nodes;program;c.domain;adv.model;protocol;partysize;freqs(GHz);quotas(%);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;180;30;4.30783;NA;NA;9.36182;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;180;35;5.73061;NA;NA;13.2725;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;180;40;7.33513;NA;NA;16.8275;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;180;45;9.7004;NA;NA;20.8565;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;180;50;11.6808;NA;NA;26.1893;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;180;55;14.2043;NA;NA;31.1663;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;180;60;16.7896;NA;NA;37.447;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;180;65;20.0129;NA;NA;43.372;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;140;5;0.135431;NA;NA;1.06682;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;140;10;0.612582;NA;NA;1.77782;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;140;15;1.20262;NA;NA;2.96282;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;140;20;2.11515;NA;NA;4.62182;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;140;25;3.39061;NA;NA;6.75482;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;140;30;5.0573;NA;NA;9.36182;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;140;35;6.78672;NA;NA;13.2725;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;140;40;8.89791;NA;NA;16.8275;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;140;45;10.8598;NA;NA;20.8565;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;140;50;13.9823;NA;NA;26.1893;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;140;55;16.8672;NA;NA;31.1663;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;140;60;21.0742;NA;NA;37.447;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;140;65;23.9278;NA;NA;43.372;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;100;5;0.190596;NA;NA;1.06682;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;100;10;0.731047;NA;NA;1.77782;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;100;15;1.67023;NA;NA;2.96282;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;100;20;3.21674;NA;NA;4.62182;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;100;25;5.01516;NA;NA;6.75482;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;100;30;7.12557;NA;NA;9.36182;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;100;35;9.63939;NA;NA;13.2725;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;100;40;12.664;NA;NA;16.8275;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;100;45;16.6278;NA;NA;20.8565;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;100;50;19.4099;NA;NA;26.1893;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;100;55;24.0711;NA;NA;31.1663;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;100;60;28.6282;NA;NA;37.447;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;100;65;33.9778;NA;NA;43.372;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;60;5;0.3236;NA;NA;1.06682;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;60;10;1.27679;NA;NA;1.77782;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;60;15;3.24908;NA;NA;2.96282;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;60;20;5.79142;NA;NA;4.62182;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;60;25;8.36897;NA;NA;6.75482;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;60;30;12.4474;NA;NA;9.36182;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;60;35;16.8758;NA;NA;13.2725;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;60;40;21.7877;NA;NA;16.8275;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;60;45;28.5877;NA;NA;20.8565;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;60;50;34.3946;NA;NA;26.1893;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;60;55;41.6622;NA;NA;31.1663;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;60;60;50.5036;NA;NA;37.447;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.8;60;65;59.0528;NA;NA;43.372;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.6;240;5;0.152084;NA;NA;1.06682;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.6;240;10;0.538762;NA;NA;1.77782;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.6;240;15;1.14958;NA;NA;2.96282;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.6;240;20;2.09512;NA;NA;4.62182;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.6;240;25;3.26225;NA;NA;6.75482;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.6;240;30;4.64912;NA;NA;9.36182;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.6;240;35;6.28446;NA;NA;13.2725;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.6;240;40;8.6396;NA;NA;16.8275;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.6;240;45;10.4752;NA;NA;20.8565;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.6;240;50;13.4585;NA;NA;26.1893;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.6;240;55;15.6363;NA;NA;31.1663;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.6;240;60;18.7722;NA;NA;37.447;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.6;240;65;22.2923;NA;NA;43.372;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.6;180;5;0.1698;NA;NA;1.06682;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.6;180;10;0.531134;NA;NA;1.77782;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;1.6;180;15;1.20063;NA;NA;2.96282;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;240;5;0.148815;NA;NA;2.28178;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;240;10;0.567695;NA;NA;7.36693;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;240;15;1.32138;NA;NA;17.0156;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;240;20;2.33806;NA;NA;29.4677;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;240;25;3.62422;NA;NA;45.6033;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;240;30;5.17023;NA;NA;65.4223;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;240;35;7.20204;NA;NA;89.8048;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;240;40;9.15665;NA;NA;116.991;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;240;45;11.9538;NA;NA;147.86;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;240;50;14.3916;NA;NA;181.533;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;240;55;17.4415;NA;NA;219.769;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;240;60;20.6582;NA;NA;261.689;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;240;65;24.2843;NA;NA;307.292;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;180;5;0.154196;NA;NA;2.28178;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;180;10;0.687642;NA;NA;7.36693;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;180;15;1.5032;NA;NA;17.0156;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;180;20;2.71203;NA;NA;29.4677;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;180;25;4.101;NA;NA;45.6033;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;180;30;5.96267;NA;NA;65.4223;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;180;35;7.87682;NA;NA;89.8048;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;180;40;10.7119;NA;NA;116.991;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;180;45;13.5407;NA;NA;147.86;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;180;50;16.5173;NA;NA;181.533;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;180;55;19.6836;NA;NA;219.769;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;180;60;23.5905;NA;NA;261.689;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;180;65;27.8043;NA;NA;307.292;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;140;5;0.189679;NA;NA;2.28178;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;140;10;0.838911;NA;NA;7.36693;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;140;15;1.92772;NA;NA;17.0156;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;140;20;3.39508;NA;NA;29.4677;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;140;25;5.34656;NA;NA;45.6033;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;140;30;7.62462;NA;NA;65.4223;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;140;35;10.3715;NA;NA;89.8048;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;140;40;13.4035;NA;NA;116.991;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;140;45;17.2399;NA;NA;147.86;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;140;50;21.0195;NA;NA;181.533;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;140;55;25.2773;NA;NA;219.769;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;140;60;30.3493;NA;NA;261.689;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;140;65;36.8964;NA;NA;307.292;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;100;5;0.278226;NA;NA;2.28178;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;100;10;1.19533;NA;NA;7.36693;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;100;15;2.67812;NA;NA;17.0156;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;100;20;4.88459;NA;NA;29.4677;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;100;25;7.73141;NA;NA;45.6033;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;100;30;10.5071;NA;NA;65.4223;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;100;35;14.8814;NA;NA;89.8048;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;100;40;19.0302;NA;NA;116.991;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;100;45;24.0638;NA;NA;147.86;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;100;50;29.7614;NA;NA;181.533;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;100;55;36.5;NA;NA;219.769;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;100;60;42.9753;NA;NA;261.689;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;100;65;52.1379;NA;NA;307.292;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;60;5;0.479873;NA;NA;2.28178;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;60;10;2.05448;NA;NA;7.36693;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;60;15;4.77386;NA;NA;17.0156;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;60;20;7.95953;NA;NA;29.4677;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;60;25;12.9765;NA;NA;45.6033;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;60;30;18.0761;NA;NA;65.4223;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;60;35;24.5797;NA;NA;89.8048;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;60;40;31.9546;NA;NA;116.991;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;60;45;40.2717;NA;NA;147.86;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;60;50;49.84;NA;NA;181.533;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;60;55;60.9772;NA;NA;219.769;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;60;60;72.644;NA;NA;261.689;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;60;65;83.8046;NA;NA;307.292;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;240;5;0.157207;NA;NA;2.28178;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;240;10;0.589956;NA;NA;7.36693;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;240;15;1.30847;NA;NA;17.0156;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;240;20;2.31048;NA;NA;29.4677;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;240;25;3.55933;NA;NA;45.6033;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;240;30;5.18335;NA;NA;65.4223;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;240;35;7.1569;NA;NA;89.8048;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;240;40;9.20006;NA;NA;116.991;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;240;45;11.6256;NA;NA;147.86;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;240;50;14.6365;NA;NA;181.533;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;240;55;17.6087;NA;NA;219.769;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;240;60;20.767;NA;NA;261.689;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;240;65;23.993;NA;NA;307.292;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;180;5;0.16816;NA;NA;2.28178;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;180;10;0.652237;NA;NA;7.36693;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;180;15;1.53731;NA;NA;17.0156;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;180;20;2.62452;NA;NA;29.4677;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;180;25;4.10831;NA;NA;45.6033;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;180;30;5.90253;NA;NA;65.4223;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;180;35;8.16986;NA;NA;89.8048;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;180;40;10.4963;NA;NA;116.991;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;180;45;13.4377;NA;NA;147.86;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;180;50;16.5183;NA;NA;181.533;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;180;55;19.8333;NA;NA;219.769;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;180;60;24.138;NA;NA;261.689;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;180;65;28.869;NA;NA;307.292;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;140;5;0.196223;NA;NA;2.28178;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;140;10;0.7989;NA;NA;7.36693;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;140;15;1.94156;NA;NA;17.0156;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;140;20;3.7393;NA;NA;29.4677;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;140;25;5.3768;NA;NA;45.6033;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;140;30;7.86996;NA;NA;65.4223;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;140;35;10.5128;NA;NA;89.8048;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;140;40;13.6353;NA;NA;116.991;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;140;45;17.3426;NA;NA;147.86;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;140;50;21.3321;NA;NA;181.533;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;140;55;25.4376;NA;NA;219.769;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;140;60;31.1658;NA;NA;261.689;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;140;65;36.3164;NA;NA;307.292;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;100;5;0.30882;NA;NA;2.28178;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;100;10;1.29428;NA;NA;7.36693;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;100;15;2.99234;NA;NA;17.0156;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;100;20;4.83278;NA;NA;29.4677;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;100;25;7.30859;NA;NA;45.6033;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;100;30;10.7196;NA;NA;65.4223;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;100;35;14.5136;NA;NA;89.8048;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;100;40;19.232;NA;NA;116.991;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;100;45;23.8418;NA;NA;147.86;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;100;50;29.7401;NA;NA;181.533;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;100;55;36.9791;NA;NA;219.769;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;100;60;43.3693;NA;NA;261.689;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;100;65;49.51;NA;NA;307.292;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;60;5;0.500655;NA;NA;2.28178;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;60;10;2.01503;NA;NA;7.36693;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;60;15;4.55104;NA;NA;17.0156;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;60;20;7.9907;NA;NA;29.4677;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;60;25;13.0664;NA;NA;45.6033;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;60;30;18.2947;NA;NA;65.4223;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;60;35;25.2237;NA;NA;89.8048;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;60;40;31.9027;NA;NA;116.991;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;60;45;40.6962;NA;NA;147.86;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;60;50;50.5613;NA;NA;181.533;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;60;55;63.8278;NA;NA;219.769;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;60;60;71.6979;NA;NA;261.689;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2.2;60;65;83.4603;NA;NA;307.292;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2;240;5;0.168083;NA;NA;2.28178;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2;240;10;0.652257;NA;NA;7.36693;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2;240;15;1.44094;NA;NA;17.0156;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2;240;20;2.56512;NA;NA;29.4677;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2;240;25;4.03316;NA;NA;45.6033;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2;240;30;5.74489;NA;NA;65.4223;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2;240;35;7.82998;NA;NA;89.8048;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2;240;40;10.3049;NA;NA;116.991;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2;240;45;12.9811;NA;NA;147.86;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2;240;50;16.0739;NA;NA;181.533;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2;240;55;19.2667;NA;NA;219.769;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2;240;60;22.8005;NA;NA;261.689;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2;240;65;27.2485;NA;NA;307.292;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2;180;5;0.196292;NA;NA;2.28178;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2;180;10;0.736054;NA;NA;7.36693;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2;180;15;1.65957;NA;NA;17.0156;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2;180;20;3.0356;NA;NA;29.4677;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2;180;25;4.82068;NA;NA;45.6033;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2;180;30;6.83124;NA;NA;65.4223;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2;180;35;9.40973;NA;NA;89.8048;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2;180;40;12.1991;NA;NA;116.991;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2;180;45;15.1336;NA;NA;147.86;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2;180;50;18.8427;NA;NA;181.533;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2;180;55;23.5602;NA;NA;219.769;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2;180;60;27.7883;NA;NA;261.689;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2;180;65;32.4373;NA;NA;307.292;NA
