comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    1        512       0         1         0         2         0         0         8192        0           1           .001683      NA          .024422           .025810             .025810            .040000              258           528
0.01          3                  1                  0    1        512       0         1         0         2         0         0         8192        0           2           .000602      NA          .010550           .012124             .012124            .017222              259           1511
1.54          216                1                  0    1        512       0         1         0         2         0         0         12288       0           0           0.007096     NA          0.251823          0.245092            0.245092           0.36                 386           94
0.01          3                  1                  0    1        512       0         1         0         2         0         0         12288       0           1           .002132      NA          .036879           .039049             .039049            .060000              386           511
0.02          3                  1                  0    1        512       0         1         0         2         0         0         12288       0           2           .000896      NA          .016234           .017839             .017839            .025555              386           1548
1.61          216                1                  0    1        512       0         1         0         2         0         0         16384       0           0           0.009854     NA          0.301356          0.287230            0.287230           0.44                 513           92
0.02          3                  1                  0    1        512       0         1         0         2         0         0         16384       0           1           .003150      NA          .048005           .049673             .049673            .073333              513           553
0.02          3                  1                  0    1        512       0         1         0         2         0         0         16384       0           2           .001217      NA          .021656           .023768             .023768            .033333              513           1576
1.85          217                1                  0    1        512       0         1         0         2         0         0         20480       0           0           0.011854     NA          0.378850          0.366938            0.366937           0.53                 641           98
0.02          3                  1                  0    1        512       0         1         0         2         0         0         20480       0           1           .003681      NA          .058458           .060590             .060590            .088333              641           554
0.02          3                  1                  0    1        512       0         1         0         2         0         0         20480       0           2           .001549      NA          .026638           .029664             .029664            .040555              641           1602
1.67          217                1                  0    1        512       0         1         0         2         0         0         24576       0           0           0.014257     NA          0.428298          0.422589            0.422588           0.60                 768           99
0.02          3                  1                  0    1        512       0         1         0         2         0         0         24576       0           1           .004319      NA          .070990           .073091             .073091            .108333              768           547
0.01          3                  1                  0    1        512       0         1         0         2         0         0         24576       0           2           .001713      NA          .031605           .035394             .035394            .048333              768           1571
1.61          217                1                  0    1        512       0         1         0         2         0         0         28672       0           0           0.016713     NA          0.567873          0.523093            0.523092           0.76                 896           101
0.02          3                  1                  0    1        512       0         1         0         2         0         0         28672       0           1           .004935      NA          .078738           .081378             .081378            .121666              896           543
0.02          3                  1                  0    1        512       0         1         0         2         0         0         28672       0           2           .002016      NA          .035938           .041356             .041356            .056666              896           1528
1.49          216                1                  0    1        512       0         1         0         2         0         0         32768       0           0           0.019366     NA          0.564731          0.589026            0.589025           0.85                 1023          92
0.02          3                  1                  0    1        512       0         1         0         2         0         0         32768       0           1           .006596      NA          .094509           .094834             .094833            .143333              1023          572
0.02          3                  1                  0    1        512       0         1         0         2         0         0         32768       0           2           .002361      NA          .042278           .046583             .046583            .063333              1023          1602
1.55          217                1                  0    1        512       0         1         0         2         0         0         36864       0           0           0.021094     NA          0.734982          0.658240            0.658239           0.93                 1151          105
0.02          3                  1                  0    1        512       0         1         0         2         0         0         36864       0           1           .006525      NA          .100912           .103982             .103982            .153333              1151          555
0.02          3                  1                  0    1        512       0         1         0         2         0         0         36864       0           2           .002611      NA          .047353           .052366             .052365            .071666              1151          1576
1.37          217                1                  0    1        512       0         1         0         2         0         0         40960       0           0           0.024233     NA          0.734180          0.671290            0.671289           1.02                 1278          99
0.02          3                  1                  0    1        512       0         1         0         2         0         0         40960       0           1           .007343      NA          .113157           .116866             .116866            .171666              1278          549
0.02          3                  1                  0    1        512       0         1         0         2         0         0         40960       0           2           .002916      NA          .054919           .058427             .058427            .080555              1278          1606
1.78          216                1                  0    1        512       0         1         0         3         0         0         4096        0           0           0.001392     NA          0.042947          0.087079            0.087078           0.12                 83            61
0.02          3                  1                  0    1        512       0         1         0         3         0         0         4096        0           1           .000248      NA          .010145           .013250             .013249            .020000              131           439
0.02          3                  1                  0    1        512       0         1         0         3         0         0         4096        0           2           .000094      NA          .004349           .005664             .005664            .008888              131           1209
1.45          216                1                  0    1        512       0         1         0         3         0         0         8192        0           0           0.002882     NA          0.071708          0.171805            0.171804           0.24                 163           51
0.01          3                  1                  0    1        512       0         1         0         3         0         0         8192        0           1           .000531      NA          .019235           .025099             .025099            .038333              258           453
0.02          3                  1                  0    1        512       0         1         0         3         0         0         8192        0           2           .000186      NA          .008267           .011160             .011160            .016111              258           1309
1.68          219                1                  0    1        512       0         1         0         3         0         0         12288       0           0           0.004659     NA          0.136265          0.264154            0.264154           0.36                 243           61
0.02          3                  1                  0    1        512       0         1         0         3         0         0         12288       0           1           .000721      NA          .028689           .036623             .036623            .055000              385           462
0.02          3                  1                  0    1        512       0         1         0         3         0         0         12288       0           2           .000291      NA          .013441           .017191             .017191            .023888              389           1370
1.52          215                1                  0    1        512       0         1         0         3         0         0         16384       0           0           0.006410     NA          0.160643          0.293939            0.293938           0.41                 322           67
0.02          3                  1                  0    1        512       0         1         0         3         0         0         16384       0           1           .001065      NA          .037677           .048279             .048279            .070000              512           468
0.02          3                  1                  0    1        512       0         1         0         3         0         0         16384       0           2           .000381      NA          .017051           .021674             .021674            .030000              512           1408
1.48          216                1                  0    1        512       0         1         0         3         0         0         20480       0           0           0.007806     NA          0.210226          0.349256            0.349255           0.49                 402           71
0.02          3                  1                  0    1        512       0         1         0         3         0         0         20480       0           1           .001207      NA          .045670           .058949             .058949            .083333              640           467
0.01          3                  1                  0    1        512       0         1         0         3         0         0         20480       0           2           .000458      NA          .020453           .026898             .026898            .036666              640           1389
1.77          215                1                  0    1        512       0         1         0         3         0         0         24576       0           0           0.006782     NA          0.193425          0.383573            0.383571           0.56                 482           55
0.02          3                  1                  0    1        512       0         1         0         3         0         0         24576       0           1           .001442      NA          .053921           .069896             .069896            .100000              767           466
0.02          3                  1                  0    1        512       0         1         0         3         0         0         24576       0           2           .000560      NA          .025231           .031879             .031879            .043333              767           1433
1.70          217                1                  0    1        512       0         1         0         3         0         0         28672       0           0           0.010772     NA          0.319748          0.521517            0.521516           0.72                 562           70
0.02          3                  1                  0    1        512       0         1         0         3         0         0         28672       0           1           .001937      NA          .064923           .079957             .079957            .115000              894           495
0.02          3                  1                  0    1        512       0         1         0         3         0         0         28672       0           2           .000644      NA          .028868           .037543             .037543            .051111              894           1399
1.68          216                1                  0    1        512       0         1         0         3         0         0         32768       0           0           0.008047     NA          0.250780          0.497660            0.497659           0.73                 641           55
0.02          3                  1                  0    1        512       0         1         0         3         0         0         32768       0           1           .002148      NA          .071949           .089714             .089714            .128333              1021          496
0.02          3                  1                  0    1        512       0         1         0         3         0         0         32768       0           2           .000715      NA          .033747           .042630             .042630            .057777              1021          1425
1.52          216                1                  0    1        512       0         1         0         3         0         0         36864       0           0           0.015057     NA          0.392804          0.606762            0.606761           0.86                 721           74
0.01          3                  1                  0    1        512       0         1         0         3         0         0         36864       0           1           .002155      NA          .079097           .103318             .103318            .145000              1149          474
0.01          3                  1                  0    1        512       0         1         0         3         0         0         36864       0           2           .000815      NA          .037855           .047493             .047493            .063888              1149          1477
1.68          216                1                  0    1        512       0         1         0         3         0         0         40960       0           0           0.015877     NA          0.367189          0.699077            0.699076           0.97                 801           65
0.02          3                  1                  0    1        512       0         1         0         3         0         0         40960       0           1           .002249      NA          .087729           .113277             .113277            .163333              1276          462
0.01          3                  1                  0    1        512       0         1         0         3         0         0         40960       0           2           .000916      NA          .041124           .051630             .051630            .070555              1276          1438
1.53          216                1                  0    1        512       0         1         0         4         0         0         4096        0           0           0.001667     NA          0.045669          0.072582            0.072581           0.11                 83            70
0.02          3                  1                  0    1        512       0         1         0         4         0         0         4096        0           1           .000288      NA          .008173           .012758             .012758            .021666              114           374
0.02          3                  1                  0    1        512       0         1         0         4         0         0         4096        0           2           .000096      NA          .003638           .004903             .004903            .007777              114           1291
1.54          216                1                  0    1        512       0         1         0         4         0         0         8192        0           0           0.002103     NA          0.065508          0.130063            0.130063           0.20                 162           54
0.02          3                  1                  0    1        512       0         1         0         4         0         0         8192        0           1           .000536      NA          .017681           .023074             .023074            .035000              225           454
0.02          3                  1                  0    1        512       0         1         0         4         0         0         8192        0           2           .000189      NA          .006730           .009550             .009550            .014444              225           1255
1.62          216                1                  0    1        512       0         1         0         4         0         0         12288       0           0           0.004145     NA          0.151007          0.222737            0.222736           0.31                 242           75
0.02          3                  1                  0    1        512       0         1         0         4         0         0         12288       0           1           .000769      NA          .025751           .033645             .033645            .050000              336           474
0.02          3                  1                  0    1        512       0         1         0         4         0         0         12288       0           2           .000276      NA          .010299           .014000             .014000            .020555              336           1345
1.35          215                1                  0    1        512       0         1         0         4         0         0         16384       0           0           0.006676     NA          0.186441          0.302799            0.302798           0.41                 321           71
0.01          3                  1                  0    1        512       0         1         0         4         0         0         16384       0           1           .001078      NA          .033516           .044504             .044504            .066666              447           464
0.02          3                  1                  0    1        512       0         1         0         4         0         0         16384       0           2           .000370      NA          .013466           .018344             .018343            .026666              447           1330
1.38          216                1                  0    1        512       0         1         0         4         0         0         20480       0           0           0.007497     NA          0.209434          0.353815            0.353814           0.50                 401           68
0.02          3                  1                  0    1        512       0         1         0         4         0         0         20480       0           1           .001271      NA          .040081           .054266             .054265            .080000              558           462
0.02          3                  1                  0    1        512       0         1         0         4         0         0         20480       0           2           .000475      NA          .016506           .022550             .022550            .032222              558           1391
1.51          215                1                  0    1        512       0         1         0         4         0         0         24576       0           0           0.008996     NA          0.289117          0.428845            0.428844           0.60                 480           75
0.02          3                  1                  0    1        512       0         1         0         4         0         0         24576       0           1           .001619      NA          .048384           .062538             .062538            .093333              669           480
0.01          3                  1                  0    1        512       0         1         0         4         0         0         24576       0           2           .000569      NA          .020095           .027081             .027081            .038888              669           1364
1.52          215                1                  0    1        512       0         1         0         4         0         0         28672       0           0           0.010051     NA          0.254209          0.459285            0.459284           0.65                 560           68
0.02          3                  1                  0    1        512       0         1         0         4         0         0         28672       0           1           .001892      NA          .055459           .071019             .071019            .105000              780           487
0.01          3                  1                  0    1        512       0         1         0         4         0         0         28672       0           2           .000621      NA          .022481           .031179             .031179            .044444              781           1341
1.68          215                1                  0    1        512       0         1         0         4         0         0         32768       0           0           0.011926     NA          0.385343          0.568425            0.568424           0.80                 639           75
0.02          3                  1                  0    1        512       0         1         0         4         0         0         32768       0           1           .002159      NA          .063365           .082150             .082149            .121666              891           480
0.02          3                  1                  0    1        512       0         1         0         4         0         0         32768       0           2           .000727      NA          .025724           .035022             .035022            .050555              891           1361
1.67          215                1                  0    1        512       0         1         0         4         0         0         36864       0           0           0.008755     NA          0.287606          0.536829            0.536828           0.80                 719           62
0.02          3                  1                  0    1        512       0         1         0         4         0         0         36864       0           1           .002254      NA          .068747           .091883             .091882            .135000              1002          472
0.02          3                  1                  0    1        512       0         1         0         4         0         0         36864       0           2           .000816      NA          .029610           .039634             .039634            .055555              1002          1405
1.63          217                1                  0    1        512       0         1         0         4         0         0         40960       0           0           0.014168     NA          0.426563          0.636242            0.636241           0.91                 802           76
0.02          3                  1                  0    1        512       0         1         0         4         0         0         40960       0           1           .002270      NA          .073423           .099298             .099298            .148333              1113          447
0.02          3                  1                  0    1        512       0         1         0         4         0         0         40960       0           2           .000931      NA          .032682           .043702             .043702            .061111              1114          1427
1.48          216                1                  0    1        512       0         1         0         5         0         0         4096        0           0           0.001402     NA          0.050784          0.085119            0.085118           0.12                 99            68
0.02          3                  1                  0    1        512       0         1         0         5         0         0         4096        0           1           .000265      NA          .010160           .012734             .012734            .020000              115           462
0.02          3                  1                  0    1        512       0         1         0         5         0         0         4096        0           2           .000096      NA          .004025           .005279             .005279            .007777              115           1350
1.46          217                1                  0    1        512       0         1         0         5         0         0         8192        0           0           0.003221     NA          0.099940          0.163332            0.163331           0.23                 195           66
0.02          3                  1                  0    1        512       0         1         0         5         0         0         8192        0           1           .000509      NA          .019584           .024380             .024380            .036666              226           480
0.02          3                  1                  0    1        512       0         1         0         5         0         0         8192        0           2           .000188      NA          .008403           .010618             .010618            .015000              226           1405
1.64          215                1                  0    1        512       0         1         0         5         0         0         12288       0           0           0.004406     NA          0.137625          0.216974            0.216973           0.31                 291           68
0.02          3                  1                  0    1        512       0         1         0         5         0         0         12288       0           1           .000774      NA          .028127           .034123             .034123            .053333              337           461
0.02          3                  1                  0    1        512       0         1         0         5         0         0         12288       0           2           .000280      NA          .012185           .015653             .015653            .022777              337           1359
1.63          216                1                  0    1        512       0         1         0         5         0         0         16384       0           0           0.006357     NA          0.192023          0.288154            0.288153           0.41                 386           75
0.02          3                  1                  0    1        512       0         1         0         5         0         0         16384       0           1           .001052      NA          .038735           .046224             .046224            .068333              448           500
0.02          3                  1                  0    1        512       0         1         0         5         0         0         16384       0           2           .000373      NA          .016359           .020613             .020613            .028333              448           1431
1.61          215                1                  0    1        512       0         1         0         5         0         0         20480       0           0           0.007823     NA          0.226389          0.358532            0.358531           0.50                 482           73
0.02          3                  1                  0    1        512       0         1         0         5         0         0         20480       0           1           .001341      NA          .046290           .055931             .055931            .081666              560           498
0.02          3                  1                  0    1        512       0         1         0         5         0         0         20480       0           2           .000456      NA          .020183           .025950             .025950            .036111              560           1382
1.59          216                1                  0    1        512       0         1         0         5         0         0         24576       0           0           0.009706     NA          0.298899          0.406941            0.406940           0.58                 578           80
0.02          3                  1                  0    1        512       0         1         0         5         0         0         24576       0           1           .001628      NA          .054513           .068881             .068880            .098333              671           493
0.02          3                  1                  0    1        512       0         1         0         5         0         0         24576       0           2           .000563      NA          .024606           .030994             .030993            .042222              671           1459
1.61          217                1                  0    1        512       0         1         0         5         0         0         28672       0           0           0.010254     NA          0.338065          0.455313            0.455312           0.66                 674           79
0.02          3                  1                  0    1        512       0         1         0         5         0         0         28672       0           1           .001806      NA          .062887           .077372             .077372            .113333              782           475
0.01          3                  1                  0    1        512       0         1         0         5         0         0         28672       0           2           .000662      NA          .028990           .035697             .035697            .049444              782           1453
1.36          215                1                  0    1        512       0         1         0         5         0         0         32768       0           0           0.007508     NA          0.301398          0.474107            0.474106           0.69                 769           69
0.02          3                  1                  0    1        512       0         1         0         5         0         0         32768       0           1           .002083      NA          .070454           .085739             .085739            .125000              893           496
0.02          3                  1                  0    1        512       0         1         0         5         0         0         32768       0           2           .000743      NA          .032175           .040951             .040951            .055555              893           1446
1.56          215                1                  0    1        512       0         1         0         5         0         0         36864       0           0           0.013169     NA          0.406333          0.547088            0.547087           0.80                 865           81
0.02          3                  1                  0    1        512       0         1         0         5         0         0         36864       0           1           .002337      NA          .082772           .097070             .097070            .140000              1005          510
0.02          3                  1                  0    1        512       0         1         0         5         0         0         36864       0           2           .000795      NA          .036923           .045085             .045085            .061111              1005          1490
1.46          215                1                  0    1        512       0         1         0         5         0         0         40960       0           0           0.015281     NA          0.427335          0.642295            0.642294           0.93                 961           75
0.02          3                  1                  0    1        512       0         1         0         5         0         0         40960       0           1           .002673      NA          .087480           .107585             .107584            .161666              1116          475
0.02          3                  1                  0    1        512       0         1         0         5         0         0         40960       0           2           .000891      NA          .039620           .050564             .050563            .068333              1116          1454
1.49          216                1                  0    1        512       0         1         0         6         0         0         4096        0           0           0.000638     NA          0.018665          0.025240            0.025240           0.06                 67            73
0.02          3                  1                  0    1        512       0         1         0         6         0         0         4096        0           1           .000078      NA          .004137           .005504             .005504            .011666              67            461
0.02          3                  1                  0    1        512       0         1         0         6         0         0         4096        0           2           .000028      NA          .001401           .002023             .002023            .004444              67            1261
1.47          214                1                  0    1        512       0         1         0         6         0         0         8192        0           0           0.001349     NA          0.073593          0.068354            0.068353           0.13                 131           99
0.01          3                  1                  0    1        512       0         1         0         6         0         0         8192        0           1           .000159      NA          .007290           .009817             .009817            .021666              131           463
0.02          3                  1                  0    1        512       0         1         0         6         0         0         8192        0           2           .000054      NA          .002859           .003924             .003924            .008333              131           1305
1.35          215                1                  0    1        512       0         1         0         6         0         0         12288       0           0           0.002010     NA          0.108432          0.104252            0.104251           0.19                 195           99
0.02          3                  1                  0    1        512       0         1         0         6         0         0         12288       0           1           .000200      NA          .010355           .014722             .014722            .030000              195           459
0.01          3                  1                  0    1        512       0         1         0         6         0         0         12288       0           2           .000079      NA          .004221           .005626             .005626            .011666              195           1368
1.49          216                1                  0    1        512       0         1         0         6         0         0         16384       0           0           0.003539     NA          0.135459          0.127399            0.127398           0.24                 259           101
0.02          3                  1                  0    1        512       0         1         0         6         0         0         16384       0           1           .000290      NA          .014009           .017876             .017876            .036666              259           503
0.02          3                  1                  0    1        512       0         1         0         6         0         0         16384       0           2           .000102      NA          .005599           .007503             .007503            .015000              259           1425
1.58          216                1                  0    1        512       0         1         0         6         0         0         20480       0           0           0.003501     NA          0.181046          0.154321            0.154320           0.30                 323           108
0.01          3                  1                  0    1        512       0         1         0         6         0         0         20480       0           1           .000327      NA          .016405           .023829             .023829            .051666              323           430
0.02          3                  1                  0    1        512       0         1         0         6         0         0         20480       0           2           .000132      NA          .007336           .009305             .009305            .018333              323           1477
1.35          214                1                  0    1        512       0         1         0         6         0         0         24576       0           0           0.004781     NA          0.230316          0.187155            0.187154           0.36                 387           110
0.01          3                  1                  0    1        512       0         1         0         6         0         0         24576       0           1           .000465      NA          .019623           .025091             .025090            .053333              387           490
0.01          3                  1                  0    1        512       0         1         0         6         0         0         24576       0           2           .000154      NA          .008179           .011111             .011110            .022222              387           1441
1.49          214                1                  0    1        512       0         1         0         6         0         0         28672       0           0           0.003677     NA          0.189459          0.185905            0.185904           0.37                 451           96
0.02          3                  1                  0    1        512       0         1         0         6         0         0         28672       0           1           .000483      NA          .024951           .030304             .030304            .063333              451           485
0.02          3                  1                  0    1        512       0         1         0         6         0         0         28672       0           2           .000185      NA          .009812           .013230             .013230            .026111              451           1415
1.47          215                1                  0    1        512       0         1         0         6         0         0         32768       0           0           0.005803     NA          0.302564          0.252111            0.252110           0.48                 515           109
0.02          3                  1                  0    1        512       0         1         0         6         0         0         32768       0           1           .000624      NA          .026022           .034140             .034140            .071666              515           469
0.02          3                  1                  0    1        512       0         1         0         6         0         0         32768       0           2           .000211      NA          .011098           .014647             .014647            .028888              517           1454
1.52          215                1                  0    1        512       0         1         0         6         0         0         36864       0           0           0.004765     NA          0.252281          0.221117            0.221116           0.46                 579           91
0.02          3                  1                  0    1        512       0         1         0         6         0         0         36864       0           1           .000492      NA          .029695           .037487             .037487            .076666              579           498
0.02          3                  1                  0    1        512       0         1         0         6         0         0         36864       0           2           .000242      NA          .012465           .016431             .016431            .032222              579           1437
1.49          215                1                  0    1        512       0         1         0         6         0         0         40960       0           0           0.007099     NA          0.299687          0.255247            0.255246           0.53                 643           105
0.02          3                  1                  0    1        512       0         1         0         6         0         0         40960       0           1           .000615      NA          .032147           .041917             .041917            .086666              643           482
0.02          3                  1                  0    1        512       0         1         0         6         0         0         40960       0           2           .000270      NA          .013647           .018045             .018045            .036111              643           1461
