comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.46;215;1;0;512;1;0;5;10240;0;0;0.004283;NA;0.140888;0.200925;0.200924;0.28;243;76
0.01;3;1;0;512;1;0;5;10240;0;1;.000603;NA;.022812;.029154;.029154;0.26;282;451
0.02;3;1;0;512;1;0;5;10240;0;2;.000226;NA;.010247;.013173;.013173;0.33;282;1406
1.64;215;1;0;512;1;0;5;102400;0;0;0.040476;NA;0.965743;1.370814;1.370813;2.06;2397;79
0.01;3;1;0;512;1;0;5;102400;0;1;.005575;NA;.204152;.256305;.256305;2.23;2785;480
0.01;3;1;0;512;1;0;5;102400;0;2;.002232;NA;.094357;.122796;.122796;2.98;2785;1429
1.34;216;1;0;512;1;0;6;1024;0;0;0.000253;NA;0.005844;0.012051;0.012050;0.02;19;60
0.01;3;1;0;512;1;0;6;1024;0;1;.000026;NA;.001341;.001314;.001314;0.02;19;403
0.01;3;1;0;512;1;0;6;1024;0;2;.000008;NA;.000285;.000566;.000566;0.04;21;695
1.46;215;1;0;512;1;0;6;10240;0;0;0.002227;NA;0.087641;0.080128;0.080127;0.15;163;101
0.01;3;1;0;512;1;0;6;10240;0;1;.000162;NA;.008710;.012758;.012758;0.16;163;450
0.01;3;1;0;512;1;0;6;10240;0;2;.000069;NA;.003745;.004960;.004960;0.18;163;1404
1.54;215;1;0;512;1;0;6;102400;0;0;0.019434;NA;0.632004;0.632402;0.632402;1.28;1603;99
0.01;3;1;0;512;1;0;6;102400;0;1;.001439;NA;.079473;.099802;.099802;1.20;1603;500
0.01;3;1;0;512;1;0;6;102400;0;2;.000601;NA;.033532;.044653;.044653;1.54;1603;1431
