nodes;program;c.domain;adv.model;protocol;partysize;freqs(GHz);quotas(%);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;180;6;0.0291354;NA;NA;0.319068;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;180;9;0.0411981;NA;NA;0.717903;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;180;12;0.0679311;NA;NA;1.27627;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;180;15;0.0931825;NA;NA;1.99417;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;180;18;0.121827;NA;NA;2.87161;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;180;21;0.164144;NA;NA;3.90858;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;180;24;0.220642;NA;NA;5.10509;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;180;27;0.286364;NA;NA;6.46113;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;180;30;0.362181;NA;NA;7.9767;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;180;33;0.394252;NA;NA;9.65181;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;140;3;0.0187267;NA;NA;0.079767;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;140;6;0.0295546;NA;NA;0.319068;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;140;9;0.0418191;NA;NA;0.717903;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;140;12;0.064087;NA;NA;1.27627;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;140;15;0.0892491;NA;NA;1.99417;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;140;18;0.125152;NA;NA;2.87161;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;140;21;0.164643;NA;NA;3.90858;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;140;24;0.217;NA;NA;5.10509;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;140;27;0.25538;NA;NA;6.46113;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;140;30;0.340895;NA;NA;7.9767;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;140;33;0.401815;NA;NA;9.65181;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;100;3;0.0204518;NA;NA;0.079767;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;100;6;0.0283415;NA;NA;0.319068;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;100;9;0.0438359;NA;NA;0.717903;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;100;12;0.0627995;NA;NA;1.27627;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;100;15;0.0893208;NA;NA;1.99417;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;100;18;0.126106;NA;NA;2.87161;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;100;21;0.165211;NA;NA;3.90858;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;100;24;0.205832;NA;NA;5.10509;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;100;27;0.279494;NA;NA;6.46113;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;100;30;0.37794;NA;NA;7.9767;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;100;33;0.424441;NA;NA;9.65181;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;60;3;0.0194141;NA;NA;0.079767;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;60;6;0.0284148;NA;NA;0.319068;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;60;9;0.0423718;NA;NA;0.717903;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;60;12;0.0563454;NA;NA;1.27627;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;60;15;0.0946083;NA;NA;1.99417;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;60;18;0.149187;NA;NA;2.87161;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;60;21;0.164851;NA;NA;3.90858;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;60;24;0.24389;NA;NA;5.10509;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;60;27;0.318994;NA;NA;6.46113;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;60;30;0.385595;NA;NA;7.9767;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;60;33;0.437417;NA;NA;9.65181;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;240;3;0.00207092;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;240;6;0.00462855;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;240;9;0.00885843;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;240;12;0.0152845;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;240;15;0.0295044;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;240;18;0.0490712;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;240;21;0.0676363;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;240;24;0.0966595;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;240;27;0.120118;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;240;30;0.153268;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;240;33;0.191378;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;180;3;0.00224124;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;180;6;0.00459193;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;180;9;0.00882955;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;180;12;0.0154637;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;180;15;0.0292665;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;180;18;0.0483367;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;180;21;0.0696161;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;180;24;0.096234;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;180;27;0.125696;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;180;30;0.155309;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;180;33;0.193512;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;140;3;0.00184074;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;140;6;0.00448874;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;140;9;0.0091322;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;140;12;0.0152875;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;140;15;0.0301225;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;140;18;0.0488604;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;140;21;0.0706001;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;140;24;0.0948921;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;140;27;0.125455;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;140;30;0.153066;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;140;33;0.193507;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;100;3;0.00180835;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;100;6;0.00471644;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;100;9;0.00898691;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;100;12;0.0153772;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;100;15;0.0288274;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;100;18;0.049229;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;100;21;0.0701176;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;100;24;0.0952735;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;100;27;0.124554;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;100;30;0.155161;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;100;33;0.193113;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;60;3;0.00191623;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;60;6;0.00432504;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;60;9;0.00889518;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;60;12;0.0398759;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;60;15;0.0301891;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;60;18;0.0600413;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;60;21;0.0772333;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;60;24;0.124319;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;60;27;0.174976;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;60;30;0.231449;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;60;33;0.283522;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;240;3;0.00186719;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;240;6;0.00436294;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;240;9;0.0086796;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;240;12;0.0154535;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;240;15;0.0294661;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;240;18;0.0495784;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;240;21;0.0692558;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;240;24;0.0977266;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;240;27;0.121912;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;240;30;0.150147;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;240;33;0.19004;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;180;3;0.00214418;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;180;6;0.0044631;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;180;9;0.00870439;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;180;12;0.0151679;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;180;15;0.0292458;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;180;18;0.0493348;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;180;21;0.0692072;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;180;24;0.0960006;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;180;27;0.124827;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;180;30;0.152092;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;180;33;0.193055;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;140;3;0.00174924;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;140;6;0.00449931;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;140;9;0.00879527;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;140;12;0.0150495;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;140;15;0.0297288;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;140;18;0.0480013;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;140;21;0.0719382;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;140;24;0.0965056;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;140;27;0.119766;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;140;30;0.154143;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;140;33;0.192964;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;100;3;0.00197249;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;100;6;0.00479135;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;100;9;0.00881108;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;100;12;0.0152107;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;100;15;0.0300149;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;100;18;0.048956;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;100;21;0.0672702;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;100;24;0.096684;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;100;27;0.122911;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;100;30;0.15303;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;100;33;0.192953;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;60;3;0.00195875;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;60;6;0.00454513;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;60;9;0.00908978;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;60;12;0.0157779;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;60;15;0.0290528;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;60;18;0.0323861;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;60;21;0.0790218;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;60;24;0.106407;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;60;27;0.166017;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;60;30;0.224456;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2.2;60;33;0.293357;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;240;3;0.0021004;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;240;6;0.00502909;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;240;9;0.00976628;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;240;12;0.0170391;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;240;15;0.0338606;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;240;18;0.0542731;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;240;21;0.0789813;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;240;24;0.106124;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;240;27;0.136828;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;240;30;0.167659;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;240;33;0.211547;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;180;3;0.00191653;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;180;6;0.00503296;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;180;9;0.00958332;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;180;12;0.017974;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;180;15;0.0343998;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;180;18;0.0541077;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;180;21;0.0782511;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;180;24;0.10884;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;180;27;0.134295;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;180;30;0.16729;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;180;33;0.213822;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;140;3;0.0019488;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;140;6;0.00485876;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;140;9;0.00987799;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;140;12;0.0177694;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;140;15;0.0342105;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;140;18;0.0535878;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;140;21;0.0798018;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;140;24;0.105171;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;140;27;0.136159;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;140;30;0.168761;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;140;33;0.227527;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;100;3;0.0021602;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;100;6;0.00490774;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;100;9;0.00989905;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;100;12;0.0175368;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;100;15;0.0327355;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;100;18;0.055053;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;100;21;0.077757;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;100;24;0.106687;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;100;27;0.134302;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;100;30;0.1716;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;100;33;0.212083;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;60;3;0.00205069;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;60;6;0.00501108;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;60;9;0.00957255;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;60;12;0.0349755;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;60;15;0.025484;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;60;18;0.0801221;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;60;21;0.0753035;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;60;24;0.134462;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;60;27;0.218142;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;60;30;0.204727;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;60;33;0.366874;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;1.8;240;3;0.00210932;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;1.8;240;6;0.00557875;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;1.8;240;9;0.010901;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;1.8;240;12;0.0210007;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;1.8;240;15;0.0396943;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;1.8;240;18;0.063977;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;1.8;240;21;0.0876403;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;1.8;240;24;0.119641;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;1.8;240;27;0.154891;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;1.8;240;30;0.184795;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;1.8;240;33;0.236401;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;1.8;180;3;0.00225586;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;1.8;180;6;0.00541933;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;1.8;180;9;0.0108728;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;1.8;180;12;0.0219486;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;1.8;180;15;0.0396686;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;1.8;180;18;0.0619963;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;1.8;180;21;0.086234;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;1.8;180;24;0.12011;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;1.8;180;27;0.153917;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;1.8;180;30;0.189888;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;1.8;180;33;0.234639;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;1.8;140;3;0.00221231;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;1.8;140;6;0.00582736;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;1.8;140;9;0.010692;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;1.8;140;12;0.0209768;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;1.8;140;15;0.0368693;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;1.8;140;18;0.0606978;NA;NA;0;NA
