program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;freqs(GHz);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
43;RING;semihonest;replicated-ring;3;81.37;1929;15;NA;NA;NA;2560;2560;NA;NA;NA;100800;49;4;1.7;80;40;0.0407835;0.84;80;69;~10;0.103696;0.308528;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;5.20;137;1;NA;NA;NA;640;640;NA;NA;NA;6300;19;4;1.7;120;10;0.00527168;0.14;17;60;~10;0.007036;0.020468;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;20.55;500;4;NA;NA;NA;1280;1280;NA;NA;NA;25200;29;4;1.7;120;20;0.0100054;0.28;28;71;~10;0.026656;0.078688;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;46.30;1065;9;NA;NA;NA;1920;1920;NA;NA;NA;56700;39;4;1.7;120;30;0.02793;0.52;48;72;~10;0.058876;0.174708;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;81.58;1930;15;NA;NA;NA;2560;2560;NA;NA;NA;100800;49;4;1.7;120;40;0.0489404;0.85;80;71;~10;0.103696;0.308528;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;5.21;137;1;NA;NA;NA;640;640;NA;NA;NA;6300;19;4;2.3;80;10;0.00418083;0.13;16;54;~10;0.007036;0.020468;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;20.66;500;4;NA;NA;NA;1280;1280;NA;NA;NA;25200;29;4;2.3;80;20;0.0137302;0.29;26;69;~10;0.026656;0.078688;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;46.51;1064;9;NA;NA;NA;1920;1920;NA;NA;NA;56700;39;4;2.3;80;30;0.0218128;0.51;47;68;~10;0.058876;0.174708;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;83.62;1929;15;NA;NA;NA;2560;2560;NA;NA;NA;100800;49;4;2.3;80;40;0.0471615;0.86;80;73;~10;0.103696;0.308528;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;5.25;137;1;NA;NA;NA;640;640;NA;NA;NA;6300;19;4;2.3;120;10;0.00573249;0.14;19;56;~10;0.007036;0.020468;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;20.63;500;4;NA;NA;NA;1280;1280;NA;NA;NA;25200;29;4;2.3;120;20;0.012418;0.29;29;69;~10;0.026656;0.078688;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;46.31;1064;9;NA;NA;NA;1920;1920;NA;NA;NA;56700;39;4;2.3;120;30;0.0290271;0.52;46;69;~10;0.058876;0.174708;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
