program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
31;BINARY;semihonest;ccd;3;0.20;23;1;NA;NA;NA;512;64;NA;NA;NA;2072;410;8;0.0202731;0.07;12;56;NA;0.005232;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.005168;209;0.018351;NA;NA;NA;6.4e-05;1;0.000252439;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;0.22;23;1;NA;NA;NA;640;64;NA;NA;NA;2590;512;10;0.0229123;0.07;12;62;NA;0.006524;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.00646;261;0.0207717;NA;NA;NA;6.4e-05;1;0.00029357;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;0.24;24;1;NA;NA;NA;768;64;NA;NA;NA;3108;614;12;0.0309984;0.07;10;68;NA;0.007816;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.007752;313;0.0288995;NA;NA;NA;6.4e-05;1;0.0003012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;0.25;25;1;NA;NA;NA;896;64;NA;NA;NA;3626;716;14;0.0340099;0.07;12;72;NA;0.009108;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.009044;365;0.0317446;NA;NA;NA;6.4e-05;1;0.000268739;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;0.17;22;1;NA;NA;NA;256;64;NA;NA;NA;1036;206;4;0.00968841;0.05;11;56;NA;0.001348;NA;4.8e-05;3;0.00885425;4.8e-05;3;0.00918312;NA;NA;NA;NA;NA;NA;0.0013;106;0.00799587;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;0.19;22;1;NA;NA;NA;384;64;NA;NA;NA;1554;308;6;0.0116689;0.04;11;64;NA;0.001994;NA;4.8e-05;3;0.0108084;4.8e-05;3;0.0109011;NA;NA;NA;NA;NA;NA;0.001946;158;0.0100967;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;0.20;23;1;NA;NA;NA;512;64;NA;NA;NA;2072;410;8;0.0164801;0.05;11;61;NA;0.00264;NA;4.8e-05;3;0.0152185;4.8e-05;3;0.0158315;NA;NA;NA;NA;NA;NA;0.002592;210;0.0142282;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;0.22;23;1;NA;NA;NA;640;64;NA;NA;NA;2590;512;10;0.0175861;0.05;11;57;NA;0.003286;NA;4.8e-05;3;0.0166233;4.8e-05;3;0.0167975;NA;NA;NA;NA;NA;NA;0.003238;262;0.0155895;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;0.24;24;1;NA;NA;NA;768;64;NA;NA;NA;3108;614;12;0.0258972;0.06;11;53;NA;0.003932;NA;4.8e-05;3;0.0248942;4.8e-05;3;0.0253323;NA;NA;NA;NA;NA;NA;0.003884;314;0.0236675;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;0.25;25;1;NA;NA;NA;896;64;NA;NA;NA;3626;716;14;0.0260371;0.06;9;61;NA;0.004578;NA;4.8e-05;3;0.0251725;4.8e-05;3;0.0253363;NA;NA;NA;NA;NA;NA;0.00453;366;0.0239428;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yao;2;0.17;22;1;NA;NA;NA;256;64;NA;NA;NA;1036;206;4;0.00649516;0.02;13;96;NA;0.033216;NA;0.033216;4;0.000177176;8e-06;1;0.000526989;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yao;2;0.19;22;1;NA;NA;NA;384;64;NA;NA;NA;1554;308;6;0.0148892;0.03;11;60;NA;0.049792;NA;0.049792;4;0.000240658;8e-06;1;0.00057356;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yao;2;0.20;23;1;NA;NA;NA;512;64;NA;NA;NA;2072;410;8;0.0144073;0.03;13;68;NA;0.066368;NA;0.066368;4;0.000189037;8e-06;1;0.000722195;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yao;2;0.22;23;1;NA;NA;NA;640;64;NA;NA;NA;2590;512;10;0.00755526;0.02;13;92;NA;0.082944;NA;0.082944;4;0.00028965;8e-06;1;0.000921472;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yao;2;0.24;24;1;NA;NA;NA;768;64;NA;NA;NA;3108;614;12;0.0147785;0.03;13;66;NA;0.09952;NA;0.09952;4;0.00025565;8e-06;1;0.000879301;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yao;2;0.25;25;1;NA;NA;NA;896;64;NA;NA;NA;3626;716;14;0.0135588;0.03;11;73;NA;0.116096;NA;0.116096;4;0.000220818;8e-06;1;0.000908282;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;0.17;22;1;NA;NA;NA;256;64;NA;NA;NA;1036;206;4;0.00237136;0.02;12;68;NA;0;NA;NA;NA;NA;0.033216;2;0.00470642;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;0.19;22;1;NA;NA;NA;384;64;NA;NA;NA;1554;308;6;0.00310404;0.03;12;90;NA;0;NA;NA;NA;NA;0.049792;2;0.0122978;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;0.20;23;1;NA;NA;NA;512;64;NA;NA;NA;2072;410;8;0.00318642;0.03;12;84;NA;0;NA;NA;NA;NA;0.066368;2;0.0113775;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;0.22;23;1;NA;NA;NA;640;64;NA;NA;NA;2590;512;10;0.00282292;0.02;12;56;NA;0;NA;NA;NA;NA;0.082944;2;0.00348208;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;0.24;24;1;NA;NA;NA;768;64;NA;NA;NA;3108;614;12;0.00278754;0.02;13;58;NA;0;NA;NA;NA;NA;0.09952;2;0.00392576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;0.25;25;1;NA;NA;NA;896;64;NA;NA;NA;3626;716;14;0.00337133;0.02;12;57;NA;0;NA;NA;NA;NA;0.116096;2;0.00392422;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
