comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  freqs(GHz)  datatype  optshare  packbool  protocol  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.36          214                1                  2.9         512       1         0         2         65536       0           1           .027553      NA          .141796           .245400             .245399            1.36                 214           100
1.33          215                1                  2.9         512       1         0         3         4096        0           1           .001806      NA          .007253           .013283             .013282            1.33                 215           100
1.34          215                1                  2.9         512       1         0         3         8192        0           1           .003663      NA          .014540           .024732             .024732            1.34                 215           99
1.34          213                1                  2.9         512       1         0         3         12288       0           1           .005549      NA          .021915           .038228             .038227            1.34                 213           100
1.33          213                1                  2.9         512       1         0         3         16384       0           1           .007253      NA          .028484           .049186             .049185            1.33                 213           99
1.34          213                1                  2.9         512       1         0         3         20480       0           1           .009061      NA          .036107           .059363             .059362            1.34                 213           99
1.33          213                1                  2.9         512       1         0         3         24576       0           1           .010912      NA          .043194           .072929             .072929            1.33                 213           99
1.33          214                1                  2.9         512       1         0         3         28672       0           1           .012875      NA          .051030           .089840             .089840            1.33                 214           99
1.33          213                1                  2.9         512       1         0         3         32768       0           1           .014705      NA          .057462           .098754             .098754            1.33                 213           100
1.34          214                1                  2.9         512       1         0         3         36864       0           1           .016637      NA          .065324           .114160             .114160            1.34                 214           99
1.33          214                1                  2.9         512       1         0         3         40960       0           1           .018270      NA          .070572           .124944             .124944            1.33                 214           99
1.33          214                1                  2.9         512       1         0         3         45056       0           1           .021241      NA          .080681           .141793             .141792            1.33                 214           99
1.32          212                1                  2.9         512       1         0         3         49152       0           1           .021997      NA          .085047           .152094             .152094            1.32                 212           100
1.33          214                1                  2.9         512       1         0         3         53248       0           1           .024050      NA          .092098           .158424             .158424            1.33                 214           100
1.33          214                1                  2.9         512       1         0         3         57344       0           1           .026016      NA          .097888           .175146             .175146            1.33                 214           99
1.33          213                1                  2.9         512       1         0         3         61440       0           1           .027732      NA          .110150           .182709             .182709            1.33                 213           99
1.33          213                1                  2.9         512       1         0         3         65536       0           1           .029608      NA          .113721           .191731             .191730            1.33                 213           100
1.32          214                1                  2.9         512       1         0         4         4096        0           1           .001757      NA          .006436           .012278             .012278            1.32                 214           100
1.32          212                1                  2.9         512       1         0         4         8192        0           1           .003585      NA          .011640           .023576             .023576            1.32                 212           99
1.32          213                1                  2.9         512       1         0         4         12288       0           1           .005281      NA          .017557           .031552             .031552            1.32                 213           100
1.32          213                1                  2.9         512       1         0         4         16384       0           1           .007051      NA          .023105           .042199             .042198            1.32                 213           100
1.32          212                1                  2.9         512       1         0         4         20480       0           1           .008879      NA          .029041           .052397             .052397            1.32                 212           99
1.33          213                1                  2.9         512       1         0         4         24576       0           1           .010736      NA          .035504           .069005             .069005            1.33                 213           99
1.33          213                1                  2.9         512       1         0         4         28672       0           1           .012400      NA          .041167           .081025             .081025            1.33                 213           99
1.32          214                1                  2.9         512       1         0         4         32768       0           1           .014328      NA          .046706           .082437             .082437            1.32                 214           99
1.32          214                1                  2.9         512       1         0         4         36864       0           1           .016195      NA          .052630           .093410             .093409            1.32                 214           100
1.33          214                1                  2.9         512       1         0         4         40960       0           1           .017916      NA          .057719           .099049             .099049            1.33                 214           100
1.33          212                1                  2.9         512       1         0         4         45056       0           1           .019711      NA          .062826           .113350             .113350            1.33                 212           99
1.33          212                1                  2.9         512       1         0         4         49152       0           1           .021540      NA          .068898           .121372             .121372            1.33                 212           99
1.32          213                1                  2.9         512       1         0         4         53248       0           1           .023258      NA          .075072           .133772             .133772            1.32                 213           99
1.33          214                1                  2.9         512       1         0         4         57344       0           1           .025239      NA          .081176           .141464             .141463            1.33                 214           100
1.33          213                1                  2.9         512       1         0         4         61440       0           1           .027240      NA          .087130           .147725             .147724            1.33                 213           100
1.32          212                1                  2.9         512       1         0         4         65536       0           1           .028556      NA          .091651           .169745             .169745            1.32                 212           100
1.34          213                1                  2.9         512       1         0         5         4096        0           1           .001838      NA          .007251           .013123             .013123            1.34                 213           99
1.34          213                1                  2.9         512       1         0         5         8192        0           1           .003658      NA          .014626           .025845             .025845            1.34                 213           100
1.33          214                1                  2.9         512       1         0         5         12288       0           1           .005556      NA          .022113           .036775             .036775            1.33                 214           99
1.33          215                1                  2.9         512       1         0         5         16384       0           1           .007701      NA          .029079           .049694             .049694            1.33                 215           99
1.33          215                1                  2.9         512       1         0         5         20480       0           1           .009151      NA          .035441           .061923             .061922            1.33                 215           99
1.34          214                1                  2.9         512       1         0         5         24576       0           1           .010935      NA          .042120           .072656             .072655            1.34                 214           99
1.34          214                1                  2.9         512       1         0         5         28672       0           1           .012971      NA          .050532           .094112             .094112            1.34                 214           99
1.34          213                1                  2.9         512       1         0         5         32768       0           1           .014695      NA          .057586           .107804             .107804            1.34                 213           99
1.34          214                1                  2.9         512       1         0         5         36864       0           1           .016556      NA          .062911           .115786             .115786            1.34                 214           99
1.34          214                1                  2.9         512       1         0         5         40960       0           1           .018436      NA          .071557           .133876             .133876            1.34                 214           99
1.33          213                1                  2.9         512       1         0         5         45056       0           1           .020306      NA          .077057           .139352             .139351            1.33                 213           99
1.33          213                1                  2.9         512       1         0         5         49152       0           1           .022194      NA          .083599           .150356             .150355            1.33                 213           100
1.33          213                1                  2.9         512       1         0         5         53248       0           1           .024063      NA          .090926           .153084             .153083            1.33                 213           99
1.33          214                1                  2.9         512       1         0         5         57344       0           1           .026167      NA          .100101           .173510             .173510            1.33                 214           99
1.34          213                1                  2.9         512       1         0         5         61440       0           1           .027835      NA          .108573           .181391             .181391            1.34                 213           99
1.33          214                1                  2.9         512       1         0         5         65536       0           1           .029846      NA          .112461           .217209             .217209            1.33                 214           99
1.33          214                1                  2.9         512       1         0         6         4096        0           1           .001007      NA          .002648           .005135             .005135            1.33                 214           100
1.33          214                1                  2.9         512       1         0         6         8192        0           1           .002121      NA          .005189           .009880             .009880            1.33                 214           99
1.32          213                1                  2.9         512       1         0         6         12288       0           1           .003165      NA          .007571           .014893             .014892            1.32                 213           99
1.32          213                1                  2.9         512       1         0         6         16384       0           1           .004163      NA          .010148           .020617             .020617            1.32                 213           99
1.33          213                1                  2.9         512       1         0         6         20480       0           1           .005265      NA          .012597           .024411             .024411            1.33                 213           100
1.32          213                1                  2.9         512       1         0         6         24576       0           1           .006424      NA          .015643           .029119             .029119            1.32                 213           99
1.32          213                1                  2.9         512       1         0         6         28672       0           1           .007540      NA          .018189           .033266             .033265            1.32                 213           99
1.32          213                1                  2.9         512       1         0         6         32768       0           1           .008522      NA          .020659           .040448             .040448            1.32                 213           99
1.32          213                1                  2.9         512       1         0         6         36864       0           1           .009542      NA          .022742           .045653             .045653            1.32                 213           99
1.33          214                1                  2.9         512       1         0         6         40960       0           1           .010476      NA          .025428           .051771             .051771            1.33                 214           99
1.32          213                1                  2.9         512       1         0         6         45056       0           1           .011743      NA          .028421           .056640             .056640            1.32                 213           99
1.33          214                1                  2.9         512       1         0         6         49152       0           1           .012677      NA          .030908           .058559             .058559            1.33                 214           99
1.32          213                1                  2.9         512       1         0         6         53248       0           1           .013894      NA          .033244           .066191             .066191            1.32                 213           100
1.33          214                1                  2.9         512       1         0         6         57344       0           1           .014839      NA          .035881           .068688             .068688            1.33                 214           99
1.33          214                1                  2.9         512       1         0         6         61440       0           1           .015948      NA          .038398           .077701             .077701            1.33                 214           99
1.32          214                1                  2.9         512       1         0         6         65536       0           1           .017900      NA          .042482           .076965             .076965            1.32                 214           99
1.43          217                1                  2.8         128       1         0         1         4096        0           1           .000491      NA          .003092           .003831             .003831            1.43                 217           99
1.43          219                1                  2.8         128       1         0         1         8192        0           1           .001032      NA          .006928           .010501             .010501            1.43                 219           99
1.42          218                1                  2.8         128       1         0         1         12288       0           1           .001767      NA          .010566           .015488             .015488            1.42                 218           99
1.44          217                1                  2.8         128       1         0         1         16384       0           1           .002487      NA          .014877           .021528             .021528            1.44                 217           99
1.43          218                1                  2.8         128       1         0         1         20480       0           1           .003346      NA          .019057           .026043             .026043            1.43                 218           99
1.44          218                1                  2.8         128       1         0         1         24576       0           1           .004170      NA          .023744           .034782             .034782            1.44                 218           99
1.43          222                1                  2.8         128       1         0         1         28672       0           1           .004962      NA          .027129           .039934             .039934            1.43                 222           99
1.43          217                1                  2.8         128       1         0         1         32768       0           1           .005693      NA          .032160           .043357             .043357            1.43                 217           99
1.43          218                1                  2.8         128       1         0         1         36864       0           1           .006469      NA          .034840           .050455             .050455            1.43                 218           100
1.43          217                1                  2.8         128       1         0         1         40960       0           1           .007383      NA          .039288           .053854             .053853            1.43                 217           99
1.44          218                1                  2.8         128       1         0         1         45056       0           1           .007989      NA          .043743           .062635             .062635            1.44                 218           100
1.43          219                1                  2.8         128       1         0         1         49152       0           1           .008876      NA          .047924           .066213             .066213            1.43                 219           99
1.43          218                1                  2.8         128       1         0         1         53248       0           1           .009627      NA          .051179           .075730             .075730            1.43                 218           99
1.43          219                1                  2.8         128       1         0         1         57344       0           1           .010350      NA          .056007           .082415             .082415            1.43                 219           99
1.44          218                1                  2.8         128       1         0         1         61440       0           1           .011063      NA          .058792           .085242             .085242            1.44                 218           99
1.43          223                1                  2.8         128       1         0         1         65536       0           1           .011882      NA          .062816           .091868             .091868            1.43                 223           99
1.42          218                1                  2.8         128       1         0         2         4096        0           1           .000727      NA          .003168           .004674             .004674            1.42                 218           99
1.41          217                1                  2.8         128       1         0         2         8192        0           1           .001667      NA          .006505           .009432             .009432            1.41                 217           100
1.40          216                1                  2.8         128       1         0         2         12288       0           1           .002500      NA          .010287           .014788             .014788            1.40                 216           99
1.42          218                1                  2.8         128       1         0         2         16384       0           1           .003642      NA          .014684           .021111             .021111            1.42                 218           99
1.41          217                1                  2.8         128       1         0         2         20480       0           1           .004797      NA          .017130           .023358             .023358            1.41                 217           99
1.40          217                1                  2.8         128       1         0         2         24576       0           1           .005975      NA          .020020           .028789             .028788            1.40                 217           100
1.41          217                1                  2.8         128       1         0         2         28672       0           1           .006953      NA          .023747           .034805             .034805            1.41                 217           99
1.42          217                1                  2.8         128       1         0         2         32768       0           1           .008088      NA          .027362           .036976             .036976            1.42                 217           99
1.41          216                1                  2.8         128       1         0         2         36864       0           1           .009184      NA          .030356           .042209             .042209            1.41                 216           99
1.41          218                1                  2.8         128       1         0         2         40960       0           1           .010265      NA          .033875           .046584             .046584            1.41                 218           99
1.41          216                1                  2.8         128       1         0         2         45056       0           1           .011497      NA          .038213           .053133             .053133            1.41                 216           100
1.41          217                1                  2.8         128       1         0         2         49152       0           1           .012578      NA          .039891           .060359             .060359            1.41                 217           99
1.40          216                1                  2.8         128       1         0         2         53248       0           1           .013620      NA          .043609           .061345             .061345            1.40                 216           99
1.41          217                1                  2.8         128       1         0         2         57344       0           1           .014754      NA          .046866           .070645             .070645            1.41                 217           99
1.41          217                1                  2.8         128       1         0         2         61440       0           1           .016006      NA          .050003           .071650             .071650            1.41                 217           99
1.40          217                1                  2.8         128       1         0         2         65536       0           1           .016724      NA          .053835           .074070             .074069            1.40                 217           100
1.37          216                1                  2.8         128       1         0         3         4096        0           1           .000712      NA          .002284           .004111             .004111            1.37                 216           99
1.38          215                1                  2.8         128       1         0         3         8192        0           1           .001671      NA          .005018           .008062             .008061            1.38                 215           99
1.38          215                1                  2.8         128       1         0         3         12288       0           1           .002492      NA          .008136           .012910             .012910            1.38                 215           99
1.38          215                1                  2.8         128       1         0         3         16384       0           1           .003671      NA          .010985           .017298             .017298            1.38                 215           99
1.37          217                1                  2.8         128       1         0         3         20480       0           1           .004842      NA          .014040           .020285             .020285            1.37                 217           99
1.38          215                1                  2.8         128       1         0         3         24576       0           1           .005909      NA          .016939           .025215             .025214            1.38                 215           99
1.39          215                1                  2.8         128       1         0         3         28672       0           1           .006917      NA          .020100           .028867             .028867            1.39                 215           99
1.38          215                1                  2.8         128       1         0         3         32768       0           1           .007987      NA          .023284           .033227             .033227            1.38                 215           99
1.38          215                1                  2.8         128       1         0         3         36864       0           1           .009327      NA          .026631           .037160             .037159            1.38                 215           99
1.38          215                1                  2.8         128       1         0         3         40960       0           1           .010256      NA          .030263           .044151             .044151            1.38                 215           99
1.38          214                1                  2.8         128       1         0         3         45056       0           1           .011293      NA          .032463           .044473             .044473            1.38                 214           99
1.38          216                1                  2.8         128       1         0         3         49152       0           1           .012265      NA          .035721           .048482             .048482            1.38                 216           99
1.38          215                1                  2.8         128       1         0         3         53248       0           1           .013716      NA          .038669           .053834             .053834            1.38                 215           99
1.38          216                1                  2.8         128       1         0         3         57344       0           1           .014501      NA          .041932           .061846             .061846            1.38                 216           100
1.38          217                1                  2.8         128       1         0         3         61440       0           1           .015713      NA          .045025           .064541             .064541            1.38                 217           99
1.39          216                1                  2.8         128       1         0         3         65536       0           1           .016611      NA          .047264           .064403             .064402            1.39                 216           99
1.37          215                1                  2.8         128       1         0         4         4096        0           1           .000668      NA          .002314           .003978             .003978            1.37                 215           100
1.38          215                1                  2.8         128       1         0         4         8192        0           1           .001416      NA          .004075           .006646             .006646            1.38                 215           99
1.37          215                1                  2.8         128       1         0         4         12288       0           1           .002386      NA          .006145           .011013             .011013            1.37                 215           99
1.38          216                1                  2.8         128       1         0         4         16384       0           1           .003439      NA          .009726           .015201             .015201            1.38                 216           99
1.37          216                1                  2.8         128       1         0         4         20480       0           1           .004463      NA          .011471           .019092             .019092            1.37                 216           99
1.37          214                1                  2.8         128       1         0         4         24576       0           1           .005549      NA          .014596           .023081             .023081            1.37                 214           99
1.37          215                1                  2.8         128       1         0         4         28672       0           1           .006654      NA          .017624           .027303             .027303            1.37                 215           100
1.37          215                1                  2.8         128       1         0         4         32768       0           1           .007556      NA          .020417           .034964             .034963            1.37                 215           99
1.37          218                1                  2.8         128       1         0         4         36864       0           1           .008620      NA          .023401           .035739             .035738            1.37                 218           100
1.38          216                1                  2.8         128       1         0         4         40960       0           1           .009572      NA          .026089           .039159             .039159            1.38                 216           99
1.37          215                1                  2.8         128       1         0         4         45056       0           1           .010576      NA          .029108           .049970             .049970            1.37                 215           99
1.38          216                1                  2.8         128       1         0         4         49152       0           1           .011799      NA          .031903           .047038             .047038            1.38                 216           99
1.37          215                1                  2.8         128       1         0         4         53248       0           1           .012830      NA          .034863           .050270             .050270            1.37                 215           100
1.37          216                1                  2.8         128       1         0         4         57344       0           1           .013737      NA          .035663           .063126             .063126            1.37                 216           99
1.37          215                1                  2.8         128       1         0         4         61440       0           1           .014800      NA          .039594           .060635             .060634            1.37                 215           99
1.37          216                1                  2.8         128       1         0         4         65536       0           1           .015917      NA          .042545           .063377             .063377            1.37                 216           99
1.38          216                1                  2.8         128       1         0         5         4096        0           1           .000714      NA          .002213           .004212             .004212            1.38                 216           99
1.38          216                1                  2.8         128       1         0         5         8192        0           1           .001516      NA          .005232           .008048             .008048            1.38                 216           99
1.39          215                1                  2.8         128       1         0         5         12288       0           1           .002491      NA          .008734           .012074             .012074            1.39                 215           99
1.38          216                1                  2.8         128       1         0         5         16384       0           1           .003572      NA          .011371           .017490             .017489            1.38                 216           100
1.39          216                1                  2.8         128       1         0         5         20480       0           1           .004720      NA          .014160           .021703             .021703            1.39                 216           99
1.39          216                1                  2.8         128       1         0         5         24576       0           1           .005928      NA          .017867           .024312             .024312            1.39                 216           99
1.39          217                1                  2.8         128       1         0         5         28672       0           1           .006991      NA          .021152           .030370             .030370            1.39                 217           99
1.38          215                1                  2.8         128       1         0         5         32768       0           1           .007967      NA          .025501           .033096             .033096            1.38                 215           99
1.38          216                1                  2.8         128       1         0         5         36864       0           1           .009096      NA          .026301           .036977             .036977            1.38                 216           99
1.38          216                1                  2.8         128       1         0         5         40960       0           1           .010213      NA          .029627           .041599             .041599            1.38                 216           100
1.38          216                1                  2.8         128       1         0         5         45056       0           1           .011857      NA          .034045           .046123             .046122            1.38                 216           99
1.38          215                1                  2.8         128       1         0         5         49152       0           1           .012228      NA          .037464           .049418             .049418            1.38                 215           99
1.38          216                1                  2.8         128       1         0         5         53248       0           1           .013421      NA          .038352           .051863             .051863            1.38                 216           100
1.39          216                1                  2.8         128       1         0         5         57344       0           1           .014518      NA          .040989           .057312             .057311            1.39                 216           100
1.38          215                1                  2.8         128       1         0         5         61440       0           1           .015532      NA          .044615           .061339             .061338            1.38                 215           99
1.39          216                1                  2.8         128       1         0         5         65536       0           1           .016721      NA          .047426           .064464             .064464            1.39                 216           99
1.38          215                1                  2.8         128       1         0         6         4096        0           1           .000386      NA          .000930           .001508             .001508            1.38                 215           99
1.36          215                1                  2.8         128       1         0         6         8192        0           1           .000925      NA          .001581           .002794             .002794            1.36                 215           100
1.37          215                1                  2.8         128       1         0         6         12288       0           1           .001366      NA          .002673           .004310             .004310            1.37                 215           99
1.37          215                1                  2.8         128       1         0         6         16384       0           1           .001962      NA          .003454           .006060             .006060            1.37                 215           99
1.37          215                1                  2.8         128       1         0         6         20480       0           1           .002839      NA          .004520           .007093             .007092            1.37                 215           99
1.37          215                1                  2.8         128       1         0         6         24576       0           1           .003212      NA          .005898           .010211             .010211            1.37                 215           99
1.37          216                1                  2.8         128       1         0         6         28672       0           1           .004040      NA          .007126           .011080             .011080            1.37                 216           99
1.38          216                1                  2.8         128       1         0         6         32768       0           1           .004754      NA          .008220           .014246             .014246            1.38                 216           100
1.37          216                1                  2.8         128       1         0         6         36864       0           1           .005624      NA          .010324           .015078             .015078            1.37                 216           99
1.37          216                1                  2.8         128       1         0         6         40960       0           1           .006043      NA          .011036           .018316             .018315            1.37                 216           99
1.37          216                1                  2.8         128       1         0         6         45056       0           1           .006871      NA          .012899           .019086             .019086            1.37                 216           100
1.37          216                1                  2.8         128       1         0         6         49152       0           1           .007821      NA          .013617           .019748             .019748            1.37                 216           99
1.38          215                1                  2.8         128       1         0         6         53248       0           1           .008056      NA          .014932           .022449             .022449            1.38                 215           99
1.37          216                1                  2.8         128       1         0         6         57344       0           1           .008659      NA          .016085           .024636             .024636            1.37                 216           99
1.37          215                1                  2.8         128       1         0         6         61440       0           1           .009287      NA          .018587           .025876             .025876            1.37                 215           99
1.37          215                1                  2.8         128       1         0         6         65536       0           1           .010506      NA          .019548           .027620             .027620            1.37                 215           99
1.40          216                1                  2.8         256       1         0         1         4096        0           1           .000705      NA          .005207           .009122             .009122            1.40                 216           99
1.41          217                1                  2.8         256       1         0         1         8192        0           1           .001655      NA          .010629           .017661             .017661            1.41                 217           99
1.40          216                1                  2.8         256       1         0         1         12288       0           1           .002620      NA          .015648           .027659             .027659            1.40                 216           99
1.40          216                1                  2.8         256       1         0         1         16384       0           1           .003494      NA          .022081           .036287             .036287            1.40                 216           99
1.41          215                1                  2.8         256       1         0         1         20480       0           1           .004551      NA          .026489           .042860             .042859            1.41                 215           99
1.41          216                1                  2.8         256       1         0         1         24576       0           1           .005268      NA          .031184           .056145             .056145            1.41                 216           100
1.40          216                1                  2.8         256       1         0         1         28672       0           1           .006150      NA          .036376           .062368             .062368            1.40                 216           100
1.41          216                1                  2.8         256       1         0         1         32768       0           1           .007019      NA          .041132           .073231             .073231            1.41                 216           99
1.41          220                1                  2.8         256       1         0         1         36864       0           1           .008154      NA          .047754           .082558             .082557            1.41                 220           99
1.41          217                1                  2.8         256       1         0         1         40960       0           1           .008854      NA          .053238           .089945             .089945            1.41                 217           99
1.40          217                1                  2.8         256       1         0         1         45056       0           1           .009784      NA          .055695           .102205             .102205            1.40                 217           99
1.40          216                1                  2.8         256       1         0         1         49152       0           1           .011025      NA          .061670           .111523             .111523            1.40                 216           99
