program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;freqs(GHz);bandwidths(Mbs);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.1;600;4096;0.854539;0.99;56;40;NA;0;NA;NA;NA;NA;33.9477;6;1.12718;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.1;400;4096;1.08081;1.22;56;36;NA;0;NA;NA;NA;NA;33.9477;6;1.52893;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.1;200;4096;1.77456;1.91;56;27;NA;0;NA;NA;NA;NA;33.9477;6;2.75309;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.1;50;4096;5.96565;6.10;56;8;NA;0;NA;NA;NA;NA;33.9477;6;10.1454;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;3000;4096;0.714237;0.86;56;49;NA;0;NA;NA;NA;NA;33.9477;6;0.836652;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;1000;4096;0.713676;0.86;56;48;NA;0;NA;NA;NA;NA;33.9477;6;0.838555;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;800;4096;0.780672;0.93;56;45;NA;0;NA;NA;NA;NA;33.9477;6;0.955093;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;600;4096;0.894571;1.04;55;42;NA;0;NA;NA;NA;NA;33.9477;6;1.15578;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;400;4096;1.12227;1.27;55;37;NA;0;NA;NA;NA;NA;33.9477;6;1.56449;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;200;4096;1.81923;1.96;56;25;NA;0;NA;NA;NA;NA;33.9477;6;2.78614;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;50;4096;5.99821;6.14;55;8;NA;0;NA;NA;NA;NA;33.9477;6;10.1592;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;3000;4096;0.763158;0.92;56;50;NA;0;NA;NA;NA;NA;33.9477;6;0.875834;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;1000;4096;0.761783;0.93;55;50;NA;0;NA;NA;NA;NA;33.9477;6;0.876858;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;800;4096;0.836542;1.00;56;47;NA;0;NA;NA;NA;NA;33.9477;6;0.998561;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;600;4096;0.947381;1.11;56;42;NA;0;NA;NA;NA;NA;33.9477;6;1.19661;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;400;4096;1.18079;1.34;56;37;NA;0;NA;NA;NA;NA;33.9477;6;1.60422;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;200;4096;1.86735;2.03;56;30;NA;0;NA;NA;NA;NA;33.9477;6;2.82274;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;50;4096;6.02976;6.19;56;9;NA;0;NA;NA;NA;NA;33.9477;6;10.1825;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5;3000;4096;0.827119;1.01;58;51;NA;0;NA;NA;NA;NA;33.9477;6;0.927258;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5;1000;4096;0.825418;1.01;56;52;NA;0;NA;NA;NA;NA;33.9477;6;0.930008;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5;800;4096;0.895757;1.08;56;48;NA;0;NA;NA;NA;NA;33.9477;6;1.03906;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5;600;4096;1.0088;1.19;56;44;NA;0;NA;NA;NA;NA;33.9477;6;1.24337;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5;400;4096;1.23942;1.42;56;38;NA;0;NA;NA;NA;NA;33.9477;6;1.6472;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5;200;4096;1.91791;2.10;56;31;NA;0;NA;NA;NA;NA;33.9477;6;2.86804;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5;50;4096;6.0903;6.28;56;10;NA;0;NA;NA;NA;NA;33.9477;6;10.2278;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.3;3000;4096;0.908201;1.12;56;53;NA;0;NA;NA;NA;NA;33.9477;6;0.990548;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.3;1000;4096;0.913823;1.12;54;52;NA;0;NA;NA;NA;NA;33.9477;6;0.995385;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.3;800;4096;0.975876;1.18;55;50;NA;0;NA;NA;NA;NA;33.9477;6;1.10881;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.3;600;4096;1.10218;1.31;56;46;NA;0;NA;NA;NA;NA;33.9477;6;1.31806;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.3;400;4096;1.31484;1.52;53;41;NA;0;NA;NA;NA;NA;33.9477;6;1.7109;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.3;200;4096;2.01135;2.22;56;33;NA;0;NA;NA;NA;NA;33.9477;6;2.93769;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.3;50;4096;6.16291;6.37;56;11;NA;0;NA;NA;NA;NA;33.9477;6;10.2798;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;11.82;266;2;NA;NA;NA;262144;64;NA;NA;NA;1060864;208906;2.5;3000;4096;9.84164;9.97;24;50;NA;1.32319;NA;0.23416;19;9.80149;0.000176;11;9.84846;NA;NA;NA;NA;NA;NA;1.08903;106498;9.62333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.5;1000;4096;12.5146;12.64;22;51;NA;1.32319;NA;0.23416;19;12.4741;0.000176;11;12.5219;NA;NA;NA;NA;NA;NA;1.08903;106498;12.2569;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.5;800;4096;9.80912;9.94;22;52;NA;1.32319;NA;0.23416;19;9.76912;0.000176;11;9.81709;NA;NA;NA;NA;NA;NA;1.08903;106498;9.58679;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.5;600;4096;10.0729;10.20;22;55;NA;1.32319;NA;0.23416;19;10.031;0.000176;11;10.0821;NA;NA;NA;NA;NA;NA;1.08903;106498;9.83895;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.5;400;4096;9.51787;9.64;22;57;NA;1.32319;NA;0.23416;19;9.4768;0.000176;11;9.52667;NA;NA;NA;NA;NA;NA;1.08903;106498;9.2965;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.5;200;4096;12.2716;12.40;23;52;NA;1.32319;NA;0.23416;19;12.2317;0.000176;11;12.2795;NA;NA;NA;NA;NA;NA;1.08903;106498;12.0117;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.5;50;4096;9.63442;9.76;22;51;NA;1.32319;NA;0.23416;19;9.59266;0.000176;11;9.64182;NA;NA;NA;NA;NA;NA;1.08903;106498;9.42312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.3;3000;4096;9.51039;9.64;22;51;NA;1.32319;NA;0.23416;19;9.46738;0.000176;11;9.51858;NA;NA;NA;NA;NA;NA;1.08903;106498;9.30806;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.3;1000;4096;10.381;10.51;24;54;NA;1.32319;NA;0.23416;19;10.3408;0.000176;11;10.3884;NA;NA;NA;NA;NA;NA;1.08903;106498;10.1341;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.3;800;4096;10.3321;10.46;22;56;NA;1.32319;NA;0.23416;19;10.2913;0.000176;11;10.34;NA;NA;NA;NA;NA;NA;1.08903;106498;10.0971;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.3;600;4096;11.4334;11.56;22;53;NA;1.32319;NA;0.23416;19;11.3922;0.000176;11;11.4416;NA;NA;NA;NA;NA;NA;1.08903;106498;11.18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.3;400;4096;9.57765;9.71;24;50;NA;1.32319;NA;0.23416;19;9.53778;0.000176;11;9.58493;NA;NA;NA;NA;NA;NA;1.08903;106498;9.35873;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.3;200;4096;9.46574;9.59;25;57;NA;1.32319;NA;0.23416;19;9.4261;0.000176;11;9.47347;NA;NA;NA;NA;NA;NA;1.08903;106498;9.23019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.3;50;4096;10.4515;10.58;22;54;NA;1.32319;NA;0.23416;19;10.4116;0.000176;11;10.4595;NA;NA;NA;NA;NA;NA;1.08903;106498;10.2301;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.1;3000;4096;27.5634;27.70;24;45;NA;1.32319;NA;0.23416;19;27.5203;0.000176;11;27.5714;NA;NA;NA;NA;NA;NA;1.08903;106498;27.0896;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.1;1000;4096;13.4402;13.57;24;61;NA;1.32319;NA;0.23416;19;13.3967;0.000176;11;13.448;NA;NA;NA;NA;NA;NA;1.08903;106498;13.1419;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.1;800;4096;18.7987;18.93;25;53;NA;1.32319;NA;0.23416;19;18.7563;0.000176;11;18.8067;NA;NA;NA;NA;NA;NA;1.08903;106498;18.4234;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.1;600;4096;18.1445;18.29;24;53;NA;1.32319;NA;0.23416;19;18.1028;0.000176;11;18.1521;NA;NA;NA;NA;NA;NA;1.08903;106498;17.8083;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.1;400;4096;15.8097;15.95;24;57;NA;1.32319;NA;0.23416;19;15.7673;0.000176;11;15.8181;NA;NA;NA;NA;NA;NA;1.08903;106498;15.4623;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.1;200;4096;15.465;15.60;23;54;NA;1.32319;NA;0.23416;19;15.4226;0.000176;11;15.4725;NA;NA;NA;NA;NA;NA;1.08903;106498;15.1439;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.1;50;4096;23.9813;24.11;25;48;NA;1.32319;NA;0.23416;19;23.9362;0.000176;11;23.9893;NA;NA;NA;NA;NA;NA;1.08903;106498;23.5212;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;3000;4096;25.1919;25.34;22;49;NA;1.32319;NA;0.23416;19;25.1425;0.000176;11;25.2008;NA;NA;NA;NA;NA;NA;1.08903;106498;24.7282;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;1000;4096;17.227;17.38;24;55;NA;1.32319;NA;0.23416;19;17.1814;0.000176;11;17.2349;NA;NA;NA;NA;NA;NA;1.08903;106498;16.8521;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;800;4096;19.9502;20.10;25;55;NA;1.32319;NA;0.23416;19;19.9037;0.000176;11;19.9594;NA;NA;NA;NA;NA;NA;1.08903;106498;19.5433;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;600;4096;25.3713;25.52;22;50;NA;1.32319;NA;0.23416;19;25.3237;0.000176;11;25.3788;NA;NA;NA;NA;NA;NA;1.08903;106498;24.9039;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;400;4096;19.7674;19.91;23;53;NA;1.32319;NA;0.23416;19;19.7216;0.000176;11;19.7761;NA;NA;NA;NA;NA;NA;1.08903;106498;19.3808;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;200;4096;14.7204;14.87;22;59;NA;1.32319;NA;0.23416;19;14.6733;0.000176;11;14.7288;NA;NA;NA;NA;NA;NA;1.08903;106498;14.3894;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;50;4096;23.3113;23.46;23;50;NA;1.32319;NA;0.23416;19;23.2644;0.000176;11;23.3215;NA;NA;NA;NA;NA;NA;1.08903;106498;22.8933;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;3000;4096;21.529;21.69;24;53;NA;1.32319;NA;0.23416;19;21.4773;0.000176;11;21.5391;NA;NA;NA;NA;NA;NA;1.08903;106498;21.0853;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;1000;4096;24.3874;24.56;24;50;NA;1.32319;NA;0.23416;19;24.3358;0.000176;11;24.3976;NA;NA;NA;NA;NA;NA;1.08903;106498;23.9187;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;800;4096;15.9792;16.15;25;61;NA;1.32319;NA;0.23416;19;15.9264;0.000176;11;15.9878;NA;NA;NA;NA;NA;NA;1.08903;106498;15.6215;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;600;4096;24.0139;24.19;24;51;NA;1.32319;NA;0.23416;19;23.9623;0.000176;11;24.0229;NA;NA;NA;NA;NA;NA;1.08903;106498;23.5435;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;400;4096;21.3437;21.51;23;55;NA;1.32319;NA;0.23416;19;21.2923;0.000176;11;21.3521;NA;NA;NA;NA;NA;NA;1.08903;106498;20.8948;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;200;4096;24.1128;24.28;24;49;NA;1.32319;NA;0.23416;19;24.0616;0.000176;11;24.1219;NA;NA;NA;NA;NA;NA;1.08903;106498;23.6328;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;50;4096;20.2463;20.41;24;54;NA;1.32319;NA;0.23416;19;20.1956;0.000176;11;20.2555;NA;NA;NA;NA;NA;NA;1.08903;106498;19.8163;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5;3000;4096;27.5787;27.76;23;50;NA;1.32319;NA;0.23416;19;27.5209;0.000176;11;27.5881;NA;NA;NA;NA;NA;NA;1.08903;106498;27.0522;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
