nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;226;15;0.0316498;15;~226;0.0144;0.072
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;401;20;0.055119;15;~401;0.0256;0.128
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;626;25;0.0820289;15;~626;0.04;0.2
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;901;30;0.133196;16;~901;0.0576;0.288
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;FIELD;semidishonest;temi;NA;NA;26;5;0.00731427;17;~200;0.0008;0.0016
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;FIELD;semidishonest;temi;NA;NA;101;10;0.0274866;18;~800;0.0032;0.0064
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;FIELD;semidishonest;temi;NA;NA;226;15;0.0428341;19;~1800;0.0072;0.0144
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;FIELD;semidishonest;temi;NA;NA;401;20;0.102592;18;~3200;0.0128;0.0256
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;FIELD;semidishonest;temi;NA;NA;626;25;0.151807;18;~5000;0.02;0.04
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;FIELD;semidishonest;temi;NA;NA;901;30;0.204961;19;~7200;0.0288;0.0576
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;RING;maldishonest;spdz2k;NA;NA;26;5;2.9646;313;~389;41.201;205.999
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;RING;maldishonest;spdz2k;NA;NA;101;10;3.025;311;~989;41.2106;206.033
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;RING;maldishonest;spdz2k;NA;NA;226;15;3.04482;314;~1989;41.2266;206.089
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;RING;maldishonest;spdz2k;NA;NA;401;20;2.97975;315;~3389;41.249;206.167
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;RING;maldishonest;spdz2k;NA;NA;626;25;3.15499;315;~5189;41.2778;206.268
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;RING;maldishonest;spdz2k;NA;NA;901;30;3.19353;316;~7389;41.313;206.391
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;BINARY;semihonest;ccd;NA;11500;3901;5;0.207498;13;NA;0.05065;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;BINARY;semihonest;ccd;NA;46000;15601;10;0.923835;16;NA;0.2026;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;BINARY;semihonest;ccd;NA;103500;35101;15;2.25943;21;NA;0.45585;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;BINARY;semihonest;ccd;NA;184000;62401;20;4.37483;27;NA;0.8104;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;BINARY;semihonest;ccd;NA;287500;97501;25;7.02283;35;NA;1.26625;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;BINARY;semihonest;ccd;NA;414000;140401;30;15.3286;44;NA;1.8234;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;BINARY;malhonest;malicious-ccd;NA;11500;3901;5;0.381105;17;NA;3.98608;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;BINARY;malhonest;malicious-ccd;NA;46000;15601;10;1.58319;20;NA;11.1436;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;BINARY;malhonest;malicious-ccd;NA;103500;35101;15;3.62551;24;NA;24.673;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;BINARY;malhonest;malicious-ccd;NA;184000;62401;20;7.57126;29;NA;42.9742;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;BINARY;malhonest;malicious-ccd;NA;287500;97501;25;10.3838;39;NA;66.047;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;BINARY;malhonest;malicious-ccd;NA;414000;140401;30;14.8873;50;NA;95.4917;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;BINARY;maldishonest;tinier;NA;11500;3901;5;1.47287;119;NA;52.6583;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;BINARY;maldishonest;tinier;NA;46000;15601;10;5.50201;131;NA;208.482;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;BINARY;maldishonest;tinier;NA;103500;35101;15;12.2779;134;NA;468.189;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;BINARY;maldishonest;tinier;NA;184000;62401;20;21.4253;142;NA;832.428;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;BINARY;maldishonest;tinier;NA;287500;97501;25;33.435;150;NA;1248.06;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;33_matrix_add_float;BINARY;maldishonest;tinier;NA;414000;140401;30;48.3051;165;NA;1820.06;NA
