program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);bandwidths(Mbs);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
33;FIELD;semidishonest;hemi;3;NA;NA;NA;40;30;0.168053;0.54;14;79;~3600;0.0144;0.0288
33;FIELD;semidishonest;hemi;3;NA;NA;NA;45;30;0.168409;0.51;14;77;~3600;0.0144;0.0288
33;FIELD;semidishonest;hemi;3;NA;NA;NA;50;30;0.162257;0.57;16;82;~3600;0.0144;0.0288
33;FIELD;semidishonest;hemi;3;NA;NA;NA;55;30;0.17089;0.47;14;75;~3600;0.0144;0.0288
33;FIELD;semidishonest;hemi;3;NA;NA;NA;60;30;0.175024;0.45;14;73;~3600;0.0144;0.0288
33;FIELD;semidishonest;hemi;3;NA;NA;NA;65;30;0.159794;0.43;14;69;~3600;0.0144;0.0288
33;FIELD;semidishonest;hemi;3;NA;NA;NA;70;30;0.146168;0.41;14;75;~3600;0.0144;0.0288
33;FIELD;semidishonest;hemi;3;NA;NA;NA;75;30;0.164716;0.41;14;69;~3600;0.0144;0.0288
33;FIELD;semidishonest;hemi;3;NA;NA;NA;80;30;0.168609;0.40;14;72;~3600;0.0144;0.0288
33;FIELD;semidishonest;hemi;3;NA;NA;NA;85;30;0.146097;0.37;15;77;~3600;0.0144;0.0288
33;FIELD;semidishonest;hemi;3;NA;NA;NA;90;30;0.149572;0.37;14;73;~3600;0.0144;0.0288
33;FIELD;semidishonest;hemi;3;NA;NA;NA;95;30;0.159552;0.37;14;68;~3600;0.0144;0.0288
33;FIELD;semidishonest;hemi;3;NA;NA;NA;100;30;0.161196;0.37;15;65;~3600;0.0144;0.0288
33;FIELD;semidishonest;semi;3;0.99;34;1;10;30;0.264958;0.37;14;39;~3600;0.0144;0.0288
33;FIELD;semidishonest;semi;3;NA;NA;NA;15;30;0.177508;0.28;14;59;~3600;0.0144;0.0288
33;FIELD;semidishonest;semi;3;NA;NA;NA;20;30;0.166726;0.28;16;62;~3600;0.0144;0.0288
33;FIELD;semidishonest;semi;3;NA;NA;NA;25;30;0.162813;0.27;14;55;~3600;0.0144;0.0288
33;FIELD;semidishonest;semi;3;NA;NA;NA;30;30;0.169196;0.28;15;56;~3600;0.0144;0.0288
33;FIELD;semidishonest;semi;3;NA;NA;NA;35;30;0.16747;0.28;14;55;~3600;0.0144;0.0288
33;FIELD;semidishonest;semi;3;NA;NA;NA;40;30;0.15371;0.26;15;62;~3600;0.0144;0.0288
33;FIELD;semidishonest;semi;3;NA;NA;NA;45;30;0.170443;0.28;14;56;~3600;0.0144;0.0288
33;FIELD;semidishonest;semi;3;NA;NA;NA;50;30;0.164855;0.28;12;52;~3600;0.0144;0.0288
33;FIELD;semidishonest;semi;3;NA;NA;NA;55;30;0.147591;0.25;14;57;~3600;0.0144;0.0288
33;FIELD;semidishonest;semi;3;NA;NA;NA;60;30;0.151036;0.26;14;58;~3600;0.0144;0.0288
33;FIELD;semidishonest;semi;3;NA;NA;NA;65;30;0.169447;0.28;14;59;~3600;0.0144;0.0288
33;FIELD;semidishonest;semi;3;NA;NA;NA;70;30;0.152734;0.27;14;62;~3600;0.0144;0.0288
33;FIELD;semidishonest;semi;3;NA;NA;NA;75;30;0.168274;0.28;13;56;~3600;0.0144;0.0288
33;FIELD;semidishonest;semi;3;NA;NA;NA;80;30;0.15187;0.26;13;67;~3600;0.0144;0.0288
33;FIELD;semidishonest;semi;3;NA;NA;NA;85;30;0.167813;0.28;13;57;~3600;0.0144;0.0288
33;FIELD;semidishonest;semi;3;NA;NA;NA;90;30;0.158631;0.26;14;55;~3600;0.0144;0.0288
33;FIELD;semidishonest;semi;3;NA;NA;NA;95;30;0.175564;0.28;14;53;~3600;0.0144;0.0288
33;FIELD;semidishonest;semi;3;NA;NA;NA;100;30;0.171971;0.28;14;51;~3600;0.0144;0.0288
33;FIELD;semidishonest;temi;3;0.99;34;1;10;30;0.263823;2.94;18;83;~3600;0.0144;0.0288
33;FIELD;semidishonest;temi;3;NA;NA;NA;15;30;0.177129;2.05;17;93;~3600;0.0144;0.0288
33;FIELD;semidishonest;temi;3;NA;NA;NA;20;30;0.156061;1.58;18;94;~3600;0.0144;0.0288
33;FIELD;semidishonest;temi;3;NA;NA;NA;25;30;0.152302;1.32;17;92;~3600;0.0144;0.0288
33;FIELD;semidishonest;temi;3;NA;NA;NA;30;30;0.179092;1.16;17;86;~3600;0.0144;0.0288
33;FIELD;semidishonest;temi;3;NA;NA;NA;35;30;0.152054;1.02;19;91;~3600;0.0144;0.0288
33;FIELD;semidishonest;temi;3;NA;NA;NA;40;30;0.149916;0.91;17;88;~3600;0.0144;0.0288
33;FIELD;semidishonest;temi;3;NA;NA;NA;45;30;0.175521;0.88;19;86;~3600;0.0144;0.0288
33;FIELD;semidishonest;temi;3;NA;NA;NA;50;30;0.152605;0.79;17;86;~3600;0.0144;0.0288
33;FIELD;semidishonest;temi;3;NA;NA;NA;55;30;0.162876;0.75;17;86;~3600;0.0144;0.0288
33;FIELD;semidishonest;temi;3;NA;NA;NA;60;30;0.153101;0.70;17;82;~3600;0.0144;0.0288
33;FIELD;semidishonest;temi;3;NA;NA;NA;65;30;0.164539;0.68;17;82;~3600;0.0144;0.0288
33;FIELD;semidishonest;temi;3;NA;NA;NA;70;30;0.175117;0.66;17;76;~3600;0.0144;0.0288
33;FIELD;semidishonest;temi;3;NA;NA;NA;75;30;0.146248;0.61;19;82;~3600;0.0144;0.0288
33;FIELD;semidishonest;temi;3;NA;NA;NA;80;30;0.155834;0.60;17;82;~3600;0.0144;0.0288
33;FIELD;semidishonest;temi;3;NA;NA;NA;85;30;0.189924;0.62;17;77;~3600;0.0144;0.0288
33;FIELD;semidishonest;temi;3;NA;NA;NA;90;30;0.146167;0.55;17;80;~3600;0.0144;0.0288
33;FIELD;semidishonest;temi;3;NA;NA;NA;95;30;0.180848;0.57;19;77;~3600;0.0144;0.0288
33;FIELD;semidishonest;temi;3;NA;NA;NA;100;30;0.158843;0.53;17;75;~3600;0.0144;0.0288
33;FIELD;semidishonest;soho;3;0.99;34;1;10;30;0.263754;14.75;57;98;~3600;0.0144;0.0288
33;FIELD;semidishonest;soho;3;NA;NA;NA;15;30;0.176924;8.93;48;98;~3600;0.0144;0.0288
33;FIELD;semidishonest;soho;3;NA;NA;NA;20;30;0.179011;6.77;48;97;~3600;0.0144;0.0288
33;FIELD;semidishonest;soho;3;NA;NA;NA;25;30;0.171455;5.46;46;97;~3600;0.0144;0.0288
33;FIELD;semidishonest;soho;3;NA;NA;NA;30;30;0.173433;4.60;47;97;~3600;0.0144;0.0288
33;FIELD;semidishonest;soho;3;NA;NA;NA;35;30;0.171157;3.99;47;97;~3600;0.0144;0.0288
33;FIELD;semidishonest;soho;3;NA;NA;NA;40;30;0.144139;3.50;48;96;~3600;0.0144;0.0288
33;FIELD;semidishonest;soho;3;NA;NA;NA;45;30;0.146475;3.15;47;94;~3600;0.0144;0.0288
33;FIELD;semidishonest;soho;3;NA;NA;NA;50;30;0.161976;2.88;48;95;~3600;0.0144;0.0288
33;FIELD;semidishonest;soho;3;NA;NA;NA;55;30;0.151688;2.65;48;96;~3600;0.0144;0.0288
33;FIELD;semidishonest;soho;3;NA;NA;NA;60;30;0.165266;2.46;46;94;~3600;0.0144;0.0288
33;FIELD;semidishonest;soho;3;NA;NA;NA;65;30;0.14768;2.27;47;94;~3600;0.0144;0.0288
33;FIELD;semidishonest;soho;3;NA;NA;NA;70;30;0.175155;2.15;47;94;~3600;0.0144;0.0288
33;FIELD;semidishonest;soho;3;NA;NA;NA;75;30;0.163595;2.02;48;91;~3600;0.0144;0.0288
33;FIELD;semidishonest;soho;3;NA;NA;NA;80;30;0.143178;1.89;47;94;~3600;0.0144;0.0288
33;FIELD;semidishonest;soho;3;NA;NA;NA;85;30;0.153189;1.81;47;94;~3600;0.0144;0.0288
33;FIELD;semidishonest;soho;3;NA;NA;NA;90;30;0.14622;1.72;48;93;~3600;0.0144;0.0288
33;FIELD;semidishonest;soho;3;NA;NA;NA;95;30;0.145134;1.65;47;92;~3600;0.0144;0.0288
33;FIELD;semidishonest;soho;3;NA;NA;NA;100;30;0.160287;1.59;47;93;~3600;0.0144;0.0288
33;BINARY;malhonest;malicious-rep-bin;3;14.15;376;3;10;30;13.2603;13.49;32;48;NA;4.83932;NA
33;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;15;30;8.83103;9.05;33;60;NA;4.83932;NA
33;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;20;30;6.20339;6.43;32;78;NA;4.83932;NA
33;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;25;30;5.01733;5.24;32;91;NA;4.83932;NA
33;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;30;30;4.7074;4.94;33;106;NA;4.83932;NA
33;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;35;30;4.65301;4.88;35;112;NA;4.83932;NA
33;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;40;30;4.80214;5.02;32;95;NA;4.83932;NA
33;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;45;30;4.40966;4.63;32;97;NA;4.83932;NA
33;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;50;30;4.65654;4.88;34;95;NA;4.83932;NA
33;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;55;30;4.76968;4.99;34;105;NA;4.83932;NA
33;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;60;30;4.69264;4.92;33;104;NA;4.83932;NA
33;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;65;30;5.00238;5.23;33;92;NA;4.83932;NA
33;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;70;30;4.38501;4.61;32;101;NA;4.83932;NA
33;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;75;30;4.38113;4.61;34;104;NA;4.83932;NA
33;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;80;30;4.8587;5.08;34;98;NA;4.83932;NA
33;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;85;30;4.77217;4.99;34;96;NA;4.83932;NA
33;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;90;30;4.48955;4.71;35;97;NA;4.83932;NA
33;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;95;30;4.47235;4.69;34;109;NA;4.83932;NA
33;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;100;30;4.51486;4.73;34;105;NA;4.83932;NA
33;BINARY;malhonest;malicious-ccd;3;14.15;376;3;10;30;43.7435;43.97;36;37;NA;30.8438;NA
33;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;15;30;29.2519;29.47;35;45;NA;30.8438;NA
33;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;20;30;22.0108;22.24;36;57;NA;30.8438;NA
33;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;25;30;17.5753;17.80;36;71;NA;30.8438;NA
33;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;30;30;14.5309;14.76;35;85;NA;30.8438;NA
33;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;35;30;12.6409;12.87;37;93;NA;30.8438;NA
33;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;40;30;11.0555;11.28;35;115;NA;30.8438;NA
33;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;45;30;9.99757;10.22;35;123;NA;30.8438;NA
33;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;50;30;9.336;9.56;35;129;NA;30.8438;NA
33;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;55;30;9.12586;9.35;35;137;NA;30.8438;NA
33;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;60;30;8.70054;8.93;35;130;NA;30.8438;NA
33;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;65;30;8.60684;8.84;35;149;NA;30.8438;NA
33;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;70;30;8.4778;8.71;37;147;NA;30.8438;NA
33;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;75;30;8.37108;8.60;36;151;NA;30.8438;NA
33;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;80;30;8.18813;8.41;37;151;NA;30.8438;NA
33;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;85;30;8.09762;8.33;36;147;NA;30.8438;NA
33;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;90;30;8.03909;8.27;35;153;NA;30.8438;NA
33;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;95;30;7.80522;8.03;34;150;NA;30.8438;NA
33;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;100;30;7.61251;7.85;35;147;NA;30.8438;NA
33;BINARY;malhonest;ps-rep-bin;3;14.15;376;3;10;30;71.2537;71.48;388;12;NA;71.3718;NA
33;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;15;30;47.57;47.79;387;18;NA;71.3718;NA
33;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;20;30;36.155;36.38;389;23;NA;71.3718;NA
33;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;25;30;30.5339;30.75;390;28;NA;71.3718;NA
33;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;30;30;26.3926;26.62;387;30;NA;71.3718;NA
33;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;35;30;23.4157;23.64;388;34;NA;71.3718;NA
33;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;40;30;21.6336;21.86;389;37;NA;71.3718;NA
33;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;45;30;19.7816;20.01;389;40;NA;71.3718;NA
33;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;50;30;18.5634;18.79;389;45;NA;71.3718;NA
33;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;55;30;17.927;18.15;387;45;NA;71.3718;NA
33;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;60;30;17.6127;17.84;386;47;NA;71.3718;NA
33;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;65;30;15.5933;15.82;386;52;NA;71.3718;NA
33;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;70;30;15.4225;15.65;388;51;NA;71.3718;NA
33;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;75;30;15.0114;15.23;386;52;NA;71.3718;NA
33;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;80;30;14.2494;14.47;388;57;NA;71.3718;NA
33;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;85;30;13.4617;13.68;386;58;NA;71.3718;NA
33;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;90;30;13.3355;13.56;389;58;NA;71.3718;NA
33;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;95;30;13.3765;13.60;389;59;NA;71.3718;NA
33;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;100;30;12.5355;12.77;388;64;NA;71.3718;NA
33;BINARY;malhonest;mal-shamir-bmr;3;14.15;376;3;10;30;903.886;904.10;1222;6;NA;1035.74;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;15;30;602.311;602.53;1219;9;NA;1035.74;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;20;30;452.623;452.84;1223;12;NA;1035.74;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;25;30;362.677;362.89;1218;14;NA;1035.74;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;30;30;303.969;304.19;1220;17;NA;1035.74;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;35;30;261.743;261.96;1220;19;NA;1035.74;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;40;30;230.314;230.54;1219;21;NA;1035.74;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;45;30;206.517;206.74;1221;24;NA;1035.74;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;50;30;187.445;187.66;1220;26;NA;1035.74;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;55;30;171.922;172.13;1219;28;NA;1035.74;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;60;30;159.186;159.41;1222;29;NA;1035.74;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;65;30;149.065;149.29;1218;31;NA;1035.74;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;70;30;140.307;140.52;1218;33;NA;1035.74;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;75;30;132.455;132.68;1218;35;NA;1035.74;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;80;30;126.061;126.28;1218;36;NA;1035.74;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;85;30;120.405;120.62;1218;38;NA;1035.74;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;90;30;115.545;115.76;1223;39;NA;1035.74;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;95;30;110.571;110.79;1218;41;NA;1035.74;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;100;30;106.799;107.02;1218;43;NA;1035.74;NA
33;BINARY;semihonest;shamir-bmr;3;14.15;376;3;10;30;325.501;325.72;1039;6;NA;317.371;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;15;30;220.039;220.26;1041;8;NA;317.371;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;20;30;167.68;167.90;1036;10;NA;317.371;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;25;30;136.753;136.97;1036;12;NA;317.371;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;30;30;116.01;116.23;1038;14;NA;317.371;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;35;30;100.634;100.86;1035;15;NA;317.371;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;40;30;90.1831;90.40;1031;17;NA;317.371;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;45;30;81.3954;81.62;1034;19;NA;317.371;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;50;30;74.5401;74.77;1035;21;NA;317.371;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;55;30;69.0841;69.30;1036;23;NA;317.371;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;60;30;64.718;64.94;1034;24;NA;317.371;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;65;30;59.4205;59.64;1034;24;NA;317.371;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;70;30;57.1958;57.42;1033;27;NA;317.371;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;75;30;53.28;53.50;1035;27;NA;317.371;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;80;30;52.3758;52.60;1036;31;NA;317.371;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;85;30;49.2316;49.45;1035;30;NA;317.371;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;90;30;46.553;46.78;1036;30;NA;317.371;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;95;30;45.5744;45.79;1036;33;NA;317.371;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;100;30;44.7496;44.97;1036;35;NA;317.371;NA
33;BINARY;semihonest;rep-bmr;3;14.15;376;3;10;30;139.643;139.87;800;7;NA;154.654;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;15;30;95.4475;95.67;797;11;NA;154.654;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;20;30;72.1556;72.38;794;13;NA;154.654;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;25;30;59.6518;59.87;797;16;NA;154.654;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;30;30;50.247;50.47;795;19;NA;154.654;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;35;30;44.4285;44.65;795;20;NA;154.654;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;40;30;39.7675;39.99;795;22;NA;154.654;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;45;30;36.1984;36.43;797;25;NA;154.654;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;50;30;33.9046;34.13;796;27;NA;154.654;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;55;30;31.6134;31.84;794;29;NA;154.654;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;60;30;28.5193;28.74;796;30;NA;154.654;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;65;30;27.3754;27.60;796;33;NA;154.654;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;70;30;25.7708;26.00;798;33;NA;154.654;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;75;30;24.4367;24.66;795;36;NA;154.654;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;80;30;23.3092;23.53;795;37;NA;154.654;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;85;30;22.6787;22.90;795;40;NA;154.654;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;90;30;21.6418;21.86;795;42;NA;154.654;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;95;30;20.2527;20.48;796;43;NA;154.654;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;100;30;20.7163;20.95;795;44;NA;154.654;NA
33;BINARY;semihonest;replicated-bin;3;14.15;376;3;10;30;9.54541;9.77;26;54;NA;0.283548;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;15;30;6.13304;6.36;27;79;NA;0.283548;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;20;30;4.86433;5.09;26;98;NA;0.283548;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;25;30;4.52796;4.75;28;114;NA;0.283548;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;30;30;4.73533;4.96;28;100;NA;0.283548;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;35;30;4.60849;4.83;27;100;NA;0.283548;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;40;30;4.78857;5.01;27;97;NA;0.283548;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;45;30;5.93177;6.16;26;86;NA;0.283548;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;50;30;4.39241;4.61;26;111;NA;0.283548;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;55;30;4.59741;4.82;27;106;NA;0.283548;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;60;30;4.29662;4.52;26;105;NA;0.283548;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;65;30;4.57653;4.80;27;103;NA;0.283548;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;70;30;4.45861;4.68;26;103;NA;0.283548;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;75;30;4.31273;4.53;25;107;NA;0.283548;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;80;30;4.78284;5.01;28;102;NA;0.283548;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;85;30;4.82242;5.05;27;100;NA;0.283548;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;90;30;4.91011;5.13;28;101;NA;0.283548;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;95;30;4.36016;4.58;27;112;NA;0.283548;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;100;30;4.382;4.60;26;103;NA;0.283548;NA
33;BINARY;semihonest;ccd;3;14.15;376;3;10;30;18.4975;18.73;31;61;NA;0.5805;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;15;30;12.5131;12.74;34;85;NA;0.5805;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;20;30;9.24058;9.47;32;106;NA;0.5805;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;25;30;7.19462;7.42;32;131;NA;0.5805;NA
33;BINARY;semihonest;ccd;3;NA;NA;NA;30;30;6.01485;6.24;32;162;NA;0.5805;NA
