comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.37;231;1;256;1;0;3;20;23000;40960;0;1;.007154;NA;.036961;.058507;.058507;1.37;231;99
1.44;230;1;256;1;0;3;20;22000;40960;0;0;0.037596;NA;0.155225;0.250616;0.250616;0.50;482;76
1.45;230;1;256;1;0;3;20;22000;40960;0;1;.007135;NA;.036640;.060331;.060331;1.45;230;99
1.44;231;1;256;1;0;3;20;21000;40960;0;0;0.038850;NA;0.144262;0.254562;0.254562;0.50;482;77
1.44;229;1;256;1;0;3;20;21000;40960;0;1;.007256;NA;.036996;.062619;.062619;1.44;229;99
1.40;231;1;256;1;0;3;20;20000;40960;0;0;0.039671;NA;0.161393;0.252596;0.252595;0.50;482;77
1.43;230;1;256;1;0;3;20;20000;40960;0;1;.007368;NA;.033460;.063513;.063512;1.43;230;99
1.43;230;1;256;1;0;3;20;19000;40960;0;0;0.037856;NA;0.149234;0.257906;0.257905;0.51;482;73
1.43;229;1;256;1;0;3;20;19000;40960;0;1;.007024;NA;.034064;.062549;.062549;1.43;229;99
1.46;230;1;256;1;0;3;20;18000;40960;0;0;0.038912;NA;0.144350;0.263697;0.263696;0.52;482;74
1.42;230;1;256;1;0;3;20;18000;40960;0;1;.007406;NA;.033546;.066232;.066232;1.42;230;99
1.45;229;1;256;1;0;3;20;17000;40960;0;0;0.038360;NA;0.152782;0.273426;0.273425;0.52;482;77
1.44;230;1;256;1;0;3;20;17000;40960;0;1;.007048;NA;.035002;.068364;.068364;1.44;230;99
1.45;231;1;256;1;0;3;20;16000;40960;0;0;0.038715;NA;0.137155;0.270714;0.270713;0.51;482;73
1.44;230;1;256;1;0;3;20;16000;40960;0;1;.007309;NA;.034670;.071681;.071680;1.44;230;99
1.45;230;1;256;1;0;3;20;15000;40960;0;0;0.039331;NA;0.145718;0.274474;0.274473;0.53;482;70
1.43;231;1;256;1;0;3;20;15000;40960;0;1;.007339;NA;.032878;.073447;.073447;1.43;231;99
1.45;230;1;256;1;0;3;20;14000;40960;0;0;0.040042;NA;0.152448;0.283115;0.283115;0.54;482;74
1.44;231;1;256;1;0;3;20;14000;40960;0;1;.007342;NA;.034174;.078495;.078495;1.44;231;99
1.42;231;1;256;1;0;3;20;13000;40960;0;0;0.038522;NA;0.136778;0.291227;0.291226;0.53;482;71
1.42;231;1;256;1;0;3;20;13000;40960;0;1;.007049;NA;.033472;.081787;.081787;1.42;231;99
1.45;230;1;256;1;0;3;20;12000;40960;0;0;0.039896;NA;0.129760;0.304018;0.304017;0.55;482;67
1.41;230;1;256;1;0;3;20;12000;40960;0;1;.007320;NA;.034392;.089639;.089639;1.41;230;99
1.45;230;1;256;1;0;3;20;11000;40960;0;0;0.039309;NA;0.134481;0.322945;0.322944;0.57;482;65
1.44;230;1;256;1;0;3;20;11000;40960;0;1;.007105;NA;.033059;.096187;.096187;1.44;230;99
1.41;230;1;256;1;0;3;20;10000;40960;0;0;0.039091;NA;0.134603;0.334815;0.334815;0.58;482;65
1.42;230;1;256;1;0;3;20;10000;40960;0;1;.007051;NA;.033939;.102798;.102798;1.42;230;99
1.45;229;1;256;1;0;3;20;9000;40960;0;0;0.039952;NA;0.118997;0.358628;0.358627;0.61;482;57
1.46;230;1;256;1;0;3;20;9000;40960;0;1;.007496;NA;.030818;.114159;.114159;1.46;230;99
1.44;229;1;256;1;0;3;20;8000;40960;0;0;0.038229;NA;0.112850;0.386614;0.386613;0.64;482;56
1.45;231;1;256;1;0;3;20;8000;40960;0;1;.007345;NA;.031351;.119043;.119043;1.45;231;100
1.41;230;1;256;1;0;4;1;25000;40960;0;0;0.038652;NA;0.145583;0.203701;0.203700;0.45;483;86
1.41;231;1;256;1;0;4;1;25000;40960;0;1;.006985;NA;.032942;.052153;.052153;1.41;231;99
1.44;229;1;256;1;0;4;1;24000;40960;0;0;0.039367;NA;0.149556;0.211718;0.211718;0.46;481;85
1.44;230;1;256;1;0;4;1;24000;40960;0;1;.007132;NA;.030858;.053816;.053816;1.44;230;99
1.44;231;1;256;1;0;4;1;23000;40960;0;0;0.038196;NA;0.150569;0.206853;0.206852;0.45;482;87
1.43;230;1;256;1;0;4;1;23000;40960;0;1;.007300;NA;.029700;.053196;.053196;1.43;230;99
1.40;231;1;256;1;0;4;1;22000;40960;0;0;0.036873;NA;0.148362;0.206937;0.206937;0.45;481;86
1.45;230;1;256;1;0;4;1;22000;40960;0;1;.007179;NA;.031042;.055276;.055275;1.45;230;100
1.44;231;1;256;1;0;4;1;21000;40960;0;0;0.039687;NA;0.111840;0.212354;0.212353;0.46;481;73
1.44;230;1;256;1;0;4;1;21000;40960;0;1;.007677;NA;.029587;.059115;.059115;1.44;230;99
1.45;230;1;256;1;0;4;1;20000;40960;0;0;0.037584;NA;0.144638;0.214283;0.214282;0.45;481;84
1.45;230;1;256;1;0;4;1;20000;40960;0;1;.007186;NA;.030945;.056724;.056724;1.45;230;99
1.46;230;1;256;1;0;4;1;19000;40960;0;0;0.039277;NA;0.155345;0.211149;0.211148;0.45;481;87
1.44;229;1;256;1;0;4;1;19000;40960;0;1;.006966;NA;.032764;.061294;.061294;1.44;229;99
1.43;230;1;256;1;0;4;1;18000;40960;0;0;0.037969;NA;0.149655;0.225657;0.225656;0.48;481;83
1.44;229;1;256;1;0;4;1;18000;40960;0;1;.007268;NA;.027836;.063621;.063621;1.44;229;99
1.44;230;1;256;1;0;4;1;17000;40960;0;0;0.038032;NA;0.148013;0.224173;0.224172;0.48;481;82
1.44;229;1;256;1;0;4;1;17000;40960;0;1;.007328;NA;.032398;.067627;.067626;1.44;229;99
1.45;231;1;256;1;0;4;1;16000;40960;0;0;0.038119;NA;0.156843;0.223054;0.223053;0.47;481;83
1.43;230;1;256;1;0;4;1;16000;40960;0;1;.007243;NA;.027737;.068345;.068345;1.43;230;99
1.42;230;1;256;1;0;4;1;15000;40960;0;0;0.037680;NA;0.154900;0.237211;0.237210;0.49;481;81
1.42;231;1;256;1;0;4;1;15000;40960;0;1;.007311;NA;.029399;.072548;.072547;1.42;231;100
1.44;229;1;256;1;0;4;1;14000;40960;0;0;0.039046;NA;0.095372;0.246981;0.246981;0.50;481;64
1.42;230;1;256;1;0;4;1;14000;40960;0;1;.007038;NA;.031070;.077507;.077507;1.42;230;99
1.43;229;1;256;1;0;4;1;13000;40960;0;0;0.038210;NA;0.154377;0.257991;0.257990;0.50;481;79
1.42;230;1;256;1;0;4;1;13000;40960;0;1;.007256;NA;.029535;.079135;.079135;1.42;230;99
1.43;230;1;256;1;0;4;1;12000;40960;0;0;0.038806;NA;0.134468;0.278202;0.278201;0.53;481;71
1.45;230;1;256;1;0;4;1;12000;40960;0;1;.006937;NA;.028146;.084109;.084109;1.45;230;99
1.44;229;1;256;1;0;4;1;11000;40960;0;0;0.036678;NA;0.134330;0.280282;0.280282;0.53;483;71
1.42;230;1;256;1;0;4;1;11000;40960;0;1;.007297;NA;.028448;.089345;.089345;1.42;230;99
1.45;230;1;256;1;0;4;1;10000;40960;0;0;0.038571;NA;0.131598;0.301167;0.301167;0.55;483;69
1.43;231;1;256;1;0;4;1;10000;40960;0;1;.007120;NA;.029641;.098367;.098367;1.43;231;99
1.44;230;1;256;1;0;4;1;9000;40960;0;0;0.039458;NA;0.098246;0.320628;0.320627;0.56;481;57
1.43;230;1;256;1;0;4;1;9000;40960;0;1;.007020;NA;.028074;.106222;.106221;1.43;230;99
1.43;230;1;256;1;0;4;1;8000;40960;0;0;0.039511;NA;0.114436;0.359184;0.359184;0.60;481;59
1.44;230;1;256;1;0;4;1;8000;40960;0;1;.007048;NA;.028241;.116396;.116396;1.44;230;99
1.43;230;1;256;1;0;4;2;25000;40960;0;0;0.037997;NA;0.150909;0.204989;0.204988;0.45;481;87
1.45;229;1;256;1;0;4;2;25000;40960;0;1;.006965;NA;.030680;.052860;.052860;1.45;229;99
1.41;230;1;256;1;0;4;2;24000;40960;0;0;0.038312;NA;0.143177;0.211659;0.211659;0.46;481;85
1.43;230;1;256;1;0;4;2;24000;40960;0;1;.007710;NA;.028566;.053100;.053100;1.43;230;99
1.42;230;1;256;1;0;4;2;23000;40960;0;0;0.037892;NA;0.139307;0.218792;0.218791;0.47;481;81
1.43;230;1;256;1;0;4;2;23000;40960;0;1;.007124;NA;.026480;.054747;.054747;1.43;230;99
1.42;229;1;256;1;0;4;2;22000;40960;0;0;0.037907;NA;0.153744;0.206723;0.206722;0.45;481;87
1.45;230;1;256;1;0;4;2;22000;40960;0;1;.006980;NA;.031097;.057255;.057255;1.45;230;99
1.44;230;1;256;1;0;4;2;21000;40960;0;0;0.039766;NA;0.150348;0.209624;0.209623;0.45;481;87
1.44;231;1;256;1;0;4;2;21000;40960;0;1;.007247;NA;.029564;.057220;.057220;1.44;231;99
1.44;230;1;256;1;0;4;2;20000;40960;0;0;0.037763;NA;0.157115;0.202756;0.202755;0.44;481;89
1.41;229;1;256;1;0;4;2;20000;40960;0;1;.007091;NA;.029151;.058868;.058867;1.41;229;99
1.43;230;1;256;1;0;4;2;19000;40960;0;0;0.037292;NA;0.149568;0.222987;0.222986;0.47;483;84
1.45;229;1;256;1;0;4;2;19000;40960;0;1;.007130;NA;.030511;.061489;.061489;1.45;229;100
1.44;230;1;256;1;0;4;2;18000;40960;0;0;0.038104;NA;0.148539;0.222308;0.222308;0.46;481;84
1.44;230;1;256;1;0;4;2;18000;40960;0;1;.007171;NA;.029862;.063711;.063711;1.44;230;99
1.45;229;1;256;1;0;4;2;17000;40960;0;0;0.038365;NA;0.156467;0.227513;0.227512;0.47;481;84
1.44;230;1;256;1;0;4;2;17000;40960;0;1;.006959;NA;.031827;.064298;.064297;1.44;230;99
1.44;229;1;256;1;0;4;2;16000;40960;0;0;0.038723;NA;0.168541;0.229680;0.229679;0.47;481;83
1.45;230;1;256;1;0;4;2;16000;40960;0;1;.007073;NA;.029889;.067628;.067628;1.45;230;99
1.44;229;1;256;1;0;4;2;15000;40960;0;0;0.039387;NA;0.106759;0.235318;0.235318;0.48;481;73
1.39;229;1;256;1;0;4;2;15000;40960;0;1;.007077;NA;.028860;.071951;.071951;1.39;229;99
1.44;230;1;256;1;0;4;2;14000;40960;0;0;0.038537;NA;0.158664;0.238866;0.238865;0.49;481;82
1.45;231;1;256;1;0;4;2;14000;40960;0;1;.007260;NA;.028499;.076972;.076972;1.45;231;99
1.42;230;1;256;1;0;4;2;13000;40960;0;0;0.037847;NA;0.144990;0.247760;0.247760;0.49;481;78
1.44;231;1;256;1;0;4;2;13000;40960;0;1;.007506;NA;.028091;.078921;.078921;1.44;231;99
1.44;229;1;256;1;0;4;2;12000;40960;0;0;0.037290;NA;0.147711;0.263790;0.263789;0.50;481;76
1.42;229;1;256;1;0;4;2;12000;40960;0;1;.007162;NA;.028133;.080500;.080500;1.42;229;99
1.45;230;1;256;1;0;4;2;11000;40960;0;0;0.038704;NA;0.145519;0.275815;0.275814;0.52;481;75
1.45;230;1;256;1;0;4;2;11000;40960;0;1;.006969;NA;.029450;.091829;.091829;1.45;230;99
1.45;230;1;256;1;0;4;2;10000;40960;0;0;0.039027;NA;0.126546;0.303354;0.303353;0.55;483;67
1.43;229;1;256;1;0;4;2;10000;40960;0;1;.007074;NA;.029165;.097584;.097584;1.43;229;99
1.43;230;1;256;1;0;4;2;9000;40960;0;0;0.036838;NA;0.114292;0.323323;0.323322;0.57;481;62
1.44;229;1;256;1;0;4;2;9000;40960;0;1;.007404;NA;.027442;.105755;.105754;1.44;229;100
1.43;231;1;256;1;0;4;2;8000;40960;0;0;0.037907;NA;0.118408;0.348338;0.348337;0.60;481;57
1.45;229;1;256;1;0;4;2;8000;40960;0;1;.007201;NA;.027598;.118449;.118449;1.45;229;99
1.40;229;1;256;1;0;4;4;25000;40960;0;0;0.037834;NA;0.109808;0.210501;0.210500;0.47;481;75
1.42;230;1;256;1;0;4;4;25000;40960;0;1;.006971;NA;.030329;.052428;.052427;1.42;230;99
1.45;229;1;256;1;0;4;4;24000;40960;0;0;0.038591;NA;0.151238;0.203868;0.203867;0.44;481;88
1.42;229;1;256;1;0;4;4;24000;40960;0;1;.007440;NA;.028473;.055303;.055303;1.42;229;99
1.45;231;1;256;1;0;4;4;23000;40960;0;0;0.036880;NA;0.142108;0.214055;0.214055;0.45;481;83
1.44;230;1;256;1;0;4;4;23000;40960;0;1;.007341;NA;.029987;.055324;.055324;1.44;230;100
1.44;231;1;256;1;0;4;4;22000;40960;0;0;0.037020;NA;0.151544;0.206224;0.206223;0.45;481;86
1.45;230;1;256;1;0;4;4;22000;40960;0;1;.007391;NA;.030018;.057171;.057170;1.45;230;100
1.45;230;1;256;1;0;4;4;21000;40960;0;0;0.038654;NA;0.145758;0.200148;0.200147;0.44;481;87
1.45;229;1;256;1;0;4;4;21000;40960;0;1;.007023;NA;.032246;.058999;.058999;1.45;229;100
1.40;230;1;256;1;0;4;4;20000;40960;0;0;0.037963;NA;0.143718;0.220438;0.220437;0.48;481;82
1.44;230;1;256;1;0;4;4;20000;40960;0;1;.006908;NA;.031420;.059428;.059427;1.44;230;99
1.42;230;1;256;1;0;4;4;19000;40960;0;0;0.037924;NA;0.107052;0.208946;0.208946;0.46;481;76
1.44;231;1;256;1;0;4;4;19000;40960;0;1;.006929;NA;.031670;.063107;.063107;1.44;231;99
1.45;230;1;256;1;0;4;4;18000;40960;0;0;0.039220;NA;0.110125;0.219718;0.219718;0.46;482;76
1.43;230;1;256;1;0;4;4;18000;40960;0;1;.007207;NA;.032882;.065172;.065172;1.43;230;99
1.44;229;1;256;1;0;4;4;17000;40960;0;0;0.038635;NA;0.152232;0.218835;0.218834;0.46;481;85
1.42;231;1;256;1;0;4;4;17000;40960;0;1;.007456;NA;.030176;.064881;.064881;1.42;231;100
1.40;230;1;256;1;0;4;4;16000;40960;0;0;0.037076;NA;0.173856;0.222397;0.222396;0.47;481;88
1.44;231;1;256;1;0;4;4;16000;40960;0;1;.007367;NA;.027835;.067471;.067471;1.44;231;99
1.44;229;1;256;1;0;4;4;15000;40960;0;0;0.038335;NA;0.161217;0.228628;0.228627;0.48;481;85
1.45;230;1;256;1;0;4;4;15000;40960;0;1;.007219;NA;.030235;.075320;.075320;1.45;230;99
1.45;230;1;256;1;0;4;4;14000;40960;0;0;0.039440;NA;0.150021;0.244119;0.244118;0.49;481;76
1.44;230;1;256;1;0;4;4;14000;40960;0;1;.007646;NA;.028144;.076208;.076208;1.44;230;99
1.44;231;1;256;1;0;4;4;13000;40960;0;0;0.038755;NA;0.149416;0.254042;0.254042;0.50;481;78
1.44;230;1;256;1;0;4;4;13000;40960;0;1;.007285;NA;.029687;.080035;.080034;1.44;230;100
1.44;230;1;256;1;0;4;4;12000;40960;0;0;0.038990;NA;0.142839;0.267860;0.267859;0.51;481;75
1.44;229;1;256;1;0;4;4;12000;40960;0;1;.006918;NA;.029042;.083578;.083578;1.44;229;100
1.42;230;1;256;1;0;4;4;11000;40960;0;0;0.038559;NA;0.139709;0.273494;0.273493;0.52;481;73
1.44;231;1;256;1;0;4;4;11000;40960;0;1;.007038;NA;.028250;.093212;.093212;1.44;231;99
1.44;229;1;256;1;0;4;4;10000;40960;0;0;0.038319;NA;0.111677;0.302174;0.302174;0.54;482;65
1.44;230;1;256;1;0;4;4;10000;40960;0;1;.007190;NA;.027910;.098296;.098296;1.44;230;99
1.42;229;1;256;1;0;4;4;9000;40960;0;0;0.037729;NA;0.117436;0.322301;0.322301;0.57;481;63
1.42;229;1;256;1;0;4;4;9000;40960;0;1;.007257;NA;.028485;.105742;.105742;1.42;229;99
1.45;229;1;256;1;0;4;4;8000;40960;0;0;0.037759;NA;0.106628;0.344260;0.344259;0.59;481;59
1.45;230;1;256;1;0;4;4;8000;40960;0;1;.007313;NA;.027798;.119600;.119599;1.45;230;100
1.45;231;1;256;1;0;4;6;25000;40960;0;0;0.038259;NA;0.137654;0.215277;0.215277;0.46;481;83
1.45;230;1;256;1;0;4;6;25000;40960;0;1;.006937;NA;.030278;.055132;.055132;1.45;230;99
1.43;232;1;256;1;0;4;6;24000;40960;0;0;0.039486;NA;0.142044;0.212134;0.212133;0.47;481;79
1.45;234;1;256;1;0;4;6;24000;40960;0;1;.007189;NA;.029440;.056297;.056297;1.45;234;99
1.45;229;1;256;1;0;4;6;23000;40960;0;0;0.038521;NA;0.153069;0.201986;0.201985;0.45;481;89
1.41;230;1;256;1;0;4;6;23000;40960;0;1;.007305;NA;.029911;.054625;.054625;1.41;230;99
1.44;229;1;256;1;0;4;6;22000;40960;0;0;0.037895;NA;0.153093;0.212311;0.212310;0.47;481;84
1.45;230;1;256;1;0;4;6;22000;40960;0;1;.007240;NA;.029109;.056161;.056161;1.45;230;99
1.43;230;1;256;1;0;4;6;21000;40960;0;0;0.039036;NA;0.143470;0.207603;0.207602;0.45;481;85
1.44;231;1;256;1;0;4;6;21000;40960;0;1;.007069;NA;.031583;.056184;.056183;1.44;231;99
1.41;230;1;256;1;0;4;6;20000;40960;0;0;0.037435;NA;0.163398;0.216239;0.216239;0.46;481;88
1.42;229;1;256;1;0;4;6;20000;40960;0;1;.006923;NA;.031683;.059810;.059810;1.42;229;99
1.44;230;1;256;1;0;4;6;19000;40960;0;0;0.037959;NA;0.149088;0.223440;0.223439;0.47;482;83
1.44;230;1;256;1;0;4;6;19000;40960;0;1;.007194;NA;.028849;.062794;.062794;1.44;230;99
1.42;230;1;256;1;0;4;6;18000;40960;0;0;0.038654;NA;0.155916;0.226419;0.226418;0.47;481;79
1.44;230;1;256;1;0;4;6;18000;40960;0;1;.007178;NA;.028435;.062467;.062467;1.44;230;99
1.41;230;1;256;1;0;4;6;17000;40960;0;0;0.037770;NA;0.144896;0.230464;0.230463;0.48;481;80
1.44;230;1;256;1;0;4;6;17000;40960;0;1;.007447;NA;.029396;.066228;.066227;1.44;230;99
1.43;229;1;256;1;0;4;6;16000;40960;0;0;0.038247;NA;0.158191;0.221587;0.221587;0.46;481;82
1.45;230;1;256;1;0;4;6;16000;40960;0;1;.007112;NA;.028993;.067309;.067309;1.45;230;99
1.44;230;1;256;1;0;4;6;15000;40960;0;0;0.039132;NA;0.109139;0.229569;0.229568;0.48;481;74
1.42;231;1;256;1;0;4;6;15000;40960;0;1;.006942;NA;.030169;.071513;.071513;1.42;231;99
1.41;230;1;256;1;0;4;6;14000;40960;0;0;0.038186;NA;0.155276;0.237374;0.237373;0.48;483;82
1.43;229;1;256;1;0;4;6;14000;40960;0;1;.007168;NA;.029056;.076262;.076262;1.43;229;99
1.43;233;1;256;1;0;4;6;13000;40960;0;0;0.039379;NA;0.162378;0.245676;0.245675;0.49;481;82
1.42;230;1;256;1;0;4;6;13000;40960;0;1;.007576;NA;.029498;.080240;.080240;1.42;230;99
1.45;230;1;256;1;0;4;6;12000;40960;0;0;0.037318;NA;0.136413;0.262753;0.262752;0.50;481;75
1.45;230;1;256;1;0;4;6;12000;40960;0;1;.007138;NA;.028618;.086305;.086305;1.45;230;99
1.43;231;1;256;1;0;4;6;11000;40960;0;0;0.038881;NA;0.134743;0.277236;0.277236;0.52;481;68
1.42;229;1;256;1;0;4;6;11000;40960;0;1;.007274;NA;.029257;.092137;.092137;1.42;229;100
1.44;229;1;256;1;0;4;6;10000;40960;0;0;0.040636;NA;0.133145;0.300123;0.300122;0.55;481;69
1.43;230;1;256;1;0;4;6;10000;40960;0;1;.007095;NA;.030030;.097197;.097196;1.43;230;100
1.45;231;1;256;1;0;4;6;9000;40960;0;0;0.039256;NA;0.124158;0.324075;0.324075;0.57;481;64
1.43;230;1;256;1;0;4;6;9000;40960;0;1;.007119;NA;.029917;.108329;.108328;1.43;230;99
1.44;230;1;256;1;0;4;6;8000;40960;0;0;0.037952;NA;0.107898;0.344148;0.344148;0.59;481;59
1.43;230;1;256;1;0;4;6;8000;40960;0;1;.007214;NA;.028349;.121733;.121733;1.43;230;99
1.45;230;1;256;1;0;4;8;25000;40960;0;0;0.038748;NA;0.150495;0.210971;0.210970;0.45;483;86
1.43;230;1;256;1;0;4;8;25000;40960;0;1;.007408;NA;.028855;.052319;.052319;1.43;230;99
1.45;230;1;256;1;0;4;8;24000;40960;0;0;0.038411;NA;0.160314;0.198997;0.198996;0.44;481;91
1.42;230;1;256;1;0;4;8;24000;40960;0;1;.007095;NA;.031347;.057830;.057829;1.42;230;99
1.45;230;1;256;1;0;4;8;23000;40960;0;0;0.038040;NA;0.155089;0.210558;0.210557;0.45;485;87
1.44;230;1;256;1;0;4;8;23000;40960;0;1;.007478;NA;.028056;.056522;.056522;1.44;230;99
1.41;230;1;256;1;0;4;8;22000;40960;0;0;0.039046;NA;0.145508;0.209630;0.209629;0.46;481;84
1.45;229;1;256;1;0;4;8;22000;40960;0;1;.007097;NA;.031594;.057713;.057713;1.45;229;100
1.44;230;1;256;1;0;4;8;21000;40960;0;0;0.038276;NA;0.157258;0.214092;0.214091;0.46;481;86
1.45;229;1;256;1;0;4;8;21000;40960;0;1;.007335;NA;.031040;.057992;.057992;1.45;229;100
1.44;229;1;256;1;0;4;8;20000;40960;0;0;0.038716;NA;0.159544;0.205573;0.205572;0.46;481;84
1.44;230;1;256;1;0;4;8;20000;40960;0;1;.007608;NA;.031016;.057632;.057632;1.44;230;99
1.40;231;1;256;1;0;4;8;19000;40960;0;0;0.038048;NA;0.161239;0.213881;0.213880;0.46;481;82
1.45;230;1;256;1;0;4;8;19000;40960;0;1;.007350;NA;.030835;.060532;.060532;1.45;230;99
1.44;230;1;256;1;0;4;8;18000;40960;0;0;0.038024;NA;0.152340;0.221630;0.221629;0.47;481;84
1.45;229;1;256;1;0;4;8;18000;40960;0;1;.007026;NA;.031598;.065588;.065588;1.45;229;100
1.43;230;1;256;1;0;4;8;17000;40960;0;0;0.038404;NA;0.161607;0.216312;0.216311;0.47;483;87
1.42;230;1;256;1;0;4;8;17000;40960;0;1;.006965;NA;.032158;.066207;.066207;1.42;230;99
1.45;229;1;256;1;0;4;8;16000;40960;0;0;0.037020;NA;0.111137;0.234075;0.234075;0.48;481;73
1.44;229;1;256;1;0;4;8;16000;40960;0;1;.007365;NA;.029789;.068033;.068033;1.44;229;99
1.44;230;1;256;1;0;4;8;15000;40960;0;0;0.038208;NA;0.129811;0.232894;0.232893;0.48;481;77
1.44;229;1;256;1;0;4;8;15000;40960;0;1;.007019;NA;.029550;.070976;.070976;1.44;229;99
1.42;230;1;256;1;0;4;8;14000;40960;0;0;0.038023;NA;0.141020;0.239396;0.239395;0.48;481;79
1.44;230;1;256;1;0;4;8;14000;40960;0;1;.007355;NA;.028082;.075598;.075597;1.44;230;99
1.44;230;1;256;1;0;4;8;13000;40960;0;0;0.037803;NA;0.098883;0.253103;0.253102;0.51;481;67
1.45;231;1;256;1;0;4;8;13000;40960;0;1;.007155;NA;.027396;.081726;.081726;1.45;231;99
1.43;230;1;256;1;0;4;8;12000;40960;0;0;0.038153;NA;0.134951;0.263016;0.263016;0.51;481;73
1.43;230;1;256;1;0;4;8;12000;40960;0;1;.007254;NA;.028844;.084799;.084798;1.43;230;100
1.45;229;1;256;1;0;4;8;11000;40960;0;0;0.038526;NA;0.131378;0.278928;0.278927;0.53;483;70
1.43;230;1;256;1;0;4;8;11000;40960;0;1;.007152;NA;.028839;.093491;.093491;1.43;230;100
1.44;229;1;256;1;0;4;8;10000;40960;0;0;0.038803;NA;0.118940;0.303591;0.303591;0.55;483;66
1.43;230;1;256;1;0;4;8;10000;40960;0;1;.007305;NA;.027695;.100334;.100334;1.43;230;99
1.45;230;1;256;1;0;4;8;9000;40960;0;0;0.039744;NA;0.117420;0.314911;0.314910;0.56;483;64
1.44;230;1;256;1;0;4;8;9000;40960;0;1;.007071;NA;.029318;.108877;.108876;1.44;230;99
1.44;230;1;256;1;0;4;8;8000;40960;0;0;0.039621;NA;0.114475;0.345274;0.345274;0.59;481;57
1.42;230;1;256;1;0;4;8;8000;40960;0;1;.006921;NA;.028046;.122850;.122850;1.42;230;100
1.42;230;1;256;1;0;4;10;25000;40960;0;0;0.037726;NA;0.156754;0.211015;0.211014;0.45;481;86
1.40;230;1;256;1;0;4;10;25000;40960;0;1;.007329;NA;.029323;.054421;.054421;1.40;230;99
1.44;230;1;256;1;0;4;10;24000;40960;0;0;0.037947;NA;0.152497;0.201240;0.201239;0.44;481;88
1.43;229;1;256;1;0;4;10;24000;40960;0;1;.006974;NA;.029005;.055105;.055105;1.43;229;99
1.39;230;1;256;1;0;4;10;23000;40960;0;0;0.037791;NA;0.147754;0.209619;0.209618;0.46;481;84
1.40;231;1;256;1;0;4;10;23000;40960;0;1;.007199;NA;.028404;.053907;.053907;1.40;231;99
1.44;230;1;256;1;0;4;10;22000;40960;0;0;0.037511;NA;0.138293;0.204176;0.204175;0.45;481;85
1.44;230;1;256;1;0;4;10;22000;40960;0;1;.007103;NA;.031507;.059004;.059004;1.44;230;99
1.44;229;1;256;1;0;4;10;21000;40960;0;0;0.036815;NA;0.159757;0.212602;0.212601;0.46;481;87
1.42;229;1;256;1;0;4;10;21000;40960;0;1;.006920;NA;.029334;.059304;.059304;1.42;229;99
1.44;230;1;256;1;0;4;10;20000;40960;0;0;0.038346;NA;0.104768;0.218280;0.218279;0.46;481;74
1.44;231;1;256;1;0;4;10;20000;40960;0;1;.007552;NA;.028001;.058465;.058465;1.44;231;99
1.43;230;1;256;1;0;4;10;19000;40960;0;0;0.037460;NA;0.154417;0.215588;0.215588;0.46;481;85
1.45;230;1;256;1;0;4;10;19000;40960;0;1;.007212;NA;.029512;.062845;.062845;1.45;230;99
1.42;230;1;256;1;0;4;10;18000;40960;0;0;0.039268;NA;0.157649;0.221484;0.221484;0.46;482;86
1.40;229;1;256;1;0;4;10;18000;40960;0;1;.007113;NA;.029925;.066950;.066950;1.40;229;99
1.44;230;1;256;1;0;4;10;17000;40960;0;0;0.038235;NA;0.158399;0.223256;0.223255;0.47;481;85
1.42;231;1;256;1;0;4;10;17000;40960;0;1;.007191;NA;.029318;.066427;.066427;1.42;231;99
1.45;230;1;256;1;0;4;10;16000;40960;0;0;0.037951;NA;0.161551;0.222628;0.222627;0.47;481;87
1.42;229;1;256;1;0;4;10;16000;40960;0;1;.007080;NA;.029890;.069450;.069450;1.42;229;99
1.42;229;1;256;1;0;4;10;15000;40960;0;0;0.038376;NA;0.159677;0.238134;0.238133;0.49;481;83
1.44;231;1;256;1;0;4;10;15000;40960;0;1;.006971;NA;.030457;.071392;.071392;1.44;231;99
1.43;231;1;256;1;0;4;10;14000;40960;0;0;0.037124;NA;0.170056;0.239674;0.239673;0.49;481;85
1.45;230;1;256;1;0;4;10;14000;40960;0;1;.007394;NA;.029697;.072747;.072746;1.45;230;99
1.45;230;1;256;1;0;4;10;13000;40960;0;0;0.039877;NA;0.130261;0.255272;0.255272;0.51;481;69
1.42;231;1;256;1;0;4;10;13000;40960;0;1;.006966;NA;.032358;.080686;.080686;1.42;231;100
1.45;231;1;256;1;0;4;10;12000;40960;0;0;0.038541;NA;0.133564;0.265126;0.265126;0.51;483;73
1.44;234;1;256;1;0;4;10;12000;40960;0;1;.006902;NA;.029700;.084262;.084262;1.44;234;99
1.44;230;1;256;1;0;4;10;11000;40960;0;0;0.038191;NA;0.149171;0.279320;0.279319;0.52;481;75
1.45;230;1;256;1;0;4;10;11000;40960;0;1;.007290;NA;.028858;.091472;.091472;1.45;230;99
1.43;230;1;256;1;0;4;10;10000;40960;0;0;0.039605;NA;0.132762;0.295819;0.295819;0.55;481;65
1.45;231;1;256;1;0;4;10;10000;40960;0;1;.007174;NA;.028444;.100114;.100114;1.45;231;100
