comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.59;214;1;256;1;0;3;20480;0;0;0.048341;NA;0.141707;0.253704;0.253703;0.46;243;71
1.54;215;1;256;1;0;3;20480;0;1;.007879;NA;.026897;.045611;.045611;1.54;215;99
1.83;214;1;256;1;0;3;24576;0;0;0.036553;NA;0.129861;0.279703;0.279702;0.52;291;61
1.69;214;1;256;1;0;3;24576;0;1;.009272;NA;.033706;.052550;.052549;1.69;214;99
1.68;214;1;256;1;0;3;28672;0;0;0.075471;NA;0.203287;0.324732;0.324731;0.61;339;80
1.48;214;1;256;1;0;3;28672;0;1;.010289;NA;.044608;.063601;.063601;1.48;214;100
1.52;214;1;256;1;0;3;32768;0;0;0.080071;NA;0.198827;0.390235;0.390234;0.72;386;72
1.47;214;1;256;1;0;3;32768;0;1;.011458;NA;.044074;.068290;.068289;1.47;214;100
1.59;213;1;256;1;0;3;36864;0;0;0.057923;NA;0.214914;0.387382;0.387381;0.75;434;67
1.65;214;1;256;1;0;3;36864;0;1;.013839;NA;.050223;.076192;.076191;1.65;214;99
1.39;214;1;256;1;0;3;40960;0;0;0.102962;NA;0.257972;0.430894;0.430893;0.84;482;77
1.67;214;1;256;1;0;3;40960;0;1;.014494;NA;.055396;.081821;.081821;1.67;214;100
1.64;214;1;256;1;0;3;45056;0;0;0.108953;NA;0.249057;0.453609;0.453608;0.92;530;74
1.62;214;1;256;1;0;3;45056;0;1;.016619;NA;.058568;.094705;.094705;1.62;214;99
1.67;214;1;256;1;0;3;49152;0;0;0.079776;NA;0.256269;0.453120;0.453119;0.93;578;73
1.52;215;1;256;1;0;3;49152;0;1;.016651;NA;.065234;.094219;.094219;1.52;215;100
1.39;215;1;256;1;0;3;53248;0;0;0.086218;NA;0.263933;0.500318;0.500317;0.95;626;73
1.48;215;1;256;1;0;3;53248;0;1;.018271;NA;.071425;.107879;.107878;1.48;215;99
1.69;215;1;256;1;0;3;57344;0;0;0.092004;NA;0.316958;0.577857;0.577855;1.18;674;67
1.48;214;1;256;1;0;3;57344;0;1;.021513;NA;.073368;.104578;.104578;1.48;214;99
1.63;214;1;256;1;0;3;61440;0;0;0.156484;NA;0.396223;0.653615;0.653614;1.27;721;78
1.69;214;1;256;1;0;3;61440;0;1;.022052;NA;.077234;.114204;.114204;1.69;214;99
1.67;213;1;256;1;0;3;65536;0;0;0.104354;NA;0.354179;0.619505;0.619504;1.24;769;67
1.68;215;1;256;1;0;3;65536;0;1;.021997;NA;.083782;.130670;.130669;1.68;215;99
1.65;213;1;256;1;0;4;4096;0;0;0.006288;NA;0.019635;0.049546;0.049545;0.09;51;60
1.65;213;1;256;1;0;4;4096;0;1;.001158;NA;.004172;.009048;.009048;1.65;213;99
1.62;213;1;256;1;0;4;8192;0;0;0.017323;NA;0.048143;0.075412;0.075411;0.15;99;82
1.67;214;1;256;1;0;4;8192;0;1;.002367;NA;.010119;.018288;.018288;1.67;214;100
1.49;213;1;256;1;0;4;12288;0;0;0.026351;NA;0.078045;0.138993;0.138991;0.26;147;74
1.45;213;1;256;1;0;4;12288;0;1;.004011;NA;.014593;.031566;.031566;1.45;213;99
1.47;214;1;256;1;0;4;16384;0;0;0.035532;NA;0.108793;0.188252;0.188251;0.34;194;76
1.68;214;1;256;1;0;4;16384;0;1;.006381;NA;.019497;.031283;.031283;1.68;214;99
1.47;214;1;256;1;0;4;20480;0;0;0.042980;NA;0.123178;0.216695;0.216694;0.41;242;76
1.66;215;1;256;1;0;4;20480;0;1;.006386;NA;.025927;.040750;.040750;1.66;215;100
1.51;213;1;256;1;0;4;24576;0;0;0.056047;NA;0.189108;0.261916;0.261915;0.51;290;81
1.61;213;1;256;1;0;4;24576;0;1;.008433;NA;.030756;.048313;.048313;1.61;213;100
1.38;214;1;256;1;0;4;28672;0;0;0.064342;NA;0.195446;0.279243;0.279242;0.56;338;84
1.61;213;1;256;1;0;4;28672;0;1;.009319;NA;.035325;.050947;.050947;1.61;213;99
1.48;214;1;256;1;0;4;32768;0;0;0.075762;NA;0.228487;0.325391;0.325390;0.64;385;84
1.53;214;1;256;1;0;4;32768;0;1;.011094;NA;.038646;.062693;.062693;1.53;214;100
1.49;213;1;256;1;0;4;36864;0;0;0.087435;NA;0.279219;0.398231;0.398229;0.77;433;82
1.49;213;1;256;1;0;4;36864;0;1;.011993;NA;.045007;.071618;.071618;1.49;213;99
1.46;215;1;256;1;0;4;40960;0;0;0.095878;NA;0.291182;0.399119;0.399118;0.80;481;84
1.47;213;1;256;1;0;4;40960;0;1;.014385;NA;.048783;.074820;.074819;1.47;213;100
1.54;214;1;256;1;0;4;45056;0;0;0.107692;NA;0.260486;0.378027;0.378026;0.82;529;85
1.64;215;1;256;1;0;4;45056;0;1;.013975;NA;.051231;.077868;.077868;1.64;215;99
1.52;214;1;256;1;0;4;49152;0;0;0.119824;NA;0.337700;0.470686;0.470685;0.95;576;86
1.53;214;1;256;1;0;4;49152;0;1;.014872;NA;.062507;.090722;.090721;1.53;214;99
1.53;213;1;256;1;0;4;53248;0;0;0.079752;NA;0.294910;0.493219;0.493218;1.01;624;76
1.65;213;1;256;1;0;4;53248;0;1;.018119;NA;.061795;.095750;.095749;1.65;213;99
1.38;213;1;256;1;0;4;57344;0;0;0.084706;NA;0.332778;0.504269;0.504267;1.06;672;70
1.49;213;1;256;1;0;4;57344;0;1;.019621;NA;.065056;.099110;.099110;1.49;213;99
1.66;215;1;256;1;0;4;61440;0;0;0.091867;NA;0.318141;0.501405;0.501404;0.99;720;81
1.48;214;1;256;1;0;4;61440;0;1;.020620;NA;.077092;.107484;.107483;1.48;214;99
1.64;213;1;256;1;0;4;65536;0;0;0.153619;NA;0.441828;0.617736;0.617735;1.25;767;77
1.66;213;1;256;1;0;4;65536;0;1;.022372;NA;.073563;.116105;.116104;1.66;213;99
1.85;214;1;256;1;0;5;4096;0;0;0.007089;NA;0.023789;0.048973;0.048972;0.10;59;61
1.64;215;1;256;1;0;5;4096;0;1;.001313;NA;.005733;.010907;.010907;1.64;215;99
1.69;214;1;256;1;0;5;8192;0;0;0.019019;NA;0.065247;0.101540;0.101539;0.18;115;79
1.52;214;1;256;1;0;5;8192;0;1;.002274;NA;.013329;.019225;.019225;1.52;214;100
1.53;214;1;256;1;0;5;12288;0;0;0.029307;NA;0.097131;0.122419;0.122418;0.24;171;89
1.65;214;1;256;1;0;5;12288;0;1;.004088;NA;.016780;.023520;.023519;1.65;214;99
1.61;214;1;256;1;0;5;16384;0;0;0.038413;NA;0.121398;0.191168;0.191167;0.35;227;79
1.69;214;1;256;1;0;5;16384;0;1;.005030;NA;.023057;.034585;.034585;1.69;214;99
1.51;215;1;256;1;0;5;20480;0;0;0.047996;NA;0.173676;0.243619;0.243618;0.44;283;84
1.72;215;1;256;1;0;5;20480;0;1;.006564;NA;.029480;.045153;.045153;1.72;215;100
1.69;214;1;256;1;0;5;24576;0;0;0.037191;NA;0.168880;0.263684;0.263683;0.52;339;69
1.48;215;1;256;1;0;5;24576;0;1;.008437;NA;.032556;.052944;.052944;1.48;215;100
1.49;214;1;256;1;0;5;28672;0;0;0.071167;NA;0.182834;0.284901;0.284901;0.56;395;82
1.76;215;1;256;1;0;5;28672;0;1;.009979;NA;.038596;.057284;.057284;1.76;215;99
1.37;215;1;256;1;0;5;32768;0;0;0.060477;NA;0.214413;0.335259;0.335258;0.65;451;77
1.58;214;1;256;1;0;5;32768;0;1;.012285;NA;.043211;.065717;.065716;1.58;214;100
1.50;214;1;256;1;0;5;36864;0;0;0.056987;NA;0.245324;0.364464;0.364463;0.71;506;74
1.38;215;1;256;1;0;5;36864;0;1;.013194;NA;.051734;.068407;.068407;1.38;215;99
1.51;214;1;256;1;0;5;40960;0;0;0.063716;NA;0.269191;0.390307;0.390306;0.78;562;72
1.51;215;1;256;1;0;5;40960;0;1;.014967;NA;.053745;.076758;.076758;1.51;215;99
1.53;215;1;256;1;0;5;45056;0;0;0.072496;NA;0.288947;0.395991;0.395990;0.77;618;76
1.68;214;1;256;1;0;5;45056;0;1;.015961;NA;.058810;.084342;.084341;1.68;214;100
1.70;214;1;256;1;0;5;49152;0;0;0.126109;NA;0.358649;0.501502;0.501501;0.98;674;85
1.49;214;1;256;1;0;5;49152;0;1;.018080;NA;.063499;.094246;.094246;1.49;214;99
1.52;214;1;256;1;0;5;53248;0;0;0.116154;NA;0.316074;0.463768;0.463767;0.95;730;84
1.51;214;1;256;1;0;5;53248;0;1;.020029;NA;.068620;.101202;.101202;1.51;214;99
1.49;214;1;256;1;0;5;57344;0;0;0.091812;NA;0.373035;0.560360;0.560359;1.13;786;71
1.68;214;1;256;1;0;5;57344;0;1;.020501;NA;.077330;.104123;.104122;1.68;214;99
1.75;215;1;256;1;0;5;61440;0;0;0.103651;NA;0.366647;0.555620;0.555619;1.16;842;78
1.40;214;1;256;1;0;5;61440;0;1;.022605;NA;.077237;.111567;.111567;1.40;214;99
1.68;214;1;256;1;0;5;65536;0;0;0.106830;NA;0.411875;0.579619;0.579618;1.22;897;77
2.00;214;1;256;1;0;5;65536;0;1;.023031;NA;.083343;.126466;.126465;2.00;214;99
1.68;212;1;256;1;0;6;4096;0;0;0.005130;NA;0.016823;0.024643;0.024643;0.06;43;87
1.68;214;1;256;1;0;6;4096;0;1;.000627;NA;.002031;.003713;.003713;1.68;214;99
1.65;214;1;256;1;0;6;8192;0;0;0.010480;NA;0.031982;0.040636;0.040635;0.11;83;91
1.52;213;1;256;1;0;6;8192;0;1;.001249;NA;.003031;.005337;.005337;1.52;213;99
1.75;214;1;256;1;0;6;12288;0;0;0.016521;NA;0.046567;0.068297;0.068296;0.17;123;87
1.66;215;1;256;1;0;6;12288;0;1;.001860;NA;.006500;.010153;.010153;1.66;215;99
1.58;213;1;256;1;0;6;16384;0;0;0.020948;NA;0.061626;0.087195;0.087194;0.22;163;85
1.66;214;1;256;1;0;6;16384;0;1;.002971;NA;.006474;.012273;.012273;1.66;214;99
1.47;213;1;256;1;0;6;20480;0;0;0.028535;NA;0.075571;0.097542;0.097541;0.27;205;92
1.38;213;1;256;1;0;6;20480;0;1;.003899;NA;.008672;.015106;.015106;1.38;213;100
1.66;214;1;256;1;0;6;24576;0;0;0.035478;NA;0.087287;0.102767;0.102766;0.31;243;95
1.64;214;1;256;1;0;6;24576;0;1;.004722;NA;.010452;.021678;.021678;1.64;214;100
1.50;215;1;256;1;0;6;28672;0;0;0.041949;NA;0.117788;0.142013;0.142012;0.39;283;94
1.73;215;1;256;1;0;6;28672;0;1;.005212;NA;.013735;.022222;.022222;1.73;215;99
1.38;218;1;256;1;0;6;32768;0;0;0.027684;NA;0.097375;0.117166;0.117166;0.36;323;82
1.53;214;1;256;1;0;6;32768;0;1;.005924;NA;.015643;.024655;.024655;1.53;214;99
1.66;213;1;256;1;0;6;36864;0;0;0.039219;NA;0.117400;0.159386;0.159385;0.47;363;87
1.47;215;1;256;1;0;6;36864;0;1;.006357;NA;.017121;.027569;.027569;1.47;215;99
1.51;214;1;256;1;0;6;40960;0;0;0.058262;NA;0.157145;0.210902;0.210901;0.57;403;87
1.47;214;1;256;1;0;6;40960;0;1;.008109;NA;.018294;.031914;.031913;1.47;214;100
1.56;214;1;256;1;0;6;45056;0;0;0.068336;NA;0.160974;0.206274;0.206273;0.60;443;92
1.50;214;1;256;1;0;6;45056;0;1;.008115;NA;.020116;.032713;.032713;1.50;214;99
1.40;213;1;256;1;0;6;49152;0;0;0.071838;NA;0.192270;0.224929;0.224927;0.65;483;94
1.63;213;1;256;1;0;6;49152;0;1;.008972;NA;.021110;.034822;.034822;1.63;213;99
1.66;214;1;256;1;0;6;53248;0;0;0.079855;NA;0.193121;0.216163;0.216161;0.68;523;96
1.53;213;1;256;1;0;6;53248;0;1;.009900;NA;.024130;.041155;.041155;1.53;213;99
1.50;213;1;256;1;0;6;57344;0;0;0.054044;NA;0.169175;0.244141;0.244140;0.71;563;85
1.63;214;1;256;1;0;6;57344;0;1;.010459;NA;.028091;.045846;.045846;1.63;214;99
1.37;214;1;256;1;0;6;61440;0;0;0.053552;NA;0.186004;0.254884;0.254884;0.75;603;83
1.62;213;1;256;1;0;6;61440;0;1;.011572;NA;.027629;.045513;.045512;1.62;213;99
1.51;214;1;256;1;0;6;65536;0;0;0.098249;NA;0.205846;0.293463;0.293462;0.85;643;89
1.38;214;1;256;1;0;6;65536;0;1;.012837;NA;.029338;.047244;.047243;1.38;214;100
1.66;216;1;512;1;0;1;4096;0;0;0.006654;NA;0.082393;0.072446;0.072445;0.15;131;98
1.74;215;1;512;1;0;1;4096;0;1;.001002;NA;.016444;.023758;.023758;1.74;215;100
1.49;217;1;512;1;0;1;8192;0;0;0.015601;NA;0.205611;0.138958;0.138957;0.29;258;116
1.41;215;1;512;1;0;1;8192;0;1;.002305;NA;.029829;.048565;.048565;1.41;215;99
1.42;216;1;512;1;0;1;12288;0;0;0.028056;NA;0.293820;0.226492;0.226491;0.44;384;115
1.75;216;1;512;1;0;1;12288;0;1;.003394;NA;.042089;.059347;.059347;1.75;216;100
1.48;216;1;512;1;0;1;16384;0;0;0.036004;NA;0.417879;0.286737;0.286736;0.59;512;122
1.53;215;1;512;1;0;1;16384;0;1;.004450;NA;.057847;.083785;.083784;1.53;215;100
1.50;220;1;512;1;0;1;20480;0;0;0.045627;NA;0.535171;0.337156;0.337155;0.69;638;128
1.68;215;1;512;1;0;1;20480;0;1;.005923;NA;.067077;.088927;.088926;1.68;215;100
1.68;216;1;512;1;0;1;24576;0;0;0.054996;NA;0.599692;0.381721;0.381720;0.81;766;125
1.42;216;1;512;1;0;1;24576;0;1;.006838;NA;.076625;.104683;.104683;1.42;216;99
1.53;215;1;512;1;0;1;28672;0;0;0.069269;NA;0.666971;0.445229;0.445228;0.96;892;123
1.65;215;1;512;1;0;1;28672;0;1;.007991;NA;.091858;.124473;.124473;1.65;215;99
1.41;216;1;512;1;0;1;32768;0;0;0.081588;NA;0.748628;0.484604;0.484603;1.07;1019;124
1.76;216;1;512;1;0;1;32768;0;1;.009150;NA;.099791;.146120;.146120;1.76;216;100
1.75;217;1;512;1;0;1;36864;0;0;0.100836;NA;0.752539;0.501335;0.501334;1.18;1147;121
1.51;216;1;512;1;0;1;36864;0;1;.010655;NA;.114265;.160533;.160532;1.51;216;99
1.67;216;1;512;1;0;1;40960;0;0;0.094916;NA;0.758539;0.520816;0.520815;1.23;1273;119
1.41;216;1;512;1;0;1;40960;0;1;.011828;NA;.121927;.170365;.170364;1.41;216;99
1.40;215;1;512;1;0;1;45056;0;0;0.099908;NA;0.880388;0.598157;0.598156;1.37;1400;120
1.55;216;1;512;1;0;1;45056;0;1;.013666;NA;.136010;.206743;.206743;1.55;216;99
1.41;216;1;512;1;0;1;49152;0;0;0.068045;NA;0.966409;0.683479;0.683478;1.51;1528;106
1.51;217;1;512;1;0;1;49152;0;1;.013678;NA;.154485;.220039;.220039;1.51;217;100
1.53;216;1;512;1;0;1;53248;0;0;0.073077;NA;1.010201;0.693432;0.693430;1.53;1654;109
1.61;216;1;512;1;0;1;53248;0;1;.015536;NA;.161778;.230691;.230691;1.61;216;100
1.60;216;1;512;1;0;1;57344;0;0;0.078180;NA;1.072583;0.713064;0.713063;1.64;1782;115
1.76;216;1;512;1;0;1;57344;0;1;.015192;NA;.169313;.259600;.259600;1.76;216;99
1.81;215;1;512;1;0;1;61440;0;0;0.089603;NA;1.101242;0.746557;0.746556;1.72;1908;120
1.69;215;1;512;1;0;1;61440;0;1;.017123;NA;.191230;.288659;.288659;1.69;215;99
1.75;216;1;512;1;0;1;65536;0;0;0.091383;NA;1.119033;0.813539;0.813538;1.70;2035;115
1.55;216;1;512;1;0;1;65536;0;1;.018007;NA;.194843;.280217;.280217;1.55;216;99
1.48;215;1;512;1;0;2;4096;0;0;0.011095;NA;0.078859;0.092082;0.092081;0.16;147;84
1.75;214;1;512;1;0;2;4096;0;1;.001658;NA;.013202;.022221;.022221;1.75;214;99
1.77;219;1;512;1;0;2;8192;0;0;0.029759;NA;0.209642;0.185080;0.185079;0.34;290;106
1.69;215;1;512;1;0;2;8192;0;1;.003712;NA;.022877;.037850;.037850;1.69;215;99
1.69;215;1;512;1;0;2;12288;0;0;0.052255;NA;0.272785;0.246490;0.246489;0.47;434;105
1.47;215;1;512;1;0;2;12288;0;1;.005409;NA;.038867;.060517;.060517;1.47;215;99
1.70;214;1;512;1;0;2;16384;0;0;0.079474;NA;0.360800;0.308502;0.308502;0.64;578;108
1.56;215;1;512;1;0;2;16384;0;1;.007598;NA;.048865;.073597;.073597;1.56;215;99
1.72;216;1;512;1;0;2;20480;0;0;0.079757;NA;0.455966;0.413302;0.413301;0.80;721;105
1.71;215;1;512;1;0;2;20480;0;1;.009079;NA;.062155;.096615;.096615;1.71;215;99
1.71;215;1;512;1;0;2;24576;0;0;0.094630;NA;0.530742;0.486817;0.486816;0.95;864;104
1.39;215;1;512;1;0;2;24576;0;1;.010311;NA;.074077;.109290;.109289;1.39;215;99
1.54;214;1;512;1;0;2;28672;0;0;0.110791;NA;0.602312;0.570163;0.570162;1.11;1008;102
1.71;215;1;512;1;0;2;28672;0;1;.012274;NA;.086574;.121405;.121405;1.71;215;99
1.51;215;1;512;1;0;2;32768;0;0;0.128464;NA;0.678349;0.624154;0.624153;1.23;1151;104
1.65;214;1;512;1;0;2;32768;0;1;.015236;NA;.102203;.141672;.141671;1.65;214;100
1.52;215;1;512;1;0;2;36864;0;0;0.092922;NA;0.659995;0.605452;0.605451;1.27;1295;101
1.65;215;1;512;1;0;2;36864;0;1;.015201;NA;.110143;.151712;.151712;1.65;215;99
1.66;215;1;512;1;0;2;40960;0;0;0.149523;NA;0.731279;0.683542;0.683542;1.45;1438;103
1.74;216;1;512;1;0;2;40960;0;1;.016564;NA;.113776;.163018;.163018;1.74;216;100
1.51;214;1;512;1;0;2;45056;0;0;0.151170;NA;0.785889;0.728897;0.728896;1.54;1582;103
1.76;215;1;512;1;0;2;45056;0;1;.019174;NA;.140086;.191173;.191172;1.76;215;99
1.48;214;1;512;1;0;2;49152;0;0;0.131530;NA;0.846344;0.784715;0.784715;1.72;1725;103
1.67;215;1;512;1;0;2;49152;0;1;.020132;NA;.142892;.199283;.199282;1.67;215;99
1.64;214;1;512;1;0;2;53248;0;0;0.133702;NA;0.908754;0.851628;0.851627;1.77;1869;102
1.66;216;1;512;1;0;2;53248;0;1;.021266;NA;.148553;.206098;.206098;1.66;216;99
1.41;214;1;512;1;0;2;57344;0;0;0.145309;NA;0.980416;0.910814;0.910813;1.89;2012;103
1.66;215;1;512;1;0;2;57344;0;1;.023479;NA;.160583;.252669;.252669;1.66;215;99
1.49;214;1;512;1;0;2;61440;0;0;0.154443;NA;1.058016;0.993068;0.993068;2.03;2156;103
1.61;215;1;512;1;0;2;61440;0;1;.024286;NA;.171793;.238134;.238134;1.61;215;100
1.53;215;1;512;1;0;2;65536;0;0;0.163013;NA;1.143034;1.074537;1.074537;1.96;2299;100
1.57;214;1;512;1;0;2;65536;0;1;.025411;NA;.177654;.277494;.277494;1.57;214;99
1.43;214;1;512;1;0;3;4096;0;0;0.015061;NA;0.049904;0.098024;0.098023;0.17;99;72
1.63;214;1;512;1;0;3;4096;0;1;.002406;NA;.012760;.022280;.022280;1.63;214;99
1.64;213;1;512;1;0;3;8192;0;0;0.018146;NA;0.072986;0.184768;0.184767;0.34;195;55
1.50;214;1;512;1;0;3;8192;0;1;.003857;NA;.019552;.034873;.034873;1.50;214;99
1.61;213;1;512;1;0;3;12288;0;0;0.043708;NA;0.140632;0.267999;0.267998;0.50;291;74
1.47;214;1;512;1;0;3;12288;0;1;.005635;NA;.032014;.048813;.048812;1.47;214;100
1.46;213;1;512;1;0;3;16384;0;0;0.063503;NA;0.198033;0.336294;0.336293;0.66;386;77
1.66;214;1;512;1;0;3;16384;0;1;.008293;NA;.038799;.066191;.066191;1.66;214;100
1.49;214;1;512;1;0;3;20480;0;0;0.073478;NA;0.218678;0.430079;0.430078;0.81;482;74
1.65;213;1;512;1;0;3;20480;0;1;.009753;NA;.047919;.077944;.077943;1.65;213;99
1.48;213;1;512;1;0;3;24576;0;0;0.057911;NA;0.238033;0.485026;0.485026;0.94;578;65
1.68;213;1;512;1;0;3;24576;0;1;.011382;NA;.059966;.093470;.093470;1.68;213;100
1.67;212;1;512;1;0;3;28672;0;0;0.103794;NA;0.274648;0.524868;0.524867;1.06;674;76
1.69;213;1;512;1;0;3;28672;0;1;.013895;NA;.067654;.109195;.109195;1.69;213;99
1.70;213;1;512;1;0;3;32768;0;0;0.076783;NA;0.303988;0.594323;0.594321;1.21;770;67
1.48;214;1;512;1;0;3;32768;0;1;.014374;NA;.078637;.124953;.124953;1.48;214;99
1.42;213;1;512;1;0;3;36864;0;0;0.085221;NA;0.334070;0.618936;0.618935;1.30;865;73
1.57;213;1;512;1;0;3;36864;0;1;.017447;NA;.082716;.137579;.137579;1.57;213;99
1.71;213;1;512;1;0;3;40960;0;0;0.097000;NA;0.369795;0.715524;0.715523;1.48;961;64
1.47;215;1;512;1;0;3;40960;0;1;.019589;NA;.094592;.141197;.141197;1.47;215;99
1.62;213;1;512;1;0;3;45056;0;0;0.105687;NA;0.368917;0.711774;0.711773;1.55;1057;71
1.48;214;1;512;1;0;3;45056;0;1;.020841;NA;.101792;.154569;.154569;1.48;214;99
1.35;214;1;512;1;0;3;49152;0;0;0.134117;NA;0.409761;0.815058;0.815057;1.69;1152;75
1.48;217;1;512;1;0;3;49152;0;1;.024123;NA;.109266;.181460;.181460;1.48;217;100
1.36;213;1;512;1;0;3;53248;0;0;0.125353;NA;0.462339;0.908748;0.908747;1.86;1248;63
1.67;214;1;512;1;0;3;53248;0;1;.025265;NA;.120600;.196151;.196151;1.67;214;99
1.62;214;1;512;1;0;3;57344;0;0;0.132885;NA;0.451943;0.910146;0.910145;1.72;1344;72
1.54;214;1;512;1;0;3;57344;0;1;.025909;NA;.138614;.215503;.215503;1.54;214;100
1.65;214;1;512;1;0;3;61440;0;0;0.142791;NA;0.517644;1.011326;1.011325;2.04;1440;70
1.53;213;1;512;1;0;3;61440;0;1;.027680;NA;.137277;.219211;.219211;1.53;213;99
1.64;213;1;512;1;0;3;65536;0;0;0.153281;NA;0.535279;1.052522;1.052521;2.15;1535;71
1.44;214;1;512;1;0;3;65536;0;1;.034722;NA;.146770;.237609;.237609;1.44;214;99
1.42;213;1;512;1;0;4;4096;0;0;0.010025;NA;0.034362;0.068745;0.068744;0.14;99;66
1.61;212;1;512;1;0;4;4096;0;1;.002032;NA;.008052;.015296;.015296;1.61;212;99
1.65;213;1;512;1;0;4;8192;0;0;0.027488;NA;0.094050;0.154484;0.154483;0.30;194;80
1.50;213;1;512;1;0;4;8192;0;1;.003817;NA;.015982;.032019;.032019;1.50;213;99
1.44;213;1;512;1;0;4;12288;0;0;0.041919;NA;0.146324;0.228257;0.228256;0.46;290;81
1.53;214;1;512;1;0;4;12288;0;1;.005621;NA;.027401;.045306;.045306;1.53;214;100
1.34;213;1;512;1;0;4;16384;0;0;0.057026;NA;0.198498;0.285943;0.285942;0.60;385;85
1.63;212;1;512;1;0;4;16384;0;1;.007473;NA;.038197;.055672;.055672;1.63;212;99
1.36;213;1;512;1;0;4;20480;0;0;0.072851;NA;0.213511;0.318063;0.318062;0.70;481;85
1.48;213;1;512;1;0;4;20480;0;1;.009067;NA;.042308;.068872;.068871;1.48;213;99
1.66;213;1;512;1;0;4;24576;0;0;0.056370;NA;0.232181;0.385532;0.385531;0.84;576;76
1.36;214;1;512;1;0;4;24576;0;1;.011624;NA;.050302;.080492;.080492;1.36;214;100
1.44;213;1;512;1;0;4;28672;0;0;0.102509;NA;0.320256;0.456110;0.456109;1.00;672;86
1.47;213;1;512;1;0;4;28672;0;1;.013114;NA;.057967;.097537;.097537;1.47;213;99
1.60;213;1;512;1;0;4;32768;0;0;0.111068;NA;0.338675;0.484360;0.484359;1.10;767;86
1.88;214;1;512;1;0;4;32768;0;1;.015747;NA;.066160;.107075;.107075;1.88;214;99
1.47;213;1;512;1;0;4;36864;0;0;0.124179;NA;0.345210;0.547752;0.547751;1.23;863;83
1.61;213;1;512;1;0;4;36864;0;1;.019876;NA;.080094;.129724;.129724;1.61;213;99
1.47;213;1;512;1;0;4;40960;0;0;0.091495;NA;0.354791;0.549268;0.549267;1.15;958;83
1.72;214;1;512;1;0;4;40960;0;1;.017928;NA;.081984;.129582;.129582;1.72;214;99
1.47;213;1;512;1;0;4;45056;0;0;0.130943;NA;0.394661;0.617163;0.617162;1.42;1054;84
1.42;214;1;512;1;0;4;45056;0;1;.020408;NA;.087852;.129011;.129010;1.42;214;99
1.46;214;1;512;1;0;4;49152;0;0;0.164086;NA;0.444173;0.663829;0.663828;1.56;1149;85
1.46;214;1;512;1;0;4;49152;0;1;.021105;NA;.092773;.147332;.147332;1.46;214;100
1.34;213;1;512;1;0;4;53248;0;0;0.117564;NA;0.486544;0.710259;0.710258;1.67;1245;78
1.71;213;1;512;1;0;4;53248;0;1;.023170;NA;.100461;.157062;.157062;1.71;213;99
1.35;213;1;512;1;0;4;57344;0;0;0.126616;NA;0.509126;0.818061;0.818060;1.79;1340;70
1.64;213;1;512;1;0;4;57344;0;1;.025783;NA;.109476;.173596;.173596;1.64;213;99
1.65;212;1;512;1;0;4;61440;0;0;0.135496;NA;0.525698;0.814256;0.814255;1.81;1436;79
1.65;214;1;512;1;0;4;61440;0;1;.027060;NA;.114691;.188661;.188661;1.65;214;99
1.54;213;1;512;1;0;4;65536;0;0;0.156701;NA;0.542554;0.821595;0.821595;1.95;1531;85
1.36;213;1;512;1;0;4;65536;0;1;.027985;NA;.126837;.195472;.195472;1.36;213;99
1.67;214;1;512;1;0;5;4096;0;0;0.014825;NA;0.064967;0.095267;0.095266;0.17;115;82
1.66;214;1;512;1;0;5;4096;0;1;.002201;NA;.011077;.016365;.016365;1.66;214;100
1.65;213;1;512;1;0;5;8192;0;0;0.026478;NA;0.122458;0.181351;0.181350;0.34;227;79
1.57;214;1;512;1;0;5;8192;0;1;.004165;NA;.020145;.034541;.034541;1.57;214;99
1.66;213;1;512;1;0;5;12288;0;0;0.044313;NA;0.156209;0.247445;0.247444;0.48;339;81
1.45;213;1;512;1;0;5;12288;0;1;.005789;NA;.028758;.046330;.046330;1.45;213;99
1.46;214;1;512;1;0;5;16384;0;0;0.061769;NA;0.246202;0.330704;0.330703;0.64;450;86
1.66;214;1;512;1;0;5;16384;0;1;.007741;NA;.038421;.058825;.058825;1.66;214;100
1.37;214;1;512;1;0;5;20480;0;0;0.074252;NA;0.270356;0.377178;0.377177;0.76;562;86
1.49;215;1;512;1;0;5;20480;0;1;.010613;NA;.053732;.075633;.075633;1.49;215;99
1.66;215;1;512;1;0;5;24576;0;0;0.058097;NA;0.296469;0.450646;0.450644;0.90;674;73
1.63;215;1;512;1;0;5;24576;0;1;.011743;NA;.059116;.088406;.088406;1.63;215;99
1.63;214;1;512;1;0;5;28672;0;0;0.106178;NA;0.365499;0.523253;0.523252;1.06;786;85
1.78;215;1;512;1;0;5;28672;0;1;.014050;NA;.069455;.099900;.099900;1.78;215;99
1.43;214;1;512;1;0;5;32768;0;0;0.074819;NA;0.355763;0.500198;0.500198;1.07;897;81
1.36;215;1;512;1;0;5;32768;0;1;.015417;NA;.076988;.119984;.119984;1.36;215;100
1.61;213;1;512;1;0;5;36864;0;0;0.134431;NA;0.413148;0.594840;0.594840;1.28;1009;85
1.64;214;1;512;1;0;5;36864;0;1;.016985;NA;.082356;.129281;.129281;1.64;214;99
