nodes;program;c.domain;adv.model;protocol;partysize;comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;freqs(GHz);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;100;13.1735;NA;NA;191.792;NA;82.9424;289600;3.29296;82.9424;289600;20.5844;NA;NA;NA;3.2e-05;1;13.1674;NA;NA;NA;NA;NA;NA;0.008542;6;0.000951679;108.841;20;0.532138;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;110;15.7257;NA;NA;209.027;NA;100.177;349360;3.87734;100.177;349360;24.8143;NA;NA;NA;3.2e-05;1;15.7195;NA;NA;NA;NA;NA;NA;0.008542;6;0.00135582;108.841;20;5.671;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;120;18.5844;NA;NA;249.656;NA;119.038;414720;4.62035;119.038;414720;29.3;NA;NA;NA;3.2e-05;1;18.5786;NA;NA;NA;NA;NA;NA;0.008542;6;0.000991452;130.609;24;5.20055;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;130;21.893;NA;NA;291.91;NA;139.524;485680;5.59954;139.524;485680;34.5501;NA;NA;NA;3.2e-05;1;21.8876;NA;NA;NA;NA;NA;NA;0.008542;6;0.00142491;152.377;28;5.2781;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;140;25.2165;NA;NA;335.79;NA;161.636;562240;6.24619;161.636;562240;39.8853;NA;NA;NA;3.2e-05;1;25.2106;NA;NA;NA;NA;NA;NA;0.008542;6;0.00151215;174.146;32;5.77931;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;150;29.104;NA;NA;403.064;NA;185.374;644400;7.24195;185.374;644400;46.0082;NA;NA;NA;3.2e-05;1;29.0985;NA;NA;NA;NA;NA;NA;0.008542;6;0.00125096;217.682;40;0.754429;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;160;38.9389;NA;NA;450.195;NA;210.737;732160;8.27745;210.737;732160;64.1214;NA;NA;NA;3.2e-05;1;38.9334;NA;NA;NA;NA;NA;NA;0.008542;6;0.00120767;239.45;44;2.24978;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;170;36.97;NA;NA;498.952;NA;237.725;825520;9.18812;237.725;825520;58.5726;NA;NA;NA;3.2e-05;1;36.9648;NA;NA;NA;NA;NA;NA;0.008542;6;0.00123068;261.218;48;4.20906;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;180;41.8659;NA;NA;571.103;NA;266.34;924480;10.4592;266.34;924480;66.1818;NA;NA;NA;3.2e-05;1;41.8608;NA;NA;NA;NA;NA;NA;0.008542;6;0.00119723;304.755;56;0.627231;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;190;46.3006;NA;NA;623.111;NA;296.579;1029040;11.5156;296.579;1029040;73.4372;NA;NA;NA;3.2e-05;1;46.2956;NA;NA;NA;NA;NA;NA;0.008542;6;0.00186832;326.523;60;3.55391;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;200;51.7553;NA;NA;698.513;NA;328.445;1139200;12.9597;328.445;1139200;81.734;NA;NA;NA;3.2e-05;1;51.7494;NA;NA;NA;NA;NA;NA;0.008542;6;0.00113445;370.059;68;0.94996;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;10;0.3808;NA;NA;22.7558;NA;0.97904;3760;0.0464014;0.97904;3760;0.253528;NA;NA;NA;3.2e-05;1;0.374824;NA;NA;NA;NA;NA;NA;0.008542;6;0.00131593;21.7682;4;0.401;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;20;0.784658;NA;NA;25.3604;NA;3.58368;13120;0.163247;3.58368;13120;0.90264;NA;NA;NA;3.2e-05;1;0.77892;NA;NA;NA;NA;NA;NA;0.008542;6;0.000952918;21.7682;4;1.21493;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;30;1.41584;NA;NA;29.5907;NA;7.81392;28080;0.351604;7.81392;28080;1.91416;NA;NA;NA;3.2e-05;1;1.41015;NA;NA;NA;NA;NA;NA;0.008542;6;0.00125977;21.7682;4;2.47412;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;40;2.30035;NA;NA;35.4465;NA;13.6698;48640;0.602559;13.6698;48640;3.33472;NA;NA;NA;3.2e-05;1;2.29422;NA;NA;NA;NA;NA;NA;0.008542;6;0.00114576;21.7682;4;4.24331;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;50;3.57265;NA;NA;64.6962;NA;21.1512;74800;0.930941;21.1512;74800;5.27907;NA;NA;NA;3.2e-05;1;3.56667;NA;NA;NA;NA;NA;NA;0.008542;6;0.0013426;43.5364;8;0.328863;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;60;4.91735;NA;NA;73.8032;NA;30.2582;106560;1.33089;30.2582;106560;7.43434;NA;NA;NA;3.2e-05;1;4.91125;NA;NA;NA;NA;NA;NA;0.008542;6;0.00179725;43.5364;8;3.05962;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;70;6.64391;NA;NA;106.304;NA;40.9909;143920;1.79077;40.9909;143920;10.1044;NA;NA;NA;3.2e-05;1;6.638;NA;NA;NA;NA;NA;NA;0.008542;6;0.00134522;65.3046;12;0.176736;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;80;8.53381;NA;NA;118.662;NA;53.3491;186880;2.32732;53.3491;186880;13.1696;NA;NA;NA;3.2e-05;1;8.52766;NA;NA;NA;NA;NA;NA;0.008542;6;0.00140018;65.3046;12;3.87679;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;90;10.785;NA;NA;154.414;NA;67.333;235440;2.91756;67.333;235440;16.6468;NA;NA;NA;3.2e-05;1;10.7792;NA;NA;NA;NA;NA;NA;0.008542;6;0.00122575;87.0728;16;1.96455;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;100;13.204;NA;NA;191.792;NA;82.9424;289600;3.62398;82.9424;289600;20.445;NA;NA;NA;3.2e-05;1;13.198;NA;NA;NA;NA;NA;NA;0.008542;6;0.00117079;108.841;20;0.545291;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;110;15.6627;NA;NA;209.027;NA;100.177;349360;4.30086;100.177;349360;24.3952;NA;NA;NA;3.2e-05;1;15.6568;NA;NA;NA;NA;NA;NA;0.008542;6;0.00241655;108.841;20;5.64534;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;120;18.7446;NA;NA;249.656;NA;119.038;414720;5.05735;119.038;414720;29.2803;NA;NA;NA;3.2e-05;1;18.7389;NA;NA;NA;NA;NA;NA;0.008542;6;0.00113926;130.609;24;5.2489;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;130;21.9056;NA;NA;291.91;NA;139.524;485680;6.00277;139.524;485680;34.2752;NA;NA;NA;3.2e-05;1;21.8999;NA;NA;NA;NA;NA;NA;0.008542;6;0.000852426;152.377;28;5.27246;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;140;25.3436;NA;NA;335.79;NA;161.636;562240;7.02445;161.636;562240;39.5842;NA;NA;NA;3.2e-05;1;25.3382;NA;NA;NA;NA;NA;NA;0.008542;6;0.00130308;174.146;32;5.78964;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;150;29.134;NA;NA;403.064;NA;185.374;644400;8.04535;185.374;644400;45.4843;NA;NA;NA;3.2e-05;1;29.1287;NA;NA;NA;NA;NA;NA;0.008542;6;0.0013001;217.682;40;0.779355;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;160;32.9172;NA;NA;450.195;NA;210.737;732160;9.01644;210.737;732160;51.4633;NA;NA;NA;3.2e-05;1;32.9115;NA;NA;NA;NA;NA;NA;0.008542;6;0.00154172;239.45;44;2.24835;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;170;37.1124;NA;NA;498.952;NA;237.725;825520;10.3749;237.725;825520;58.0933;NA;NA;NA;3.2e-05;1;37.1068;NA;NA;NA;NA;NA;NA;0.008542;6;0.00108626;261.218;48;4.22286;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;180;41.7137;NA;NA;571.103;NA;266.34;924480;11.5968;266.34;924480;65.3836;NA;NA;NA;3.2e-05;1;41.7081;NA;NA;NA;NA;NA;NA;0.008542;6;0.0022244;304.755;56;0.658322;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;190;46.925;NA;NA;623.111;NA;296.579;1029040;13.0236;296.579;1029040;73.5246;NA;NA;NA;3.2e-05;1;46.9193;NA;NA;NA;NA;NA;NA;0.008542;6;0.00154322;326.523;60;3.61359;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;200;51.2673;NA;NA;698.513;NA;328.445;1139200;14.1071;328.445;1139200;80.3289;NA;NA;NA;3.2e-05;1;51.2615;NA;NA;NA;NA;NA;NA;0.008542;6;0.00147465;370.059;68;0.976711;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;10;0.398057;NA;NA;22.7558;NA;0.97904;3760;0.0535166;0.97904;3760;0.264438;NA;NA;NA;3.2e-05;1;0.391956;NA;NA;NA;NA;NA;NA;0.008542;6;0.00131235;21.7682;4;0.415968;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;20;0.81246;NA;NA;25.3604;NA;3.58368;13120;0.184971;3.58368;13120;0.932515;NA;NA;NA;3.2e-05;1;0.806645;NA;NA;NA;NA;NA;NA;0.008542;6;0.0010826;21.7682;4;1.24821;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;30;1.47491;NA;NA;29.5907;NA;7.81392;28080;0.396605;7.81392;28080;1.99257;NA;NA;NA;3.2e-05;1;1.46874;NA;NA;NA;NA;NA;NA;0.008542;6;0.00117309;21.7682;4;2.5746;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;40;2.4082;NA;NA;35.4465;NA;13.6698;48640;0.70453;13.6698;48640;3.47585;NA;NA;NA;3.2e-05;1;2.40191;NA;NA;NA;NA;NA;NA;0.008542;6;0.00124542;21.7682;4;4.43872;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;50;3.74221;NA;NA;64.6962;NA;21.1512;74800;1.0638;21.1512;74800;5.53595;NA;NA;NA;3.2e-05;1;3.73599;NA;NA;NA;NA;NA;NA;0.008542;6;0.00128344;43.5364;8;0.348251;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;60;5.13502;NA;NA;73.8032;NA;30.2582;106560;1.49809;30.2582;106560;7.74973;NA;NA;NA;3.2e-05;1;5.12891;NA;NA;NA;NA;NA;NA;0.008542;6;0.00108003;43.5364;8;3.19852;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;70;6.91856;NA;NA;106.304;NA;40.9909;143920;2.0387;40.9909;143920;10.5014;NA;NA;NA;3.2e-05;1;6.91234;NA;NA;NA;NA;NA;NA;0.008542;6;0.00137716;65.3046;12;0.181653;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;80;8.90282;NA;NA;118.662;NA;53.3491;186880;2.65813;53.3491;186880;13.6792;NA;NA;NA;3.2e-05;1;8.89672;NA;NA;NA;NA;NA;NA;0.008542;6;0.00100904;65.3046;12;4.03008;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;90;11.0915;NA;NA;154.414;NA;67.333;235440;3.27592;67.333;235440;17.0773;NA;NA;NA;3.2e-05;1;11.0854;NA;NA;NA;NA;NA;NA;0.008542;6;0.00105975;87.0728;16;2.0268;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;100;13.7351;NA;NA;191.792;NA;82.9424;289600;4.10935;82.9424;289600;21.2146;NA;NA;NA;3.2e-05;1;13.728;NA;NA;NA;NA;NA;NA;0.008542;6;0.0010761;108.841;20;0.571801;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;110;16.2562;NA;NA;209.027;NA;100.177;349360;4.89946;100.177;349360;25.2376;NA;NA;NA;3.2e-05;1;16.2502;NA;NA;NA;NA;NA;NA;0.008542;6;0.00106787;108.841;20;5.84702;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;120;19.4169;NA;NA;249.656;NA;119.038;414720;5.83715;119.038;414720;30.1814;NA;NA;NA;3.2e-05;1;19.4106;NA;NA;NA;NA;NA;NA;0.008542;6;0.000907683;130.609;24;5.43027;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;130;22.7681;NA;NA;291.91;NA;139.524;485680;6.88042;139.524;485680;35.4866;NA;NA;NA;3.2e-05;1;22.7625;NA;NA;NA;NA;NA;NA;0.008542;6;0.00139501;152.377;28;5.48476;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;140;26.2902;NA;NA;335.79;NA;161.636;562240;7.91791;161.636;562240;41.0439;NA;NA;NA;3.2e-05;1;26.2839;NA;NA;NA;NA;NA;NA;0.008542;6;0.00129795;174.146;32;6.01541;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;150;30.2009;NA;NA;403.064;NA;185.374;644400;9.12447;185.374;644400;47.0485;NA;NA;NA;3.2e-05;1;30.195;NA;NA;NA;NA;NA;NA;0.008542;6;0.00236272;217.682;40;0.783233;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;160;34.2495;NA;NA;450.195;NA;210.737;732160;10.2877;210.737;732160;53.4691;NA;NA;NA;3.2e-05;1;34.2438;NA;NA;NA;NA;NA;NA;0.008542;6;0.00133859;239.45;44;2.32079;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;170;38.6658;NA;NA;498.952;NA;237.725;825520;11.4928;237.725;825520;60.4307;NA;NA;NA;3.2e-05;1;38.6592;NA;NA;NA;NA;NA;NA;0.008542;6;0.00232707;261.218;48;4.43285;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;180;43.2403;NA;NA;571.103;NA;266.34;924480;13.15;266.34;924480;67.4623;NA;NA;NA;3.2e-05;1;43.2347;NA;NA;NA;NA;NA;NA;0.008542;6;0.00154689;304.755;56;0.670379;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;190;48.2697;NA;NA;623.111;NA;296.579;1029040;14.4243;296.579;1029040;75.5488;NA;NA;NA;3.2e-05;1;48.2641;NA;NA;NA;NA;NA;NA;0.008542;6;0.00140814;326.523;60;3.70653;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;200;53.8168;NA;NA;698.513;NA;328.445;1139200;16.0507;328.445;1139200;84.1661;NA;NA;NA;3.2e-05;1;53.811;NA;NA;NA;NA;NA;NA;0.008542;6;0.00115236;370.059;68;0.999995;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;10;0.416548;NA;NA;22.7558;NA;0.97904;3760;0.0576101;0.97904;3760;0.278064;NA;NA;NA;3.2e-05;1;0.40988;NA;NA;NA;NA;NA;NA;0.008542;6;0.00100972;21.7682;4;0.438458;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;20;0.852429;NA;NA;25.3604;NA;3.58368;13120;0.199866;3.58368;13120;0.972109;NA;NA;NA;3.2e-05;1;0.845723;NA;NA;NA;NA;NA;NA;0.008542;6;0.00213643;21.7682;4;1.3095;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;30;1.55053;NA;NA;29.5907;NA;7.81392;28080;0.43201;7.81392;28080;2.08784;NA;NA;NA;3.2e-05;1;1.5441;NA;NA;NA;NA;NA;NA;0.008542;6;0.00192327;21.7682;4;2.71277;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;40;2.49306;NA;NA;35.4465;NA;13.6698;48640;0.732605;13.6698;48640;3.59553;NA;NA;NA;3.2e-05;1;2.48631;NA;NA;NA;NA;NA;NA;0.008542;6;0.00198858;21.7682;4;4.5882;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;50;3.9397;NA;NA;64.6962;NA;21.1512;74800;1.16203;21.1512;74800;5.78217;NA;NA;NA;3.2e-05;1;3.93282;NA;NA;NA;NA;NA;NA;0.008542;6;0.000851817;43.5364;8;0.37015;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;60;5.46997;NA;NA;73.8032;NA;30.2582;106560;1.66104;30.2582;106560;8.20423;NA;NA;NA;3.2e-05;1;5.46367;NA;NA;NA;NA;NA;NA;0.008542;6;0.00178234;43.5364;8;3.40885;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;70;7.3008;NA;NA;106.304;NA;40.9909;143920;2.19784;40.9909;143920;11.0633;NA;NA;NA;3.2e-05;1;7.29438;NA;NA;NA;NA;NA;NA;0.008542;6;0.00138713;65.3046;12;0.194397;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;80;9.3693;NA;NA;118.662;NA;53.3491;186880;2.88531;53.3491;186880;14.2922;NA;NA;NA;3.2e-05;1;9.36279;NA;NA;NA;NA;NA;NA;0.008542;6;0.000825176;65.3046;12;4.25516;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;90;11.7493;NA;NA;154.414;NA;67.333;235440;3.57905;67.333;235440;18.0502;NA;NA;NA;3.2e-05;1;11.743;NA;NA;NA;NA;NA;NA;0.008542;6;0.000892417;87.0728;16;2.13763;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;100;14.4549;NA;NA;191.792;NA;82.9424;289600;4.41286;82.9424;289600;22.3012;NA;NA;NA;3.2e-05;1;14.4487;NA;NA;NA;NA;NA;NA;0.008542;6;0.00128138;108.841;20;0.60482;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;110;17.1936;NA;NA;209.027;NA;100.177;349360;5.27648;100.177;349360;26.7265;NA;NA;NA;3.2e-05;1;17.1871;NA;NA;NA;NA;NA;NA;0.008542;6;0.00143329;108.841;20;6.19989;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;120;20.3501;NA;NA;249.656;NA;119.038;414720;6.27911;119.038;414720;31.6506;NA;NA;NA;3.2e-05;1;20.3435;NA;NA;NA;NA;NA;NA;0.008542;6;0.00112171;130.609;24;5.67532;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;130;24.024;NA;NA;291.91;NA;139.524;485680;7.43044;139.524;485680;37.3546;NA;NA;NA;3.2e-05;1;24.0182;NA;NA;NA;NA;NA;NA;0.008542;6;0.00144745;152.377;28;5.77343;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6;140;27.7699;NA;NA;335.79;NA;161.636;562240;8.54825;161.636;562240;43.3714;NA;NA;NA;3.2e-05;1;27.7637;NA;NA;NA;NA;NA;NA;0.008542;6;0.00129468;174.146;32;6.34377;NA;NA;NA;NA;NA;NA;NA;NA;NA
