comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.40;230;1;256;0;0;4;7680;0;0;0.006622;NA;0.046696;0.058985;0.058984;0.13;123;90
1.44;230;1;256;0;0;4;8192;0;0;0.006753;NA;0.050068;0.064575;0.064574;0.13;131;86
1.43;231;1;256;0;0;5;512;0;0;0.001112;NA;0.006739;0.010620;0.010619;0.02;11;80
1.43;231;1;256;0;0;5;1024;0;0;0.002139;NA;0.011575;0.017038;0.017038;0.03;19;82
1.45;230;1;256;0;0;5;1536;0;0;0.001296;NA;0.009944;0.018669;0.018668;0.04;27;62
1.45;234;1;256;0;0;5;2048;0;0;0.004166;NA;0.020160;0.029036;0.029036;0.06;35;78
1.41;231;1;256;0;0;5;2560;0;0;0.003819;NA;0.020533;0.030650;0.030649;0.07;43;75
1.44;232;1;256;0;0;5;3072;0;0;0.006005;NA;0.025513;0.038515;0.038514;0.08;51;83
1.43;230;1;256;0;0;5;3584;0;0;0.007196;NA;0.021567;0.033524;0.033523;0.09;59;80
1.44;231;1;256;0;0;5;4096;0;0;0.006639;NA;0.022520;0.038004;0.038003;0.10;67;78
1.44;231;1;256;0;0;5;4608;0;0;0.006284;NA;0.024791;0.042004;0.042004;0.10;75;76
1.41;231;1;256;0;0;5;5120;0;0;0.005052;NA;0.029933;0.045209;0.045209;0.10;83;84
1.44;232;1;256;0;0;5;5632;0;0;0.005498;NA;0.028792;0.045575;0.045574;0.10;91;84
1.45;231;1;256;0;0;5;6144;0;0;0.005450;NA;0.033997;0.051636;0.051635;0.11;99;85
1.45;230;1;256;0;0;5;6656;0;0;0.006091;NA;0.037172;0.057619;0.057618;0.13;107;80
1.44;231;1;256;0;0;5;7168;0;0;0.006663;NA;0.039641;0.053540;0.053539;0.12;115;87
1.45;231;1;256;0;0;5;7680;0;0;0.006571;NA;0.044221;0.063816;0.063816;0.13;123;85
1.43;234;1;256;0;0;5;8192;0;0;0.006816;NA;0.049026;0.059630;0.059629;0.14;131;89
1.43;231;1;256;0;0;6;512;0;0;0.000840;NA;0.002721;0.003500;0.003499;0.01;8;92
1.44;230;1;256;0;0;6;1024;0;0;0.001576;NA;0.004508;0.006896;0.006896;0.02;13;91
1.43;230;1;256;0;0;6;1536;0;0;0.002238;NA;0.005688;0.006404;0.006403;0.03;18;93
1.41;231;1;256;0;0;6;2048;0;0;0.002611;NA;0.007386;0.009297;0.009296;0.04;23;84
1.44;229;1;256;0;0;6;2560;0;0;0.002562;NA;0.009117;0.012442;0.012442;0.05;28;86
1.41;229;1;256;0;0;6;3072;0;0;0.002398;NA;0.007668;0.012706;0.012705;0.05;33;70
1.44;230;1;256;0;0;6;3584;0;0;0.004165;NA;0.011201;0.015591;0.015590;0.06;38;93
1.42;230;1;256;0;0;6;4096;0;0;0.003979;NA;0.009116;0.012910;0.012909;0.06;43;88
1.43;231;1;256;0;0;6;4608;0;0;0.003131;NA;0.009722;0.015209;0.015208;0.07;48;91
1.42;229;1;256;0;0;6;5120;0;0;0.002470;NA;0.009960;0.017559;0.017558;0.08;53;83
1.42;231;1;256;0;0;6;5632;0;0;0.002806;NA;0.009592;0.015643;0.015642;0.07;58;90
1.43;230;1;256;0;0;6;6144;0;0;0.002832;NA;0.010357;0.017908;0.017908;0.07;63;91
1.40;231;1;256;0;0;6;6656;0;0;0.002767;NA;0.013971;0.018549;0.018548;0.08;68;88
1.44;229;1;256;0;0;6;7168;0;0;0.003365;NA;0.012258;0.019059;0.019058;0.09;74;85
1.44;230;1;256;0;0;6;7680;0;0;0.003781;NA;0.013129;0.022168;0.022167;0.09;78;89
1.42;230;1;256;0;0;6;8192;0;0;0.003640;NA;0.016777;0.021387;0.021386;0.09;83;94
