comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.47;216;1;0;10;512;0;1;0;6;0;100000;40960;0;0;.000711;NA;.027513;.051504;.051504;.090000;643;595
1.36;214;1;0;10;512;0;1;0;6;0;200000;40960;0;0;.000666;NA;.028758;.061505;.061505;.096000;643;562
1.65;216;1;0;10;512;0;1;0;6;0;300000;40960;0;0;.000642;NA;.028395;.052691;.052691;.094000;643;565
1.64;216;1;0;10;512;0;1;0;6;0;400000;40960;0;0;.000722;NA;.030080;.061620;.061620;.096000;643;586
1.49;215;1;0;10;512;0;1;0;6;0;500000;40960;0;0;.000706;NA;.027846;.055211;.055211;.094000;643;576
1.52;214;1;0;10;512;0;1;0;6;0;600000;40960;0;0;.000633;NA;.028069;.060450;.060450;.095000;642;543
1.45;215;1;0;10;512;0;1;0;6;0;700000;40960;0;0;.000648;NA;.027358;.052074;.052074;.092000;643;569
1.48;215;1;0;10;512;0;1;0;6;0;800000;40960;0;0;.000673;NA;.029171;.059068;.059068;.096000;643;565
1.36;215;1;0;10;512;0;1;0;6;0;900000;40960;0;0;.000631;NA;.028336;.057850;.057850;.096000;642;548
1.53;216;1;0;10;512;0;1;0;6;0;1000000;40960;0;0;.000670;NA;.028893;.056056;.056056;.096000;643;566
1.36;214;1;0;10;512;0;1;0;6;0;1100000;40960;0;0;.000672;NA;.029371;.056172;.056172;.095000;643;576
1.62;215;1;0;10;512;0;1;0;6;0;1200000;40960;0;0;.000647;NA;.028183;.054677;.054676;.093000;643;570
1.64;214;1;0;10;512;0;1;0;6;0;1300000;40960;0;0;.000716;NA;.028392;.063187;.063187;.097000;642;548
1.59;214;1;0;10;512;0;1;0;6;0;1400000;40960;0;0;.000670;NA;.028471;.065936;.065936;.098000;643;551
1.63;216;1;0;10;512;0;1;0;6;0;1500000;40960;0;0;.000648;NA;.030225;.064371;.064371;.098000;643;555
1.50;214;1;0;10;512;0;1;0;6;0;1600000;40960;0;0;.000697;NA;.028770;.061156;.061155;.097000;643;559
1.67;214;1;0;10;512;0;1;0;6;0;1700000;40960;0;0;.000684;NA;.027909;.066164;.066164;.097000;642;551
1.74;215;1;0;10;512;0;1;0;6;0;1800000;40960;0;0;.000592;NA;.027514;.057313;.057313;.094000;643;535
1.65;215;1;0;10;512;0;1;0;6;0;1900000;40960;0;0;.000607;NA;.029377;.064474;.064473;.098000;643;548
1.67;215;1;0;10;512;0;1;0;6;0;2000000;40960;0;0;.000695;NA;.029629;.061365;.061365;.100000;642;556
1.66;215;1;0;10;512;0;1;0;6;0;2100000;40960;0;0;.000662;NA;.030331;.074371;.074371;.106000;643;563
1.44;216;1;0;10;512;0;1;0;6;0;2200000;40960;0;0;.000721;NA;.029768;.068368;.068368;.101000;643;540
1.54;216;1;0;10;512;0;1;0;6;0;2300000;40960;0;0;.000703;NA;.028028;.062510;.062510;.099000;643;547
1.66;216;1;0;10;512;0;1;0;6;0;2400000;40960;0;0;.000644;NA;.027405;.068642;.068642;.101000;642;525
1.33;216;1;0;10;512;0;1;0;6;0;2500000;40960;0;0;.000733;NA;.029312;.057510;.057510;.099000;642;557
1.53;216;1;0;10;512;0;1;0;6;0;2600000;40960;0;0;.000628;NA;.029842;.063424;.063424;.101000;643;539
1.64;215;1;0;10;512;0;1;0;6;0;2700000;40960;0;0;.000697;NA;.029707;.064477;.064476;.105000;642;573
1.46;215;1;0;10;512;0;1;0;6;0;2800000;40960;0;0;.000641;NA;.027498;.058555;.058555;.099000;643;537
1.63;215;1;0;10;512;0;1;0;6;0;2900000;40960;0;0;.000636;NA;.028370;.064957;.064957;.101000;643;526
1.49;216;1;0;10;512;0;1;0;6;0;3000000;40960;0;0;.000668;NA;.029620;.062953;.062952;.101000;642;546
