nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;chaigear;3744;2304;293;4;79.2739;1251;~1537;150.066;469.845
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;chaigear;8112;4992;631;6;37.4389;297;~3058;186.192;598.603
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;chaigear;14144;8704;1097;8;40.4862;317;~5084;193.537;619.421
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;chaigear;17784;10944;1378;9;42.8272;317;~6357;198.899;634.739
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;chaigear;21840;13440;1691;10;43.074;315;~7625;199.187;635.318
todd,ned,rod;35_set_intersection;FIELD;semidishonest;semi;3744;2304;293;4;0.907345;64;~1228;57.8061;173.014
todd,ned,rod;35_set_intersection;FIELD;semidishonest;semi;8112;4992;631;6;1.88402;64;~2648;115.701;346.204
todd,ned,rod;35_set_intersection;FIELD;semidishonest;semi;14144;8704;1097;8;3.28608;64;~4600;198.326;593.457
todd,ned,rod;35_set_intersection;FIELD;semidishonest;semi;17784;10944;1378;9;3.97453;62;~5768;239.664;717.133
todd,ned,rod;35_set_intersection;FIELD;semidishonest;semi;21840;13440;1691;10;4.85205;62;~7080;297.482;890.171
todd,ned,rod;35_set_intersection;FIELD;semidishonest;hemi;3744;2304;293;4;0.610639;45;~1203;3.55102;10.2483
todd,ned,rod;35_set_intersection;FIELD;semidishonest;hemi;8112;4992;631;6;1.17551;49;~2598;7.19074;20.674
todd,ned,rod;35_set_intersection;FIELD;semidishonest;hemi;14144;8704;1097;8;1.77689;45;~4513;10.9605;31.3598
todd,ned,rod;35_set_intersection;FIELD;semidishonest;hemi;17784;10944;1378;9;2.27178;47;~5664;14.4433;41.4717
todd,ned,rod;35_set_intersection;FIELD;semidishonest;hemi;21840;13440;1691;10;2.80429;46;~6951;18.0066;51.7446
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3744;2304;293;4;0.408682;40;~1210;4.33342;9.44928
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;8112;4992;631;6;0.812856;31;~2611;8.75535;19.0752
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;14144;8704;1097;8;1.26908;30;~4532;13.3075;28.9621
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;17784;10944;1378;9;1.60125;31;~5689;17.5725;38.2745
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;21840;13440;1691;10;1.99663;31;~6982;21.9185;47.7482
todd,ned,rod;35_set_intersection;FIELD;semidishonest;soho;3744;2304;293;4;2.06087;165;~1191;17.5061;52.2413
todd,ned,rod;35_set_intersection;FIELD;semidishonest;soho;8112;4992;631;6;2.24777;112;~2563;17.8391;52.9073
todd,ned,rod;35_set_intersection;FIELD;semidishonest;soho;14144;8704;1097;8;2.48475;110;~4451;18.2709;53.7709
todd,ned,rod;35_set_intersection;FIELD;semidishonest;soho;17784;10944;1378;9;3.46582;109;~5590;24.766;73.016
todd,ned,rod;35_set_intersection;FIELD;semidishonest;soho;21840;13440;1691;10;3.6055;112;~6858;25.0554;73.5946
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;3744;2304;293;4;0.137897;23;~310;3.66914;10.6874
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;8112;4992;631;6;0.201296;23;~648;3.84264;11.2079
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;14144;8704;1097;8;0.339913;25;~1122;5.5223;16.8869
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;17784;10944;1378;9;0.416995;23;~1411;7.42694;22.6008
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;21840;13440;1691;10;0.577549;23;~1732;9.3481;28.0443
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-rep-field;3744;2304;293;4;0.0839456;22;~307;1.1949;3.42469
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-rep-field;8112;4992;631;6;0.117395;25;~645;1.28165;3.68494
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-rep-field;14144;8704;1097;8;0.234862;23;~1118;1.88159;5.80478
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-rep-field;17784;10944;1378;9;0.360011;22;~1404;2.43403;7.4621
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-rep-field;21840;13440;1691;10;0.443848;23;~1724;3.15473;9.46418
todd,ned,rod;35_set_intersection;FIELD;malhonest;ps-rep-field;3744;2304;293;4;0.0958634;20;~307;0.75176;2.09528
todd,ned,rod;35_set_intersection;FIELD;malhonest;ps-rep-field;8112;4992;631;6;0.133671;21;~645;0.88152;2.48456
todd,ned,rod;35_set_intersection;FIELD;malhonest;ps-rep-field;14144;8704;1097;8;0.299757;24;~1118;1.54086;4.78257
todd,ned,rod;35_set_intersection;FIELD;malhonest;ps-rep-field;17784;10944;1378;9;0.358737;23;~1404;1.64914;5.10741
todd,ned,rod;35_set_intersection;FIELD;malhonest;ps-rep-field;21840;13440;1691;10;0.499042;23;~1724;2.40977;7.2293
todd,ned,rod;35_set_intersection;FIELD;malhonest;sy-rep-field;3744;2304;293;4;0.125653;24;~320;0.875464;2.46639
todd,ned,rod;35_set_intersection;FIELD;malhonest;sy-rep-field;8112;4992;631;6;0.205752;23;~658;0.962312;2.72694
todd,ned,rod;35_set_intersection;FIELD;malhonest;sy-rep-field;14144;8704;1097;8;0.431805;27;~1140;1.72264;5.32792
todd,ned,rod;35_set_intersection;FIELD;malhonest;sy-rep-field;17784;10944;1378;9;0.475565;29;~1425;1.79509;5.54526
todd,ned,rod;35_set_intersection;FIELD;malhonest;sy-rep-field;21840;13440;1691;10;0.662128;28;~1754;2.67612;8.02836
todd,ned,rod;35_set_intersection;FIELD;semihonest;shamir;3744;2304;293;4;0.0524473;16;~335;0.715136;1.82349
todd,ned,rod;35_set_intersection;FIELD;semihonest;shamir;8112;4992;631;6;0.127608;18;~717;0.802624;2.08384
todd,ned,rod;35_set_intersection;FIELD;semihonest;shamir;14144;8704;1097;8;0.219863;16;~1245;1.24339;4.04326
todd,ned,rod;35_set_intersection;FIELD;semihonest;shamir;17784;10944;1378;9;0.287477;16;~1562;1.31626;4.26013
todd,ned,rod;35_set_intersection;FIELD;semihonest;shamir;21840;13440;1691;10;0.404685;18;~1917;2.03744;6.10176
todd,ned,rod;35_set_intersection;FIELD;semihonest;atlas;3744;2304;293;4;0.182208;20;~611;3.41066;7.51002
todd,ned,rod;35_set_intersection;FIELD;semihonest;atlas;8112;4992;631;6;0.274934;20;~1287;3.46947;7.68435
todd,ned,rod;35_set_intersection;FIELD;semihonest;atlas;14144;8704;1097;8;0.521772;21;~2232;4.93736;11.7651
todd,ned,rod;35_set_intersection;FIELD;semihonest;atlas;17784;10944;1378;9;0.652761;20;~2796;5.1997;12.5504
todd,ned,rod;35_set_intersection;FIELD;semihonest;atlas;21840;13440;1691;10;0.79182;21;~3435;6.96096;16.5523
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3744;2304;293;4;0.0504257;15;~295;0.357568;0.912704
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;8112;4992;631;6;0.105297;15;~633;0.401312;1.04394
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;14144;8704;1097;8;0.201102;16;~1101;0.621696;2.02509
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;17784;10944;1378;9;0.237546;18;~1382;0.658128;2.13438
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;21840;13440;1691;10;0.308166;16;~1697;1.01872;3.05616
todd,ned,rod;35_set_intersection;RING;maldishonest;spdz2k;NA;36;833;4;80.9897;1090;~38271;3719.2;11006.8
todd,ned,rod;35_set_intersection;RING;maldishonest;spdz2k;NA;78;1801;6;82.3494;1090;~39791;3719.22;11006.8
todd,ned,rod;35_set_intersection;RING;maldishonest;spdz2k;NA;136;3137;8;81.723;1093;~41887;3719.24;11006.8
todd,ned,rod;35_set_intersection;RING;maldishonest;spdz2k;NA;171;3943;9;81.3398;1091;~43151;3719.25;11006.9
todd,ned,rod;35_set_intersection;RING;maldishonest;spdz2k;NA;210;4841;10;81.1872;1090;~44631;3745.19;11083.7
todd,ned,rod;35_set_intersection;RING;semidishonest;semi2k;NA;36;833;4;0.262365;71;~1869;18.1817;54.3408
todd,ned,rod;35_set_intersection;RING;semidishonest;semi2k;NA;78;1801;6;0.32876;71;~3389;18.2678;54.5129
todd,ned,rod;35_set_intersection;RING;semidishonest;semi2k;NA;136;3137;8;0.413101;71;~5485;18.3866;54.7506
todd,ned,rod;35_set_intersection;RING;semidishonest;semi2k;NA;171;3943;9;0.43222;71;~6749;18.4583;54.894
todd,ned,rod;35_set_intersection;RING;semidishonest;semi2k;NA;210;4841;10;0.47669;73;~8157;18.5382;55.0537
todd,ned,rod;35_set_intersection;RING;malhonest;brain;NA;36;833;4;0.686663;42;~647;12.2949;35.8898
todd,ned,rod;35_set_intersection;RING;malhonest;brain;NA;78;1801;6;0.639751;42;~1027;12.3379;36.019
todd,ned,rod;35_set_intersection;RING;malhonest;brain;NA;136;3137;8;0.826618;42;~1551;12.3973;36.1972
todd,ned,rod;35_set_intersection;RING;malhonest;brain;NA;171;3943;9;0.870356;44;~1867;12.4332;36.3048
todd,ned,rod;35_set_intersection;RING;malhonest;brain;NA;210;4841;10;0.794929;42;~2219;12.4731;36.4247
todd,ned,rod;35_set_intersection;RING;malhonest;malicious-rep-ring;NA;36;833;4;0.55958;40;~616;9.06269;26.2837
todd,ned,rod;35_set_intersection;RING;malhonest;malicious-rep-ring;NA;78;1801;6;0.528068;42;~996;9.10573;26.4128
todd,ned,rod;35_set_intersection;RING;malhonest;malicious-rep-ring;NA;136;3137;8;0.673143;42;~1520;9.16515;26.5911
todd,ned,rod;35_set_intersection;RING;malhonest;malicious-rep-ring;NA;171;3943;9;0.636359;42;~1836;9.20101;26.6987
todd,ned,rod;35_set_intersection;RING;malhonest;malicious-rep-ring;NA;210;4841;10;0.614419;42;~2188;9.24096;26.8185
todd,ned,rod;35_set_intersection;RING;malhonest;ps-rep-ring;NA;36;833;4;0.60171;44;~612;8.67347;25.1161
todd,ned,rod;35_set_intersection;RING;malhonest;ps-rep-ring;NA;78;1801;6;0.558616;42;~992;8.71747;25.2481
todd,ned,rod;35_set_intersection;RING;malhonest;ps-rep-ring;NA;136;3137;8;0.574283;42;~1516;8.77823;25.4303
todd,ned,rod;35_set_intersection;RING;malhonest;ps-rep-ring;NA;171;3943;9;0.741633;42;~1832;8.81489;25.5403
todd,ned,rod;35_set_intersection;RING;malhonest;ps-rep-ring;NA;210;4841;10;0.739556;42;~2184;8.85574;25.6629
todd,ned,rod;35_set_intersection;RING;malhonest;sy-rep-ring;NA;36;833;4;0.233462;55;~592;3.67845;10.904
todd,ned,rod;35_set_intersection;RING;malhonest;sy-rep-ring;NA;78;1801;6;0.259949;55;~972;3.722;11.0346
todd,ned,rod;35_set_intersection;RING;malhonest;sy-rep-ring;NA;136;3137;8;0.380648;55;~1496;3.78209;11.2149
todd,ned,rod;35_set_intersection;RING;malhonest;sy-rep-ring;NA;171;3943;9;0.426345;55;~1812;3.81834;11.3237
todd,ned,rod;35_set_intersection;RING;malhonest;sy-rep-ring;NA;210;4841;10;0.451665;55;~2164;3.85873;11.4448
todd,ned,rod;35_set_intersection;RING;semihonest;replicated-ring;NA;36;833;4;0.0429231;15;~406;0.40188;0.966128
todd,ned,rod;35_set_intersection;RING;semihonest;replicated-ring;NA;78;1801;6;0.101723;15;~786;0.405524;0.97706
todd,ned,rod;35_set_intersection;RING;semihonest;replicated-ring;NA;136;3137;8;0.157804;15;~1310;0.410544;0.99212
todd,ned,rod;35_set_intersection;RING;semihonest;replicated-ring;NA;171;3943;9;0.182765;17;~1626;0.41357;1.0012
todd,ned,rod;35_set_intersection;RING;semihonest;replicated-ring;NA;210;4841;10;0.225683;15;~1978;0.41694;1.01131
todd,ned,rod;35_set_intersection;BINARY;maldishonest;tinier;NA;NA;681;4;0.532847;79;NA;26.3052;NA
todd,ned,rod;35_set_intersection;BINARY;maldishonest;tinier;NA;NA;1237;6;1.00469;87;NA;52.2517;NA
todd,ned,rod;35_set_intersection;BINARY;maldishonest;tinier;NA;NA;1937;8;1.03958;89;NA;52.2848;NA
todd,ned,rod;35_set_intersection;BINARY;maldishonest;tinier;NA;NA;2341;9;1.43808;87;NA;78.226;NA
todd,ned,rod;35_set_intersection;BINARY;maldishonest;tinier;NA;NA;2781;10;1.53902;87;NA;78.2476;NA
todd,ned,rod;35_set_intersection;BINARY;maldishonest;real-bmr;NA;NA;681;4;21.0331;430;NA;3986.76;NA
todd,ned,rod;35_set_intersection;BINARY;maldishonest;real-bmr;NA;NA;1237;6;41.4204;504;NA;7891.48;NA
todd,ned,rod;35_set_intersection;BINARY;maldishonest;real-bmr;NA;NA;1937;8;69.077;566;NA;13136;NA
todd,ned,rod;35_set_intersection;BINARY;maldishonest;real-bmr;NA;NA;2341;9;85.9839;618;NA;16230.9;NA
todd,ned,rod;35_set_intersection;BINARY;maldishonest;real-bmr;NA;NA;2781;10;104.232;675;NA;19638.3;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;NA;NA;681;4;0.28515;198;NA;21.9733;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;NA;NA;1237;6;0.338846;199;NA;22.1691;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;NA;NA;1937;8;0.408858;198;NA;22.4299;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;NA;NA;2341;9;0.445552;198;NA;22.5847;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;NA;NA;2781;10;0.477863;199;NA;22.7558;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;NA;NA;681;4;0.0199403;11;NA;0.196736;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;NA;NA;1237;6;0.0261157;13;NA;0.39264;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;NA;NA;1937;8;0.0279619;11;NA;0.653568;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;NA;NA;2341;9;0.0312662;11;NA;0.808416;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;NA;NA;2781;10;0.0307272;11;NA;0.97952;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;NA;NA;681;4;0.00348813;12;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;NA;NA;1237;6;0.00581847;10;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;NA;NA;1937;8;0.0069084;10;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;NA;NA;2341;9;0.00804909;11;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;NA;NA;2781;10;0.00728309;11;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bmr;NA;NA;681;4;2.73049;88;NA;663.523;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bmr;NA;NA;1237;6;5.40733;122;NA;1326.99;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bmr;NA;NA;1937;8;8.79599;144;NA;2206.14;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bmr;NA;NA;2341;9;10.9077;173;NA;2728.64;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bmr;NA;NA;2781;10;13.0771;195;NA;3300.97;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;NA;NA;681;4;0.0702469;18;NA;0.928344;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;NA;NA;1237;6;0.104058;18;NA;1.02638;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;NA;NA;1937;8;0.182017;18;NA;1.15692;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;NA;NA;2341;9;0.184739;18;NA;1.23438;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;NA;NA;2781;10;0.222588;16;NA;1.31998;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;NA;NA;681;4;0.0798129;15;NA;1.08476;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;NA;NA;1237;6;0.150579;15;NA;2.16472;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;NA;NA;1937;8;0.258313;13;NA;3.3097;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;NA;NA;2341;9;0.338241;15;NA;3.46654;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;NA;NA;2781;10;0.415344;15;NA;4.51971;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;ps-rep-bin;NA;NA;681;4;1.64187;410;NA;67.2146;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;ps-rep-bin;NA;NA;1237;6;1.66468;372;NA;67.3189;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;ps-rep-bin;NA;NA;1937;8;1.72269;374;NA;67.4578;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;ps-rep-bin;NA;NA;2341;9;1.76671;372;NA;67.5401;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;ps-rep-bin;NA;NA;2781;10;1.88733;370;NA;67.6312;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-shamir-bmr;NA;NA;681;4;0.565314;50;NA;27.4168;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-shamir-bmr;NA;NA;1237;6;1.06947;86;NA;52.6599;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-shamir-bmr;NA;NA;1937;8;1.61409;113;NA;85.0594;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-shamir-bmr;NA;NA;2341;9;1.87062;144;NA;103.543;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-shamir-bmr;NA;NA;2781;10;2.31803;168;NA;126.055;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-rep-bmr;NA;NA;681;4;0.405267;56;NA;9.36518;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-rep-bmr;NA;NA;1237;6;0.777934;94;NA;18.5356;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-rep-bmr;NA;NA;1937;8;1.10081;135;NA;30.9647;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-rep-bmr;NA;NA;2341;9;1.44799;166;NA;37.801;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-rep-bmr;NA;NA;2781;10;1.57548;196;NA;46.0122;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;replicated-bin;NA;NA;681;4;0.0245301;11;NA;0.006476;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;replicated-bin;NA;NA;1237;6;0.0565888;9;NA;0.012738;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;replicated-bin;NA;NA;1937;8;0.0810787;11;NA;0.021032;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;replicated-bin;NA;NA;2341;9;0.0977547;9;NA;0.025941;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;replicated-bin;NA;NA;2781;10;0.141638;10;NA;0.031358;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;ccd;NA;NA;681;4;0.0368909;12;NA;0.013048;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;ccd;NA;NA;1237;6;0.073982;10;NA;0.025668;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;ccd;NA;NA;1937;8;0.115942;10;NA;0.042352;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;ccd;NA;NA;2341;9;0.154904;10;NA;0.052218;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;ccd;NA;NA;2781;10;0.162737;10;NA;0.0631;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;shamir-bmr;NA;NA;681;4;0.230348;39;NA;7.8769;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;shamir-bmr;NA;NA;1237;6;0.438663;67;NA;15.3617;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;shamir-bmr;NA;NA;1937;8;0.643968;94;NA;25.6374;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;shamir-bmr;NA;NA;2341;9;0.747099;125;NA;31.5419;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;shamir-bmr;NA;NA;2781;10;0.860113;135;NA;38.384;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;rep-bmr;NA;NA;681;4;0.202255;31;NA;3.7665;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;rep-bmr;NA;NA;1237;6;0.377929;54;NA;7.50288;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;rep-bmr;NA;NA;1937;8;0.5148;77;NA;12.4747;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;rep-bmr;NA;NA;2341;9;0.627288;92;NA;15.4239;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;rep-bmr;NA;NA;2781;10;0.729995;114;NA;18.682;NA
