program  c.domain  adv.model      protocol            partysize  comp.time(s)  comp.peakRAM(MiB)  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)
31       BINARY    semidishonest  yaoO                2          9.12          240                9600        1.45864              1.59                 80            48         NA            0               NA
31       BINARY    semidishonest  yaoO                2          9.24          240                10000       1.51417              1.65                 82            44         NA            0               NA
31       BINARY    semidishonest  yaoO                2          11.45         264                10400       1.58337              1.72                 85            49         NA            0               NA
31       BINARY    semidishonest  yaoO                2          11.06         261                10800       1.6195               1.77                 84            44         NA            0               NA
31       BINARY    semidishonest  yaoO                2          10.90         258                11200       1.69072              1.84                 84            48         NA            0               NA
31       BINARY    semidishonest  yaoO                2          10.72         255                11600       1.73074              1.87                 85            47         NA            0               NA
31       BINARY    semidishonest  yaoO                2          10.19         251                12000       1.80701              1.94                 85            49         NA            0               NA
31       BINARY    semidishonest  yaoO                2          9.98          248                12400       1.84153              1.98                 85            48         NA            0               NA
31       BINARY    semidishonest  yaoO                2          9.75          245                12800       1.91682              2.06                 85            48         NA            0               NA
31       BINARY    semidishonest  yaoO                2          9.37          242                13200       1.9738               2.12                 87            48         NA            0               NA
31       BINARY    semidishonest  yaoO                2          9.12          239                13600       2.04086              2.17                 86            44         NA            0               NA
31       BINARY    semidishonest  yaoO                2          11.37         263                14000       2.09763              2.25                 104           48         NA            0               NA
31       BINARY    semidishonest  yaoO                2          10.99         260                14400       2.1309               2.28                 88            45         NA            0               NA
31       BINARY    semidishonest  yaoO                2          10.84         256                14800       2.22153              2.37                 90            49         NA            0               NA
31       BINARY    semidishonest  yaoO                2          10.23         253                15200       2.28953              2.44                 90            48         NA            0               NA
31       BINARY    semidishonest  yaoO                2          10.11         250                15600       2.31046              2.45                 92            47         NA            0               NA
31       BINARY    semidishonest  yaoO                2          9.76          247                16000       2.38901              2.53                 90            49         NA            0               NA
31       BINARY    semidishonest  yaoO                2          9.59          243                16400       2.46234              2.61                 90            43         NA            0               NA
31       BINARY    semidishonest  yaoO                2          9.28          240                16800       2.5149               2.66                 106           47         NA            0               NA
31       BINARY    semidishonest  yaoO                2          11.49         265                17200       2.5634               2.71                 105           48         NA            0               NA
31       BINARY    semidishonest  yaoO                2          11.13         261                17600       2.62101              2.77                 125           48         NA            0               NA
31       BINARY    semidishonest  yaoO                2          10.91         258                18000       2.71091              2.87                 111           43         NA            0               NA
31       BINARY    semidishonest  yaoO                2          10.70         255                18400       2.72741              2.89                 111           44         NA            0               NA
31       BINARY    semidishonest  yaoO                2          10.20         252                18800       2.78444              2.93                 112           47         NA            0               NA
31       BINARY    semidishonest  yaoO                2          10.01         249                19200       2.85985              3.01                 112           44         NA            0               NA
31       BINARY    semidishonest  yaoO                2          9.87          245                19600       2.92191              3.07                 112           43         NA            0               NA
31       BINARY    semidishonest  yaoO                2          9.50          242                20000       2.99299              3.15                 114           48         NA            0               NA
31       BINARY    semihonest     replicated-bin      3          0.40          23                 10          0.0261201            0.07                 11            57         NA            0.003286        NA
31       BINARY    semihonest     replicated-bin      3          8.15          206                400         1.20831              1.33                 18            97         NA            0.129256        NA
31       BINARY    semihonest     replicated-bin      3          11.21         279                800         2.55993              2.70                 20            99         NA            0.258456        NA
31       BINARY    semihonest     replicated-bin      3          10.84         257                1200        3.73487              3.87                 21            112        NA            0.387688        NA
31       BINARY    semihonest     replicated-bin      3          10.25         253                1600        5.22774              5.37                 21            105        NA            0.516904        NA
31       BINARY    semihonest     replicated-bin      3          10.10         250                2000        6.81271              6.95                 22            94         NA            0.64612         NA
31       BINARY    semihonest     replicated-bin      3          9.86          246                2400        7.82149              7.95                 20            98         NA            0.775336        NA
31       BINARY    semihonest     replicated-bin      3          9.50          243                2800        8.40577              8.54                 22            109        NA            0.904552        NA
31       BINARY    semihonest     replicated-bin      3          9.06          240                3200        10.5408              10.67                24            101        NA            1.03377         NA
31       BINARY    semihonest     replicated-bin      3          11.32         264                3600        11.2153              11.35                24            101        NA            1.16297         NA
31       BINARY    semihonest     replicated-bin      3          10.96         260                4000        11.7082              11.86                24            106        NA            1.29218         NA
31       BINARY    semihonest     replicated-bin      3          10.76         257                4400        12.9981              13.14                24            106        NA            1.4214          NA
31       BINARY    semihonest     replicated-bin      3          10.32         253                4800        17.5863              17.73                23            89         NA            1.55062         NA
31       BINARY    semihonest     replicated-bin      3          10.02         250                5200        15.8255              15.97                26            99         NA            1.67983         NA
31       BINARY    semihonest     replicated-bin      3          9.77          246                5600        19.9483              20.09                26            94         NA            1.80905         NA
31       BINARY    semihonest     replicated-bin      3          9.35          243                6000        20.0099              20.14                25            103        NA            1.93826         NA
31       BINARY    semihonest     replicated-bin      3          9.08          240                6400        19.7142              19.85                26            105        NA            2.06748         NA
31       BINARY    semihonest     replicated-bin      3          11.14         264                6800        21.9667              22.12                25            101        NA            2.19668         NA
31       BINARY    semihonest     replicated-bin      3          11.03         260                7200        25.2752              25.42                25            95         NA            2.3259          NA
31       BINARY    semihonest     replicated-bin      3          10.79         257                7600        22.0809              22.23                27            111        NA            2.45511         NA
31       BINARY    semihonest     replicated-bin      3          10.31         254                8000        28.3589              28.50                28            95         NA            2.58433         NA
31       BINARY    semihonest     replicated-bin      3          10.15         250                8400        32.5706              32.71                28            90         NA            2.71354         NA
31       BINARY    semihonest     replicated-bin      3          9.76          247                8800        28.7788              28.91                27            103        NA            2.84276         NA
31       BINARY    semihonest     replicated-bin      3          9.57          243                9200        30.4886              30.62                28            99         NA            2.97198         NA
31       BINARY    semihonest     replicated-bin      3          9.12          240                9600        29.3462              29.47                28            102        NA            3.10119         NA
31       BINARY    semihonest     replicated-bin      3          9.24          240                10000       31.6307              31.76                28            102        NA            3.23041         NA
31       BINARY    semihonest     replicated-bin      3          11.45         264                10400       33.3978              33.55                29            105        NA            3.35961         NA
31       BINARY    semihonest     replicated-bin      3          11.06         261                10800       38.6581              38.80                33            94         NA            3.48882         NA
31       BINARY    semihonest     replicated-bin      3          10.90         258                11200       34.9345              35.08                30            106        NA            3.61804         NA
31       BINARY    semihonest     replicated-bin      3          10.72         255                11600       37.6834              37.82                31            102        NA            3.74726         NA
31       BINARY    semihonest     replicated-bin      3          10.19         251                12000       36.5689              36.71                31            104        NA            3.87647         NA
31       BINARY    semihonest     replicated-bin      3          9.98          248                12400       39.1019              39.24                30            106        NA            4.00569         NA
31       BINARY    semihonest     replicated-bin      3          9.75          245                12800       40.4181              40.56                31            99         NA            4.1349          NA
31       BINARY    semihonest     replicated-bin      3          9.37          242                13200       43.0666              43.20                32            101        NA            4.26412         NA
31       BINARY    semihonest     replicated-bin      3          9.12          239                13600       40.97                41.10                31            106        NA            4.39334         NA
31       BINARY    semihonest     replicated-bin      3          11.37         263                14000       47.8117              47.97                32            96         NA            4.52254         NA
31       BINARY    semihonest     replicated-bin      3          10.99         260                14400       48.162               48.31                36            95         NA            4.65175         NA
31       BINARY    semihonest     replicated-bin      3          10.84         256                14800       50.9682              51.11                32            95         NA            4.78097         NA
31       BINARY    semihonest     replicated-bin      3          10.23         253                15200       49.3729              49.52                32            103        NA            4.91018         NA
31       BINARY    semihonest     replicated-bin      3          10.11         250                15600       45.1046              45.25                34            107        NA            5.0394          NA
31       BINARY    semihonest     replicated-bin      3          9.76          247                16000       59.8599              60.00                34            94         NA            5.16862         NA
31       BINARY    semihonest     replicated-bin      3          9.59          243                16400       54.2785              54.41                35            99         NA            5.29783         NA
31       BINARY    semihonest     replicated-bin      3          9.28          240                16800       63.0448              63.18                33            94         NA            5.42705         NA
31       BINARY    semihonest     replicated-bin      3          11.49         265                17200       50.8387              51.00                35            111        NA            5.55625         NA
31       BINARY    semihonest     replicated-bin      3          11.13         261                17600       55.4788              55.63                37            104        NA            5.68546         NA
31       BINARY    semihonest     replicated-bin      3          10.91         258                18000       56.1245              56.27                39            108        NA            5.81468         NA
31       BINARY    semihonest     replicated-bin      3          10.70         255                18400       55.2372              55.38                36            103        NA            5.9439          NA
31       BINARY    semihonest     replicated-bin      3          10.20         252                18800       58.4753              58.62                36            101        NA            6.07311         NA
31       BINARY    semihonest     replicated-bin      3          10.01         249                19200       60.7917              60.94                36            104        NA            6.20233         NA
31       BINARY    semihonest     replicated-bin      3          9.87          245                19600       56.8593              57.00                38            110        NA            6.33154         NA
31       BINARY    semihonest     replicated-bin      3          9.50          242                20000       67.2273              67.36                39            100        NA            6.46076         NA
