program  c.domain  adv.model      protocol            partysize  comp.time(s)  comp.peakRAM(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  Tx(MB)    Tx(rounds)  Tx(s)        Rx(MB)    Rx(rounds)  Rx(s)      Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)   Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)    Ex(rounds)  Ex(s)        Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)  Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
31       BINARY    semidishonest  semi-bin            3          10.70         255                NA            NA            NA            1177600       64            NA           NA            NA               4765600          938442         18400       82.954               83.11                216           49         NA            326.655         NA               152.499   956802      16.409       152.499   956802      141.733    NA             NA                 NA            0.001312  41            82.7238   NA           NA               NA          NA                  NA                      NA                 0.008542  6           0.00142163   174.146     32              12.5746    NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  semi-bin            3          10.20         252                NA            NA            NA            1203200       64            NA           NA            NA               4869200          958843         18800       85.9168              86.07                215           50         NA            329.97          NA               155.814   977602      17.7305      155.814   977602      145.502    NA             NA                 NA            0.001344  42            85.6742   NA           NA               NA          NA                  NA                      NA                 0.008542  6           0.00123597   174.146     32              16.8005    NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  semi-bin            3          10.01         249                NA            NA            NA            1228800       64            NA           NA            NA               4972800          979244         19200       93.5386              93.69                216           45         NA            333.285         NA               159.13    998402      16.8576      159.13    998402      161.637    NA             NA                 NA            0.001376  43            93.3134   NA           NA               NA          NA                  NA                      NA                 0.008542  6           0.000939479  174.146     32              21.4995    NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  semi-bin            3          9.87          245                NA            NA            NA            1254400       64            NA           NA            NA               5076400          999645         19600       89.5781              89.72                217           48         NA            336.6           NA               162.445   1019202     17.4355      162.445   1019202     153.675    NA             NA                 NA            0.001408  44            89.3293   NA           NA               NA          NA                  NA                      NA                 0.008542  6           0.00135005   174.146     32              23.2893    NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  semi-bin            3          9.50          242                NA            NA            NA            1280000       64            NA           NA            NA               5180000          1020046        20000       91.492               91.64                214           48         NA            361.684         NA               165.76    1040002     17.7676      165.76    1040002     156.603    NA             NA                 NA            0.00144   45            91.2483   NA           NA               NA          NA                  NA                      NA                 0.008542  6           0.00122931   195.914     36              5.39246    NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          0.40          23                 NA            NA            NA            640           64            NA           NA            NA               2590             512            10          0.0162664            0.04                 11            63         NA            0.082944        NA               0.082944  4           0.000285482  8e-06     1           0.0010777  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          8.15          206                NA            NA            NA            25600         64            NA           NA            NA               103600           20402          400         0.0804883            0.17                 28            81         NA            3.31526         NA               3.31526   4           0.0216133    8e-06     1           0.0187995  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          11.21         279                NA            NA            NA            51200         64            NA           NA            NA               207200           40802          800         0.14923              0.27                 44            79         NA            6.63046         NA               6.63046   4           0.0434158    8e-06     1           0.0365848  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          10.84         257                NA            NA            NA            76800         64            NA           NA            NA               310800           61204          1200        0.206935             0.32                 43            74         NA            9.94566         NA               9.94566   4           0.0673166    8e-06     1           0.0472528  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          10.25         253                NA            NA            NA            102400        64            NA           NA            NA               414400           81605          1600        0.274771             0.38                 55            74         NA            13.2609         NA               13.2609   4           0.0939142    8e-06     1           0.0618038  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          10.10         250                NA            NA            NA            128000        64            NA           NA            NA               518000           102006         2000        0.321673             0.43                 57            81         NA            16.5761         NA               16.5761   6           0.139445     8e-06     1           0.0401589  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          9.86          246                NA            NA            NA            153600        64            NA           NA            NA               621600           122407         2400        0.364088             0.48                 46            80         NA            19.8913         NA               19.8913   6           0.148063     8e-06     1           0.0590225  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          9.50          243                NA            NA            NA            179200        64            NA           NA            NA               725200           142808         2800        0.413593             0.52                 47            77         NA            23.2065         NA               23.2065   6           0.15877      8e-06     1           0.077072   NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          9.06          240                NA            NA            NA            204800        64            NA           NA            NA               828800           163209         3200        0.479461             0.59                 53            76         NA            26.5217         NA               26.5217   6           0.187245     8e-06     1           0.0952277  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          11.32         264                NA            NA            NA            230400        64            NA           NA            NA               932400           183609         3600        0.534002             0.66                 56            86         NA            29.8369         NA               29.8369   8           0.266412     8e-06     1           0.040803   NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          10.96         260                NA            NA            NA            256000        64            NA           NA            NA               1036000          204010         4000        0.576727             0.69                 56            84         NA            33.1521         NA               33.1521   8           0.280779     8e-06     1           0.0591656  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          10.76         257                NA            NA            NA            281600        64            NA           NA            NA               1139600          224411         4400        0.635534             0.75                 60            82         NA            36.4673         NA               36.4673   8           0.297831     8e-06     1           0.0798258  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          10.32         253                NA            NA            NA            307200        64            NA           NA            NA               1243200          244812         4800        0.688969             0.81                 59            81         NA            39.7825         NA               39.7825   8           0.314104     8e-06     1           0.0971135  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          10.02         250                NA            NA            NA            332800        64            NA           NA            NA               1346800          265213         5200        0.742369             0.86                 58            89         NA            43.0977         NA               43.0977   10          0.394664     8e-06     1           0.0375618  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          9.77          246                NA            NA            NA            358400        64            NA           NA            NA               1450400          285614         5600        0.771685             0.89                 61            87         NA            46.4129         NA               46.4129   10          0.409233     8e-06     1           0.0591459  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          9.35          243                NA            NA            NA            384000        64            NA           NA            NA               1554000          306015         6000        0.833269             0.96                 62            85         NA            49.7281         NA               49.7281   10          0.420179     8e-06     1           0.0772509  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          9.08          240                NA            NA            NA            409600        64            NA           NA            NA               1657600          326416         6400        0.88557              1.00                 76            84         NA            53.0433         NA               53.0433   10          0.436136     8e-06     1           0.094925   NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          11.14         264                NA            NA            NA            435200        64            NA           NA            NA               1761200          346816         6800        0.92989              1.06                 72            88         NA            56.3585         NA               56.3585   12          0.493782     8e-06     1           0.0638113  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          11.03         260                NA            NA            NA            460800        64            NA           NA            NA               1864800          367217         7200        0.991696             1.13                 80            89         NA            59.6737         NA               59.6737   12          0.534114     8e-06     1           0.0603104  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          10.79         257                NA            NA            NA            486400        64            NA           NA            NA               1968400          387618         7600        1.03747              1.18                 66            88         NA            62.9889         NA               62.9889   12          0.547004     8e-06     1           0.0784504  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          10.31         254                NA            NA            NA            512000        64            NA           NA            NA               2072000          408019         8000        1.09788              1.23                 74            87         NA            66.3041         NA               66.3041   12          0.571754     8e-06     1           0.0952397  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          10.15         250                NA            NA            NA            537600        64            NA           NA            NA               2175600          428420         8400        1.08913              1.22                 77            92         NA            69.6193         NA               69.6193   14          0.606227     8e-06     1           0.0662757  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          9.76          247                NA            NA            NA            563200        64            NA           NA            NA               2279200          448821         8800        1.12138              1.25                 78            93         NA            72.9345         NA               72.9345   14          0.632963     8e-06     1           0.0595491  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          9.57          243                NA            NA            NA            588800        64            NA           NA            NA               2382800          469222         9200        1.17017              1.31                 78            91         NA            76.2497         NA               76.2497   14          0.648743     8e-06     1           0.0767207  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          9.12          240                NA            NA            NA            614400        64            NA           NA            NA               2486400          489623         9600        1.23102              1.34                 78            90         NA            79.5649         NA               79.5649   14          0.66938      8e-06     1           0.0946615  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          9.24          240                NA            NA            NA            640000        64            NA           NA            NA               2590000          510024         10000       1.27099              1.40                 83            90         NA            82.8801         NA               82.8801   16          0.68598      8e-06     1           0.102374   NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          11.45         264                NA            NA            NA            665600        64            NA           NA            NA               2693600          530424         10400       1.32546              1.47                 82            93         NA            86.1953         NA               86.1953   16          0.756244     8e-06     1           0.0546818  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          11.06         261                NA            NA            NA            691200        64            NA           NA            NA               2797200          550825         10800       1.36656              1.51                 87            92         NA            89.5105         NA               89.5105   16          0.771708     8e-06     1           0.0725104  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          10.90         258                NA            NA            NA            716800        64            NA           NA            NA               2900800          571226         11200       1.41726              1.55                 81            91         NA            92.8257         NA               92.8257   16          0.786325     8e-06     1           0.089721   NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          10.72         255                NA            NA            NA            742400        64            NA           NA            NA               3004400          591627         11600       1.46553              1.60                 80            91         NA            96.1409         NA               96.1409   18          0.79772      8e-06     1           0.100048   NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          10.19         251                NA            NA            NA            768000        64            NA           NA            NA               3108000          612028         12000       1.52477              1.65                 82            94         NA            99.4561         NA               99.4561   18          0.879806     8e-06     1           0.0559522  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          9.98          248                NA            NA            NA            793600        64            NA           NA            NA               3211600          632429         12400       1.55425              1.69                 83            92         NA            102.771         NA               102.771   18          0.88666      8e-06     1           0.0736397  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          9.75          245                NA            NA            NA            819200        64            NA           NA            NA               3315200          652830         12800       1.62071              1.75                 85            91         NA            106.086         NA               106.086   18          0.903997     8e-06     1           0.093387   NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          9.37          242                NA            NA            NA            844800        64            NA           NA            NA               3418800          673231         13200       1.68315              1.81                 87            91         NA            109.402         NA               109.402   20          0.929828     8e-06     1           0.100662   NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          9.12          239                NA            NA            NA            870400        64            NA           NA            NA               3522400          693632         13600       1.71408              1.85                 91            94         NA            112.717         NA               112.717   20          1.0071       8e-06     1           0.056198   NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          11.37         263                NA            NA            NA            896000        64            NA           NA            NA               3626000          714032         14000       1.77345              1.91                 91            93         NA            116.032         NA               116.032   20          1.02974      8e-06     1           0.0742129  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          10.99         260                NA            NA            NA            921600        64            NA           NA            NA               3729600          734433         14400       1.81579              1.98                 91            92         NA            119.347         NA               119.347   20          1.02115      8e-06     1           0.0910957  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          10.84         256                NA            NA            NA            947200        64            NA           NA            NA               3833200          754834         14800       1.87181              2.02                 105           92         NA            122.662         NA               122.662   22          1.05199      8e-06     1           0.101636   NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          10.23         253                NA            NA            NA            972800        64            NA           NA            NA               3936800          775235         15200       1.93372              2.09                 103           94         NA            125.978         NA               125.978   22          1.13241      8e-06     1           0.0549282  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          10.11         250                NA            NA            NA            998400        64            NA           NA            NA               4040400          795636         15600       2.00024              2.14                 96            93         NA            129.293         NA               129.293   22          1.13138      8e-06     1           0.0728804  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          9.76          247                NA            NA            NA            1024000       64            NA           NA            NA               4144000          816037         16000       2.01266              2.16                 104           92         NA            132.608         NA               132.608   22          1.15099      8e-06     1           0.0930819  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          9.59          243                NA            NA            NA            1049600       64            NA           NA            NA               4247600          836438         16400       2.05595              2.21                 105           92         NA            135.923         NA               135.923   24          1.17727      8e-06     1           0.101262   NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          9.28          240                NA            NA            NA            1075200       64            NA           NA            NA               4351200          856839         16800       2.12168              2.26                 107           94         NA            139.238         NA               139.238   24          1.26735      8e-06     1           0.0558248  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          11.49         265                NA            NA            NA            1100800       64            NA           NA            NA               4454800          877239         17200       2.18917              2.35                 110           94         NA            142.554         NA               142.554   24          1.29563      8e-06     1           0.069822   NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          11.13         261                NA            NA            NA            1126400       64            NA           NA            NA               4558400          897640         17600       2.14947              2.30                 107           95         NA            145.869         NA               145.869   24          1.25689      8e-06     1           0.088372   NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          10.91         258                NA            NA            NA            1152000       64            NA           NA            NA               4662000          918041         18000       2.21297              2.36                 110           94         NA            149.184         NA               149.184   24          1.28368      8e-06     1           0.108026   NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          10.70         255                NA            NA            NA            1177600       64            NA           NA            NA               4765600          938442         18400       2.2562               2.41                 111           95         NA            152.499         NA               152.499   26          1.33504      8e-06     1           0.0746528  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          10.20         252                NA            NA            NA            1203200       64            NA           NA            NA               4869200          958843         18800       2.3275               2.48                 112           95         NA            155.814         NA               155.814   26          1.38643      8e-06     1           0.0699926  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          10.01         249                NA            NA            NA            1228800       64            NA           NA            NA               4972800          979244         19200       2.35625              2.51                 114           95         NA            159.13          NA               159.13    26          1.39113      8e-06     1           0.0895296  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          9.87          245                NA            NA            NA            1254400       64            NA           NA            NA               5076400          999645         19600       2.41484              2.57                 106           94         NA            162.445         NA               162.445   26          1.40537      8e-06     1           0.106424   NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       BINARY    semidishonest  yao                 2          9.50          242                NA            NA            NA            1280000       64            NA           NA            NA               5180000          1020046        20000       2.46046              2.62                 110           95         NA            165.76          NA               165.76    28          1.45639      8e-06     1           0.0736475  NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
