program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);bandwidths(Mbs);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;85;30;7.09947;7.33;29;102;NA;0.594048;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;90;30;6.67646;6.90;31;102;NA;0.594048;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;95;30;7.88224;8.11;29;99;NA;0.594048;NA
32;BINARY;semihonest;replicated-bin;3;NA;NA;NA;100;30;7.11965;7.34;30;106;NA;0.594048;NA
32;BINARY;semihonest;ccd;3;15.42;465;4;10;30;28.5168;28.76;43;60;NA;1.2312;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;15;30;19.1719;19.42;44;89;NA;1.2312;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;20;30;14.5934;14.83;43;110;NA;1.2312;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;25;30;11.3191;11.56;41;137;NA;1.2312;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;30;30;9.67812;9.91;42;170;NA;1.2312;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;35;30;8.20114;8.45;42;193;NA;1.2312;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;40;30;8.37117;8.61;43;187;NA;1.2312;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;45;30;8.15189;8.38;42;188;NA;1.2312;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;50;30;8.24821;8.49;42;195;NA;1.2312;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;55;30;8.38275;8.62;42;192;NA;1.2312;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;60;30;8.1222;8.36;44;182;NA;1.2312;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;65;30;8.00761;8.24;43;193;NA;1.2312;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;70;30;8.20501;8.44;42;192;NA;1.2312;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;75;30;8.21305;8.46;43;194;NA;1.2312;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;80;30;8.07291;8.31;43;182;NA;1.2312;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;85;30;8.27652;8.51;43;189;NA;1.2312;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;90;30;8.11781;8.35;43;180;NA;1.2312;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;95;30;8.30758;8.54;44;183;NA;1.2312;NA
32;BINARY;semihonest;ccd;3;NA;NA;NA;100;30;8.14696;8.39;43;190;NA;1.2312;NA
