comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.01;3;1;0;256;1;0;4;4096;0;1;.000243;NA;.004912;.007851;.007851;0.07;59;373
1.54;216;1;0;256;1;0;4;4096;1;0;0.000032;0.020006;0.004717;0.033821;0.033820;0.09;51;50
0.01;3;1;0;256;1;0;4;4096;1;1;.000139;0.019640;.003761;.004866;.004866;0.09;59;347
1.49;215;1;0;256;1;0;4;40960;0;0;0.009913;NA;0.200184;0.368872;0.368871;0.51;401;57
0.01;3;1;0;256;1;0;4;40960;0;1;.002429;NA;.045557;.062838;.062838;0.53;558;443
1.39;217;1;0;256;1;0;4;40960;1;0;0.000046;0.198859;0.034651;0.295981;0.295980;0.73;481;56
0.01;3;1;0;256;1;0;4;40960;1;1;.001431;0.192359;.030692;.042470;.042470;0.72;558;350
1.41;214;1;0;256;1;0;4;409600;0;0;0.094748;NA;1.730058;2.822176;2.822176;3.93;3978;70
0.01;3;1;0;256;1;0;4;409600;0;1;.019574;NA;.382628;.518589;.518589;4.26;5553;459
1.66;218;1;0;256;1;0;4;409600;1;0;0.000033;1.367642;0.213171;1.810197;1.810196;4.89;4778;59
0.01;3;1;0;256;1;0;4;409600;1;1;.011635;2.085273;.259898;.331859;.331859;5.13;5553;386
1.35;215;1;0;256;1;0;5;4096;0;0;0.001517;NA;0.031050;0.049506;0.049505;0.07;51;67
0.01;3;1;0;256;1;0;5;4096;0;1;.000276;NA;.006405;.008600;.008600;0.07;59;439
1.66;216;1;0;256;1;0;5;4096;1;0;0.000028;0.017926;0.000793;0.036258;0.036257;0.09;51;44
0.01;3;1;0;256;1;0;5;4096;1;1;.000164;0.025007;.004054;.005744;.005744;0.10;59;334
1.46;216;1;0;256;1;0;5;40960;0;0;0.010361;NA;0.231193;0.379519;0.379518;0.52;482;59
0.01;3;1;0;256;1;0;5;40960;0;1;.002370;NA;.052754;.068110;.068110;0.56;560;470
1.48;217;1;0;256;1;0;5;40960;1;0;0.000041;0.249947;0.000520;0.336577;0.336576;0.81;482;52
0.01;3;1;0;256;1;0;5;40960;1;1;.001397;0.230746;.031421;.050964;.050964;0.76;560;329
1.64;216;1;0;256;1;0;5;409600;0;0;0.101549;NA;2.139660;3.138977;3.138976;4.27;4791;74
0.01;3;1;0;256;1;0;5;409600;0;1;.020138;NA;.448834;.584953;.584953;4.62;5566;481
1.38;216;1;0;256;1;0;5;409600;1;0;0.000028;1.692288;0.000445;2.134000;2.133999;5.67;4791;51
0.01;3;1;0;256;1;0;5;409600;1;1;.011708;2.465652;.268093;.411032;.411032;5.99;5566;347
1.64;216;1;0;512;1;0;4;4096;0;0;0.001637;NA;0.043709;0.086762;0.086761;0.11;83;58
0.01;3;1;0;512;1;0;4;4096;0;1;.000283;NA;.009074;.013243;.013243;0.12;114;423
1.67;217;1;0;512;1;0;4;4096;1;0;0.000040;0.029430;0.008665;0.045978;0.045977;0.13;99;55
0.01;3;1;0;512;1;0;4;4096;1;1;.000165;0.031013;.005531;.007368;.007368;0.14;114;366
1.34;216;1;0;512;1;0;4;40960;0;0;0.014334;NA;0.475988;0.685034;0.685033;0.93;798;76
0.01;3;1;0;512;1;0;4;40960;0;1;.002528;NA;.075112;.098881;.098881;0.89;1113;453
1.40;216;1;0;512;1;0;4;40960;1;0;0.000053;0.220133;0.049998;0.372641;0.372640;0.97;958;62
0.01;3;1;0;512;1;0;4;40960;1;1;.001569;0.289174;.050819;.061107;.061107;1.07;1113;405
1.75;215;1;0;512;1;0;4;409600;0;0;0.095233;NA;2.799099;4.526707;4.526706;6.41;7953;71
0.01;3;1;0;512;1;0;4;409600;0;1;.019238;NA;.642320;.860992;.860992;7.19;11103;471
