nodes;program;c.domain;adv.model;protocol;partysize;cpus;freqs(GHz);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;shamir;3;3;1.8;51;0.53077;NA;~5203;0.166464;0.374544
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;shamir;3;3;1.8;58;0.757095;NA;~6729;0.215296;0.484416
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;shamir;3;3;1.8;65;0.892606;NA;~8451;0.2704;0.6084
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;shamir;3;3;1.8;72;1.2045;NA;~10369;0.331776;0.746496
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;shamir;3;3;1.8;79;1.26159;NA;~12483;0.399424;0.898704
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;shamir;3;3;1.8;86;1.68874;NA;~14793;0.473344;1.06502
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;shamir;3;3;1.8;92;1.88963;NA;~16929;0.541696;1.21882
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;shamir;3;3;1.6;2;0.0022684;NA;~9;0.000256;0.000576
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;shamir;3;3;1.6;9;0.0159024;NA;~163;0.005184;0.011664
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;shamir;3;3;1.6;16;0.0627067;NA;~513;0.016384;0.036864
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;shamir;3;3;1.6;23;0.0991823;NA;~1059;0.033856;0.076176
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;shamir;3;3;1.6;30;0.190067;NA;~1801;0.0576;0.1296
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;shamir;3;3;1.6;37;0.270318;NA;~2739;0.087616;0.197136
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;shamir;3;3;1.6;44;0.450701;NA;~3873;0.123904;0.278784
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;3;2;0.0369161;NA;~20;1.44026;2.88058
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;3;9;0.0531327;NA;~174;1.44518;2.89166
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;3;16;0.0991654;NA;~524;1.45638;2.91686
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;3;23;0.157532;NA;~1070;1.47386;2.95618
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;3;30;0.204265;NA;~1812;1.4976;3.0096
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;3;37;0.299961;NA;~2750;1.52762;3.07714
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;3;44;0.546973;NA;~3884;1.5639;3.15878
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;3;51;0.649481;NA;~5214;1.60646;3.25454
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;3;58;0.778658;NA;~6740;1.6553;3.36442
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;3;65;0.881445;NA;~8462;1.7104;3.4884
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;3;72;1.07746;NA;~10380;1.77178;3.6265
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;3;79;1.41199;NA;~12494;1.83942;3.7787
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;3;86;1.83173;NA;~14804;1.91334;3.94502
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;3;92;2.10144;NA;~16940;1.9817;4.09882
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;2.2;2;0.0370376;NA;~20;1.44026;2.88058
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;2.2;9;0.0559946;NA;~174;1.44518;2.89166
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;2.2;16;0.0905585;NA;~524;1.45638;2.91686
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;2.2;23;0.195357;NA;~1070;1.47386;2.95618
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;2.2;30;0.218161;NA;~1812;1.4976;3.0096
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;2.2;37;0.284964;NA;~2750;1.52762;3.07714
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;2.2;44;0.378761;NA;~3884;1.5639;3.15878
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;2.2;51;0.604276;NA;~5214;1.60646;3.25454
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;2.2;58;0.673552;NA;~6740;1.6553;3.36442
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;2.2;65;0.928223;NA;~8462;1.7104;3.4884
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;2.2;72;1.28353;NA;~10380;1.77178;3.6265
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;2.2;79;1.39477;NA;~12494;1.83942;3.7787
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;2.2;86;1.81524;NA;~14804;1.91334;3.94502
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;2.2;92;2.29975;NA;~16940;1.9817;4.09882
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;2;2;0.0368574;NA;~20;1.44026;2.88058
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;2;9;0.0533425;NA;~174;1.44518;2.89166
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;2;16;0.105464;NA;~524;1.45638;2.91686
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;2;23;0.174603;NA;~1070;1.47386;2.95618
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;2;30;0.286702;NA;~1812;1.4976;3.0096
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;2;37;0.329905;NA;~2750;1.52762;3.07714
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;2;44;0.542544;NA;~3884;1.5639;3.15878
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;2;51;0.684381;NA;~5214;1.60646;3.25454
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;2;58;0.754957;NA;~6740;1.6553;3.36442
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;2;65;1.05642;NA;~8462;1.7104;3.4884
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;2;72;1.21033;NA;~10380;1.77178;3.6265
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;2;79;1.3875;NA;~12494;1.83942;3.7787
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;2;86;2.11499;NA;~14804;1.91334;3.94502
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;2;92;2.43308;NA;~16940;1.9817;4.09882
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;1.8;2;0.0387825;NA;~20;1.44026;2.88058
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;1.8;9;0.0595842;NA;~174;1.44518;2.89166
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;1.8;16;0.0855558;NA;~524;1.45638;2.91686
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;1.8;23;0.154573;NA;~1070;1.47386;2.95618
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;1.8;30;0.219658;NA;~1812;1.4976;3.0096
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;1.8;37;0.303656;NA;~2750;1.52762;3.07714
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;1.8;44;0.424446;NA;~3884;1.5639;3.15878
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;1.8;51;0.643547;NA;~5214;1.60646;3.25454
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;1.8;58;1.05972;NA;~6740;1.6553;3.36442
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;1.8;65;1.31859;NA;~8462;1.7104;3.4884
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;1.8;72;0.966576;NA;~10380;1.77178;3.6265
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;1.8;79;1.53101;NA;~12494;1.83942;3.7787
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;1.8;86;1.7344;NA;~14804;1.91334;3.94502
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;1.8;92;2.07345;NA;~16940;1.9817;4.09882
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;1.6;2;0.0413071;NA;~20;1.44026;2.88058
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;1.6;9;0.0519472;NA;~174;1.44518;2.89166
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;1.6;16;0.0935955;NA;~524;1.45638;2.91686
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;1.6;23;0.171773;NA;~1070;1.47386;2.95618
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;1.6;30;0.238237;NA;~1812;1.4976;3.0096
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;1.6;37;0.504062;NA;~2750;1.52762;3.07714
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;1.6;44;0.507105;NA;~3884;1.5639;3.15878
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;1.6;51;0.638584;NA;~5214;1.60646;3.25454
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;1.6;58;0.858564;NA;~6740;1.6553;3.36442
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;1.6;65;1.33379;NA;~8462;1.7104;3.4884
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;1.6;72;1.29527;NA;~10380;1.77178;3.6265
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;1.6;79;1.60185;NA;~12494;1.83942;3.7787
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;1.6;86;1.4009;NA;~14804;1.91334;3.94502
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;1.6;92;2.34367;NA;~16940;1.9817;4.09882
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;3;2;0.0365379;NA;~20;1.44026;2.88058
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;3;9;0.055331;NA;~174;1.44518;2.89166
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;3;16;0.0880647;NA;~524;1.45638;2.91686
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;3;23;0.144242;NA;~1070;1.47386;2.95618
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;3;30;0.222695;NA;~1812;1.4976;3.0096
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;3;37;0.320969;NA;~2750;1.52762;3.07714
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;3;44;0.358033;NA;~3884;1.5639;3.15878
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;3;51;0.587709;NA;~5214;1.60646;3.25454
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;3;58;0.683142;NA;~6740;1.6553;3.36442
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;3;65;1.04049;NA;~8462;1.7104;3.4884
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;3;72;1.21963;NA;~10380;1.77178;3.6265
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;3;79;1.3465;NA;~12494;1.83942;3.7787
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;3;86;1.57244;NA;~14804;1.91334;3.94502
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;3;92;1.77679;NA;~16940;1.9817;4.09882
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;2.2;2;0.0372072;NA;~20;1.44026;2.88058
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;2.2;9;0.0537658;NA;~174;1.44518;2.89166
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;2.2;16;0.0829018;NA;~524;1.45638;2.91686
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;2.2;23;0.133475;NA;~1070;1.47386;2.95618
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;2.2;30;0.213965;NA;~1812;1.4976;3.0096
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;2.2;37;0.268538;NA;~2750;1.52762;3.07714
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;2.2;44;0.453293;NA;~3884;1.5639;3.15878
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;2.2;51;0.58972;NA;~5214;1.60646;3.25454
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;2.2;58;0.577037;NA;~6740;1.6553;3.36442
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;2.2;65;0.997609;NA;~8462;1.7104;3.4884
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;2.2;72;1.14324;NA;~10380;1.77178;3.6265
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;2.2;79;1.51785;NA;~12494;1.83942;3.7787
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;2.2;86;1.20639;NA;~14804;1.91334;3.94502
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;2.2;92;1.93293;NA;~16940;1.9817;4.09882
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;2;2;0.0384186;NA;~20;1.44026;2.88058
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;2;9;0.0554054;NA;~174;1.44518;2.89166
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;2;16;0.083746;NA;~524;1.45638;2.91686
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;2;23;0.156176;NA;~1070;1.47386;2.95618
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;2;30;0.212389;NA;~1812;1.4976;3.0096
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;2;37;0.349133;NA;~2750;1.52762;3.07714
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;2;44;0.454401;NA;~3884;1.5639;3.15878
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;2;51;0.627319;NA;~5214;1.60646;3.25454
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;2;58;0.635352;NA;~6740;1.6553;3.36442
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;2;65;1.21917;NA;~8462;1.7104;3.4884
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;2;72;1.30617;NA;~10380;1.77178;3.6265
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;2;79;1.57064;NA;~12494;1.83942;3.7787
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;2;86;1.50048;NA;~14804;1.91334;3.94502
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;2;92;1.50162;NA;~16940;1.9817;4.09882
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;1.8;2;0.0396185;NA;~20;1.44026;2.88058
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;1.8;9;0.0535212;NA;~174;1.44518;2.89166
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;1.8;16;0.094475;NA;~524;1.45638;2.91686
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;1.8;23;0.131317;NA;~1070;1.47386;2.95618
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;1.8;30;0.256222;NA;~1812;1.4976;3.0096
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;1.8;37;0.336494;NA;~2750;1.52762;3.07714
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;1.8;44;0.496635;NA;~3884;1.5639;3.15878
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;1.8;51;0.644449;NA;~5214;1.60646;3.25454
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;1.8;58;0.763012;NA;~6740;1.6553;3.36442
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;1.8;65;0.953245;NA;~8462;1.7104;3.4884
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;1.8;72;1.20546;NA;~10380;1.77178;3.6265
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;1.8;79;1.14479;NA;~12494;1.83942;3.7787
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;1.8;86;1.3439;NA;~14804;1.91334;3.94502
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;1.8;92;1.89013;NA;~16940;1.9817;4.09882
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;1.6;2;0.0407403;NA;~20;1.44026;2.88058
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;1.6;9;0.056388;NA;~174;1.44518;2.89166
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;1.6;16;0.104869;NA;~524;1.45638;2.91686
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;1.6;23;0.159958;NA;~1070;1.47386;2.95618
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;1.6;30;0.268953;NA;~1812;1.4976;3.0096
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;1.6;37;0.333594;NA;~2750;1.52762;3.07714
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;1.6;44;0.430995;NA;~3884;1.5639;3.15878
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;1.6;51;0.621706;NA;~5214;1.60646;3.25454
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;1.6;58;0.864107;NA;~6740;1.6553;3.36442
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;1.6;65;1.22652;NA;~8462;1.7104;3.4884
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;1.6;72;1.25814;NA;~10380;1.77178;3.6265
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;1.6;79;1.44131;NA;~12494;1.83942;3.7787
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;1.6;86;1.85125;NA;~14804;1.91334;3.94502
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;4;1.6;92;1.92455;NA;~16940;1.9817;4.09882
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;3;2;0.0378074;NA;~20;1.44026;2.88058
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;3;9;0.0525793;NA;~174;1.44518;2.89166
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;3;16;0.0871836;NA;~524;1.45638;2.91686
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;3;23;0.1481;NA;~1070;1.47386;2.95618
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;3;30;0.185317;NA;~1812;1.4976;3.0096
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;3;37;0.295578;NA;~2750;1.52762;3.07714
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;3;44;0.444123;NA;~3884;1.5639;3.15878
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;3;51;0.472975;NA;~5214;1.60646;3.25454
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;3;58;0.63241;NA;~6740;1.6553;3.36442
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;3;65;1.00108;NA;~8462;1.7104;3.4884
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;3;72;1.03046;NA;~10380;1.77178;3.6265
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;3;79;1.24964;NA;~12494;1.83942;3.7787
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;3;86;1.24794;NA;~14804;1.91334;3.94502
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;3;92;1.74299;NA;~16940;1.9817;4.09882
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;2.2;2;0.0376587;NA;~20;1.44026;2.88058
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;2.2;9;0.0552321;NA;~174;1.44518;2.89166
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;2.2;16;0.0932196;NA;~524;1.45638;2.91686
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;2.2;23;0.149954;NA;~1070;1.47386;2.95618
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;2.2;30;0.226204;NA;~1812;1.4976;3.0096
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;2.2;37;0.307048;NA;~2750;1.52762;3.07714
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;2.2;44;0.361031;NA;~3884;1.5639;3.15878
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;2.2;51;0.543209;NA;~5214;1.60646;3.25454
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;2.2;58;0.686452;NA;~6740;1.6553;3.36442
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;2.2;65;0.726934;NA;~8462;1.7104;3.4884
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;2.2;72;0.97256;NA;~10380;1.77178;3.6265
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;2.2;79;1.36026;NA;~12494;1.83942;3.7787
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;2.2;86;1.46096;NA;~14804;1.91334;3.94502
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;2.2;92;1.78392;NA;~16940;1.9817;4.09882
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;2;2;0.0375483;NA;~20;1.44026;2.88058
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;2;9;0.0508941;NA;~174;1.44518;2.89166
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;2;16;0.0932306;NA;~524;1.45638;2.91686
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;2;23;0.144371;NA;~1070;1.47386;2.95618
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;2;30;0.244929;NA;~1812;1.4976;3.0096
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;2;37;0.316779;NA;~2750;1.52762;3.07714
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;2;44;0.359883;NA;~3884;1.5639;3.15878
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;3;2;51;0.558699;NA;~5214;1.60646;3.25454
