program  c.domain  adv.model      protocol        partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  latencies(ms)  bandwidths(Mbs)  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  Tx(MB)    Tx(rounds)  Tx(s)        Rx(MB)   Rx(rounds)  Rx(s)       Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)  Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)  Ex(rounds)  Ex(s)  Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)  Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             160            600              128         0.0096581            0.14                 16            80         NA            0.016312        NA               4.8e-05   3           0.00841687   4.8e-05  3           0.00897402  NA             NA                 NA            NA        NA            NA       0.016264     8                0.00251884  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             160            400              128         0.00887924           0.14                 17            81         NA            0.016312        NA               4.8e-05   3           0.00722114   4.8e-05  3           0.00838027  NA             NA                 NA            NA        NA            NA       0.016264     8                0.00150473  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             160            200              128         0.0113819            0.14                 16            80         NA            0.016312        NA               4.8e-05   3           0.00884946   4.8e-05  3           0.011026    NA             NA                 NA            NA        NA            NA       0.016264     8                0.00286124  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             160            50               128         0.0105182            0.14                 18            79         NA            0.016312        NA               4.8e-05   3           0.00860906   4.8e-05  3           0.0103267   NA             NA                 NA            NA        NA            NA       0.016264     8                0.00261995  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             240            3000             128         0.0105375            0.14                 17            80         NA            0.016312        NA               4.8e-05   3           0.00886869   4.8e-05  3           0.0105881   NA             NA                 NA            NA        NA            NA       0.016264     8                0.00317506  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             240            1000             128         0.0087558            0.13                 17            82         NA            0.016312        NA               4.8e-05   3           0.00746348   4.8e-05  3           0.00817819  NA             NA                 NA            NA        NA            NA       0.016264     8                0.00160621  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             240            800              128         0.011389             0.14                 16            78         NA            0.016312        NA               4.8e-05   3           0.00890805   4.8e-05  3           0.0119481   NA             NA                 NA            NA        NA            NA       0.016264     8                0.00317652  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             240            600              128         0.0119218            0.14                 17            81         NA            0.016312        NA               4.8e-05   3           0.00975645   4.8e-05  3           0.0113371   NA             NA                 NA            NA        NA            NA       0.016264     8                0.00371689  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             240            400              128         0.010747             0.14                 17            81         NA            0.016312        NA               4.8e-05   3           0.00887638   4.8e-05  3           0.0104198   NA             NA                 NA            NA        NA            NA       0.016264     8                0.00284391  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             240            200              128         0.0101437            0.13                 15            82         NA            0.016312        NA               4.8e-05   3           0.0079481    4.8e-05  3           0.00987215  NA             NA                 NA            NA        NA            NA       0.016264     8                0.00226544  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             240            50               128         0.0113902            0.14                 18            81         NA            0.016312        NA               4.8e-05   3           0.00943337   4.8e-05  3           0.0107582   NA             NA                 NA            NA        NA            NA       0.016264     8                0.00325744  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             320            3000             128         0.0118662            0.14                 16            79         NA            0.016312        NA               4.8e-05   3           0.00939273   4.8e-05  3           0.0125624   NA             NA                 NA            NA        NA            NA       0.016264     8                0.00328037  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             320            1000             128         0.0106806            0.14                 17            81         NA            0.016312        NA               4.8e-05   3           0.00872646   4.8e-05  3           0.0105004   NA             NA                 NA            NA        NA            NA       0.016264     8                0.00276392  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             320            800              128         0.0110946            0.14                 16            81         NA            0.016312        NA               4.8e-05   3           0.00948192   4.8e-05  3           0.0101948   NA             NA                 NA            NA        NA            NA       0.016264     8                0.00337529  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             320            600              128         0.0105515            0.14                 16            82         NA            0.016312        NA               4.8e-05   3           0.00902983   4.8e-05  3           0.0103703   NA             NA                 NA            NA        NA            NA       0.016264     8                0.0027842   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             320            400              128         0.0120634            0.14                 16            80         NA            0.016312        NA               4.8e-05   3           0.00965084   4.8e-05  3           0.0119619   NA             NA                 NA            NA        NA            NA       0.016264     8                0.00352291  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             320            200              128         0.0110788            0.14                 18            78         NA            0.016312        NA               4.8e-05   3           0.00883076   4.8e-05  3           0.0108692   NA             NA                 NA            NA        NA            NA       0.016264     8                0.00296883  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             320            50               128         0.0120125            0.14                 16            80         NA            0.016312        NA               4.8e-05   3           0.00939477   4.8e-05  3           0.0121188   NA             NA                 NA            NA        NA            NA       0.016264     8                0.00357018  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
