nodes;program;c.domain;adv.model;protocol;partysize;cpus;freqs(GHz);quotas(%);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.6;240;2000;1.02784;NA;~14046;7.71202;23.0721
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.6;160;10;0.0148406;NA;~76;0.330576;0.831424
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.6;160;200;0.119318;NA;~1410;1.01122;3.02726
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.6;160;400;0.211445;NA;~2814;1.70242;5.25446
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.6;160;600;0.340868;NA;~4218;2.55362;7.48166
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.6;160;800;0.444781;NA;~5622;3.24482;9.70886
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.6;160;1000;0.535741;NA;~7026;3.93602;11.9361
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.6;160;1200;0.626534;NA;~8430;4.78722;14.1633
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.6;160;1400;0.759708;NA;~9834;5.47842;16.3905
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.6;160;1600;0.884322;NA;~11238;6.16962;18.6177
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.6;160;1800;0.997808;NA;~12642;7.02082;20.8449
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.6;160;2000;1.04354;NA;~14046;7.71202;23.0721
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.6;80;10;0.0146509;NA;~76;0.330576;0.831424
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.6;80;200;0.123163;NA;~1410;1.01122;3.02726
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.6;80;400;0.300075;NA;~2814;1.70242;5.25446
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.6;80;600;0.484905;NA;~4218;2.55362;7.48166
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.6;80;800;0.608898;NA;~5622;3.24482;9.70886
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.6;80;1000;0.760664;NA;~7026;3.93602;11.9361
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.6;80;1200;0.974215;NA;~8430;4.78722;14.1633
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.6;80;1400;1.11163;NA;~9834;5.47842;16.3905
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.6;80;1600;1.31948;NA;~11238;6.16962;18.6177
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.6;80;1800;1.53838;NA;~12642;7.02082;20.8449
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.6;80;2000;1.58215;NA;~14046;7.71202;23.0721
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;800;10;0.0148508;NA;~76;0.330576;0.831424
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;800;200;0.118903;NA;~1410;1.01122;3.02726
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;800;400;0.226539;NA;~2814;1.70242;5.25446
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;800;600;0.32815;NA;~4218;2.55362;7.48166
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;800;800;0.436395;NA;~5622;3.24482;9.70886
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;800;1000;0.537767;NA;~7026;3.93602;11.9361
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;800;1200;0.646861;NA;~8430;4.78722;14.1633
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;800;1400;0.731928;NA;~9834;5.47842;16.3905
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;800;1600;0.864507;NA;~11238;6.16962;18.6177
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;800;1800;1.00864;NA;~12642;7.02082;20.8449
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;800;2000;1.03726;NA;~14046;7.71202;23.0721
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;400;10;0.0146878;NA;~76;0.330576;0.831424
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;400;200;0.112824;NA;~1410;1.01122;3.02726
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;400;400;0.215273;NA;~2814;1.70242;5.25446
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;400;600;0.322455;NA;~4218;2.55362;7.48166
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;400;800;0.439897;NA;~5622;3.24482;9.70886
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;400;1000;0.505334;NA;~7026;3.93602;11.9361
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;400;1200;0.668462;NA;~8430;4.78722;14.1633
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;400;1400;0.790161;NA;~9834;5.47842;16.3905
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;400;1600;0.884003;NA;~11238;6.16962;18.6177
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;400;1800;0.98671;NA;~12642;7.02082;20.8449
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;400;2000;1.03365;NA;~14046;7.71202;23.0721
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;320;10;0.0147918;NA;~76;0.330576;0.831424
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;320;200;0.117476;NA;~1410;1.01122;3.02726
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;320;400;0.226175;NA;~2814;1.70242;5.25446
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;320;600;0.321535;NA;~4218;2.55362;7.48166
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;320;800;0.425305;NA;~5622;3.24482;9.70886
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;320;1000;0.530588;NA;~7026;3.93602;11.9361
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;320;1200;0.640651;NA;~8430;4.78722;14.1633
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;320;1400;0.730323;NA;~9834;5.47842;16.3905
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;320;1600;0.843545;NA;~11238;6.16962;18.6177
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;320;1800;1.01124;NA;~12642;7.02082;20.8449
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;320;2000;1.06877;NA;~14046;7.71202;23.0721
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;240;10;0.0149776;NA;~76;0.330576;0.831424
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;240;200;0.107274;NA;~1410;1.01122;3.02726
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;240;400;0.218029;NA;~2814;1.70242;5.25446
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;240;600;0.322569;NA;~4218;2.55362;7.48166
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;240;800;0.438666;NA;~5622;3.24482;9.70886
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;240;1000;0.506209;NA;~7026;3.93602;11.9361
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;240;1200;0.623774;NA;~8430;4.78722;14.1633
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;240;1400;0.769264;NA;~9834;5.47842;16.3905
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;240;1600;0.84244;NA;~11238;6.16962;18.6177
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;240;1800;0.960724;NA;~12642;7.02082;20.8449
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;240;2000;1.08293;NA;~14046;7.71202;23.0721
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;160;10;0.0146993;NA;~76;0.330576;0.831424
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;160;200;0.114943;NA;~1410;1.01122;3.02726
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;160;400;0.226033;NA;~2814;1.70242;5.25446
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;160;600;0.328117;NA;~4218;2.55362;7.48166
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;160;800;0.417026;NA;~5622;3.24482;9.70886
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;160;1000;0.521663;NA;~7026;3.93602;11.9361
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;160;1200;0.638983;NA;~8430;4.78722;14.1633
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;160;1400;0.760943;NA;~9834;5.47842;16.3905
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;160;1600;0.870752;NA;~11238;6.16962;18.6177
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;160;1800;0.989038;NA;~12642;7.02082;20.8449
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;160;2000;1.0631;NA;~14046;7.71202;23.0721
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;80;10;0.0150354;NA;~76;0.330576;0.831424
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;80;200;0.129009;NA;~1410;1.01122;3.02726
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;80;400;0.331938;NA;~2814;1.70242;5.25446
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;80;600;0.495413;NA;~4218;2.55362;7.48166
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;80;800;0.635456;NA;~5622;3.24482;9.70886
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;80;1000;0.805454;NA;~7026;3.93602;11.9361
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;80;1200;0.952388;NA;~8430;4.78722;14.1633
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;80;1400;1.11065;NA;~9834;5.47842;16.3905
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;80;1600;1.33393;NA;~11238;6.16962;18.6177
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;80;1800;1.44337;NA;~12642;7.02082;20.8449
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2.3;80;2000;1.60477;NA;~14046;7.71202;23.0721
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;800;10;0.0167352;NA;~76;0.330576;0.831424
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;800;200;0.138172;NA;~1410;1.01122;3.02726
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;800;400;0.257071;NA;~2814;1.70242;5.25446
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;800;600;0.367723;NA;~4218;2.55362;7.48166
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;800;800;0.507091;NA;~5622;3.24482;9.70886
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;800;1000;0.652376;NA;~7026;3.93602;11.9361
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;800;1200;0.731738;NA;~8430;4.78722;14.1633
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;800;1400;0.870328;NA;~9834;5.47842;16.3905
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;800;1600;0.944745;NA;~11238;6.16962;18.6177
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;800;1800;1.10885;NA;~12642;7.02082;20.8449
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;800;2000;1.24454;NA;~14046;7.71202;23.0721
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;400;10;0.0163177;NA;~76;0.330576;0.831424
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;400;200;0.122446;NA;~1410;1.01122;3.02726
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;400;400;0.25344;NA;~2814;1.70242;5.25446
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;400;600;0.390026;NA;~4218;2.55362;7.48166
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;400;800;0.508831;NA;~5622;3.24482;9.70886
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;400;1000;0.59062;NA;~7026;3.93602;11.9361
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;400;1200;0.772559;NA;~8430;4.78722;14.1633
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;400;1400;0.861469;NA;~9834;5.47842;16.3905
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;400;1600;1.07111;NA;~11238;6.16962;18.6177
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;400;1800;1.15692;NA;~12642;7.02082;20.8449
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;400;2000;1.28348;NA;~14046;7.71202;23.0721
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;320;10;0.0173625;NA;~76;0.330576;0.831424
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;320;200;0.128369;NA;~1410;1.01122;3.02726
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;320;400;0.25639;NA;~2814;1.70242;5.25446
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;320;600;0.369581;NA;~4218;2.55362;7.48166
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;320;800;0.511948;NA;~5622;3.24482;9.70886
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;320;1000;0.652452;NA;~7026;3.93602;11.9361
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;320;1200;0.774344;NA;~8430;4.78722;14.1633
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;320;1400;0.91;NA;~9834;5.47842;16.3905
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;320;1600;0.962007;NA;~11238;6.16962;18.6177
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;320;1800;1.23133;NA;~12642;7.02082;20.8449
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;320;2000;1.19699;NA;~14046;7.71202;23.0721
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;240;10;0.0169642;NA;~76;0.330576;0.831424
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;240;200;0.130248;NA;~1410;1.01122;3.02726
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;240;400;0.253233;NA;~2814;1.70242;5.25446
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;240;600;0.38411;NA;~4218;2.55362;7.48166
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;240;800;0.473905;NA;~5622;3.24482;9.70886
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;240;1000;0.641563;NA;~7026;3.93602;11.9361
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;240;1200;0.833109;NA;~8430;4.78722;14.1633
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;240;1400;0.849639;NA;~9834;5.47842;16.3905
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;240;1600;1.0322;NA;~11238;6.16962;18.6177
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;240;1800;1.09015;NA;~12642;7.02082;20.8449
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;240;2000;1.22175;NA;~14046;7.71202;23.0721
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;160;10;0.0185781;NA;~76;0.330576;0.831424
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;160;200;0.13763;NA;~1410;1.01122;3.02726
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;160;400;0.257009;NA;~2814;1.70242;5.25446
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;160;600;0.394605;NA;~4218;2.55362;7.48166
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;160;800;0.519841;NA;~5622;3.24482;9.70886
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;160;1000;0.635831;NA;~7026;3.93602;11.9361
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;160;1200;0.734641;NA;~8430;4.78722;14.1633
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;160;1400;0.851789;NA;~9834;5.47842;16.3905
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;160;1600;1.00542;NA;~11238;6.16962;18.6177
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;160;1800;1.16619;NA;~12642;7.02082;20.8449
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;160;2000;1.29002;NA;~14046;7.71202;23.0721
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;80;10;0.0163994;NA;~76;0.330576;0.831424
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;80;200;0.178002;NA;~1410;1.01122;3.02726
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;80;400;0.393231;NA;~2814;1.70242;5.25446
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;80;600;0.608045;NA;~4218;2.55362;7.48166
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;80;800;0.785215;NA;~5622;3.24482;9.70886
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;80;1000;0.949452;NA;~7026;3.93602;11.9361
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;80;1200;1.22236;NA;~8430;4.78722;14.1633
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;80;1400;1.37296;NA;~9834;5.47842;16.3905
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;80;1600;1.6194;NA;~11238;6.16962;18.6177
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;80;1800;1.79893;NA;~12642;7.02082;20.8449
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;2;80;2000;2.03821;NA;~14046;7.71202;23.0721
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;800;10;0.0193977;NA;~76;0.330576;0.831424
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;800;200;0.161844;NA;~1410;1.01122;3.02726
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;800;400;0.296757;NA;~2814;1.70242;5.25446
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;800;600;0.435145;NA;~4218;2.55362;7.48166
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;800;800;0.556848;NA;~5622;3.24482;9.70886
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;800;1000;0.696773;NA;~7026;3.93602;11.9361
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;800;1200;0.922719;NA;~8430;4.78722;14.1633
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;800;1400;0.957468;NA;~9834;5.47842;16.3905
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;800;1600;1.25922;NA;~11238;6.16962;18.6177
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;800;1800;1.16698;NA;~12642;7.02082;20.8449
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;800;2000;1.52499;NA;~14046;7.71202;23.0721
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;400;10;0.0207931;NA;~76;0.330576;0.831424
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;400;200;0.156943;NA;~1410;1.01122;3.02726
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;400;400;0.296174;NA;~2814;1.70242;5.25446
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;400;600;0.455864;NA;~4218;2.55362;7.48166
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;400;800;0.586901;NA;~5622;3.24482;9.70886
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;400;1000;0.716914;NA;~7026;3.93602;11.9361
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;400;1200;0.988714;NA;~8430;4.78722;14.1633
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;400;1400;0.993195;NA;~9834;5.47842;16.3905
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;400;1600;1.24264;NA;~11238;6.16962;18.6177
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;400;1800;1.26455;NA;~12642;7.02082;20.8449
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;400;2000;1.55325;NA;~14046;7.71202;23.0721
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;320;10;0.0190476;NA;~76;0.330576;0.831424
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;320;200;0.152465;NA;~1410;1.01122;3.02726
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;320;400;0.30615;NA;~2814;1.70242;5.25446
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;320;600;0.402154;NA;~4218;2.55362;7.48166
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;320;800;0.540745;NA;~5622;3.24482;9.70886
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;320;1000;0.701743;NA;~7026;3.93602;11.9361
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;320;1200;0.815207;NA;~8430;4.78722;14.1633
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;320;1400;1.01391;NA;~9834;5.47842;16.3905
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;320;1600;1.19812;NA;~11238;6.16962;18.6177
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;320;1800;1.25904;NA;~12642;7.02082;20.8449
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;320;2000;1.43763;NA;~14046;7.71202;23.0721
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;240;10;0.0195412;NA;~76;0.330576;0.831424
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;240;200;0.156858;NA;~1410;1.01122;3.02726
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;240;400;0.297826;NA;~2814;1.70242;5.25446
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;240;600;0.401788;NA;~4218;2.55362;7.48166
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;240;800;0.602324;NA;~5622;3.24482;9.70886
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;240;1000;0.744292;NA;~7026;3.93602;11.9361
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;240;1200;0.887318;NA;~8430;4.78722;14.1633
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;240;1400;1.03174;NA;~9834;5.47842;16.3905
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;240;1600;1.20027;NA;~11238;6.16962;18.6177
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;240;1800;1.27021;NA;~12642;7.02082;20.8449
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;240;2000;1.51784;NA;~14046;7.71202;23.0721
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;160;10;0.0192343;NA;~76;0.330576;0.831424
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;160;200;0.151293;NA;~1410;1.01122;3.02726
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;160;400;0.323479;NA;~2814;1.70242;5.25446
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;160;600;0.423619;NA;~4218;2.55362;7.48166
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;160;800;0.537648;NA;~5622;3.24482;9.70886
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;160;1000;0.782132;NA;~7026;3.93602;11.9361
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;160;1200;1.00086;NA;~8430;4.78722;14.1633
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;6;1.7;160;1400;0.997259;NA;~9834;5.47842;16.3905
