program  c.domain  adv.model      protocol           partysize  comp.time(s)  comp.peakRAM(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  Tx(MB)    Tx(rounds)  Tx(s)        Rx(MB)    Rx(rounds)  Rx(s)       Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)   Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)    Ex(rounds)  Ex(s)        Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)  Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
43       BINARY    semidishonest  yao                2          662.70        15129              NA            NA            NA            7296          7296          NA           NA            NA               818748           123            114         1.26327              5.45                 604           100        NA            26.2            NA               26.2      6           0.400056     0.000912  1           0.22626     NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yao                2          690.55        15828              NA            NA            NA            7488          7488          NA           NA            NA               862407           126            117         1.29418              5.66                 636           101        NA            27.5971         NA               27.5971   6           0.409498     0.000936  1           0.244799    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yao                2          733.16        16557              NA            NA            NA            7680          7680          NA           NA            NA               907200           129            120         1.39336              5.97                 671           103        NA            29.0305         NA               29.0305   6           0.57791      0.00096   1           0.114719    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yao                2          765.42        17297              NA            NA            NA            7872          7872          NA           NA            NA               953127           132            123         1.39823              6.41                 702           100        NA            30.5002         NA               30.5002   6           0.474452     0.000984  1           0.217172    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yao                2          806.79        18057              NA            NA            NA            8064          8064          NA           NA            NA               1000188          135            126         1.57359              6.60                 736           103        NA            32.0061         NA               32.0061   6           0.658539     0.001008  1           0.108176    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yao                2          838.56        18836              NA            NA            NA            8256          8256          NA           NA            NA               1048383          138            129         1.52305              6.78                 747           102        NA            33.5484         NA               33.5484   6           0.511871     0.001032  1           0.207503    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yao                2          901.10        19638              NA            NA            NA            8448          8448          NA           NA            NA               1097712          141            132         1.54467              7.04                 781           101        NA            35.1269         NA               35.1269   8           0.530546     0.001056  1           0.22128     NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yao                2          926.50        20457              NA            NA            NA            8640          8640          NA           NA            NA               1148175          144            135         1.60838              7.34                 819           102        NA            36.7417         NA               36.7417   8           0.544512     0.00108   1           0.222163    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yao                2          960.87        21276              NA            NA            NA            8832          8832          NA           NA            NA               1199772          147            138         1.70057              8.07                 1122          102        NA            38.3928         NA               38.3928   8           0.600004     0.001104  1           0.220127    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yao                2          1014.58       23777              NA            NA            NA            9024          9024          NA           NA            NA               1252503          150            141         1.7736               8.30                 1123          102        NA            40.0802         NA               40.0802   8           0.615863     0.001128  1           0.239956    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yao                2          1049.64       24688              NA            NA            NA            9216          9216          NA           NA            NA               1306368          153            144         1.8358               8.71                 1122          101        NA            41.8039         NA               41.8039   8           0.65453      0.001152  1           0.230843    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yao                2          1086.65       25564              NA            NA            NA            9408          9408          NA           NA            NA               1361367          156            147         1.84646              8.90                 1126          102        NA            43.5639         NA               43.5639   8           0.63668      0.001176  1           0.233389    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          0.72          31                 NA            NA            NA            192           192           NA           NA            NA               567              12             3           0.00186833           0.04                 10            69         NA            0               NA               NA        NA          NA           0.018147  2           0.014532    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          1.88          61                 NA            NA            NA            384           384           NA           NA            NA               2268             15             6           0.00457256           0.05                 10            75         NA            0               NA               NA        NA          NA           0.072582  2           0.0142601   NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          4.24          117                NA            NA            NA            576           576           NA           NA            NA               5103             18             9           0.0061575            0.07                 13            77         NA            0               NA               NA        NA          NA           0.163305  2           0.0143207   NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          7.43          186                NA            NA            NA            768           768           NA           NA            NA               9072             21             12          0.0088578            0.10                 18            82         NA            0               NA               NA        NA          NA           0.290316  2           0.0136649   NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          11.73         286                NA            NA            NA            960           960           NA           NA            NA               14175            24             15          0.0129009            0.13                 20            94         NA            0               NA               NA        NA          NA           0.453615  2           0.0140173   NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          16.76         417                NA            NA            NA            1152          1152          NA           NA            NA               20412            27             18          0.0190256            0.17                 26            87         NA            0               NA               NA        NA          NA           0.653202  2           0.0174276   NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          22.79         543                NA            NA            NA            1344          1344          NA           NA            NA               27783            30             21          0.0332626            0.22                 33            94         NA            0               NA               NA        NA          NA           0.889077  2           0.0250668   NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          29.52         679                NA            NA            NA            1536          1536          NA           NA            NA               36288            33             24          0.0480833            0.29                 41            91         NA            0               NA               NA        NA          NA           1.16124   2           0.0343728   NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          37.28         906                NA            NA            NA            1728          1728          NA           NA            NA               45927            36             27          0.0632883            0.34                 44            93         NA            0               NA               NA        NA          NA           1.46969   2           0.0423359   NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          46.05         1064               NA            NA            NA            1920          1920          NA           NA            NA               56700            39             30          0.0925673            0.42                 52            93         NA            0               NA               NA        NA          NA           1.81443   2           0.0640259   NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          56.49         1268               NA            NA            NA            2112          2112          NA           NA            NA               68607            42             33          0.13375              0.52                 60            95         NA            0               NA               NA        NA          NA           2.19546   2           0.0966052   NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          66.25         1602               NA            NA            NA            2304          2304          NA           NA            NA               81648            45             36          0.15183              0.62                 76            93         NA            0               NA               NA        NA          NA           2.61277   2           0.0991916   NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          78.67         1850               NA            NA            NA            2496          2496          NA           NA            NA               95823            48             39          0.173142             0.70                 81            94         NA            0               NA               NA        NA          NA           3.06637   2           0.114738    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          90.25         2098               NA            NA            NA            2688          2688          NA           NA            NA               111132           51             42          0.199801             0.82                 90            94         NA            0               NA               NA        NA          NA           3.55627   2           0.134431    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          103.26        2372               NA            NA            NA            2880          2880          NA           NA            NA               127575           54             45          0.234184             0.92                 103           93         NA            0               NA               NA        NA          NA           4.08244   2           0.151315    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          117.80        2626               NA            NA            NA            3072          3072          NA           NA            NA               145152           57             48          0.271624             1.05                 116           94         NA            0               NA               NA        NA          NA           4.64491   2           0.181208    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          131.88        3176               NA            NA            NA            3264          3264          NA           NA            NA               163863           60             51          0.314337             1.21                 147           94         NA            0               NA               NA        NA          NA           5.24367   2           0.205789    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          150.14        3511               NA            NA            NA            3456          3456          NA           NA            NA               183708           63             54          0.330175             1.32                 148           93         NA            0               NA               NA        NA          NA           5.87871   2           0.207513    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          164.38        3847               NA            NA            NA            3648          3648          NA           NA            NA               204687           66             57          0.385079             1.47                 160           93         NA            0               NA               NA        NA          NA           6.55004   2           0.252725    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          186.20        4205               NA            NA            NA            3840          3840          NA           NA            NA               226800           69             60          0.396469             1.58                 179           92         NA            0               NA               NA        NA          NA           7.25766   2           0.24801     NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          203.59        4583               NA            NA            NA            4032          4032          NA           NA            NA               250047           72             63          0.45959              1.77                 193           92         NA            0               NA               NA        NA          NA           8.00157   2           0.294786    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          220.37        4954               NA            NA            NA            4224          4224          NA           NA            NA               274428           75             66          0.470392             1.89                 212           93         NA            0               NA               NA        NA          NA           8.78176   2           0.301221    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          242.38        5368               NA            NA            NA            4416          4416          NA           NA            NA               299943           78             69          0.536741             2.15                 285           93         NA            0               NA               NA        NA          NA           9.59825   2           0.338559    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          266.77        6196               NA            NA            NA            4608          4608          NA           NA            NA               326592           81             72          0.574171             2.32                 287           93         NA            0               NA               NA        NA          NA           10.451    2           0.358912    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          285.80        6700               NA            NA            NA            4800          4800          NA           NA            NA               354375           84             75          0.622366             2.50                 284           93         NA            0               NA               NA        NA          NA           11.3401   2           0.378837    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          309.66        7144               NA            NA            NA            4992          4992          NA           NA            NA               383292           87             78          0.677756             2.68                 297           92         NA            0               NA               NA        NA          NA           12.2654   2           0.399473    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          333.41        7651               NA            NA            NA            5184          5184          NA           NA            NA               413343           90             81          0.669997             2.80                 313           92         NA            0               NA               NA        NA          NA           13.2271   2           0.40089     NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          352.56        8131               NA            NA            NA            5376          5376          NA           NA            NA               444528           93             84          0.733992             3.02                 337           92         NA            0               NA               NA        NA          NA           14.225    2           0.455434    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          385.73        8713               NA            NA            NA            5568          5568          NA           NA            NA               476847           96             87          0.809147             3.26                 362           91         NA            0               NA               NA        NA          NA           15.2592   2           0.476773    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          413.21        9230               NA            NA            NA            5760          5760          NA           NA            NA               510300           99             90          0.891631             3.49                 384           91         NA            0               NA               NA        NA          NA           16.3297   2           0.526618    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          432.99        9816               NA            NA            NA            5952          5952          NA           NA            NA               544887           102            93          0.899848             3.65                 410           92         NA            0               NA               NA        NA          NA           17.4365   4           0.558174    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          474.59        10391              NA            NA            NA            6144          6144          NA           NA            NA               580608           105            96          0.958212             3.88                 433           93         NA            0               NA               NA        NA          NA           18.5796   4           0.612758    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          497.70        11758              NA            NA            NA            6336          6336          NA           NA            NA               617463           108            99          0.992016             4.29                 566           93         NA            0               NA               NA        NA          NA           19.7589   4           0.626926    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          530.14        12433              NA            NA            NA            6528          6528          NA           NA            NA               655452           111            102         1.07305              4.52                 567           92         NA            0               NA               NA        NA          NA           20.9746   4           0.65451     NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          551.14        13133              NA            NA            NA            6720          6720          NA           NA            NA               694575           114            105         1.14786              4.79                 562           92         NA            0               NA               NA        NA          NA           22.2265   4           0.758502    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          594.77        13772              NA            NA            NA            6912          6912          NA           NA            NA               734832           117            108         1.22609              5.05                 565           92         NA            0               NA               NA        NA          NA           23.5147   4           0.818888    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          622.33        14441              NA            NA            NA            7104          7104          NA           NA            NA               776223           120            111         1.2315               5.37                 583           93         NA            0               NA               NA        NA          NA           24.8392   4           0.827996    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          662.70        15129              NA            NA            NA            7296          7296          NA           NA            NA               818748           123            114         1.32349              5.53                 602           93         NA            0               NA               NA        NA          NA           26.2      4           0.885632    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          690.55        15828              NA            NA            NA            7488          7488          NA           NA            NA               862407           126            117         1.38339              5.77                 635           92         NA            0               NA               NA        NA          NA           27.5971   4           0.912358    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          733.16        16557              NA            NA            NA            7680          7680          NA           NA            NA               907200           129            120         1.47742              6.21                 669           91         NA            0               NA               NA        NA          NA           29.0305   4           0.959129    NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          765.42        17297              NA            NA            NA            7872          7872          NA           NA            NA               953127           132            123         1.56773              6.44                 701           92         NA            0               NA               NA        NA          NA           30.5002   4           1.03713     NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          806.79        18057              NA            NA            NA            8064          8064          NA           NA            NA               1000188          135            126         1.62794              6.65                 735           91         NA            0               NA               NA        NA          NA           32.0061   4           1.05806     NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          838.56        18836              NA            NA            NA            8256          8256          NA           NA            NA               1048383          138            129         1.65708              6.93                 747           92         NA            0               NA               NA        NA          NA           33.5484   4           1.26241     NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
43       BINARY    semidishonest  yaoO               2          901.10        19638              NA            NA            NA            8448          8448          NA           NA            NA               1097712          141            132         1.76521              7.25                 782           91         NA            0               NA               NA        NA          NA           35.1269   6           1.31958     NA             NA                 NA            NA        NA            NA        NA           NA               NA          NA                  NA                      NA                 NA        NA          NA           NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
