nodes;program;c.domain;adv.model;protocol;partysize;freqs(GHz);quotas(%);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;140;1800;1.97026;NA;~12799;16.735;49.9873
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;140;2000;2.21571;NA;~14218;18.4699;55.3456
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;140;2200;2.43394;NA;~15637;20.2048;60.7039
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;140;2400;2.72263;NA;~17061;22.0998;66.0627
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;100;10;0.0393523;NA;~88;0.6712;1.8533
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;100;200;0.249744;NA;~1437;2.37538;7.11977
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;100;400;0.471611;NA;~2856;4.11029;12.4781
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;100;600;0.673198;NA;~4275;6.00519;17.8364
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;100;800;0.887376;NA;~5699;7.74026;23.1952
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;100;1000;1.11031;NA;~7118;9.47517;28.5535
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;100;1200;1.35065;NA;~8537;11.3701;33.9118
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;100;1400;1.56937;NA;~9956;13.105;39.2701
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;100;1600;1.64657;NA;~11380;14.84;44.629
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;100;1800;1.91231;NA;~12799;16.735;49.9873
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;100;2000;2.09872;NA;~14218;18.4699;55.3456
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;100;2200;2.48504;NA;~15637;20.2048;60.7039
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;100;2400;2.61666;NA;~17061;22.0998;66.0627
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;60;10;0.040089;NA;~88;0.6712;1.8533
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;60;200;0.330049;NA;~1437;2.37538;7.11977
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;60;400;0.586484;NA;~2856;4.11029;12.4781
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;60;600;0.856036;NA;~4275;6.00519;17.8364
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;60;800;1.0638;NA;~5699;7.74026;23.1952
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;60;1000;1.43988;NA;~7118;9.47517;28.5535
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;60;1200;1.74089;NA;~8537;11.3701;33.9118
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;60;1400;2.02299;NA;~9956;13.105;39.2701
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;60;1600;2.18702;NA;~11380;14.84;44.629
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;60;1800;2.62232;NA;~12799;16.735;49.9873
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;60;2000;2.81374;NA;~14218;18.4699;55.3456
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;60;2200;3.08429;NA;~15637;20.2048;60.7039
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2.2;60;2400;7.2662;NA;~17061;22.0998;66.0627
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;240;10;0.0423981;NA;~88;0.6712;1.8533
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;240;200;0.271771;NA;~1437;2.37538;7.11977
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;240;400;0.53524;NA;~2856;4.11029;12.4781
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;240;600;0.766452;NA;~4275;6.00519;17.8364
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;240;800;0.960761;NA;~5699;7.74026;23.1952
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;240;1000;1.23643;NA;~7118;9.47517;28.5535
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;240;1200;1.41565;NA;~8537;11.3701;33.9118
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;240;1400;1.67789;NA;~9956;13.105;39.2701
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;240;1600;1.88567;NA;~11380;14.84;44.629
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;240;1800;2.06079;NA;~12799;16.735;49.9873
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;240;2000;2.30011;NA;~14218;18.4699;55.3456
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;240;2200;2.56043;NA;~15637;20.2048;60.7039
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;240;2400;2.68733;NA;~17061;22.0998;66.0627
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;180;10;0.0408767;NA;~88;0.6712;1.8533
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;180;200;0.278553;NA;~1437;2.37538;7.11977
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;180;400;0.505172;NA;~2856;4.11029;12.4781
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;180;600;0.718854;NA;~4275;6.00519;17.8364
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;180;800;0.941749;NA;~5699;7.74026;23.1952
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;180;1000;1.2031;NA;~7118;9.47517;28.5535
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;180;1200;1.39992;NA;~8537;11.3701;33.9118
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;180;1400;1.63564;NA;~9956;13.105;39.2701
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;180;1600;1.91529;NA;~11380;14.84;44.629
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;180;1800;2.11991;NA;~12799;16.735;49.9873
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;180;2000;2.35802;NA;~14218;18.4699;55.3456
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;180;2200;2.57971;NA;~15637;20.2048;60.7039
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;180;2400;2.7719;NA;~17061;22.0998;66.0627
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;140;10;0.0420859;NA;~88;0.6712;1.8533
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;140;200;0.261283;NA;~1437;2.37538;7.11977
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;140;400;0.483795;NA;~2856;4.11029;12.4781
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;140;600;0.707434;NA;~4275;6.00519;17.8364
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;140;800;0.995411;NA;~5699;7.74026;23.1952
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;140;1000;2.21244;NA;~7118;9.47517;28.5535
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;140;1200;1.42479;NA;~8537;11.3701;33.9118
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;140;1400;1.68968;NA;~9956;13.105;39.2701
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;140;1600;6.34083;NA;~11380;14.84;44.629
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;140;1800;2.1477;NA;~12799;16.735;49.9873
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;140;2000;6.46808;NA;~14218;18.4699;55.3456
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;140;2200;2.5308;NA;~15637;20.2048;60.7039
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;140;2400;2.69416;NA;~17061;22.0998;66.0627
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;100;10;0.0449473;NA;~88;0.6712;1.8533
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;100;200;0.269146;NA;~1437;2.37538;7.11977
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;100;400;0.517386;NA;~2856;4.11029;12.4781
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;100;600;0.695121;NA;~4275;6.00519;17.8364
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;100;800;0.942378;NA;~5699;7.74026;23.1952
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;100;1000;1.16839;NA;~7118;9.47517;28.5535
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;100;1200;1.4371;NA;~8537;11.3701;33.9118
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;100;1400;1.6357;NA;~9956;13.105;39.2701
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;100;1600;1.87833;NA;~11380;14.84;44.629
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;100;1800;2.12347;NA;~12799;16.735;49.9873
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;100;2000;2.37013;NA;~14218;18.4699;55.3456
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;100;2200;2.6847;NA;~15637;20.2048;60.7039
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;100;2400;2.78679;NA;~17061;22.0998;66.0627
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;60;10;0.0480948;NA;~88;0.6712;1.8533
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;60;200;0.345746;NA;~1437;2.37538;7.11977
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;60;400;0.696342;NA;~2856;4.11029;12.4781
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;60;600;2.50275;NA;~4275;6.00519;17.8364
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;60;800;1.37202;NA;~5699;7.74026;23.1952
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;60;1000;1.65391;NA;~7118;9.47517;28.5535
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;60;1200;2.00572;NA;~8537;11.3701;33.9118
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;60;1400;2.29049;NA;~9956;13.105;39.2701
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;60;1600;2.56059;NA;~11380;14.84;44.629
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;60;1800;3.17689;NA;~12799;16.735;49.9873
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;60;2000;3.16299;NA;~14218;18.4699;55.3456
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;60;2200;3.48184;NA;~15637;20.2048;60.7039
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;2;60;2400;3.8307;NA;~17061;22.0998;66.0627
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;240;10;0.0458978;NA;~88;0.6712;1.8533
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;240;200;0.276054;NA;~1437;2.37538;7.11977
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;240;400;0.521467;NA;~2856;4.11029;12.4781
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;240;600;5.11161;NA;~4275;6.00519;17.8364
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;240;800;1.00988;NA;~5699;7.74026;23.1952
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;240;1000;1.23364;NA;~7118;9.47517;28.5535
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;240;1200;1.47396;NA;~8537;11.3701;33.9118
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;240;1400;1.71262;NA;~9956;13.105;39.2701
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;240;1600;2.02225;NA;~11380;14.84;44.629
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;240;1800;2.14826;NA;~12799;16.735;49.9873
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;240;2000;2.40343;NA;~14218;18.4699;55.3456
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;240;2200;2.71273;NA;~15637;20.2048;60.7039
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;240;2400;2.88057;NA;~17061;22.0998;66.0627
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;180;10;0.0448476;NA;~88;0.6712;1.8533
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;180;200;0.284187;NA;~1437;2.37538;7.11977
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;180;400;0.520287;NA;~2856;4.11029;12.4781
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;180;600;0.772129;NA;~4275;6.00519;17.8364
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;180;800;0.96065;NA;~5699;7.74026;23.1952
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;180;1000;1.25906;NA;~7118;9.47517;28.5535
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;180;1200;1.46738;NA;~8537;11.3701;33.9118
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;180;1400;1.71724;NA;~9956;13.105;39.2701
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;180;1600;1.93159;NA;~11380;14.84;44.629
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;180;1800;4.90013;NA;~12799;16.735;49.9873
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;180;2000;2.45739;NA;~14218;18.4699;55.3456
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;180;2200;2.76543;NA;~15637;20.2048;60.7039
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;180;2400;4.03993;NA;~17061;22.0998;66.0627
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;140;10;0.0440926;NA;~88;0.6712;1.8533
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;140;200;0.270679;NA;~1437;2.37538;7.11977
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;140;400;0.483449;NA;~2856;4.11029;12.4781
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;140;600;0.769343;NA;~4275;6.00519;17.8364
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;140;800;1.00274;NA;~5699;7.74026;23.1952
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;140;1000;1.24007;NA;~7118;9.47517;28.5535
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;140;1200;1.97282;NA;~8537;11.3701;33.9118
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;140;1400;1.70847;NA;~9956;13.105;39.2701
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;140;1600;1.98837;NA;~11380;14.84;44.629
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;140;1800;2.22033;NA;~12799;16.735;49.9873
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;140;2000;2.44676;NA;~14218;18.4699;55.3456
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;140;2200;2.64431;NA;~15637;20.2048;60.7039
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;140;2400;2.87776;NA;~17061;22.0998;66.0627
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;100;10;0.0453979;NA;~88;0.6712;1.8533
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;100;200;0.278215;NA;~1437;2.37538;7.11977
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;100;400;0.517695;NA;~2856;4.11029;12.4781
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;100;600;0.758275;NA;~4275;6.00519;17.8364
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;100;800;0.992451;NA;~5699;7.74026;23.1952
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;100;1000;1.2069;NA;~7118;9.47517;28.5535
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;100;1200;3.49938;NA;~8537;11.3701;33.9118
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;100;1400;2.1199;NA;~9956;13.105;39.2701
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;100;1600;1.85992;NA;~11380;14.84;44.629
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;100;1800;2.14857;NA;~12799;16.735;49.9873
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;100;2000;2.43859;NA;~14218;18.4699;55.3456
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;100;2200;6.10411;NA;~15637;20.2048;60.7039
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;100;2400;2.94603;NA;~17061;22.0998;66.0627
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;60;10;0.0444969;NA;~88;0.6712;1.8533
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;60;200;0.407801;NA;~1437;2.37538;7.11977
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;60;400;0.700675;NA;~2856;4.11029;12.4781
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;60;600;1.03528;NA;~4275;6.00519;17.8364
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;60;800;1.45073;NA;~5699;7.74026;23.1952
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;60;1000;1.71606;NA;~7118;9.47517;28.5535
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;60;1200;2.2144;NA;~8537;11.3701;33.9118
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;60;1400;2.59156;NA;~9956;13.105;39.2701
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;60;1600;2.92334;NA;~11380;14.84;44.629
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;60;1800;3.26643;NA;~12799;16.735;49.9873
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;60;2000;3.4595;NA;~14218;18.4699;55.3456
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;60;2200;7.34135;NA;~15637;20.2048;60.7039
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.8;60;2400;4.27638;NA;~17061;22.0998;66.0627
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.6;240;10;0.0485648;NA;~88;0.6712;1.8533
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.6;240;200;0.288769;NA;~1437;2.37538;7.11977
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.6;240;400;2.8529;NA;~2856;4.11029;12.4781
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.6;240;600;0.83489;NA;~4275;6.00519;17.8364
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.6;240;800;1.02224;NA;~5699;7.74026;23.1952
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.6;240;1000;1.3334;NA;~7118;9.47517;28.5535
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.6;240;1200;1.58293;NA;~8537;11.3701;33.9118
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.6;240;1400;1.79316;NA;~9956;13.105;39.2701
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.6;240;1600;2.06125;NA;~11380;14.84;44.629
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.6;240;1800;6.57168;NA;~12799;16.735;49.9873
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.6;240;2000;2.52766;NA;~14218;18.4699;55.3456
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.6;240;2200;2.77625;NA;~15637;20.2048;60.7039
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.6;240;2400;3.05088;NA;~17061;22.0998;66.0627
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.6;180;10;0.0479309;NA;~88;0.6712;1.8533
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.6;180;200;4.49479;NA;~1437;2.37538;7.11977
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.6;180;400;0.544387;NA;~2856;4.11029;12.4781
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.6;180;600;0.781207;NA;~4275;6.00519;17.8364
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.6;180;800;1.03744;NA;~5699;7.74026;23.1952
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;1.6;180;1000;1.29166;NA;~7118;9.47517;28.5535
