comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;latencies(ms);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.42;224;1;64;1;0;4;300;8192;0;1;0.002754;NA;0.015642;31.489223;31.489222;1.42;224;99
1.42;225;1;64;1;0;4;300;40960;0;0;0.013021;NA;0.037402;61.463336;61.463334;62.44;123;0
1.42;227;1;64;1;0;4;300;40960;0;1;0.014842;NA;0.061679;69.259629;69.259628;1.42;227;99
1.42;226;1;64;1;0;4;500;4096;0;0;0.003134;NA;0.009965;32.027943;32.027941;33.55;15;0
1.44;225;1;64;1;0;4;500;4096;0;1;0.003629;NA;0.010508;31.983674;31.983673;1.44;225;99
1.39;225;1;64;1;0;4;500;8192;0;0;0.006166;NA;0.017882;43.176734;43.176733;44.70;29;0
1.41;225;1;64;1;0;4;500;8192;0;1;0.002987;NA;0.009503;46.038689;46.038688;1.41;225;100
1.44;230;1;64;1;0;4;500;40960;0;0;0.013185;NA;0.038834;115.276681;115.276680;116.86;123;0
1.42;225;1;64;1;0;4;500;40960;0;1;0.013037;NA;0.038394;125.565445;125.565444;1.42;225;99
1.44;226;1;64;1;0;4;1000;4096;0;0;0.003241;NA;0.010204;56.068304;56.068303;59.08;15;0
1.44;226;1;64;1;0;4;1000;4096;0;1;0.002422;NA;0.008220;70.215175;70.215174;1.44;226;99
1.43;224;1;64;1;0;4;1000;8192;0;0;0.002516;NA;0.017471;96.052013;96.052012;99.08;29;0
1.44;226;1;64;1;0;4;1000;8192;0;1;0.006507;NA;0.016898;86.589229;86.589228;1.44;226;99
1.42;224;1;64;1;0;4;1000;40960;0;0;0.012965;NA;0.039202;223.207089;223.207087;226.29;123;0
1.41;229;1;64;1;0;4;1000;40960;0;1;0.012835;NA;0.038898;217.515924;217.515922;1.41;229;99
1.42;226;1;64;1;0;5;1;4096;0;0;0.003344;NA;0.009300;0.071180;0.071179;0.09;17;26
1.45;226;1;64;1;0;5;1;4096;0;1;.000528;NA;.001808;.011338;.011338;1.45;226;100
1.45;225;1;64;1;0;5;1;8192;0;0;0.006187;NA;0.022421;0.112215;0.112214;0.15;31;34
1.41;226;1;64;1;0;5;1;8192;0;1;.000906;NA;.003168;.016718;.016718;1.41;226;99
1.44;225;1;64;1;0;5;1;40960;0;0;0.013112;NA;0.061745;0.201059;0.201058;0.30;143;49
1.44;226;1;64;1;0;5;1;40960;0;1;.002510;NA;.011034;.036419;.036419;1.44;226;100
1.42;226;1;64;1;0;5;5;4096;0;0;0.003527;NA;0.013482;0.397086;0.397085;0.43;17;6
1.45;227;1;64;1;0;5;5;4096;0;1;.000587;NA;.001722;.041082;.041082;1.45;227;100
1.45;226;1;64;1;0;5;5;8192;0;0;0.006123;NA;0.022647;0.378330;0.378329;0.42;33;12
1.44;226;1;64;1;0;5;5;8192;0;1;.001064;NA;.003231;.048258;.048258;1.44;226;99
1.43;226;1;64;1;0;5;5;40960;0;0;0.013343;NA;0.063080;1.025825;1.025823;1.12;143;10
1.42;226;1;64;1;0;5;5;40960;0;1;.002500;NA;.011795;.086433;.086433;1.42;226;100
1.44;227;1;64;1;0;5;10;4096;0;0;0.001425;NA;0.007171;0.724687;0.724687;0.77;17;1
1.45;226;1;64;1;0;5;10;4096;0;1;.000506;NA;.002003;.093931;.093930;1.45;226;99
1.45;225;1;64;1;0;5;10;8192;0;0;0.006193;NA;0.023228;1.005929;1.005928;1.06;31;4
1.45;227;1;64;1;0;5;10;8192;0;1;.000999;NA;.003303;.091143;.091143;1.45;227;99
1.45;225;1;64;1;0;5;10;40960;0;0;0.012992;NA;0.063456;2.713805;2.713804;2.83;143;5
1.44;226;1;64;1;0;5;10;40960;0;1;.002408;NA;.011907;.159530;.159530;1.44;226;99
1.44;225;1;64;1;0;5;20;4096;0;0;0.003250;NA;0.013383;1.348530;1.348529;1.42;17;2
1.45;226;1;64;1;0;5;20;4096;0;1;.000576;NA;.002042;.199373;.199373;1.45;226;99
1.44;225;1;64;1;0;5;20;8192;0;0;0.006304;NA;0.023058;1.875623;1.875623;1.95;31;2
1.44;226;1;64;1;0;5;20;8192;0;1;.000933;NA;.003326;.240198;.240197;1.44;226;99
1.45;226;1;64;1;0;5;20;40960;0;0;0.012878;NA;0.063765;5.890153;5.890153;6.04;143;2
1.44;226;1;64;1;0;5;20;40960;0;1;0.013106;NA;0.064197;3.766292;3.766291;1.44;226;99
1.44;225;1;64;1;0;5;40;4096;0;0;0.001317;NA;0.009259;2.428890;2.428889;2.57;17;0
1.45;226;1;64;1;0;5;40;4096;0;1;.000496;NA;.002003;.405727;.405727;1.45;226;100
1.46;226;1;64;1;0;5;40;8192;0;0;0.006244;NA;0.022294;3.644818;3.644817;3.79;31;1
1.45;226;1;64;1;0;5;40;8192;0;1;0.006458;NA;0.021442;4.780066;4.780065;1.45;226;99
1.45;226;1;64;1;0;5;40;40960;0;0;0.012679;NA;0.064215;10.786915;10.786915;11.00;143;1
1.45;227;1;64;1;0;5;40;40960;0;1;0.013935;NA;0.078294;14.048493;14.048492;1.45;227;99
1.45;226;1;64;1;0;5;60;4096;0;0;0.003312;NA;0.012837;4.110458;4.110457;4.31;17;0
1.45;226;1;64;1;0;5;60;4096;0;1;.000584;NA;.002048;.568866;.568866;1.45;226;99
1.45;226;1;64;1;0;5;60;8192;0;0;0.002671;NA;0.012517;5.565436;5.565435;5.78;31;0
1.40;225;1;64;1;0;5;60;8192;0;1;.001028;NA;.003378;.782689;.782688;1.40;225;100
1.44;227;1;64;1;0;5;60;40960;0;0;0.015120;NA;0.062496;15.473053;15.473052;15.74;143;0
1.42;226;1;64;1;0;5;60;40960;0;1;0.013160;NA;0.065530;17.396934;17.396932;1.42;226;99
1.45;226;1;64;1;0;5;80;4096;0;0;0.003439;NA;0.012674;5.470006;5.470005;5.72;17;0
1.45;227;1;64;1;0;5;80;4096;0;1;.000448;NA;.002095;.774926;.774925;1.45;227;99
1.44;227;1;64;1;0;5;80;8192;0;0;0.006061;NA;0.023458;7.246382;7.246381;7.51;31;0
1.41;225;1;64;1;0;5;80;8192;0;1;.000954;NA;.003430;1.044202;1.044202;1.41;225;99
1.45;227;1;64;1;0;5;80;40960;0;0;0.016419;NA;0.064734;18.063984;18.063982;18.40;143;0
1.45;225;1;64;1;0;5;80;40960;0;1;0.014161;NA;0.084285;27.848551;27.848550;1.45;225;99
1.41;227;1;64;1;0;5;100;4096;0;0;0.003390;NA;0.012949;6.760295;6.760294;7.07;17;0
1.44;226;1;64;1;0;5;100;4096;0;1;0.003542;NA;0.012465;6.891369;6.891368;1.44;226;99
1.43;227;1;64;1;0;5;100;8192;0;0;0.006092;NA;0.023765;9.040178;9.040177;9.37;33;0
1.42;229;1;64;1;0;5;100;8192;0;1;0.006701;NA;0.022640;10.036223;10.036222;1.42;229;100
1.45;227;1;64;1;0;5;100;40960;0;0;0.012881;NA;0.063353;25.897232;25.897231;26.29;143;0
1.45;226;1;64;1;0;5;100;40960;0;1;0.016791;NA;0.083004;28.522928;28.522925;1.45;226;99
1.44;225;1;64;1;0;5;300;4096;0;0;0.003252;NA;0.013156;20.430540;20.430539;21.34;17;0
1.44;226;1;64;1;0;5;300;4096;0;1;0.003405;NA;0.012335;23.943216;23.943215;1.44;226;99
1.43;227;1;64;1;0;5;300;8192;0;0;0.006351;NA;0.023167;28.975498;28.975496;29.90;32;0
1.44;225;1;64;1;0;5;300;8192;0;1;0.006405;NA;0.022603;34.767875;34.767874;1.44;225;99
1.45;227;1;64;1;0;5;300;40960;0;0;0.012643;NA;0.063584;74.566149;74.566148;75.56;144;0
1.44;225;1;64;1;0;5;300;40960;0;1;0.015295;NA;0.083836;80.279310;80.279309;1.44;225;99
1.44;225;1;64;1;0;5;500;4096;0;0;0.003704;NA;0.013499;37.157416;37.157415;38.67;17;0
1.40;225;1;64;1;0;5;500;4096;0;1;0.003223;NA;0.012437;37.160281;37.160280;1.40;225;99
1.44;225;1;64;1;0;5;500;8192;0;0;0.002433;NA;0.022863;49.053216;49.053215;50.59;31;0
1.42;226;1;64;1;0;5;500;8192;0;1;0.006464;NA;0.022393;46.200645;46.200644;1.42;226;99
1.45;226;1;64;1;0;5;500;40960;0;0;0.017144;NA;0.063911;124.743582;124.743580;126.33;144;0
1.45;228;1;64;1;0;5;500;40960;0;1;0.015377;NA;0.081401;116.887257;116.887256;1.45;228;99
1.42;225;1;64;1;0;5;1000;4096;0;0;0.003360;NA;0.013208;62.201140;62.201139;65.22;17;0
1.44;226;1;64;1;0;5;1000;4096;0;1;0.003504;NA;0.013149;70.161251;70.161250;1.44;226;100
1.45;225;1;64;1;0;5;1000;8192;0;0;0.006228;NA;0.023067;96.179816;96.179815;99.20;32;0
1.44;226;1;64;1;0;5;1000;8192;0;1;0.003061;NA;0.020639;90.060942;90.060941;1.44;226;99
1.45;227;1;64;1;0;5;1000;40960;0;0;0.013032;NA;0.061849;254.863024;254.863023;257.95;145;0
1.45;225;1;64;1;0;5;1000;40960;0;1;0.013688;NA;0.080750;241.080357;241.080356;1.45;225;100
1.40;226;1;64;1;0;6;1;4096;0;0;0.001735;NA;0.005021;0.031171;0.031170;0.04;15;38
1.44;225;1;64;1;0;6;1;4096;0;1;.000220;NA;.000655;.005134;.005134;1.44;225;99
1.44;225;1;64;1;0;6;1;8192;0;0;0.002721;NA;0.006551;0.040555;0.040555;0.06;23;47
1.44;228;1;64;1;0;6;1;8192;0;1;.000401;NA;.000990;.005894;.005894;1.44;228;99
1.44;226;1;64;1;0;6;1;40960;0;0;0.005203;NA;0.016366;0.116316;0.116315;0.19;103;46
1.42;227;1;64;1;0;6;1;40960;0;1;.000783;NA;.003211;.015659;.015659;1.42;227;99
1.43;226;1;64;1;0;6;5;4096;0;0;0.001829;NA;0.005111;0.098324;0.098323;0.13;15;15
1.43;225;1;64;1;0;6;5;4096;0;1;.000227;NA;.000707;.018864;.018864;1.43;225;99
1.43;225;1;64;1;0;6;5;8192;0;0;0.002766;NA;0.007285;0.094505;0.094505;0.13;23;23
1.38;225;1;64;1;0;6;5;8192;0;1;.000333;NA;.000917;.018531;.018531;1.38;225;99
1.44;225;1;64;1;0;6;5;40960;0;0;0.005201;NA;0.017065;0.171525;0.171525;0.27;103;34
1.39;226;1;64;1;0;6;5;40960;0;1;.000798;NA;.003028;.036834;.036834;1.39;226;100
1.40;226;1;64;1;0;6;10;4096;0;0;0.001708;NA;0.004917;0.225974;0.225973;0.27;13;7
1.44;224;1;64;1;0;6;10;4096;0;1;.000223;NA;.000709;.039963;.039962;1.44;224;100
1.44;225;1;64;1;0;6;10;8192;0;0;0.002819;NA;0.008014;0.213295;0.213294;0.27;25;12
1.43;225;1;64;1;0;6;10;8192;0;1;.000391;NA;.001139;.047382;.047382;1.43;225;99
1.45;226;1;64;1;0;6;10;40960;0;0;0.005185;NA;0.017439;0.813166;0.813165;0.91;103;10
1.44;224;1;64;1;0;6;10;40960;0;1;.000777;NA;.003865;.071544;.071544;1.44;224;99
1.40;225;1;64;1;0;6;20;4096;0;0;0.001632;NA;0.004289;0.330442;0.330440;0.41;13;4
1.43;225;1;64;1;0;6;20;4096;0;1;.000249;NA;.000749;.091319;.091319;1.43;225;99
1.43;226;1;64;1;0;6;20;8192;0;0;0.002728;NA;0.007611;0.484802;0.484801;0.56;25;5
1.40;226;1;64;1;0;6;20;8192;0;1;.000364;NA;.001208;.124166;.124165;1.40;226;99
1.43;225;1;64;1;0;6;20;40960;0;0;0.005053;NA;0.016865;1.212862;1.212861;1.35;103;6
1.42;226;1;64;1;0;6;20;40960;0;1;.000768;NA;.003817;.247575;.247575;1.42;226;99
1.43;226;1;64;1;0;6;40;4096;0;0;0.001657;NA;0.004525;0.649736;0.649735;0.78;13;2
1.40;225;1;64;1;0;6;40;4096;0;1;.000244;NA;.000860;.175854;.175854;1.40;225;99
1.44;224;1;64;1;0;6;40;8192;0;0;0.003086;NA;0.007445;0.893674;0.893673;1.04;23;3
1.42;225;1;64;1;0;6;40;8192;0;1;.000424;NA;.001179;.190678;.190678;1.42;225;100
1.43;225;1;64;1;0;6;40;40960;0;0;0.005303;NA;0.018225;2.198727;2.198726;2.40;103;3
1.43;225;1;64;1;0;6;40;40960;0;1;0.004283;NA;0.028471;5.689015;5.689014;1.43;225;99
1.45;225;1;64;1;0;6;60;4096;0;0;0.001801;NA;0.004967;1.168894;1.168893;1.36;13;1
1.41;225;1;64;1;0;6;60;4096;0;1;0.001400;NA;0.003871;4.210487;4.210486;1.41;225;100
1.44;226;1;64;1;0;6;60;8192;0;0;0.002777;NA;0.006977;1.413276;1.413274;1.61;25;1
1.44;226;1;64;1;0;6;60;8192;0;1;0.002665;NA;0.007427;3.981414;3.981413;1.44;226;100
1.44;224;1;64;1;0;6;60;40960;0;0;0.005513;NA;0.017451;3.041893;3.041892;3.29;103;2
1.40;226;1;64;1;0;6;60;40960;0;1;.000666;NA;.003426;.650131;.650131;1.40;226;100
1.44;225;1;64;1;0;6;80;4096;0;0;0.000590;NA;0.003579;1.289350;1.289348;1.55;13;0
1.44;226;1;64;1;0;6;80;4096;0;1;0.001399;NA;0.003316;5.585600;5.585599;1.44;226;99
1.45;225;1;64;1;0;6;80;8192;0;0;0.002954;NA;0.008037;3.088787;3.088786;3.36;23;0
1.44;225;1;64;1;0;6;80;8192;0;1;0.001570;NA;0.006767;3.998626;3.998625;1.44;225;99
1.44;226;1;64;1;0;6;80;40960;0;0;0.005448;NA;0.016516;4.371226;4.371224;4.69;105;1
1.43;226;1;64;1;0;6;80;40960;0;1;0.004659;NA;0.024234;11.581768;11.581767;1.43;226;99
1.44;225;1;64;1;0;6;100;4096;0;0;0.001735;NA;0.004867;1.610177;1.610176;1.91;13;1
1.43;225;1;64;1;0;6;100;4096;0;1;0.001422;NA;0.004620;4.330331;4.330330;1.43;225;100
1.39;225;1;64;1;0;6;100;8192;0;0;0.002953;NA;0.007547;2.202427;2.202426;2.52;23;1
1.44;226;1;64;1;0;6;100;8192;0;1;.000378;NA;.001197;.608960;.608960;1.44;226;99
1.44;226;1;64;1;0;6;100;40960;0;0;0.004995;NA;0.016318;4.571951;4.571950;4.94;103;1
1.41;225;1;64;1;0;6;100;40960;0;1;0.003881;NA;0.020943;14.326290;14.326288;1.41;225;100
1.43;225;1;64;1;0;6;300;4096;0;0;0.001730;NA;0.004894;4.810166;4.810166;5.72;13;0
1.41;225;1;64;1;0;6;300;4096;0;1;0.000930;NA;0.004239;11.416041;11.416040;1.41;225;99
1.41;225;1;64;1;0;6;300;8192;0;0;0.002940;NA;0.007867;6.138526;6.138524;7.06;23;0
1.43;225;1;64;1;0;6;300;8192;0;1;0.002344;NA;0.006913;13.768068;13.768067;1.43;225;99
1.45;226;1;64;1;0;6;300;40960;0;0;0.005320;NA;0.016378;17.445329;17.445327;18.43;103;0
1.44;225;1;64;1;0;6;300;40960;0;1;0.003822;NA;0.020164;42.990611;42.990610;1.44;225;100
1.44;225;1;64;1;0;6;500;4096;0;0;0.001839;NA;0.004802;8.009908;8.009907;9.52;13;0
1.42;226;1;64;1;0;6;500;4096;0;1;0.001472;NA;0.004637;19.010515;19.010514;1.42;226;99
1.40;226;1;64;1;0;6;500;8192;0;0;0.002706;NA;0.006979;10.132355;10.132354;11.64;23;0
1.43;226;1;64;1;0;6;500;8192;0;1;0.002189;NA;0.006005;24.123983;24.123982;1.43;226;100
1.43;224;1;64;1;0;6;500;40960;0;0;0.005044;NA;0.028245;27.052799;27.052797;28.59;103;0
1.44;226;1;64;1;0;6;500;40960;0;1;0.004209;NA;0.015772;67.001267;67.001266;1.44;226;99
1.45;225;1;64;1;0;6;1000;4096;0;0;0.001816;NA;0.005058;16.010142;16.010141;19.02;14;0
1.44;226;1;64;1;0;6;1000;4096;0;1;0.001430;NA;0.004283;59.751738;59.751737;1.44;226;99
1.44;226;1;64;1;0;6;1000;8192;0;0;0.002858;NA;0.007465;18.138911;18.138911;21.16;23;0
1.43;225;1;64;1;0;6;1000;8192;0;1;0.002236;NA;0.006490;49.972591;49.972590;1.43;225;99
1.43;225;1;64;1;0;6;1000;40960;0;0;0.005309;NA;0.016971;42.697982;42.697980;45.77;103;0
1.41;225;1;64;1;0;6;1000;40960;0;1;0.003762;NA;0.019740;126.076492;126.076490;1.41;225;99
1.52;231;1;128;1;0;1;1;4096;0;0;0.005270;NA;0.026033;0.065543;0.065543;0.10;37;58
1.50;232;1;128;1;0;1;1;4096;0;1;.000676;NA;.003954;.011259;.011259;1.50;232;99
1.53;233;1;128;1;0;1;1;8192;0;0;0.004126;NA;0.033016;0.076783;0.076782;0.13;67;66
1.50;232;1;128;1;0;1;1;8192;0;1;.000723;NA;.005480;.015334;.015334;1.50;232;100
1.53;236;1;128;1;0;1;1;40960;0;0;0.019446;NA;0.126303;0.197111;0.197110;0.35;321;79
1.48;233;1;128;1;0;1;1;40960;0;1;.003298;NA;.026919;.053665;.053665;1.48;233;100
1.52;232;1;128;1;0;1;5;4096;0;0;0.005138;NA;0.027907;0.263791;0.263790;0.31;35;19
1.52;233;1;128;1;0;1;5;4096;0;1;.000645;NA;.003835;.061461;.061461;1.52;233;100
1.52;231;1;128;1;0;1;5;8192;0;0;0.004114;NA;0.044690;0.304046;0.304046;0.38;67;27
1.52;233;1;128;1;0;1;5;8192;0;1;.000760;NA;.006177;.047117;.047117;1.52;233;99
1.53;233;1;128;1;0;1;5;40960;0;0;0.019550;NA;0.145677;0.571291;0.571290;0.74;321;40
1.52;233;1;128;1;0;1;5;40960;0;1;.003259;NA;.025604;.095865;.095865;1.52;233;99
1.50;232;1;128;1;0;1;10;4096;0;0;0.004936;NA;0.027600;0.997284;0.997283;1.06;37;5
1.52;232;1;128;1;0;1;10;4096;0;1;.000662;NA;.004244;.091340;.091340;1.52;232;99
1.51;233;1;128;1;0;1;10;8192;0;0;0.003998;NA;0.043905;1.065730;1.065729;1.14;67;6
1.51;233;1;128;1;0;1;10;8192;0;1;.000734;NA;.006467;.097165;.097165;1.51;233;99
1.52;232;1;128;1;0;1;10;40960;0;0;0.019300;NA;0.142470;1.862328;1.862327;2.05;322;14
1.51;233;1;128;1;0;1;10;40960;0;1;.003211;NA;.024361;.180578;.180578;1.51;233;99
1.49;232;1;128;1;0;1;20;4096;0;0;0.004969;NA;0.027844;1.474532;1.474531;1.55;37;4
1.50;233;1;128;1;0;1;20;4096;0;1;.000774;NA;.004287;.210618;.210617;1.50;233;99
1.52;233;1;128;1;0;1;20;8192;0;0;0.004546;NA;0.041048;2.291925;2.291924;2.41;67;4
1.53;231;1;128;1;0;1;20;8192;0;1;.000822;NA;.006767;.215270;.215270;1.53;231;99
1.53;232;1;128;1;0;1;20;40960;0;0;0.019390;NA;0.170187;9.281298;9.281297;9.49;321;3
1.51;232;1;128;1;0;1;20;40960;0;1;.003239;NA;.026499;.336011;.336010;1.51;232;99
1.50;232;1;128;1;0;1;40;4096;0;0;0.005210;NA;0.026949;2.676656;2.676655;2.83;35;2
1.52;232;1;128;1;0;1;40;4096;0;1;.000680;NA;.004347;.589489;.589489;1.52;232;99
1.52;231;1;128;1;0;1;40;8192;0;0;0.004087;NA;0.038451;3.317022;3.317021;3.48;67;2
1.51;232;1;128;1;0;1;40;8192;0;1;.000666;NA;.006745;.511332;.511332;1.51;232;100
1.52;232;1;128;1;0;1;40;40960;0;0;0.019422;NA;0.168631;17.333247;17.333246;17.61;321;1
1.52;233;1;128;1;0;1;40;40960;0;1;.003213;NA;.027681;.748081;.748081;1.52;233;99
1.52;233;1;128;1;0;1;60;4096;0;0;0.005317;NA;0.029466;4.392458;4.392457;4.60;35;1
1.52;232;1;128;1;0;1;60;4096;0;1;.000777;NA;.004320;.861664;.861664;1.52;232;100
1.53;232;1;128;1;0;1;60;8192;0;0;0.004803;NA;0.040090;8.483431;8.483430;8.73;67;1
1.52;232;1;128;1;0;1;60;8192;0;1;0.004016;NA;0.037336;9.370934;9.370933;1.52;232;99
1.53;232;1;128;1;0;1;60;40960;0;0;0.019305;NA;0.158645;21.858352;21.858351;22.19;321;1
1.50;232;1;128;1;0;1;60;40960;0;1;0.019816;NA;0.196655;24.201201;24.201200;1.50;232;100
1.53;236;1;128;1;0;1;80;4096;0;0;0.004905;NA;0.028759;5.562164;5.562163;5.83;35;1
1.52;233;1;128;1;0;1;80;4096;0;1;.000813;NA;.004351;1.068066;1.068066;1.52;233;99
1.50;231;1;128;1;0;1;80;8192;0;0;0.003693;NA;0.041241;9.110475;9.110473;9.40;67;0
1.51;232;1;128;1;0;1;80;8192;0;1;.000706;NA;.007301;1.546971;1.546971;1.51;232;99
1.50;232;1;128;1;0;1;80;40960;0;0;0.019389;NA;0.161667;32.372128;32.372126;32.77;321;0
1.54;235;1;128;1;0;1;80;40960;0;1;.003272;NA;.028425;3.782658;3.782658;1.54;235;99
1.54;233;1;128;1;0;1;100;4096;0;0;0.005260;NA;0.028457;8.447108;8.447107;8.78;35;0
1.52;232;1;128;1;0;1;100;4096;0;1;0.005104;NA;0.028170;11.437704;11.437703;1.52;232;99
1.52;232;1;128;1;0;1;100;8192;0;0;0.003846;NA;0.047681;12.777149;12.777148;13.13;67;0
1.51;232;1;128;1;0;1;100;8192;0;1;0.004142;NA;0.055119;17.315650;17.315649;1.51;232;100
1.49;232;1;128;1;0;1;100;40960;0;0;0.019253;NA;0.216137;42.013957;42.013955;42.46;321;0
1.53;232;1;128;1;0;1;100;40960;0;1;0.019190;NA;0.158309;40.042184;40.042183;1.53;232;99
1.52;233;1;128;1;0;1;300;4096;0;0;0.005152;NA;0.028371;24.970314;24.970313;25.90;37;0
1.52;233;1;128;1;0;1;300;4096;0;1;0.005043;NA;0.025723;27.931877;27.931876;1.52;233;99
1.54;232;1;128;1;0;1;300;8192;0;0;0.004116;NA;0.041586;27.657135;27.657134;28.61;67;0
1.52;232;1;128;1;0;1;300;8192;0;1;.000881;NA;.007078;6.297632;6.297631;1.52;232;99
1.51;232;1;128;1;0;1;300;40960;0;0;0.019964;NA;0.156997;84.382602;84.382601;85.44;321;0
1.50;233;1;128;1;0;1;300;40960;0;1;0.019252;NA;0.170319;96.823807;96.823805;1.50;233;99
1.51;232;1;128;1;0;1;500;4096;0;0;0.004921;NA;0.028302;57.562118;57.562116;59.09;35;0
1.53;233;1;128;1;0;1;500;4096;0;1;0.002150;NA;0.026911;48.972756;48.972755;1.53;233;99
1.54;233;1;128;1;0;1;500;8192;0;0;0.004542;NA;0.052188;58.268499;58.268498;59.82;67;0
1.53;232;1;128;1;0;1;500;8192;0;1;0.004067;NA;0.050062;88.126602;88.126601;1.53;232;100
1.53;232;1;128;1;0;1;500;40960;0;0;0.019000;NA;0.157216;137.944383;137.944381;139.60;321;0
1.53;232;1;128;1;0;1;500;40960;0;1;.003224;NA;.027086;26.801076;26.801076;1.53;232;99
1.52;232;1;128;1;0;1;1000;4096;0;0;0.002073;NA;0.026927;74.042106;74.042105;77.08;36;0
1.52;232;1;128;1;0;1;1000;4096;0;1;.000765;NA;.004598;15.632132;15.632132;1.52;232;100
1.51;232;1;128;1;0;1;1000;8192;0;0;0.004104;NA;0.041092;110.947695;110.947694;114.00;68;0
1.53;232;1;128;1;0;1;1000;8192;0;1;0.006793;NA;0.050741;139.993336;139.993334;1.53;232;99
1.48;232;1;128;1;0;1;1000;40960;0;0;0.019129;NA;0.155119;279.787406;279.787404;282.94;321;0
1.53;231;1;128;1;0;1;1000;40960;0;1;.002148;NA;.016864;30.327508;30.327508;1.53;231;100
1.48;232;1;128;1;0;2;1;4096;0;0;0.006454;NA;0.026785;0.102528;0.102527;0.14;39;44
1.48;231;1;128;1;0;2;1;4096;0;1;.000815;NA;.003188;.016398;.016398;1.48;231;99
1.47;232;1;128;1;0;2;1;8192;0;0;0.005706;NA;0.033512;0.152428;0.152427;0.21;75;29
1.48;232;1;128;1;0;2;1;8192;0;1;.000692;NA;.004761;.021165;.021165;1.48;232;99
1.49;231;1;128;1;0;2;1;40960;0;0;0.029064;NA;0.137731;0.318943;0.318942;0.47;362;57
1.50;230;1;128;1;0;2;1;40960;0;1;.003650;NA;.021798;.056860;.056860;1.50;230;99
1.51;231;1;128;1;0;2;5;4096;0;0;0.002455;NA;0.021340;0.417082;0.417081;0.47;39;7
1.46;231;1;128;1;0;2;5;4096;0;1;.000689;NA;.003580;.056467;.056467;1.46;231;99
1.48;232;1;128;1;0;2;5;8192;0;0;0.006420;NA;0.030971;0.466212;0.466211;0.54;75;17
1.48;231;1;128;1;0;2;5;8192;0;1;.000677;NA;.005488;.066235;.066235;1.48;231;100
1.49;231;1;128;1;0;2;5;40960;0;0;0.028072;NA;0.148926;0.739835;0.739834;0.91;362;34
1.49;231;1;128;1;0;2;5;40960;0;1;.003649;NA;.022882;.138634;.138634;1.49;231;99
1.50;231;1;128;1;0;2;10;4096;0;0;0.006337;NA;0.025513;0.829962;0.829961;0.90;41;6
1.49;231;1;128;1;0;2;10;4096;0;1;.000758;NA;.003466;.112930;.112930;1.49;231;99
1.51;231;1;128;1;0;2;10;8192;0;0;0.005121;NA;0.029231;1.254218;1.254217;1.33;75;4
1.51;231;1;128;1;0;2;10;8192;0;1;.000824;NA;.005750;.130760;.130760;1.51;231;99
1.48;232;1;128;1;0;2;10;40960;0;0;0.028489;NA;0.151324;3.187751;3.187750;3.38;362;9
1.50;231;1;128;1;0;2;10;40960;0;1;.003619;NA;.024605;.255960;.255960;1.50;231;99
1.49;231;1;128;1;0;2;20;4096;0;0;0.002630;NA;0.021818;1.790325;1.790324;1.88;39;2
1.50;231;1;128;1;0;2;20;4096;0;1;.000802;NA;.003401;.233576;.233576;1.50;231;99
1.50;232;1;128;1;0;2;20;8192;0;0;0.006553;NA;0.038176;2.114230;2.114228;2.23;75;4
1.48;232;1;128;1;0;2;20;8192;0;1;.000721;NA;.005973;.314865;.314865;1.48;232;99
1.46;231;1;128;1;0;2;20;40960;0;0;0.028174;NA;0.169646;7.981205;7.981204;8.21;362;4
1.50;231;1;128;1;0;2;20;40960;0;1;.003749;NA;.026275;.570067;.570067;1.50;231;99
1.51;232;1;128;1;0;2;40;4096;0;0;0.006303;NA;0.030502;3.533274;3.533273;3.69;39;1
1.49;232;1;128;1;0;2;40;4096;0;1;.000798;NA;.003658;.587354;.587353;1.49;232;99
1.51;231;1;128;1;0;2;40;8192;0;0;0.005353;NA;0.037726;4.845742;4.845741;5.02;75;1
1.46;231;1;128;1;0;2;40;8192;0;1;.000787;NA;.005944;.927512;.927512;1.46;231;99
1.49;231;1;128;1;0;2;40;40960;0;0;0.028715;NA;0.163763;20.689209;20.689208;20.96;362;1
1.48;231;1;128;1;0;2;40;40960;0;1;.003646;NA;.027821;3.469316;3.469316;1.48;231;99
1.50;230;1;128;1;0;2;60;4096;0;0;0.006337;NA;0.027003;4.876523;4.876521;5.10;39;1
1.52;231;1;128;1;0;2;60;4096;0;1;.000694;NA;.003534;.899232;.899232;1.52;231;99
1.51;232;1;128;1;0;2;60;8192;0;0;0.006333;NA;0.042084;6.999897;6.999896;7.20;75;1
1.50;231;1;128;1;0;2;60;8192;0;1;0.007642;NA;0.030044;10.847064;10.847063;1.50;231;99
1.45;232;1;128;1;0;2;60;40960;0;0;0.028518;NA;0.163454;25.912387;25.912386;26.24;362;1
1.51;232;1;128;1;0;2;60;40960;0;1;.003710;NA;.029854;5.010199;5.010199;1.51;232;99
1.51;232;1;128;1;0;2;80;4096;0;0;0.006421;NA;0.026971;5.968583;5.968582;6.24;41;1
1.47;232;1;128;1;0;2;80;4096;0;1;.000725;NA;.003715;1.154513;1.154512;1.47;232;99
