comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  datatype  optshare  packbool  protocol  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.48          233                1                  256       1         0         1         100            20000            3072        0           0           0.004472     NA          0.026634          0.027430            0.027429           0.06                 51            98
1.50          232                1                  256       1         0         1         100            20000            4096        0           0           0.002579     NA          0.033599          0.030063            0.030063           0.08                 67            81
1.42          232                1                  256       1         0         1         100            20000            5120        0           0           0.003267     NA          0.029390          0.029550            0.029549           0.09                 83            81
1.46          233                1                  256       1         0         1         100            20000            6144        0           0           0.003775     NA          0.042475          0.048964            0.048963           0.11                 99            87
1.50          231                1                  256       1         0         1         100            20000            7168        0           0           0.004395     NA          0.044949          0.056237            0.056237           0.12                 115           90
1.50          232                1                  256       1         0         1         100            20000            8192        0           0           0.004839     NA          0.062821          0.049754            0.049753           0.12                 130           108
1.48          232                1                  256       1         0         1         100            10000            1024        0           0           0.002007     NA          0.013515          0.013299            0.013298           0.03                 19            89
1.50          233                1                  256       1         0         1         100            10000            2048        0           0           0.001245     NA          0.017820          0.024599            0.024598           0.05                 35            61
1.50          233                1                  256       1         0         1         100            10000            3072        0           0           0.004543     NA          0.029171          0.031407            0.031406           0.07                 51            95
1.50          232                1                  256       1         0         1         100            10000            4096        0           0           0.005290     NA          0.032613          0.035977            0.035976           0.09                 67            94
1.51          233                1                  256       1         0         1         100            10000            5120        0           0           0.003211     NA          0.041558          0.044846            0.044846           0.10                 83            96
1.49          231                1                  256       1         0         1         100            10000            6144        0           0           0.003937     NA          0.045505          0.049985            0.049984           0.12                 99            70
1.50          232                1                  256       1         0         1         100            10000            7168        0           0           0.004357     NA          0.037532          0.050310            0.050309           0.12                 115           83
1.49          233                1                  256       1         0         1         100            10000            8192        0           0           0.004756     NA          0.057014          0.068786            0.068785           0.14                 131           86
1.50          233                1                  256       1         0         1         100            9000             1024        0           0           0.002052     NA          0.014139          0.013896            0.013895           0.03                 21            103
1.49          232                1                  256       1         0         1         100            9000             2048        0           0           0.004008     NA          0.028073          0.025486            0.025485           0.05                 35            103
1.48          232                1                  256       1         0         1         100            9000             3072        0           0           0.004483     NA          0.030852          0.032576            0.032575           0.07                 51            94
1.50          231                1                  256       1         0         1         100            9000             4096        0           0           0.004662     NA          0.032934          0.039859            0.039858           0.10                 69            85
1.46          232                1                  256       1         0         1         100            9000             5120        0           0           0.003024     NA          0.041354          0.045367            0.045366           0.11                 83            72
1.47          232                1                  256       1         0         1         100            9000             6144        0           0           0.003502     NA          0.045073          0.053681            0.053680           0.11                 99            75
1.50          232                1                  256       1         0         1         100            9000             7168        0           0           0.004176     NA          0.051370          0.064877            0.064876           0.14                 115           85
1.50          232                1                  256       1         0         1         100            9000             8192        0           0           0.004678     NA          0.054840          0.072896            0.072895           0.15                 131           84
1.50          231                1                  256       1         0         1         100            8000             1024        0           0           0.002008     NA          0.013803          0.013405            0.013404           0.03                 19            100
1.51          233                1                  256       1         0         1         100            8000             2048        0           0           0.003234     NA          0.022292          0.021344            0.021343           0.05                 37            100
1.48          231                1                  256       1         0         1         100            8000             3072        0           0           0.004489     NA          0.029013          0.027712            0.027711           0.06                 51            101
1.47          232                1                  256       1         0         1         100            8000             4096        0           0           0.004993     NA          0.031394          0.038744            0.038743           0.09                 67            92
1.49          232                1                  256       1         0         1         100            8000             5120        0           0           0.003168     NA          0.038896          0.046227            0.046226           0.10                 83            92
1.47          235                1                  256       1         0         1         100            8000             6144        0           0           0.003575     NA          0.046514          0.055297            0.055297           0.12                 99            91
1.48          232                1                  256       1         0         1         100            8000             7168        0           0           0.004306     NA          0.048335          0.062883            0.062883           0.14                 115           84
1.49          232                1                  256       1         0         1         100            8000             8192        0           0           0.004623     NA          0.057263          0.072118            0.072118           0.14                 130           88
1.48          232                1                  256       1         0         1         100            7000             1024        0           0           0.001986     NA          0.015502          0.013756            0.013755           0.03                 19            103
1.49          232                1                  256       1         0         1         100            7000             2048        0           0           0.003504     NA          0.023015          0.020662            0.020661           0.05                 35            104
1.50          232                1                  256       1         0         1         100            7000             3072        0           0           0.004466     NA          0.030001          0.034577            0.034576           0.07                 51            93
1.50          232                1                  256       1         0         1         100            7000             4096        0           0           0.004830     NA          0.033595          0.040466            0.040465           0.09                 67            89
1.50          233                1                  256       1         0         1         100            7000             5120        0           0           0.003171     NA          0.032514          0.048890            0.048890           0.10                 83            84
1.49          233                1                  256       1         0         1         100            7000             6144        0           0           0.003569     NA          0.041921          0.057040            0.057039           0.12                 99            82
1.50          232                1                  256       1         0         1         100            7000             7168        0           0           0.004587     NA          0.045123          0.065167            0.065166           0.13                 115           82
1.46          232                1                  256       1         0         1         100            7000             8192        0           0           0.004649     NA          0.063020          0.077005            0.077004           0.16                 130           87
1.50          233                1                  256       1         0         1         100            6000             1024        0           0           0.002009     NA          0.012509          0.013376            0.013376           0.03                 19            93
1.51          232                1                  256       1         0         1         100            6000             2048        0           0           0.003429     NA          0.025124          0.026207            0.026206           0.05                 35            96
1.51          233                1                  256       1         0         1         100            6000             3072        0           0           0.004555     NA          0.033528          0.037343            0.037342           0.08                 53            95
1.47          232                1                  256       1         0         1         100            6000             4096        0           0           0.004629     NA          0.033927          0.042766            0.042765           0.10                 67            87
1.49          233                1                  256       1         0         1         100            6000             5120        0           0           0.002936     NA          0.034643          0.050313            0.050312           0.11                 83            64
1.52          233                1                  256       1         0         1         100            6000             6144        0           0           0.003796     NA          0.045797          0.061420            0.061420           0.12                 99            88
1.49          233                1                  256       1         0         1         100            6000             7168        0           0           0.004212     NA          0.047007          0.072085            0.072084           0.14                 115           81
1.48          233                1                  256       1         0         1         100            6000             8192        0           0           0.005016     NA          0.060651          0.087102            0.087101           0.16                 130           70
1.51          232                1                  256       1         0         1         100            5000             1024        0           0           0.001948     NA          0.014915          0.015150            0.015150           0.03                 19            96
1.45          233                1                  256       1         0         1         100            5000             2048        0           0           0.003171     NA          0.023742          0.027276            0.027275           0.06                 35            84
1.48          233                1                  256       1         0         1         100            5000             3072        0           0           0.004512     NA          0.027988          0.037469            0.037469           0.08                 51            82
1.46          232                1                  256       1         0         1         100            5000             4096        0           0           0.002417     NA          0.034833          0.045324            0.045323           0.10                 67            75
1.50          232                1                  256       1         0         1         100            5000             5120        0           0           0.003188     NA          0.042124          0.058293            0.058292           0.12                 83            81
1.50          232                1                  256       1         0         1         100            5000             6144        0           0           0.003564     NA          0.042981          0.068028            0.068027           0.13                 99            65
1.49          233                1                  256       1         0         1         100            5000             7168        0           0           0.004378     NA          0.050632          0.078334            0.078333           0.15                 115           78
1.49          232                1                  256       1         0         1         100            5000             8192        0           0           0.004833     NA          0.048017          0.088651            0.088651           0.17                 130           72
1.51          232                1                  256       1         0         1         100            4000             1024        0           0           0.001786     NA          0.012698          0.016491            0.016490           0.03                 21            85
1.49          233                1                  256       1         0         1         100            4000             2048        0           0           0.003354     NA          0.021622          0.029935            0.029934           0.05                 35            84
1.50          232                1                  256       1         0         1         100            4000             3072        0           0           0.004543     NA          0.032749          0.048236            0.048235           0.09                 51            83
1.49          233                1                  256       1         0         1         100            4000             4096        0           0           0.002404     NA          0.028874          0.053952            0.053951           0.11                 67            57
1.49          232                1                  256       1         0         1         100            4000             5120        0           0           0.003181     NA          0.034276          0.063458            0.063457           0.12                 83            75
1.50          232                1                  256       1         0         1         100            4000             6144        0           0           0.003786     NA          0.041884          0.080433            0.080432           0.14                 99            72
1.50          233                1                  256       1         0         1         100            4000             7168        0           0           0.004291     NA          0.051086          0.093109            0.093108           0.17                 115           72
1.50          232                1                  256       1         0         1         100            4000             8192        0           0           0.004673     NA          0.054245          0.106570            0.106570           0.18                 130           69
1.51          231                1                  256       1         0         1         100            3000             1024        0           0           0.001864     NA          0.011527          0.019687            0.019687           0.03                 19            75
1.50          232                1                  256       1         0         1         100            3000             2048        0           0           0.003268     NA          0.022713          0.040106            0.040105           0.06                 35            73
1.50          232                1                  256       1         0         1         100            3000             3072        0           0           0.004435     NA          0.029573          0.056644            0.056643           0.09                 53            71
1.49          233                1                  256       1         0         1         100            3000             4096        0           0           0.005340     NA          0.026258          0.069431            0.069431           0.12                 67            64
1.49          232                1                  256       1         0         1         100            3000             5120        0           0           0.003606     NA          0.038813          0.082479            0.082478           0.14                 83            69
1.47          233                1                  256       1         0         1         100            3000             6144        0           0           0.003751     NA          0.048785          0.109784            0.109783           0.18                 99            63
1.51          232                1                  256       1         0         1         100            3000             7168        0           0           0.004154     NA          0.055812          0.116274            0.116273           0.18                 115           66
1.51          231                1                  256       1         0         1         100            3000             8192        0           0           0.004708     NA          0.062553          0.135639            0.135638           0.21                 130           63
1.50          232                1                  256       1         0         1         100            2000             1024        0           0           0.001934     NA          0.013372          0.027789            0.027788           0.04                 19            68
1.48          233                1                  256       1         0         1         100            2000             2048        0           0           0.003327     NA          0.026039          0.051902            0.051901           0.08                 37            68
1.49          232                1                  256       1         0         1         100            2000             3072        0           0           0.004843     NA          0.034628          0.079032            0.079031           0.12                 51            62
1.46          232                1                  256       1         0         1         100            2000             4096        0           0           0.004567     NA          0.035618          0.092494            0.092493           0.14                 67            60
1.48          233                1                  256       1         0         1         100            2000             5120        0           0           0.003171     NA          0.041203          0.119789            0.119789           0.17                 83            55
1.51          232                1                  256       1         0         1         100            2000             6144        0           0           0.003672     NA          0.047031          0.145188            0.145188           0.21                 99            52
1.49          231                1                  256       1         0         1         100            2000             7168        0           0           0.004247     NA          0.052526          0.160980            0.160979           0.23                 115           52
1.47          232                1                  256       1         0         1         100            2000             8192        0           0           0.004690     NA          0.062679          0.191023            0.191022           0.26                 130           50
1.48          232                1                  256       1         0         1         100            1000             1024        0           0           0.001511     NA          0.013027          0.048253            0.048252           0.07                 19            40
1.50          232                1                  256       1         0         1         100            1000             2048        0           0           0.003321     NA          0.025839          0.095768            0.095767           0.12                 35            44
1.50          233                1                  256       1         0         1         100            1000             3072        0           0           0.004515     NA          0.030938          0.127635            0.127634           0.16                 53            42
1.49          232                1                  256       1         0         1         100            1000             4096        0           0           0.004549     NA          0.031342          0.167719            0.167718           0.22                 67            37
1.47          232                1                  256       1         0         1         100            1000             5120        0           0           0.003251     NA          0.041538          0.186827            0.186826           0.24                 83            41
1.49          233                1                  256       1         0         1         100            1000             6144        0           0           0.003628     NA          0.048154          0.267046            0.267045           0.33                 99            33
1.48          233                1                  256       1         0         1         100            1000             7168        0           0           0.004381     NA          0.049723          0.259344            0.259343           0.32                 115           36
1.50          233                1                  256       1         0         1         100            1000             8192        0           0           0.004677     NA          0.069460          0.344822            0.344821           0.42                 130           28
1.46          233                1                  256       1         0         1         200            70000            1024        0           0           0.001895     NA          0.014364          0.010902            0.010901           0.02                 19            110
1.51          232                1                  256       1         0         1         200            70000            2048        0           0           0.003331     NA          0.023832          0.022606            0.022606           0.05                 35            100
1.51          232                1                  256       1         0         1         200            70000            3072        0           0           0.004493     NA          0.032407          0.028727            0.028727           0.07                 51            96
1.50          232                1                  256       1         0         1         200            70000            4096        0           0           0.004793     NA          0.025405          0.027928            0.027927           0.07                 67            96
1.51          233                1                  256       1         0         1         200            70000            5120        0           0           0.003217     NA          0.037838          0.044951            0.044950           0.10                 83            88
1.49          237                1                  256       1         0         1         200            70000            6144        0           0           0.003758     NA          0.033382          0.040200            0.040199           0.10                 99            93
1.46          231                1                  256       1         0         1         200            70000            7168        0           0           0.004573     NA          0.044352          0.053051            0.053051           0.12                 115           91
1.48          233                1                  256       1         0         1         200            70000            8192        0           0           0.004730     NA          0.055351          0.054676            0.054676           0.10                 131           99
1.49          233                1                  256       1         0         1         200            50000            1024        0           0           0.001935     NA          0.014259          0.013448            0.013448           0.03                 19            103
1.51          232                1                  256       1         0         1         200            50000            2048        0           0           0.003375     NA          0.026030          0.023258            0.023258           0.05                 35            105
1.51          233                1                  256       1         0         1         200            50000            3072        0           0           0.004349     NA          0.028082          0.026366            0.026365           0.06                 51            101
1.48          233                1                  256       1         0         1         200            50000            4096        0           0           0.005710     NA          0.031491          0.034793            0.034792           0.09                 67            89
1.50          233                1                  256       1         0         1         200            50000            5120        0           0           0.003195     NA          0.033233          0.032868            0.032867           0.08                 83            98
1.50          233                1                  256       1         0         1         200            50000            6144        0           0           0.003736     NA          0.043161          0.038183            0.038182           0.11                 99            75
1.46          233                1                  256       1         0         1         200            50000            7168        0           0           0.004367     NA          0.045405          0.055921            0.055920           0.13                 116           86
1.50          232                1                  256       1         0         1         200            50000            8192        0           0           0.004962     NA          0.046091          0.051271            0.051271           0.12                 130           95
1.50          232                1                  256       1         0         1         200            40000            1024        0           0           0.000963     NA          0.010876          0.013431            0.013430           0.03                 19            58
1.49          232                1                  256       1         0         1         200            40000            2048        0           0           0.003348     NA          0.021955          0.024307            0.024306           0.05                 35            94
1.50          233                1                  256       1         0         1         200            40000            3072        0           0           0.001920     NA          0.026518          0.028640            0.028639           0.06                 51            74
1.50          232                1                  256       1         0         1         200            40000            4096        0           0           0.004600     NA          0.029817          0.035634            0.035634           0.09                 67            87
1.47          232                1                  256       1         0         1         200            40000            5120        0           0           0.003237     NA          0.037269          0.041133            0.041132           0.09                 83            94
1.46          232                1                  256       1         0         1         200            40000            6144        0           0           0.003568     NA          0.047847          0.047890            0.047889           0.12                 99            71
1.49          233                1                  256       1         0         1         200            40000            7168        0           0           0.004377     NA          0.044432          0.050855            0.050854           0.11                 115           94
1.46          231                1                  256       1         0         1         200            40000            8192        0           0           0.004749     NA          0.047064          0.043645            0.043644           0.11                 130           79
1.48          233                1                  256       1         0         1         200            30000            1024        0           0           0.001931     NA          0.014246          0.014619            0.014619           0.03                 19            93
1.46          232                1                  256       1         0         1         200            30000            2048        0           0           0.003406     NA          0.024994          0.026270            0.026269           0.05                 35            98
1.46          232                1                  256       1         0         1         200            30000            3072        0           0           0.003355     NA          0.024092          0.026646            0.026645           0.06                 51            85
1.50          232                1                  256       1         0         1         200            30000            4096        0           0           0.005147     NA          0.024483          0.029884            0.029883           0.08                 67            92
1.50          233                1                  256       1         0         1         200            30000            5120        0           0           0.003168     NA          0.033473          0.034684            0.034684           0.09                 83            98
1.51          233                1                  256       1         0         1         200            30000            6144        0           0           0.003752     NA          0.035565          0.034665            0.034664           0.10                 99            94
1.50          233                1                  256       1         0         1         200            30000            7168        0           0           0.004312     NA          0.042755          0.042166            0.042166           0.11                 115           94
1.47          233                1                  256       1         0         1         200            30000            8192        0           0           0.004985     NA          0.042744          0.051805            0.051804           0.12                 131           92
1.49          233                1                  256       1         0         1         200            20000            1024        0           0           0.001969     NA          0.011944          0.012776            0.012775           0.03                 21            78
1.51          232                1                  256       1         0         1         200            20000            2048        0           0           0.003194     NA          0.020313          0.021249            0.021248           0.05                 35            83
1.49          232                1                  256       1         0         1         200            20000            3072        0           0           0.004506     NA          0.029929          0.030066            0.030065           0.07                 51            98
1.47          232                1                  256       1         0         1         200            20000            4096        0           0           0.004999     NA          0.027704          0.030140            0.030140           0.08                 69            96
1.50          233                1                  256       1         0         1         200            20000            5120        0           0           0.003214     NA          0.033116          0.040569            0.040568           0.09                 83            72
1.50          233                1                  256       1         0         1         200            20000            6144        0           0           0.003536     NA          0.041733          0.043282            0.043281           0.10                 99            75
1.49          232                1                  256       1         0         1         200            20000            7168        0           0           0.004222     NA          0.049549          0.059800            0.059800           0.13                 115           88
1.51          233                1                  256       1         0         1         200            20000            8192        0           0           0.004760     NA          0.052981          0.065282            0.065281           0.13                 131           73
1.51          232                1                  256       1         0         1         200            10000            1024        0           0           0.001889     NA          0.011832          0.014288            0.014287           0.04                 19            73
1.49          233                1                  256       1         0         1         200            10000            2048        0           0           0.003387     NA          0.019836          0.020998            0.020997           0.05                 35            94
1.51          231                1                  256       1         0         1         200            10000            3072        0           0           0.004536     NA          0.033037          0.031374            0.031373           0.07                 51            101
1.46          233                1                  256       1         0         1         200            10000            4096        0           0           0.004866     NA          0.027187          0.031278            0.031277           0.08                 67            87
1.46          233                1                  256       1         0         1         200            10000            5120        0           0           0.003211     NA          0.030385          0.038328            0.038327           0.09                 83            90
1.51          232                1                  256       1         0         1         200            10000            6144        0           0           0.003754     NA          0.036850          0.045549            0.045548           0.11                 99            87
1.49          233                1                  256       1         0         1         200            10000            7168        0           0           0.004354     NA          0.048588          0.056191            0.056190           0.12                 115           93
1.48          232                1                  256       1         0         1         200            10000            8192        0           0           0.004869     NA          0.052609          0.056110            0.056110           0.13                 130           78
1.48          231                1                  256       1         0         1         200            9000             1024        0           0           0.001896     NA          0.012432          0.014132            0.014132           0.03                 19            90
1.48          232                1                  256       1         0         1         200            9000             2048        0           0           0.003189     NA          0.022979          0.023677            0.023676           0.05                 35            98
1.50          232                1                  256       1         0         1         200            9000             3072        0           0           0.004692     NA          0.028612          0.032830            0.032830           0.07                 51            94
1.46          233                1                  256       1         0         1         200            9000             4096        0           0           0.005624     NA          0.035539          0.036934            0.036933           0.09                 67            93
1.45          232                1                  256       1         0         1         200            9000             5120        0           0           0.003135     NA          0.028880          0.039148            0.039147           0.09                 83            89
1.48          233                1                  256       1         0         1         200            9000             6144        0           0           0.003776     NA          0.043364          0.051585            0.051584           0.11                 99            78
1.50          232                1                  256       1         0         1         200            9000             7168        0           0           0.004411     NA          0.051495          0.062221            0.062220           0.13                 115           91
1.51          233                1                  256       1         0         1         200            9000             8192        0           0           0.004708     NA          0.050219          0.067432            0.067432           0.14                 130           88
1.50          233                1                  256       1         0         1         200            8000             1024        0           0           0.001855     NA          0.011385          0.013186            0.013185           0.03                 19            84
1.48          232                1                  256       1         0         1         200            8000             2048        0           0           0.003235     NA          0.022484          0.024162            0.024161           0.06                 35            88
1.48          231                1                  256       1         0         1         200            8000             3072        0           0           0.004450     NA          0.030791          0.032571            0.032570           0.07                 51            97
1.47          231                1                  256       1         0         1         200            8000             4096        0           0           0.005066     NA          0.031131          0.038225            0.038224           0.10                 67            88
1.46          233                1                  256       1         0         1         200            8000             5120        0           0           0.003187     NA          0.038162          0.047210            0.047209           0.11                 83            86
1.50          233                1                  256       1         0         1         200            8000             6144        0           0           0.003737     NA          0.035902          0.052109            0.052108           0.11                 99            86
1.48          231                1                  256       1         0         1         200            8000             7168        0           0           0.004264     NA          0.052939          0.063556            0.063556           0.13                 115           91
1.47          231                1                  256       1         0         1         200            8000             8192        0           0           0.004764     NA          0.059954          0.074497            0.074497           0.14                 130           89
1.49          234                1                  256       1         0         1         200            7000             1024        0           0           0.001955     NA          0.013219          0.014273            0.014272           0.03                 19            82
1.50          231                1                  256       1         0         1         200            7000             2048        0           0           0.003341     NA          0.024399          0.026054            0.026053           0.06                 35            90
1.48          232                1                  256       1         0         1         200            7000             3072        0           0           0.004528     NA          0.031027          0.032866            0.032865           0.07                 53            93
1.50          233                1                  256       1         0         1         200            7000             4096        0           0           0.005194     NA          0.032225          0.040549            0.040549           0.09                 67            90
1.50          233                1                  256       1         0         1         200            7000             5120        0           0           0.005240     NA          0.039706          0.046009            0.046008           0.09                 83            89
1.48          232                1                  256       1         0         1         200            7000             6144        0           0           0.003714     NA          0.033247          0.054509            0.054509           0.11                 99            81
1.50          232                1                  256       1         0         1         200            7000             7168        0           0           0.004347     NA          0.047691          0.061930            0.061930           0.13                 115           88
1.50          233                1                  256       1         0         1         200            7000             8192        0           0           0.004699     NA          0.057742          0.073468            0.073467           0.15                 130           85
1.50          233                1                  256       1         0         1         200            6000             1024        0           0           0.001976     NA          0.012593          0.013508            0.013508           0.03                 19            93
1.45          233                1                  256       1         0         1         200            6000             2048        0           0           0.001741     NA          0.018219          0.025230            0.025229           0.05                 35            78
1.48          233                1                  256       1         0         1         200            6000             3072        0           0           0.004453     NA          0.031186          0.034557            0.034557           0.07                 51            94
