comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  datatype  optshare  packbool  protocol  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.01          3                  1                  0    8         1         0         2         102400      1           1           .004389      NA          .019261           .026590             .026589            0.22                 53            422
0.01          3                  1                  0    8         1         0         2         102400      1           2           .001512      NA          .006057           .008872             .008872            0.25                 53            1078
1.38          225                1                  0    8         1         0         3         1024        0           0           0.000196     NA          0.002120          0.005534            0.005533           0.01                 4             42
0.01          3                  1                  0    8         1         0         3         1024        0           1           .000031      NA          .000349           .000414             .000414            0.01                 4             325
0.01          3                  1                  0    8         1         0         3         1024        0           2           .000008      NA          .000084           .000139             .000139            0.01                 4             600
0.87          201                1                  0    8         1         0         3         1024        1           0           0.000168     NA          0.002015          0.003594            0.003593           0.01                 4             41
0.01          3                  1                  0    8         1         0         3         1024        1           1           .000025      NA          .000307           .000398             .000398            0.01                 4             257
0.01          3                  1                  0    8         1         0         3         1024        1           2           .000011      NA          .000078           .000114             .000114            0.01                 4             587
1.38          224                1                  0    8         1         0         3         10240       0           0           0.000455     NA          0.007701          0.020296            0.020295           0.02                 6             42
0.01          3                  1                  0    8         1         0         3         10240       0           1           .000246      NA          .002225           .003927             .003927            0.05                 8             241
0.01          3                  1                  0    8         1         0         3         10240       0           2           .000072      NA          .000777           .001067             .001067            0.04                 8             846
0.90          201                1                  0    8         1         0         3         10240       1           0           0.000569     NA          0.013639          0.017173            0.017172           0.02                 6             64
0.01          3                  1                  0    8         1         0         3         10240       1           1           .000240      NA          .002391           .003900             .003900            0.04                 8             266
0.01          3                  1                  0    8         1         0         3         10240       1           2           .000076      NA          .000708           .001094             .001094            0.04                 8             741
1.38          224                1                  0    8         1         0         3         102400      0           0           0.011382     NA          0.085044          0.161761            0.161760           0.20                 34            56
0.01          3                  1                  0    8         1         0         3         102400      0           1           .002099      NA          .014809           .024669             .024669            0.21                 53            325
0.01          3                  1                  0    8         1         0         3         102400      0           2           .000711      NA          .004657           .007530             .007530            0.20                 53            959
0.88          201                1                  0    8         1         0         3         102400      1           0           0.011332     NA          0.080969          0.160544            0.160543           0.19                 34            55
0.01          3                  1                  0    8         1         0         3         102400      1           1           .002216      NA          .014731           .025418             .025418            0.21                 53            337
0.01          3                  1                  0    8         1         0         3         102400      1           2           .000738      NA          .004799           .007889             .007889            0.21                 53            963
1.37          225                1                  0    8         1         0         4         1024        0           0           0.000162     NA          0.001986          0.002899            0.002897           0.01                 4             50
0.01          3                  1                  0    8         1         0         4         1024        0           1           .000026      NA          .000310           .000519             .000518            0.01                 4             231
0.01          3                  1                  0    8         1         0         4         1024        0           2           .000008      NA          .000082           .000105             .000105            0.01                 4             606
1.41          226                1                  0    8         1         0         4         1024        1           0           0.000025     0.001378    0.000485          0.002038            0.002037           0.01                 4             38
0.01          3                  1                  0    8         1         0         4         1024        1           1           .000018      0.003502    .000182           .000332             .000332            0.02                 4             153
0.01          3                  1                  0    8         1         0         4         1024        1           2           .000006      0.001099    .000032           .000052             .000051            0.02                 7             470
1.37          225                1                  0    8         1         0         4         10240       0           0           0.001038     NA          0.013697          0.017695            0.017694           0.02                 6             65
0.01          3                  1                  0    8         1         0         4         10240       0           1           .000196      NA          .001927           .002908             .002908            0.04                 8             255
0.01          3                  1                  0    8         1         0         4         10240       0           2           .000076      NA          .000511           .000749             .000748            0.03                 8             875
1.42          226                1                  0    8         1         0         4         10240       1           0           0.000030     0.012671    0.002638          0.010345            0.010344           0.04                 7             48
0.01          3                  1                  0    8         1         0         4         10240       1           1           .000152      0.012880    .001039           .001437             .001437            0.04                 8             240
0.01          3                  1                  0    8         1         0         4         10240       1           2           .000043      0.004559    .000318           .000500             .000500            0.04                 8             671
1.36          224                1                  0    8         1         0         4         102400      0           0           0.010296     NA          0.073085          0.097850            0.097849           0.13                 34            76
0.01          3                  1                  0    8         1         0         4         102400      0           1           .001898      NA          .011892           .019141             .019140            0.16                 47            355
0.01          3                  1                  0    8         1         0         4         102400      0           2           .000671      NA          .003972           .006187             .006186            0.19                 47            916
1.41          226                1                  0    8         1         0         4         102400      1           0           0.000031     0.077740    0.009368          0.088077            0.088077           0.21                 41            51
0.01          3                  1                  0    8         1         0         4         102400      1           1           .001229      0.088286    .009515           .014579             .014579            0.22                 47            304
0.01          3                  1                  0    8         1         0         4         102400      1           2           .000393      0.083101    .003046           .004570             .004570            0.22                 47            841
1.35          225                1                  0    8         1         0         5         1024        0           0           0.000164     NA          0.002261          0.003562            0.003561           0.01                 4             50
0.01          3                  1                  0    8         1         0         5         1024        0           1           .000033      NA          .000387           .000517             .000517            0.01                 9             262
0.01          3                  1                  0    8         1         0         5         1024        0           2           .000008      NA          .000091           .000121             .000121            0.01                 7             606
1.38          228                1                  0    8         1         0         5         1024        1           0           0.000010     0.001030    0.000341          0.002347            0.002346           0.01                 4             29
0.01          3                  1                  0    8         1         0         5         1024        1           1           .000020      0.001935    .000178           .000331             .000331            0.02                 4             155
0.01          3                  1                  0    8         1         0         5         1024        1           2           .000006      0.003029    .000039           .000091             .000091            0.02                 4             346
1.38          223                1                  0    8         1         0         5         10240       0           0           0.001125     NA          0.015850          0.024125            0.024124           0.03                 7             61
0.01          3                  1                  0    8         1         0         5         10240       0           1           .000264      NA          .002525           .003720             .003720            0.03                 8             355
0.01          3                  1                  0    8         1         0         5         10240       0           2           .000083      NA          .000608           .000937             .000937            0.03                 8             863
1.41          227                1                  0    8         1         0         5         10240       1           0           0.000025     0.014677    0.000369          0.011046            0.011045           0.05                 7             41
0.01          3                  1                  0    8         1         0         5         10240       1           1           .000152      0.015241    .001419           .002377             .002377            0.05                 8             258
0.01          3                  1                  0    8         1         0         5         10240       1           2           .000043      0.017272    .000408           .000640             .000640            0.05                 8             636
1.39          225                1                  0    8         1         0         5         102400      0           0           0.011321     NA          0.096643          0.168317            0.168316           0.22                 44            55
0.01          3                  1                  0    8         1         0         5         102400      0           1           .002185      NA          .014554           .023385             .023385            0.21                 47            327
0.01          3                  1                  0    8         1         0         5         102400      0           2           .000704      NA          .004292           .007569             .007569            0.20                 47            921
1.41          227                1                  0    8         1         0         5         102400      1           0           0.000028     0.085270    0.000425          0.122357            0.122357           0.25                 41            42
0.01          3                  1                  0    8         1         0         5         102400      1           1           .001189      0.088789    .011189           .020384             .020384            0.25                 47            274
0.01          3                  1                  0    8         1         0         5         102400      1           2           .000376      0.085710    .003744           .006188             .006188            0.27                 47            781
1.34          224                1                  0    8         1         0         6         1024        0           0           0.000078     NA          0.001438          0.001193            0.001191           0.00                 4             55
0.01          3                  1                  0    8         1         0         6         1024        0           1           .000009      NA          .000165           .000143             .000143            0.01                 4             281
0.01          3                  1                  0    8         1         0         6         1024        0           2           .000002      NA          .000036           .000035             .000035            0.01                 4             507
0.90          202                1                  0    8         1         0         6         1024        1           0           0.000077     NA          0.001364          0.002074            0.002073           0.01                 3             31
0.01          3                  1                  0    8         1         0         6         1024        1           1           .000008      NA          .000161           .000667             .000666            0.02                 4             145
0.01          3                  1                  0    8         1         0         6         1024        1           2           .000002      NA          .000048           .000038             .000038            0.01                 4             557
1.35          224                1                  0    8         1         0         6         10240       0           0           0.000237     NA          0.004502          0.005699            0.005699           0.01                 6             53
0.01          3                  1                  0    8         1         0         6         10240       0           1           .000069      NA          .000740           .001571             .001571            0.03                 6             203
0.01          3                  1                  0    8         1         0         6         10240       0           2           .000019      NA          .000218           .000376             .000376            0.02                 8             721
0.90          201                1                  0    8         1         0         6         10240       1           0           0.000578     NA          0.007395          0.009348            0.009347           0.02                 6             65
0.01          3                  1                  0    8         1         0         6         10240       1           1           .000065      NA          .000790           .001200             .001199            0.02                 6             275
0.01          3                  1                  0    8         1         0         6         10240       1           2           .000018      NA          .000160           .000404             .000404            0.03                 6             443
1.37          227                1                  0    8         1         0         6         102400      0           0           0.005806     NA          0.053549          0.076706            0.076705           0.10                 28            72
0.01          3                  1                  0    8         1         0         6         102400      0           1           .000621      NA          .005415           .012069             .012069            0.11                 28            264
0.01          3                  1                  0    8         1         0         6         102400      0           2           .000173      NA          .001472           .003152             .003152            0.10                 28            750
0.88          201                1                  0    8         1         0         6         102400      1           0           0.005844     NA          0.053821          0.078061            0.078060           0.10                 28            71
0.01          3                  1                  0    8         1         0         6         102400      1           1           .000336      NA          .004797           .010806             .010806            0.10                 28            245
0.01          3                  1                  0    8         1         0         6         102400      1           2           .000189      NA          .001580           .003338             .003337            0.11                 28            764
1.40          225                1                  0    64        1         0         1         1024        0           0           0.000496     NA          0.005474          0.005375            0.005374           0.01                 7             68
0.01          3                  1                  0    64        1         0         1         1024        0           1           .000080      NA          .001007           .001431             .001431            0.02                 7             267
0.01          3                  1                  0    64        1         0         1         1024        0           2           .000026      NA          .000285           .000272             .000272            0.01                 7             978
0.88          201                1                  0    64        1         0         1         1024        1           0           0.000509     NA          0.005763          0.005424            0.005423           0.01                 7             68
0.01          3                  1                  0    64        1         0         1         1024        1           1           .000072      NA          .000932           .001338             .001338            0.02                 7             241
0.01          3                  1                  0    64        1         0         1         1024        1           2           .000023      NA          .000248           .000367             .000367            0.02                 7             614
1.40          225                1                  0    64        1         0         1         10240       0           0           0.001850     NA          0.029818          0.038810            0.038809           0.07                 38            57
0.01          3                  1                  0    64        1         0         1         10240       0           1           .001019      NA          .006533           .006028             .006028            0.07                 38            460
0.01          3                  1                  0    64        1         0         1         10240       0           2           .000222      NA          .001774           .001864             .001864            0.07                 38            1226
0.90          200                1                  0    64        1         0         1         10240       1           0           0.001842     NA          0.027342          0.036633            0.036633           0.05                 38            66
0.01          3                  1                  0    64        1         0         1         10240       1           1           .000704      NA          .006045           .005946             .005946            0.07                 38            434
0.01          3                  1                  0    64        1         0         1         10240       1           2           .000226      NA          .001739           .001904             .001904            0.07                 38            1227
1.41          224                1                  0    64        1         0         1         102400      0           0           0.018861     NA          0.241062          0.200358            0.200357           0.29                 350           110
0.01          3                  1                  0    64        1         0         1         102400      0           1           .003111      NA          .044618           .043825             .043825            0.35                 350           582
0.01          3                  1                  0    64        1         0         1         102400      0           2           .001079      NA          .026465           .027172             .027172            0.59                 352           1672
0.90          202                1                  0    64        1         0         1         102400      1           0           0.018830     NA          0.230315          0.195183            0.195182           0.28                 350           108
0.01          3                  1                  0    64        1         0         1         102400      1           1           .003099      NA          .042639           .044863             .044863            0.35                 352           539
0.01          3                  1                  0    64        1         0         1         102400      1           2           .001116      NA          .025607           .027459             .027459            0.59                 350           1622
1.40          224                1                  0    64        1         0         2         1024        0           0           0.000478     NA          0.006022          0.006950            0.006949           0.01                 7             68
0.01          3                  1                  0    64        1         0         2         1024        0           1           .000085      NA          .000869           .000949             .000949            0.02                 9             325
0.01          3                  1                  0    64        1         0         2         1024        0           2           .000028      NA          .000257           .000333             .000333            0.02                 7             613
0.88          201                1                  0    64        1         0         2         1024        1           0           0.000482     NA          0.006163          0.007020            0.007019           0.02                 7             47
0.01          3                  1                  0    64        1         0         2         1024        1           1           .000087      NA          .000816           .001464             .001464            0.02                 7             228
0.01          3                  1                  0    64        1         0         2         1024        1           2           .000028      NA          .000232           .000357             .000357            0.02                 7             572
1.41          225                1                  0    64        1         0         2         10240       0           0           0.004615     NA          0.043629          0.044058            0.044057           0.07                 38            84
0.01          3                  1                  0    64        1         0         2         10240       0           1           .000717      NA          .005265           .006510             .006510            0.07                 38            376
0.01          3                  1                  0    64        1         0         2         10240       0           2           .000240      NA          .001637           .002123             .002123            0.07                 38            1110
0.86          202                1                  0    64        1         0         2         10240       1           0           0.004660     NA          0.044617          0.044292            0.044291           0.06                 38            93
0.01          3                  1                  0    64        1         0         2         10240       1           1           .000659      NA          .005815           .006937             .006937            0.06                 38            452
0.01          3                  1                  0    64        1         0         2         10240       1           2           .000239      NA          .001647           .002058             .002058            0.06                 38            1201
1.41          225                1                  0    64        1         0         2         102400      0           0           0.017967     NA          0.239583          0.241476            0.241476           0.34                 352           93
0.01          3                  1                  0    64        1         0         2         102400      0           1           .002904      NA          .040375           .046568             .046568            0.36                 352           508
0.01          3                  1                  0    64        1         0         2         102400      0           2           .001092      NA          .023474           .025796             .025796            0.57                 352           1557
0.89          201                1                  0    64        1         0         2         102400      1           0           0.017751     NA          0.241059          0.240829            0.240828           0.32                 352           98
0.01          3                  1                  0    64        1         0         2         102400      1           1           .003346      NA          .040039           .045804             .045803            0.37                 352           504
0.01          3                  1                  0    64        1         0         2         102400      1           2           .001022      NA          .022417           .025723             .025723            0.56                 352           1520
1.39          224                1                  0    64        1         0         3         1024        0           0           0.000147     NA          0.003356          0.006668            0.006667           0.01                 5             50
0.01          3                  1                  0    64        1         0         3         1024        0           1           .000028      NA          .000665           .000921             .000921            0.02                 7             300
0.01          3                  1                  0    64        1         0         3         1024        0           2           .000008      NA          .000205           .000293             .000293            0.02                 7             709
0.89          200                1                  0    64        1         0         3         1024        1           0           0.000132     NA          0.003605          0.006374            0.006373           0.01                 5             50
0.01          3                  1                  0    64        1         0         3         1024        1           1           .000026      NA          .000725           .001014             .001014            0.01                 7             300
0.01          3                  1                  0    64        1         0         3         1024        1           2           .000008      NA          .000195           .000269             .000269            0.01                 7             773
1.38          224                1                  0    64        1         0         3         10240       0           0           0.001541     NA          0.024058          0.041469            0.041467           0.05                 23            62
0.01          3                  1                  0    64        1         0         3         10240       0           1           .000256      NA          .004450           .005750             .005750            0.06                 38            377
0.01          3                  1                  0    64        1         0         3         10240       0           2           .000085      NA          .001195           .001922             .001922            0.07                 38            881
0.89          201                1                  0    64        1         0         3         10240       1           0           0.001462     NA          0.023845          0.038941            0.038940           0.06                 23            58
0.01          3                  1                  0    64        1         0         3         10240       1           1           .000252      NA          .004309           .006420             .006420            0.06                 38            342
0.01          3                  1                  0    64        1         0         3         10240       1           2           .000088      NA          .001403           .001973             .001973            0.07                 38            995
1.40          223                1                  0    64        1         0         3         102400      0           0           0.005788     NA          0.113577          0.229266            0.229265           0.30                 203           58
0.01          3                  1                  0    64        1         0         3         102400      0           1           .001190      NA          .030372           .041366             .041366            0.34                 351           416
0.01          3                  1                  0    64        1         0         3         102400      0           2           .000408      NA          .015878           .021792             .021792            0.47                 354           1306
0.88          200                1                  0    64        1         0         3         102400      1           0           0.005729     NA          0.112819          0.227354            0.227353           0.29                 203           60
0.01          3                  1                  0    64        1         0         3         102400      1           1           .001090      NA          .031612           .043088             .043088            0.34                 351           424
0.01          3                  1                  0    64        1         0         3         102400      1           2           .000403      NA          .016280           .021500             .021500            0.47                 351           1319
1.37          224                1                  0    64        1         0         4         1024        0           0           0.000136     NA          0.003743          0.005404            0.005403           0.01                 5             60
0.01          3                  1                  0    64        1         0         4         1024        0           1           .000023      NA          .000631           .001524             .001524            0.02                 6             239
0.01          3                  1                  0    64        1         0         4         1024        0           2           .000008      NA          .000144           .000232             .000232            0.01                 6             636
1.39          224                1                  0    64        1         0         4         1024        1           0           0.000027     0.002299    0.000695          0.002434            0.002433           0.02                 6             33
0.01          3                  1                  0    64        1         0         4         1024        1           1           .000022      0.002383    .000350           .000533             .000533            0.03                 6             169
0.01          3                  1                  0    64        1         0         4         1024        1           2           .000006      0.002725    .000081           .000128             .000128            0.02                 7             575
1.38          224                1                  0    64        1         0         4         10240       0           0           0.001029     NA          0.021732          0.035323            0.035322           0.06                 23            53
0.01          3                  1                  0    64        1         0         4         10240       0           1           .000225      NA          .003615           .005590             .005590            0.06                 33            330
0.01          3                  1                  0    64        1         0         4         10240       0           2           .000076      NA          .001290           .001793             .001793            0.06                 33            1063
1.37          225                1                  0    64        1         0         4         10240       1           0           0.000042     0.018729    0.001700          0.021085            0.021084           0.07                 28            48
0.01          3                  1                  0    64        1         0         4         10240       1           1           .000119      0.018638    .002322           .003530             .003530            0.07                 33            301
0.01          3                  1                  0    64        1         0         4         10240       1           2           .000049      0.015739    .000520           .000842             .000842            0.06                 33            815
1.38          223                1                  0    64        1         0         4         102400      0           0           0.004064     NA          0.094247          0.172938            0.172937           0.24                 202           64
0.01          3                  1                  0    64        1         0         4         102400      0           1           .000972      NA          .021793           .031496             .031496            0.28                 300           395
0.01          3                  1                  0    64        1         0         4         102400      0           2           .000393      NA          .012803           .017997             .017997            0.41                 300           1249
