nodes;program;c.domain;adv.model;protocol;partysize;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;10;0.0162396;NA;~400;0.0016;0.0032
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;15;0.0371572;NA;~900;0.0036;0.0072
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;20;0.0708411;NA;~1600;0.0064;0.0128
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;25;0.114422;NA;~2500;0.01;0.02
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;30;0.163138;NA;~3600;0.0144;0.0288
bitcoin,bitcoincash,bitcoingold;35_set_intersection;RING;maldishonest;spdz2k;3;5;1.26868;NA;~193;20.5997;61.7983
bitcoin,bitcoincash,bitcoingold;35_set_intersection;RING;maldishonest;spdz2k;3;10;1.27434;NA;~493;20.6045;61.8103
bitcoin,bitcoincash,bitcoingold;35_set_intersection;RING;maldishonest;spdz2k;3;15;1.2601;NA;~993;20.6125;61.8303
bitcoin,bitcoincash,bitcoingold;35_set_intersection;RING;maldishonest;spdz2k;3;20;1.34785;NA;~1693;20.6237;61.8583
bitcoin,bitcoincash,bitcoingold;35_set_intersection;RING;maldishonest;spdz2k;3;25;1.38369;NA;~2593;20.6381;61.8943
bitcoin,bitcoincash,bitcoingold;35_set_intersection;RING;maldishonest;spdz2k;3;30;1.40671;NA;~3693;20.6557;61.9383
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;ccd;3;5;0.114874;NA;NA;0.016125;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;ccd;3;10;0.510477;NA;NA;0.0645;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;ccd;3;15;1.24798;NA;NA;0.145125;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;ccd;3;20;2.18609;NA;NA;0.258;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;ccd;3;25;3.48044;NA;NA;0.403125;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;ccd;3;30;8.44527;NA;NA;0.5805;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;malhonest;malicious-ccd;3;5;0.153966;NA;NA;1.12569;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;malhonest;malicious-ccd;3;10;0.69331;NA;NA;3.62266;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;malhonest;malicious-ccd;3;15;1.62437;NA;NA;8.37102;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;malhonest;malicious-ccd;3;20;2.79523;NA;NA;14.4907;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;malhonest;malicious-ccd;3;25;4.48252;NA;NA;21.9816;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;malhonest;malicious-ccd;3;30;6.36396;NA;NA;30.8438;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;maldishonest;tinier;3;5;0.907732;NA;NA;26.3103;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;maldishonest;tinier;3;10;2.79178;NA;NA;78.2455;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;maldishonest;tinier;3;15;5.98886;NA;NA;156.164;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;maldishonest;tinier;3;20;9.61771;NA;NA;260.389;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;maldishonest;tinier;3;25;14.3854;NA;NA;390.273;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;maldishonest;tinier;3;30;20.6898;NA;NA;546.465;NA
