comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  freqs(GHz)  datatype  optshare  packbool  protocol  bandwidths(Mbs)  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
3.07          235                1                  1.9         256       1         0         1         4000             8192        0           0           0.015200     NA          0.117722          0.131833            0.131832           0.23                 132           93
3.08          235                1                  1.9         256       1         0         1         3800             8192        0           0           0.015375     NA          0.113220          0.128907            0.128906           0.23                 130           93
3.07          234                1                  1.9         256       1         0         1         3600             8192        0           0           0.015055     NA          0.115528          0.133129            0.133128           0.24                 130           91
3.08          234                1                  1.9         256       1         0         1         3400             8192        0           0           0.015226     NA          0.115304          0.134983            0.134982           0.23                 131           91
3.08          235                1                  1.9         256       1         0         1         3200             8192        0           0           0.014997     NA          0.115405          0.142452            0.142451           0.24                 130           88
3.07          235                1                  1.9         256       1         0         1         3000             8192        0           0           0.015090     NA          0.113963          0.135633            0.135632           0.24                 130           90
3.08          239                1                  1.9         256       1         0         1         2800             8192        0           0           0.015086     NA          0.116972          0.141742            0.141742           0.24                 130           88
3.07          235                1                  1.9         256       1         0         1         2600             8192        0           0           0.014995     NA          0.117506          0.149664            0.149663           0.25                 131           86
3.07          233                1                  1.9         256       1         0         1         2400             8192        0           0           0.015044     NA          0.113371          0.150558            0.150557           0.25                 130           85
3.10          235                1                  1.9         256       1         0         1         2200             8192        0           0           0.015274     NA          0.115220          0.153499            0.153498           0.25                 130           84
3.05          234                1                  1.9         256       1         0         1         2000             8192        0           0           0.015191     NA          0.113785          0.156036            0.156035           0.26                 130           83
3.08          234                1                  1.9         256       1         0         1         1800             8192        0           0           0.015188     NA          0.118702          0.157925            0.157924           0.26                 134           85
3.08          235                1                  1.9         256       1         0         1         1600             8192        0           0           0.015002     NA          0.117960          0.171249            0.171248           0.28                 131           79
3.08          234                1                  1.9         256       1         0         1         1400             8192        0           0           0.014937     NA          0.119998          0.178658            0.178657           0.27                 130           79
3.07          235                1                  1.9         256       1         0         1         1200             8192        0           0           0.014922     NA          0.120353          0.190569            0.190568           0.29                 130           75
3.08          234                1                  1.9         256       1         0         1         1000             8192        0           0           0.014816     NA          0.122330          0.215071            0.215070           0.31                 130           70
3.08          234                1                  1.9         256       1         0         1         800              8192        0           0           0.015021     NA          0.126224          0.249350            0.249348           0.35                 130           64
3.08          233                1                  1.9         256       1         0         1         600              8192        0           0           0.014827     NA          0.132942          0.321293            0.321292           0.42                 130           55
3.08          234                1                  1.9         256       1         0         1         400              8192        0           0           0.014914     NA          0.142266          0.417542            0.417541           0.52                 131           47
3.02          234                1                  1.9         256       1         0         2         9000             8192        0           0           0.028922     NA          0.113823          0.198967            0.198967           0.31                 149           73
3.02          233                1                  1.9         256       1         0         2         8800             8192        0           0           0.029334     NA          0.113910          0.198983            0.198982           0.31                 147           73
3.02          237                1                  1.9         256       1         0         2         8600             8192        0           0           0.029180     NA          0.117275          0.194879            0.194878           0.31                 147           75
3.03          233                1                  1.9         256       1         0         2         8400             8192        0           0           0.029075     NA          0.116747          0.208341            0.208340           0.32                 147           71
3.03          233                1                  1.9         256       1         0         2         8200             8192        0           0           0.028905     NA          0.116750          0.198661            0.198660           0.31                 147           73
3.02          233                1                  1.9         256       1         0         2         8000             8192        0           0           0.028557     NA          0.115936          0.201169            0.201168           0.31                 147           72
3.03          232                1                  1.9         256       1         0         2         7800             8192        0           0           0.029244     NA          0.113837          0.199436            0.199435           0.31                 147           72
3.02          234                1                  1.9         256       1         0         2         7600             8192        0           0           0.028892     NA          0.113612          0.194473            0.194472           0.31                 147           73
3.02          234                1                  1.9         256       1         0         2         7400             8192        0           0           0.028475     NA          0.113965          0.196890            0.196889           0.31                 149           73
3.02          233                1                  1.9         256       1         0         2         7200             8192        0           0           0.029246     NA          0.116360          0.195096            0.195095           0.31                 147           74
3.03          233                1                  1.9         256       1         0         2         7000             8192        0           0           0.029117     NA          0.114921          0.200572            0.200571           0.31                 149           73
3.03          234                1                  1.9         256       1         0         2         6800             8192        0           0           0.028785     NA          0.114936          0.203191            0.203190           0.32                 147           72
3.03          234                1                  1.9         256       1         0         2         6600             8192        0           0           0.028989     NA          0.115522          0.203387            0.203386           0.31                 147           72
3.03          234                1                  1.9         256       1         0         2         6400             8192        0           0           0.028594     NA          0.115806          0.206251            0.206250           0.32                 147           72
3.04          235                1                  1.9         256       1         0         2         6200             8192        0           0           0.029278     NA          0.117070          0.201839            0.201838           0.31                 149           73
3.02          233                1                  1.9         256       1         0         2         6000             8192        0           0           0.029192     NA          0.117300          0.202952            0.202951           0.32                 147           73
3.04          238                1                  1.9         256       1         0         2         5800             8192        0           0           0.029070     NA          0.112695          0.206168            0.206167           0.32                 149           70
3.04          233                1                  1.9         256       1         0         2         5600             8192        0           0           0.028990     NA          0.114784          0.204164            0.204163           0.32                 149           71
3.01          234                1                  1.9         256       1         0         2         5400             8192        0           0           0.029083     NA          0.116218          0.197585            0.197584           0.31                 147           73
3.05          234                1                  1.9         256       1         0         2         5200             8192        0           0           0.029554     NA          0.116501          0.201844            0.201843           0.31                 147           73
3.04          234                1                  1.9         256       1         0         2         5000             8192        0           0           0.029361     NA          0.118745          0.194704            0.194703           0.31                 147           75
3.04          233                1                  1.9         256       1         0         2         4800             8192        0           0           0.028975     NA          0.118062          0.196839            0.196839           0.31                 147           74
3.02          234                1                  1.9         256       1         0         2         4600             8192        0           0           0.029338     NA          0.114586          0.194990            0.194989           0.31                 149           74
3.03          233                1                  1.9         256       1         0         2         4400             8192        0           0           0.029396     NA          0.113838          0.204658            0.204657           0.32                 147           71
3.02          234                1                  1.9         256       1         0         2         4200             8192        0           0           0.028808     NA          0.115271          0.215804            0.215803           0.33                 147           69
3.02          233                1                  1.9         256       1         0         2         4000             8192        0           0           0.028917     NA          0.116533          0.216919            0.216918           0.33                 147           69
3.02          234                1                  1.9         256       1         0         2         3800             8192        0           0           0.028939     NA          0.116248          0.206108            0.206108           0.32                 147           71
3.03          234                1                  1.9         256       1         0         2         3600             8192        0           0           0.029249     NA          0.116099          0.209468            0.209467           0.32                 147           71
3.02          235                1                  1.9         256       1         0         2         3400             8192        0           0           0.028845     NA          0.117558          0.209642            0.209641           0.32                 147           71
3.02          234                1                  1.9         256       1         0         2         3200             8192        0           0           0.028872     NA          0.112470          0.216884            0.216883           0.33                 147           68
3.03          240                1                  1.9         256       1         0         2         3000             8192        0           0           0.029052     NA          0.117161          0.229902            0.229902           0.34                 148           67
3.02          237                1                  1.9         256       1         0         2         2800             8192        0           0           0.028628     NA          0.115044          0.234767            0.234766           0.35                 147           65
3.03          234                1                  1.9         256       1         0         2         2600             8192        0           0           0.029125     NA          0.112261          0.231498            0.231497           0.34                 149           65
3.02          233                1                  1.9         256       1         0         2         2400             8192        0           0           0.029179     NA          0.115172          0.232140            0.232140           0.34                 149           66
3.02          234                1                  1.9         256       1         0         2         2200             8192        0           0           0.029187     NA          0.118074          0.240382            0.240381           0.35                 147           65
3.02          234                1                  1.9         256       1         0         2         2000             8192        0           0           0.028412     NA          0.116445          0.242720            0.242719           0.35                 147           64
3.02          236                1                  1.9         256       1         0         2         1800             8192        0           0           0.028741     NA          0.116027          0.264618            0.264617           0.38                 147           60
3.03          239                1                  1.9         256       1         0         2         1600             8192        0           0           0.028742     NA          0.115266          0.273706            0.273705           0.39                 148           59
3.03          238                1                  1.9         256       1         0         2         1400             8192        0           0           0.029428     NA          0.117895          0.289313            0.289312           0.40                 147           57
3.04          234                1                  1.9         256       1         0         2         1200             8192        0           0           0.029052     NA          0.115433          0.318050            0.318049           0.43                 147           53
3.02          234                1                  1.9         256       1         0         2         1000             8192        0           0           0.028499     NA          0.121618          0.364499            0.364498           0.47                 147           49
3.03          234                1                  1.9         256       1         0         2         800              8192        0           0           0.029192     NA          0.124663          0.431678            0.431677           0.54                 147           43
3.03          234                1                  1.9         256       1         0         2         600              8192        0           0           0.029453     NA          0.128338          0.547874            0.547874           0.66                 148           36
3.02          233                1                  1.9         256       1         0         2         400              8192        0           0           0.029046     NA          0.142168          0.776010            0.776009           0.89                 147           29
2.96          232                1                  1.9         256       1         0         3         9000             8192        0           0           0.026913     NA          0.072702          0.235993            0.235992           0.35                 101           53
2.96          233                1                  1.9         256       1         0         3         8800             8192        0           0           0.026724     NA          0.065294          0.220099            0.220099           0.33                 101           53
2.97          233                1                  1.9         256       1         0         3         8600             8192        0           0           0.027058     NA          0.074243          0.224085            0.224084           0.33                 99            55
2.97          232                1                  1.9         256       1         0         3         8400             8192        0           0           0.026981     NA          0.073194          0.222386            0.222385           0.33                 99            55
2.97          232                1                  1.9         256       1         0         3         8200             8192        0           0           0.026664     NA          0.065201          0.229062            0.229061           0.34                 101           51
2.95          232                1                  1.9         256       1         0         3         8000             8192        0           0           0.026868     NA          0.072792          0.241843            0.241842           0.36                 99            51
2.96          233                1                  1.9         256       1         0         3         7800             8192        0           0           0.027032     NA          0.071215          0.241829            0.241828           0.35                 99            51
2.95          232                1                  1.9         256       1         0         3         7600             8192        0           0           0.026528     NA          0.073459          0.215291            0.215290           0.32                 99            56
2.96          232                1                  1.9         256       1         0         3         7400             8192        0           0           0.026878     NA          0.073285          0.233744            0.233743           0.35                 99            53
2.97          233                1                  1.9         256       1         0         3         7200             8192        0           0           0.026933     NA          0.064857          0.238089            0.238088           0.35                 101           50
2.96          232                1                  1.9         256       1         0         3         7000             8192        0           0           0.026644     NA          0.071795          0.245148            0.245147           0.35                 99            51
2.96          232                1                  1.9         256       1         0         3         6800             8192        0           0           0.026768     NA          0.072560          0.237669            0.237668           0.35                 99            52
2.95          231                1                  1.9         256       1         0         3         6600             8192        0           0           0.026509     NA          0.072789          0.232124            0.232123           0.35                 99            53
2.96          232                1                  1.9         256       1         0         3         6400             8192        0           0           0.027206     NA          0.073486          0.233912            0.233911           0.35                 99            53
2.96          232                1                  1.9         256       1         0         3         6200             8192        0           0           0.026946     NA          0.074481          0.227992            0.227991           0.34                 99            55
2.96          233                1                  1.9         256       1         0         3         6000             8192        0           0           0.027165     NA          0.065848          0.230483            0.230482           0.34                 101           52
2.96          233                1                  1.9         256       1         0         3         5800             8192        0           0           0.026748     NA          0.066992          0.223046            0.223045           0.34                 101           53
2.97          232                1                  1.9         256       1         0         3         5600             8192        0           0           0.026891     NA          0.065459          0.228878            0.228877           0.34                 101           52
2.97          231                1                  1.9         256       1         0         3         5400             8192        0           0           0.027002     NA          0.065908          0.226346            0.226345           0.34                 101           53
2.97          232                1                  1.9         256       1         0         3         5200             8192        0           0           0.026829     NA          0.073961          0.231352            0.231351           0.35                 99            54
2.96          232                1                  1.9         256       1         0         3         5000             8192        0           0           0.026899     NA          0.064947          0.226307            0.226305           0.34                 103           52
2.96          233                1                  1.9         256       1         0         3         4800             8192        0           0           0.026906     NA          0.073473          0.237456            0.237455           0.35                 99            53
2.97          232                1                  1.9         256       1         0         3         4600             8192        0           0           0.026661     NA          0.070671          0.235809            0.235808           0.35                 99            52
2.96          233                1                  1.9         256       1         0         3         4400             8192        0           0           0.026596     NA          0.071623          0.243016            0.243016           0.36                 99            51
2.97          231                1                  1.9         256       1         0         3         4200             8192        0           0           0.026998     NA          0.066642          0.229660            0.229659           0.34                 101           52
2.98          233                1                  1.9         256       1         0         3         4000             8192        0           0           0.026841     NA          0.073523          0.250264            0.250263           0.37                 99            50
2.96          232                1                  1.9         256       1         0         3         3800             8192        0           0           0.026946     NA          0.070923          0.253697            0.253696           0.37                 99            50
2.95          232                1                  1.9         256       1         0         3         3600             8192        0           0           0.026977     NA          0.073690          0.247479            0.247478           0.36                 99            51
2.97          232                1                  1.9         256       1         0         3         3400             8192        0           0           0.027004     NA          0.070717          0.250846            0.250845           0.36                 99            50
2.97          233                1                  1.9         256       1         0         3         3200             8192        0           0           0.026920     NA          0.070512          0.258784            0.258783           0.37                 99            49
2.95          233                1                  1.9         256       1         0         3         3000             8192        0           0           0.026608     NA          0.072700          0.246989            0.246988           0.36                 101           51
2.96          232                1                  1.9         256       1         0         3         2800             8192        0           0           0.027000     NA          0.070903          0.250129            0.250129           0.36                 99            50
2.96          232                1                  1.9         256       1         0         3         2600             8192        0           0           0.026919     NA          0.072797          0.264578            0.264577           0.38                 99            49
2.97          233                1                  1.9         256       1         0         3         2400             8192        0           0           0.026645     NA          0.070875          0.273147            0.273146           0.39                 99            47
2.97          233                1                  1.9         256       1         0         3         2200             8192        0           0           0.027189     NA          0.073926          0.281197            0.281196           0.39                 99            47
2.96          236                1                  1.9         256       1         0         3         2000             8192        0           0           0.026834     NA          0.073503          0.292787            0.292786           0.41                 99            45
2.95          234                1                  1.9         256       1         0         3         1800             8192        0           0           0.026794     NA          0.071552          0.303648            0.303647           0.42                 99            44
2.96          232                1                  1.9         256       1         0         3         1600             8192        0           0           0.026723     NA          0.070633          0.318756            0.318755           0.43                 99            42
2.96          233                1                  1.9         256       1         0         3         1400             8192        0           0           0.026432     NA          0.069775          0.342275            0.342274           0.46                 99            39
2.96          231                1                  1.9         256       1         0         3         1200             8192        0           0           0.026968     NA          0.071904          0.380344            0.380344           0.49                 99            37
2.97          231                1                  1.9         256       1         0         3         1000             8192        0           0           0.027072     NA          0.069028          0.435429            0.435429           0.55                 99            33
2.98          233                1                  1.9         256       1         0         3         800              8192        0           0           0.027107     NA          0.068435          0.523470            0.523469           0.63                 99            28
2.98          233                1                  1.9         256       1         0         3         600              8192        0           0           0.026500     NA          0.068917          0.665411            0.665411           0.77                 99            23
2.96          233                1                  1.9         256       1         0         3         400              8192        0           0           0.026874     NA          0.072576          0.958616            0.958615           1.07                 99            17
2.95          232                1                  1.9         256       1         0         4         9000             8192        0           0           0.025275     NA          0.071336          0.183545            0.183544           0.29                 99            61
2.94          233                1                  1.9         256       1         0         4         8800             8192        0           0           0.025338     NA          0.071051          0.182699            0.182698           0.30                 99            62
2.95          233                1                  1.9         256       1         0         4         8600             8192        0           0           0.025251     NA          0.071459          0.180281            0.180280           0.29                 99            62
2.94          232                1                  1.9         256       1         0         4         8400             8192        0           0           0.025334     NA          0.065360          0.175003            0.175002           0.29                 99            61
2.97          232                1                  1.9         256       1         0         4         8200             8192        0           0           0.025233     NA          0.070168          0.176316            0.176315           0.29                 99            63
2.95          233                1                  1.9         256       1         0         4         8000             8192        0           0           0.025177     NA          0.070429          0.188370            0.188369           0.30                 99            60
2.94          231                1                  1.9         256       1         0         4         7800             8192        0           0           0.025238     NA          0.069753          0.186056            0.186055           0.30                 99            60
2.95          232                1                  1.9         256       1         0         4         7600             8192        0           0           0.025358     NA          0.070838          0.187198            0.187198           0.30                 99            60
2.94          232                1                  1.9         256       1         0         4         7400             8192        0           0           0.025081     NA          0.069761          0.186970            0.186969           0.30                 99            60
2.96          231                1                  1.9         256       1         0         4         7200             8192        0           0           0.025345     NA          0.070091          0.179835            0.179835           0.29                 99            61
2.94          233                1                  1.9         256       1         0         4         7000             8192        0           0           0.025382     NA          0.064609          0.203685            0.203684           0.31                 101           56
2.95          233                1                  1.9         256       1         0         4         6800             8192        0           0           0.025243     NA          0.071634          0.185416            0.185415           0.30                 99            61
2.95          232                1                  1.9         256       1         0         4         6600             8192        0           0           0.025404     NA          0.070374          0.191339            0.191338           0.31                 99            60
2.94          233                1                  1.9         256       1         0         4         6400             8192        0           0           0.025180     NA          0.070213          0.186776            0.186775           0.30                 99            60
2.95          232                1                  1.9         256       1         0         4         6200             8192        0           0           0.025323     NA          0.072376          0.179818            0.179817           0.29                 99            62
2.92          232                1                  1.9         256       1         0         4         6000             8192        0           0           0.025196     NA          0.071613          0.185408            0.185407           0.30                 99            61
2.94          231                1                  1.9         256       1         0         4         5800             8192        0           0           0.025197     NA          0.074096          0.180901            0.180900           0.30                 99            63
2.94          232                1                  1.9         256       1         0         4         5600             8192        0           0           0.025106     NA          0.071222          0.188245            0.188244           0.30                 99            60
2.95          231                1                  1.9         256       1         0         4         5400             8192        0           0           0.025285     NA          0.072192          0.173930            0.173930           0.29                 99            64
2.95          232                1                  1.9         256       1         0         4         5200             8192        0           0           0.024799     NA          0.070261          0.189955            0.189954           0.30                 99            60
2.95          231                1                  1.9         256       1         0         4         5000             8192        0           0           0.025497     NA          0.065193          0.190846            0.190846           0.30                 101           58
2.94          233                1                  1.9         256       1         0         4         4800             8192        0           0           0.024632     NA          0.070660          0.189306            0.189305           0.30                 99            60
2.94          232                1                  1.9         256       1         0         4         4600             8192        0           0           0.025244     NA          0.070930          0.188171            0.188170           0.30                 99            60
2.94          232                1                  1.9         256       1         0         4         4400             8192        0           0           0.024777     NA          0.069988          0.197580            0.197579           0.31                 99            58
2.96          233                1                  1.9         256       1         0         4         4200             8192        0           0           0.024860     NA          0.072285          0.184020            0.184019           0.29                 99            61
2.95          232                1                  1.9         256       1         0         4         4000             8192        0           0           0.025500     NA          0.069575          0.206351            0.206350           0.32                 99            57
2.95          232                1                  1.9         256       1         0         4         3800             8192        0           0           0.024940     NA          0.063691          0.195521            0.195520           0.30                 101           56
2.94          231                1                  1.9         256       1         0         4         3600             8192        0           0           0.025200     NA          0.071937          0.191875            0.191874           0.30                 99            60
2.94          231                1                  1.9         256       1         0         4         3400             8192        0           0           0.025182     NA          0.069087          0.207012            0.207011           0.32                 99            56
2.95          232                1                  1.9         256       1         0         4         3200             8192        0           0           0.025310     NA          0.071570          0.203951            0.203950           0.31                 99            58
2.96          232                1                  1.9         256       1         0         4         3000             8192        0           0           0.025180     NA          0.071054          0.194919            0.194918           0.31                 99            59
2.94          232                1                  1.9         256       1         0         4         2800             8192        0           0           0.025052     NA          0.064970          0.210576            0.210575           0.32                 101           54
2.95          232                1                  1.9         256       1         0         4         2600             8192        0           0           0.025104     NA          0.072624          0.198636            0.198635           0.31                 99            59
2.95          232                1                  1.9         256       1         0         4         2400             8192        0           0           0.025158     NA          0.068159          0.221935            0.221935           0.33                 99            53
2.95          232                1                  1.9         256       1         0         4         2200             8192        0           0           0.025418     NA          0.070911          0.227561            0.227560           0.34                 99            53
2.95          232                1                  1.9         256       1         0         4         2000             8192        0           0           0.025246     NA          0.070204          0.236332            0.236331           0.35                 99            52
2.94          233                1                  1.9         256       1         0         4         1800             8192        0           0           0.025011     NA          0.070650          0.247224            0.247222           0.36                 99            50
2.94          233                1                  1.9         256       1         0         4         1600             8192        0           0           0.025042     NA          0.070070          0.255095            0.255094           0.37                 99            49
2.95          236                1                  1.9         256       1         0         4         1400             8192        0           0           0.025459     NA          0.068267          0.276757            0.276757           0.39                 99            46
2.94          233                1                  1.9         256       1         0         4         1200             8192        0           0           0.025532     NA          0.069255          0.304435            0.304434           0.41                 99            43
2.94          233                1                  1.9         256       1         0         4         1000             8192        0           0           0.025297     NA          0.068618          0.349797            0.349796           0.46                 99            39
2.94          231                1                  1.9         256       1         0         4         800              8192        0           0           0.024557     NA          0.064654          0.416125            0.416124           0.53                 103           33
2.97          233                1                  1.9         256       1         0         4         600              8192        0           0           0.025336     NA          0.069874          0.533184            0.533183           0.64                 99            28
2.95          231                1                  1.9         256       1         0         4         400              8192        0           0           0.025117     NA          0.074367          0.765803            0.765802           0.88                 101           21
2.98          233                1                  1.9         256       1         0         5         9000             8192        0           0           0.026885     NA          0.087416          0.220142            0.220141           0.33                 115           60
2.97          232                1                  1.9         256       1         0         5         8800             8192        0           0           0.026739     NA          0.087869          0.213537            0.213536           0.33                 115           61
2.97          232                1                  1.9         256       1         0         5         8600             8192        0           0           0.026786     NA          0.086427          0.215690            0.215689           0.33                 115           60
2.97          232                1                  1.9         256       1         0         5         8400             8192        0           0           0.026491     NA          0.085817          0.219387            0.219386           0.33                 115           59
2.97          233                1                  1.9         256       1         0         5         8200             8192        0           0           0.026775     NA          0.085868          0.226982            0.226981           0.34                 115           58
2.98          233                1                  1.9         256       1         0         5         8000             8192        0           0           0.026643     NA          0.085695          0.223485            0.223484           0.34                 115           58
2.97          233                1                  1.9         256       1         0         5         7800             8192        0           0           0.027127     NA          0.087811          0.202641            0.202640           0.32                 115           63
2.97          232                1                  1.9         256       1         0         5         7600             8192        0           0           0.027102     NA          0.088330          0.217868            0.217867           0.33                 115           60
2.97          232                1                  1.9         256       1         0         5         7400             8192        0           0           0.026801     NA          0.078514          0.216221            0.216220           0.33                 115           57
2.97          232                1                  1.9         256       1         0         5         7200             8192        0           0           0.026910     NA          0.087169          0.232630            0.232629           0.35                 115           57
2.98          232                1                  1.9         256       1         0         5         7000             8192        0           0           0.026931     NA          0.085907          0.222561            0.222560           0.34                 115           59
2.95          233                1                  1.9         256       1         0         5         6800             8192        0           0           0.026973     NA          0.079093          0.217285            0.217284           0.33                 117           58
