program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
42;FIELD;semihonest;replicated-field;3;786.89;18312;147;13600;0.502997;5.46;588;98;~10;1.72722;3.44094
42;FIELD;semihonest;replicated-field;3;806.77;18786;151;14000;0.56002;5.65;592;97;~10;1.77802;3.54214
42;FIELD;semihonest;replicated-field;3;827.42;19269;155;14400;0.584763;5.87;607;96;~10;1.82882;3.64334
42;FIELD;semihonest;replicated-field;3;858.63;19756;159;14800;0.567799;5.91;624;98;~10;1.87962;3.74454
42;FIELD;semihonest;replicated-field;3;899.25;20232;164;15200;0.58181;6.52;638;97;~10;1.93042;3.84574
42;FIELD;semihonest;replicated-field;3;906.45;20707;168;15600;0.581934;6.18;655;98;~10;1.98122;3.94694
42;FIELD;semihonest;replicated-field;3;922.05;22017;172;16000;0.623009;6.37;671;97;~10;2.03202;4.04814
42;FIELD;semihonest;replicated-field;3;949.79;22509;177;16400;0.642416;6.93;1145;95;~10;2.08282;4.14934
42;FIELD;semihonest;replicated-field;3;984.57;23633;181;16800;0.667438;7.01;1146;96;~10;2.13362;4.25054
42;FIELD;semihonest;replicated-field;3;1006.22;24117;185;17200;0.642766;7.09;1147;97;~10;2.18442;4.35174
42;FIELD;semihonest;replicated-field;3;1018.14;24584;189;17600;0.659462;7.30;1145;96;~10;2.23522;4.45294
42;FIELD;semihonest;replicated-field;3;1039.50;25070;194;18000;0.679039;7.38;1149;98;~10;2.28602;4.55414
42;FIELD;semihonest;replicated-field;3;1070.42;25587;198;18400;0.703858;7.52;1150;98;~10;2.33682;4.65534
42;FIELD;semihonest;replicated-field;3;1107.31;26071;202;18800;0.698942;7.62;1146;98;~10;2.38762;4.75654
42;FIELD;semihonest;replicated-field;3;1102.89;26550;207;19200;0.73076;7.91;1146;97;~10;2.43842;4.85774
42;FIELD;semihonest;replicated-field;3;1125.66;27032;211;19600;0.744865;8.07;1150;98;~10;2.48922;4.95894
42;FIELD;semihonest;replicated-field;3;1151.24;27600;215;20000;0.733042;8.07;1153;98;~10;2.54002;5.06014
42;RING;semidishonest;semi2k;3;0.61;30;1;10;0.053982;0.17;32;91;~33;2.2044;6.59302
42;RING;semidishonest;semi2k;3;23.15;559;5;400;0.0862849;0.33;50;99;~33;2.99064;8.1655
42;RING;semidishonest;semi2k;3;46.73;1117;9;800;0.127622;0.52;66;97;~33;3.79704;9.7783
42;RING;semidishonest;semi2k;3;69.18;1682;13;1200;0.205005;0.76;84;100;~37;6.78763;17.9437
42;RING;semidishonest;semi2k;3;93.86;2205;18;1600;0.240452;0.94;98;98;~37;7.59403;19.5565
42;RING;semidishonest;semi2k;3;116.93;2793;22;2000;0.273464;1.10;116;99;~37;8.40043;21.1693
42;RING;semidishonest;semi2k;3;137.96;3332;26;2400;0.345727;1.36;150;99;~41;11.391;29.3347
42;RING;semidishonest;semi2k;3;163.62;3897;31;2800;0.374818;1.51;149;98;~41;12.1974;30.9475
42;RING;semidishonest;semi2k;3;186.56;4377;35;3200;0.463913;1.73;166;99;~45;15.188;39.1128
42;RING;semidishonest;semi2k;3;208.64;4840;39;3600;0.486571;1.89;184;98;~45;15.9944;40.7256
42;RING;semidishonest;semi2k;3;231.11;5557;43;4000;0.509261;2.05;198;98;~45;16.8008;42.3384
42;RING;semidishonest;semi2k;3;255.68;6182;48;4400;0.617573;2.35;291;98;~49;19.7914;50.5038
42;RING;semidishonest;semi2k;3;280.55;6669;52;4800;0.622454;2.48;291;97;~49;20.5978;52.1166
42;RING;semidishonest;semi2k;3;327.12;7154;56;5200;0.706749;2.72;296;98;~53;23.5884;60.282
42;RING;semidishonest;semi2k;3;322.52;7716;61;5600;0.750923;2.88;290;97;~53;24.3948;61.8948
42;RING;semidishonest;semi2k;3;518.95;8167;65;6000;0.789061;3.06;292;96;~53;25.2012;63.5076
42;RING;semidishonest;semi2k;3;372.02;8674;69;6400;0.846154;3.25;301;97;~57;28.1918;71.673
42;RING;semidishonest;semi2k;3;400.07;9184;74;6800;0.87942;3.39;317;97;~57;28.9982;73.2858
42;RING;semidishonest;semi2k;3;444.49;9667;78;7200;0.945929;3.70;332;93;~61;31.9888;81.4511
42;RING;semidishonest;semi2k;3;547.58;10120;82;7600;0.980703;3.83;347;97;~61;32.7952;83.0639
42;RING;malhonest;sy-rep-ring;3;0.61;30;1;10;0.0347688;0.14;23;63;~20;0.840592;2.52056
42;RING;malhonest;sy-rep-ring;3;23.15;559;5;400;0.0767814;0.33;40;81;~20;1.25867;3.72488
42;RING;malhonest;sy-rep-ring;3;46.73;1117;9;800;0.100112;0.50;54;87;~20;1.68747;4.96008
42;RING;malhonest;sy-rep-ring;3;69.18;1682;13;1200;0.137716;0.69;82;90;~20;2.11627;6.19528
42;RING;malhonest;sy-rep-ring;3;93.86;2205;18;1600;0.166329;0.88;90;87;~20;2.54507;7.43048
42;RING;malhonest;sy-rep-ring;3;116.93;2793;22;2000;0.186794;0.99;107;91;~20;2.97387;8.66568
42;RING;malhonest;sy-rep-ring;3;137.96;3332;26;2400;0.219156;1.20;152;92;~20;3.40267;9.90088
42;RING;malhonest;sy-rep-ring;3;163.62;3897;31;2800;0.225948;1.33;154;93;~20;3.83147;11.1361
42;RING;malhonest;sy-rep-ring;3;186.56;4377;35;3200;0.270271;1.55;162;93;~20;4.26027;12.3713
42;RING;malhonest;sy-rep-ring;3;208.64;4840;39;3600;0.25692;1.63;179;94;~20;4.68907;13.6065
42;RING;malhonest;sy-rep-ring;3;231.11;5557;43;4000;0.295857;1.83;197;94;~20;5.11787;14.8417
42;RING;malhonest;sy-rep-ring;3;255.68;6182;48;4400;0.314359;2.07;296;92;~20;5.54667;16.0769
42;RING;malhonest;sy-rep-ring;3;280.55;6669;52;4800;0.339846;2.21;296;95;~20;5.97547;17.3121
42;RING;malhonest;sy-rep-ring;3;327.12;7154;56;5200;0.382518;2.39;299;95;~20;6.40427;18.5473
42;RING;malhonest;sy-rep-ring;3;322.52;7716;61;5600;0.411934;2.63;294;93;~20;6.83307;19.7825
42;RING;malhonest;sy-rep-ring;3;518.95;8167;65;6000;0.413981;2.70;296;96;~20;7.26187;21.0177
42;RING;malhonest;sy-rep-ring;3;372.02;8674;69;6400;0.42179;2.81;307;95;~20;7.69067;22.2529
42;RING;malhonest;sy-rep-ring;3;400.07;9184;74;6800;0.458655;2.97;324;96;~20;8.11947;23.4881
42;RING;malhonest;sy-rep-ring;3;444.49;9667;78;7200;0.501302;3.19;338;95;~20;8.54827;24.7233
42;RING;malhonest;sy-rep-ring;3;547.58;10120;82;7600;0.492878;3.33;358;95;~20;8.97707;25.9585
42;RING;malhonest;malicious-rep-ring;3;0.61;30;1;10;0.0290506;0.11;22;61;~20;0.840592;2.52056
42;RING;malhonest;malicious-rep-ring;3;23.15;559;5;400;0.0728093;0.32;38;82;~20;1.25867;3.72488
42;RING;malhonest;malicious-rep-ring;3;46.73;1117;9;800;0.0941759;0.48;53;87;~20;1.68747;4.96008
42;RING;malhonest;malicious-rep-ring;3;69.18;1682;13;1200;0.122265;0.66;81;89;~20;2.11627;6.19528
42;RING;malhonest;malicious-rep-ring;3;93.86;2205;18;1600;0.155305;0.83;89;90;~20;2.54507;7.43048
42;RING;malhonest;malicious-rep-ring;3;116.93;2793;22;2000;0.184525;1.03;105;92;~20;2.97387;8.66568
42;RING;malhonest;malicious-rep-ring;3;137.96;3332;26;2400;0.217371;1.21;152;92;~20;3.40267;9.90088
42;RING;malhonest;malicious-rep-ring;3;163.62;3897;31;2800;0.2251;1.34;154;94;~20;3.83147;11.1361
42;RING;malhonest;malicious-rep-ring;3;186.56;4377;35;3200;0.265424;1.57;162;93;~20;4.26027;12.3713
42;RING;malhonest;malicious-rep-ring;3;208.64;4840;39;3600;0.265147;1.64;178;93;~20;4.68907;13.6065
42;RING;malhonest;malicious-rep-ring;3;231.11;5557;43;4000;0.303715;1.85;199;91;~20;5.11787;14.8417
42;RING;malhonest;malicious-rep-ring;3;255.68;6182;48;4400;0.316342;2.05;296;94;~20;5.54667;16.0769
42;RING;malhonest;malicious-rep-ring;3;280.55;6669;52;4800;0.361909;2.27;294;94;~20;5.97547;17.3121
42;RING;malhonest;malicious-rep-ring;3;327.12;7154;56;5200;0.33507;2.31;299;96;~20;6.40427;18.5473
42;RING;malhonest;malicious-rep-ring;3;322.52;7716;61;5600;0.380223;2.48;293;96;~20;6.83307;19.7825
42;RING;malhonest;malicious-rep-ring;3;518.95;8167;65;6000;0.416568;2.68;301;95;~20;7.26187;21.0177
42;RING;malhonest;malicious-rep-ring;3;372.02;8674;69;6400;0.43988;2.84;308;95;~20;7.69067;22.2529
42;RING;malhonest;malicious-rep-ring;3;400.07;9184;74;6800;0.466724;3.05;324;96;~20;8.11947;23.4881
42;RING;malhonest;malicious-rep-ring;3;444.49;9667;78;7200;0.486701;3.21;337;93;~20;8.54827;24.7233
42;RING;malhonest;malicious-rep-ring;3;547.58;10120;82;7600;0.481484;3.33;353;95;~20;8.97707;25.9585
42;RING;malhonest;ps-rep-ring;3;0.61;30;1;10;0.0319194;0.12;22;64;~20;0.840592;2.52056
42;RING;malhonest;ps-rep-ring;3;23.15;559;5;400;0.0630883;0.29;40;83;~20;1.25867;3.72488
42;RING;malhonest;ps-rep-ring;3;46.73;1117;9;800;0.101045;0.49;55;87;~20;1.68747;4.96008
42;RING;malhonest;ps-rep-ring;3;69.18;1682;13;1200;0.133912;0.68;81;87;~20;2.11627;6.19528
42;RING;malhonest;ps-rep-ring;3;93.86;2205;18;1600;0.161986;0.86;89;88;~20;2.54507;7.43048
42;RING;malhonest;ps-rep-ring;3;116.93;2793;22;2000;0.171241;0.98;106;92;~20;2.97387;8.66568
42;RING;malhonest;ps-rep-ring;3;137.96;3332;26;2400;0.196436;1.18;152;92;~20;3.40267;9.90088
42;RING;malhonest;ps-rep-ring;3;163.62;3897;31;2800;0.22241;1.33;152;93;~20;3.83147;11.1361
42;RING;malhonest;ps-rep-ring;3;186.56;4377;35;3200;0.264163;1.52;162;93;~20;4.26027;12.3713
42;RING;malhonest;ps-rep-ring;3;208.64;4840;39;3600;0.299713;1.70;178;92;~20;4.68907;13.6065
42;RING;malhonest;ps-rep-ring;3;231.11;5557;43;4000;0.2973;1.84;196;91;~20;5.11787;14.8417
42;RING;malhonest;ps-rep-ring;3;255.68;6182;48;4400;0.328259;2.07;294;93;~20;5.54667;16.0769
42;RING;malhonest;ps-rep-ring;3;280.55;6669;52;4800;0.361401;2.24;294;95;~20;5.97547;17.3121
42;RING;malhonest;ps-rep-ring;3;327.12;7154;56;5200;0.392061;2.38;299;94;~20;6.40427;18.5473
42;RING;malhonest;ps-rep-ring;3;322.52;7716;61;5600;0.402525;2.56;297;95;~20;6.83307;19.7825
42;RING;malhonest;ps-rep-ring;3;518.95;8167;65;6000;0.424605;2.73;295;94;~20;7.26187;21.0177
42;RING;malhonest;ps-rep-ring;3;372.02;8674;69;6400;0.426437;2.79;308;96;~20;7.69067;22.2529
42;RING;malhonest;ps-rep-ring;3;400.07;9184;74;6800;0.45938;2.97;320;95;~20;8.11947;23.4881
42;RING;malhonest;ps-rep-ring;3;444.49;9667;78;7200;0.493369;3.13;340;96;~20;8.54827;24.7233
42;RING;malhonest;ps-rep-ring;3;547.58;10120;82;7600;0.478906;3.25;358;96;~20;8.97707;25.9585
42;RING;semihonest;replicated-ring;3;0.61;30;1;10;0.00258383;0.09;12;54;~10;0.001294;0.002666
42;RING;semihonest;replicated-ring;3;23.15;559;5;400;0.024995;0.27;30;82;~10;0.050824;0.101336
42;RING;semihonest;replicated-ring;3;46.73;1117;9;800;0.053342;0.44;46;86;~10;0.101624;0.202536
42;RING;semihonest;replicated-ring;3;69.18;1682;13;1200;0.0719635;0.60;80;90;~10;0.152424;0.303736
42;RING;semihonest;replicated-ring;3;93.86;2205;18;1600;0.086715;0.75;81;90;~10;0.203224;0.404936
42;RING;semihonest;replicated-ring;3;116.93;2793;22;2000;0.0839114;0.87;95;95;~10;0.254024;0.506136
42;RING;semihonest;replicated-ring;3;137.96;3332;26;2400;0.121396;1.07;151;93;~10;0.304824;0.607336
42;RING;semihonest;replicated-ring;3;163.62;3897;31;2800;0.146382;1.26;151;93;~10;0.355624;0.708536
42;RING;semihonest;replicated-ring;3;186.56;4377;35;3200;0.157263;1.40;153;94;~10;0.406424;0.809736
42;RING;semihonest;replicated-ring;3;208.64;4840;39;3600;0.188119;1.57;161;93;~10;0.457224;0.910936
42;RING;semihonest;replicated-ring;3;231.11;5557;43;4000;0.183176;1.69;180;94;~10;0.508024;1.01214
42;RING;semihonest;replicated-ring;3;255.68;6182;48;4400;0.208084;1.93;294;94;~10;0.558824;1.11334
42;RING;semihonest;replicated-ring;3;280.55;6669;52;4800;0.241641;2.29;296;95;~10;0.609624;1.21454
42;RING;semihonest;replicated-ring;3;327.12;7154;56;5200;0.235226;2.22;296;95;~10;0.660424;1.31574
42;RING;semihonest;replicated-ring;3;322.52;7716;61;5600;0.273779;2.45;293;95;~10;0.711224;1.41694
42;RING;semihonest;replicated-ring;3;518.95;8167;65;6000;0.260692;2.52;294;96;~10;0.762024;1.51814
42;RING;semihonest;replicated-ring;3;372.02;8674;69;6400;0.288664;2.65;299;95;~10;0.812824;1.61934
42;RING;semihonest;replicated-ring;3;400.07;9184;74;6800;0.319037;2.83;299;95;~10;0.863624;1.72054
42;RING;semihonest;replicated-ring;3;444.49;9667;78;7200;0.315583;2.97;311;96;~10;0.914424;1.82174
42;RING;semihonest;replicated-ring;3;547.58;10120;82;7600;0.329858;3.20;327;94;~10;0.965224;1.92294
