comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  freqs(GHz)  datatype  optshare  packbool  protocol  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.34          214                1                  2.4         512       1         0         2         8192        0           0           0.024319     NA          0.111108          0.119503            0.119502           0.25                 290           96
1.36          216                1                  2.4         512       1         0         2         8192        0           1           .003822      NA          .019796           .035819             .035819            1.36                 216           99
1.36          218                1                  2.4         512       1         0         2         40960       0           0           0.125037     NA          0.554090          0.525215            0.525215           1.19                 1438          102
1.36          215                1                  2.4         512       1         0         2         40960       0           1           .019482      NA          .093308           .171521             .171521            1.36                 215           99
1.33          214                1                  2.4         512       1         0         3         4096        0           0           0.011618     NA          0.029062          0.059028            0.059027           0.12                 99            75
1.33          214                1                  2.4         512       1         0         3         4096        0           1           .002207      NA          .007954           .015501             .015501            1.33                 214           99
1.32          213                1                  2.4         512       1         0         3         8192        0           0           0.022691     NA          0.058873          0.120851            0.120850           0.25                 195           74
1.33          213                1                  2.4         512       1         0         3         8192        0           1           .004391      NA          .016158           .028984             .028984            1.33                 213           99
1.34          213                1                  2.4         512       1         0         3         40960       0           0           0.116418     NA          0.310591          0.542918            0.542918           1.20                 961           79
1.34          214                1                  2.4         512       1         0         3         40960       0           1           .022229      NA          .078714           .136117             .136117            1.34                 214           99
1.33          213                1                  2.4         512       1         0         4         4096        0           0           0.010845     NA          0.029427          0.050557            0.050557           0.11                 99            81
1.33          214                1                  2.4         512       1         0         4         4096        0           1           .002140      NA          .006659           .012662             .012662            1.33                 214           99
1.33          214                1                  2.4         512       1         0         4         8192        0           0           0.021170     NA          0.065382          0.096982            0.096982           0.22                 194           85
1.32          213                1                  2.4         512       1         0         4         8192        0           1           .004211      NA          .012958           .024936             .024935            1.32                 213           100
1.33          212                1                  2.4         512       1         0         4         40960       0           0           0.108637     NA          0.326865          0.452732            0.452732           1.11                 958           87
1.33          213                1                  2.4         512       1         0         4         40960       0           1           .021332      NA          .064680           .121683             .121683            1.33                 213           99
1.34          213                1                  2.4         512       1         0         5         4096        0           0           0.011559     NA          0.038284          0.057816            0.057815           0.12                 115           83
1.34          214                1                  2.4         512       1         0         5         4096        0           1           .002224      NA          .008712           .014893             .014893            1.34                 214           99
1.35          213                1                  2.4         512       1         0         5         8192        0           0           0.022662     NA          0.081461          0.110004            0.110003           0.25                 227           84
1.34          213                1                  2.4         512       1         0         5         8192        0           1           .004544      NA          .015939           .029242             .029242            1.34                 213           99
1.34          214                1                  2.4         512       1         0         5         40960       0           0           0.117941     NA          0.409475          0.491186            0.491186           1.16                 1121          92
1.34          213                1                  2.4         512       1         0         5         40960       0           1           .022501      NA          .076827           .144949             .144949            1.34                 213           99
1.33          213                1                  2.4         512       1         0         6         4096        0           0           0.005179     NA          0.015568          0.027873            0.027872           0.08                 83            85
1.33          213                1                  2.4         512       1         0         6         4096        0           1           .001201      NA          .002748           .005150             .005150            1.33                 213           99
1.32          214                1                  2.4         512       1         0         6         8192        0           0           0.010035     NA          0.033202          0.047040            0.047039           0.16                 163           91
1.32          213                1                  2.4         512       1         0         6         8192        0           1           .002319      NA          .005462           .010384             .010384            1.32                 213           100
1.32          212                1                  2.4         512       1         0         6         40960       0           0           0.056101     NA          0.176997          0.234306            0.234305           0.82                 803           93
1.33          213                1                  2.4         512       1         0         6         40960       0           1           .011487      NA          .028293           .054222             .054222            1.33                 213           99
1.44          219                1                  2.2         128       1         0         1         4096        0           0           0.003878     NA          0.024358          0.020504            0.020503           0.04                 35            104
1.47          218                1                  2.2         128       1         0         1         4096        0           1           .000909      NA          .007199           .008672             .008672            1.47                 218           99
1.44          221                1                  2.2         128       1         0         1         8192        0           0           0.009486     NA          0.067739          0.051688            0.051688           0.09                 67            116
1.43          217                1                  2.2         128       1         0         1         8192        0           1           .001849      NA          .014221           .017412             .017411            1.43                 217           99
1.61          217                1                  2.2         128       1         0         1         40960       0           0           0.051858     NA          0.307346          0.251791            0.251790           0.46                 321           111
1.47          218                1                  2.2         128       1         0         1         40960       0           1           .011539      NA          .060698           .079701             .079701            1.47                 218           99
1.44          217                1                  2.2         128       1         0         2         4096        0           0           0.007416     NA          0.031843          0.034434            0.034433           0.06                 39            95
1.42          216                1                  2.2         128       1         0         2         4096        0           1           .001293      NA          .005906           .008051             .008051            1.42                 216           99
1.43          217                1                  2.2         128       1         0         2         8192        0           0           0.014858     NA          0.060028          0.058676            0.058675           0.10                 75            100
1.43          216                1                  2.2         128       1         0         2         8192        0           1           .002734      NA          .011580           .015359             .015359            1.43                 216           99
1.43          218                1                  2.2         128       1         0         2         40960       0           0           0.082990     NA          0.245489          0.270196            0.270195           0.51                 362           95
1.43          218                1                  2.2         128       1         0         2         40960       0           1           .014740      NA          .044410           .061152             .061152            1.43                 218           100
1.39          216                1                  2.2         128       1         0         3         4096        0           0           0.006776     NA          0.017313          0.034850            0.034849           0.06                 27            67
1.38          215                1                  2.2         128       1         0         3         4096        0           1           .001402      NA          .004572           .007283             .007283            1.38                 215           100
1.42          216                1                  2.2         128       1         0         3         8192        0           0           0.013726     NA          0.034010          0.059214            0.059213           0.10                 51            75
1.39          216                1                  2.2         128       1         0         3         8192        0           1           .002729      NA          .008450           .012609             .012609            1.39                 216           99
1.49          215                1                  2.2         128       1         0         3         40960       0           0           0.072754     NA          0.176486          0.238228            0.238227           0.47                 243           85
1.39          216                1                  2.2         128       1         0         3         40960       0           1           .016152      NA          .036565           .050132             .050132            1.39                 216           99
1.40          215                1                  2.2         128       1         0         4         4096        0           0           0.005710     NA          0.017646          0.025674            0.025673           0.05                 27            80
1.38          214                1                  2.2         128       1         0         4         4096        0           1           .001206      NA          .004033           .006081             .006081            1.38                 214           99
1.37          216                1                  2.2         128       1         0         4         8192        0           0           0.011494     NA          0.031710          0.057047            0.057046           0.10                 51            74
1.38          216                1                  2.2         128       1         0         4         8192        0           1           .002542      NA          .007180           .011163             .011163            1.38                 216           99
1.65          217                1                  2.2         128       1         0         4         40960       0           0           0.064591     NA          0.175293          0.253496            0.253495           0.48                 242           81
1.37          215                1                  2.2         128       1         0         4         40960       0           1           .014709      NA          .033861           .047841             .047841            1.37                 215           99
1.44          216                1                  2.2         128       1         0         5         4096        0           0           0.007119     NA          0.020343          0.032270            0.032269           0.05                 31            80
1.39          216                1                  2.2         128       1         0         5         4096        0           1           .001303      NA          .004440           .006258             .006258            1.39                 216           100
1.42          216                1                  2.2         128       1         0         5         8192        0           0           0.013103     NA          0.038289          0.065640            0.065639           0.11                 59            73
1.38          215                1                  2.2         128       1         0         5         8192        0           1           .002732      NA          .008695           .012174             .012174            1.38                 215           100
1.47          216                1                  2.2         128       1         0         5         40960       0           0           0.071570     NA          0.223719          0.248706            0.248705           0.48                 283           91
1.41          217                1                  2.2         128       1         0         5         40960       0           1           .015739      NA          .036686           .050016             .050016            1.41                 217           99
1.56          215                1                  2.2         128       1         0         6         4096        0           0           0.004164     NA          0.009901          0.014760            0.014759           0.03                 23            88
1.38          215                1                  2.2         128       1         0         6         4096        0           1           .000725      NA          .001833           .002777             .002777            1.38                 215           100
1.40          215                1                  2.2         128       1         0         6         8192        0           0           0.005858     NA          0.014245          0.022484            0.022483           0.06                 43            86
1.37          216                1                  2.2         128       1         0         6         8192        0           1           .001392      NA          .003237           .005502             .005502            1.37                 216           99
1.42          215                1                  2.2         128       1         0         6         40960       0           0           0.043667     NA          0.089957          0.114508            0.114507           0.31                 203           89
1.37          215                1                  2.2         128       1         0         6         40960       0           1           .009386      NA          .014727           .022341             .022341            1.37                 215           100
1.44          217                1                  2.2         256       1         0         1         4096        0           0           0.006000     NA          0.051106          0.035912            0.035911           0.07                 67            117
1.42          217                1                  2.2         256       1         0         1         4096        0           1           .001232      NA          .011408           .015051             .015051            1.42                 217           99
1.43          217                1                  2.2         256       1         0         1         8192        0           0           0.012242     NA          0.096391          0.075951            0.075950           0.15                 130           111
1.40          215                1                  2.2         256       1         0         1         8192        0           1           .002673      NA          .020654           .026284             .026283            1.40                 215           99
1.44          216                1                  2.2         256       1         0         1         40960       0           0           0.068398     NA          0.465906          0.356254            0.356253           0.74                 638           113
1.47          217                1                  2.2         256       1         0         1         40960       0           1           .013975      NA          .090067           .133045             .133045            1.47                 217           99
1.41          216                1                  2.2         256       1         0         2         4096        0           0           0.009916     NA          0.047173          0.052576            0.052575           0.09                 75            93
1.38          216                1                  2.2         256       1         0         2         4096        0           1           .001773      NA          .008943           .013143             .013143            1.38                 216           99
1.41          215                1                  2.2         256       1         0         2         8192        0           0           0.022040     NA          0.087194          0.099084            0.099083           0.18                 147           94
1.38          215                1                  2.2         256       1         0         2         8192        0           1           .003859      NA          .015563           .023605             .023605            1.38                 215           99
1.38          215                1                  2.2         256       1         0         2         40960       0           0           0.115513     NA          0.338677          0.370990            0.370989           0.80                 721           96
1.38          215                1                  2.2         256       1         0         2         40960       0           1           .018524      NA          .063686           .100729             .100728            1.38                 215           100
1.37          213                1                  2.2         256       1         0         3         4096        0           0           0.009050     NA          0.026561          0.043608            0.043607           0.08                 51            80
1.35          213                1                  2.2         256       1         0         3         4096        0           1           .001896      NA          .007091           .011572             .011572            1.35                 213           100
1.35          214                1                  2.2         256       1         0         3         8192        0           0           0.019886     NA          0.043241          0.091458            0.091457           0.17                 99            72
1.36          214                1                  2.2         256       1         0         3         8192        0           1           .004035      NA          .013134           .020069             .020069            1.36                 214           99
1.35          214                1                  2.2         256       1         0         3         40960       0           0           0.104388     NA          0.214623          0.387181            0.387180           0.80                 482           78
1.35          215                1                  2.2         256       1         0         3         40960       0           1           .021078      NA          .054459           .084486             .084486            1.35                 215           99
1.50          214                1                  2.2         256       1         0         4         4096        0           0           0.006667     NA          0.019489          0.040557            0.040557           0.08                 51            70
1.34          215                1                  2.2         256       1         0         4         4096        0           1           .001713      NA          .006011           .009457             .009456            1.34                 215           100
1.36          214                1                  2.2         256       1         0         4         8192        0           0           0.015718     NA          0.039289          0.075487            0.075486           0.15                 99            75
1.34          213                1                  2.2         256       1         0         4         8192        0           1           .003864      NA          .010576           .018038             .018038            1.34                 213           99
1.46          214                1                  2.2         256       1         0         4         40960       0           0           0.095723     NA          0.283465          0.335772            0.335771           0.75                 481           91
1.34          215                1                  2.2         256       1         0         4         40960       0           1           .019675      NA          .048515           .078047             .078047            1.34                 215           99
1.39          213                1                  2.2         256       1         0         5         4096        0           0           0.009011     NA          0.028036          0.048432            0.048431           0.09                 59            76
1.36          215                1                  2.2         256       1         0         5         4096        0           1           .001883      NA          .007020           .010854             .010854            1.36                 215           99
1.43          215                1                  2.2         256       1         0         5         8192        0           0           0.019052     NA          0.062406          0.085510            0.085509           0.16                 115           86
1.35          215                1                  2.2         256       1         0         5         8192        0           1           .003959      NA          .012690           .019584             .019584            1.35                 215           99
1.35          214                1                  2.2         256       1         0         5         40960       0           0           0.105884     NA          0.314046          0.362520            0.362519           0.80                 562           91
1.35          215                1                  2.2         256       1         0         5         40960       0           1           .020188      NA          .054931           .085166             .085166            1.35                 215           99
1.72          214                1                  2.2         256       1         0         6         4096        0           0           0.005005     NA          0.015123          0.023055            0.023054           0.06                 43            85
2.32          213                1                  2.2         256       1         0         6         4096        0           1           .000981      NA          .002588           .004708             .004708            2.32                 213           99
1.35          213                1                  2.2         256       1         0         6         8192        0           0           0.011811     NA          0.029434          0.037569            0.037568           0.11                 83            92
1.33          215                1                  2.2         256       1         0         6         8192        0           1           .002261      NA          .004364           .007973             .007973            1.33                 215           99
1.50          213                1                  2.2         256       1         0         6         40960       0           0           0.060013     NA          0.155367          0.170232            0.170231           0.54                 403           96
1.35          214                1                  2.2         256       1         0         6         40960       0           1           .011499      NA          .020058           .036532             .036531            1.35                 214           100
1.74          216                1                  2.2         512       1         0         1         4096        0           0           0.009115     NA          0.089924          0.066341            0.066340           0.14                 130           115
1.38          217                1                  2.2         512       1         0         1         4096        0           1           .001790      NA          .019896           .029400             .029400            1.38                 217           100
1.38          216                1                  2.2         512       1         0         1         8192        0           0           0.017016     NA          0.160711          0.124625            0.124624           0.27                 257           113
1.38          215                1                  2.2         512       1         0         1         8192        0           1           .003632      NA          .031371           .050885             .050885            1.38                 215           99
1.39          215                1                  2.2         512       1         0         1         40960       0           0           0.092962     NA          0.767766          0.555744            0.555743           1.29                 1273          116
1.38          215                1                  2.2         512       1         0         1         40960       0           1           .017173      NA          .152151           .231162             .231162            1.38                 215           99
1.47          216                1                  2.2         512       1         0         2         4096        0           0           0.014230     NA          0.074556          0.081325            0.081324           0.16                 147           91
1.37          215                1                  2.2         512       1         0         2         4096        0           1           .002574      NA          .014411           .021659             .021659            1.37                 215           99
1.44          214                1                  2.2         512       1         0         2         8192        0           0           0.031082     NA          0.153977          0.166170            0.166169           0.32                 291           96
1.36          215                1                  2.2         512       1         0         2         8192        0           1           .005270      NA          .026024           .041614             .041614            1.36                 215           100
1.42          215                1                  2.2         512       1         0         2         40960       0           0           0.162695     NA          0.620355          0.621286            0.621285           1.43                 1438          100
1.45          215                1                  2.2         512       1         0         2         40960       0           1           .025887      NA          .115368           .194176             .194176            1.45                 215           100
1.49          213                1                  2.2         512       1         0         3         4096        0           0           0.013230     NA          0.039124          0.087375            0.087374           0.17                 99            66
1.32          213                1                  2.2         512       1         0         3         4096        0           1           .002924      NA          .011834           .019081             .019081            1.32                 213           100
1.37          213                1                  2.2         512       1         0         3         8192        0           0           0.030329     NA          0.082709          0.165475            0.165474           0.32                 195           74
1.33          213                1                  2.2         512       1         0         3         8192        0           1           .005753      NA          .021132           .032078             .032078            1.33                 213           99
1.39          212                1                  2.2         512       1         0         3         40960       0           0           0.154897     NA          0.370459          0.642010            0.642009           1.44                 961           81
1.32          213                1                  2.2         512       1         0         3         40960       0           1           .028651      NA          .096224           .158369             .158369            1.32                 213           100
1.56          214                1                  2.2         512       1         0         4         4096        0           0           0.014154     NA          0.043058          0.075163            0.075162           0.15                 99            79
1.33          212                1                  2.2         512       1         0         4         4096        0           1           .002805      NA          .009748           .016302             .016302            1.33                 212           99
1.37          213                1                  2.2         512       1         0         4         8192        0           0           0.027563     NA          0.082197          0.142421            0.142420           0.30                 194           79
1.32          213                1                  2.2         512       1         0         4         8192        0           1           .005729      NA          .017701           .032801             .032800            1.32                 213           99
1.34          213                1                  2.2         512       1         0         4         40960       0           0           0.141922     NA          0.441633          0.541879            0.541878           1.36                 958           90
1.32          213                1                  2.2         512       1         0         4         40960       0           1           .027096      NA          .083542           .130347             .130347            1.32                 213           100
1.61          213                1                  2.2         512       1         0         5         4096        0           0           0.015002     NA          0.051437          0.090077            0.090076           0.16                 115           77
1.34          215                1                  2.2         512       1         0         5         4096        0           1           .002880      NA          .012332           .019875             .019875            1.34                 215           100
1.38          214                1                  2.2         512       1         0         5         8192        0           0           0.029484     NA          0.105204          0.157150            0.157149           0.32                 227           83
1.33          215                1                  2.2         512       1         0         5         8192        0           1           .005871      NA          .022099           .032939             .032938            1.33                 215           99
1.85          214                1                  2.2         512       1         0         5         40960       0           0           0.155081     NA          0.436445          0.607036            0.607035           1.42                 1121          87
1.34          214                1                  2.2         512       1         0         5         40960       0           1           .028930      NA          .092986           .156951             .156951            1.34                 214           99
1.37          213                1                  2.2         512       1         0         6         4096        0           0           0.007814     NA          0.027696          0.040150            0.040149           0.11                 83            89
1.32          214                1                  2.2         512       1         0         6         4096        0           1           .001630      NA          .004348           .008233             .008233            1.32                 214           99
1.34          214                1                  2.2         512       1         0         6         8192        0           0           0.016520     NA          0.051313          0.078919            0.078918           0.22                 163           87
1.32          214                1                  2.2         512       1         0         6         8192        0           1           .003085      NA          .008274           .013908             .013908            1.32                 214           99
1.72          214                1                  2.2         512       1         0         6         40960       0           0           0.080482     NA          0.210727          0.322398            0.322397           1.05                 803           89
1.32          213                1                  2.2         512       1         0         6         40960       0           1           .014966      NA          .035202           .068861             .068861            1.32                 213           99
1.92          217                1                  2           128       1         0         1         4096        0           0           0.004930     NA          0.030282          0.026121            0.026120           0.05                 35            108
1.44          219                1                  2           128       1         0         1         4096        0           1           .000904      NA          .007278           .008858             .008857            1.44                 219           99
1.49          217                1                  2           128       1         0         1         8192        0           0           0.009840     NA          0.064520          0.050992            0.050991           0.09                 67            113
1.43          217                1                  2           128       1         0         1         8192        0           1           .001881      NA          .013240           .017278             .017278            1.43                 217           99
1.44          217                1                  2           128       1         0         1         40960       0           0           0.053594     NA          0.319072          0.265997            0.265996           0.48                 321           110
1.43          217                1                  2           128       1         0         1         40960       0           1           .011063      NA          .057163           .073937             .073937            1.43                 217           100
1.50          217                1                  2           128       1         0         2         4096        0           0           0.007813     NA          0.030608          0.037239            0.037238           0.06                 39            90
1.41          218                1                  2           128       1         0         2         4096        0           1           .001363      NA          .005912           .008391             .008391            1.41                 218           99
1.43          217                1                  2           128       1         0         2         8192        0           0           0.013506     NA          0.049140          0.053494            0.053493           0.10                 79            90
1.41          217                1                  2           128       1         0         2         8192        0           1           .002744      NA          .010445           .014783             .014783            1.41                 217           99
1.65          217                1                  2           128       1         0         2         40960       0           0           0.084998     NA          0.302320          0.300683            0.300683           0.54                 362           100
1.45          217                1                  2           128       1         0         2         40960       0           1           .015669      NA          .046094           .063697             .063697            1.45                 217           99
1.39          216                1                  2           128       1         0         3         4096        0           0           0.006914     NA          0.017940          0.027000            0.026999           0.05                 27            80
1.39          216                1                  2           128       1         0         3         4096        0           1           .001361      NA          .004519           .007042             .007042            1.39                 216           99
1.40          215                1                  2           128       1         0         3         8192        0           0           0.011855     NA          0.025262          0.060612            0.060611           0.11                 51            60
1.38          215                1                  2           128       1         0         3         8192        0           1           .002808      NA          .008665           .012631             .012631            1.38                 215           99
1.37          216                1                  2           128       1         0         3         40960       0           0           0.075467     NA          0.156557          0.273053            0.273051           0.51                 243           76
1.38          216                1                  2           128       1         0         3         40960       0           1           .017293      NA          .037342           .056933             .056932            1.38                 216           99
1.37          216                1                  2           128       1         0         4         4096        0           0           0.006361     NA          0.019255          0.032499            0.032498           0.05                 27            77
1.37          215                1                  2           128       1         0         4         4096        0           1           .001258      NA          .004223           .006289             .006289            1.37                 215           100
1.38          216                1                  2           128       1         0         4         8192        0           0           0.011877     NA          0.034158          0.054693            0.054692           0.10                 51            80
1.38          215                1                  2           128       1         0         4         8192        0           1           .002546      NA          .007294           .011120             .011119            1.38                 215           99
1.56          215                1                  2           128       1         0         4         40960       0           0           0.066726     NA          0.194626          0.243885            0.243884           0.48                 242           87
1.37          216                1                  2           128       1         0         4         40960       0           1           .014903      NA          .032967           .048263             .048263            1.37                 216           99
1.65          217                1                  2           128       1         0         5         4096        0           0           0.006938     NA          0.021259          0.032610            0.032609           0.05                 31            79
1.38          215                1                  2           128       1         0         5         4096        0           1           .001353      NA          .004597           .007273             .007273            1.38                 215           100
1.40          217                1                  2           128       1         0         5         8192        0           0           0.012038     NA          0.031266          0.057206            0.057205           0.11                 59            70
1.40          217                1                  2           128       1         0         5         8192        0           1           .002821      NA          .008586           .012274             .012274            1.40                 217           99
1.44          217                1                  2           128       1         0         5         40960       0           0           0.077429     NA          0.206412          0.255520            0.255519           0.50                 283           88
1.39          216                1                  2           128       1         0         5         40960       0           1           .015859      NA          .037263           .054348             .054348            1.39                 216           100
1.38          215                1                  2           128       1         0         6         4096        0           0           0.004361     NA          0.010333          0.013792            0.013791           0.03                 23            88
1.36          215                1                  2           128       1         0         6         4096        0           1           .000728      NA          .001954           .002909             .002908            1.36                 215           99
1.38          216                1                  2           128       1         0         6         8192        0           0           0.006860     NA          0.014315          0.025501            0.025500           0.07                 43            77
1.36          216                1                  2           128       1         0         6         8192        0           1           .001453      NA          .003461           .005609             .005608            1.36                 216           99
1.39          216                1                  2           128       1         0         6         40960       0           0           0.044897     NA          0.088967          0.112437            0.112436           0.31                 203           92
1.36          216                1                  2           128       1         0         6         40960       0           1           .009035      NA          .015065           .021206             .021206            1.36                 216           99
1.42          216                1                  2           256       1         0         1         4096        0           0           0.006359     NA          0.053026          0.037321            0.037320           0.08                 68            118
