comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    10       512       0         1         0         1         6000000   0         40960       0           1           .000350      NA          .028380           .061608             .061608            .080833              1273          2662
1.96          217                1                  0    10       512       0         1         0         1         6050000   0         40960       0           0           .001271      NA          .099347           .090424             .090424            .122000              1273          1030
0.02          3                  1                  0    10       512       0         1         0         1         6050000   0         40960       0           1           .000351      NA          .028308           .062213             .062213            .078333              1273          2730
1.61          217                1                  0    10       512       0         1         0         1         6100000   0         40960       0           0           .001275      NA          .096383           .089363             .089363            .120000              1273          1015
0.02          3                  1                  0    10       512       0         1         0         1         6100000   0         40960       0           1           .000351      NA          .028157           .061593             .061593            .079500              1273          2693
1.77          216                1                  0    10       512       0         1         0         1         6150000   0         40960       0           0           .001295      NA          .100259           .093065             .093065            .124000              1273          1022
0.01          3                  1                  0    10       512       0         1         0         1         6150000   0         40960       0           1           .000328      NA          .027950           .061741             .061741            .081166              1273          2615
1.91          218                1                  0    10       512       0         1         0         1         6200000   0         40960       0           0           .001268      NA          .099107           .090795             .090795            .122000              1273          1024
0.02          3                  1                  0    10       512       0         1         0         1         6200000   0         40960       0           1           .000348      NA          .027906           .061799             .061799            .079833              1273          2651
1.81          218                1                  0    10       512       0         1         0         1         6250000   0         40960       0           0           .001315      NA          .099486           .091831             .091831            .123000              1273          1022
0.02          3                  1                  0    10       512       0         1         0         1         6250000   0         40960       0           1           .000340      NA          .028090           .061250             .061250            .080000              1274          2666
2.04          218                1                  0    10       512       0         1         0         1         6300000   0         40960       0           0           .001240      NA          .100508           .093870             .093870            .123000              1273          1026
0.02          3                  1                  0    10       512       0         1         0         1         6300000   0         40960       0           1           .000332      NA          .028178           .061273             .061273            .079000              1273          2702
1.77          217                1                  0    10       512       0         1         0         1         6350000   0         40960       0           0           .001203      NA          .100213           .090958             .090958            .121000              1273          1029
0.02          3                  1                  0    10       512       0         1         0         1         6350000   0         40960       0           1           .000339      NA          .027979           .061393             .061393            .079000              1273          2686
1.70          217                1                  0    10       512       0         1         0         1         6400000   0         40960       0           0           .001297      NA          .102621           .095035             .095035            .125000              1273          1022
0.02          3                  1                  0    10       512       0         1         0         1         6400000   0         40960       0           1           .000343      NA          .028222           .060450             .060450            .079666              1273          2685
1.75          216                1                  0    10       512       0         1         0         1         6450000   0         40960       0           0           .001242      NA          .100699           .092302             .092302            .123000              1273          1026
0.02          3                  1                  0    10       512       0         1         0         1         6450000   0         40960       0           1           .000332      NA          .028241           .061313             .061313            .079333              1273          2704
1.98          216                1                  0    10       512       0         1         0         1         6500000   0         40960       0           0           .001273      NA          .099949           .095566             .095566            .124000              1273          1008
0.02          3                  1                  0    10       512       0         1         0         1         6500000   0         40960       0           1           .000333      NA          .028009           .060950             .060950            .078166              1273          2722
1.42          218                1                  0    10       512       0         1         0         1         6550000   0         40960       0           0           .001362      NA          .099896           .092340             .092340            .126000              1273          995
0.02          3                  1                  0    10       512       0         1         0         1         6550000   0         40960       0           1           .000339      NA          .028064           .061697             .061697            .079000              1273          2699
1.57          218                1                  0    10       512       0         1         0         1         6600000   0         40960       0           0           .001308      NA          .099519           .095503             .095503            .126000              1273          997
0.01          3                  1                  0    10       512       0         1         0         1         6600000   0         40960       0           1           .000339      NA          .028315           .062649             .062649            .079666              1273          2698
1.69          217                1                  0    10       512       0         1         0         1         6650000   0         40960       0           0           .001229      NA          .099427           .087286             .087286            .121000              1273          1021
0.02          3                  1                  0    10       512       0         1         0         1         6650000   0         40960       0           1           .000317      NA          .028015           .061300             .061300            .079333              1273          2673
1.42          218                1                  0    10       512       0         1         0         1         6700000   0         40960       0           0           .001283      NA          .100396           .093390             .093390            .124000              1273          1017
0.02          3                  1                  0    10       512       0         1         0         1         6700000   0         40960       0           1           .000339      NA          .027753           .061264             .061264            .080500              1273          2622
1.83          218                1                  0    10       512       0         1         0         1         6750000   0         40960       0           0           .001165      NA          .100715           .093551             .093551            .123000              1273          1018
0.02          3                  1                  0    10       512       0         1         0         1         6750000   0         40960       0           1           .000353      NA          .028366           .062570             .062570            .079000              1276          2730
1.82          216                1                  0    10       512       0         1         0         1         6800000   0         40960       0           0           .001226      NA          .100224           .088905             .088905            .120000              1273          1039
0.02          3                  1                  0    10       512       0         1         0         1         6800000   0         40960       0           1           .000345      NA          .028271           .061499             .061499            .080500              1273          2662
1.40          216                1                  0    10       512       0         1         0         1         6850000   0         40960       0           0           .001268      NA          .099928           .093648             .093647            .123000              1273          1021
0.02          3                  1                  0    10       512       0         1         0         1         6850000   0         40960       0           1           .000322      NA          .028858           .063052             .063052            .079000              1273          2759
1.74          218                1                  0    10       512       0         1         0         1         6900000   0         40960       0           0           .001321      NA          .102726           .092505             .092505            .122000              1273          1047
0.02          3                  1                  0    10       512       0         1         0         1         6900000   0         40960       0           1           .000334      NA          .028389           .060947             .060947            .080000              1273          2678
1.72          217                1                  0    10       512       0         1         0         1         6950000   0         40960       0           0           .001336      NA          .099994           .090896             .090896            .121000              1273          1044
0.01          3                  1                  0    10       512       0         1         0         1         6950000   0         40960       0           1           .000342      NA          .028190           .061339             .061339            .079833              1276          2681
1.39          218                1                  0    10       512       0         1         0         1         7000000   0         40960       0           0           .001292      NA          .098860           .091627             .091626            .122000              1273          1017
0.02          3                  1                  0    10       512       0         1         0         1         7000000   0         40960       0           1           .000323      NA          .027997           .061437             .061437            .080333              1273          2636
1.42          217                1                  0    10       512       0         1         0         1         7050000   0         40960       0           0           .001130      NA          .101888           .095166             .095166            .125000              1273          997
0.02          3                  1                  0    10       512       0         1         0         1         7050000   0         40960       0           1           .000359      NA          .028667           .061678             .061678            .078833              1273          2759
1.75          218                1                  0    10       512       0         1         0         1         7100000   0         40960       0           0           .001299      NA          .099965           .094158             .094158            .123000              1273          1023
0.02          3                  1                  0    10       512       0         1         0         1         7100000   0         40960       0           1           .000333      NA          .028420           .061322             .061322            .079333              1273          2711
1.51          217                1                  0    10       512       0         1         0         1         7150000   0         40960       0           0           .001233      NA          .102696           .092819             .092819            .123000              1273          1029
0.01          3                  1                  0    10       512       0         1         0         1         7150000   0         40960       0           1           .000320      NA          .028157           .060441             .060441            .080000              1273          2663
1.41          217                1                  0    10       512       0         1         0         1         7200000   0         40960       0           0           .001250      NA          .100424           .092391             .092391            .126000              1273          1002
0.02          3                  1                  0    10       512       0         1         0         1         7200000   0         40960       0           1           .000312      NA          .028464           .061465             .061465            .080333              1273          2674
1.88          218                1                  0    10       512       0         1         0         1         7250000   0         40960       0           0           .001259      NA          .103080           .095762             .095762            .126000              1273          1021
0.02          3                  1                  0    10       512       0         1         0         1         7250000   0         40960       0           1           .000349      NA          .028078           .062498             .062498            .080333              1273          2662
1.79          217                1                  0    10       512       0         1         0         1         7300000   0         40960       0           0           .001294      NA          .099184           .093038             .093038            .123000              1273          1010
0.02          3                  1                  0    10       512       0         1         0         1         7300000   0         40960       0           1           .000335      NA          .028284           .063017             .063017            .079666              1273          2695
1.79          217                1                  0    10       512       0         1         0         1         7350000   0         40960       0           0           .001327      NA          .100133           .089039             .089039            .120000              1273          1049
0.02          3                  1                  0    10       512       0         1         0         1         7350000   0         40960       0           1           .000345      NA          .027880           .061710             .061710            .079166              1278          2678
1.55          217                1                  0    10       512       0         1         0         1         7400000   0         40960       0           0           .001254      NA          .101609           .091588             .091588            .122000              1273          1037
0.02          3                  1                  0    10       512       0         1         0         1         7400000   0         40960       0           1           .000328      NA          .028439           .060716             .060716            .077833              1273          2766
1.58          217                1                  0    10       512       0         1         0         1         7450000   0         40960       0           0           .001203      NA          .099700           .091725             .091725            .123000              1273          1009
0.02          3                  1                  0    10       512       0         1         0         1         7450000   0         40960       0           1           .000332      NA          .028189           .060528             .060528            .079000              1273          2703
1.81          218                1                  0    10       512       0         1         0         1         7500000   0         40960       0           0           .001316      NA          .099277           .091623             .091623            .123000              1273          1017
0.02          3                  1                  0    10       512       0         1         0         1         7500000   0         40960       0           1           .000324      NA          .028155           .062175             .062175            .080666              1273          2638
1.78          221                1                  0    10       512       0         1         0         1         7550000   0         40960       0           0           .001343      NA          .103442           .094119             .094119            .124000              1273          1048
0.02          3                  1                  0    10       512       0         1         0         1         7550000   0         40960       0           1           .000355      NA          .028475           .062399             .062399            .079333              1273          2732
1.41          218                1                  0    10       512       0         1         0         1         7600000   0         40960       0           0           .001270      NA          .099665           .093265             .093264            .122000              1273          1026
0.02          3                  1                  0    10       512       0         1         0         1         7600000   0         40960       0           1           .000346      NA          .027988           .061074             .061074            .079833              1273          2670
1.42          217                1                  0    10       512       0         1         0         1         7650000   0         40960       0           0           .001331      NA          .102653           .092879             .092878            .124000              1273          1034
0.02          3                  1                  0    10       512       0         1         0         1         7650000   0         40960       0           1           .000328      NA          .027973           .061195             .061195            .078666              1273          2694
1.73          218                1                  0    10       512       0         1         0         1         7700000   0         40960       0           0           .001375      NA          .101925           .094773             .094773            .125000              1273          1033
0.02          3                  1                  0    10       512       0         1         0         1         7700000   0         40960       0           1           .000355      NA          .028426           .062354             .062354            .080333              1273          2690
1.79          218                1                  0    10       512       0         1         0         1         7750000   0         40960       0           0           .001276      NA          .098978           .092925             .092925            .123000              1273          1017
0.02          3                  1                  0    10       512       0         1         0         1         7750000   0         40960       0           1           .000329      NA          .028208           .061176             .061176            .079666              1273          2677
1.75          217                1                  0    10       512       0         1         0         1         7800000   0         40960       0           0           .001171      NA          .100051           .094320             .094320            .124000              1273          1009
0.01          3                  1                  0    10       512       0         1         0         1         7800000   0         40960       0           1           .000351      NA          .028128           .062403             .062403            .079000              1273          2708
1.71          218                1                  0    10       512       0         1         0         1         7850000   0         40960       0           0           .001226      NA          .100678           .090948             .090948            .123000              1273          1016
0.02          3                  1                  0    10       512       0         1         0         1         7850000   0         40960       0           1           .000327      NA          .028235           .062041             .062041            .080000              1273          2674
1.41          217                1                  0    10       512       0         1         0         1         7900000   0         40960       0           0           .001211      NA          .096653           .091432             .091432            .122000              1273          993
0.02          3                  1                  0    10       512       0         1         0         1         7900000   0         40960       0           1           .000330      NA          .028178           .062036             .062036            .080333              1276          2667
1.84          217                1                  0    10       512       0         1         0         1         7950000   0         40960       0           0           .001282      NA          .099798           .094567             .094566            .124000              1273          1016
0.02          3                  1                  0    10       512       0         1         0         1         7950000   0         40960       0           1           .000340      NA          .028089           .060644             .060644            .078166              1273          2729
1.62          218                1                  0    10       512       0         1         0         1         8000000   0         40960       0           0           .001374      NA          .101204           .095059             .095058            .124000              1273          1031
0.01          3                  1                  0    10       512       0         1         0         1         8000000   0         40960       0           1           .000356      NA          .028113           .060484             .060484            .078833              1273          2702
1.95          217                1                  0    10       512       0         1         0         1         8050000   0         40960       0           0           .001317      NA          .098631           .095013             .095013            .125000              1273          993
0.02          3                  1                  0    10       512       0         1         0         1         8050000   0         40960       0           1           .000353      NA          .028090           .062344             .062344            .081333              1273          2628
1.94          220                1                  0    10       512       0         1         0         1         8100000   0         40960       0           0           .001190      NA          .098737           .092510             .092510            .122000              1273          1009
0.01          3                  1                  0    10       512       0         1         0         1         8100000   0         40960       0           1           .000360      NA          .028249           .061808             .061808            .078500              1273          2738
1.69          217                1                  0    10       512       0         1         0         1         8150000   0         40960       0           0           .001260      NA          .102116           .094765             .094765            .125000              1273          1023
0.02          3                  1                  0    10       512       0         1         0         1         8150000   0         40960       0           1           .000318      NA          .028066           .062742             .062742            .079000              1276          2693
1.64          216                1                  0    10       512       0         1         0         1         8200000   0         40960       0           0           .001264      NA          .101311           .095385             .095385            .125000              1273          1013
0.01          3                  1                  0    10       512       0         1         0         1         8200000   0         40960       0           1           .000324      NA          .028266           .061301             .061301            .079500              1273          2696
1.97          217                1                  0    10       512       0         1         0         1         8250000   0         40960       0           0           .001345      NA          .101395           .094942             .094942            .124000              1273          1032
0.02          3                  1                  0    10       512       0         1         0         1         8250000   0         40960       0           1           .000337      NA          .028364           .061554             .061554            .078833              1273          2719
1.70          217                1                  0    10       512       0         1         0         1         8300000   0         40960       0           0           .001169      NA          .099645           .094618             .094618            .125000              1273          992
0.02          3                  1                  0    10       512       0         1         0         1         8300000   0         40960       0           1           .000321      NA          .028207           .061567             .061567            .080166              1273          2663
1.79          217                1                  0    10       512       0         1         0         1         8350000   0         40960       0           0           .001325      NA          .102047           .095452             .095452            .125000              1273          1032
0.02          3                  1                  0    10       512       0         1         0         1         8350000   0         40960       0           1           .000336      NA          .028208           .061905             .061905            .080000              1273          2674
1.80          218                1                  0    10       512       0         1         0         1         8400000   0         40960       0           0           .001239      NA          .100147           .093762             .093762            .124000              1273          1010
0.02          3                  1                  0    10       512       0         1         0         1         8400000   0         40960       0           1           .000348      NA          .028214           .062421             .062421            .080500              1273          2664
1.72          217                1                  0    10       512       0         1         0         1         8450000   0         40960       0           0           .001290      NA          .100878           .094276             .094276            .124000              1273          1023
0.02          3                  1                  0    10       512       0         1         0         1         8450000   0         40960       0           1           .000355      NA          .028131           .062180             .062180            .080500              1273          2659
1.80          217                1                  0    10       512       0         1         0         1         8500000   0         40960       0           0           .001217      NA          .099752           .090162             .090162            .120000              1273          1037
0.02          3                  1                  0    10       512       0         1         0         1         8500000   0         40960       0           1           .000335      NA          .028138           .060993             .060992            .078833              1273          2712
1.93          218                1                  0    10       512       0         1         0         1         8550000   0         40960       0           0           .001369      NA          .102065           .094691             .094691            .124000              1273          1039
0.02          3                  1                  0    10       512       0         1         0         1         8550000   0         40960       0           1           .000330      NA          .028350           .062750             .062750            .079166              1273          2705
1.87          218                1                  0    10       512       0         1         0         1         8600000   0         40960       0           0           .001278      NA          .097848           .092590             .092590            .123000              1273          1006
0.02          3                  1                  0    10       512       0         1         0         1         8600000   0         40960       0           1           .000322      NA          .028430           .061656             .061656            .080500              1273          2663
1.64          218                1                  0    10       512       0         1         0         1         8650000   0         40960       0           0           .001305      NA          .101853           .095689             .095689            .125000              1273          1024
0.02          3                  1                  0    10       512       0         1         0         1         8650000   0         40960       0           1           .000325      NA          .028567           .061180             .061180            .079500              1273          2714
1.41          218                1                  0    10       512       0         1         0         1         8700000   0         40960       0           0           .001268      NA          .100379           .094112             .094111            .125000              1273          1005
0.01          3                  1                  0    10       512       0         1         0         1         8700000   0         40960       0           1           .000324      NA          .028174           .062116             .062116            .080666              1273          2649
1.97          216                1                  0    10       512       0         1         0         1         8750000   0         40960       0           0           .001320      NA          .101774           .095064             .095063            .125000              1273          1017
0.02          3                  1                  0    10       512       0         1         0         1         8750000   0         40960       0           1           .000312      NA          .028456           .061406             .061406            .079333              1273          2707
1.73          218                1                  0    10       512       0         1         0         1         8800000   0         40960       0           0           .001317      NA          .100131           .088327             .088327            .120000              1273          1043
0.02          3                  1                  0    10       512       0         1         0         1         8800000   0         40960       0           1           .000336      NA          .028511           .063244             .063244            .080000              1273          2697
1.69          217                1                  0    10       512       0         1         0         1         8850000   0         40960       0           0           .001328      NA          .101966           .094070             .094069            .123000              1272          1039
0.02          3                  1                  0    10       512       0         1         0         1         8850000   0         40960       0           1           .000342      NA          .028246           .063121             .063121            .080666              1273          2655
1.72          217                1                  0    10       512       0         1         0         1         8900000   0         40960       0           0           .001257      NA          .098553           .092522             .092522            .122000              1273          1019
0.02          3                  1                  0    10       512       0         1         0         1         8900000   0         40960       0           1           .000337      NA          .028173           .060314             .060314            .079333              1273          2691
1.72          217                1                  0    10       512       0         1         0         1         8950000   0         40960       0           0           .001297      NA          .100619           .095189             .095189            .126000              1273          997
0.02          3                  1                  0    10       512       0         1         0         1         8950000   0         40960       0           1           .000324      NA          .028406           .061930             .061930            .079500              1273          2703
1.65          217                1                  0    10       512       0         1         0         1         9000000   0         40960       0           0           .001355      NA          .101295           .094701             .094701            .124000              1273          1030
0.01          3                  1                  0    10       512       0         1         0         1         9000000   0         40960       0           1           .000347      NA          .028267           .059551             .059551            .078833              1273          2726
1.42          218                1                  0    10       512       0         1         0         1         9050000   0         40960       0           0           .001319      NA          .101352           .095219             .095219            .124000              1273          1023
0.02          3                  1                  0    10       512       0         1         0         1         9050000   0         40960       0           1           .000328      NA          .027957           .061735             .061735            .079666              1273          2660
1.73          217                1                  0    10       512       0         1         0         1         9100000   0         40960       0           0           .001314      NA          .101292           .094413             .094413            .124000              1273          1017
0.02          3                  1                  0    10       512       0         1         0         1         9100000   0         40960       0           1           .000325      NA          .028443           .063503             .063503            .081166              1273          2655
1.86          217                1                  0    10       512       0         1         0         1         9150000   0         40960       0           0           .001304      NA          .100855           .094483             .094482            .124000              1273          1024
0.02          3                  1                  0    10       512       0         1         0         1         9150000   0         40960       0           1           .000347      NA          .027939           .062169             .062169            .078333              1273          2711
2.09          218                1                  0    10       512       0         1         0         1         9200000   0         40960       0           0           .001312      NA          .100334           .091170             .091170            .122000              1273          1036
0.02          3                  1                  0    10       512       0         1         0         1         9200000   0         40960       0           1           .000326      NA          .027921           .061815             .061815            .080000              1273          2647
1.78          217                1                  0    10       512       0         1         0         1         9250000   0         40960       0           0           .001264      NA          .098264           .091088             .091088            .122000              1273          1016
0.01          3                  1                  0    10       512       0         1         0         1         9250000   0         40960       0           1           .000351      NA          .028205           .061676             .061676            .079833              1273          2692
1.43          217                1                  0    10       512       0         1         0         1         9300000   0         40960       0           0           .001226      NA          .099026           .090504             .090504            .121000              1273          1023
0.02          3                  1                  0    10       512       0         1         0         1         9300000   0         40960       0           1           .000323      NA          .028163           .061422             .061422            .080000              1273          2665
1.81          218                1                  0    10       512       0         1         0         1         9350000   0         40960       0           0           .001238      NA          .104394           .094241             .094241            .124000              1273          1055
0.02          3                  1                  0    10       512       0         1         0         1         9350000   0         40960       0           1           .000333      NA          .028431           .061418             .061418            .078166              1273          2750
1.66          218                1                  0    10       512       0         1         0         1         9400000   0         40960       0           0           .001312      NA          .103036           .093616             .093616            .124000              1273          1039
0.02          3                  1                  0    10       512       0         1         0         1         9400000   0         40960       0           1           .000342      NA          .027791           .061069             .061069            .079833              1273          2652
1.59          218                1                  0    10       512       0         1         0         1         9450000   0         40960       0           0           .001289      NA          .101908           .093742             .093742            .124000              1273          1033
0.02          3                  1                  0    10       512       0         1         0         1         9450000   0         40960       0           1           .000348      NA          .028626           .061324             .061324            .080166              1276          2707
1.58          217                1                  0    10       512       0         1         0         1         9500000   0         40960       0           0           .001205      NA          .101606           .091007             .091007            .121000              1273          1045
0.02          3                  1                  0    10       512       0         1         0         1         9500000   0         40960       0           1           .000347      NA          .028338           .063444             .063444            .079333              1273          2716
1.78          218                1                  0    10       512       0         1         0         1         9550000   0         40960       0           0           .001300      NA          .102092           .093264             .093264            .123000              1273          1044
0.02          3                  1                  0    10       512       0         1         0         1         9550000   0         40960       0           1           .000344      NA          .028210           .062429             .062429            .080833              1273          2652
2.21          218                1                  0    10       512       0         1         0         1         9600000   0         40960       0           0           .001315      NA          .101722           .093093             .093093            .123000              1273          1039
0.02          3                  1                  0    10       512       0         1         0         1         9600000   0         40960       0           1           .000369      NA          .028536           .061334             .061334            .079500              1273          2727
1.56          218                1                  0    10       512       0         1         0         1         9650000   0         40960       0           0           .001323      NA          .099515           .089746             .089746            .122000              1273          1030
0.02          3                  1                  0    10       512       0         1         0         1         9650000   0         40960       0           1           .000339      NA          .028326           .060900             .060900            .078666              1273          2728
1.69          217                1                  0    10       512       0         1         0         1         9700000   0         40960       0           0           .001279      NA          .101462           .094170             .094170            .126000              1273          1004
0.02          3                  1                  0    10       512       0         1         0         1         9700000   0         40960       0           1           .000330      NA          .027940           .061318             .061318            .079833              1273          2667
1.72          221                1                  0    10       512       0         1         0         1         9750000   0         40960       0           0           .001213      NA          .097702           .093248             .093248            .124000              1273          988
0.01          3                  1                  0    10       512       0         1         0         1         9750000   0         40960       0           1           .000322      NA          .027914           .061606             .061606            .079166              1273          2676
1.68          217                1                  0    10       512       0         1         0         1         9800000   0         40960       0           0           .001315      NA          .103403           .095604             .095604            .126000              1273          1029
0.02          3                  1                  0    10       512       0         1         0         1         9800000   0         40960       0           1           .000320      NA          .027996           .060585             .060585            .080333              1273          2636
1.86          219                1                  0    10       512       0         1         0         1         9850000   0         40960       0           0           .001353      NA          .099139           .091289             .091289            .123000              1273          1026
