nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
todd,ned,rod;31_scalable_search;RING;malhonest;brain;NA;NA;135;6;0.643918;41;~372;12.3536;36.0568
todd,ned,rod;31_scalable_search;RING;malhonest;brain;NA;NA;179;8;0.656969;43;~388;12.3556;36.063
todd,ned,rod;31_scalable_search;RING;malhonest;brain;NA;NA;201;9;0.614326;41;~396;12.3567;36.066
todd,ned,rod;31_scalable_search;RING;malhonest;brain;NA;NA;223;10;0.64911;42;~404;12.3577;36.0691
todd,ned,rod;31_scalable_search;RING;malhonest;malicious-rep-ring;NA;NA;91;4;0.531861;42;~316;8.72914;25.2739
todd,ned,rod;31_scalable_search;RING;malhonest;malicious-rep-ring;NA;NA;135;6;0.50029;42;~332;8.7312;25.2801
todd,ned,rod;31_scalable_search;RING;malhonest;malicious-rep-ring;NA;NA;179;8;0.5361;42;~348;8.73327;25.2863
todd,ned,rod;31_scalable_search;RING;malhonest;malicious-rep-ring;NA;NA;201;9;0.491174;42;~356;8.7343;25.2893
todd,ned,rod;31_scalable_search;RING;malhonest;malicious-rep-ring;NA;NA;223;10;0.489945;42;~364;8.73533;25.2924
todd,ned,rod;31_scalable_search;RING;malhonest;ps-rep-ring;NA;NA;91;4;0.508549;42;~316;8.72914;25.2739
todd,ned,rod;31_scalable_search;RING;malhonest;ps-rep-ring;NA;NA;135;6;0.463178;42;~332;8.7312;25.2801
todd,ned,rod;31_scalable_search;RING;malhonest;ps-rep-ring;NA;NA;179;8;0.504476;42;~348;8.73327;25.2863
todd,ned,rod;31_scalable_search;RING;malhonest;ps-rep-ring;NA;NA;201;9;0.546576;42;~356;8.7343;25.2893
todd,ned,rod;31_scalable_search;RING;malhonest;ps-rep-ring;NA;NA;223;10;0.499727;42;~364;8.73533;25.2924
todd,ned,rod;31_scalable_search;RING;malhonest;sy-rep-ring;NA;NA;91;4;0.192967;56;~278;3.63884;10.7864
todd,ned,rod;31_scalable_search;RING;malhonest;sy-rep-ring;NA;NA;135;6;0.16608;55;~294;3.64094;10.7927
todd,ned,rod;31_scalable_search;RING;malhonest;sy-rep-ring;NA;NA;179;8;0.23853;55;~310;3.64304;10.7989
todd,ned,rod;31_scalable_search;RING;malhonest;sy-rep-ring;NA;NA;201;9;0.2193;55;~318;3.64409;10.802
todd,ned,rod;31_scalable_search;RING;malhonest;sy-rep-ring;NA;NA;223;10;0.210176;55;~326;3.64514;10.8052
todd,ned,rod;31_scalable_search;RING;semihonest;replicated-ring;NA;NA;91;4;0.0225192;15;~113;0.401588;0.96394
todd,ned,rod;31_scalable_search;RING;semihonest;replicated-ring;NA;NA;135;6;0.0236579;15;~129;0.401762;0.96443
todd,ned,rod;31_scalable_search;RING;semihonest;replicated-ring;NA;NA;179;8;0.036026;15;~145;0.401936;0.96492
todd,ned,rod;31_scalable_search;RING;semihonest;replicated-ring;NA;NA;201;9;0.0215614;15;~153;0.402023;0.965165
todd,ned,rod;31_scalable_search;RING;semihonest;replicated-ring;NA;NA;223;10;0.0224505;15;~161;0.40211;0.96541
todd,ned,rod;31_scalable_search;BINARY;maldishonest;tinier;NA;NA;206;4;0.496243;82;NA;26.2841;NA
todd,ned,rod;31_scalable_search;BINARY;maldishonest;tinier;NA;NA;308;6;0.491939;81;NA;26.2865;NA
todd,ned,rod;31_scalable_search;BINARY;maldishonest;tinier;NA;NA;410;8;0.499879;81;NA;26.2888;NA
todd,ned,rod;31_scalable_search;BINARY;maldishonest;tinier;NA;NA;461;9;0.499127;80;NA;26.2899;NA
todd,ned,rod;31_scalable_search;BINARY;maldishonest;tinier;NA;NA;512;10;0.495374;81;NA;26.2911;NA
todd,ned,rod;31_scalable_search;BINARY;maldishonest;real-bmr;NA;NA;206;4;3.59731;380;NA;715.091;NA
todd,ned,rod;31_scalable_search;BINARY;maldishonest;real-bmr;NA;NA;308;6;5.60086;386;NA;1072.59;NA
todd,ned,rod;31_scalable_search;BINARY;maldishonest;real-bmr;NA;NA;410;8;6.81834;426;NA;1344.06;NA
todd,ned,rod;31_scalable_search;BINARY;maldishonest;real-bmr;NA;NA;461;9;8.21445;423;NA;1565.84;NA
todd,ned,rod;31_scalable_search;BINARY;maldishonest;real-bmr;NA;NA;512;10;8.79702;438;NA;1701.55;NA
todd,ned,rod;31_scalable_search;BINARY;semidishonest;semi-bin;NA;NA;206;4;0.249565;198;NA;21.8099;NA
todd,ned,rod;31_scalable_search;BINARY;semidishonest;semi-bin;NA;NA;308;6;0.258424;197;NA;21.8265;NA
todd,ned,rod;31_scalable_search;BINARY;semidishonest;semi-bin;NA;NA;410;8;0.267291;198;NA;21.8431;NA
todd,ned,rod;31_scalable_search;BINARY;semidishonest;semi-bin;NA;NA;461;9;0.257075;197;NA;21.8514;NA
todd,ned,rod;31_scalable_search;BINARY;semidishonest;semi-bin;NA;NA;512;10;0.261469;197;NA;21.8597;NA
todd,ned,rod;31_scalable_search;BINARY;semidishonest;yao;NA;NA;206;4;0.0158871;11;NA;0.033216;NA
todd,ned,rod;31_scalable_search;BINARY;semidishonest;yao;NA;NA;308;6;0.0177433;11;NA;0.049792;NA
todd,ned,rod;31_scalable_search;BINARY;semidishonest;yao;NA;NA;410;8;0.0180183;11;NA;0.066368;NA
todd,ned,rod;31_scalable_search;BINARY;semidishonest;yao;NA;NA;461;9;0.0181788;11;NA;0.074656;NA
todd,ned,rod;31_scalable_search;BINARY;semidishonest;yao;NA;NA;512;10;0.0165723;11;NA;0.082944;NA
todd,ned,rod;31_scalable_search;BINARY;semidishonest;yaoO;NA;NA;206;4;0.0017427;10;NA;0;NA
todd,ned,rod;31_scalable_search;BINARY;semidishonest;yaoO;NA;NA;308;6;0.00222864;10;NA;0;NA
todd,ned,rod;31_scalable_search;BINARY;semidishonest;yaoO;NA;NA;410;8;0.00202699;10;NA;0;NA
todd,ned,rod;31_scalable_search;BINARY;semidishonest;yaoO;NA;NA;461;9;0.00198551;10;NA;0;NA
todd,ned,rod;31_scalable_search;BINARY;semidishonest;yaoO;NA;NA;512;10;0.00225838;10;NA;0;NA
todd,ned,rod;31_scalable_search;BINARY;semidishonest;semi-bmr;NA;NA;206;4;0.512895;62;NA;116.084;NA
todd,ned,rod;31_scalable_search;BINARY;semidishonest;semi-bmr;NA;NA;308;6;0.751043;65;NA;174.119;NA
todd,ned,rod;31_scalable_search;BINARY;semidishonest;semi-bmr;NA;NA;410;8;0.943491;67;NA;223.955;NA
todd,ned,rod;31_scalable_search;BINARY;semidishonest;semi-bmr;NA;NA;461;9;1.07737;68;NA;257.073;NA
todd,ned,rod;31_scalable_search;BINARY;semidishonest;semi-bmr;NA;NA;512;10;1.19178;68;NA;281.99;NA
todd,ned,rod;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;206;4;0.0412403;18;NA;0.846656;NA
todd,ned,rod;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;308;6;0.044372;18;NA;0.855072;NA
todd,ned,rod;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;410;8;0.0476592;16;NA;0.863488;NA
todd,ned,rod;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;461;9;0.0498943;16;NA;0.867696;NA
todd,ned,rod;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;512;10;0.0515815;16;NA;0.871904;NA
todd,ned,rod;31_scalable_search;BINARY;malhonest;malicious-ccd;NA;NA;206;4;0.0376883;12;NA;0.91836;NA
todd,ned,rod;31_scalable_search;BINARY;malhonest;malicious-ccd;NA;NA;308;6;0.048012;12;NA;0.936984;NA
todd,ned,rod;31_scalable_search;BINARY;malhonest;malicious-ccd;NA;NA;410;8;0.0422728;14;NA;0.955608;NA
todd,ned,rod;31_scalable_search;BINARY;malhonest;malicious-ccd;NA;NA;461;9;0.0527849;14;NA;0.96492;NA
todd,ned,rod;31_scalable_search;BINARY;malhonest;malicious-ccd;NA;NA;512;10;0.0594474;14;NA;0.974232;NA
todd,ned,rod;31_scalable_search;BINARY;malhonest;ps-rep-bin;NA;NA;206;4;1.56254;408;NA;67.1278;NA
todd,ned,rod;31_scalable_search;BINARY;malhonest;ps-rep-bin;NA;NA;308;6;1.58351;371;NA;67.1367;NA
todd,ned,rod;31_scalable_search;BINARY;malhonest;ps-rep-bin;NA;NA;410;8;1.5973;371;NA;67.1457;NA
todd,ned,rod;31_scalable_search;BINARY;malhonest;ps-rep-bin;NA;NA;461;9;1.59391;409;NA;67.1501;NA
todd,ned,rod;31_scalable_search;BINARY;malhonest;ps-rep-bin;NA;NA;512;10;1.60827;406;NA;67.1546;NA
todd,ned,rod;31_scalable_search;BINARY;malhonest;mal-shamir-bmr;NA;NA;206;4;0.140677;24;NA;6.70281;NA
todd,ned,rod;31_scalable_search;BINARY;malhonest;mal-shamir-bmr;NA;NA;308;6;0.202492;25;NA;9.32902;NA
todd,ned,rod;31_scalable_search;BINARY;malhonest;mal-shamir-bmr;NA;NA;410;8;0.204925;27;NA;10.1951;NA
todd,ned,rod;31_scalable_search;BINARY;malhonest;mal-shamir-bmr;NA;NA;461;9;0.267431;29;NA;12.3883;NA
todd,ned,rod;31_scalable_search;BINARY;malhonest;mal-shamir-bmr;NA;NA;512;10;0.237754;30;NA;12.8214;NA
todd,ned,rod;31_scalable_search;BINARY;malhonest;mal-rep-bmr;NA;NA;206;4;0.0985601;25;NA;2.3019;NA
todd,ned,rod;31_scalable_search;BINARY;malhonest;mal-rep-bmr;NA;NA;308;6;0.116148;27;NA;3.21115;NA
todd,ned,rod;31_scalable_search;BINARY;malhonest;mal-rep-bmr;NA;NA;410;8;0.131777;34;NA;3.64024;NA
todd,ned,rod;31_scalable_search;BINARY;malhonest;mal-rep-bmr;NA;NA;461;9;0.162095;30;NA;4.33495;NA
todd,ned,rod;31_scalable_search;BINARY;malhonest;mal-rep-bmr;NA;NA;512;10;0.150591;31;NA;4.5495;NA
todd,ned,rod;31_scalable_search;BINARY;semihonest;replicated-bin;NA;NA;206;4;0.00878606;9;NA;0.001348;NA
todd,ned,rod;31_scalable_search;BINARY;semihonest;replicated-bin;NA;NA;308;6;0.0131994;11;NA;0.001994;NA
todd,ned,rod;31_scalable_search;BINARY;semihonest;replicated-bin;NA;NA;410;8;0.0147813;9;NA;0.00264;NA
todd,ned,rod;31_scalable_search;BINARY;semihonest;replicated-bin;NA;NA;461;9;0.0276582;11;NA;0.002963;NA
todd,ned,rod;31_scalable_search;BINARY;semihonest;replicated-bin;NA;NA;512;10;0.0191584;11;NA;0.003286;NA
todd,ned,rod;31_scalable_search;BINARY;semihonest;ccd;NA;NA;206;4;0.00996173;12;NA;0.002648;NA
todd,ned,rod;31_scalable_search;BINARY;semihonest;ccd;NA;NA;308;6;0.0175865;12;NA;0.00394;NA
todd,ned,rod;31_scalable_search;BINARY;semihonest;ccd;NA;NA;410;8;0.0177627;12;NA;0.005232;NA
todd,ned,rod;31_scalable_search;BINARY;semihonest;ccd;NA;NA;461;9;0.0226153;12;NA;0.005878;NA
todd,ned,rod;31_scalable_search;BINARY;semihonest;ccd;NA;NA;512;10;0.0273345;10;NA;0.006524;NA
todd,ned,rod;31_scalable_search;BINARY;semihonest;shamir-bmr;NA;NA;206;4;0.0406114;16;NA;1.62128;NA
todd,ned,rod;31_scalable_search;BINARY;semihonest;shamir-bmr;NA;NA;308;6;0.0577024;18;NA;2.26781;NA
todd,ned,rod;31_scalable_search;BINARY;semihonest;shamir-bmr;NA;NA;410;8;0.0732929;20;NA;2.91434;NA
todd,ned,rod;31_scalable_search;BINARY;semihonest;shamir-bmr;NA;NA;461;9;0.0777893;21;NA;3.2376;NA
todd,ned,rod;31_scalable_search;BINARY;semihonest;shamir-bmr;NA;NA;512;10;0.0786016;24;NA;3.56086;NA
todd,ned,rod;31_scalable_search;BINARY;semihonest;rep-bmr;NA;NA;206;4;0.0264287;14;NA;0.645856;NA
todd,ned,rod;31_scalable_search;BINARY;semihonest;rep-bmr;NA;NA;308;6;0.0406225;16;NA;0.9672;NA
todd,ned,rod;31_scalable_search;BINARY;semihonest;rep-bmr;NA;NA;410;8;0.0542554;17;NA;1.28854;NA
todd,ned,rod;31_scalable_search;BINARY;semihonest;rep-bmr;NA;NA;461;9;0.0571715;18;NA;1.44922;NA
todd,ned,rod;31_scalable_search;BINARY;semihonest;rep-bmr;NA;NA;512;10;0.0679805;19;NA;1.60989;NA
