comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  datatype  optshare  packbool  protocol  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.47          212                1                  0    64        1         0         4         4096        1           1           .000187      0.012859    .001445           .002190             .002190            0.05                 17            275
1.30          210                1                  0    64        1         0         4         40960       0           0           0.014610     NA          0.073264          0.161595            0.161593           0.22                 103           52
1.56          212                1                  0    64        1         0         4         40960       0           1           .002141      NA          .018659           .028309             .028309            0.23                 142           405
1.50          212                1                  0    64        1         0         4         40960       1           0           0.000041     0.074414    0.011554          0.090794            0.090793           0.24                 123           57
1.46          213                1                  0    64        1         0         4         40960       1           1           .001608      0.070202    .013339           .019021             .019021            0.28                 142           335
1.39          211                1                  0    64        1         0         4         409600      0           0           0.146051     NA          1.047911          1.584930            1.584929           2.01                 997           73
1.44          211                1                  0    64        1         0         4         409600      0           1           .023430      NA          .208610           .290431             .290431            2.25                 1391          440
1.49          213                1                  0    64        1         0         4         409600      1           0           0.000045     0.952554    0.060839          1.015027            1.015027           2.59                 1197          54
1.71          212                1                  0    64        1         0         4         409600      1           1           .015493      1.020813    .140185           .198389             .198389            2.68                 1391          358
1.61          211                1                  0    64        1         0         5         4096        0           0           0.001771     NA          0.013709          0.022717            0.022716           0.03                 15            58
1.43          211                1                  0    64        1         0         5         4096        0           1           .000283      NA          .002402           .003278             .003278            0.04                 17            345
1.47          212                1                  0    64        1         0         5         4096        1           0           0.000027     0.006882    0.000978          0.016352            0.016351           0.04                 15            35
1.65          212                1                  0    64        1         0         5         4096        1           1           .000190      0.010951    .001648           .002279             .002279            0.05                 17            323
1.66          212                1                  0    64        1         0         5         40960       0           0           0.016294     NA          0.105408          0.184230            0.184229           0.25                 123           58
1.46          211                1                  0    64        1         0         5         40960       0           1           .002180      NA          .021884           .031324             .031324            0.25                 142           425
1.35          213                1                  0    64        1         0         5         40960       1           0           0.000035     0.114560    0.001030          0.133245            0.133243           0.32                 123           50
1.47          213                1                  0    64        1         0         5         40960       1           1           .001365      0.108673    .014269           .021877             .021877            0.33                 142           328
1.61          211                1                  0    64        1         0         5         409600      0           0           0.105201     NA          0.937369          1.520436            1.520435           2.02                 1200          62
1.69          212                1                  0    64        1         0         5         409600      0           1           .024064      NA          .221568           .298157             .298157            2.26                 1394          454
1.35          212                1                  0    64        1         0         5         409600      1           0           0.000023     0.776032    0.001124          1.055780            1.055778           2.42                 1200          45
1.47          213                1                  0    64        1         0         5         409600      1           1           .015687      0.969636    .141092           .214101             .214101            2.89                 1394          325
1.36          214                1                  0    128       1         0         4         4096        0           0           0.001568     NA          0.022077          0.034854            0.034853           0.05                 23            64
1.54          214                1                  0    128       1         0         4         4096        0           1           .000302      NA          .003384           .004964             .004963            0.05                 31            384
1.65          216                1                  0    128       1         0         4         4096        1           0           0.000038     0.016330    0.002980          0.023699            0.023698           0.07                 27            47
1.51          215                1                  0    128       1         0         4         4096        1           1           .000186      0.024608    .002391           .003144             .003144            0.06                 31            316
1.66          215                1                  0    128       1         0         4         40960       0           0           0.013980     NA          0.198703          0.294464            0.294463           0.37                 202           72
1.44          214                1                  0    128       1         0         4         40960       0           1           .002442      NA          .034040           .046031             .046031            0.38                 281           425
1.45          215                1                  0    128       1         0         4         40960       1           0           0.000039     0.110377    0.011522          0.164879            0.164878           0.41                 242           50
1.77          216                1                  0    128       1         0         4         40960       1           1           .001720      0.159496    .023065           .030116             .030116            0.49                 281           342
1.81          214                1                  0    128       1         0         4         409600      0           0           0.146486     NA          1.401811          2.183343            2.183342           2.87                 1991          72
1.51          214                1                  0    128       1         0         4         409600      0           1           .020810      NA          .290160           .399710             .399710            3.12                 2778          443
1.37          215                1                  0    128       1         0         4         409600      1           0           0.000033     1.085672    0.121867          1.468649            1.468647           3.65                 2391          53
1.57          216                1                  0    128       1         0         4         409600      1           1           .012816      1.187737    .194628           .262482             .262481            3.83                 2778          353
1.35          214                1                  0    128       1         0         5         4096        0           0           0.001809     NA          0.021910          0.035620            0.035619           0.05                 27            64
1.66          215                1                  0    128       1         0         5         4096        0           1           .000313      NA          .004363           .005842             .005842            0.06                 31            383
1.46          215                1                  0    128       1         0         5         4096        1           0           0.000020     0.015740    0.000423          0.027242            0.027241           0.08                 27            34
1.49          216                1                  0    128       1         0         5         4096        1           1           .000191      0.018506    .002411           .004050             .004050            0.07                 31            300
1.48          214                1                  0    128       1         0         5         40960       0           0           0.013907     NA          0.240737          0.311269            0.311268           0.38                 243           80
1.41          215                1                  0    128       1         0         5         40960       0           1           .002301      NA          .039395           .049139             .049139            0.40                 282           465
1.48          216                1                  0    128       1         0         5         40960       1           0           0.000040     0.192175    0.000503          0.235945            0.235944           0.57                 243           50
1.51          215                1                  0    128       1         0         5         40960       1           1           .001476      0.176220    .022877           .037137             .037137            0.55                 282           305
1.36          215                1                  0    128       1         0         5         409600      0           0           0.157473     NA          1.637921          2.314642            2.314641           3.03                 2397          77
1.46          215                1                  0    128       1         0         5         409600      0           1           .022880      NA          .334015           .450810             .450810            3.44                 2785          455
1.38          216                1                  0    128       1         0         5         409600      1           0           0.000027     1.383728    0.001091          1.692824            1.692823           4.09                 2397          48
1.59          216                1                  0    128       1         0         5         409600      1           1           .011814      1.518456    .203144           .310616             .310615            4.40                 2785          330
1.71          215                1                  0    256       1         0         4         4096        0           0           0.001311     NA          0.018024          0.043896            0.043895           0.06                 43            45
1.66          215                1                  0    256       1         0         4         4096        0           1           .000300      NA          .004456           .007106             .007106            0.07                 59            342
1.62          216                1                  0    256       1         0         4         4096        1           0           0.000034     0.020612    0.004832          0.031673            0.031672           0.09                 51            49
1.49          217                1                  0    256       1         0         4         4096        1           1           .000126      0.021360    .003222           .004716             .004716            0.08                 59            331
1.46          214                1                  0    256       1         0         4         40960       0           0           0.015116     NA          0.280486          0.397365            0.397364           0.53                 401           77
1.63          214                1                  0    256       1         0         4         40960       0           1           .002593      NA          .047018           .064147             .064147            0.54                 558           439
1.39          216                1                  0    256       1         0         4         40960       1           0           0.000049     0.213478    0.038958          0.245504            0.245502           0.68                 481           63
1.47          215                1                  0    256       1         0         4         40960       1           1           .001604      0.157479    .029843           .038674             .038674            0.63                 558           374
1.36          216                1                  0    256       1         0         4         409600      0           0           0.094311     NA          1.742270          2.908387            2.908386           4.01                 3978          63
1.46          216                1                  0    256       1         0         4         409600      0           1           .018915      NA          .386146           .525071             .525071            4.24                 5553          463
1.40          216                1                  0    256       1         0         4         409600      1           0           0.000031     1.373776    0.204510          1.776111            1.776111           4.82                 4778          59
1.68          216                1                  0    256       1         0         4         409600      1           1           .011716      1.406344    .261109           .343912             .343912            5.26                 5553          377
1.63          220                1                  0    256       1         0         5         4096        0           0           0.001764     NA          0.030221          0.044107            0.044106           0.06                 51            70
1.67          214                1                  0    256       1         0         5         4096        0           1           .000299      NA          .006393           .008124             .008124            0.07                 59            451
1.67          216                1                  0    256       1         0         5         4096        1           0           0.000021     0.019508    0.000485          0.030070            0.030070           0.08                 51            43
1.67          216                1                  0    256       1         0         5         4096        1           1           .000175      0.024791    .003707           .005802             .005802            0.11                 59            276
1.58          214                1                  0    256       1         0         5         40960       0           0           0.014970     NA          0.307338          0.416878            0.416877           0.56                 482           77
1.49          214                1                  0    256       1         0         5         40960       0           1           .002393      NA          .053148           .066545             .066545            0.55                 560           481
1.46          217                1                  0    256       1         0         5         40960       1           0           0.000046     0.254642    0.000644          0.310070            0.310069           0.78                 482           55
1.62          216                1                  0    256       1         0         5         40960       1           1           .001487      0.321220    .031159           .048054             .048053            0.75                 560           334
1.44          214                1                  0    256       1         0         5         409600      0           0           0.100784     NA          2.145804          3.042670            3.042670           4.18                 4791          76
1.41          216                1                  0    256       1         0         5         409600      0           1           .020185      NA          .449660           .582790             .582790            4.58                 5566          482
1.65          217                1                  0    256       1         0         5         409600      1           0           0.000030     1.731298    0.001037          2.123733            2.123733           5.68                 4791          54
1.63          216                1                  0    256       1         0         5         409600      1           1           .011647      2.423435    .268282           .409424             .409424            5.98                 5566          348
1.35          216                1                  0    512       1         0         4         4096        0           0           0.001510     NA          0.047139          0.081496            0.081495           0.11                 83            65
1.49          215                1                  0    512       1         0         4         4096        0           1           .000291      NA          .008644           .012210             .012210            0.11                 114           434
1.49          217                1                  0    512       1         0         4         4096        1           0           0.000032     0.025535    0.006997          0.047138            0.047137           0.13                 99            48
1.39          218                1                  0    512       1         0         4         4096        1           1           .000149      0.032980    .005769           .007197             .007197            0.14                 114           371
1.45          216                1                  0    512       1         0         4         40960       0           0           0.010138     NA          0.318503          0.542455            0.542454           0.79                 798           60
1.63          215                1                  0    512       1         0         4         40960       0           1           .002383      NA          .074791           .097579             .097579            0.85                 1113          471
1.66          217                1                  0    512       1         0         4         40960       1           0           0.000054     0.350700    0.064302          0.309599            0.309598           1.07                 958           71
1.45          217                1                  0    512       1         0         4         40960       1           1           .001510      0.224941    .051584           .061079             .061078            1.06                 1113          388
1.61          216                1                  0    512       1         0         4         409600      0           0           0.097892     NA          2.754333          4.479973            4.479973           6.35                 7953          68
1.61          216                1                  0    512       1         0         4         409600      0           1           .019164      NA          .640693           .860894             .860894            7.09                 11103         480
