comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  datatype  optshare  packbool  protocol  bandwidths(Mbs)  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.79          218                1                  128       1         0         6         23000            40960       0           1           .006327      NA          .011544           .019279             .019279            1.79                 218           99
1.68          219                1                  128       1         0         6         21000            4096        0           0           0.003120     NA          0.008533          0.014345            0.014344           0.03                 25            76
1.44          215                1                  128       1         0         6         21000            4096        0           1           .000436      NA          .001214           .002116             .002115            1.44                 215           99
1.51          217                1                  128       1         0         6         21000            8192        0           0           0.004438     NA          0.011006          0.021653            0.021652           0.06                 43            69
1.52          215                1                  128       1         0         6         21000            8192        0           1           .000763      NA          .001873           .003175             .003175            1.52                 215           99
1.53          215                1                  128       1         0         6         21000            40960       0           0           0.026264     NA          0.080178          0.117100            0.117099           0.30                 203           74
1.85          216                1                  128       1         0         6         21000            40960       0           1           .005533      NA          .014264           .018240             .018240            1.85                 216           99
1.72          214                1                  128       1         0         6         19000            4096        0           0           0.002776     NA          0.007554          0.014302            0.014301           0.03                 29            73
1.43          216                1                  128       1         0         6         19000            4096        0           1           .000411      NA          .001156           .002321             .002321            1.43                 216           100
1.52          214                1                  128       1         0         6         19000            8192        0           0           0.007638     NA          0.018408          0.030771            0.030770           0.07                 43            80
1.40          215                1                  128       1         0         6         19000            8192        0           1           .000805      NA          .001805           .003830             .003830            1.40                 215           99
1.50          217                1                  128       1         0         6         19000            40960       0           0           0.022603     NA          0.074144          0.092142            0.092141           0.27                 203           73
1.55          214                1                  128       1         0         6         19000            40960       0           1           .006008      NA          .011317           .019895             .019895            1.55                 214           100
1.74          216                1                  128       1         0         6         17000            4096        0           0           0.002738     NA          0.007230          0.013804            0.013803           0.04                 23            68
1.54          215                1                  128       1         0         6         17000            4096        0           1           .000399      NA          .001816           .002528             .002528            1.54                 215           99
1.75          215                1                  128       1         0         6         17000            8192        0           0           0.007594     NA          0.019917          0.030634            0.030633           0.07                 43            83
1.76          215                1                  128       1         0         6         17000            8192        0           1           .000869      NA          .001813           .003925             .003925            1.76                 215           99
1.52          216                1                  128       1         0         6         17000            40960       0           0           0.026121     NA          0.077386          0.117689            0.117688           0.30                 203           70
1.63          215                1                  128       1         0         6         17000            40960       0           1           .006044      NA          .012977           .019934             .019934            1.63                 215           99
1.68          215                1                  128       1         0         6         15000            4096        0           0           0.003924     NA          0.010282          0.017304            0.017304           0.03                 23            81
1.40          216                1                  128       1         0         6         15000            4096        0           1           .000398      NA          .001014           .002569             .002569            1.40                 216           100
1.70          215                1                  128       1         0         6         15000            8192        0           0           0.007853     NA          0.019858          0.029620            0.029619           0.07                 43            78
1.63          216                1                  128       1         0         6         15000            8192        0           1           .000980      NA          .002705           .004284             .004284            1.63                 216           99
1.51          215                1                  128       1         0         6         15000            40960       0           0           0.041304     NA          0.098947          0.123947            0.123946           0.32                 203           86
1.41          215                1                  128       1         0         6         15000            40960       0           1           .005659      NA          .013743           .020539             .020539            1.41                 215           99
1.53          216                1                  128       1         0         6         13000            4096        0           0           0.003048     NA          0.006617          0.015581            0.015580           0.04                 23            66
1.64          216                1                  128       1         0         6         13000            4096        0           1           .000453      NA          .001198           .002434             .002434            1.64                 216           99
1.76          215                1                  128       1         0         6         13000            8192        0           0           0.005309     NA          0.012711          0.017318            0.017318           0.06                 43            79
1.51          216                1                  128       1         0         6         13000            8192        0           1           .000779      NA          .002356           .003744             .003744            1.51                 216           99
1.52          215                1                  128       1         0         6         13000            40960       0           0           0.024613     NA          0.074128          0.108058            0.108057           0.29                 203           70
1.72          215                1                  128       1         0         6         13000            40960       0           1           .009131      NA          .015554           .022989             .022989            1.72                 215           99
1.41          215                1                  128       1         0         6         11000            4096        0           0           0.002959     NA          0.007519          0.013744            0.013743           0.03                 23            62
1.81          215                1                  128       1         0         6         11000            4096        0           1           .000515      NA          .001572           .002040             .002040            1.81                 215           99
1.41          215                1                  128       1         0         6         11000            8192        0           0           0.007878     NA          0.019593          0.030119            0.030119           0.07                 43            82
1.40          216                1                  128       1         0         6         11000            8192        0           1           .000947      NA          .002634           .003896             .003895            1.40                 216           99
1.48          214                1                  128       1         0         6         11000            40960       0           0           0.041900     NA          0.087372          0.112665            0.112664           0.29                 203           91
1.78          216                1                  128       1         0         6         11000            40960       0           1           .005434      NA          .012884           .019615             .019614            1.78                 216           99
1.40          215                1                  128       1         0         6         9000             4096        0           0           0.002098     NA          0.006862          0.013378            0.013377           0.03                 23            70
1.70          216                1                  128       1         0         6         9000             4096        0           1           .000460      NA          .001117           .002254             .002253            1.70                 216           99
1.88          216                1                  128       1         0         6         9000             8192        0           0           0.005301     NA          0.012428          0.022849            0.022848           0.07                 43            70
1.71          215                1                  128       1         0         6         9000             8192        0           1           .000835      NA          .001794           .003445             .003445            1.71                 215           99
1.67          215                1                  128       1         0         6         9000             40960       0           0           0.042327     NA          0.097984          0.109222            0.109220           0.29                 203           93
1.52          216                1                  128       1         0         6         9000             40960       0           1           .005463      NA          .012627           .018519             .018519            1.52                 216           99
1.69          215                1                  128       1         0         6         7000             4096        0           0           0.002893     NA          0.007600          0.012920            0.012919           0.04                 23            70
1.67          216                1                  128       1         0         6         7000             4096        0           1           .000447      NA          .001729           .002376             .002376            1.67                 216           99
1.66          216                1                  128       1         0         6         7000             8192        0           0           0.005580     NA          0.014842          0.024010            0.024009           0.06                 43            77
1.69          215                1                  128       1         0         6         7000             8192        0           1           .000826      NA          .001888           .003720             .003719            1.69                 215           99
1.66          215                1                  128       1         0         6         7000             40960       0           0           0.043128     NA          0.102393          0.121543            0.121542           0.31                 203           93
1.92          215                1                  128       1         0         6         7000             40960       0           1           .006451      NA          .012066           .022944             .022944            1.92                 215           100
1.41          215                1                  128       1         0         6         5000             4096        0           0           0.002647     NA          0.006020          0.014283            0.014282           0.04                 23            64
1.65          215                1                  128       1         0         6         5000             4096        0           1           .000437      NA          .001175           .001868             .001868            1.65                 215           99
1.51          215                1                  128       1         0         6         5000             8192        0           0           0.007816     NA          0.017249          0.022597            0.022596           0.06                 43            90
1.57          216                1                  128       1         0         6         5000             8192        0           1           .000778      NA          .001822           .003965             .003964            1.57                 216           99
1.87          215                1                  128       1         0         6         5000             40960       0           0           0.025934     NA          0.074148          0.108698            0.108697           0.29                 203           68
1.58          216                1                  128       1         0         6         5000             40960       0           1           .006295      NA          .011783           .020061             .020061            1.58                 216           99
1.40          216                1                  128       1         0         6         3000             4096        0           0           0.003794     NA          0.011245          0.017442            0.017441           0.03                 23            84
1.66          215                1                  128       1         0         6         3000             4096        0           1           .000405      NA          .001517           .002235             .002235            1.66                 215           100
1.76          216                1                  128       1         0         6         3000             8192        0           0           0.005855     NA          0.015187          0.027053            0.027053           0.06                 43            74
1.64          214                1                  128       1         0         6         3000             8192        0           1           .000999      NA          .003361           .004828             .004828            1.64                 214           99
1.51          215                1                  128       1         0         6         3000             40960       0           0           0.043198     NA          0.099409          0.120081            0.120080           0.31                 203           93
1.63          216                1                  128       1         0         6         3000             40960       0           1           .006157      NA          .010916           .016680             .016679            1.63                 216           100
1.81          216                1                  128       1         0         6         1000             4096        0           0           0.003950     NA          0.010079          0.015320            0.015319           0.03                 23            84
1.64          215                1                  128       1         0         6         1000             4096        0           1           .000429      NA          .001845           .002695             .002694            1.64                 215           99
1.50          216                1                  128       1         0         6         1000             8192        0           0           0.008265     NA          0.020050          0.030102            0.030101           0.07                 43            84
1.40          215                1                  128       1         0         6         1000             8192        0           1           .000799      NA          .002225           .004234             .004234            1.40                 215           100
1.51          215                1                  128       1         0         6         1000             40960       0           0           0.043063     NA          0.087924          0.118115            0.118114           0.29                 203           89
1.70          216                1                  128       1         0         6         1000             40960       0           1           .006000      NA          .011649           .019182             .019182            1.70                 216           100
1.71          215                1                  256       1         0         1         25000            4096        0           0           0.004448     NA          0.039400          0.032947            0.032946           0.06                 67            108
1.73          217                1                  256       1         0         1         25000            4096        0           1           .000657      NA          .010935           .012410             .012410            1.73                 217           99
1.71          216                1                  256       1         0         1         25000            8192        0           0           0.009052     NA          0.091916          0.079033            0.079032           0.16                 130           98
1.68          216                1                  256       1         0         1         25000            8192        0           1           .001610      NA          .014110           .023706             .023706            1.68                 216           99
1.50          217                1                  256       1         0         1         25000            40960       0           0           0.048486     NA          0.482815          0.311283            0.311283           0.65                 638           122
1.61          216                1                  256       1         0         1         25000            40960       0           1           .009794      NA          .078269           .099182             .099182            1.61                 216           100
1.58          215                1                  256       1         0         1         23000            4096        0           0           0.004441     NA          0.040240          0.043401            0.043400           0.09                 67            83
1.51          216                1                  256       1         0         1         23000            4096        0           1           .000795      NA          .008530           .015729             .015729            1.51                 216           100
1.56          215                1                  256       1         0         1         23000            8192        0           0           0.012052     NA          0.101509          0.077705            0.077705           0.15                 130           115
1.44          216                1                  256       1         0         1         23000            8192        0           1           .001734      NA          .014790           .022869             .022869            1.44                 216           99
1.57          218                1                  256       1         0         1         23000            40960       0           0           0.040469     NA          0.429055          0.349363            0.349362           0.71                 638           98
1.71          216                1                  256       1         0         1         23000            40960       0           1           .009179      NA          .080504           .104717             .104717            1.71                 216           99
1.58          220                1                  256       1         0         1         21000            4096        0           0           0.005830     NA          0.056097          0.043542            0.043541           0.08                 67            111
1.43          217                1                  256       1         0         1         21000            4096        0           1           .000715      NA          .007825           .013285             .013285            1.43                 217           100
1.56          217                1                  256       1         0         1         21000            8192        0           0           0.009111     NA          0.085880          0.075614            0.075613           0.15                 130           99
1.54          215                1                  256       1         0         1         21000            8192        0           1           .001592      NA          .022355           .029346             .029345            1.54                 215           99
1.74          217                1                  256       1         0         1         21000            40960       0           0           0.045797     NA          0.421887          0.302906            0.302905           0.62                 638           118
1.44          217                1                  256       1         0         1         21000            40960       0           1           .009349      NA          .072354           .100365             .100365            1.44                 217           99
1.54          216                1                  256       1         0         1         19000            4096        0           0           0.004376     NA          0.038940          0.039999            0.039998           0.08                 67            88
1.68          216                1                  256       1         0         1         19000            4096        0           1           .000733      NA          .008419           .015039             .015039            1.68                 216           99
1.53          217                1                  256       1         0         1         19000            8192        0           0           0.012161     NA          0.105523          0.071694            0.071693           0.14                 131           124
1.67          217                1                  256       1         0         1         19000            8192        0           1           .001427      NA          .015856           .022982             .022981            1.67                 217           99
1.58          217                1                  256       1         0         1         19000            40960       0           0           0.040471     NA          0.426983          0.296191            0.296190           0.58                 638           119
1.73          217                1                  256       1         0         1         19000            40960       0           1           .009113      NA          .080172           .106339             .106339            1.73                 217           99
1.70          217                1                  256       1         0         1         17000            4096        0           0           0.004287     NA          0.044193          0.041438            0.041437           0.09                 67            91
1.57          217                1                  256       1         0         1         17000            4096        0           1           .000728      NA          .006989           .013395             .013395            1.57                 217           99
1.68          216                1                  256       1         0         1         17000            8192        0           0           0.012072     NA          0.112576          0.080858            0.080857           0.15                 130           120
1.55          216                1                  256       1         0         1         17000            8192        0           1           .001619      NA          .013708           .020785             .020785            1.55                 216           99
1.82          216                1                  256       1         0         1         17000            40960       0           0           0.067138     NA          0.520373          0.343441            0.343440           0.71                 638           121
1.57          217                1                  256       1         0         1         17000            40960       0           1           .008748      NA          .071657           .110105             .110105            1.57                 217           99
1.70          216                1                  256       1         0         1         15000            4096        0           0           0.004497     NA          0.040619          0.037543            0.037542           0.07                 67            98
1.44          217                1                  256       1         0         1         15000            4096        0           1           .000839      NA          .008570           .012043             .012043            1.44                 217           99
1.73          216                1                  256       1         0         1         15000            8192        0           0           0.008284     NA          0.077046          0.070629            0.070628           0.12                 130           100
1.42          217                1                  256       1         0         1         15000            8192        0           1           .001612      NA          .014075           .024196             .024196            1.42                 217           99
1.45          217                1                  256       1         0         1         15000            40960       0           0           0.067166     NA          0.559799          0.381958            0.381957           0.78                 639           116
1.55          216                1                  256       1         0         1         15000            40960       0           1           .009356      NA          .069863           .093974             .093974            1.55                 216           100
1.84          216                1                  256       1         0         1         13000            4096        0           0           0.005892     NA          0.043615          0.040766            0.040765           0.07                 67            102
1.78          216                1                  256       1         0         1         13000            4096        0           1           .000770      NA          .006955           .012032             .012032            1.78                 216           99
1.66          217                1                  256       1         0         1         13000            8192        0           0           0.012538     NA          0.099910          0.081333            0.081332           0.15                 131           112
1.55          216                1                  256       1         0         1         13000            8192        0           1           .001562      NA          .016284           .027033             .027033            1.55                 216           100
1.69          216                1                  256       1         0         1         13000            40960       0           0           0.067573     NA          0.567902          0.377917            0.377916           0.75                 638           123
1.56          215                1                  256       1         0         1         13000            40960       0           1           .009005      NA          .081723           .103922             .103921            1.56                 215           99
1.56          216                1                  256       1         0         1         11000            4096        0           0           0.003829     NA          0.034594          0.039242            0.039241           0.07                 67            77
1.73          217                1                  256       1         0         1         11000            4096        0           1           .000738      NA          .006468           .010401             .010401            1.73                 217           99
1.45          216                1                  256       1         0         1         11000            8192        0           0           0.011691     NA          0.089467          0.066439            0.066438           0.13                 130           117
1.55          215                1                  256       1         0         1         11000            8192        0           1           .001779      NA          .013571           .027384             .027384            1.55                 215           100
1.74          216                1                  256       1         0         1         11000            40960       0           0           0.067249     NA          0.573664          0.381526            0.381525           0.74                 639           125
1.95          215                1                  256       1         0         1         11000            40960       0           1           .009203      NA          .073153           .092505             .092505            1.95                 215           99
1.71          216                1                  256       1         0         1         9000             4096        0           0           0.004210     NA          0.037449          0.038205            0.038204           0.07                 67            86
1.53          216                1                  256       1         0         1         9000             4096        0           1           .000948      NA          .006236           .011597             .011597            1.53                 216           99
1.75          216                1                  256       1         0         1         9000             8192        0           0           0.012040     NA          0.105233          0.079822            0.079821           0.15                 131           116
1.44          216                1                  256       1         0         1         9000             8192        0           1           .001507      NA          .017424           .022908             .022908            1.44                 216           100
1.72          215                1                  256       1         0         1         9000             40960       0           0           0.041095     NA          0.433569          0.310802            0.310801           0.67                 638           108
1.75          217                1                  256       1         0         1         9000             40960       0           1           .008484      NA          .070904           .093500             .093499            1.75                 217           99
1.43          216                1                  256       1         0         1         7000             4096        0           0           0.004341     NA          0.037115          0.037842            0.037841           0.08                 67            87
1.81          217                1                  256       1         0         1         7000             4096        0           1           .000702      NA          .008595           .015010             .015010            1.81                 217           99
1.71          215                1                  256       1         0         1         7000             8192        0           0           0.011692     NA          0.094151          0.077217            0.077216           0.14                 130           110
1.84          216                1                  256       1         0         1         7000             8192        0           1           .001578      NA          .014675           .016939             .016939            1.84                 216           99
1.54          217                1                  256       1         0         1         7000             40960       0           0           0.040411     NA          0.435333          0.360251            0.360250           0.73                 639           97
1.68          216                1                  256       1         0         1         7000             40960       0           1           .009319      NA          .069338           .089314             .089314            1.68                 216           99
1.43          216                1                  256       1         0         1         5000             4096        0           0           0.004426     NA          0.039397          0.039389            0.039388           0.08                 67            92
1.72          216                1                  256       1         0         1         5000             4096        0           1           .000729      NA          .008322           .009467             .009467            1.72                 216           99
1.80          216                1                  256       1         0         1         5000             8192        0           0           0.012321     NA          0.099178          0.079745            0.079744           0.15                 130           109
1.45          216                1                  256       1         0         1         5000             8192        0           1           .001536      NA          .013911           .019140             .019139            1.45                 216           100
1.54          217                1                  256       1         0         1         5000             40960       0           0           0.040241     NA          0.444464          0.308282            0.308281           0.64                 639           108
1.54          216                1                  256       1         0         1         5000             40960       0           1           .008932      NA          .074935           .106973             .106972            1.54                 216           99
1.43          216                1                  256       1         0         1         3000             4096        0           0           0.004461     NA          0.039518          0.040958            0.040957           0.08                 67            86
1.54          216                1                  256       1         0         1         3000             4096        0           1           .000701      NA          .009140           .016586             .016586            1.54                 216           100
1.57          216                1                  256       1         0         1         3000             8192        0           0           0.009159     NA          0.085998          0.080649            0.080648           0.16                 130           96
1.45          216                1                  256       1         0         1         3000             8192        0           1           .001569      NA          .014008           .024531             .024530            1.45                 216           100
1.54          215                1                  256       1         0         1         3000             40960       0           0           0.066283     NA          0.566035          0.410350            0.410349           0.77                 638           119
1.71          217                1                  256       1         0         1         3000             40960       0           1           .009682      NA          .070208           .093401             .093401            1.71                 217           99
1.44          216                1                  256       1         0         1         1000             4096        0           0           0.004473     NA          0.042447          0.041235            0.041234           0.08                 67            92
1.87          217                1                  256       1         0         1         1000             4096        0           1           .000743      NA          .008176           .014791             .014791            1.87                 217           99
1.70          217                1                  256       1         0         1         1000             8192        0           0           0.012159     NA          0.109196          0.082780            0.082779           0.15                 130           117
1.53          216                1                  256       1         0         1         1000             8192        0           1           .001605      NA          .015144           .025599             .025599            1.53                 216           99
1.75          216                1                  256       1         0         1         1000             40960       0           0           0.040496     NA          0.461972          0.347457            0.347455           0.71                 638           103
1.44          217                1                  256       1         0         1         1000             40960       0           1           .008598      NA          .073862           .088350             .088350            1.44                 217           99
1.69          216                1                  256       1         0         2         25000            4096        0           0           0.007827     NA          0.037587          0.054891            0.054890           0.10                 75            72
1.41          216                1                  256       1         0         2         25000            4096        0           1           .001192      NA          .007737           .015327             .015327            1.41                 216           99
1.47          215                1                  256       1         0         2         25000            8192        0           0           0.021882     NA          0.114484          0.106714            0.106713           0.19                 147           104
1.71          215                1                  256       1         0         2         25000            8192        0           1           .002208      NA          .013179           .022733             .022732            1.71                 215           99
1.53          214                1                  256       1         0         2         25000            40960       0           0           0.105513     NA          0.408237          0.399629            0.399628           0.80                 721           101
1.52          215                1                  256       1         0         2         25000            40960       0           1           .012954      NA          .064325           .094169             .094168            1.52                 215           99
1.41          216                1                  256       1         0         2         23000            4096        0           0           0.008041     NA          0.037918          0.049720            0.049719           0.09                 75            78
1.79          216                1                  256       1         0         2         23000            4096        0           1           .001147      NA          .006266           .014251             .014250            1.79                 216           100
1.75          214                1                  256       1         0         2         23000            8192        0           0           0.020621     NA          0.103612          0.105033            0.105032           0.18                 147           99
1.51          215                1                  256       1         0         2         23000            8192        0           1           .002177      NA          .015066           .021256             .021255            1.51                 215           100
1.51          215                1                  256       1         0         2         23000            40960       0           0           0.123352     NA          0.462348          0.397052            0.397051           0.82                 721           107
1.90          215                1                  256       1         0         2         23000            40960       0           1           .014254      NA          .071465           .094849             .094849            1.90                 215           99
1.68          216                1                  256       1         0         2         21000            4096        0           0           0.009187     NA          0.054576          0.062041            0.062040           0.10                 75            92
1.67          216                1                  256       1         0         2         21000            4096        0           1           .001095      NA          .007777           .014313             .014312            1.67                 216           100
1.46          215                1                  256       1         0         2         21000            8192        0           0           0.021143     NA          0.100592          0.113478            0.113477           0.19                 147           93
1.42          215                1                  256       1         0         2         21000            8192        0           1           .002275      NA          .013049           .024791             .024791            1.42                 215           99
1.51          216                1                  256       1         0         2         21000            40960       0           0           0.109688     NA          0.462467          0.400870            0.400869           0.79                 721           107
1.72          215                1                  256       1         0         2         21000            40960       0           1           .016924      NA          .067728           .096988             .096987            1.72                 215           99
1.54          216                1                  256       1         0         2         19000            4096        0           0           0.009876     NA          0.050965          0.056329            0.056328           0.10                 75            95
1.55          216                1                  256       1         0         2         19000            4096        0           1           .001186      NA          .007669           .013735             .013735            1.55                 216           99
1.70          215                1                  256       1         0         2         19000            8192        0           0           0.019857     NA          0.103595          0.106618            0.106617           0.18                 147           98
1.70          216                1                  256       1         0         2         19000            8192        0           1           .002537      NA          .014357           .023580             .023579            1.70                 216           100
1.53          215                1                  256       1         0         2         19000            40960       0           0           0.067983     NA          0.443295          0.434122            0.434121           0.81                 721           93
1.52          215                1                  256       1         0         2         19000            40960       0           1           .013480      NA          .068689           .098009             .098009            1.52                 215           99
1.50          215                1                  256       1         0         2         17000            4096        0           0           0.006275     NA          0.043366          0.054048            0.054047           0.09                 75            82
