program  c.domain  adv.model      protocol        partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  freqs(GHz)          bandwidths(Mbs)  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.4999999999999996  600              2048        0.0744135            0.93                 148           95         NA            0.260152        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.4999999999999996  600              4096        0.139884             1.76                 290           98         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.4999999999999996  800              2048        0.0725207            0.92                 148           94         NA            0.260152        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.4999999999999996  800              4096        0.145901             1.81                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.4999999999999996  1000             2048        0.0707628            0.92                 148           96         NA            0.260152        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.4999999999999996  1000             4096        0.136571             1.77                 290           97         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.4999999999999996  3000             2048        0.0723631            0.90                 148           97         NA            0.260152        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.4999999999999996  3000             4096        0.13961              1.82                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.5                 50               2048        0.0861012            0.91                 150           95         NA            0.260152        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.5                 50               4096        0.196989             1.83                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.5                 200              2048        0.074233             0.90                 148           97         NA            0.260152        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.5                 200              4096        0.148553             1.77                 292           97         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.5                 400              2048        0.074627             0.90                 148           97         NA            0.260152        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.5                 400              4096        0.140299             1.89                 290           91         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.5                 600              2048        0.0716098            0.90                 150           97         NA            0.260152        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.5                 600              4096        0.144667             1.80                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.5                 800              2048        0.0743709            0.90                 150           97         NA            0.260152        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.5                 800              4096        0.145722             1.81                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.5                 1000             2048        0.0705219            0.90                 148           97         NA            0.260152        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.5                 1000             4096        0.140577             1.78                 290           97         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.5                 3000             2048        0.0742416            0.90                 148           97         NA            0.260152        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.5                 3000             4096        0.13678              1.76                 290           98         NA            0.520248        NA
