comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);freqs(GHz);datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.36;226;1;2.6;64;1;0;6;8192;0;0;0.001424;NA;0.003883;0.006427;0.006427;0.01;23;84
1.36;224;1;2.6;64;1;0;6;8192;0;1;.000198;NA;.000637;.001031;.001031;1.36;224;99
1.37;226;1;2.6;64;1;0;6;40960;0;0;0.005746;NA;0.012792;0.024201;0.024201;0.07;103;78
1.37;226;1;2.6;64;1;0;6;40960;0;1;.000857;NA;.002806;.004459;.004459;1.37;226;99
1.44;232;1;2.6;128;1;0;1;4096;0;0;0.002261;NA;0.014110;0.012325;0.012324;0.03;35;88
1.44;233;1;2.6;128;1;0;1;4096;0;1;.000380;NA;.002373;.002503;.002503;1.44;233;99
1.46;235;1;2.6;128;1;0;1;8192;0;0;0.003925;NA;0.025070;0.020196;0.020195;0.05;67;98
1.46;235;1;2.6;128;1;0;1;8192;0;1;.000692;NA;.004449;.004876;.004876;1.46;235;100
1.45;232;1;2.6;128;1;0;1;40960;0;0;0.020090;NA;0.112117;0.086802;0.086801;0.21;321;109
1.45;233;1;2.6;128;1;0;1;40960;0;1;.003483;NA;.020599;.023709;.023709;1.45;233;100
1.43;232;1;2.6;128;1;0;2;4096;0;0;0.002725;NA;0.014311;0.015659;0.015659;0.03;39;96
1.42;231;1;2.6;128;1;0;2;4096;0;1;.000373;NA;.001937;.002542;.002542;1.42;231;99
1.42;231;1;2.6;128;1;0;2;8192;0;0;0.005494;NA;0.022808;0.025667;0.025667;0.05;75;94
1.43;231;1;2.6;128;1;0;2;8192;0;1;.000705;NA;.003591;.004988;.004988;1.43;231;99
1.43;232;1;2.6;128;1;0;2;40960;0;0;0.028436;NA;0.123061;0.127408;0.127407;0.26;364;98
1.43;232;1;2.6;128;1;0;2;40960;0;1;.003992;NA;.023024;.028148;.028148;1.43;232;99
1.39;229;1;2.6;128;1;0;3;4096;0;0;0.002208;NA;0.007484;0.016132;0.016131;0.03;27;70
1.40;229;1;2.6;128;1;0;3;4096;0;1;.000386;NA;.001444;.002552;.002552;1.40;229;99
1.41;230;1;2.6;128;1;0;3;8192;0;0;0.004556;NA;0.011566;0.028147;0.028147;0.05;53;69
1.40;230;1;2.6;128;1;0;3;8192;0;1;.000754;NA;.002670;.004274;.004274;1.40;230;99
1.39;229;1;2.6;128;1;0;3;40960;0;0;0.023272;NA;0.061644;0.129772;0.129771;0.26;243;72
1.39;230;1;2.6;128;1;0;3;40960;0;1;.004521;NA;.016882;.023303;.023303;1.39;230;99
1.39;230;1;2.6;128;1;0;4;4096;0;0;0.002242;NA;0.008065;0.013646;0.013645;0.02;27;82
1.39;229;1;2.6;128;1;0;4;4096;0;1;.000369;NA;.001408;.002302;.002302;1.39;229;99
1.38;230;1;2.6;128;1;0;4;8192;0;0;0.004365;NA;0.012327;0.022880;0.022879;0.05;51;80
1.39;230;1;2.6;128;1;0;4;8192;0;1;.000750;NA;.002519;.003814;.003814;1.39;230;99
1.38;230;1;2.6;128;1;0;4;40960;0;0;0.022023;NA;0.062288;0.098327;0.098326;0.22;242;83
1.38;230;1;2.6;128;1;0;4;40960;0;1;.004453;NA;.012568;.018469;.018469;1.38;230;99
1.40;230;1;2.6;128;1;0;5;4096;0;0;0.002420;NA;0.008712;0.016033;0.016032;0.03;31;69
1.41;229;1;2.6;128;1;0;5;4096;0;1;.000386;NA;.001437;.002494;.002494;1.41;229;99
1.41;231;1;2.6;128;1;0;5;8192;0;0;0.004441;NA;0.013057;0.023025;0.023025;0.05;59;80
1.40;229;1;2.6;128;1;0;5;8192;0;1;.000759;NA;.002614;.004145;.004144;1.40;229;99
1.40;229;1;2.6;128;1;0;5;40960;0;0;0.023293;NA;0.084090;0.117494;0.117493;0.25;283;82
1.41;231;1;2.6;128;1;0;5;40960;0;1;.004518;NA;.017254;.022119;.022119;1.41;231;99
1.39;230;1;2.6;128;1;0;6;4096;0;0;0.001573;NA;0.003667;0.006104;0.006103;0.02;23;78
1.39;230;1;2.6;128;1;0;6;4096;0;1;.000260;NA;.000624;.001211;.001211;1.39;230;99
1.38;230;1;2.6;128;1;0;6;8192;0;0;0.002884;NA;0.007018;0.010997;0.010996;0.04;43;78
1.39;229;1;2.6;128;1;0;6;8192;0;1;.000471;NA;.001002;.002009;.002009;1.39;229;100
1.39;229;1;2.6;128;1;0;6;40960;0;0;0.013238;NA;0.028291;0.041531;0.041530;0.16;203;91
1.39;230;1;2.6;128;1;0;6;40960;0;1;.002355;NA;.005791;.008123;.008123;1.39;230;99
1.44;233;1;2.6;256;1;0;1;4096;0;0;0.002678;NA;0.019076;0.017354;0.017353;0.04;67;102
1.43;233;1;2.6;256;1;0;1;4096;0;1;.000431;NA;.003500;.004498;.004498;1.43;233;99
1.42;232;1;2.6;256;1;0;1;8192;0;0;0.004713;NA;0.035680;0.026775;0.026774;0.07;130;111
1.43;232;1;2.6;256;1;0;1;8192;0;1;.000864;NA;.006662;.008333;.008333;1.43;232;99
1.42;232;1;2.6;256;1;0;1;40960;0;0;0.026099;NA;0.178463;0.135890;0.135890;0.34;638;112
1.43;233;1;2.6;256;1;0;1;40960;0;1;.004694;NA;.034694;.042369;.042369;1.43;233;99
1.40;231;1;2.6;256;1;0;2;4096;0;0;0.004250;NA;0.018357;0.019973;0.019973;0.04;75;93
1.41;231;1;2.6;256;1;0;2;4096;0;1;.000532;NA;.002951;.004172;.004172;1.41;231;99
1.40;232;1;2.6;256;1;0;2;8192;0;0;0.007860;NA;0.035778;0.042299;0.042299;0.08;149;93
1.41;231;1;2.6;256;1;0;2;8192;0;1;.001044;NA;.006486;.008688;.008688;1.41;231;99
1.39;231;1;2.6;256;1;0;2;40960;0;0;0.045377;NA;0.177256;0.191930;0.191929;0.41;723;96
1.41;231;1;2.6;256;1;0;2;40960;0;1;.006357;NA;.034036;.044869;.044869;1.41;231;99
1.38;235;1;2.6;256;1;0;3;4096;0;0;0.003821;NA;0.009567;0.022365;0.022365;0.05;51;67
1.37;233;1;2.6;256;1;0;3;4096;0;1;.000653;NA;.002378;.004171;.004171;1.37;233;100
1.38;230;1;2.6;256;1;0;3;8192;0;0;0.007236;NA;0.017458;0.038753;0.038752;0.09;99;72
1.37;230;1;2.6;256;1;0;3;8192;0;1;.001283;NA;.005036;.007878;.007878;1.37;230;99
1.37;231;1;2.6;256;1;0;3;40960;0;0;0.039784;NA;0.094692;0.195009;0.195008;0.41;482;75
1.37;231;1;2.6;256;1;0;3;40960;0;1;.007752;NA;.028820;.038613;.038613;1.37;231;99
1.37;231;1;2.6;256;1;0;4;4096;0;0;0.003686;NA;0.009211;0.019794;0.019793;0.04;51;77
1.36;230;1;2.6;256;1;0;4;4096;0;1;.000619;NA;.002097;.003270;.003270;1.36;230;99
1.36;230;1;2.6;256;1;0;4;8192;0;0;0.006576;NA;0.016326;0.035021;0.035021;0.08;99;72
1.37;230;1;2.6;256;1;0;4;8192;0;1;.001257;NA;.003868;.006026;.006026;1.37;230;99
1.36;230;1;2.6;256;1;0;4;40960;0;0;0.038306;NA;0.097410;0.156861;0.156860;0.37;481;82
1.36;229;1;2.6;256;1;0;4;40960;0;1;.007676;NA;.022060;.033833;.033833;1.36;229;99
1.39;231;1;2.6;256;1;0;5;4096;0;0;0.003907;NA;0.010398;0.022033;0.022033;0.05;59;71
1.38;231;1;2.6;256;1;0;5;4096;0;1;.000652;NA;.002231;.003651;.003651;1.38;231;99
1.39;231;1;2.6;256;1;0;5;8192;0;0;0.006926;NA;0.022190;0.039992;0.039991;0.09;115;75
1.39;230;1;2.6;256;1;0;5;8192;0;1;.001322;NA;.005029;.007205;.007205;1.39;230;99
1.38;232;1;2.6;256;1;0;5;40960;0;0;0.039895;NA;0.133372;0.175252;0.175252;0.39;562;89
1.37;232;1;2.6;256;1;0;5;40960;0;1;.007713;NA;.028646;.036660;.036660;1.37;232;99
1.37;230;1;2.6;256;1;0;6;4096;0;0;0.002079;NA;0.005469;0.009478;0.009477;0.03;43;81
1.36;230;1;2.6;256;1;0;6;4096;0;1;.000314;NA;.000867;.001556;.001556;1.36;230;99
1.37;230;1;2.6;256;1;0;6;8192;0;0;0.003953;NA;0.009558;0.015640;0.015639;0.06;83;88
1.37;229;1;2.6;256;1;0;6;8192;0;1;.000609;NA;.001703;.002822;.002822;1.37;229;99
1.37;230;1;2.6;256;1;0;6;40960;0;0;0.020196;NA;0.047439;0.071124;0.071123;0.27;403;91
1.36;231;1;2.6;256;1;0;6;40960;0;1;.003943;NA;.009304;.014287;.014287;1.36;231;100
1.41;227;1;2.4;64;1;0;1;4096;0;0;0.001541;NA;0.009934;0.008830;0.008829;0.02;21;81
1.42;228;1;2.4;64;1;0;1;4096;0;1;.000252;NA;.001679;.001653;.001652;1.42;228;99
1.42;227;1;2.4;64;1;0;1;8192;0;0;0.002567;NA;0.017037;0.014766;0.014765;0.02;35;111
1.42;227;1;2.4;64;1;0;1;8192;0;1;.000438;NA;.002948;.002880;.002880;1.42;227;100
1.42;228;1;2.4;64;1;0;1;40960;0;0;0.011543;NA;0.071869;0.064944;0.064943;0.11;162;105
1.42;228;1;2.4;64;1;0;1;40960;0;1;.002070;NA;.012688;.014978;.014977;1.42;228;99
1.40;228;1;2.4;64;1;0;2;4096;0;0;0.002063;NA;0.008430;0.010069;0.010068;0.01;23;84
1.41;227;1;2.4;64;1;0;2;4096;0;1;.000300;NA;.001220;.001746;.001746;1.41;227;99
1.41;228;1;2.4;64;1;0;2;8192;0;0;0.003978;NA;0.017431;0.020563;0.020563;0.04;39;80
1.40;226;1;2.4;64;1;0;2;8192;0;1;.000572;NA;.002272;.003095;.003094;1.40;226;99
1.40;228;1;2.4;64;1;0;2;40960;0;0;0.018616;NA;0.078376;0.080337;0.080336;0.14;183;97
1.40;226;1;2.4;64;1;0;2;40960;0;1;.002813;NA;.012934;.015565;.015565;1.40;226;99
1.37;224;1;2.4;64;1;0;3;4096;0;0;0.001516;NA;0.005108;0.010297;0.010296;0.01;15;66
1.37;225;1;2.4;64;1;0;3;4096;0;1;.000272;NA;.000978;.001594;.001593;1.37;225;99
1.37;226;1;2.4;64;1;0;3;8192;0;0;0.002999;NA;0.010343;0.020199;0.020199;0.03;27;67
1.37;226;1;2.4;64;1;0;3;8192;0;1;.000526;NA;.001827;.002719;.002719;1.37;226;99
1.36;226;1;2.4;64;1;0;3;40960;0;0;0.013153;NA;0.041585;0.077074;0.077074;0.13;123;71
1.35;226;1;2.4;64;1;0;3;40960;0;1;.002805;NA;.009448;.013458;.013458;1.35;226;99
1.34;224;1;2.4;64;1;0;4;4096;0;0;0.001645;NA;0.005239;0.010348;0.010347;0.01;17;68
1.36;225;1;2.4;64;1;0;4;4096;0;1;.000262;NA;.000872;.001497;.001497;1.36;225;99
1.37;224;1;2.4;64;1;0;4;8192;0;0;0.002676;NA;0.008450;0.016790;0.016789;0.03;27;67
1.36;225;1;2.4;64;1;0;4;8192;0;1;.000498;NA;.001659;.002502;.002502;1.36;225;100
1.35;226;1;2.4;64;1;0;4;40960;0;0;0.012633;NA;0.035704;0.054607;0.054606;0.11;123;79
1.36;225;1;2.4;64;1;0;4;40960;0;1;.002945;NA;.007336;.009867;.009867;1.36;225;99
1.38;226;1;2.4;64;1;0;5;4096;0;0;0.001494;NA;0.005870;0.009921;0.009920;0.01;17;72
1.36;226;1;2.4;64;1;0;5;4096;0;1;.000276;NA;.001009;.001574;.001574;1.36;226;99
1.35;226;1;2.4;64;1;0;5;8192;0;0;0.002971;NA;0.010896;0.019044;0.019043;0.03;31;70
1.36;225;1;2.4;64;1;0;5;8192;0;1;.000533;NA;.001846;.002762;.002762;1.36;225;99
1.37;225;1;2.4;64;1;0;5;40960;0;0;0.013739;NA;0.059333;0.076737;0.076737;0.13;143;84
1.37;226;1;2.4;64;1;0;5;40960;0;1;.002950;NA;.009378;.013186;.013186;1.37;226;99
1.37;226;1;2.4;64;1;0;6;4096;0;0;0.000908;NA;0.002665;0.003928;0.003928;0.01;15;90
1.37;226;1;2.4;64;1;0;6;4096;0;1;.000123;NA;.000358;.000608;.000608;1.37;226;99
1.37;226;1;2.4;64;1;0;6;8192;0;0;0.001356;NA;0.003626;0.006311;0.006310;0.01;23;83
1.37;225;1;2.4;64;1;0;6;8192;0;1;.000193;NA;.000623;.001066;.001065;1.37;225;99
1.37;226;1;2.4;64;1;0;6;40960;0;0;0.005331;NA;0.014753;0.019759;0.019759;0.07;103;87
1.36;225;1;2.4;64;1;0;6;40960;0;1;.000866;NA;.003023;.004057;.004057;1.36;225;99
1.44;231;1;2.4;128;1;0;1;4096;0;0;0.002329;NA;0.014152;0.012340;0.012339;0.02;35;107
1.45;232;1;2.4;128;1;0;1;4096;0;1;.000369;NA;.002287;.002499;.002499;1.45;232;99
1.44;232;1;2.4;128;1;0;1;8192;0;0;0.004055;NA;0.025675;0.022367;0.022366;0.05;67;96
1.45;232;1;2.4;128;1;0;1;8192;0;1;.000689;NA;.004394;.004804;.004804;1.45;232;99
1.45;233;1;2.4;128;1;0;1;40960;0;0;0.019691;NA;0.113367;0.087886;0.087886;0.22;321;107
1.44;233;1;2.4;128;1;0;1;40960;0;1;.003466;NA;.021093;.025064;.025064;1.44;233;99
1.42;231;1;2.4;128;1;0;2;4096;0;0;0.002788;NA;0.014042;0.015403;0.015403;0.03;39;96
1.43;232;1;2.4;128;1;0;2;4096;0;1;.000375;NA;.002000;.002793;.002793;1.43;232;99
1.42;231;1;2.4;128;1;0;2;8192;0;0;0.005587;NA;0.023635;0.028487;0.028487;0.06;75;85
1.42;231;1;2.4;128;1;0;2;8192;0;1;.000715;NA;.003432;.004952;.004951;1.42;231;99
1.42;232;1;2.4;128;1;0;2;40960;0;0;0.028317;NA;0.119258;0.129587;0.129586;0.26;362;95
1.43;231;1;2.4;128;1;0;2;40960;0;1;.003856;NA;.022806;.027265;.027265;1.43;231;99
1.39;229;1;2.4;128;1;0;3;4096;0;0;0.002278;NA;0.007163;0.015253;0.015253;0.03;27;68
1.40;229;1;2.4;128;1;0;3;4096;0;1;.000391;NA;.001448;.002439;.002439;1.40;229;99
1.40;231;1;2.4;128;1;0;3;8192;0;0;0.004425;NA;0.011702;0.024948;0.024947;0.05;51;73
1.39;231;1;2.4;128;1;0;3;8192;0;1;.000753;NA;.002777;.004734;.004734;1.39;231;99
1.40;231;1;2.4;128;1;0;3;40960;0;0;0.022844;NA;0.060109;0.124124;0.124123;0.26;243;72
1.38;231;1;2.4;128;1;0;3;40960;0;1;.004527;NA;.016237;.023325;.023324;1.38;231;100
1.38;230;1;2.4;128;1;0;4;4096;0;0;0.001755;NA;0.006996;0.014955;0.014955;0.03;27;59
1.39;229;1;2.4;128;1;0;4;4096;0;1;.000368;NA;.001578;.002467;.002466;1.39;229;99
1.39;230;1;2.4;128;1;0;4;8192;0;0;0.004276;NA;0.012232;0.021771;0.021770;0.05;51;72
1.38;229;1;2.4;128;1;0;4;8192;0;1;.000713;NA;.002686;.003789;.003789;1.38;229;99
1.39;230;1;2.4;128;1;0;4;40960;0;0;0.022619;NA;0.061296;0.103051;0.103050;0.23;242;81
1.38;230;1;2.4;128;1;0;4;40960;0;1;.004471;NA;.012787;.018193;.018193;1.38;230;99
1.40;229;1;2.4;128;1;0;5;4096;0;0;0.002253;NA;0.007668;0.015246;0.015245;0.03;33;70
1.40;231;1;2.4;128;1;0;5;4096;0;1;.000393;NA;.001479;.002301;.002301;1.40;231;99
1.41;230;1;2.4;128;1;0;5;8192;0;0;0.004447;NA;0.013750;0.024044;0.024044;0.05;61;76
1.41;231;1;2.4;128;1;0;5;8192;0;1;.000755;NA;.002649;.004082;.004082;1.41;231;99
1.40;230;1;2.4;128;1;0;5;40960;0;0;0.022745;NA;0.085762;0.122035;0.122034;0.24;283;85
1.40;230;1;2.4;128;1;0;5;40960;0;1;.004577;NA;.016634;.021881;.021881;1.40;230;99
1.38;230;1;2.4;128;1;0;6;4096;0;0;0.001755;NA;0.003606;0.006389;0.006389;0.02;25;85
1.38;230;1;2.4;128;1;0;6;4096;0;1;.000260;NA;.000591;.001128;.001128;1.38;230;99
1.39;230;1;2.4;128;1;0;6;8192;0;0;0.002698;NA;0.007138;0.010216;0.010215;0.04;43;80
1.39;229;1;2.4;128;1;0;6;8192;0;1;.000464;NA;.000981;.001806;.001806;1.39;229;99
1.39;229;1;2.4;128;1;0;6;40960;0;0;0.013402;NA;0.029520;0.041411;0.041411;0.16;203;89
1.39;230;1;2.4;128;1;0;6;40960;0;1;.002380;NA;.005291;.008035;.008035;1.39;230;99
1.42;233;1;2.4;256;1;0;1;4096;0;0;0.002491;NA;0.019008;0.017166;0.017165;0.04;67;102
1.41;233;1;2.4;256;1;0;1;4096;0;1;.000456;NA;.003599;.004109;.004109;1.41;233;99
1.42;233;1;2.4;256;1;0;1;8192;0;0;0.004971;NA;0.034773;0.027442;0.027442;0.07;130;109
1.41;232;1;2.4;256;1;0;1;8192;0;1;.000860;NA;.006710;.008135;.008135;1.41;232;99
1.44;233;1;2.4;256;1;0;1;40960;0;0;0.026192;NA;0.173161;0.137156;0.137155;0.33;638;110
1.43;232;1;2.4;256;1;0;1;40960;0;1;.005034;NA;.036302;.042461;.042461;1.43;232;99
1.41;232;1;2.4;256;1;0;2;4096;0;0;0.004376;NA;0.018804;0.022028;0.022027;0.04;75;91
1.40;232;1;2.4;256;1;0;2;4096;0;1;.000526;NA;.002982;.004256;.004256;1.40;232;99
1.41;232;1;2.4;256;1;0;2;8192;0;0;0.008139;NA;0.036638;0.037920;0.037919;0.08;147;98
1.40;231;1;2.4;256;1;0;2;8192;0;1;.001069;NA;.006698;.009072;.009072;1.40;231;99
1.39;232;1;2.4;256;1;0;2;40960;0;0;0.045596;NA;0.186674;0.197940;0.197939;0.42;723;97
1.41;232;1;2.4;256;1;0;2;40960;0;1;.006415;NA;.035011;.043760;.043760;1.41;232;99
1.37;231;1;2.4;256;1;0;3;4096;0;0;0.003295;NA;0.009637;0.024359;0.024358;0.05;51;65
1.37;230;1;2.4;256;1;0;3;4096;0;1;.000637;NA;.002268;.003857;.003857;1.37;230;100
1.38;230;1;2.4;256;1;0;3;8192;0;0;0.006670;NA;0.016647;0.042084;0.042084;0.08;99;70
1.37;231;1;2.4;256;1;0;3;8192;0;1;.001298;NA;.004934;.008127;.008127;1.37;231;99
1.37;230;1;2.4;256;1;0;3;40960;0;0;0.038086;NA;0.094338;0.190068;0.190068;0.40;482;76
1.36;230;1;2.4;256;1;0;3;40960;0;1;.007752;NA;.029022;.039304;.039304;1.36;230;99
1.36;230;1;2.4;256;1;0;4;4096;0;0;0.003896;NA;0.008855;0.018713;0.018712;0.04;51;77
1.36;229;1;2.4;256;1;0;4;4096;0;1;.000621;NA;.002240;.003558;.003558;1.36;229;99
1.37;229;1;2.4;256;1;0;4;8192;0;0;0.006779;NA;0.017656;0.036696;0.036695;0.08;99;73
1.38;230;1;2.4;256;1;0;4;8192;0;1;.001252;NA;.004097;.006000;.006000;1.38;230;99
1.36;229;1;2.4;256;1;0;4;40960;0;0;0.037742;NA;0.096170;0.163425;0.163425;0.38;481;81
1.37;230;1;2.4;256;1;0;4;40960;0;1;.007671;NA;.023066;.032647;.032647;1.37;230;99
1.38;231;1;2.4;256;1;0;5;4096;0;0;0.004025;NA;0.010789;0.020354;0.020353;0.04;59;76
1.37;230;1;2.4;256;1;0;5;4096;0;1;.000625;NA;.002264;.003702;.003702;1.37;230;100
1.37;231;1;2.4;256;1;0;5;8192;0;0;0.007068;NA;0.022229;0.039636;0.039636;0.08;115;79
1.39;231;1;2.4;256;1;0;5;8192;0;1;.001330;NA;.004724;.007204;.007204;1.39;231;99
1.37;231;1;2.4;256;1;0;5;40960;0;0;0.038373;NA;0.134285;0.184753;0.184752;0.40;562;87
1.39;235;1;2.4;256;1;0;5;40960;0;1;.007756;NA;.028300;.037118;.037118;1.39;235;99
1.36;230;1;2.4;256;1;0;6;4096;0;0;0.001942;NA;0.004981;0.010010;0.010009;0.03;43;81
1.37;231;1;2.4;256;1;0;6;4096;0;1;.000314;NA;.000851;.001550;.001550;1.37;231;99
1.37;230;1;2.4;256;1;0;6;8192;0;0;0.003938;NA;0.009234;0.016004;0.016003;0.05;85;88
1.37;229;1;2.4;256;1;0;6;8192;0;1;.000633;NA;.001578;.002844;.002844;1.37;229;99
1.37;230;1;2.4;256;1;0;6;40960;0;0;0.020047;NA;0.047161;0.069438;0.069438;0.26;405;90
1.38;231;1;2.4;256;1;0;6;40960;0;1;.003987;NA;.009695;.014300;.014300;1.38;231;99
1.41;228;1;2.2;64;1;0;1;4096;0;0;0.001590;NA;0.010482;0.009241;0.009240;0.02;19;86
1.41;228;1;2.2;64;1;0;1;4096;0;1;.000249;NA;.001534;.001531;.001531;1.41;228;99
1.41;227;1;2.2;64;1;0;1;8192;0;0;0.002712;NA;0.017627;0.016589;0.016588;0.03;35;100
1.42;226;1;2.2;64;1;0;1;8192;0;1;.000450;NA;.002819;.002892;.002892;1.42;226;99
1.41;227;1;2.2;64;1;0;1;40960;0;0;0.011565;NA;0.073298;0.063855;0.063854;0.12;162;103
1.40;227;1;2.2;64;1;0;1;40960;0;1;.002058;NA;.012747;.013951;.013951;1.40;227;99
1.41;228;1;2.2;64;1;0;2;4096;0;0;0.002119;NA;0.009112;0.010381;0.010380;0.02;21;76
1.41;227;1;2.2;64;1;0;2;4096;0;1;.000304;NA;.001221;.001847;.001847;1.41;227;99
1.42;227;1;2.2;64;1;0;2;8192;0;0;0.004022;NA;0.015618;0.019071;0.019070;0.03;39;88
1.40;228;1;2.2;64;1;0;2;8192;0;1;.000567;NA;.002504;.003339;.003339;1.40;228;99
1.40;227;1;2.2;64;1;0;2;40960;0;0;0.019020;NA;0.075597;0.082078;0.082078;0.14;183;95
1.41;226;1;2.2;64;1;0;2;40960;0;1;.002808;NA;.012752;.015845;.015845;1.41;226;100
1.37;226;1;2.2;64;1;0;3;4096;0;0;0.001642;NA;0.005437;0.011418;0.011418;0.01;15;68
1.36;225;1;2.2;64;1;0;3;4096;0;1;.000261;NA;.000983;.001558;.001558;1.36;225;100
1.37;226;1;2.2;64;1;0;3;8192;0;0;0.002882;NA;0.009807;0.021721;0.021720;0.04;27;57
1.36;224;1;2.2;64;1;0;3;8192;0;1;.000530;NA;.001826;.002745;.002745;1.36;224;99
1.37;226;1;2.2;64;1;0;3;40960;0;0;0.015830;NA;0.042866;0.079856;0.079856;0.13;123;72
1.36;226;1;2.2;64;1;0;3;40960;0;1;.002863;NA;.010299;.013941;.013941;1.36;226;99
1.35;226;1;2.2;64;1;0;4;4096;0;0;0.001645;NA;0.005200;0.009298;0.009297;0.02;15;66
1.35;225;1;2.2;64;1;0;4;4096;0;1;.000259;NA;.000899;.001338;.001338;1.35;225;99
1.37;226;1;2.2;64;1;0;4;8192;0;0;0.002864;NA;0.008704;0.016682;0.016681;0.03;27;60
1.36;228;1;2.2;64;1;0;4;8192;0;1;.000496;NA;.001662;.002495;.002495;1.36;228;99
1.34;226;1;2.2;64;1;0;4;40960;0;0;0.015966;NA;0.035759;0.058692;0.058692;0.12;123;76
1.35;226;1;2.2;64;1;0;4;40960;0;1;.002757;NA;.007265;.010152;.010152;1.35;226;100
1.36;226;1;2.2;64;1;0;5;4096;0;0;0.001519;NA;0.005820;0.009640;0.009639;0.01;17;77
1.36;226;1;2.2;64;1;0;5;4096;0;1;.000272;NA;.001016;.001603;.001603;1.36;226;99
1.38;225;1;2.2;64;1;0;5;8192;0;0;0.002878;NA;0.010190;0.016245;0.016244;0.03;31;80
1.38;225;1;2.2;64;1;0;5;8192;0;1;.000532;NA;.001845;.002730;.002730;1.38;225;100
1.36;226;1;2.2;64;1;0;5;40960;0;0;0.012746;NA;0.059692;0.075216;0.075216;0.13;143;84
1.36;226;1;2.2;64;1;0;5;40960;0;1;.003071;NA;.009901;.013176;.013176;1.36;226;99
1.35;225;1;2.2;64;1;0;6;4096;0;0;0.000989;NA;0.002527;0.003894;0.003893;0.01;13;58
1.36;226;1;2.2;64;1;0;6;4096;0;1;.000125;NA;.000360;.000647;.000647;1.36;226;99
1.35;226;1;2.2;64;1;0;6;8192;0;0;0.001065;NA;0.003404;0.006471;0.006470;0.02;23;57
1.37;226;1;2.2;64;1;0;6;8192;0;1;.000197;NA;.000632;.001072;.001072;1.37;226;99
1.35;225;1;2.2;64;1;0;6;40960;0;0;0.005295;NA;0.014467;0.019658;0.019657;0.06;105;92
1.36;225;1;2.2;64;1;0;6;40960;0;1;.000862;NA;.002833;.004091;.004091;1.36;225;99
1.44;231;1;2.2;128;1;0;1;4096;0;0;0.002322;NA;0.013249;0.012124;0.012124;0.02;35;100
1.45;233;1;2.2;128;1;0;1;4096;0;1;.000366;NA;.002277;.002440;.002440;1.45;233;99
1.46;232;1;2.2;128;1;0;1;8192;0;0;0.004004;NA;0.025470;0.021512;0.021512;0.04;69;108
1.44;233;1;2.2;128;1;0;1;8192;0;1;.000694;NA;.004263;.004841;.004841;1.44;233;99
1.45;233;1;2.2;128;1;0;1;40960;0;0;0.019293;NA;0.107494;0.091250;0.091250;0.22;321;104
1.44;233;1;2.2;128;1;0;1;40960;0;1;.003507;NA;.020193;.024113;.024112;1.44;233;99
1.44;232;1;2.2;128;1;0;2;4096;0;0;0.002758;NA;0.013632;0.015495;0.015495;0.03;39;93
1.42;232;1;2.2;128;1;0;2;4096;0;1;.000377;NA;.001874;.002853;.002853;1.42;232;99
1.44;231;1;2.2;128;1;0;2;8192;0;0;0.005656;NA;0.023760;0.029745;0.029744;0.06;75;88
1.43;231;1;2.2;128;1;0;2;8192;0;1;.000707;NA;.003528;.005004;.005004;1.43;231;99
1.43;231;1;2.2;128;1;0;2;40960;0;0;0.028604;NA;0.118222;0.125980;0.125979;0.26;362;96
1.44;232;1;2.2;128;1;0;2;40960;0;1;.003890;NA;.022758;.027247;.027247;1.44;232;99
1.40;230;1;2.2;128;1;0;3;4096;0;0;0.002221;NA;0.007176;0.015312;0.015312;0.03;27;70
1.39;230;1;2.2;128;1;0;3;4096;0;1;.000392;NA;.001476;.002300;.002300;1.39;230;99
1.38;230;1;2.2;128;1;0;3;8192;0;0;0.004481;NA;0.012683;0.024816;0.024815;0.06;51;71
1.39;232;1;2.2;128;1;0;3;8192;0;1;.000761;NA;.002797;.004218;.004218;1.39;232;99
1.41;230;1;2.2;128;1;0;3;40960;0;0;0.022277;NA;0.062712;0.123737;0.123736;0.26;243;72
1.39;230;1;2.2;128;1;0;3;40960;0;1;.004575;NA;.017106;.023807;.023806;1.39;230;100
1.39;231;1;2.2;128;1;0;4;4096;0;0;0.002159;NA;0.006896;0.015179;0.015178;0.03;27;70
1.38;229;1;2.2;128;1;0;4;4096;0;1;.000372;NA;.001345;.002086;.002086;1.38;229;99
1.39;230;1;2.2;128;1;0;4;8192;0;0;0.003893;NA;0.012109;0.021535;0.021534;0.04;51;79
1.38;230;1;2.2;128;1;0;4;8192;0;1;.000738;NA;.002529;.003720;.003720;1.38;230;99
1.39;230;1;2.2;128;1;0;4;40960;0;0;0.021876;NA;0.059569;0.103152;0.103152;0.24;242;78
1.38;229;1;2.2;128;1;0;4;40960;0;1;.004491;NA;.012933;.018619;.018619;1.38;229;99
1.40;231;1;2.2;128;1;0;5;4096;0;0;0.002352;NA;0.008369;0.014367;0.014366;0.03;33;68
1.40;231;1;2.2;128;1;0;5;4096;0;1;.000383;NA;.001496;.002421;.002421;1.40;231;99
1.41;230;1;2.2;128;1;0;5;8192;0;0;0.004450;NA;0.012804;0.022075;0.022074;0.05;59;80
