nodes;program;c.domain;adv.model;protocol;partysize;comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;cpus;freqs(GHz);quotas(%);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;200;1;NA;NA;NA;NA;20800;12600;NA;1404;8;2.6;800;200;1.88128;NA;~5822;21.8062;47.5246;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;300;1;NA;NA;NA;NA;31200;18900;NA;2104;8;2.6;800;300;2.7401;NA;~8728;30.7769;67.0303;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;400;1;NA;NA;NA;NA;41600;25200;NA;2804;8;2.6;800;400;3.57693;NA;~11626;39.6836;86.4079;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;500;1;NA;NA;NA;NA;52000;31500;NA;3504;8;2.6;800;500;4.38977;NA;~14524;48.5902;105.786;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;600;1;NA;NA;NA;NA;62400;37800;NA;4204;8;2.6;800;600;5.25614;NA;~17430;57.5611;125.293;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;700;1;NA;NA;NA;NA;72800;44100;NA;4904;8;2.6;800;700;6.05588;NA;~20328;66.468;144.672;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;800;1;NA;NA;NA;NA;83200;50400;NA;5604;8;2.6;800;800;6.91883;NA;~23234;75.4387;164.178;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;900;1;NA;NA;NA;NA;93600;56700;NA;6304;8;2.6;800;900;7.7293;NA;~26132;84.3459;183.556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;1000;1;NA;NA;NA;NA;104000;63000;NA;7004;8;2.6;800;1000;8.56831;NA;~29030;93.2528;202.934;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;10;1;NA;NA;NA;NA;1040;630;NA;74;8;2.6;400;10;0.291734;NA;~314;4.09772;8.97767;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;100;1;NA;NA;NA;NA;10400;6300;NA;704;8;2.6;400;100;1.07649;NA;~2924;12.8995;28.1462;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;200;1;NA;NA;NA;NA;20800;12600;NA;1404;8;2.6;400;200;1.89628;NA;~5822;21.8066;47.525;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;300;1;NA;NA;NA;NA;31200;18900;NA;2104;8;2.6;400;300;2.74689;NA;~8728;30.7768;67.0302;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;400;1;NA;NA;NA;NA;41600;25200;NA;2804;8;2.6;400;400;3.56587;NA;~11626;39.6836;86.4079;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;500;1;NA;NA;NA;NA;52000;31500;NA;3504;8;2.6;400;500;4.39021;NA;~14524;48.5906;105.786;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;600;1;NA;NA;NA;NA;62400;37800;NA;4204;8;2.6;400;600;5.25134;NA;~17430;57.5611;125.293;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;700;1;NA;NA;NA;NA;72800;44100;NA;4904;8;2.6;400;700;6.07457;NA;~20328;66.4681;144.671;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;800;1;NA;NA;NA;NA;83200;50400;NA;5604;8;2.6;400;800;6.91808;NA;~23234;75.4394;164.177;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;900;1;NA;NA;NA;NA;93600;56700;NA;6304;8;2.6;400;900;7.71157;NA;~26132;84.3467;183.557;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;1000;1;NA;NA;NA;NA;104000;63000;NA;7004;8;2.6;400;1000;8.54148;NA;~29030;93.2526;202.934;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;10;1;NA;NA;NA;NA;1040;630;NA;74;8;2.6;320;10;0.292749;NA;~314;4.09768;8.97782;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;100;1;NA;NA;NA;NA;10400;6300;NA;704;8;2.6;320;100;1.07729;NA;~2924;12.8998;28.1463;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;200;1;NA;NA;NA;NA;20800;12600;NA;1404;8;2.6;320;200;1.90069;NA;~5822;21.8063;47.524;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;300;1;NA;NA;NA;NA;31200;18900;NA;2104;8;2.6;320;300;2.74875;NA;~8728;30.7771;67.0304;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;400;1;NA;NA;NA;NA;41600;25200;NA;2804;8;2.6;320;400;3.57986;NA;~11626;39.6841;86.4091;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;500;1;NA;NA;NA;NA;52000;31500;NA;3504;8;2.6;320;500;4.38975;NA;~14524;48.5908;105.787;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;600;1;NA;NA;NA;NA;62400;37800;NA;4204;8;2.6;320;600;5.24624;NA;~17430;57.5613;125.293;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;700;1;NA;NA;NA;NA;72800;44100;NA;4904;8;2.6;320;700;6.07616;NA;~20328;66.4682;144.671;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;800;1;NA;NA;NA;NA;83200;50400;NA;5604;8;2.6;320;800;6.90854;NA;~23234;75.4388;164.179;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;900;1;NA;NA;NA;NA;93600;56700;NA;6304;8;2.6;320;900;7.72539;NA;~26132;84.3459;183.556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;1000;1;NA;NA;NA;NA;104000;63000;NA;7004;8;2.6;320;1000;8.60328;NA;~29030;93.2527;202.935;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;10;1;NA;NA;NA;NA;1040;630;NA;74;8;2.6;240;10;0.291325;NA;~314;4.09782;8.97786;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;100;1;NA;NA;NA;NA;10400;6300;NA;704;8;2.6;240;100;1.07416;NA;~2924;12.8996;28.146;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;200;1;NA;NA;NA;NA;20800;12600;NA;1404;8;2.6;240;200;1.89942;NA;~5822;21.8066;47.525;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;300;1;NA;NA;NA;NA;31200;18900;NA;2104;8;2.6;240;300;2.76133;NA;~8728;30.7769;67.0299;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;400;1;NA;NA;NA;NA;41600;25200;NA;2804;8;2.6;240;400;3.58595;NA;~11626;39.6838;86.4086;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;500;1;NA;NA;NA;NA;52000;31500;NA;3504;8;2.6;240;500;4.40857;NA;~14524;48.5909;105.787;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;600;1;NA;NA;NA;NA;62400;37800;NA;4204;8;2.6;240;600;5.2353;NA;~17430;57.5617;125.294;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;700;1;NA;NA;NA;NA;72800;44100;NA;4904;8;2.6;240;700;6.0742;NA;~20328;66.4683;144.671;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;800;1;NA;NA;NA;NA;83200;50400;NA;5604;8;2.6;240;800;6.92554;NA;~23234;75.4392;164.178;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;900;1;NA;NA;NA;NA;93600;56700;NA;6304;8;2.6;240;900;7.72814;NA;~26132;84.346;183.556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;1000;1;NA;NA;NA;NA;104000;63000;NA;7004;8;2.6;240;1000;8.55575;NA;~29030;93.252;202.934;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;10;1;NA;NA;NA;NA;1040;630;NA;74;8;2.6;160;10;0.292849;NA;~314;4.09769;8.97767;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;100;1;NA;NA;NA;NA;10400;6300;NA;704;8;2.6;160;100;1.07701;NA;~2924;12.8994;28.1458;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;200;1;NA;NA;NA;NA;20800;12600;NA;1404;8;2.6;160;200;1.886;NA;~5822;21.8064;47.5242;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;300;1;NA;NA;NA;NA;31200;18900;NA;2104;8;2.6;160;300;2.74528;NA;~8728;30.777;67.0311;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;400;1;NA;NA;NA;NA;41600;25200;NA;2804;8;2.6;160;400;3.5875;NA;~11626;39.6838;86.4083;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;500;1;NA;NA;NA;NA;52000;31500;NA;3504;8;2.6;160;500;4.38827;NA;~14524;48.5909;105.787;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;600;1;NA;NA;NA;NA;62400;37800;NA;4204;8;2.6;160;600;5.26002;NA;~17430;57.5615;125.293;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;700;1;NA;NA;NA;NA;72800;44100;NA;4904;8;2.6;160;700;6.06455;NA;~20328;66.468;144.671;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;800;1;NA;NA;NA;NA;83200;50400;NA;5604;8;2.6;160;800;6.93051;NA;~23234;75.4389;164.177;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;900;1;NA;NA;NA;NA;93600;56700;NA;6304;8;2.6;160;900;7.71988;NA;~26132;84.3456;183.555;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;1000;1;NA;NA;NA;NA;104000;63000;NA;7004;8;2.6;160;1000;8.54618;NA;~29030;93.2532;202.934;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;10;1;NA;NA;NA;NA;1040;630;NA;74;8;2.6;80;10;0.338735;NA;~314;4.09769;8.9778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;100;1;NA;NA;NA;NA;10400;6300;NA;704;8;2.6;80;100;1.29009;NA;~2924;12.8996;28.1459;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;200;1;NA;NA;NA;NA;20800;12600;NA;1404;8;2.6;80;200;2.24263;NA;~5822;21.8067;47.5246;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;300;1;NA;NA;NA;NA;31200;18900;NA;2104;8;2.6;80;300;3.31298;NA;~8728;30.7766;67.0304;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;400;1;NA;NA;NA;NA;41600;25200;NA;2804;8;2.6;80;400;4.2703;NA;~11626;39.6838;86.4083;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;500;1;NA;NA;NA;NA;52000;31500;NA;3504;8;2.6;80;500;5.3063;NA;~14524;48.5904;105.786;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;600;1;NA;NA;NA;NA;62400;37800;NA;4204;8;2.6;80;600;6.30151;NA;~17430;57.5613;125.293;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;700;1;NA;NA;NA;NA;72800;44100;NA;4904;8;2.6;80;700;7.29454;NA;~20328;66.4687;144.671;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;800;1;NA;NA;NA;NA;83200;50400;NA;5604;8;2.6;80;800;8.36242;NA;~23234;75.4395;164.178;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;900;1;NA;NA;NA;NA;93600;56700;NA;6304;8;2.6;80;900;9.34313;NA;~26132;84.3459;183.555;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;1000;1;NA;NA;NA;NA;104000;63000;NA;7004;8;2.6;80;1000;10.3783;NA;~29030;93.2529;202.934;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;10;1;NA;NA;NA;NA;1040;630;NA;74;8;2.3;800;10;0.291342;NA;~314;4.09772;8.97768;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;100;1;NA;NA;NA;NA;10400;6300;NA;704;8;2.3;800;100;1.07857;NA;~2924;12.8995;28.1463;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;200;1;NA;NA;NA;NA;20800;12600;NA;1404;8;2.3;800;200;1.89766;NA;~5822;21.8062;47.524;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;300;1;NA;NA;NA;NA;31200;18900;NA;2104;8;2.3;800;300;2.75206;NA;~8728;30.777;67.0305;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;400;1;NA;NA;NA;NA;41600;25200;NA;2804;8;2.3;800;400;3.56516;NA;~11626;39.6837;86.409;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;500;1;NA;NA;NA;NA;52000;31500;NA;3504;8;2.3;800;500;4.38953;NA;~14524;48.5906;105.787;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
