program  c.domain  adv.model      protocol        partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  latencies(ms)  bandwidths(Mbs)  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 15             3000             4096        0.195657             1.84                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 15             1000             4096        0.194366             1.85                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 15             800              4096        0.195295             1.85                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 15             600              4096        0.210692             1.91                 290           93         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 15             400              4096        0.199326             1.85                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 15             200              4096        0.207819             1.85                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 15             50               4096        0.245141             1.89                 290           93         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 20             3000             4096        0.222065             1.93                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 20             1000             4096        0.207109             1.88                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 20             800              4096        0.196584             1.84                 292           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 20             600              4096        0.209711             1.91                 290           92         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 20             400              4096        0.200005             1.83                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 20             200              4096        0.205047             1.88                 290           93         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 20             50               4096        0.24839              1.90                 290           93         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 25             3000             4096        0.199184             1.85                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 25             1000             4096        0.227009             1.95                 290           91         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 25             800              4096        0.225597             1.93                 290           93         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 25             600              4096        0.213292             1.91                 290           93         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 25             400              4096        0.201345             1.86                 292           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 25             200              4096        0.207783             1.86                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 25             50               4096        0.255942             1.89                 290           93         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 30             3000             4096        0.214211             1.89                 290           94         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 30             1000             4096        0.194821             1.85                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 30             800              4096        0.191801             1.85                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 30             600              4096        0.198703             1.90                 290           93         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 30             400              4096        0.202155             1.85                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 30             200              4096        0.198396             1.84                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 30             50               4096        0.248122             1.91                 290           92         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 35             3000             4096        0.20954              1.92                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 35             1000             4096        0.206393             1.85                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 35             800              4096        0.188683             1.84                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 35             600              4096        0.201998             1.84                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 35             400              4096        0.208269             1.86                 290           94         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 35             200              4096        0.209725             1.87                 292           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 35             50               4096        0.246546             1.89                 290           93         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 40             3000             4096        0.188888             1.83                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 40             1000             4096        0.19599              1.85                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 40             800              4096        0.19756              1.85                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 40             600              4096        0.190114             1.82                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 40             400              4096        0.20221              1.86                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 40             200              4096        0.206794             1.85                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 40             50               4096        0.240005             1.89                 290           93         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 45             3000             4096        0.211924             1.88                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 45             1000             4096        0.19896              1.86                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 45             800              4096        0.190325             1.83                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 45             600              4096        0.196762             1.85                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 45             400              4096        0.203716             1.87                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 45             200              4096        0.211661             1.86                 290           94         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 45             50               4096        0.24862              1.89                 290           93         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 50             3000             4096        0.201165             1.85                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 50             1000             4096        0.192044             1.85                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 50             800              4096        0.20478              1.87                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 50             600              4096        0.193103             1.86                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 50             400              4096        0.201866             1.86                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 50             200              4096        0.204072             1.85                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 50             50               4096        0.259588             1.91                 290           93         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 55             3000             4096        0.190207             1.84                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 55             1000             4096        0.190628             1.85                 292           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 55             800              4096        0.221304             1.94                 290           92         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 55             600              4096        0.198589             1.86                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 55             400              4096        0.20211              1.85                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 55             200              4096        0.233122             1.93                 290           93         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 55             50               4096        0.250473             1.90                 290           93         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 60             3000             4096        0.19706              1.84                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 60             1000             4096        0.202444             1.85                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 60             800              4096        0.212926             1.91                 292           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 60             600              4096        0.203255             1.86                 292           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 60             400              4096        0.184914             1.83                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 60             200              4096        0.198634             1.86                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 60             50               4096        0.252743             1.92                 292           93         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 80             3000             4096        0.193912             1.83                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 80             1000             4096        0.190519             1.84                 292           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 80             800              4096        0.200504             1.85                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 80             600              4096        0.197312             1.86                 292           94         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 80             400              4096        0.202908             1.86                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 80             200              4096        0.206217             1.89                 290           93         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 80             50               4096        0.248556             1.90                 290           93         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 120            3000             4096        0.195938             1.84                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 120            1000             4096        0.208883             1.86                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 120            800              4096        0.195903             1.85                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 120            600              4096        0.196024             1.84                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 120            400              4096        0.235808             1.95                 290           91         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 120            200              4096        0.208857             1.86                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 120            50               4096        0.258483             1.91                 290           93         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 160            3000             4096        0.193827             1.84                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 160            1000             4096        0.189838             1.85                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 160            800              4096        0.197368             1.85                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 160            600              4096        0.194785             1.85                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 160            400              4096        0.211812             1.91                 290           93         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 160            200              4096        0.217613             1.93                 290           94         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 160            50               4096        0.2354               1.89                 290           93         NA            0.520248        NA
