comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  datatype  optshare  packbool  protocol  bandwidths(Mbs)  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.39          231                1                  256       1         0         6         40000            4096        0           0           0.003655     NA          0.007735          0.017180            0.017179           0.07                 43            82
1.42          229                1                  256       1         0         6         40000            8192        0           0           0.004014     NA          0.014897          0.027317            0.027316           0.10                 83            75
1.42          229                1                  256       1         0         6         30000            1024        0           0           0.001384     NA          0.004795          0.005906            0.005905           0.02                 13            95
1.41          230                1                  256       1         0         6         30000            4096        0           0           0.002008     NA          0.008139          0.018500            0.018499           0.04                 43            78
1.43          231                1                  256       1         0         6         30000            8192        0           0           0.003866     NA          0.012564          0.026676            0.026675           0.09                 83            85
1.39          230                1                  256       1         0         6         20000            1024        0           0           0.000957     NA          0.003186          0.005318            0.005318           0.02                 15            76
1.42          229                1                  256       1         0         6         20000            4096        0           0           0.004185     NA          0.007719          0.014897            0.014896           0.06                 43            87
1.44          230                1                  256       1         0         6         20000            8192        0           0           0.003664     NA          0.015009          0.039635            0.039634           0.12                 83            66
1.42          230                1                  256       1         0         6         10000            1024        0           0           0.001663     NA          0.004851          0.008013            0.008012           0.02                 13            87
1.43          230                1                  256       1         0         6         10000            4096        0           0           0.004285     NA          0.009089          0.021525            0.021524           0.07                 43            81
1.42          231                1                  256       1         0         6         10000            8192        0           0           0.003643     NA          0.013775          0.031782            0.031782           0.10                 83            82
1.44          231                1                  256       1         0         6         9000             1024        0           0           0.002286     NA          0.005726          0.006850            0.006849           0.02                 13            92
1.44          230                1                  256       1         0         6         9000             4096        0           0           0.003560     NA          0.008081          0.016145            0.016144           0.06                 43            86
1.41          229                1                  256       1         0         6         9000             8192        0           0           0.003787     NA          0.014012          0.029015            0.029014           0.10                 83            84
1.42          231                1                  256       1         0         6         8000             1024        0           0           0.001658     NA          0.004775          0.008386            0.008385           0.03                 13            69
1.41          231                1                  256       1         0         6         8000             4096        0           0           0.003161     NA          0.008918          0.017807            0.017806           0.06                 43            73
1.41          229                1                  256       1         0         6         8000             8192        0           0           0.003636     NA          0.013470          0.036361            0.036360           0.10                 83            78
1.42          230                1                  256       1         0         6         7000             1024        0           0           0.001630     NA          0.004893          0.007516            0.007515           0.03                 13            70
1.43          230                1                  256       1         0         6         7000             4096        0           0           0.002023     NA          0.007579          0.017374            0.017373           0.05                 43            61
1.41          229                1                  256       1         0         6         7000             8192        0           0           0.003418     NA          0.013992          0.030795            0.030794           0.09                 83            82
1.42          230                1                  256       1         0         6         6000             1024        0           0           0.001592     NA          0.004551          0.007231            0.007230           0.02                 13            91
1.44          231                1                  256       1         0         6         6000             4096        0           0           0.004210     NA          0.009341          0.020256            0.020255           0.07                 43            84
1.39          230                1                  256       1         0         6         6000             8192        0           0           0.003804     NA          0.012774          0.039930            0.039929           0.11                 83            75
1.42          230                1                  256       1         0         6         5000             1024        0           0           0.001547     NA          0.003976          0.007466            0.007465           0.02                 13            79
1.44          230                1                  256       1         0         6         5000             4096        0           0           0.001800     NA          0.007702          0.020278            0.020277           0.07                 43            61
1.43          230                1                  256       1         0         6         5000             8192        0           0           0.003651     NA          0.014126          0.038022            0.038021           0.11                 83            73
1.40          231                1                  256       1         0         6         4000             1024        0           0           0.001604     NA          0.004432          0.008822            0.008821           0.03                 13            70
1.44          229                1                  256       1         0         6         4000             4096        0           0           0.004064     NA          0.006895          0.023451            0.023450           0.07                 43            76
1.42          230                1                  256       1         0         6         4000             8192        0           0           0.003738     NA          0.012801          0.043832            0.043831           0.11                 83            72
1.40          231                1                  256       1         0         6         3000             1024        0           0           0.001468     NA          0.004330          0.009030            0.009029           0.02                 13            84
1.42          229                1                  256       1         0         6         3000             4096        0           0           0.004302     NA          0.007984          0.030183            0.030183           0.08                 45            70
1.44          230                1                  256       1         0         6         3000             8192        0           0           0.003544     NA          0.010692          0.056509            0.056508           0.13                 83            63
1.44          231                1                  256       1         0         6         2000             1024        0           0           0.001581     NA          0.003892          0.012270            0.012269           0.03                 13            62
1.43          229                1                  256       1         0         6         2000             4096        0           0           0.003956     NA          0.007580          0.041986            0.041985           0.10                 43            61
1.40          229                1                  256       1         0         6         2000             8192        0           0           0.003845     NA          0.013542          0.078404            0.078403           0.15                 83            55
1.42          230                1                  256       1         0         6         1000             1024        0           0           0.001670     NA          0.004501          0.020463            0.020462           0.03                 15            56
1.43          229                1                  256       1         0         6         1000             4096        0           0           0.003759     NA          0.007700          0.074736            0.074736           0.12                 43            45
1.44          230                1                  256       1         0         6         1000             8192        0           0           0.003646     NA          0.013392          0.145149            0.145148           0.22                 89            39
