comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);freqs(GHz);datatype;optshare;packbool;protocol;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.38;229;1;2.6;256;1;0;3;25000;40960;0;1;.007423;NA;.027294;.045591;.045591;1.38;229;99
1.38;230;1;2.6;256;1;0;3;24000;40960;0;0;0.038113;NA;0.096248;0.188355;0.188354;0.40;482;76
1.38;230;1;2.6;256;1;0;3;24000;40960;0;1;.007366;NA;.026864;.046662;.046661;1.38;230;99
1.36;231;1;2.6;256;1;0;3;23000;40960;0;0;0.038233;NA;0.092618;0.199573;0.199573;0.42;482;73
1.36;230;1;2.6;256;1;0;3;23000;40960;0;1;.007368;NA;.027019;.048064;.048064;1.36;230;99
1.38;231;1;2.6;256;1;0;3;22000;40960;0;0;0.039711;NA;0.099256;0.197748;0.197748;0.42;482;75
1.38;231;1;2.6;256;1;0;3;22000;40960;0;1;.007386;NA;.028054;.047492;.047492;1.38;231;99
1.39;234;1;2.6;256;1;0;3;21000;40960;0;0;0.038767;NA;0.093030;0.207579;0.207578;0.43;482;72
1.37;230;1;2.6;256;1;0;3;21000;40960;0;1;.007406;NA;.027502;.047825;.047825;1.37;230;99
1.36;231;1;2.6;256;1;0;3;20000;40960;0;0;0.039515;NA;0.094139;0.212347;0.212346;0.43;482;71
1.37;231;1;2.6;256;1;0;3;20000;40960;0;1;.007461;NA;.027554;.053432;.053432;1.37;231;99
1.36;229;1;2.6;256;1;0;3;19000;40960;0;0;0.039914;NA;0.093382;0.220855;0.220854;0.43;482;70
1.36;231;1;2.6;256;1;0;3;19000;40960;0;1;.007457;NA;.027155;.052308;.052308;1.36;231;99
1.37;229;1;2.6;256;1;0;3;18000;40960;0;0;0.039797;NA;0.093308;0.213508;0.213507;0.44;482;71
1.38;230;1;2.6;256;1;0;3;18000;40960;0;1;.007306;NA;.026871;.056156;.056156;1.38;230;99
1.37;231;1;2.6;256;1;0;3;17000;40960;0;0;0.038589;NA;0.092268;0.212040;0.212040;0.42;482;72
1.38;230;1;2.6;256;1;0;3;17000;40960;0;1;.007420;NA;.026476;.059189;.059188;1.38;230;99
1.37;231;1;2.6;256;1;0;3;16000;40960;0;0;0.038516;NA;0.101516;0.225544;0.225543;0.44;482;71
1.36;231;1;2.6;256;1;0;3;16000;40960;0;1;.007422;NA;.026398;.064014;.064014;1.36;231;99
1.37;229;1;2.6;256;1;0;3;15000;40960;0;0;0.038947;NA;0.095588;0.235387;0.235387;0.45;482;68
1.38;230;1;2.6;256;1;0;3;15000;40960;0;1;.007417;NA;.026184;.069506;.069506;1.38;230;99
1.38;230;1;2.6;256;1;0;3;14000;40960;0;0;0.037960;NA;0.092908;0.238810;0.238809;0.47;482;66
1.38;230;1;2.6;256;1;0;3;14000;40960;0;1;.007430;NA;.026620;.070108;.070108;1.38;230;99
1.37;230;1;2.6;256;1;0;3;13000;40960;0;0;0.039021;NA;0.100082;0.259090;0.259090;0.47;482;66
1.38;229;1;2.6;256;1;0;3;13000;40960;0;1;.007390;NA;.025567;.074692;.074692;1.38;229;99
1.37;230;1;2.6;256;1;0;3;12000;40960;0;0;0.039791;NA;0.093572;0.269960;0.269959;0.48;482;63
1.38;230;1;2.6;256;1;0;3;12000;40960;0;1;.007367;NA;.026258;.082614;.082614;1.38;230;100
1.38;229;1;2.6;256;1;0;3;11000;40960;0;0;0.039043;NA;0.093275;0.281203;0.281202;0.49;482;62
1.38;230;1;2.6;256;1;0;3;11000;40960;0;1;.007402;NA;.025626;.087555;.087555;1.38;230;99
1.36;231;1;2.6;256;1;0;3;10000;40960;0;0;0.039667;NA;0.093899;0.297728;0.297727;0.51;482;60
1.37;230;1;2.6;256;1;0;3;10000;40960;0;1;.007413;NA;.025803;.096294;.096294;1.37;230;99
1.35;231;1;2.6;256;1;0;3;9000;40960;0;0;0.038217;NA;0.094924;0.316155;0.316154;0.53;484;57
1.37;230;1;2.6;256;1;0;3;9000;40960;0;1;.007383;NA;.025960;.104586;.104586;1.37;230;99
1.37;231;1;2.6;256;1;0;3;8000;40960;0;0;0.038722;NA;0.094399;0.340192;0.340192;0.55;482;55
1.37;231;1;2.6;256;1;0;3;8000;40960;0;1;.007354;NA;.025254;.114684;.114684;1.37;231;99
1.37;230;1;2.6;256;1;0;4;25000;40960;0;0;0.038814;NA;0.097589;0.167857;0.167856;0.38;481;79
1.36;230;1;2.6;256;1;0;4;25000;40960;0;1;.007359;NA;.021873;.043107;.043107;1.36;230;99
1.36;230;1;2.6;256;1;0;4;24000;40960;0;0;0.037525;NA;0.099834;0.176054;0.176053;0.39;481;78
1.36;230;1;2.6;256;1;0;4;24000;40960;0;1;.007294;NA;.022386;.044147;.044147;1.36;230;99
1.36;230;1;2.6;256;1;0;4;23000;40960;0;0;0.037362;NA;0.094438;0.164906;0.164906;0.38;481;80
1.36;230;1;2.6;256;1;0;4;23000;40960;0;1;.007340;NA;.022313;.046743;.046743;1.36;230;99
1.37;230;1;2.6;256;1;0;4;22000;40960;0;0;0.037115;NA;0.107155;0.162513;0.162512;0.37;481;84
1.37;230;1;2.6;256;1;0;4;22000;40960;0;1;.007289;NA;.021676;.048206;.048206;1.37;230;100
1.36;230;1;2.6;256;1;0;4;21000;40960;0;0;0.038399;NA;0.096448;0.172719;0.172718;0.39;481;80
1.37;229;1;2.6;256;1;0;4;21000;40960;0;1;.007335;NA;.021776;.049136;.049135;1.37;229;100
1.36;230;1;2.6;256;1;0;4;20000;40960;0;0;0.037407;NA;0.095079;0.186396;0.186395;0.40;481;77
1.37;230;1;2.6;256;1;0;4;20000;40960;0;1;.007359;NA;.021531;.050643;.050643;1.37;230;99
1.35;230;1;2.6;256;1;0;4;19000;40960;0;0;0.037491;NA;0.098032;0.177769;0.177769;0.39;483;79
1.37;230;1;2.6;256;1;0;4;19000;40960;0;1;.007271;NA;.021447;.052421;.052421;1.37;230;99
1.36;229;1;2.6;256;1;0;4;18000;40960;0;0;0.037293;NA;0.097285;0.190723;0.190722;0.41;481;75
1.37;231;1;2.6;256;1;0;4;18000;40960;0;1;.007279;NA;.021528;.054705;.054705;1.37;231;99
1.36;230;1;2.6;256;1;0;4;17000;40960;0;0;0.037660;NA;0.094879;0.199928;0.199928;0.41;481;74
1.36;231;1;2.6;256;1;0;4;17000;40960;0;1;.007327;NA;.021928;.057816;.057816;1.36;231;99
1.37;230;1;2.6;256;1;0;4;16000;40960;0;0;0.036838;NA;0.096715;0.198754;0.198754;0.41;481;74
1.35;230;1;2.6;256;1;0;4;16000;40960;0;1;.007252;NA;.021315;.060759;.060759;1.35;230;99
1.38;231;1;2.6;256;1;0;4;15000;40960;0;0;0.037918;NA;0.095483;0.199662;0.199661;0.42;481;74
1.38;229;1;2.6;256;1;0;4;15000;40960;0;1;.007334;NA;.021116;.065320;.065319;1.38;229;100
1.36;230;1;2.6;256;1;0;4;14000;40960;0;0;0.037410;NA;0.096024;0.208954;0.208953;0.43;481;71
1.37;230;1;2.6;256;1;0;4;14000;40960;0;1;.007315;NA;.021668;.069280;.069280;1.37;230;100
1.35;231;1;2.6;256;1;0;4;13000;40960;0;0;0.037833;NA;0.096708;0.214126;0.214126;0.43;482;72
1.37;230;1;2.6;256;1;0;4;13000;40960;0;1;.007330;NA;.021609;.072733;.072733;1.37;230;99
1.37;230;1;2.6;256;1;0;4;12000;40960;0;0;0.037835;NA;0.094402;0.233836;0.233836;0.45;481;68
1.36;230;1;2.6;256;1;0;4;12000;40960;0;1;.007353;NA;.021803;.078317;.078317;1.36;230;99
1.37;234;1;2.6;256;1;0;4;11000;40960;0;0;0.038019;NA;0.092983;0.242922;0.242921;0.46;481;66
1.38;229;1;2.6;256;1;0;4;11000;40960;0;1;.007351;NA;.021108;.082618;.082618;1.38;229;100
1.36;231;1;2.6;256;1;0;4;10000;40960;0;0;0.038058;NA;0.095541;0.255735;0.255734;0.47;481;66
1.37;229;1;2.6;256;1;0;4;10000;40960;0;1;.007328;NA;.020692;.092294;.092294;1.37;229;99
1.37;229;1;2.6;256;1;0;4;9000;40960;0;0;0.037868;NA;0.097497;0.279070;0.279069;0.50;481;62
1.37;231;1;2.6;256;1;0;4;9000;40960;0;1;.007293;NA;.021035;.099609;.099609;1.37;231;99
1.35;230;1;2.6;256;1;0;4;8000;40960;0;0;0.037727;NA;0.094979;0.298518;0.298517;0.52;481;59
1.37;229;1;2.6;256;1;0;4;8000;40960;0;1;.007243;NA;.020482;.114377;.114377;1.37;229;99
1.38;230;1;2.6;256;1;0;5;25000;40960;0;0;0.039524;NA;0.132190;0.186269;0.186269;0.40;562;86
1.39;230;1;2.6;256;1;0;5;25000;40960;0;1;.007374;NA;.027338;.044222;.044222;1.39;230;99
1.39;230;1;2.6;256;1;0;5;24000;40960;0;0;0.039245;NA;0.130940;0.194749;0.194749;0.41;562;83
1.36;231;1;2.6;256;1;0;5;24000;40960;0;1;.007439;NA;.027484;.044867;.044867;1.36;231;99
1.37;231;1;2.6;256;1;0;5;23000;40960;0;0;0.039630;NA;0.130692;0.192948;0.192948;0.41;562;83
1.38;231;1;2.6;256;1;0;5;23000;40960;0;1;.007390;NA;.027302;.046473;.046473;1.38;231;99
1.38;230;1;2.6;256;1;0;5;22000;40960;0;0;0.038653;NA;0.128577;0.191194;0.191193;0.41;562;84
1.38;230;1;2.6;256;1;0;5;22000;40960;0;1;.007455;NA;.027356;.049592;.049591;1.38;230;99
1.36;230;1;2.6;256;1;0;5;21000;40960;0;0;0.039280;NA;0.130015;0.197885;0.197884;0.42;562;83
1.37;231;1;2.6;256;1;0;5;21000;40960;0;1;.007379;NA;.027719;.050022;.050022;1.37;231;99
1.37;231;1;2.6;256;1;0;5;20000;40960;0;0;0.038827;NA;0.129751;0.199799;0.199798;0.41;562;83
1.38;232;1;2.6;256;1;0;5;20000;40960;0;1;.007351;NA;.026997;.051227;.051227;1.38;232;100
1.38;230;1;2.6;256;1;0;5;19000;40960;0;0;0.038690;NA;0.129132;0.200741;0.200740;0.42;562;81
1.37;230;1;2.6;256;1;0;5;19000;40960;0;1;.007392;NA;.028381;.053402;.053402;1.37;230;99
1.38;231;1;2.6;256;1;0;5;18000;40960;0;0;0.037201;NA;0.129849;0.201456;0.201455;0.42;562;81
1.39;232;1;2.6;256;1;0;5;18000;40960;0;1;.007397;NA;.027690;.055548;.055548;1.39;232;99
1.37;230;1;2.6;256;1;0;5;17000;40960;0;0;0.037497;NA;0.128245;0.208852;0.208851;0.43;562;80
1.38;231;1;2.6;256;1;0;5;17000;40960;0;1;.007440;NA;.026736;.058384;.058384;1.38;231;99
1.37;231;1;2.6;256;1;0;5;16000;40960;0;0;0.039004;NA;0.128313;0.219241;0.219240;0.43;562;79
1.38;229;1;2.6;256;1;0;5;16000;40960;0;1;.007411;NA;.026207;.059945;.059945;1.38;229;100
1.37;231;1;2.6;256;1;0;5;15000;40960;0;0;0.038737;NA;0.127882;0.225030;0.225029;0.45;562;76
1.38;230;1;2.6;256;1;0;5;15000;40960;0;1;.007423;NA;.027052;.066704;.066703;1.38;230;99
1.36;231;1;2.6;256;1;0;5;14000;40960;0;0;0.037465;NA;0.128482;0.229678;0.229678;0.44;562;77
1.38;231;1;2.6;256;1;0;5;14000;40960;0;1;.007383;NA;.026703;.070254;.070254;1.38;231;99
1.38;231;1;2.6;256;1;0;5;13000;40960;0;0;0.039334;NA;0.130601;0.242584;0.242583;0.46;562;74
1.37;230;1;2.6;256;1;0;5;13000;40960;0;1;.007448;NA;.026330;.074754;.074754;1.37;230;99
1.39;231;1;2.6;256;1;0;5;12000;40960;0;0;0.038905;NA;0.127661;0.252082;0.252081;0.46;562;73
1.37;230;1;2.6;256;1;0;5;12000;40960;0;1;.007444;NA;.025684;.081531;.081530;1.37;230;99
1.38;231;1;2.6;256;1;0;5;11000;40960;0;0;0.039656;NA;0.128838;0.262420;0.262419;0.48;564;72
1.38;229;1;2.6;256;1;0;5;11000;40960;0;1;.007415;NA;.025756;.085744;.085744;1.38;229;99
1.38;231;1;2.6;256;1;0;5;10000;40960;0;0;0.039003;NA;0.127750;0.279924;0.279923;0.50;562;68
1.37;230;1;2.6;256;1;0;5;10000;40960;0;1;.007436;NA;.025906;.093625;.093625;1.37;230;100
1.38;231;1;2.6;256;1;0;5;9000;40960;0;0;0.038774;NA;0.129248;0.306795;0.306794;0.52;562;65
1.37;231;1;2.6;256;1;0;5;9000;40960;0;1;.007393;NA;.026012;.102307;.102307;1.37;231;99
1.37;231;1;2.6;256;1;0;5;8000;40960;0;0;0.039679;NA;0.128948;0.333134;0.333134;0.54;562;62
1.38;232;1;2.6;256;1;0;5;8000;40960;0;1;.007428;NA;.025370;.109091;.109091;1.38;232;99
1.37;230;1;2.6;256;1;0;6;25000;40960;0;0;0.020314;NA;0.045687;0.073876;0.073875;0.27;403;88
1.37;229;1;2.6;256;1;0;6;25000;40960;0;1;.003738;NA;.009013;.016058;.016058;1.37;229;99
1.36;229;1;2.6;256;1;0;6;24000;40960;0;0;0.019954;NA;0.046316;0.071215;0.071214;0.26;403;90
1.36;230;1;2.6;256;1;0;6;24000;40960;0;1;.003660;NA;.009419;.016083;.016083;1.36;230;99
1.37;230;1;2.6;256;1;0;6;23000;40960;0;0;0.020003;NA;0.046386;0.071501;0.071500;0.27;403;88
1.36;231;1;2.6;256;1;0;6;23000;40960;0;1;.003720;NA;.009629;.016625;.016625;1.36;231;100
1.37;229;1;2.6;256;1;0;6;22000;40960;0;0;0.019943;NA;0.046878;0.071774;0.071774;0.27;403;89
1.36;229;1;2.6;256;1;0;6;22000;40960;0;1;.003657;NA;.009476;.016977;.016977;1.36;229;99
1.35;231;1;2.6;256;1;0;6;21000;40960;0;0;0.020373;NA;0.045294;0.072999;0.072998;0.27;403;87
1.35;230;1;2.6;256;1;0;6;21000;40960;0;1;.003830;NA;.009136;.017327;.017327;1.35;230;99
1.36;230;1;2.6;256;1;0;6;20000;40960;0;0;0.020543;NA;0.045092;0.076732;0.076732;0.27;405;88
1.35;231;1;2.6;256;1;0;6;20000;40960;0;1;.003724;NA;.009126;.016926;.016926;1.35;231;99
1.36;231;1;2.6;256;1;0;6;19000;40960;0;0;0.020136;NA;0.046193;0.076611;0.076610;0.27;403;87
1.37;230;1;2.6;256;1;0;6;19000;40960;0;1;.003686;NA;.008775;.018900;.018900;1.37;230;99
1.37;231;1;2.6;256;1;0;6;18000;40960;0;0;0.019956;NA;0.046097;0.078666;0.078666;0.27;403;86
1.37;229;1;2.6;256;1;0;6;18000;40960;0;1;.003693;NA;.008767;.018350;.018350;1.37;229;100
1.37;230;1;2.6;256;1;0;6;17000;40960;0;0;0.020447;NA;0.045480;0.081416;0.081415;0.27;403;87
1.35;229;1;2.6;256;1;0;6;17000;40960;0;1;.003726;NA;.009086;.018535;.018535;1.35;229;99
1.37;229;1;2.6;256;1;0;6;16000;40960;0;0;0.019927;NA;0.046456;0.084092;0.084091;0.28;403;86
1.36;229;1;2.6;256;1;0;6;16000;40960;0;1;.003728;NA;.008712;.020320;.020320;1.36;229;99
1.37;230;1;2.6;256;1;0;6;15000;40960;0;0;0.020376;NA;0.046814;0.084994;0.084993;0.28;403;86
1.36;230;1;2.6;256;1;0;6;15000;40960;0;1;.003641;NA;.008901;.019176;.019175;1.36;230;100
1.35;229;1;2.6;256;1;0;6;14000;40960;0;0;0.019631;NA;0.045363;0.088964;0.088963;0.28;403;84
1.35;229;1;2.6;256;1;0;6;14000;40960;0;1;.003778;NA;.008785;.020940;.020940;1.35;229;99
1.35;230;1;2.6;256;1;0;6;13000;40960;0;0;0.020518;NA;0.048772;0.092094;0.092094;0.29;403;84
1.38;230;1;2.6;256;1;0;6;13000;40960;0;1;.003732;NA;.009065;.021888;.021888;1.38;230;99
1.37;230;1;2.6;256;1;0;6;12000;40960;0;0;0.020344;NA;0.045398;0.097621;0.097620;0.30;403;80
1.35;229;1;2.6;256;1;0;6;12000;40960;0;1;.003672;NA;.009064;.022570;.022569;1.35;229;100
1.37;230;1;2.6;256;1;0;6;11000;40960;0;0;0.020268;NA;0.044717;0.102679;0.102678;0.29;405;80
1.36;230;1;2.6;256;1;0;6;11000;40960;0;1;.003698;NA;.008753;.022555;.022555;1.36;230;99
1.37;229;1;2.6;256;1;0;6;10000;40960;0;0;0.020424;NA;0.044689;0.108830;0.108830;0.30;403;78
1.37;231;1;2.6;256;1;0;6;10000;40960;0;1;.003673;NA;.008840;.024414;.024414;1.37;231;99
1.35;230;1;2.6;256;1;0;6;9000;40960;0;0;0.020474;NA;0.045039;0.115130;0.115129;0.31;403;77
1.37;230;1;2.6;256;1;0;6;9000;40960;0;1;.003696;NA;.008627;.025936;.025936;1.37;230;99
1.36;234;1;2.6;256;1;0;6;8000;40960;0;0;0.020148;NA;0.045877;0.125880;0.125879;0.33;403;74
1.37;230;1;2.6;256;1;0;6;8000;40960;0;1;.003666;NA;.008812;.028743;.028742;1.37;230;100
1.43;232;1;2.4;256;1;0;1;25000;40960;0;0;0.025951;NA;0.173033;0.143747;0.143746;0.35;638;106
1.42;233;1;2.4;256;1;0;1;25000;40960;0;1;.004762;NA;.033934;.062815;.062815;1.42;233;100
1.44;232;1;2.4;256;1;0;1;24000;40960;0;0;0.025742;NA;0.177717;0.139403;0.139403;0.35;638;108
1.41;233;1;2.4;256;1;0;1;24000;40960;0;1;.004756;NA;.033261;.065748;.065748;1.41;233;99
1.43;233;1;2.4;256;1;0;1;23000;40960;0;0;0.026622;NA;0.172273;0.142421;0.142420;0.35;639;108
1.43;233;1;2.4;256;1;0;1;23000;40960;0;1;.004772;NA;.033119;.065548;.065548;1.43;233;100
1.41;232;1;2.4;256;1;0;1;22000;40960;0;0;0.025588;NA;0.187365;0.147082;0.147081;0.35;638;110
1.42;232;1;2.4;256;1;0;1;22000;40960;0;1;.004800;NA;.033294;.066778;.066778;1.42;232;100
1.43;233;1;2.4;256;1;0;1;21000;40960;0;0;0.026035;NA;0.172054;0.153127;0.153126;0.35;638;104
1.42;232;1;2.4;256;1;0;1;21000;40960;0;1;.004817;NA;.032234;.073299;.073299;1.42;232;99
1.42;233;1;2.4;256;1;0;1;20000;40960;0;0;0.025604;NA;0.175994;0.151570;0.151570;0.35;638;105
1.43;233;1;2.4;256;1;0;1;20000;40960;0;1;.004891;NA;.033341;.076450;.076450;1.43;233;99
1.43;233;1;2.4;256;1;0;1;19000;40960;0;0;0.025220;NA;0.179675;0.150970;0.150970;0.35;639;106
1.41;233;1;2.4;256;1;0;1;19000;40960;0;1;.004741;NA;.031998;.078807;.078807;1.41;233;99
1.42;231;1;2.4;256;1;0;1;18000;40960;0;0;0.026096;NA;0.175185;0.157158;0.157157;0.36;638;104
1.42;231;1;2.4;256;1;0;1;18000;40960;0;1;.004799;NA;.033404;.079206;.079206;1.42;231;99
1.42;232;1;2.4;256;1;0;1;17000;40960;0;0;0.026127;NA;0.179378;0.159910;0.159909;0.36;639;105
1.43;233;1;2.4;256;1;0;1;17000;40960;0;1;.004749;NA;.032519;.086152;.086152;1.43;233;99
1.41;231;1;2.4;256;1;0;1;16000;40960;0;0;0.026163;NA;0.172113;0.167743;0.167742;0.37;639;100
1.42;232;1;2.4;256;1;0;1;16000;40960;0;1;.004806;NA;.033082;.089807;.089807;1.42;232;99
1.43;232;1;2.4;256;1;0;1;15000;40960;0;0;0.026192;NA;0.172670;0.177637;0.177636;0.38;639;98
1.42;232;1;2.4;256;1;0;1;15000;40960;0;1;.004693;NA;.032271;.097807;.097807;1.42;232;99
1.42;233;1;2.4;256;1;0;1;14000;40960;0;0;0.025271;NA;0.176852;0.178700;0.178699;0.38;638;97
1.43;232;1;2.4;256;1;0;1;14000;40960;0;1;.004817;NA;.032181;.100024;.100024;1.43;232;99
1.41;232;1;2.4;256;1;0;1;13000;40960;0;0;0.025649;NA;0.174711;0.188723;0.188723;0.39;638;95
1.42;232;1;2.4;256;1;0;1;13000;40960;0;1;.004688;NA;.032004;.110496;.110496;1.42;232;99
1.42;232;1;2.4;256;1;0;1;12000;40960;0;0;0.025881;NA;0.177461;0.191843;0.191842;0.40;638;94
1.42;231;1;2.4;256;1;0;1;12000;40960;0;1;.004853;NA;.032005;.120241;.120241;1.42;231;99
1.42;233;1;2.4;256;1;0;1;11000;40960;0;0;0.026080;NA;0.176114;0.202564;0.202563;0.40;638;93
1.43;233;1;2.4;256;1;0;1;11000;40960;0;1;.004802;NA;.032058;.124494;.124494;1.43;233;99
1.43;232;1;2.4;256;1;0;1;10000;40960;0;0;0.025782;NA;0.172737;0.245869;0.245869;0.45;638;83
1.43;231;1;2.4;256;1;0;1;10000;40960;0;1;.004811;NA;.031864;.144127;.144126;1.43;231;99
1.42;233;1;2.4;256;1;0;1;9000;40960;0;0;0.025176;NA;0.178587;0.257899;0.257898;0.46;638;81
1.42;232;1;2.4;256;1;0;1;9000;40960;0;1;.004827;NA;.031808;.153804;.153803;1.42;232;99
1.43;233;1;2.4;256;1;0;1;8000;40960;0;0;0.025794;NA;0.183970;0.260557;0.260556;0.46;639;83
1.43;233;1;2.4;256;1;0;1;8000;40960;0;1;.004836;NA;.031166;.168965;.168965;1.43;233;99
1.41;230;1;2.4;256;1;0;2;25000;40960;0;0;0.044132;NA;0.187215;0.200134;0.200133;0.42;721;96
1.39;232;1;2.4;256;1;0;2;25000;40960;0;1;.006107;NA;.032733;.062196;.062196;1.39;232;99
1.40;235;1;2.4;256;1;0;2;24000;40960;0;0;0.046714;NA;0.180581;0.195611;0.195610;0.42;721;96
1.41;234;1;2.4;256;1;0;2;24000;40960;0;1;.006107;NA;.033810;.061826;.061826;1.41;234;99
1.40;231;1;2.4;256;1;0;2;23000;40960;0;0;0.044587;NA;0.186151;0.201982;0.201981;0.42;721;96
1.41;231;1;2.4;256;1;0;2;23000;40960;0;1;.006143;NA;.033139;.065475;.065475;1.41;231;99
1.40;232;1;2.4;256;1;0;2;22000;40960;0;0;0.044412;NA;0.186886;0.192105;0.192104;0.41;723;98
1.41;232;1;2.4;256;1;0;2;22000;40960;0;1;.006081;NA;.031855;.062820;.062820;1.41;232;99
1.40;231;1;2.4;256;1;0;2;21000;40960;0;0;0.043671;NA;0.183709;0.194746;0.194745;0.41;721;97
1.41;232;1;2.4;256;1;0;2;21000;40960;0;1;.006103;NA;.032487;.066153;.066153;1.41;232;99
1.41;231;1;2.4;256;1;0;2;20000;40960;0;0;0.044512;NA;0.189504;0.201805;0.201805;0.42;723;96
1.41;231;1;2.4;256;1;0;2;20000;40960;0;1;.006139;NA;.033129;.069720;.069720;1.41;231;99
1.42;232;1;2.4;256;1;0;2;19000;40960;0;0;0.043951;NA;0.179656;0.195605;0.195604;0.41;721;95
1.40;230;1;2.4;256;1;0;2;19000;40960;0;1;.006173;NA;.031783;.070954;.070954;1.40;230;99
1.40;232;1;2.4;256;1;0;2;18000;40960;0;0;0.044868;NA;0.177702;0.199755;0.199755;0.42;721;94
1.41;231;1;2.4;256;1;0;2;18000;40960;0;1;.006120;NA;.031936;.074818;.074817;1.41;231;99
1.40;232;1;2.4;256;1;0;2;17000;40960;0;0;0.043482;NA;0.177570;0.202068;0.202067;0.42;721;94
1.41;231;1;2.4;256;1;0;2;17000;40960;0;1;.006390;NA;.031138;.076236;.076236;1.41;231;99
1.41;232;1;2.4;256;1;0;2;16000;40960;0;0;0.044897;NA;0.177292;0.197290;0.197290;0.42;721;95
1.39;230;1;2.4;256;1;0;2;16000;40960;0;1;.006135;NA;.030759;.080685;.080685;1.39;230;99
1.41;231;1;2.4;256;1;0;2;15000;40960;0;0;0.044935;NA;0.177291;0.204948;0.204947;0.43;723;93
1.40;231;1;2.4;256;1;0;2;15000;40960;0;1;.006074;NA;.030915;.086055;.086055;1.40;231;99
1.42;231;1;2.4;256;1;0;2;14000;40960;0;0;0.046661;NA;0.179903;0.207401;0.207400;0.42;721;93
1.39;231;1;2.4;256;1;0;2;14000;40960;0;1;.006128;NA;.030385;.092641;.092641;1.39;231;99
1.41;231;1;2.4;256;1;0;2;13000;40960;0;0;0.044476;NA;0.180114;0.214055;0.214054;0.43;721;92
1.39;232;1;2.4;256;1;0;2;13000;40960;0;1;.006200;NA;.031554;.093296;.093296;1.39;232;99
1.40;231;1;2.4;256;1;0;2;12000;40960;0;0;0.046646;NA;0.178391;0.221790;0.221790;0.44;722;90
1.41;231;1;2.4;256;1;0;2;12000;40960;0;1;.006181;NA;.031331;.100494;.100494;1.41;231;99
1.41;231;1;2.4;256;1;0;2;11000;40960;0;0;0.045671;NA;0.182148;0.237090;0.237089;0.46;723;88
1.41;231;1;2.4;256;1;0;2;11000;40960;0;1;.006119;NA;.029888;.116460;.116460;1.41;231;100
1.40;232;1;2.4;256;1;0;2;10000;40960;0;0;0.044223;NA;0.178072;0.240641;0.240640;0.46;721;86
1.41;232;1;2.4;256;1;0;2;10000;40960;0;1;.006104;NA;.029903;.121168;.121168;1.41;232;99
1.39;231;1;2.4;256;1;0;2;9000;40960;0;0;0.044782;NA;0.174341;0.264613;0.264612;0.48;721;81
1.40;231;1;2.4;256;1;0;2;9000;40960;0;1;.006185;NA;.031328;.134403;.134403;1.40;231;100
1.41;232;1;2.4;256;1;0;2;8000;40960;0;0;0.044308;NA;0.174684;0.284363;0.284362;0.50;721;78
1.41;231;1;2.4;256;1;0;2;8000;40960;0;1;.006183;NA;.029488;.149761;.149761;1.41;231;99
1.37;230;1;2.4;256;1;0;3;25000;40960;0;0;0.040649;NA;0.095120;0.202886;0.202885;0.42;482;74
1.38;231;1;2.4;256;1;0;3;25000;40960;0;1;.007437;NA;.028623;.042979;.042979;1.38;231;99
1.38;231;1;2.4;256;1;0;3;24000;40960;0;0;0.038870;NA;0.094664;0.193760;0.193759;0.41;482;75
1.39;231;1;2.4;256;1;0;3;24000;40960;0;1;.007423;NA;.028444;.045393;.045393;1.39;231;99
1.37;230;1;2.4;256;1;0;3;23000;40960;0;0;0.040539;NA;0.094284;0.194019;0.194019;0.41;482;75
1.38;230;1;2.4;256;1;0;3;23000;40960;0;1;.007464;NA;.028154;.046845;.046845;1.38;230;100
1.38;230;1;2.4;256;1;0;3;22000;40960;0;0;0.038269;NA;0.095134;0.199129;0.199129;0.42;482;73
1.38;230;1;2.4;256;1;0;3;22000;40960;0;1;.007429;NA;.027809;.050153;.050153;1.38;230;99
1.37;230;1;2.4;256;1;0;3;21000;40960;0;0;0.039492;NA;0.092817;0.198053;0.198052;0.42;482;74
1.38;230;1;2.4;256;1;0;3;21000;40960;0;1;.007414;NA;.026488;.052811;.052811;1.38;230;99
1.37;231;1;2.4;256;1;0;3;20000;40960;0;0;0.039183;NA;0.093181;0.203817;0.203817;0.42;482;73
1.37;230;1;2.4;256;1;0;3;20000;40960;0;1;.007409;NA;.027973;.051766;.051766;1.37;230;100
1.37;230;1;2.4;256;1;0;3;19000;40960;0;0;0.038805;NA;0.093931;0.215166;0.215165;0.43;482;71
1.38;230;1;2.4;256;1;0;3;19000;40960;0;1;.007443;NA;.026266;.055864;.055864;1.38;230;100
1.37;231;1;2.4;256;1;0;3;18000;40960;0;0;0.038212;NA;0.094197;0.208718;0.208717;0.42;482;72
1.37;231;1;2.4;256;1;0;3;18000;40960;0;1;.007462;NA;.027668;.056569;.056568;1.37;231;100
1.38;230;1;2.4;256;1;0;3;17000;40960;0;0;0.040628;NA;0.093240;0.214491;0.214490;0.43;482;72
1.38;231;1;2.4;256;1;0;3;17000;40960;0;1;.007432;NA;.026544;.059473;.059473;1.38;231;99
1.37;233;1;2.4;256;1;0;3;16000;40960;0;0;0.039013;NA;0.101451;0.221730;0.221729;0.44;482;72
