nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;cpus;freqs;quotas;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;41600;25200;2804;3;2.6;60;400;8.55194;44;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;62400;37800;4204;3;2.6;60;600;12.4268;44;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;83200;50400;5604;3;2.6;60;800;16.2408;47;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;104000;63000;7004;3;2.6;60;1000;20.1488;48;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;124800;75600;8404;3;2.6;60;1200;23.9744;45;~34683;91.5722;261.801
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;145600;88200;9804;3;2.6;60;1400;27.7842;46;~40463;106.321;303.883
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;166400;100800;11204;3;2.6;60;1600;31.2983;46;~46243;121.069;345.965
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;1040;630;74;16;2.6;240;10;0.349901;39;~314;4.09753;8.9776
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;20800;12600;1404;16;2.6;240;200;2.33686;30;~5822;21.8062;47.5247
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;41600;25200;2804;16;2.6;240;400;4.35669;31;~11626;39.6837;86.4084
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;62400;37800;4204;16;2.6;240;600;6.36708;31;~17430;57.5616;125.293
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;83200;50400;5604;16;2.6;240;800;8.45907;31;~23234;75.4395;164.178
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;104000;63000;7004;16;2.6;240;1000;10.6138;31;~29030;93.2521;202.933
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;124800;75600;8404;16;2.6;240;1200;12.3828;33;~34834;111.13;241.819
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;145600;88200;9804;16;2.6;240;1400;14.6863;31;~40638;129.007;280.703
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;166400;100800;11204;16;2.6;240;1600;16.544;31;~46442;146.886;319.589
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;187200;113400;12604;16;2.6;240;1800;18.5625;33;~52246;164.764;358.472
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;208000;126000;14004;16;2.6;240;2000;20.4767;31;~58042;182.576;397.228
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;1040;630;74;16;2.6;180;10;0.348118;31;~314;4.09752;8.9777
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;20800;12600;1404;16;2.6;180;200;2.31436;30;~5822;21.8064;47.5242
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;41600;25200;2804;16;2.6;180;400;4.4305;30;~11626;39.6839;86.4094
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;62400;37800;4204;16;2.6;180;600;6.43855;31;~17430;57.5612;125.292
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;83200;50400;5604;16;2.6;180;800;8.41055;31;~23234;75.4393;164.178
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;104000;63000;7004;16;2.6;180;1000;10.4928;33;~29030;93.252;202.933
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;124800;75600;8404;16;2.6;180;1200;12.4955;31;~34834;111.129;241.818
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;145600;88200;9804;16;2.6;180;1400;14.5053;31;~40638;129.008;280.703
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;166400;100800;11204;16;2.6;180;1600;16.5015;31;~46442;146.884;319.586
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;187200;113400;12604;16;2.6;180;1800;18.6568;31;~52246;164.763;358.472
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;208000;126000;14004;16;2.6;180;2000;20.6421;33;~58042;182.577;397.229
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;1040;630;74;16;2.6;120;10;0.35041;31;~314;4.09776;8.97768
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;20800;12600;1404;16;2.6;120;200;2.30428;32;~5822;21.8062;47.5244
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;41600;25200;2804;16;2.6;120;400;4.35495;33;~11626;39.6838;86.4089
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;62400;37800;4204;16;2.6;120;600;6.36851;31;~17430;57.5617;125.293
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;83200;50400;5604;16;2.6;120;800;8.35884;31;~23234;75.4391;164.178
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;104000;63000;7004;16;2.6;120;1000;10.4639;31;~29030;93.2528;202.933
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;124800;75600;8404;16;2.6;120;1200;12.4796;33;~34834;111.13;241.817
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;145600;88200;9804;16;2.6;120;1400;14.4832;31;~40638;129.008;280.703
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;166400;100800;11204;16;2.6;120;1600;16.635;31;~46442;146.886;319.587
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;187200;113400;12604;16;2.6;120;1800;18.6292;31;~52246;164.762;358.471
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;208000;126000;14004;16;2.6;120;2000;20.7174;33;~58042;182.577;397.23
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;1040;630;74;16;2.6;60;10;0.487505;29;~314;4.09766;8.9777
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;20800;12600;1404;16;2.6;60;200;3.11147;33;~5822;21.8061;47.5242
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;41600;25200;2804;16;2.6;60;400;5.8177;31;~11626;39.6836;86.4087
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;62400;37800;4204;16;2.6;60;600;8.57877;31;~17430;57.5616;125.293
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;83200;50400;5604;16;2.6;60;800;11.3521;31;~23234;75.4396;164.178
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;104000;63000;7004;16;2.6;60;1000;14.1671;32;~29030;93.2526;202.933
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;124800;75600;8404;16;2.6;60;1200;16.6662;33;~34834;111.13;241.818
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;145600;88200;9804;16;2.6;60;1400;19.4142;31;~40638;129.008;280.704
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;166400;100800;11204;16;2.6;60;1600;22.0633;31;~46442;146.885;319.587
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;187200;113400;12604;16;2.6;60;1800;24.8525;31;~52246;164.762;358.471
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;208000;126000;14004;16;2.6;60;2000;27.7704;31;~58042;182.575;397.225
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;1040;630;74;16;2.3;240;10;0.349019;29;~314;4.09758;8.97765
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;20800;12600;1404;16;2.3;240;200;2.35556;33;~5822;21.8065;47.5246
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;41600;25200;2804;16;2.3;240;400;4.35714;33;~11626;39.6838;86.4084
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;62400;37800;4204;16;2.3;240;600;6.44027;31;~17430;57.5614;125.292
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;83200;50400;5604;16;2.3;240;800;8.48934;31;~23234;75.4388;164.177
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;104000;63000;7004;16;2.3;240;1000;10.4215;32;~29030;93.2523;202.934
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;124800;75600;8404;16;2.3;240;1200;12.4258;31;~34834;111.13;241.818
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;145600;88200;9804;16;2.3;240;1400;14.5205;31;~40638;129.008;280.702
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;166400;100800;11204;16;2.3;240;1600;16.495;31;~46442;146.886;319.587
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;187200;113400;12604;16;2.3;240;1800;18.5567;33;~52246;164.764;358.472
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;208000;126000;14004;16;2.3;240;2000;20.7311;31;~58042;182.577;397.227
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;1040;630;74;16;2.3;180;10;0.34973;31;~314;4.09758;8.97741
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;20800;12600;1404;16;2.3;180;200;2.30094;31;~5822;21.8064;47.5239
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;41600;25200;2804;16;2.3;180;400;4.33377;31;~11626;39.6839;86.4085
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;62400;37800;4204;16;2.3;180;600;6.36481;31;~17430;57.5612;125.293
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;83200;50400;5604;16;2.3;180;800;8.39007;31;~23234;75.4391;164.178
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;104000;63000;7004;16;2.3;180;1000;10.4068;31;~29030;93.2525;202.933
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;124800;75600;8404;16;2.3;180;1200;12.5544;32;~34834;111.13;241.818
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;145600;88200;9804;16;2.3;180;1400;14.5732;31;~40638;129.007;280.703
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;166400;100800;11204;16;2.3;180;1600;16.4271;33;~46442;146.886;319.588
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;187200;113400;12604;16;2.3;180;1800;18.6181;31;~52246;164.762;358.471
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;208000;126000;14004;16;2.3;180;2000;20.5144;31;~58042;182.577;397.227
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;1040;630;74;16;2.3;120;10;0.349635;30;~314;4.09765;8.97754
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;20800;12600;1404;16;2.3;120;200;2.29775;32;~5822;21.8064;47.5245
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;41600;25200;2804;16;2.3;120;400;4.37347;31;~11626;39.6839;86.4087
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;62400;37800;4204;16;2.3;120;600;6.35112;33;~17430;57.561;125.292
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;83200;50400;5604;16;2.3;120;800;8.50606;31;~23234;75.4393;164.178
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;104000;63000;7004;16;2.3;120;1000;10.398;31;~29030;93.253;202.935
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;124800;75600;8404;16;2.3;120;1200;12.5108;31;~34834;111.13;241.818
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;145600;88200;9804;16;2.3;120;1400;14.5803;31;~40638;129.008;280.703
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;166400;100800;11204;16;2.3;120;1600;16.5999;33;~46442;146.887;319.59
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;187200;113400;12604;16;2.3;120;1800;18.5121;31;~52246;164.764;358.472
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;208000;126000;14004;16;2.3;120;2000;20.5094;33;~58042;182.577;397.228
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;1040;630;74;16;2.3;60;10;0.494178;31;~314;4.09755;8.97768
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;20800;12600;1404;16;2.3;60;200;3.1501;31;~5822;21.8064;47.5241
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;41600;25200;2804;16;2.3;60;400;5.8828;33;~11626;39.6833;86.4078
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;62400;37800;4204;16;2.3;60;600;8.58475;31;~17430;57.5613;125.293
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;83200;50400;5604;16;2.3;60;800;11.2507;33;~23234;75.4388;164.177
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;104000;63000;7004;16;2.3;60;1000;13.9831;31;~29030;93.2522;202.934
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;124800;75600;8404;16;2.3;60;1200;16.7471;32;~34834;111.13;241.818
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;145600;88200;9804;16;2.3;60;1400;19.6194;33;~40638;129.007;280.703
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;166400;100800;11204;16;2.3;60;1600;22.3375;31;~46442;146.885;319.585
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;187200;113400;12604;16;2.3;60;1800;24.6408;31;~52246;164.763;358.472
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;208000;126000;14004;16;2.3;60;2000;27.3651;31;~58042;182.576;397.228
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;1040;630;74;16;2;240;10;0.371783;29;~314;4.09773;8.97765
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;20800;12600;1404;16;2;240;200;2.40801;31;~5822;21.8062;47.524
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;41600;25200;2804;16;2;240;400;4.55399;31;~11626;39.6838;86.4085
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;62400;37800;4204;16;2;240;600;6.69085;31;~17430;57.5615;125.293
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;83200;50400;5604;16;2;240;800;8.76085;31;~23234;75.4386;164.177
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;104000;63000;7004;16;2;240;1000;10.9222;31;~29030;93.2525;202.933
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;124800;75600;8404;16;2;240;1200;12.9906;33;~34834;111.13;241.818
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;145600;88200;9804;16;2;240;1400;15.2573;33;~40638;129.008;280.703
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;166400;100800;11204;16;2;240;1600;17.1537;33;~46442;146.884;319.587
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;187200;113400;12604;16;2;240;1800;19.3281;31;~52246;164.762;358.471
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;208000;126000;14004;16;2;240;2000;21.4559;31;~58042;182.576;397.228
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;1040;630;74;16;2;180;10;0.369632;30;~314;4.09762;8.97767
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;20800;12600;1404;16;2;180;200;2.43143;31;~5822;21.8061;47.5238
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;41600;25200;2804;16;2;180;400;4.54946;33;~11626;39.684;86.4086
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;62400;37800;4204;16;2;180;600;6.6214;31;~17430;57.5612;125.293
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;83200;50400;5604;16;2;180;800;8.8476;30;~23234;75.4391;164.177
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;104000;63000;7004;16;2;180;1000;10.8236;33;~29030;93.2528;202.934
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;124800;75600;8404;16;2;180;1200;13.0582;33;~34834;111.13;241.819
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;145600;88200;9804;16;2;180;1400;15.0785;31;~40638;129.008;280.703
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;166400;100800;11204;16;2;180;1600;17.2047;33;~46442;146.886;319.587
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;187200;113400;12604;16;2;180;1800;19.2736;33;~52246;164.762;358.472
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;208000;126000;14004;16;2;180;2000;21.2899;31;~58042;182.576;397.228
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;1040;630;74;16;2;120;10;0.368623;29;~314;4.09766;8.97785
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;20800;12600;1404;16;2;120;200;2.42393;31;~5822;21.8065;47.5247
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;41600;25200;2804;16;2;120;400;4.59857;31;~11626;39.6838;86.4085
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;62400;37800;4204;16;2;120;600;6.65854;31;~17430;57.5616;125.293
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;83200;50400;5604;16;2;120;800;8.76866;31;~23234;75.4393;164.177
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;104000;63000;7004;16;2;120;1000;10.8789;32;~29030;93.2527;202.934
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;124800;75600;8404;16;2;120;1200;13.003;31;~34834;111.13;241.818
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;145600;88200;9804;16;2;120;1400;15.0064;33;~40638;129.007;280.702
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;166400;100800;11204;16;2;120;1600;17.4904;33;~46442;146.885;319.587
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;187200;113400;12604;16;2;120;1800;19.2817;33;~52246;164.762;358.471
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;208000;126000;14004;16;2;120;2000;21.4443;33;~58042;182.576;397.228
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;1040;630;74;16;2;60;10;0.531045;31;~314;4.09768;8.9778
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;20800;12600;1404;16;2;60;200;3.43591;31;~5822;21.8061;47.524
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;41600;25200;2804;16;2;60;400;6.41306;31;~11626;39.6841;86.4082
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;62400;37800;4204;16;2;60;600;9.34119;31;~17430;57.5618;125.293
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;83200;50400;5604;16;2;60;800;12.5479;33;~23234;75.4384;164.177
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;104000;63000;7004;16;2;60;1000;15.2883;33;~29030;93.2526;202.934
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;124800;75600;8404;16;2;60;1200;18.3414;33;~34834;111.13;241.818
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;145600;88200;9804;16;2;60;1400;21.1672;31;~40638;129.008;280.702
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;166400;100800;11204;16;2;60;1600;24.5406;31;~46442;146.885;319.587
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;187200;113400;12604;16;2;60;1800;27.1169;33;~52246;164.764;358.472
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;208000;126000;14004;16;2;60;2000;30.2651;31;~58042;182.576;397.228
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;1040;630;74;16;1.7;240;10;0.424556;30;~314;4.09757;8.97754
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;20800;12600;1404;16;1.7;240;200;2.75176;30;~5822;21.8063;47.5244
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;41600;25200;2804;16;1.7;240;400;5.16196;31;~11626;39.6836;86.4089
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;62400;37800;4204;16;1.7;240;600;7.60245;33;~17430;57.5612;125.292
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;83200;50400;5604;16;1.7;240;800;9.94589;31;~23234;75.4392;164.178
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;104000;63000;7004;16;1.7;240;1000;12.3905;31;~29030;93.2523;202.934
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;124800;75600;8404;16;1.7;240;1200;14.6689;31;~34834;111.13;241.819
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;145600;88200;9804;16;1.7;240;1400;17.2022;31;~40638;129.007;280.702
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;166400;100800;11204;16;1.7;240;1600;19.5578;31;~46442;146.886;319.588
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;187200;113400;12604;16;1.7;240;1800;22.2109;33;~52246;164.763;358.471
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;208000;126000;14004;16;1.7;240;2000;24.3302;31;~58042;182.577;397.228
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;1040;630;74;16;1.7;180;10;0.422987;29;~314;4.09763;8.97773
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;20800;12600;1404;16;1.7;180;200;2.75816;30;~5822;21.8064;47.5243
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;41600;25200;2804;16;1.7;180;400;5.15403;31;~11626;39.6839;86.4084
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;62400;37800;4204;16;1.7;180;600;7.64809;33;~17430;57.5618;125.293
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;83200;50400;5604;16;1.7;180;800;10.0301;33;~23234;75.4395;164.178
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;104000;63000;7004;16;1.7;180;1000;12.382;33;~29030;93.2524;202.933
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;124800;75600;8404;16;1.7;180;1200;14.735;31;~34834;111.13;241.818
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;145600;88200;9804;16;1.7;180;1400;17.1035;31;~40638;129.007;280.701
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;166400;100800;11204;16;1.7;180;1600;19.6489;31;~46442;146.885;319.587
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;187200;113400;12604;16;1.7;180;1800;21.8688;31;~52246;164.762;358.471
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;208000;126000;14004;16;1.7;180;2000;24.4385;31;~58042;182.577;397.228
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;1040;630;74;16;1.7;120;10;0.420215;29;~314;4.0977;8.97782
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;20800;12600;1404;16;1.7;120;200;2.77705;30;~5822;21.8062;47.5239
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;41600;25200;2804;16;1.7;120;400;5.16286;31;~11626;39.6835;86.4082
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;62400;37800;4204;16;1.7;120;600;7.66345;33;~17430;57.5613;125.293
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;83200;50400;5604;16;1.7;120;800;9.9504;33;~23234;75.4381;164.177
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;104000;63000;7004;16;1.7;120;1000;12.3572;31;~29030;93.253;202.935
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;124800;75600;8404;16;1.7;120;1200;14.7861;31;~34834;111.13;241.82
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;145600;88200;9804;16;1.7;120;1400;17.0895;31;~40638;129.008;280.703
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;166400;100800;11204;16;1.7;120;1600;19.5679;33;~46442;146.885;319.586
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;187200;113400;12604;16;1.7;120;1800;21.9482;33;~52246;164.763;358.472
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;temi;208000;126000;14004;16;1.7;120;2000;24.6014;31;~58042;182.577;397.228
