nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;semidishonest;semi;NA;NA;10001;100;1.62299;19;~40000;0.16;0.32
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;semidishonest;semi;NA;NA;40001;200;6.53285;36;~160000;0.64;1.28
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;semidishonest;semi;NA;NA;90001;300;15.2647;86;~360000;1.44;2.88
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;semidishonest;hemi;NA;NA;10001;100;1.83518;23;~40000;0.16;0.32
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;semidishonest;hemi;NA;NA;40001;200;7.90516;33;~160000;0.64;1.28
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;semidishonest;hemi;NA;NA;90001;300;15.2746;89;~360000;1.44;2.88
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;semidishonest;temi;NA;NA;10001;100;1.79604;25;~40000;0.16;0.32
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;semidishonest;temi;NA;NA;40001;200;7.44648;35;~160000;0.64;1.28
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;semidishonest;temi;NA;NA;90001;300;16.1502;87;~360000;1.44;2.88
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;semidishonest;soho;NA;NA;10001;100;1.65417;56;~40000;0.16;0.32
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;semidishonest;soho;NA;NA;40001;200;6.73344;63;~160000;0.64;1.28
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;semidishonest;soho;NA;NA;90001;300;16.0656;111;~360000;1.44;2.88
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;10001;100;1.55124;19;~10001;0.32;0.96
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;40001;200;6.19281;35;~40001;1.28;3.84
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;90001;300;14.4213;87;~90001;2.88;8.64
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;malhonest;malicious-rep-field;NA;NA;10001;100;1.30884;21;~10003;0.160128;0.480384
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;malhonest;malicious-rep-field;NA;NA;40001;200;6.05828;39;~40003;0.640128;1.92038
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;malhonest;malicious-rep-field;NA;NA;90001;300;12.3243;87;~90003;1.44013;4.32038
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;malhonest;ps-rep-field;NA;NA;10001;100;1.38856;18;~10003;0.160128;0.480384
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;malhonest;ps-rep-field;NA;NA;40001;200;5.49647;38;~40003;0.640128;1.92038
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;malhonest;ps-rep-field;NA;NA;90001;300;13.7162;87;~90003;1.44013;4.32038
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;malhonest;sy-rep-field;NA;NA;10001;100;1.48331;26;~10008;0.400224;1.20067
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;malhonest;sy-rep-field;NA;NA;40001;200;6.56738;60;~40008;1.60022;4.80067
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;malhonest;sy-rep-field;NA;NA;90001;300;15.4437;133;~90008;3.60022;10.8007
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;semihonest;shamir;NA;NA;10001;100;3.13878;18;~20001;0.32;0.72
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;semihonest;shamir;NA;NA;40001;200;10.8974;34;~80001;1.28;2.88
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;semihonest;shamir;NA;NA;90001;300;27.879;86;~180001;2.88;6.48
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;semihonest;atlas;NA;NA;10001;100;3.56447;20;~20012;1.04;2.16
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;semihonest;atlas;NA;NA;40001;200;12.7968;36;~80039;4.16;8.64
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;semihonest;atlas;NA;NA;90001;300;26.212;88;~180084;9.36;19.44
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;semihonest;replicated-field;NA;NA;10001;100;1.41143;19;~10001;0.16;0.48
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;semihonest;replicated-field;NA;NA;40001;200;5.6914;37;~40001;0.64;1.92
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;FIELD;semihonest;replicated-field;NA;NA;90001;300;12.8433;86;~90001;1.44;4.32
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;RING;maldishonest;spdz2k;NA;NA;10001;100;4.29612;174;~40138;41.7736;125.001
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;RING;maldishonest;spdz2k;NA;NA;40001;200;16.169;204;~160408;166.906;499.438
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;RING;maldishonest;spdz2k;NA;NA;90001;300;37.9102;253;~360858;375.46;1123.5
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;RING;semidishonest;semi2k;NA;NA;10001;100;1.61765;17;~40000;0.16;0.32
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;RING;semidishonest;semi2k;NA;NA;40001;200;6.62498;33;~160000;0.64;1.28
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;RING;semidishonest;semi2k;NA;NA;90001;300;15.778;83;~360000;1.44;2.88
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;RING;malhonest;brain;NA;NA;10001;100;1.2683;19;~10003;0.160128;0.480384
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;RING;malhonest;brain;NA;NA;40001;200;5.21468;37;~40003;0.640128;1.92038
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;RING;malhonest;brain;NA;NA;90001;300;11.1884;86;~90003;1.44013;4.32038
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;RING;malhonest;malicious-rep-ring;NA;NA;10001;100;1.29855;18;~10003;0.160128;0.480384
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;RING;malhonest;malicious-rep-ring;NA;NA;40001;200;5.31049;36;~40003;0.640128;1.92038
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;RING;malhonest;malicious-rep-ring;NA;NA;90001;300;12.9497;88;~90003;1.44013;4.32038
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;RING;malhonest;ps-rep-ring;NA;NA;10001;100;1.50236;20;~10003;0.160128;0.480384
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;RING;malhonest;ps-rep-ring;NA;NA;40001;200;6.09072;39;~40003;0.640128;1.92038
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;RING;malhonest;ps-rep-ring;NA;NA;90001;300;11.689;86;~90003;1.44013;4.32038
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;RING;malhonest;sy-rep-ring;NA;NA;10001;100;1.3678;35;~10027;0.611522;1.83321
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;RING;malhonest;sy-rep-ring;NA;NA;40001;200;6.48261;92;~40027;2.41152;7.23321
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;RING;malhonest;sy-rep-ring;NA;NA;90001;300;11.9645;184;~90027;5.41152;16.2332
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;RING;semihonest;replicated-ring;NA;NA;10001;100;1.4676;19;~10001;0.16;0.48
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;RING;semihonest;replicated-ring;NA;NA;40001;200;5.50681;39;~40001;0.64;1.92
dogecoin,dogecoincash,dogecoingold;33_matrix_add_float;RING;semihonest;replicated-ring;NA;NA;90001;300;11.797;86;~90001;1.44;4.32
