nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;FIELD;semidishonest;temi;NA;700;801;10;0.683852;44;~9626;11.9359;35.639
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;FIELD;semidishonest;temi;NA;1575;1801;15;0.864529;42;~21626;12.1161;35.9985
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;FIELD;semidishonest;temi;NA;2800;3201;20;1.15216;44;~38426;12.3683;36.5028
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;FIELD;semidishonest;temi;NA;4375;5001;25;1.71451;37;~60026;12.6925;37.1517
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;FIELD;semidishonest;temi;NA;6300;7201;30;2.23322;37;~86426;13.088;37.9424
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;RING;maldishonest;spdz2k;NA;175;201;5;7.5342;951;~2815;182.448;1275.51
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;RING;maldishonest;spdz2k;NA;700;801;10;7.74526;952;~10015;182.563;1275.78
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;RING;maldishonest;spdz2k;NA;1575;1801;15;9.73565;1026;~22129;303.366;2119.06
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;RING;maldishonest;spdz2k;NA;2800;3201;20;12.191;1023;~39043;424.246;2962.52
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;RING;maldishonest;spdz2k;NA;4375;5001;25;16.2129;1023;~60871;665.813;4648.99
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;RING;maldishonest;spdz2k;NA;6300;7201;30;20.878;1032;~87499;907.458;6335.64
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;BINARY;semihonest;ccd;NA;780850;13501;5;1.91898;15;NA;4.6995;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;BINARY;semihonest;ccd;NA;3123400;54001;10;7.58252;21;NA;18.798;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;BINARY;semihonest;ccd;NA;7027650;121501;15;19.9601;30;NA;42.2955;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;BINARY;semihonest;ccd;NA;12493600;216001;20;37.0411;45;NA;75.192;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;BINARY;semihonest;ccd;NA;19521250;337501;25;50.5145;62;NA;117.487;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;BINARY;semihonest;ccd;NA;28110600;486001;30;75.7518;85;NA;169.182;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;BINARY;malhonest;malicious-ccd;NA;780850;13501;5;11.3624;21;NA;255.256;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;BINARY;malhonest;malicious-ccd;NA;3123400;54001;10;44.2434;26;NA;1014.18;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;BINARY;malhonest;malicious-ccd;NA;7027650;121501;15;102.323;38;NA;2279.06;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;BINARY;malhonest;malicious-ccd;NA;12493600;216001;20;190.549;49;NA;4052.17;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;BINARY;malhonest;malicious-ccd;NA;19521250;337501;25;293.884;68;NA;6331.24;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;BINARY;malhonest;malicious-ccd;NA;28110600;486001;30;410.549;93;NA;9116.25;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;BINARY;maldishonest;tinier;NA;780850;13501;5;91.3525;168;NA;5142.94;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;BINARY;maldishonest;tinier;NA;3123400;54001;10;374.838;176;NA;20335.2;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;BINARY;maldishonest;tinier;NA;7027650;121501;15;838.861;192;NA;45656.7;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;BINARY;maldishonest;tinier;NA;12493600;216001;20;1557.02;205;NA;81184.1;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;BINARY;maldishonest;tinier;NA;19521250;337501;25;2338.09;218;NA;126762;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether;34_matrix_mul;BINARY;maldishonest;tinier;NA;28110600;486001;30;3348.42;252;NA;182547;NA
