program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
35;BINARY;semidishonest;yaoO;2;2.23;69;NA;NA;NA;6336;6336;6336;NA;NA;2540835;186121;99;1.35613;1.41;58;45;NA;0;NA;NA;NA;NA;81.3131;10;1.83938;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semidishonest;yaoO;2;2.22;70;NA;NA;NA;6528;6528;6528;NA;NA;2695554;197269;102;1.42267;1.48;58;46;NA;0;NA;NA;NA;NA;86.2643;12;1.9431;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semidishonest;yaoO;2;2.29;71;NA;NA;NA;6720;6720;6720;NA;NA;2854845;208741;105;1.49672;1.55;58;46;NA;0;NA;NA;NA;NA;91.3618;12;2.06095;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semidishonest;yaoO;2;2.31;73;NA;NA;NA;6912;6912;6912;NA;NA;3018708;220537;108;1.57085;1.63;59;46;NA;0;NA;NA;NA;NA;96.6056;12;2.18757;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semidishonest;yaoO;2;2.37;74;NA;NA;NA;7104;7104;7104;NA;NA;3187143;232657;111;1.67886;1.73;59;45;NA;0;NA;NA;NA;NA;101.996;14;2.32076;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semidishonest;yaoO;2;2.41;80;NA;NA;NA;7296;7296;7296;NA;NA;3360150;245101;114;1.73919;1.80;59;45;NA;0;NA;NA;NA;NA;107.532;14;2.4407;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semidishonest;yaoO;2;2.46;82;NA;NA;NA;7488;7488;7488;NA;NA;3537729;257869;117;1.83215;1.89;62;46;NA;0;NA;NA;NA;NA;113.215;14;2.58754;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semidishonest;yaoO;2;2.51;83;NA;NA;NA;7680;7680;7680;NA;NA;3719880;270961;120;1.92965;1.99;59;45;NA;0;NA;NA;NA;NA;119.044;16;2.72787;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semidishonest;yaoO;2;2.57;83;NA;NA;NA;7872;7872;7872;NA;NA;3906603;284377;123;2.02356;2.08;59;45;NA;0;NA;NA;NA;NA;125.019;16;2.87277;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semidishonest;yaoO;2;2.59;84;NA;NA;NA;8064;8064;8064;NA;NA;4097898;298117;126;2.11279;2.17;79;45;NA;0;NA;NA;NA;NA;131.141;16;3.02076;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semidishonest;yaoO;2;2.66;87;NA;NA;NA;8256;8256;8256;NA;NA;4293765;312181;129;2.19981;2.26;75;45;NA;0;NA;NA;NA;NA;137.409;18;3.15773;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semidishonest;yaoO;2;2.72;88;NA;NA;NA;8448;8448;8448;NA;NA;4494204;326569;132;2.29314;2.35;75;46;NA;0;NA;NA;NA;NA;143.823;18;3.30646;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semidishonest;yaoO;2;2.77;89;NA;NA;NA;8640;8640;8640;NA;NA;4699215;341281;135;2.40994;2.47;75;45;NA;0;NA;NA;NA;NA;150.384;20;3.47758;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semidishonest;yaoO;2;2.86;91;NA;NA;NA;8832;8832;8832;NA;NA;4908798;356317;138;2.51306;2.58;91;45;NA;0;NA;NA;NA;NA;157.09;20;3.62251;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semidishonest;yaoO;2;2.89;92;NA;NA;NA;9024;9024;9024;NA;NA;5122953;371677;141;2.59617;2.66;60;45;NA;0;NA;NA;NA;NA;163.944;20;3.78125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semidishonest;yaoO;2;2.92;93;NA;NA;NA;9216;9216;9216;NA;NA;5341680;387361;144;2.71625;2.78;91;45;NA;0;NA;NA;NA;NA;170.943;22;3.9536;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semidishonest;yaoO;2;2.97;95;NA;NA;NA;9408;9408;9408;NA;NA;5564979;403369;147;2.8411;2.90;91;45;NA;0;NA;NA;NA;NA;178.089;22;4.14669;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semidishonest;yaoO;2;3.02;96;NA;NA;NA;9600;9600;9600;NA;NA;5792850;419701;150;2.95019;3.02;91;46;NA;0;NA;NA;NA;NA;185.381;24;4.31292;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;0.79;28;NA;NA;NA;192;192;192;NA;NA;3843;457;3;0.0951859;0.15;16;62;NA;0.89152;NA;4.8e-05;3;0.0930167;4.8e-05;3;0.0949334;0.000116;5;0.00245422;NA;NA;NA;0.89124;274;0.0679785;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;0.65;25;NA;NA;NA;384;384;384;NA;NA;12258;1237;6;0.158162;0.20;18;76;NA;1.02638;NA;4.8e-05;3;0.156003;4.8e-05;3;0.156636;0.000116;5;0.00415726;NA;NA;NA;1.0261;796;0.130038;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;0.69;26;NA;NA;NA;576;576;576;NA;NA;25245;2341;9;0.324921;0.38;16;72;NA;1.23438;NA;4.8e-05;3;0.322351;4.8e-05;3;0.324423;0.000116;5;0.00586815;NA;NA;NA;1.2341;1570;0.288631;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;0.74;27;NA;NA;NA;768;768;768;NA;NA;42804;3769;12;0.408129;0.45;16;92;NA;1.51554;NA;4.8e-05;3;0.405124;4.8e-05;3;0.408251;0.000116;5;0.00514947;NA;NA;NA;1.51526;2596;0.36451;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;0.79;29;NA;NA;NA;960;960;960;NA;NA;64935;5521;15;0.916936;0.96;19;68;NA;1.86986;NA;4.8e-05;3;0.914562;4.8e-05;3;0.916064;0.000116;5;0.00332088;NA;NA;NA;1.86958;3874;0.859406;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;0.83;30;NA;NA;NA;1152;1152;1152;NA;NA;91638;7597;18;0.963106;1.01;18;86;NA;2.29732;NA;4.8e-05;3;0.960681;4.8e-05;3;0.961646;0.000116;5;0.00329686;NA;NA;NA;2.29704;5404;0.89579;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;0.91;32;NA;NA;NA;1344;1344;1344;NA;NA;122913;9997;21;0.952069;1.00;19;98;NA;2.79794;NA;4.8e-05;3;0.949506;4.8e-05;3;0.950786;0.000116;5;0.00168258;NA;NA;NA;2.79766;7186;0.875823;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;0.95;33;NA;NA;NA;1536;1536;1536;NA;NA;158760;12721;24;1.41095;1.46;18;90;NA;3.3717;NA;4.8e-05;3;1.40807;4.8e-05;3;1.41062;0.000116;5;0.00337029;NA;NA;NA;3.37142;9220;1.30875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;0.99;34;NA;NA;NA;1728;1728;1728;NA;NA;199179;15769;27;3.72847;3.78;19;56;NA;4.01862;NA;4.8e-05;3;3.7258;4.8e-05;3;3.7272;0.000116;5;0.00371726;NA;NA;NA;4.01834;11506;3.56854;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;1.04;36;NA;NA;NA;1920;1920;1920;NA;NA;244170;19141;30;2.37734;2.43;19;84;NA;4.7387;NA;4.8e-05;3;2.37378;4.8e-05;3;2.37742;0.000116;5;0.00175239;NA;NA;NA;4.73842;14044;2.22344;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;1.11;38;NA;NA;NA;2112;2112;2112;NA;NA;293733;22837;33;3.66353;3.72;19;79;NA;5.53192;NA;4.8e-05;3;3.66057;4.8e-05;3;3.66308;0.000116;5;0.00729322;NA;NA;NA;5.53164;16834;3.45754;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;1.14;39;NA;NA;NA;2304;2304;2304;NA;NA;347868;26857;36;2.74339;2.80;17;99;NA;6.3983;NA;4.8e-05;3;2.74055;4.8e-05;3;2.74315;0.000116;5;0.00347903;NA;NA;NA;6.39802;19876;2.53303;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;1.18;41;NA;NA;NA;2496;2496;2496;NA;NA;406575;31201;39;4.59136;4.65;19;83;NA;7.33782;NA;4.8e-05;3;4.58786;4.8e-05;3;4.59098;0.000116;5;0.00293483;NA;NA;NA;7.33754;23170;4.33471;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;1.22;42;NA;NA;NA;2688;2688;2688;NA;NA;469854;35869;42;6.84564;6.90;17;64;NA;8.3505;NA;4.8e-05;3;6.84205;4.8e-05;3;6.84578;0.000116;5;0.00471722;NA;NA;NA;8.35022;26716;6.52712;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;1.31;43;NA;NA;NA;2880;2880;2880;NA;NA;537705;40861;45;6.51471;6.58;19;77;NA;9.43634;NA;4.8e-05;3;6.51142;4.8e-05;3;6.51329;0.000116;5;0.00536546;NA;NA;NA;9.43606;30514;6.17327;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;1.34;44;NA;NA;NA;3072;3072;3072;NA;NA;610128;46177;48;7.53307;7.59;17;73;NA;10.5953;NA;4.8e-05;3;7.52995;4.8e-05;3;7.53229;0.000116;5;0.00344067;NA;NA;NA;10.595;34564;7.11181;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;1.37;46;NA;NA;NA;3264;3264;3264;NA;NA;687123;51817;51;7.23585;7.29;18;84;NA;12.6572;NA;6.4e-05;4;0.230716;6.4e-05;4;7.23498;0.0002;8;0.00409567;NA;NA;NA;12.6567;38869;6.78919;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;1.43;47;NA;NA;NA;3456;3456;3456;NA;NA;768690;57781;54;7.30614;7.37;18;93;NA;13.9625;NA;6.4e-05;4;1.63416;6.4e-05;4;7.30674;0.0002;8;0.00752947;NA;NA;NA;13.962;43423;6.83002;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;1.48;50;NA;NA;NA;3648;3648;3648;NA;NA;854829;64069;57;12.5418;12.60;18;68;NA;15.3409;NA;6.4e-05;4;2.08607;6.4e-05;4;12.5423;0.0002;8;0.00522515;NA;NA;NA;15.3404;48229;11.9315;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;1.51;52;NA;NA;NA;3840;3840;3840;NA;NA;945540;70681;60;16.5852;16.65;20;61;NA;16.7925;NA;6.4e-05;4;4.60272;6.4e-05;4;16.5848;0.0002;8;0.00676814;NA;NA;NA;16.792;53287;15.8486;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;1.57;53;NA;NA;NA;4032;4032;4032;NA;NA;1040823;77617;63;16.7256;16.79;18;63;NA;18.3172;NA;6.4e-05;4;6.57587;6.4e-05;4;16.7257;0.0002;8;0.00309328;NA;NA;NA;18.3168;58597;15.9654;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;1.62;54;NA;NA;NA;4224;4224;4224;NA;NA;1140678;84877;66;12.1934;12.25;22;80;NA;19.9151;NA;6.4e-05;4;4.7986;6.4e-05;4;12.1916;0.0002;8;0.00574494;NA;NA;NA;19.9147;64159;11.4918;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;1.72;56;NA;NA;NA;4416;4416;4416;NA;NA;1245105;92461;69;20.5793;20.65;20;63;NA;21.5862;NA;6.4e-05;4;9.8229;6.4e-05;4;20.5783;0.0002;8;0.00482167;NA;NA;NA;21.5857;69973;19.6584;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;1.76;57;NA;NA;NA;4608;4608;4608;NA;NA;1354104;100369;72;20.1387;20.21;20;66;NA;24.1601;NA;8e-05;5;0.251079;8e-05;5;20.1386;0.000284;11;0.00479423;NA;NA;NA;24.1595;76042;19.1545;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;1.79;58;NA;NA;NA;4800;4800;4800;NA;NA;1467675;108601;75;17.7677;17.83;18;74;NA;25.9775;NA;8e-05;5;1.07168;8e-05;5;17.7682;0.000284;11;0.00364847;NA;NA;NA;25.9768;82360;16.8121;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;1.82;60;NA;NA;NA;4992;4992;4992;NA;NA;1585818;117157;78;20.5723;20.64;18;72;NA;27.868;NA;8e-05;5;3.81678;8e-05;5;20.5727;0.000284;11;0.00868535;NA;NA;NA;27.8673;88930;19.5077;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;1.88;61;NA;NA;NA;5184;5184;5184;NA;NA;1708533;126037;81;23.5395;23.61;20;69;NA;29.8316;NA;8e-05;5;5.23811;8e-05;5;23.5384;0.000284;11;0.0066517;NA;NA;NA;29.831;95752;22.3899;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;1.89;62;NA;NA;NA;5376;5376;5376;NA;NA;1835820;135241;84;29.9384;30.00;20;61;NA;31.8684;NA;8e-05;5;8.17606;8e-05;5;29.939;0.000284;11;0.00766412;NA;NA;NA;31.8678;102826;28.6091;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;1.97;63;NA;NA;NA;5568;5568;5568;NA;NA;1967679;144769;87;16.2959;16.36;19;98;NA;33.9784;NA;8e-05;5;4.74588;8e-05;5;16.2955;0.000284;11;0.00596015;NA;NA;NA;33.9777;110152;15.1612;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;2.02;65;NA;NA;NA;5760;5760;5760;NA;NA;2104110;154621;90;29.3403;29.40;18;68;NA;36.9912;NA;9.6e-05;6;1.55565;9.6e-05;6;29.3411;0.000368;14;0.00762368;NA;NA;NA;36.9904;117733;27.8801;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;2.08;67;NA;NA;NA;5952;5952;5952;NA;NA;2245113;164797;93;41.6844;41.76;18;58;NA;39.2475;NA;9.6e-05;6;4.73317;9.6e-05;6;41.6854;0.000368;14;0.00535804;NA;NA;NA;39.2466;125563;39.9376;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;2.16;67;NA;NA;NA;6144;6144;6144;NA;NA;2390688;175297;96;38.5323;38.60;19;64;NA;41.5769;NA;9.6e-05;6;3.83601;9.6e-05;6;38.5321;0.000368;14;0.00666945;NA;NA;NA;41.5761;133645;36.7676;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;2.23;69;NA;NA;NA;6336;6336;6336;NA;NA;2540835;186121;99;36.4059;36.48;18;65;NA;43.9795;NA;9.6e-05;6;6.18257;9.6e-05;6;36.4069;0.000368;14;0.00887596;NA;NA;NA;43.9786;141979;34.6552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;2.22;70;NA;NA;NA;6528;6528;6528;NA;NA;2695554;197269;102;39.373;39.44;18;66;NA;47.2849;NA;0.000112;7;0.551701;0.000112;7;39.3738;0.000452;17;0.00729118;NA;NA;NA;47.2839;150568;37.4312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;2.29;71;NA;NA;NA;6720;6720;6720;NA;NA;2854845;208741;105;50.357;50.43;19;60;NA;49.8338;NA;0.000112;7;1.55349;0.000112;7;50.3585;0.000452;17;0.00866698;NA;NA;NA;49.8328;159406;48.2005;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;2.31;73;NA;NA;NA;6912;6912;6912;NA;NA;3018708;220537;108;32.7626;32.83;19;83;NA;52.4558;NA;0.000112;7;3.31701;0.000112;7;32.7625;0.000452;17;0.00812183;NA;NA;NA;52.4548;168496;30.8715;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;2.37;74;NA;NA;NA;7104;7104;7104;NA;NA;3187143;232657;111;51.861;51.93;19;64;NA;55.151;NA;0.000112;7;9.05118;0.000112;7;51.8614;0.000452;17;0.00977885;NA;NA;NA;55.15;177838;49.5245;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;2.41;80;NA;NA;NA;7296;7296;7296;NA;NA;3360150;245101;114;55.3712;55.44;19;64;NA;58.749;NA;0.000128;8;0.584026;0.000128;8;55.3734;0.000536;20;0.00651543;NA;NA;NA;58.7478;187435;52.8951;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;2.46;82;NA;NA;NA;7488;7488;7488;NA;NA;3537729;257869;117;33.1765;33.25;21;88;NA;61.5905;NA;0.000128;8;2.5594;0.000128;8;33.1761;0.000536;20;0.0114784;NA;NA;NA;61.5893;197281;31.0801;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;2.51;83;NA;NA;NA;7680;7680;7680;NA;NA;3719880;270961;120;66.4395;66.52;21;58;NA;64.5051;NA;0.000128;8;7.43788;0.000128;8;66.4391;0.000536;20;0.0090473;NA;NA;NA;64.5039;207379;63.6392;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;2.57;83;NA;NA;NA;7872;7872;7872;NA;NA;3906603;284377;123;60.7492;60.82;19;64;NA;67.4929;NA;0.000128;8;8.99514;0.000128;8;60.75;0.000536;20;0.00816812;NA;NA;NA;67.4917;217729;57.8768;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;2.59;84;NA;NA;NA;8064;8064;8064;NA;NA;4097898;298117;126;70.1613;70.23;20;60;NA;71.3836;NA;0.000144;9;2.23276;0.000144;9;70.1628;0.00062;23;0.00955348;NA;NA;NA;71.3822;228334;67.0718;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;2.66;87;NA;NA;NA;8256;8256;8256;NA;NA;4293765;312181;129;36.0857;36.16;21;101;NA;74.5177;NA;0.000144;9;2.40532;0.000144;9;36.0864;0.00062;23;0.00900983;NA;NA;NA;74.5163;239188;33.533;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;2.72;88;NA;NA;NA;8448;8448;8448;NA;NA;4494204;326569;132;55.5536;55.63;20;75;NA;77.7249;NA;0.000144;9;9.16639;0.000144;9;55.5551;0.00062;23;0.015704;NA;NA;NA;77.7235;250294;52.5619;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;2.77;89;NA;NA;NA;8640;8640;8640;NA;NA;4699215;341281;135;55.8454;55.92;21;76;NA;81.835;NA;0.00016;10;0.900651;0.00016;10;55.8471;0.000704;26;0.00781524;NA;NA;NA;81.8334;261655;52.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;2.86;91;NA;NA;NA;8832;8832;8832;NA;NA;4908798;356317;138;85.4014;85.48;22;60;NA;85.1886;NA;0.00016;10;4.88809;0.00016;10;85.402;0.000704;26;0.0121258;NA;NA;NA;85.187;273265;81.7309;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;2.89;92;NA;NA;NA;9024;9024;9024;NA;NA;5122953;371677;141;84.8016;84.88;22;62;NA;88.6153;NA;0.00016;10;8.36394;0.00016;10;84.8029;0.000704;26;0.0145903;NA;NA;NA;88.6137;285127;80.9447;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;2.92;93;NA;NA;NA;9216;9216;9216;NA;NA;5341680;387361;144;76.6796;76.76;22;66;NA;92.9448;NA;0.000176;11;0.349505;0.000176;11;76.6821;0.000788;29;0.0131958;NA;NA;NA;92.9431;297244;73.0284;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;2.97;95;NA;NA;NA;9408;9408;9408;NA;NA;5564979;403369;147;77.5798;77.66;21;69;NA;96.5178;NA;0.000176;11;4.3584;0.000176;11;77.5815;0.000788;29;0.0169215;NA;NA;NA;96.5161;309610;73.6788;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;malhonest;malicious-rep-bin;3;3.02;96;NA;NA;NA;9600;9600;9600;NA;NA;5792850;419701;150;58.156;58.23;20;87;NA;100.164;NA;0.000176;11;6.40607;0.000176;11;58.1588;0.000788;29;0.0219172;NA;NA;NA;100.162;322228;54.6826;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;BINARY;semihonest;replicated-bin;3;0.79;28;NA;NA;NA;192;192;192;NA;NA;3843;457;3;0.0295952;0.07;11;59;NA;0.004107;NA;4.8e-05;3;0.0276314;4.8e-05;3;0.029341;NA;NA;NA;NA;NA;NA;0.004059;271;0.0264505;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
