comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;latencies(ms);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.87;218;1;128;1;0;1;1;4096;0;0;0.004868;NA;0.032978;0.048803;0.048802;0.07;35;74
1.78;218;1;128;1;0;1;1;4096;0;1;.000554;NA;.004510;.010618;.010617;1.78;218;99
1.75;218;1;128;1;0;1;1;8192;0;0;0.009723;NA;0.051705;0.091489;0.091488;0.14;67;68
1.69;218;1;128;1;0;1;1;8192;0;1;.001083;NA;.008194;.015547;.015546;1.69;218;99
1.88;218;1;128;1;0;1;1;40960;0;0;0.044829;NA;0.312353;0.348593;0.348592;0.56;321;88
1.81;219;1;128;1;0;1;1;40960;0;1;.006516;NA;.048386;.055209;.055209;1.81;219;99
1.95;218;1;128;1;0;1;5;4096;0;0;0.003537;NA;0.035181;0.142893;0.142892;0.18;35;30
1.76;218;1;128;1;0;1;5;4096;0;1;.000547;NA;.005128;.024111;.024111;1.76;218;99
1.62;219;1;128;1;0;1;5;8192;0;0;0.008885;NA;0.065517;0.176450;0.176449;0.23;67;45
1.46;218;1;128;1;0;1;5;8192;0;1;.001230;NA;.010785;.029111;.029111;1.46;218;99
1.58;220;1;128;1;0;1;5;40960;0;0;0.029206;NA;0.226899;0.425884;0.425883;0.62;321;56
1.74;217;1;128;1;0;1;5;40960;0;1;.007324;NA;.048614;.074552;.074552;1.74;217;99
1.91;218;1;128;1;0;1;10;4096;0;0;0.003544;NA;0.030218;0.272119;0.272118;0.32;35;14
1.93;219;1;128;1;0;1;10;4096;0;1;.000635;NA;.007145;.047138;.047137;1.93;219;99
1.56;218;1;128;1;0;1;10;8192;0;0;0.009211;NA;0.059317;0.326753;0.326752;0.40;67;25
1.72;217;1;128;1;0;1;10;8192;0;1;.001007;NA;.009263;.052367;.052367;1.72;217;100
1.55;218;1;128;1;0;1;10;40960;0;0;0.049651;NA;0.286251;0.723974;0.723972;0.96;321;50
1.74;218;1;128;1;0;1;10;40960;0;1;.006733;NA;.049567;.118964;.118963;1.74;218;100
1.57;217;1;128;1;0;1;20;4096;0;0;0.003449;NA;0.039425;0.532116;0.532115;0.61;35;9
1.56;217;1;128;1;0;1;20;4096;0;1;.000584;NA;.006180;.097042;.097042;1.56;217;99
1.79;217;1;128;1;0;1;20;8192;0;0;0.009137;NA;0.060099;0.588174;0.588173;0.70;67;14
1.78;217;1;128;1;0;1;20;8192;0;1;.001072;NA;.010101;.100716;.100716;1.78;217;99
1.57;218;1;128;1;0;1;20;40960;0;0;0.049936;NA;0.315182;1.252907;1.252906;1.50;321;33
1.75;218;1;128;1;0;1;20;40960;0;1;.007401;NA;.048308;.207843;.207843;1.75;218;100
1.57;217;1;128;1;0;1;40;4096;0;0;0.004640;NA;0.037160;0.976529;0.976528;1.11;35;5
1.76;218;1;128;1;0;1;40;4096;0;1;.000565;NA;.006947;.182587;.182587;1.76;218;99
1.59;218;1;128;1;0;1;40;8192;0;0;0.006438;NA;0.060556;1.184588;1.184587;1.33;67;6
1.57;217;1;128;1;0;1;40;8192;0;1;.001145;NA;.011973;.199912;.199912;1.57;217;100
1.85;218;1;128;1;0;1;40;40960;0;0;0.049271;NA;0.262619;2.226761;2.226760;2.55;321;17
1.59;217;1;128;1;0;1;40;40960;0;1;.006719;NA;.046135;.374340;.374340;1.59;217;99
1.53;218;1;128;1;0;1;60;4096;0;0;0.003429;NA;0.042240;1.573670;1.573670;1.78;35;3
1.46;217;1;128;1;0;1;60;4096;0;1;.000550;NA;.006767;.264570;.264570;1.46;217;100
1.79;218;1;128;1;0;1;60;8192;0;0;0.006916;NA;0.064706;1.770828;1.770827;2.00;67;5
1.81;217;1;128;1;0;1;60;8192;0;1;.001031;NA;.011086;.292320;.292320;1.81;217;99
1.57;217;1;128;1;0;1;60;40960;0;0;0.050682;NA;0.302809;3.148092;3.148091;3.58;321;14
1.61;217;1;128;1;0;1;60;40960;0;1;.006945;NA;.048149;.544400;.544399;1.61;217;99
1.57;217;1;128;1;0;1;80;4096;0;0;0.004639;NA;0.040410;2.095165;2.095164;2.35;35;2
1.57;217;1;128;1;0;1;80;4096;0;1;0.003598;NA;0.037163;4.262044;4.262042;1.57;217;99
1.66;217;1;128;1;0;1;80;8192;0;0;0.006917;NA;0.070585;2.345106;2.345105;2.63;67;4
1.72;217;1;128;1;0;1;80;8192;0;1;.001109;NA;.011902;.387966;.387966;1.72;217;99
1.50;217;1;128;1;0;1;80;40960;0;0;0.035398;NA;0.300425;4.262237;4.262236;4.70;321;10
1.73;218;1;128;1;0;1;80;40960;0;1;.007644;NA;.049179;.701801;.701801;1.73;218;99
1.81;218;1;128;1;0;1;100;4096;0;0;0.003431;NA;0.041577;2.413648;2.413647;2.74;35;2
1.56;218;1;128;1;0;1;100;4096;0;1;.000506;NA;.007072;.438076;.438075;1.56;218;100
1.79;218;1;128;1;0;1;100;8192;0;0;0.009118;NA;0.067994;2.830307;2.830306;3.18;67;3
1.76;218;1;128;1;0;1;100;8192;0;1;.001090;NA;.012259;.508121;.508121;1.76;218;99
1.47;217;1;128;1;0;1;100;40960;0;0;0.047515;NA;0.294727;5.115349;5.115348;5.62;321;8
1.55;218;1;128;1;0;1;100;40960;0;1;.007300;NA;.050368;.887469;.887468;1.55;218;99
1.56;218;1;128;1;0;1;300;4096;0;0;0.004513;NA;0.041615;7.813929;7.813928;8.74;35;0
1.77;218;1;128;1;0;1;300;4096;0;1;.000570;NA;.007247;1.331400;1.331400;1.77;218;99
1.45;218;1;128;1;0;1;300;8192;0;0;0.006254;NA;0.070120;8.429010;8.429009;9.37;70;1
1.63;217;1;128;1;0;1;300;8192;0;1;.000958;NA;.012253;1.414290;1.414290;1.63;217;99
1.54;220;1;128;1;0;1;300;40960;0;0;0.029530;NA;0.299572;15.503136;15.503135;16.60;321;2
1.56;217;1;128;1;0;1;300;40960;0;1;.007010;NA;.053631;2.697411;2.697411;1.56;217;99
1.81;217;1;128;1;0;1;500;4096;0;0;0.003336;NA;0.043865;13.014899;13.014898;14.54;35;0
1.55;221;1;128;1;0;1;500;4096;0;1;.000560;NA;.007834;2.128458;2.128458;1.55;221;99
1.75;218;1;128;1;0;1;500;8192;0;0;0.004936;NA;0.068381;14.529934;14.529933;16.08;67;0
1.75;217;1;128;1;0;1;500;8192;0;1;.000990;NA;.012312;2.480031;2.480031;1.75;217;99
1.71;218;1;128;1;0;1;500;40960;0;0;0.030638;NA;0.296973;25.223285;25.223284;26.92;321;1
1.65;218;1;128;1;0;1;500;40960;0;1;0.044759;NA;0.332017;42.351647;42.351645;1.65;218;99
1.75;218;1;128;1;0;1;1000;4096;0;0;0.003235;NA;0.043905;26.016926;26.016925;29.03;35;0
1.73;219;1;128;1;0;1;1000;4096;0;1;.000623;NA;.007189;4.335956;4.335956;1.73;219;99
1.60;219;1;128;1;0;1;1000;8192;0;0;0.007164;NA;0.075674;28.040583;28.040582;31.08;67;0
1.58;217;1;128;1;0;1;1000;8192;0;1;.000989;NA;.013058;4.808126;4.808126;1.58;217;99
1.72;218;1;128;1;0;1;1000;40960;0;0;0.049613;NA;0.343466;50.226157;50.226156;53.40;321;1
1.76;217;1;128;1;0;1;1000;40960;0;1;0.049158;NA;0.349361;56.922135;56.922133;1.76;217;100
1.54;217;1;128;1;0;2;1;4096;0;0;0.007186;NA;0.032554;0.076839;0.076838;0.10;39;54
1.73;217;1;128;1;0;2;1;4096;0;1;.000849;NA;.004050;.016316;.016316;1.73;217;99
1.67;217;1;128;1;0;2;1;8192;0;0;0.014594;NA;0.061312;0.119445;0.119444;0.17;75;63
1.56;216;1;128;1;0;2;1;8192;0;1;.001754;NA;.008590;.026647;.026647;1.56;216;99
1.64;218;1;128;1;0;2;1;40960;0;0;0.047959;NA;0.229248;0.380015;0.380014;0.60;362;64
1.70;217;1;128;1;0;2;1;40960;0;1;.010279;NA;.039512;.073021;.073020;1.70;217;100
1.60;216;1;128;1;0;2;5;4096;0;0;0.007981;NA;0.035340;0.222772;0.222771;0.26;39;23
1.53;216;1;128;1;0;2;5;4096;0;1;.000842;NA;.004954;.036543;.036543;1.53;216;99
1.69;218;1;128;1;0;2;5;8192;0;0;0.014111;NA;0.060258;0.271910;0.271909;0.34;75;31
1.65;218;1;128;1;0;2;5;8192;0;1;.001591;NA;.008320;.043931;.043931;1.65;218;99
1.52;217;1;128;1;0;2;5;40960;0;0;0.079359;NA;0.263666;0.686504;0.686503;0.93;362;52
1.54;218;1;128;1;0;2;5;40960;0;1;.011319;NA;.041692;.109060;.109060;1.54;218;99
1.69;216;1;128;1;0;2;10;4096;0;0;0.005304;NA;0.033007;0.414588;0.414587;0.46;39;11
1.72;216;1;128;1;0;2;10;4096;0;1;.000831;NA;.005709;.069731;.069731;1.72;216;99
1.44;218;1;128;1;0;2;10;8192;0;0;0.011662;NA;0.060209;0.496063;0.496062;0.58;75;17
1.73;217;1;128;1;0;2;10;8192;0;1;.001563;NA;.009352;.084882;.084882;1.73;217;99
1.79;217;1;128;1;0;2;10;40960;0;0;0.081136;NA;0.282151;1.127660;1.127659;1.39;362;36
1.56;217;1;128;1;0;2;10;40960;0;1;.010240;NA;.042260;.181324;.181324;1.56;217;100
1.50;216;1;128;1;0;2;20;4096;0;0;0.007237;NA;0.034490;0.813176;0.813175;0.89;39;6
1.88;217;1;128;1;0;2;20;4096;0;1;.000750;NA;.005423;.136611;.136611;1.88;217;99
1.78;218;1;128;1;0;2;20;8192;0;0;0.010643;NA;0.061439;0.911098;0.911097;1.01;75;9
1.55;217;1;128;1;0;2;20;8192;0;1;.001515;NA;.009214;.159468;.159467;1.55;217;99
1.43;217;1;128;1;0;2;20;40960;0;0;0.077656;NA;0.291620;2.027388;2.027387;2.32;362;22
1.55;217;1;128;1;0;2;20;40960;0;1;.009753;NA;.042129;.331039;.331039;1.55;217;100
1.42;216;1;128;1;0;2;40;4096;0;0;0.007812;NA;0.044000;1.670762;1.670761;1.81;39;3
1.72;216;1;128;1;0;2;40;4096;0;1;.000799;NA;.005944;.265168;.265167;1.72;216;99
1.62;216;1;128;1;0;2;40;8192;0;0;0.014092;NA;0.058541;2.012115;2.012114;2.18;75;4
1.52;218;1;128;1;0;2;40;8192;0;1;.001786;NA;.010187;.314001;.314001;1.52;218;99
1.76;218;1;128;1;0;2;40;40960;0;0;0.056214;NA;0.259396;3.793297;3.793296;4.14;362;11
1.54;218;1;128;1;0;2;40;40960;0;1;.010316;NA;.039830;.624881;.624881;1.54;218;100
1.54;216;1;128;1;0;2;60;4096;0;0;0.005375;NA;0.028378;2.360972;2.360971;2.56;39;2
1.52;217;1;128;1;0;2;60;4096;0;1;.000786;NA;.005780;.403798;.403797;1.52;217;99
1.59;217;1;128;1;0;2;60;8192;0;0;0.014296;NA;0.061008;2.853959;2.853958;3.07;75;3
1.56;218;1;128;1;0;2;60;8192;0;1;.001561;NA;.010852;.474073;.474073;1.56;218;99
1.72;217;1;128;1;0;2;60;40960;0;0;0.077685;NA;0.296541;5.684393;5.684392;6.08;362;8
1.75;217;1;128;1;0;2;60;40960;0;1;.009703;NA;.041795;.927369;.927369;1.75;217;99
1.73;216;1;128;1;0;2;80;4096;0;0;0.007175;NA;0.036344;3.144664;3.144663;3.41;39;1
1.76;217;1;128;1;0;2;80;4096;0;1;.000761;NA;.005575;.543823;.543823;1.76;217;99
1.54;218;1;128;1;0;2;80;8192;0;0;0.014163;NA;0.064806;3.651270;3.651269;3.94;75;2
1.54;216;1;128;1;0;2;80;8192;0;1;.001640;NA;.010528;.624897;.624897;1.54;216;99
1.56;218;1;128;1;0;2;80;40960;0;0;0.050968;NA;0.255630;7.308117;7.308116;7.76;362;5
1.72;217;1;128;1;0;2;80;40960;0;1;.010260;NA;.043101;1.236789;1.236789;1.72;217;99
1.67;217;1;128;1;0;2;100;4096;0;0;0.005913;NA;0.040984;3.931006;3.931005;4.26;39;1
1.55;216;1;128;1;0;2;100;4096;0;1;.000793;NA;.006005;.675707;.675707;1.55;216;99
1.68;218;1;128;1;0;2;100;8192;0;0;0.011620;NA;0.059906;4.555938;4.555937;4.91;75;2
1.71;217;1;128;1;0;2;100;8192;0;1;.001594;NA;.010655;.804635;.804635;1.71;217;99
1.54;217;1;128;1;0;2;100;40960;0;0;0.079201;NA;0.288957;9.340909;9.340908;9.86;362;5
1.74;221;1;128;1;0;2;100;40960;0;1;.009840;NA;.043827;1.533953;1.533953;1.74;221;100
1.56;217;1;128;1;0;2;300;4096;0;0;0.005066;NA;0.045774;12.330555;12.330554;13.25;39;0
1.75;217;1;128;1;0;2;300;4096;0;1;0.005152;NA;0.037893;16.476677;16.476675;1.75;217;99
1.56;216;1;128;1;0;2;300;8192;0;0;0.014404;NA;0.064060;14.751583;14.751582;15.69;75;0
1.58;217;1;128;1;0;2;300;8192;0;1;.001558;NA;.011083;2.567625;2.567625;1.58;217;99
1.76;218;1;128;1;0;2;300;40960;0;0;0.048265;NA;0.299843;29.670794;29.670792;30.79;362;1
1.56;221;1;128;1;0;2;300;40960;0;1;.009827;NA;.049532;4.769340;4.769340;1.56;221;100
1.85;217;1;128;1;0;2;500;4096;0;0;0.006040;NA;0.035308;21.537976;21.537975;23.06;39;0
1.74;217;1;128;1;0;2;500;4096;0;1;.000774;NA;.006342;3.477950;3.477950;1.74;217;99
1.50;216;1;128;1;0;2;500;8192;0;0;0.012859;NA;0.063423;23.556371;23.556370;25.11;75;0
1.51;217;1;128;1;0;2;500;8192;0;1;.001573;NA;.011129;4.220955;4.220955;1.51;217;99
1.73;217;1;128;1;0;2;500;40960;0;0;0.078591;NA;0.319599;53.291382;53.291381;55.01;362;0
1.82;217;1;128;1;0;2;500;40960;0;1;.010038;NA;.048070;8.218043;8.218043;1.82;217;99
1.71;217;1;128;1;0;2;1000;4096;0;0;0.007088;NA;0.037808;41.035473;41.035472;44.06;39;0
1.70;217;1;128;1;0;2;1000;4096;0;1;.000896;NA;.006536;6.899397;6.899397;1.70;217;100
1.50;216;1;128;1;0;2;1000;8192;0;0;0.014318;NA;0.067862;52.067508;52.067507;55.11;75;0
1.58;217;1;128;1;0;2;1000;8192;0;1;.001561;NA;.011414;8.442594;8.442593;1.58;217;99
1.71;216;1;128;1;0;2;1000;40960;0;0;0.051069;NA;0.299731;97.237103;97.237102;100.45;362;0
1.54;218;1;128;1;0;2;1000;40960;0;1;.006448;NA;.033230;10.628911;10.628911;1.54;218;100
1.51;215;1;128;1;0;3;1;4096;0;0;0.004869;NA;0.011030;0.069505;0.069505;0.10;27;31
1.53;217;1;128;1;0;3;1;4096;0;1;.000858;NA;.003004;.016247;.016247;1.53;217;100
1.49;215;1;128;1;0;3;1;8192;0;0;0.010779;NA;0.024483;0.112508;0.112507;0.16;51;39
1.40;217;1;128;1;0;3;1;8192;0;1;.001521;NA;.006327;.025725;.025725;1.40;217;99
1.53;216;1;128;1;0;3;1;40960;0;0;0.069092;NA;0.164949;0.336395;0.336394;0.55;243;68
1.67;215;1;128;1;0;3;1;40960;0;1;.010268;NA;.033079;.070914;.070914;1.67;215;99
1.68;214;1;128;1;0;3;5;4096;0;0;0.006526;NA;0.016175;0.245183;0.245182;0.29;27;13
1.72;217;1;128;1;0;3;5;4096;0;1;.000776;NA;.003544;.037425;.037425;1.72;217;99
1.54;216;1;128;1;0;3;5;8192;0;0;0.010212;NA;0.023535;0.305900;0.305900;0.37;51;17
1.68;216;1;128;1;0;3;5;8192;0;1;.001817;NA;.006987;.044926;.044926;1.68;216;99
1.70;215;1;128;1;0;3;5;40960;0;0;0.071404;NA;0.141341;0.748558;0.748557;0.98;243;36
1.68;216;1;128;1;0;3;5;40960;0;1;.010689;NA;.034395;.117282;.117282;1.68;216;100
1.51;215;1;128;1;0;3;10;4096;0;0;0.005212;NA;0.012358;0.488548;0.488547;0.55;27;6
1.69;216;1;128;1;0;3;10;4096;0;1;.000820;NA;.003900;.072890;.072890;1.69;216;99
1.69;218;1;128;1;0;3;10;8192;0;0;0.012307;NA;0.031135;0.532697;0.532696;0.61;51;12
1.66;215;1;128;1;0;3;10;8192;0;1;.001678;NA;.006739;.083260;.083259;1.66;215;100
1.72;216;1;128;1;0;3;10;40960;0;0;0.043384;NA;0.112160;1.224106;1.224105;1.48;243;17
1.57;215;1;128;1;0;3;10;40960;0;1;.011347;NA;.035667;.205281;.205280;1.57;215;99
1.57;216;1;128;1;0;3;20;4096;0;0;0.006775;NA;0.017473;0.792533;0.792532;0.88;27;4
1.40;215;1;128;1;0;3;20;4096;0;1;.000809;NA;.004021;.142365;.142364;1.40;215;99
1.40;216;1;128;1;0;3;20;8192;0;0;0.008536;NA;0.025929;1.044173;1.044171;1.15;51;5
1.69;216;1;128;1;0;3;20;8192;0;1;.001652;NA;.007685;.166746;.166746;1.69;216;100
1.70;216;1;128;1;0;3;20;40960;0;0;0.058652;NA;0.118888;2.355275;2.355275;2.63;243;12
1.69;215;1;128;1;0;3;20;40960;0;1;.010839;NA;.034894;.383929;.383929;1.69;215;100
1.66;215;1;128;1;0;3;40;4096;0;0;0.006253;NA;0.017253;1.707696;1.707694;1.85;27;2
1.66;216;1;128;1;0;3;40;4096;0;1;.000880;NA;.004091;.292476;.292475;1.66;216;99
1.70;216;1;128;1;0;3;40;8192;0;0;0.010394;NA;0.027539;2.056828;2.056827;2.23;51;2
1.53;216;1;128;1;0;3;40;8192;0;1;.001452;NA;.007305;.343228;.343228;1.53;216;99
1.55;216;1;128;1;0;3;40;40960;0;0;0.042353;NA;0.110169;4.469343;4.469341;4.79;243;5
1.51;215;1;128;1;0;3;40;40960;0;1;.010392;NA;.034878;.760502;.760502;1.51;215;100
1.41;215;1;128;1;0;3;60;4096;0;0;0.005620;NA;0.016569;2.673332;2.673331;2.88;27;1
1.66;216;1;128;1;0;3;60;4096;0;1;.000816;NA;.004686;.434382;.434382;1.66;216;99
1.47;216;1;128;1;0;3;60;8192;0;0;0.014240;NA;0.034581;3.055119;3.055118;3.27;51;2
1.53;215;1;128;1;0;3;60;8192;0;1;.001649;NA;.007610;.517229;.517228;1.53;215;99
1.69;216;1;128;1;0;3;60;40960;0;0;0.069207;NA;0.158620;6.809528;6.809527;7.20;243;5
1.68;215;1;128;1;0;3;60;40960;0;1;.009789;NA;.035516;1.126568;1.126568;1.68;215;99
1.66;216;1;128;1;0;3;80;4096;0;0;0.004926;NA;0.017261;3.393106;3.393105;3.66;27;1
1.68;215;1;128;1;0;3;80;4096;0;1;.000837;NA;.004230;.593788;.593788;1.68;215;100
1.53;215;1;128;1;0;3;80;8192;0;0;0.012882;NA;0.031789;4.371657;4.371656;4.65;51;1
1.55;215;1;128;1;0;3;80;8192;0;1;.001447;NA;.007619;.713758;.713757;1.55;215;100
1.48;216;1;128;1;0;3;80;40960;0;0;0.048028;NA;0.118498;9.031521;9.031520;9.49;243;3
1.66;217;1;128;1;0;3;80;40960;0;1;.011259;NA;.037961;1.474268;1.474268;1.66;217;100
1.75;215;1;128;1;0;3;100;4096;0;0;0.006287;NA;0.017528;4.672569;4.672568;4.99;27;0
1.56;217;1;128;1;0;3;100;4096;0;1;.000799;NA;.004635;.745886;.745886;1.56;217;99
1.75;216;1;128;1;0;3;100;8192;0;0;0.012965;NA;0.031248;5.458592;5.458591;5.80;51;1
1.57;217;1;128;1;0;3;100;8192;0;1;.001513;NA;.007789;.884551;.884551;1.57;217;100
1.69;215;1;128;1;0;3;100;40960;0;0;0.068791;NA;0.167279;11.033065;11.033063;11.55;243;3
1.79;215;1;128;1;0;3;100;40960;0;1;.010406;NA;.036531;1.849309;1.849309;1.79;215;99
1.78;216;1;128;1;0;3;300;4096;0;0;0.006714;NA;0.017559;14.431235;14.431233;15.35;27;0
1.79;215;1;128;1;0;3;300;4096;0;1;.000724;NA;.004484;2.283660;2.283660;1.79;215;99
1.41;215;1;128;1;0;3;300;8192;0;0;0.014083;NA;0.035765;16.848686;16.848685;17.79;51;0
1.49;215;1;128;1;0;3;300;8192;0;1;.002079;NA;.008982;2.820598;2.820598;1.49;215;99
1.70;216;1;128;1;0;3;300;40960;0;0;0.045121;NA;0.142603;32.677218;32.677217;33.78;243;0
1.67;215;1;128;1;0;3;300;40960;0;1;0.054394;NA;0.235708;34.049232;34.049231;1.67;215;100
1.57;216;1;128;1;0;3;500;4096;0;0;0.004675;NA;0.011970;24.028368;24.028367;25.56;27;0
1.52;215;1;128;1;0;3;500;4096;0;1;.000745;NA;.004789;3.895296;3.895296;1.52;215;99
1.68;215;1;128;1;0;3;500;8192;0;0;0.012924;NA;0.033149;27.049883;27.049881;28.59;51;0
1.69;215;1;128;1;0;3;500;8192;0;1;.001707;NA;.008901;4.521096;4.521096;1.69;215;100
1.68;215;1;128;1;0;3;500;40960;0;0;0.043043;NA;0.142289;55.241914;55.241913;56.96;243;0
1.70;215;1;128;1;0;3;500;40960;0;1;.010295;NA;.039591;9.231574;9.231574;1.70;215;99
1.52;215;1;128;1;0;3;1000;4096;0;0;0.007224;NA;0.019094;46.031469;46.031468;49.05;27;0
1.54;216;1;128;1;0;3;1000;4096;0;1;.000757;NA;.004916;7.447381;7.447381;1.54;216;99
1.52;216;1;128;1;0;3;1000;8192;0;0;0.009237;NA;0.028180;58.057689;58.057688;61.10;51;0
1.56;215;1;128;1;0;3;1000;8192;0;1;.001512;NA;.008761;9.099812;9.099812;1.56;215;99
1.65;216;1;128;1;0;3;1000;40960;0;0;0.073454;NA;0.162464;110.261219;110.261218;113.48;243;0
1.66;215;1;128;1;0;3;1000;40960;0;1;.010385;NA;.041650;18.435134;18.435134;1.66;215;99
1.55;215;1;128;1;0;4;1;4096;0;0;0.004260;NA;0.011823;0.065089;0.065088;0.09;27;35
1.51;215;1;128;1;0;4;1;4096;0;1;.000745;NA;.003756;.015391;.015391;1.51;215;99
1.45;214;1;128;1;0;4;1;8192;0;0;0.011246;NA;0.022599;0.112130;0.112129;0.16;51;38
1.66;215;1;128;1;0;4;1;8192;0;1;.001501;NA;.005605;.022851;.022851;1.66;215;99
1.80;215;1;128;1;0;4;1;40960;0;0;0.062020;NA;0.170017;0.387311;0.387310;0.62;242;60
1.69;214;1;128;1;0;4;1;40960;0;1;.010264;NA;.030301;.066804;.066803;1.69;214;100
1.41;216;1;128;1;0;4;5;4096;0;0;0.006022;NA;0.016843;0.246258;0.246258;0.28;27;14
1.55;215;1;128;1;0;4;5;4096;0;1;.000766;NA;.004059;.036251;.036250;1.55;215;99
1.53;215;1;128;1;0;4;5;8192;0;0;0.008167;NA;0.021350;0.252400;0.252399;0.30;51;17
1.49;216;1;128;1;0;4;5;8192;0;1;.001433;NA;.005593;.042380;.042380;1.49;216;100
1.50;215;1;128;1;0;4;5;40960;0;0;0.063520;NA;0.136317;0.618666;0.618665;0.86;242;39
1.67;216;1;128;1;0;4;5;40960;0;1;.009767;NA;.030251;.103795;.103795;1.67;216;100
1.49;215;1;128;1;0;4;10;4096;0;0;0.005632;NA;0.014089;0.424312;0.424312;0.47;27;7
1.39;215;1;128;1;0;4;10;4096;0;1;.000739;NA;.003544;.068783;.068783;1.39;215;100
1.74;215;1;128;1;0;4;10;8192;0;0;0.008458;NA;0.021697;0.474385;0.474384;0.54;51;10
1.47;215;1;128;1;0;4;10;8192;0;1;.001456;NA;.005988;.079506;.079505;1.47;215;99
1.47;216;1;128;1;0;4;10;40960;0;0;0.040048;NA;0.121057;1.071041;1.071040;1.32;242;21
1.49;215;1;128;1;0;4;10;40960;0;1;.009182;NA;.031887;.180973;.180972;1.49;215;99
1.51;215;1;128;1;0;4;20;4096;0;0;0.004436;NA;0.012326;0.827074;0.827073;0.90;27;3
1.49;215;1;128;1;0;4;20;4096;0;1;.000771;NA;.004535;.137204;.137204;1.49;215;99
1.52;215;1;128;1;0;4;20;8192;0;0;0.011323;NA;0.023274;0.917122;0.917121;1.02;51;6
1.63;215;1;128;1;0;4;20;8192;0;1;.001316;NA;.006364;.159275;.159275;1.63;215;100
1.82;216;1;128;1;0;4;20;40960;0;0;0.064447;NA;0.161071;2.035446;2.035445;2.31;242;16
1.72;215;1;128;1;0;4;20;40960;0;1;.010362;NA;.031050;.335811;.335811;1.72;215;99
1.49;216;1;128;1;0;4;40;4096;0;0;0.006220;NA;0.020082;1.708559;1.708558;1.85;27;2
1.56;216;1;128;1;0;4;40;4096;0;1;.000791;NA;.004000;.282397;.282397;1.56;216;99
1.69;216;1;128;1;0;4;40;8192;0;0;0.010965;NA;0.032064;2.051702;2.051701;2.21;51;3
1.66;216;1;128;1;0;4;40;8192;0;1;.001605;NA;.007462;.322699;.322699;1.66;216;99
1.45;216;1;128;1;0;4;40;40960;0;0;0.061873;NA;0.170768;4.079157;4.079156;4.42;242;8
1.57;216;1;128;1;0;4;40;40960;0;1;.009108;NA;.031125;.654532;.654532;1.57;216;99
1.50;215;1;128;1;0;4;60;4096;0;0;0.004455;NA;0.016791;2.433467;2.433466;2.63;27;1
1.61;215;1;128;1;0;4;60;4096;0;1;.000761;NA;.004001;.399526;.399525;1.61;215;100
1.51;215;1;128;1;0;4;60;8192;0;0;0.012421;NA;0.036988;2.810323;2.810322;3.03;51;2
1.67;215;1;128;1;0;4;60;8192;0;1;.001376;NA;.007595;.485138;.485137;1.67;215;100
1.51;214;1;128;1;0;4;60;40960;0;0;0.037062;NA;0.129326;6.052845;6.052844;6.44;242;4
1.67;216;1;128;1;0;4;60;40960;0;1;.009644;NA;.033163;.992854;.992854;1.67;216;99
1.40;214;1;128;1;0;4;80;4096;0;0;0.003856;NA;0.012733;3.390790;3.390789;3.65;27;0
1.72;215;1;128;1;0;4;80;4096;0;1;.000800;NA;.003971;.564324;.564323;1.72;215;99
1.51;215;1;128;1;0;4;80;8192;0;0;0.012549;NA;0.036168;3.735478;3.735477;4.02;51;1
1.70;220;1;128;1;0;4;80;8192;0;1;.001370;NA;.007637;.668793;.668793;1.70;220;99
1.59;216;1;128;1;0;4;80;40960;0;0;0.064163;NA;0.151905;8.018994;8.018993;8.44;242;4
1.55;215;1;128;1;0;4;80;40960;0;1;.009759;NA;.033071;1.310614;1.310614;1.55;215;99
1.48;218;1;128;1;0;4;100;4096;0;0;0.005032;NA;0.013305;4.431259;4.431258;4.75;27;0
1.51;215;1;128;1;0;4;100;4096;0;1;.000720;NA;.004266;.705260;.705260;1.51;215;100
1.47;216;1;128;1;0;4;100;8192;0;0;0.011702;NA;0.036055;5.458542;5.458541;5.80;51;1
1.68;215;1;128;1;0;4;100;8192;0;1;.001615;NA;.007867;.853343;.853343;1.68;215;99
1.65;215;1;128;1;0;4;100;40960;0;0;0.036671;NA;0.129570;10.195262;10.195261;10.72;242;2
1.61;215;1;128;1;0;4;100;40960;0;1;.008893;NA;.035464;1.632160;1.632160;1.61;215;99
1.49;216;1;128;1;0;4;300;4096;0;0;0.005450;NA;0.018878;12.635872;12.635871;13.56;27;0
1.75;215;1;128;1;0;4;300;4096;0;1;.000822;NA;.004589;2.296061;2.296060;1.75;215;100
1.58;216;1;128;1;0;4;300;8192;0;0;0.008346;NA;0.034462;15.647763;15.647762;16.60;51;0
1.62;216;1;128;1;0;4;300;8192;0;1;.001461;NA;.008094;2.620412;2.620412;1.62;216;99
1.57;215;1;128;1;0;4;300;40960;0;0;0.063642;NA;0.167855;29.639957;29.639956;30.70;242;1
1.49;215;1;128;1;0;4;300;40960;0;1;.009595;NA;.035677;4.827181;4.827181;1.49;215;99
1.76;216;1;128;1;0;4;500;4096;0;0;0.005557;NA;0.012813;22.027526;22.027525;23.54;27;0
1.59;216;1;128;1;0;4;500;4096;0;1;0.004126;NA;0.020730;23.030342;23.030341;1.59;216;99
