nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;cpus;freqs;quotas;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;mascot;10400;6300;704;4;2.6;180;100;7.60054;381;~3428;853.872;2518.96
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;mascot;15600;9450;1054;4;2.6;180;150;10.833;380;~5076;1215.17;3602.07
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;mascot;20800;12600;1404;4;2.6;180;200;13.8086;382;~6724;1576.47;4685.19
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;mascot;26000;15750;1754;4;2.6;180;250;16.9416;386;~8372;1937.77;5768.31
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;mascot;31200;18900;2104;4;2.6;180;300;20.4511;384;~10054;2344.23;6986.81
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;mascot;36400;22050;2454;4;2.6;180;350;23.9524;384;~11728;2750.63;8205.18
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;mascot;41600;25200;2804;4;2.6;180;400;27.1133;388;~13376;3111.93;9288.3
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;mascot;46800;28350;3154;4;2.6;180;450;30.2821;386;~15024;3473.23;10371.4
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;mascot;52000;31500;3504;4;2.6;180;500;33.244;386;~16672;3834.53;11454.5
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;mascot;1040;630;74;4;2.6;120;10;2.63734;374;~446;176.474;488.193
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;mascot;5200;3150;354;4;2.6;120;50;6.74579;382;~1780;492.572;1435.84
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;mascot;10400;6300;704;4;2.6;120;100;11.1978;384;~3428;853.872;2518.96
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;mascot;15600;9450;1054;4;2.6;120;150;15.9275;386;~5076;1215.17;3602.07
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;mascot;20800;12600;1404;4;2.6;120;200;20.4019;390;~6724;1576.47;4685.19
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;mascot;26000;15750;1754;4;2.6;120;250;24.9113;388;~8372;1937.77;5768.31
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;mascot;31200;18900;2104;4;2.6;120;300;30.0229;386;~10054;2344.23;6986.81
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;mascot;36400;22050;2454;4;2.6;120;350;35.2642;390;~11728;2750.63;8205.18
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;mascot;41600;25200;2804;4;2.6;120;400;39.7994;391;~13376;3111.93;9288.3
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;mascot;46800;28350;3154;4;2.6;120;450;44.6959;391;~15024;3473.23;10371.4
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;mascot;52000;31500;3504;4;2.6;120;500;48.9393;392;~16672;3834.53;11454.5
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;mascot;1040;630;74;4;2.6;60;10;5.34034;377;~446;176.474;488.193
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;mascot;5200;3150;354;4;2.6;60;50;13.5255;383;~1780;492.572;1435.84
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;mascot;10400;6300;704;4;2.6;60;100;22.6478;382;~3428;853.872;2518.96
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;mascot;15600;9450;1054;4;2.6;60;150;31.785;385;~5076;1215.17;3602.07
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;mascot;20800;12600;1404;4;2.6;60;200;41.523;389;~6724;1576.47;4685.19
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;mascot;26000;15750;1754;4;2.6;60;250;50.7946;389;~8372;1937.77;5768.31
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;mascot;31200;18900;2104;4;2.6;60;300;61.4845;388;~10054;2344.23;6986.81
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;1040;630;74;16;2.6;240;10;465.948;1239;~804;60.7613;178.182
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;5200;3150;354;16;2.6;240;50;7.66581;116;~1956;61.1824;179.023
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;10400;6300;704;16;2.6;240;100;7.89174;112;~3396;61.7088;180.074
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;15600;9450;1054;16;2.6;240;150;14.887;131;~5288;121.228;355.745
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;20800;12600;1404;16;2.6;240;200;15.0516;126;~6728;121.755;356.796
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;26000;15750;1754;16;2.6;240;250;15.2017;134;~8168;122.281;357.847
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;31200;18900;2104;16;2.6;240;300;22.2016;130;~10068;181.864;533.646
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;36400;22050;2454;16;2.6;240;350;22.3164;136;~11508;182.391;534.697
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;41600;25200;2804;16;2.6;240;400;22.788;135;~12948;182.917;535.749
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;46800;28350;3154;16;2.6;240;450;29.5425;130;~14840;242.437;711.419
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;52000;31500;3504;16;2.6;240;500;29.9866;135;~16280;242.963;712.471
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;1040;630;74;16;2.6;180;10;7.50323;116;~804;60.7613;178.182
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;5200;3150;354;16;2.6;180;50;7.59034;117;~1956;61.1824;179.023
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;10400;6300;704;16;2.6;180;100;7.84026;120;~3396;61.7088;180.074
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;15600;9450;1054;16;2.6;180;150;14.7105;129;~5288;121.228;355.745
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;20800;12600;1404;16;2.6;180;200;15.0634;125;~6728;121.755;356.796
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;26000;15750;1754;16;2.6;180;250;15.094;133;~8168;122.281;357.847
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;31200;18900;2104;16;2.6;180;300;22.0598;134;~10068;181.864;533.646
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;36400;22050;2454;16;2.6;180;350;22.2664;134;~11508;182.391;534.697
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;41600;25200;2804;16;2.6;180;400;22.6949;132;~12948;182.917;535.749
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;46800;28350;3154;16;2.6;180;450;29.5924;128;~14840;242.437;711.419
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;52000;31500;3504;16;2.6;180;500;29.9778;135;~16280;242.963;712.471
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;1040;630;74;16;2.6;120;10;7.47289;115;~804;60.7613;178.182
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;5200;3150;354;16;2.6;120;50;7.66334;115;~1956;61.1824;179.023
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;10400;6300;704;16;2.6;120;100;7.82507;112;~3396;61.7088;180.074
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;15600;9450;1054;16;2.6;120;150;14.8844;131;~5288;121.228;355.745
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;20800;12600;1404;16;2.6;120;200;14.903;127;~6728;121.755;356.796
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;26000;15750;1754;16;2.6;120;250;15.3517;131;~8168;122.281;357.847
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;31200;18900;2104;16;2.6;120;300;22.2801;135;~10068;181.864;533.646
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;36400;22050;2454;16;2.6;120;350;22.4042;133;~11508;182.391;534.697
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;41600;25200;2804;16;2.6;120;400;22.6807;134;~12948;182.917;535.749
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;46800;28350;3154;16;2.6;120;450;29.6642;129;~14840;242.437;711.419
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;52000;31500;3504;16;2.6;120;500;29.5595;137;~16280;242.963;712.471
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;1040;630;74;16;2.6;60;10;12.3863;115;~804;60.7613;178.182
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;5200;3150;354;16;2.6;60;50;12.7285;116;~1956;61.1824;179.023
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;10400;6300;704;16;2.6;60;100;12.9982;110;~3396;61.7088;180.074
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;15600;9450;1054;16;2.6;60;150;24.9993;130;~5288;121.228;355.745
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;20800;12600;1404;16;2.6;60;200;24.9061;126;~6728;121.755;356.796
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;26000;15750;1754;16;2.6;60;250;25.4365;134;~8168;122.281;357.847
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;31200;18900;2104;16;2.6;60;300;37.2698;133;~10068;181.864;533.646
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;36400;22050;2454;16;2.6;60;350;37.021;136;~11508;182.391;534.697
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;41600;25200;2804;16;2.6;60;400;37.5792;133;~12948;182.917;535.749
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;46800;28350;3154;16;2.6;60;450;49.4143;128;~14840;242.437;711.419
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;52000;31500;3504;16;2.6;60;500;49.6138;137;~16280;242.963;712.471
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;1040;630;74;16;2.3;240;10;8.37218;116;~804;60.7613;178.182
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;5200;3150;354;16;2.3;240;50;8.53792;115;~1956;61.1824;179.023
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;10400;6300;704;16;2.3;240;100;8.74517;112;~3396;61.7088;180.074
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;15600;9450;1054;16;2.3;240;150;16.6915;129;~5288;121.228;355.745
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;20800;12600;1404;16;2.3;240;200;16.8053;124;~6728;121.755;356.796
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;26000;15750;1754;16;2.3;240;250;17.1456;134;~8168;122.281;357.847
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;31200;18900;2104;16;2.3;240;300;25.096;130;~10068;181.864;533.646
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;36400;22050;2454;16;2.3;240;350;25.1569;133;~11508;182.391;534.697
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;41600;25200;2804;16;2.3;240;400;25.5261;134;~12948;182.917;535.749
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;46800;28350;3154;16;2.3;240;450;33.0636;131;~14840;242.437;711.419
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;52000;31500;3504;16;2.3;240;500;33.7173;136;~16280;242.963;712.471
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;1040;630;74;16;2.3;180;10;8.36739;114;~804;60.7613;178.182
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;5200;3150;354;16;2.3;180;50;8.56079;115;~1956;61.1824;179.023
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;10400;6300;704;16;2.3;180;100;8.79202;112;~3396;61.7088;180.074
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;15600;9450;1054;16;2.3;180;150;16.7026;130;~5288;121.228;355.745
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;20800;12600;1404;16;2.3;180;200;16.8058;125;~6728;121.755;356.796
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;26000;15750;1754;16;2.3;180;250;17.1584;133;~8168;122.281;357.847
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;31200;18900;2104;16;2.3;180;300;25.0824;135;~10068;181.864;533.646
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;36400;22050;2454;16;2.3;180;350;25.0853;136;~11508;182.391;534.697
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;41600;25200;2804;16;2.3;180;400;25.5936;134;~12948;182.917;535.749
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;46800;28350;3154;16;2.3;180;450;33.0451;135;~14840;242.437;711.419
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;52000;31500;3504;16;2.3;180;500;33.6554;135;~16280;242.963;712.471
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;1040;630;74;16;2.3;120;10;8.36496;114;~804;60.7613;178.182
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;5200;3150;354;16;2.3;120;50;8.56284;115;~1956;61.1824;179.023
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;10400;6300;704;16;2.3;120;100;8.78985;112;~3396;61.7088;180.074
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;15600;9450;1054;16;2.3;120;150;16.681;130;~5288;121.228;355.745
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;20800;12600;1404;16;2.3;120;200;16.8017;126;~6728;121.755;356.796
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;26000;15750;1754;16;2.3;120;250;17.1601;135;~8168;122.281;357.847
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;31200;18900;2104;16;2.3;120;300;25.1234;132;~10068;181.864;533.646
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;36400;22050;2454;16;2.3;120;350;25.1111;134;~11508;182.391;534.697
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;41600;25200;2804;16;2.3;120;400;25.5312;133;~12948;182.917;535.749
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;46800;28350;3154;16;2.3;120;450;33.0563;129;~14840;242.437;711.419
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;52000;31500;3504;16;2.3;120;500;33.6647;138;~16280;242.963;712.471
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;1040;630;74;16;2.3;60;10;13.9637;117;~804;60.7613;178.182
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;5200;3150;354;16;2.3;60;50;14.1972;115;~1956;61.1824;179.023
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;10400;6300;704;16;2.3;60;100;14.5776;113;~3396;61.7088;180.074
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;15600;9450;1054;16;2.3;60;150;27.6641;130;~5288;121.228;355.745
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;20800;12600;1404;16;2.3;60;200;27.8846;125;~6728;121.755;356.796
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;26000;15750;1754;16;2.3;60;250;28.4529;133;~8168;122.281;357.847
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;31200;18900;2104;16;2.3;60;300;41.6765;130;~10068;181.864;533.646
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;36400;22050;2454;16;2.3;60;350;41.8141;134;~11508;182.391;534.697
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;41600;25200;2804;16;2.3;60;400;42.606;133;~12948;182.917;535.749
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;46800;28350;3154;16;2.3;60;450;54.9722;136;~14840;242.437;711.419
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;52000;31500;3504;16;2.3;60;500;55.8791;135;~16280;242.963;712.471
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;1040;630;74;16;2;240;10;9.70809;119;~804;60.7613;178.182
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;5200;3150;354;16;2;240;50;9.92287;112;~1956;61.1824;179.023
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;10400;6300;704;16;2;240;100;10.1373;114;~3396;61.7088;180.074
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;15600;9450;1054;16;2;240;150;19.2915;130;~5288;121.228;355.745
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;20800;12600;1404;16;2;240;200;19.4211;126;~6728;121.755;356.796
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;26000;15750;1754;16;2;240;250;19.6898;133;~8168;122.281;357.847
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;31200;18900;2104;16;2;240;300;28.955;129;~10068;181.864;533.646
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;36400;22050;2454;16;2;240;350;28.9688;136;~11508;182.391;534.697
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;41600;25200;2804;16;2;240;400;29.5122;135;~12948;182.917;535.749
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;46800;28350;3154;16;2;240;450;38.2132;132;~14840;242.437;711.419
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;52000;31500;3504;16;2;240;500;38.4207;136;~16280;242.963;712.471
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;1040;630;74;16;2;180;10;9.68836;115;~804;60.7613;178.182
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;5200;3150;354;16;2;180;50;9.92253;116;~1956;61.1824;179.023
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;10400;6300;704;16;2;180;100;10.1512;112;~3396;61.7088;180.074
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;15600;9450;1054;16;2;180;150;19.2599;131;~5288;121.228;355.745
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;20800;12600;1404;16;2;180;200;19.4142;132;~6728;121.755;356.796
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;26000;15750;1754;16;2;180;250;19.8371;135;~8168;122.281;357.847
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;31200;18900;2104;16;2;180;300;28.6249;133;~10068;181.864;533.646
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;36400;22050;2454;16;2;180;350;29.0261;136;~11508;182.391;534.697
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;41600;25200;2804;16;2;180;400;29.4448;133;~12948;182.917;535.749
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;46800;28350;3154;16;2;180;450;38.1919;130;~14840;242.437;711.419
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;52000;31500;3504;16;2;180;500;38.8569;131;~16280;242.963;712.471
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;1040;630;74;16;2;120;10;9.71713;115;~804;60.7613;178.182
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;5200;3150;354;16;2;120;50;9.90729;115;~1956;61.1824;179.023
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;10400;6300;704;16;2;120;100;10.2005;116;~3396;61.7088;180.074
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;15600;9450;1054;16;2;120;150;19.2831;130;~5288;121.228;355.745
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;20800;12600;1404;16;2;120;200;19.4223;127;~6728;121.755;356.796
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;26000;15750;1754;16;2;120;250;19.6692;133;~8168;122.281;357.847
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;31200;18900;2104;16;2;120;300;28.6514;134;~10068;181.864;533.646
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;36400;22050;2454;16;2;120;350;28.911;135;~11508;182.391;534.697
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;41600;25200;2804;16;2;120;400;29.4411;133;~12948;182.917;535.749
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;46800;28350;3154;16;2;120;450;38.0923;128;~14840;242.437;711.419
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;52000;31500;3504;16;2;120;500;38.8364;139;~16280;242.963;712.471
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;1040;630;74;16;2;60;10;16.221;118;~804;60.7613;178.182
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;5200;3150;354;16;2;60;50;16.5832;116;~1956;61.1824;179.023
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;10400;6300;704;16;2;60;100;17.0112;112;~3396;61.7088;180.074
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;15600;9450;1054;16;2;60;150;31.9073;131;~5288;121.228;355.745
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;20800;12600;1404;16;2;60;200;32.3244;125;~6728;121.755;356.796
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;26000;15750;1754;16;2;60;250;32.9938;134;~8168;122.281;357.847
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;31200;18900;2104;16;2;60;300;47.7039;134;~10068;181.864;533.646
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;36400;22050;2454;16;2;60;350;48.1976;134;~11508;182.391;534.697
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;41600;25200;2804;16;2;60;400;48.9188;137;~12948;182.917;535.749
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;46800;28350;3154;16;2;60;450;63.4192;133;~14840;242.437;711.419
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;52000;31500;3504;16;2;60;500;64.3823;137;~16280;242.963;712.471
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;1040;630;74;16;1.7;240;10;11.4172;116;~804;60.7613;178.182
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;5200;3150;354;16;1.7;240;50;11.6495;116;~1956;61.1824;179.023
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;10400;6300;704;16;1.7;240;100;12.0051;120;~3396;61.7088;180.074
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;15600;9450;1054;16;1.7;240;150;22.4816;132;~5288;121.228;355.745
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;20800;12600;1404;16;1.7;240;200;22.7631;133;~6728;121.755;356.796
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;26000;15750;1754;16;1.7;240;250;23.3347;133;~8168;122.281;357.847
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;31200;18900;2104;16;1.7;240;300;34.0319;131;~10068;181.864;533.646
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;36400;22050;2454;16;1.7;240;350;33.9947;133;~11508;182.391;534.697
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;41600;25200;2804;16;1.7;240;400;34.6037;136;~12948;182.917;535.749
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;46800;28350;3154;16;1.7;240;450;44.8658;135;~14840;242.437;711.419
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;52000;31500;3504;16;1.7;240;500;45.5517;134;~16280;242.963;712.471
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;1040;630;74;16;1.7;180;10;11.4233;115;~804;60.7613;178.182
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;5200;3150;354;16;1.7;180;50;11.6761;119;~1956;61.1824;179.023
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;10400;6300;704;16;1.7;180;100;11.9895;112;~3396;61.7088;180.074
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;15600;9450;1054;16;1.7;180;150;22.6807;131;~5288;121.228;355.745
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;20800;12600;1404;16;1.7;180;200;22.823;127;~6728;121.755;356.796
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;26000;15750;1754;16;1.7;180;250;23.2606;134;~8168;122.281;357.847
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;31200;18900;2104;16;1.7;180;300;33.6721;126;~10068;181.864;533.646
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;36400;22050;2454;16;1.7;180;350;33.9653;135;~11508;182.391;534.697
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;41600;25200;2804;16;1.7;180;400;34.6089;134;~12948;182.917;535.749
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;46800;28350;3154;16;1.7;180;450;44.9175;133;~14840;242.437;711.419
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;52000;31500;3504;16;1.7;180;500;45.5929;136;~16280;242.963;712.471
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;1040;630;74;16;1.7;120;10;11.4181;117;~804;60.7613;178.182
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;5200;3150;354;16;1.7;120;50;11.6502;117;~1956;61.1824;179.023
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;10400;6300;704;16;1.7;120;100;11.9208;113;~3396;61.7088;180.074
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;15600;9450;1054;16;1.7;120;150;22.6881;126;~5288;121.228;355.745
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;20800;12600;1404;16;1.7;120;200;22.8471;125;~6728;121.755;356.796
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;26000;15750;1754;16;1.7;120;250;23.236;134;~8168;122.281;357.847
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;31200;18900;2104;16;1.7;120;300;33.9713;136;~10068;181.864;533.646
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;36400;22050;2454;16;1.7;120;350;33.988;135;~11508;182.391;534.697
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;41600;25200;2804;16;1.7;120;400;34.6076;128;~12948;182.917;535.749
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;46800;28350;3154;16;1.7;120;450;44.7367;130;~14840;242.437;711.419
valga,tapa,rapla;31_scalable_search;FIELD;maldishonest;lowgear;52000;31500;3504;16;1.7;120;500;45.5795;130;~16280;242.963;712.471
