nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;cpus;freqs;quotas;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;83200;50400;5604;8;2;240;800;22.1464;63;~23620;1115.68;3338.38
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;104000;63000;7004;8;2;240;1000;27.2471;63;~29508;1380.18;4129.8
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;124800;75600;8404;8;2;240;1200;32.8934;63;~35412;1661.15;4970.55
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;145600;88200;9804;8;2;240;1400;39.9974;62;~41316;1942.12;5811.29
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;166400;100800;11204;8;2;240;1600;40.6517;63;~47216;2214.89;6627.44
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;187200;113400;12604;8;2;240;1800;45.8737;63;~53120;2495.86;7468.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;208000;126000;14004;8;2;240;2000;50.58;63;~59008;2760.37;8259.6
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;1040;630;74;8;2;160;10;0.515366;63;~316;24.7696;74.1397
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;20800;12600;1404;8;2;160;200;5.57193;63;~5912;280.97;840.746
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;41600;25200;2804;8;2;160;400;11.1859;62;~11816;561.939;1681.49
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;62400;37800;4204;8;2;160;600;15.3283;63;~17716;834.709;2497.64
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;83200;50400;5604;8;2;160;800;22.1629;65;~23620;1115.68;3338.38
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;104000;63000;7004;8;2;160;1000;27.44;62;~29508;1380.18;4129.8
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;124800;75600;8404;8;2;160;1200;30.378;63;~35412;1661.15;4970.55
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;145600;88200;9804;8;2;160;1400;35.8412;62;~41316;1942.12;5811.29
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;166400;100800;11204;8;2;160;1600;44.091;64;~47216;2214.89;6627.44
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;187200;113400;12604;8;2;160;1800;45.8289;62;~53120;2495.86;7468.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;208000;126000;14004;8;2;160;2000;50.7183;63;~59008;2760.37;8259.6
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;1040;630;74;8;2;80;10;0.719199;62;~316;24.7696;74.1397
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;20800;12600;1404;8;2;80;200;5.88523;63;~5912;280.97;840.746
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;41600;25200;2804;8;2;80;400;11.5236;64;~11816;561.939;1681.49
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;62400;37800;4204;8;2;80;600;17.871;64;~17716;834.709;2497.64
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;83200;50400;5604;8;2;80;800;22.5948;65;~23620;1115.68;3338.38
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;104000;63000;7004;8;2;80;1000;28.5854;62;~29508;1380.18;4129.8
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;124800;75600;8404;8;2;80;1200;34.3386;62;~35412;1661.15;4970.55
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;145600;88200;9804;8;2;80;1400;40.8451;62;~41316;1942.12;5811.29
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;166400;100800;11204;8;2;80;1600;45.7965;60;~47216;2214.89;6627.44
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;187200;113400;12604;8;2;80;1800;50.6826;61;~53120;2495.86;7468.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;208000;126000;14004;8;2;80;2000;55.6793;62;~59008;2760.37;8259.6
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;1040;630;74;8;1.7;800;10;0.521567;62;~316;24.7696;74.1397
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;20800;12600;1404;8;1.7;800;200;5.52356;62;~5912;280.97;840.746
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;41600;25200;2804;8;1.7;800;400;11.6195;64;~11816;561.939;1681.49
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;62400;37800;4204;8;1.7;800;600;16.4574;64;~17716;834.709;2497.64
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;83200;50400;5604;8;1.7;800;800;21.9922;64;~23620;1115.68;3338.38
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;104000;63000;7004;8;1.7;800;1000;26.989;62;~29508;1380.18;4129.8
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;1040;630;74;8;2.6;800;10;0.546109;45;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;20800;12600;1404;8;2.6;800;200;3.01569;44;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;41600;25200;2804;8;2.6;800;400;5.57317;46;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;62400;37800;4204;8;2.6;800;600;8.14023;47;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;83200;50400;5604;8;2.6;800;800;10.5636;45;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;104000;63000;7004;8;2.6;800;1000;13.1997;45;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;124800;75600;8404;8;2.6;800;1200;15.5584;44;~34683;91.5722;261.801
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;145600;88200;9804;8;2.6;800;1400;18.3403;45;~40463;106.321;303.883
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;166400;100800;11204;8;2.6;800;1600;20.7341;45;~46243;121.069;345.965
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;187200;113400;12604;8;2.6;800;1800;23.2126;48;~52023;135.817;388.047
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;208000;126000;14004;8;2.6;800;2000;25.6786;46;~57795;150.502;430.001
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;1040;630;74;8;2.6;400;10;0.552514;43;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;20800;12600;1404;8;2.6;400;200;3.01053;44;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;41600;25200;2804;8;2.6;400;400;5.58773;44;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;62400;37800;4204;8;2.6;400;600;8.03254;44;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;83200;50400;5604;8;2.6;400;800;10.7225;47;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;104000;63000;7004;8;2.6;400;1000;13.1321;44;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;124800;75600;8404;8;2.6;400;1200;15.5698;44;~34683;91.5722;261.801
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;145600;88200;9804;8;2.6;400;1400;18.0617;46;~40463;106.321;303.883
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;166400;100800;11204;8;2.6;400;1600;20.791;46;~46243;121.069;345.965
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;187200;113400;12604;8;2.6;400;1800;23.2809;46;~52023;135.817;388.047
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;208000;126000;14004;8;2.6;400;2000;25.5943;45;~57795;150.502;430.001
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;1040;630;74;8;2.6;320;10;0.549026;43;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;20800;12600;1404;8;2.6;320;200;3.02368;44;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;41600;25200;2804;8;2.6;320;400;5.5488;44;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;62400;37800;4204;8;2.6;320;600;8.15702;45;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;83200;50400;5604;8;2.6;320;800;10.6148;44;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;104000;63000;7004;8;2.6;320;1000;13.1513;46;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;124800;75600;8404;8;2.6;320;1200;15.7515;45;~34683;91.5722;261.801
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;145600;88200;9804;8;2.6;320;1400;18.2469;46;~40463;106.321;303.883
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;166400;100800;11204;8;2.6;320;1600;20.7916;46;~46243;121.069;345.965
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;187200;113400;12604;8;2.6;320;1800;23.3725;46;~52023;135.817;388.047
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;208000;126000;14004;8;2.6;320;2000;25.8146;46;~57795;150.502;430.001
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;1040;630;74;8;2.6;240;10;0.554923;43;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;20800;12600;1404;8;2.6;240;200;2.99698;46;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;41600;25200;2804;8;2.6;240;400;5.56988;46;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;62400;37800;4204;8;2.6;240;600;8.03984;45;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;83200;50400;5604;8;2.6;240;800;10.5973;44;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;104000;63000;7004;8;2.6;240;1000;13.1007;45;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;124800;75600;8404;8;2.6;240;1200;15.7504;45;~34683;91.5722;261.801
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;145600;88200;9804;8;2.6;240;1400;18.1276;46;~40463;106.321;303.883
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;166400;100800;11204;8;2.6;240;1600;20.974;47;~46243;121.069;345.965
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;187200;113400;12604;8;2.6;240;1800;23.1735;48;~52023;135.817;388.047
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;208000;126000;14004;8;2.6;240;2000;25.6713;46;~57795;150.502;430.001
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;1040;630;74;8;2.6;160;10;0.549264;43;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;20800;12600;1404;8;2.6;160;200;3.01617;44;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;41600;25200;2804;8;2.6;160;400;5.52045;46;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;62400;37800;4204;8;2.6;160;600;8.08069;45;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;83200;50400;5604;8;2.6;160;800;10.6171;45;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;104000;63000;7004;8;2.6;160;1000;13.1747;46;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;124800;75600;8404;8;2.6;160;1200;15.6736;44;~34683;91.5722;261.801
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;145600;88200;9804;8;2.6;160;1400;18.1263;45;~40463;106.321;303.883
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;166400;100800;11204;8;2.6;160;1600;20.662;46;~46243;121.069;345.965
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;187200;113400;12604;8;2.6;160;1800;23.1903;46;~52023;135.817;388.047
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;208000;126000;14004;8;2.6;160;2000;25.8285;46;~57795;150.502;430.001
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;1040;630;74;8;2.6;80;10;0.69463;43;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;20800;12600;1404;8;2.6;80;200;3.5128;44;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;41600;25200;2804;8;2.6;80;400;6.38019;44;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;62400;37800;4204;8;2.6;80;600;9.25122;47;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;83200;50400;5604;8;2.6;80;800;12.2694;44;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;104000;63000;7004;8;2.6;80;1000;15.0247;45;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;124800;75600;8404;8;2.6;80;1200;17.9357;45;~34683;91.5722;261.801
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;145600;88200;9804;8;2.6;80;1400;20.8116;46;~40463;106.321;303.883
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;166400;100800;11204;8;2.6;80;1600;23.8143;46;~46243;121.069;345.965
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;187200;113400;12604;8;2.6;80;1800;26.6296;47;~52023;135.817;388.047
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;208000;126000;14004;8;2.6;80;2000;29.4339;48;~57795;150.502;430.001
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;1040;630;74;8;2.3;800;10;0.548642;43;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;20800;12600;1404;8;2.3;800;200;2.97003;44;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;41600;25200;2804;8;2.3;800;400;5.53905;44;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;62400;37800;4204;8;2.3;800;600;8.09418;45;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;83200;50400;5604;8;2.3;800;800;10.5586;45;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;104000;63000;7004;8;2.3;800;1000;13.2187;44;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;124800;75600;8404;8;2.3;800;1200;15.5775;46;~34683;91.5722;261.801
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;145600;88200;9804;8;2.3;800;1400;18.2568;45;~40463;106.321;303.883
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;166400;100800;11204;8;2.3;800;1600;20.6741;46;~46243;121.069;345.965
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;187200;113400;12604;8;2.3;800;1800;23.4427;46;~52023;135.817;388.047
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;208000;126000;14004;8;2.3;800;2000;25.6566;46;~57795;150.502;430.001
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;1040;630;74;8;2.3;400;10;0.549572;43;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;20800;12600;1404;8;2.3;400;200;3.01639;44;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;41600;25200;2804;8;2.3;400;400;5.53959;46;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;62400;37800;4204;8;2.3;400;600;8.0352;44;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;83200;50400;5604;8;2.3;400;800;10.5414;45;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;104000;63000;7004;8;2.3;400;1000;13.159;47;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;124800;75600;8404;8;2.3;400;1200;15.704;46;~34683;91.5722;261.801
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;145600;88200;9804;8;2.3;400;1400;18.1315;45;~40463;106.321;303.883
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;166400;100800;11204;8;2.3;400;1600;20.855;47;~46243;121.069;345.965
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;187200;113400;12604;8;2.3;400;1800;23.2013;46;~52023;135.817;388.047
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;208000;126000;14004;8;2.3;400;2000;25.7272;46;~57795;150.502;430.001
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;1040;630;74;8;2.3;320;10;0.550354;43;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;20800;12600;1404;8;2.3;320;200;3.03354;44;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;41600;25200;2804;8;2.3;320;400;5.54772;44;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;62400;37800;4204;8;2.3;320;600;8.08901;47;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;83200;50400;5604;8;2.3;320;800;10.6411;44;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;104000;63000;7004;8;2.3;320;1000;13.1337;45;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;124800;75600;8404;8;2.3;320;1200;15.5948;45;~34683;91.5722;261.801
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;145600;88200;9804;8;2.3;320;1400;18.1166;44;~40463;106.321;303.883
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;166400;100800;11204;8;2.3;320;1600;20.7776;47;~46243;121.069;345.965
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;187200;113400;12604;8;2.3;320;1800;23.558;47;~52023;135.817;388.047
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;208000;126000;14004;8;2.3;320;2000;25.7855;48;~57795;150.502;430.001
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;1040;630;74;8;2.3;240;10;0.550212;43;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;20800;12600;1404;8;2.3;240;200;3.00233;46;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;41600;25200;2804;8;2.3;240;400;5.5253;44;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;62400;37800;4204;8;2.3;240;600;8.15636;45;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;83200;50400;5604;8;2.3;240;800;10.5908;44;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;104000;63000;7004;8;2.3;240;1000;13.3687;44;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;124800;75600;8404;8;2.3;240;1200;15.598;46;~34683;91.5722;261.801
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;145600;88200;9804;8;2.3;240;1400;18.4192;44;~40463;106.321;303.883
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;166400;100800;11204;8;2.3;240;1600;20.7174;46;~46243;121.069;345.965
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;187200;113400;12604;8;2.3;240;1800;23.0926;45;~52023;135.817;388.047
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;208000;126000;14004;8;2.3;240;2000;25.6844;48;~57795;150.502;430.001
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;1040;630;74;8;2.3;160;10;0.549391;43;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;20800;12600;1404;8;2.3;160;200;2.99033;44;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;41600;25200;2804;8;2.3;160;400;5.57534;46;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;62400;37800;4204;8;2.3;160;600;8.08826;44;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;83200;50400;5604;8;2.3;160;800;10.5688;45;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;104000;63000;7004;8;2.3;160;1000;13.1561;45;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;124800;75600;8404;8;2.3;160;1200;15.6961;45;~34683;91.5722;261.801
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;145600;88200;9804;8;2.3;160;1400;18.1408;47;~40463;106.321;303.883
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;166400;100800;11204;8;2.3;160;1600;20.6379;45;~46243;121.069;345.965
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;187200;113400;12604;8;2.3;160;1800;23.1907;50;~52023;135.817;388.047
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;208000;126000;14004;8;2.3;160;2000;25.828;48;~57795;150.502;430.001
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;1040;630;74;8;2.3;80;10;0.669044;45;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;20800;12600;1404;8;2.3;80;200;3.50041;46;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;41600;25200;2804;8;2.3;80;400;6.46027;44;~11571;32.643;93.6024
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;62400;37800;4204;8;2.3;80;600;9.25438;46;~17351;47.3913;135.684
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;83200;50400;5604;8;2.3;80;800;12.1029;44;~23131;62.1396;177.766
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;104000;63000;7004;8;2.3;80;1000;15.0783;44;~28903;76.8239;219.72
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;124800;75600;8404;8;2.3;80;1200;18.089;45;~34683;91.5722;261.801
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;145600;88200;9804;8;2.3;80;1400;20.7108;46;~40463;106.321;303.883
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;166400;100800;11204;8;2.3;80;1600;23.6094;46;~46243;121.069;345.965
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;187200;113400;12604;8;2.3;80;1800;26.6045;48;~52023;135.817;388.047
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;208000;126000;14004;8;2.3;80;2000;29.3305;46;~57795;150.502;430.001
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;1040;630;74;8;2;800;10;0.599133;45;~307;3.31527;9.77682
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;20800;12600;1404;8;2;800;200;3.27668;44;~5791;17.8946;51.5207
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;hemi;41600;25200;2804;8;2;800;400;5.97739;46;~11571;32.643;93.6024
