program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;latencies(ms);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
31;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;30;8.39748;8.84;15;10;NA;1.16047;NA;NA;NA;NA;NA;NA;NA;4.4e-05;3;8.29396;0.59072;5;8.37822;NA;NA;NA;0.284832;783;8.2334;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;30;12.3767;13.00;15;7;NA;1.16047;NA;NA;NA;NA;NA;NA;NA;4.4e-05;3;12.2286;0.59072;5;12.3573;NA;NA;NA;0.284832;783;12.153;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;30;16.3583;17.17;15;5;NA;1.16047;NA;NA;NA;NA;NA;NA;NA;4.4e-05;3;16.1649;0.59072;5;16.339;NA;NA;NA;0.284832;783;16.0747;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;30;20.3415;21.34;13;4;NA;1.16047;NA;NA;NA;NA;NA;NA;NA;4.4e-05;3;20.1023;0.59072;5;20.3222;NA;NA;NA;0.284832;783;19.997;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;30;24.3175;25.51;15;3;NA;1.16047;NA;NA;NA;NA;NA;NA;NA;4.4e-05;3;24.0343;0.59072;5;24.2984;NA;NA;NA;0.284832;783;23.9144;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;30;28.2949;29.67;15;3;NA;1.16047;NA;NA;NA;NA;NA;NA;NA;4.4e-05;3;27.9662;0.59072;5;28.2755;NA;NA;NA;0.284832;783;27.831;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;30;32.2727;33.84;13;2;NA;1.16047;NA;NA;NA;NA;NA;NA;NA;4.4e-05;3;31.9331;0.59072;5;32.2536;NA;NA;NA;0.284832;783;31.7482;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;30;36.3033;38.04;13;2;NA;1.16047;NA;NA;NA;NA;NA;NA;NA;4.4e-05;3;35.8356;0.59072;5;36.2842;NA;NA;NA;0.284832;783;35.6697;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;30;40.2358;42.16;13;2;NA;1.16047;NA;NA;NA;NA;NA;NA;NA;4.4e-05;3;39.7718;0.59072;5;40.2168;NA;NA;NA;0.284832;783;39.5915;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;ps-rep-bin;3;0.55;33;1;NA;NA;NA;1920;64;NA;NA;NA;7770;1532;0;30;1.48893;1.54;373;106;NA;67.2439;NA;9.6e-05;6;0.564893;9.6e-05;6;1.48638;0.000284;11;0.00523888;NA;NA;NA;67.2433;789;0.410724;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;30;5.86473;6.10;373;29;NA;67.2439;NA;9.6e-05;6;0.659466;9.6e-05;6;5.89096;0.000284;11;0.0703948;NA;NA;NA;67.2433;789;4.74622;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;30;10.3161;10.77;371;16;NA;67.2439;NA;9.6e-05;6;0.838476;9.6e-05;6;10.3644;0.000284;11;0.18672;NA;NA;NA;67.2433;789;9.06657;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;30;14.7938;15.42;372;11;NA;67.2439;NA;9.6e-05;6;1.10175;9.6e-05;6;14.8663;0.000284;11;0.302872;NA;NA;NA;67.2433;789;13.4151;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;30;19.3157;20.13;370;9;NA;67.2439;NA;9.6e-05;6;1.35276;9.6e-05;6;19.3945;0.000284;11;0.464021;NA;NA;NA;67.2433;789;17.8028;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;30;23.8847;24.89;373;7;NA;67.2439;NA;9.6e-05;6;1.70483;9.6e-05;6;24.0336;0.000284;11;0.425097;NA;NA;NA;67.2433;789;22.3494;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;30;28.1154;29.30;371;6;NA;67.2439;NA;9.6e-05;6;1.79501;9.6e-05;6;28.2661;0.000284;11;0.558105;NA;NA;NA;67.2433;789;26.4722;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;30;32.9481;34.40;372;5;NA;67.2439;NA;9.6e-05;6;2.26093;9.6e-05;6;33.0873;0.000284;11;0.763251;NA;NA;NA;67.2433;789;31.1332;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;30;37.3777;38.93;372;4;NA;67.2439;NA;9.6e-05;6;2.43625;9.6e-05;6;37.6173;0.000284;11;0.540069;NA;NA;NA;67.2433;789;35.6987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;30;41.4829;43.33;372;4;NA;67.2439;NA;9.6e-05;6;2.49611;9.6e-05;6;41.7568;0.000284;11;0.589371;NA;NA;NA;67.2433;789;39.71;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;30;46.0709;47.99;371;3;NA;67.2439;NA;9.6e-05;6;2.95595;9.6e-05;6;46.3727;0.000284;11;0.70816;NA;NA;NA;67.2433;789;44.209;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;mal-shamir-bmr;3;0.55;33;1;NA;NA;NA;1920;64;NA;NA;NA;7770;1532;0;30;0.371484;0.42;58;125;NA;33.8032;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;30;1.60127;1.84;57;49;NA;33.8032;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;30;2.52322;2.96;58;32;NA;33.8032;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;30;3.41427;4.01;58;23;NA;33.8032;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;30;4.32456;5.10;56;18;NA;33.8032;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;30;5.22256;6.18;57;15;NA;33.8032;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;30;6.14011;7.27;58;13;NA;33.8032;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;30;7.06002;8.36;55;11;NA;33.8032;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;30;7.91874;9.39;60;10;NA;33.8032;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;30;8.86694;10.52;59;9;NA;33.8032;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;30;9.68006;11.50;59;8;NA;33.8032;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;shamir-bmr;3;0.55;33;1;NA;NA;NA;1920;64;NA;NA;NA;7770;1532;0;30;0.114529;0.15;45;79;NA;10.0261;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;30;1.04773;1.29;46;24;NA;10.0261;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;30;1.85314;2.28;45;13;NA;10.0261;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;30;2.65166;3.25;45;10;NA;10.0261;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;30;3.452;4.23;44;7;NA;10.0261;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;30;4.23023;5.18;46;6;NA;10.0261;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;30;4.96668;6.09;49;5;NA;10.0261;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;30;5.84671;7.15;45;4;NA;10.0261;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;30;6.69661;8.17;43;4;NA;10.0261;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;30;7.48779;9.13;43;3;NA;10.0261;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;30;8.20863;10.03;52;3;NA;10.0261;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;rep-bmr;3;0.55;33;1;NA;NA;NA;1920;64;NA;NA;NA;7770;1532;0;30;0.102585;0.15;39;90;NA;4.82333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;rep-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;30;0.676725;0.93;38;25;NA;4.82333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;rep-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;30;1.21571;1.67;41;15;NA;4.82333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;rep-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;30;1.64821;2.29;39;11;NA;4.82333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;rep-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;30;2.11636;2.96;37;8;NA;4.82333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;rep-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;30;2.64356;3.68;36;6;NA;4.82333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;rep-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;30;3.10497;4.31;38;6;NA;4.82333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;rep-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;30;3.66643;5.07;39;5;NA;4.82333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;rep-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;30;4.15483;5.75;38;4;NA;4.82333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;rep-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;30;4.64879;6.44;40;4;NA;4.82333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;rep-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;30;5.14958;7.13;39;3;NA;4.82333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;0.55;33;1;NA;NA;NA;1920;64;NA;NA;NA;7770;1532;0;30;0.282928;0.32;12;89;NA;0.009746;NA;4.8e-05;3;0.28095;4.8e-05;3;0.281659;NA;NA;NA;NA;NA;NA;0.009698;782;0.275137;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;30;4.37492;4.61;11;9;NA;0.009746;NA;4.8e-05;3;4.35766;4.8e-05;3;4.38887;NA;NA;NA;NA;NA;NA;0.009698;782;4.34924;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;30;8.29364;8.73;10;5;NA;0.009746;NA;4.8e-05;3;8.26067;4.8e-05;3;8.32375;NA;NA;NA;NA;NA;NA;0.009698;782;8.2518;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;30;12.2203;12.84;11;4;NA;0.009746;NA;4.8e-05;3;12.1727;4.8e-05;3;12.2646;NA;NA;NA;NA;NA;NA;0.009698;782;12.164;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;30;16.1421;17.01;12;3;NA;0.009746;NA;4.8e-05;3;16.0801;4.8e-05;3;16.2006;NA;NA;NA;NA;NA;NA;0.009698;782;16.0714;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;30;20.0943;21.15;11;2;NA;0.009746;NA;4.8e-05;3;20.0175;4.8e-05;3;20.168;NA;NA;NA;NA;NA;NA;0.009698;782;20.0087;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;30;24.0507;25.22;11;2;NA;0.009746;NA;4.8e-05;3;23.9588;4.8e-05;3;24.1395;NA;NA;NA;NA;NA;NA;0.009698;782;23.9503;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;30;27.9499;29.32;10;2;NA;0.009746;NA;4.8e-05;3;27.8428;4.8e-05;3;28.0544;NA;NA;NA;NA;NA;NA;0.009698;782;27.8343;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;30;31.8959;33.45;11;1;NA;0.009746;NA;4.8e-05;3;31.7743;4.8e-05;3;32.0148;NA;NA;NA;NA;NA;NA;0.009698;782;31.7654;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;30;35.8306;37.57;11;1;NA;0.009746;NA;4.8e-05;3;35.6937;4.8e-05;3;35.9654;NA;NA;NA;NA;NA;NA;0.009698;782;35.6849;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;30;39.7646;41.69;11;1;NA;0.009746;NA;4.8e-05;3;39.613;4.8e-05;3;39.9136;NA;NA;NA;NA;NA;NA;0.009698;782;39.6039;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;0.55;33;1;NA;NA;NA;1920;64;NA;NA;NA;7770;1532;0;30;0.3464;0.39;12;160;NA;0.019444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.01938;781;0.334269;NA;NA;NA;6.4e-05;1;0.0007771;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;30;4.32208;4.56;12;18;NA;0.019444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.01938;781;4.30508;NA;NA;NA;6.4e-05;1;0.0108159;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;30;8.25203;8.70;12;10;NA;0.019444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.01938;781;8.23464;NA;NA;NA;6.4e-05;1;0.0209315;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;30;12.1737;12.80;12;7;NA;0.019444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.01938;781;12.1566;NA;NA;NA;6.4e-05;1;0.0307889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;30;16.0955;16.91;10;5;NA;0.019444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.01938;781;16.0781;NA;NA;NA;6.4e-05;1;0.040943;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
