comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.45;233;1;0;6;256;0;1;0;2;0;0;1200;81920;0;0;.003033;NA;.094681;1.546998;1.546998;1.923333;1278;40
1.44;231;1;0;6;256;0;1;0;2;0;0;1100;81920;0;0;.002409;NA;.092457;1.948409;1.948408;2.248333;1278;33
1.45;232;1;0;6;256;0;1;0;2;0;0;1000;81920;0;0;.002395;NA;.094849;1.846049;1.846049;2.296666;1277;33
1.44;233;1;0;6;256;0;1;0;2;0;0;900;81920;0;0;.002400;NA;.094953;2.230018;2.230018;2.665000;1278;28
1.42;232;1;0;6;256;0;1;0;2;0;0;800;81920;0;0;.002403;NA;.095867;2.356709;2.356709;2.825000;1278;27
1.42;232;1;0;6;256;0;1;0;2;0;0;700;81920;0;0;.002378;NA;.096559;2.518967;2.518967;3.141666;1278;24
1.46;232;1;0;6;256;0;1;0;2;0;0;600;81920;0;0;.002412;NA;.097294;2.580858;2.580858;3.445000;1278;22
1.46;233;1;0;6;256;0;1;0;2;0;0;500;81920;0;0;.002393;NA;.096017;3.151324;3.151324;4.223333;1278;18
1.44;233;1;0;6;256;0;1;0;2;0;0;400;81920;0;0;.002375;NA;.095026;4.220168;4.220168;5.490000;1278;14
1.45;232;1;0;6;256;0;1;0;2;0;0;300;81920;0;0;.002392;NA;.099475;6.489721;6.489721;7.728333;1278;10
1.45;236;1;0;6;256;0;1;0;3;0;0;1500;81920;0;0;.000596;NA;.054372;1.578108;1.578108;1.835000;800;28
1.45;232;1;0;6;256;0;1;0;3;0;0;1400;81920;0;0;.000598;NA;.054371;1.647714;1.647714;1.961666;800;25
1.46;232;1;0;6;256;0;1;0;3;0;0;1300;81920;0;0;.000603;NA;.054198;1.745820;1.745819;2.110000;800;24
1.43;232;1;0;6;256;0;1;0;3;0;0;1200;81920;0;0;.000597;NA;.055058;2.014362;2.014362;2.281666;800;22
1.43;232;1;0;6;256;0;1;0;3;0;0;1100;81920;0;0;.000596;NA;.054653;1.979148;1.979148;2.488333;800;20
1.45;231;1;0;6;256;0;1;0;3;0;0;1000;81920;0;0;.000600;NA;.055321;2.412251;2.412251;2.730000;800;18
1.41;232;1;0;6;256;0;1;0;3;0;0;900;81920;0;0;.000598;NA;.055376;2.490455;2.490454;3.028333;800;17
1.44;233;1;0;6;256;0;1;0;3;0;0;800;81920;0;0;.000600;NA;.054354;2.840670;2.840670;3.401666;800;14
1.45;232;1;0;6;256;0;1;0;3;0;0;700;81920;0;0;.000597;NA;.054179;3.108943;3.108943;3.878333;800;13
1.45;232;1;0;6;256;0;1;0;3;0;0;600;81920;0;0;.000602;NA;.054984;3.761542;3.761542;4.515000;800;11
1.42;233;1;0;6;256;0;1;0;3;0;0;500;81920;0;0;.000600;NA;.054590;4.468583;4.468583;5.411666;800;9
1.44;232;1;0;6;256;0;1;0;3;0;0;400;81920;0;0;.000596;NA;.055643;5.590281;5.590281;6.750000;800;7
1.45;231;1;0;6;256;0;1;0;3;0;0;300;81920;0;0;.000601;NA;.054752;7.749050;7.749050;8.985000;800;5
1.42;232;1;0;6;256;0;1;0;4;0;0;1500;81920;0;0;.000630;NA;.052912;1.494553;1.494553;1.830000;798;26
1.44;230;1;0;6;256;0;1;0;4;0;0;1400;81920;0;0;.000631;NA;.053610;1.681694;1.681694;1.955000;797;25
1.44;232;1;0;6;256;0;1;0;4;0;0;1300;81920;0;0;.000641;NA;.053335;1.792793;1.792793;2.101666;798;24
1.41;232;1;0;6;256;0;1;0;4;0;0;1200;81920;0;0;.000614;NA;.053076;1.960166;1.960166;2.270000;797;22
1.44;231;1;0;6;256;0;1;0;4;0;0;1100;81920;0;0;.000596;NA;.052301;2.097758;2.097757;2.473333;797;20
1.45;232;1;0;6;256;0;1;0;4;0;0;1000;81920;0;0;.000616;NA;.053967;2.469767;2.469767;2.715000;797;18
1.43;231;1;0;6;256;0;1;0;4;0;0;900;81920;0;0;.000615;NA;.053298;2.479162;2.479162;3.008333;797;16
1.45;231;1;0;6;256;0;1;0;4;0;0;800;81920;0;0;.000628;NA;.054426;2.918002;2.918002;3.381666;798;15
1.45;231;1;0;6;256;0;1;0;4;0;0;700;81920;0;0;.000624;NA;.052256;3.065934;3.065934;3.853333;798;12
1.43;231;1;0;6;256;0;1;0;4;0;0;600;81920;0;0;.000615;NA;.054708;3.845542;3.845542;4.488333;798;11
1.44;231;1;0;6;256;0;1;0;4;0;0;500;81920;0;0;.000614;NA;.054160;4.375170;4.375170;5.376666;797;9
1.41;232;1;0;6;256;0;1;0;4;0;0;400;81920;0;0;.000614;NA;.055545;5.792553;5.792553;6.705000;798;7
1.44;231;1;0;6;256;0;1;0;4;0;0;300;81920;0;0;.000616;NA;.056059;8.871319;8.871319;8.925000;798;5
1.44;233;1;0;6;256;0;1;0;5;0;0;1500;81920;0;0;.000600;NA;.060496;1.493781;1.493781;1.840000;960;30
1.46;231;1;0;6;256;0;1;0;5;0;0;1400;81920;0;0;.000597;NA;.060893;1.592982;1.592982;1.966666;960;28
1.45;231;1;0;6;256;0;1;0;5;0;0;1300;81920;0;0;.000600;NA;.060111;1.838938;1.838938;2.113333;960;25
1.44;231;1;0;6;256;0;1;0;5;0;0;1200;81920;0;0;.000596;NA;.059687;1.899912;1.899912;2.281666;960;23
1.43;232;1;0;6;256;0;1;0;5;0;0;1100;81920;0;0;.000600;NA;.060139;2.049056;2.049056;2.488333;960;22
1.42;232;1;0;6;256;0;1;0;5;0;0;1000;81920;0;0;.000598;NA;.060544;2.446818;2.446818;2.731666;960;20
1.43;231;1;0;6;256;0;1;0;5;0;0;900;81920;0;0;.000597;NA;.060323;2.511576;2.511576;3.028333;960;18
1.45;232;1;0;6;256;0;1;0;5;0;0;800;81920;0;0;.000599;NA;.060197;2.801606;2.801606;3.400000;960;16
1.41;232;1;0;6;256;0;1;0;5;0;0;700;81920;0;0;.000596;NA;.061567;3.167932;3.167932;3.881666;960;14
1.42;231;1;0;6;256;0;1;0;5;0;0;600;81920;0;0;.000601;NA;.060206;3.633098;3.633098;4.520000;960;12
1.43;232;1;0;6;256;0;1;0;5;0;0;500;81920;0;0;.000598;NA;.061682;4.400281;4.400281;5.413333;960;10
1.40;232;1;0;6;256;0;1;0;5;0;0;400;81920;0;0;.000598;NA;.061440;5.501231;5.501231;6.755000;960;8
1.45;232;1;0;6;256;0;1;0;5;0;0;300;81920;0;0;.000600;NA;.062213;7.673310;7.673310;8.990000;960;6
1.44;231;1;0;6;256;0;1;0;6;0;0;1500;81920;0;0;.000303;NA;.026803;.783049;.783049;.948333;642;37
1.39;231;1;0;6;256;0;1;0;6;0;0;1400;81920;0;0;.000304;NA;.026417;.842835;.842835;1.011666;642;34
1.42;231;1;0;6;256;0;1;0;6;0;0;1300;81920;0;0;.000303;NA;.026221;.875668;.875668;1.085000;643;31
1.43;231;1;0;6;256;0;1;0;6;0;0;1200;81920;0;0;.000305;NA;.026680;1.000236;1.000235;1.173333;642;30
1.39;231;1;0;6;256;0;1;0;6;0;0;1100;81920;0;0;.000960;NA;.025994;1.129930;1.129929;1.275000;643;27
1.42;232;1;0;6;256;0;1;0;6;0;0;1000;81920;0;0;.000303;NA;.027723;1.185429;1.185429;1.398333;643;25
1.41;231;1;0;6;256;0;1;0;6;0;0;900;81920;0;0;.000305;NA;.026259;1.270651;1.270651;1.548333;642;22
1.42;231;1;0;6;256;0;1;0;6;0;0;800;81920;0;0;.000306;NA;.026745;1.412948;1.412948;1.735000;643;19
1.41;231;1;0;6;256;0;1;0;6;0;0;700;81920;0;0;.000305;NA;.026269;1.554793;1.554793;1.976666;643;17
1.42;231;1;0;6;256;0;1;0;6;0;0;600;81920;0;0;.000302;NA;.026758;1.843293;1.843293;2.296666;643;15
1.40;230;1;0;6;256;0;1;0;6;0;0;500;81920;0;0;.000303;NA;.026995;2.205100;2.205100;2.750000;642;12
1.41;230;1;0;6;256;0;1;0;6;0;0;400;81920;0;0;.000303;NA;.027097;2.849821;2.849820;3.423333;643;10
1.43;231;1;0;6;256;0;1;0;6;0;0;300;81920;0;0;.000303;NA;.027143;4.292629;4.292629;4.550000;642;7
