comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  datatype  optshare  packbool  protocol  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
3.03          233                1                  256       1         0         2         40             600              1024        0           0           0.003536     NA          0.023846          0.106771            0.106771           0.12                 21            35
3.02          233                1                  256       1         0         2         40             600              4096        0           0           0.012677     NA          0.076964          0.450821            0.450820           0.51                 75            27
3.01          234                1                  256       1         0         2         40             600              8192        0           0           0.024163     NA          0.137459          0.899872            0.899871           1.00                 147           23
3.01          235                1                  256       1         0         2         40             400              1024        0           0           0.003459     NA          0.028422          0.154505            0.154504           0.17                 23            29
3.01          234                1                  256       1         0         2         40             400              4096        0           0           0.012474     NA          0.083642          0.606515            0.606514           0.67                 75            22
3.02          233                1                  256       1         0         2         40             400              8192        0           0           0.024200     NA          0.155409          1.207343            1.207342           1.32                 147           20
3.03          234                1                  256       1         0         2         40             200              1024        0           0           0.002955     NA          0.025331          0.285297            0.285296           0.30                 21            13
3.10          233                1                  256       1         0         2         40             200              4096        0           0           0.012185     NA          0.088051          1.099533            1.099532           1.16                 75            13
3.01          234                1                  256       1         0         2         40             200              8192        0           0           0.024201     NA          0.161497          2.175503            2.175502           2.28                 147           11
3.01          233                1                  256       1         0         2         40             100              1024        0           0           0.003418     NA          0.033358          0.530877            0.530876           0.55                 21            10
3.02          234                1                  256       1         0         2         40             100              4096        0           0           0.012722     NA          0.108321          2.328160            2.328159           2.38                 75            6
3.03          233                1                  256       1         0         2         40             100              8192        0           0           0.024705     NA          0.194268          4.959493            4.959492           5.07                 147           6
3.01          234                1                  256       1         0         2         40             50               1024        0           0           0.003399     NA          0.031977          1.045771            1.045770           1.06                 21            5
3.01          234                1                  256       1         0         2         40             50               4096        0           0           0.011688     NA          0.103284          4.217846            4.217844           4.28                 75            3
3.02          234                1                  256       1         0         2         40             50               8192        0           0           0.024585     NA          0.216757          8.454197            8.454196           8.56                 147           3
3.01          234                1                  256       1         0         2         40             30               1024        0           0           0.003358     NA          0.030148          2.021546            2.021545           2.04                 23            2
3.00          233                1                  256       1         0         2         40             30               4096        0           0           0.012128     NA          0.096427          7.008212            7.008211           7.08                 75            2
3.04          236                1                  256       1         0         2         40             30               8192        0           0           0.024469     NA          0.232311          14.037752           14.037751          14.15                147           2
3.02          234                1                  256       1         0         2         60             1000             1024        0           0           0.003148     NA          0.022654          0.072201            0.072200           0.09                 21            48
3.01          234                1                  256       1         0         2         60             1000             4096        0           0           0.011824     NA          0.074208          0.267299            0.267298           0.33                 75            39
3.02          233                1                  256       1         0         2         60             1000             8192        0           0           0.024039     NA          0.138249          0.522935            0.522934           0.63                 147           39
3.01          233                1                  256       1         0         2         60             800              1024        0           0           0.003467     NA          0.020544          0.086392            0.086391           0.10                 21            38
3.03          233                1                  256       1         0         2         60             800              4096        0           0           0.011880     NA          0.080512          0.309307            0.309306           0.37                 75            38
3.01          235                1                  256       1         0         2         60             800              8192        0           0           0.023842     NA          0.148548          0.661942            0.661942           0.77                 147           33
3.04          233                1                  256       1         0         2         60             600              1024        0           0           0.003437     NA          0.025132          0.110191            0.110191           0.13                 21            35
3.02          234                1                  256       1         0         2         60             600              4096        0           0           0.012671     NA          0.077655          0.389439            0.389438           0.45                 75            31
3.01          234                1                  256       1         0         2         60             600              8192        0           0           0.024315     NA          0.155732          0.802310            0.802309           0.91                 147           29
3.02          234                1                  256       1         0         2         60             400              1024        0           0           0.003529     NA          0.029823          0.157268            0.157267           0.18                 21            29
3.04          234                1                  256       1         0         2         60             400              4096        0           0           0.012389     NA          0.077492          0.583220            0.583220           0.64                 75            21
3.03          234                1                  256       1         0         2         60             400              8192        0           0           0.024155     NA          0.134564          1.125573            1.125572           1.23                 147           19
3.02          235                1                  256       1         0         2         60             200              1024        0           0           0.003309     NA          0.029840          0.308913            0.308911           0.34                 21            16
3.03          233                1                  256       1         0         2         60             200              4096        0           0           0.012129     NA          0.089398          1.138133            1.138132           1.20                 75            12
3.03          234                1                  256       1         0         2         60             200              8192        0           0           0.024790     NA          0.165657          2.187440            2.187439           2.30                 147           12
3.01          234                1                  256       1         0         2         60             100              1024        0           0           0.003317     NA          0.029595          0.612790            0.612789           0.63                 23            8
3.01          233                1                  256       1         0         2         60             100              4096        0           0           0.012336     NA          0.090208          2.477280            2.477279           2.54                 75            6
3.02          233                1                  256       1         0         2         60             100              8192        0           0           0.024632     NA          0.194361          4.958821            4.958820           5.07                 147           6
3.01          234                1                  256       1         0         2         60             50               1024        0           0           0.003444     NA          0.033534          1.046496            1.046495           1.07                 23            5
3.05          234                1                  256       1         0         2         60             50               4096        0           0           0.012469     NA          0.119855          4.220889            4.220888           4.28                 75            4
3.02          233                1                  256       1         0         2         60             50               8192        0           0           0.024565     NA          0.244415          9.836515            9.836515           9.95                 147           3
3.02          233                1                  256       1         0         2         60             30               1024        0           0           0.003165     NA          0.031596          1.733812            1.733811           1.75                 21            2
3.02          233                1                  256       1         0         2         60             30               4096        0           0           0.011675     NA          0.151625          8.155309            8.155308           8.21                 75            2
3.04          233                1                  256       1         0         2         60             30               8192        0           0           0.024460     NA          0.277976          16.340653           16.340652          16.45                147           2
3.02          234                1                  256       1         0         2         80             1000             1024        0           0           0.003164     NA          0.023871          0.071879            0.071878           0.09                 21            48
3.04          233                1                  256       1         0         2         80             1000             4096        0           0           0.011655     NA          0.068749          0.267022            0.267021           0.33                 75            39
3.02          234                1                  256       1         0         2         80             1000             8192        0           0           0.024610     NA          0.136817          0.535999            0.535999           0.64                 147           38
3.03          238                1                  256       1         0         2         80             800              1024        0           0           0.003592     NA          0.026642          0.086527            0.086526           0.10                 21            44
3.04          233                1                  256       1         0         2         80             800              4096        0           0           0.011758     NA          0.080913          0.342165            0.342164           0.41                 75            35
3.01          234                1                  256       1         0         2         80             800              8192        0           0           0.023820     NA          0.132860          0.666833            0.666832           0.78                 147           31
3.01          232                1                  256       1         0         2         80             600              1024        0           0           0.003157     NA          0.023261          0.106729            0.106728           0.13                 21            35
3.02          234                1                  256       1         0         2         80             600              4096        0           0           0.012605     NA          0.074628          0.402978            0.402977           0.46                 75            29
3.02          233                1                  256       1         0         2         80             600              8192        0           0           0.024231     NA          0.152579          0.902943            0.902942           1.00                 147           25
3.02          233                1                  256       1         0         2         80             400              1024        0           0           0.003480     NA          0.025392          0.147450            0.147449           0.17                 21            28
3.02          233                1                  256       1         0         2         80             400              4096        0           0           0.012423     NA          0.079678          0.616066            0.616065           0.68                 75            20
3.01          233                1                  256       1         0         2         80             400              8192        0           0           0.024062     NA          0.151916          1.185223            1.185222           1.29                 147           19
3.02          234                1                  256       1         0         2         80             200              1024        0           0           0.003503     NA          0.028820          0.300581            0.300580           0.32                 21            16
3.02          234                1                  256       1         0         2         80             200              4096        0           0           0.011765     NA          0.087804          1.118782            1.118781           1.18                 75            12
3.02          237                1                  256       1         0         2         80             200              8192        0           0           0.024537     NA          0.173153          2.290080            2.290079           2.40                 147           11
3.02          234                1                  256       1         0         2         80             100              1024        0           0           0.003489     NA          0.029025          0.527318            0.527317           0.54                 21            9
3.02          233                1                  256       1         0         2         80             100              4096        0           0           0.012625     NA          0.100045          2.127282            2.127281           2.18                 75            7
3.01          233                1                  256       1         0         2         80             100              8192        0           0           0.024681     NA          0.189070          4.271428            4.271427           4.38                 147           6
3.02          233                1                  256       1         0         2         80             50               1024        0           0           0.003165     NA          0.036522          1.216124            1.216123           1.24                 21            4
3.06          233                1                  256       1         0         2         80             50               4096        0           0           0.012462     NA          0.105096          4.216243            4.216242           4.28                 75            3
3.01          233                1                  256       1         0         2         80             50               8192        0           0           0.024684     NA          0.239154          9.836991            9.836990           9.95                 147           3
3.03          234                1                  256       1         0         2         80             30               1024        0           0           0.003402     NA          0.033044          1.744863            1.744862           1.76                 21            3
3.01          233                1                  256       1         0         2         80             30               4096        0           0           0.011628     NA          0.096757          7.003828            7.003827           7.07                 75            2
3.02          234                1                  256       1         0         2         80             30               8192        0           0           0.024028     NA          0.203987          14.057383           14.057383          14.16                147           2
3.03          233                1                  256       1         0         2         100            1000             1024        0           0           0.003271     NA          0.023451          0.071765            0.071764           0.10                 21            49
3.02          233                1                  256       1         0         2         100            1000             4096        0           0           0.012047     NA          0.073422          0.278207            0.278207           0.34                 75            40
3.02          233                1                  256       1         0         2         100            1000             8192        0           0           0.024132     NA          0.132826          0.515319            0.515318           0.61                 147           37
3.03          233                1                  256       1         0         2         100            800              1024        0           0           0.003153     NA          0.023501          0.084767            0.084766           0.11                 21            43
3.03          233                1                  256       1         0         2         100            800              4096        0           0           0.011493     NA          0.081627          0.326768            0.326767           0.39                 75            36
3.04          234                1                  256       1         0         2         100            800              8192        0           0           0.024737     NA          0.140398          0.644822            0.644821           0.76                 148           33
3.03          234                1                  256       1         0         2         100            600              1024        0           0           0.003495     NA          0.026069          0.106064            0.106063           0.13                 21            38
3.02          233                1                  256       1         0         2         100            600              4096        0           0           0.012132     NA          0.074420          0.389815            0.389814           0.45                 75            30
3.02          232                1                  256       1         0         2         100            600              8192        0           0           0.024188     NA          0.146990          0.803433            0.803432           0.91                 147           28
3.04          235                1                  256       1         0         2         100            400              1024        0           0           0.003555     NA          0.025947          0.153511            0.153510           0.17                 21            26
3.02          234                1                  256       1         0         2         100            400              4096        0           0           0.011793     NA          0.077794          0.598661            0.598660           0.66                 75            21
3.02          233                1                  256       1         0         2         100            400              8192        0           0           0.024456     NA          0.155055          1.215626            1.215625           1.33                 147           20
3.02          234                1                  256       1         0         2         100            200              1024        0           0           0.003079     NA          0.029120          0.307631            0.307630           0.33                 21            14
3.02          234                1                  256       1         0         2         100            200              4096        0           0           0.012305     NA          0.086228          1.108640            1.108639           1.17                 75            12
3.03          233                1                  256       1         0         2         100            200              8192        0           0           0.024007     NA          0.171336          2.178134            2.178133           2.29                 147           12
3.01          234                1                  256       1         0         2         100            100              1024        0           0           0.003592     NA          0.033310          0.613779            0.613778           0.63                 21            8
3.02          234                1                  256       1         0         2         100            100              4096        0           0           0.011352     NA          0.102785          2.474270            2.474269           2.54                 75            6
3.01          233                1                  256       1         0         2         100            100              8192        0           0           0.023871     NA          0.175734          4.266803            4.266802           4.38                 147           6
3.02          233                1                  256       1         0         2         100            50               1024        0           0           0.003361     NA          0.035800          1.215495            1.215494           1.24                 21            4
3.02          233                1                  256       1         0         2         100            50               4096        0           0           0.012275     NA          0.110680          4.231007            4.231006           4.29                 75            4
3.01          233                1                  256       1         0         2         100            50               8192        0           0           0.024411     NA          0.183617          8.450581            8.450580           8.55                 147           3
3.02          234                1                  256       1         0         2         100            30               1024        0           0           0.002812     NA          0.033560          1.740379            1.740378           1.76                 21            3
3.02          234                1                  256       1         0         2         100            30               4096        0           0           0.011746     NA          0.113383          8.155202            8.155201           8.22                 75            2
3.03          233                1                  256       1         0         2         100            30               8192        0           0           0.024095     NA          0.177764          14.642581           14.642580          14.75                147           1
3.02          234                1                  256       1         0         2         300            1000             1024        0           0           0.003009     NA          0.024127          0.072048            0.072047           0.08                 21            44
3.02          236                1                  256       1         0         2         300            1000             4096        0           0           0.011642     NA          0.071637          0.271154            0.271153           0.34                 75            40
3.02          234                1                  256       1         0         2         300            1000             8192        0           0           0.024031     NA          0.139676          0.532448            0.532447           0.64                 147           38
3.04          233                1                  256       1         0         2         300            800              1024        0           0           0.003445     NA          0.025015          0.086905            0.086904           0.10                 21            44
3.02          234                1                  256       1         0         2         300            800              4096        0           0           0.012470     NA          0.082938          0.330166            0.330165           0.39                 75            37
3.01          233                1                  256       1         0         2         300            800              8192        0           0           0.024161     NA          0.139792          0.662985            0.662984           0.77                 147           32
3.03          233                1                  256       1         0         2         300            600              1024        0           0           0.003266     NA          0.025026          0.103793            0.103792           0.13                 21            37
3.02          233                1                  256       1         0         2         300            600              4096        0           0           0.012311     NA          0.078401          0.415776            0.415775           0.48                 75            29
3.02          233                1                  256       1         0         2         300            600              8192        0           0           0.024829     NA          0.155210          0.811428            0.811427           0.92                 147           29
3.02          234                1                  256       1         0         2         300            400              1024        0           0           0.002953     NA          0.025970          0.151827            0.151826           0.17                 21            26
3.01          234                1                  256       1         0         2         300            400              4096        0           0           0.012760     NA          0.084573          0.600991            0.600990           0.66                 75            22
3.04          234                1                  256       1         0         2         300            400              8192        0           0           0.024775     NA          0.154131          1.166632            1.166631           1.28                 147           20
3.02          233                1                  256       1         0         2         300            200              1024        0           0           0.003272     NA          0.027475          0.270063            0.270062           0.29                 21            17
3.03          234                1                  256       1         0         2         300            200              4096        0           0           0.012107     NA          0.091671          1.169469            1.169468           1.22                 75            12
3.02          234                1                  256       1         0         2         300            200              8192        0           0           0.024613     NA          0.159673          2.203877            2.203876           2.31                 147           11
3.03          233                1                  256       1         0         2         300            100              1024        0           0           0.003236     NA          0.030714          0.611499            0.611498           0.64                 21            8
3.01          234                1                  256       1         0         2         300            100              4096        0           0           0.011441     NA          0.089178          2.137729            2.137728           2.20                 75            6
3.02          233                1                  256       1         0         2         300            100              8192        0           0           0.024410     NA          0.183448          4.264064            4.264063           4.37                 147           6
3.03          233                1                  256       1         0         2         300            50               1024        0           0           0.003260     NA          0.037384          1.053972            1.053971           1.08                 21            5
3.02          233                1                  256       1         0         2         300            50               4096        0           0           0.012706     NA          0.129217          4.911142            4.911141           4.97                 75            3
3.01          234                1                  256       1         0         2         300            50               8192        0           0           0.024180     NA          0.250582          9.839850            9.839849           9.95                 147           3
3.02          233                1                  256       1         0         2         300            30               1024        0           0           0.003233     NA          0.035689          1.736957            1.736956           1.76                 21            3
3.04          232                1                  256       1         0         2         300            30               4096        0           0           0.011693     NA          0.115951          7.010516            7.010515           7.08                 75            2
3.02          234                1                  256       1         0         2         300            30               8192        0           0           0.024543     NA          0.185557          14.044196           14.044196          14.15                147           2
3.02          234                1                  256       1         0         2         500            1000             1024        0           0           0.003565     NA          0.024660          0.075648            0.075646           0.09                 23            47
3.03          234                1                  256       1         0         2         500            1000             4096        0           0           0.011772     NA          0.079822          0.271953            0.271951           0.34                 75            42
3.03          233                1                  256       1         0         2         500            1000             8192        0           0           0.024084     NA          0.140086          0.537852            0.537851           0.65                 147           38
3.02          233                1                  256       1         0         2         500            800              1024        0           0           0.003524     NA          0.024006          0.086543            0.086542           0.10                 21            42
3.02          234                1                  256       1         0         2         500            800              4096        0           0           0.011658     NA          0.082553          0.325515            0.325514           0.39                 75            37
3.03          233                1                  256       1         0         2         500            800              8192        0           0           0.023985     NA          0.167425          0.636483            0.636482           0.75                 147           37
3.03          234                1                  256       1         0         2         500            600              1024        0           0           0.003150     NA          0.023965          0.110699            0.110698           0.14                 21            34
3.02          234                1                  256       1         0         2         500            600              4096        0           0           0.011904     NA          0.087064          0.392337            0.392336           0.46                 75            32
3.03          234                1                  256       1         0         2         500            600              8192        0           0           0.023977     NA          0.144808          0.895415            0.895414           0.99                 147           24
3.02          235                1                  256       1         0         2         500            400              1024        0           0           0.003522     NA          0.025379          0.152064            0.152063           0.17                 21            27
3.04          237                1                  256       1         0         2         500            400              4096        0           0           0.011730     NA          0.079894          0.601052            0.601051           0.66                 75            20
3.03          234                1                  256       1         0         2         500            400              8192        0           0           0.023937     NA          0.156011          1.142098            1.142097           1.25                 147           21
3.02          234                1                  256       1         0         2         500            200              1024        0           0           0.003473     NA          0.024020          0.278161            0.278160           0.30                 21            15
3.01          234                1                  256       1         0         2         500            200              4096        0           0           0.011872     NA          0.088044          1.107778            1.107776           1.17                 75            13
3.02          234                1                  256       1         0         2         500            200              8192        0           0           0.024462     NA          0.169057          2.172589            2.172589           2.28                 147           12
3.02          234                1                  256       1         0         2         500            100              1024        0           0           0.003432     NA          0.028660          0.537248            0.537247           0.56                 23            9
3.02          233                1                  256       1         0         2         500            100              4096        0           0           0.012425     NA          0.104754          2.127708            2.127707           2.18                 76            7
3.02          234                1                  256       1         0         2         500            100              8192        0           0           0.024013     NA          0.194762          4.964003            4.964002           5.07                 147           6
3.02          234                1                  256       1         0         2         500            50               1024        0           0           0.003483     NA          0.037226          1.217296            1.217295           1.24                 25            4
3.03          234                1                  256       1         0         2         500            50               4096        0           0           0.011874     NA          0.121649          4.909451            4.909450           4.97                 75            3
3.02          233                1                  256       1         0         2         500            50               8192        0           0           0.024366     NA          0.176327          8.451668            8.451667           8.56                 147           3
3.01          234                1                  256       1         0         2         500            30               1024        0           0           0.003542     NA          0.030067          1.740004            1.740003           1.76                 21            3
3.02          234                1                  256       1         0         2         500            30               4096        0           0           0.011692     NA          0.149486          8.155931            8.155930           8.22                 75            2
3.03          235                1                  256       1         0         2         500            30               8192        0           0           0.024148     NA          0.287766          16.337297           16.337296          16.45                147           2
2.96          233                1                  256       1         0         3         1              1000             1024        0           0           0.003155     NA          0.009119          0.068250            0.068249           0.09                 15            34
2.96          231                1                  256       1         0         3         1              1000             4096        0           0           0.011494     NA          0.033847          0.260371            0.260370           0.32                 51            29
2.95          232                1                  256       1         0         3         1              1000             8192        0           0           0.022822     NA          0.063658          0.512048            0.512047           0.61                 99            27
2.96          232                1                  256       1         0         3         1              800              1024        0           0           0.002909     NA          0.009259          0.074706            0.074705           0.10                 15            33
2.95          232                1                  256       1         0         3         1              800              4096        0           0           0.011707     NA          0.036125          0.288324            0.288323           0.34                 51            27
2.97          233                1                  256       1         0         3         1              800              8192        0           0           0.022429     NA          0.067630          0.572135            0.572134           0.68                 99            25
2.97          233                1                  256       1         0         3         1              600              1024        0           0           0.003228     NA          0.009252          0.086940            0.086939           0.10                 15            27
2.98          233                1                  256       1         0         3         1              600              4096        0           0           0.011736     NA          0.034366          0.344305            0.344303           0.40                 51            23
2.96          231                1                  256       1         0         3         1              600              8192        0           0           0.022989     NA          0.065310          0.689382            0.689381           0.79                 99            21
2.96          231                1                  256       1         0         3         1              400              1024        0           0           0.003122     NA          0.009870          0.120673            0.120672           0.14                 15            21
2.95          233                1                  256       1         0         3         1              400              4096        0           0           0.011816     NA          0.034520          0.480338            0.480337           0.54                 51            17
2.95          233                1                  256       1         0         3         1              400              8192        0           0           0.022642     NA          0.066292          0.953511            0.953510           1.06                 99            16
2.96          231                1                  256       1         0         3         1              200              1024        0           0           0.002945     NA          0.011046          0.225977            0.225976           0.25                 15            12
2.97          232                1                  256       1         0         3         1              200              4096        0           0           0.011490     NA          0.035183          0.914463            0.914462           0.97                 51            9
2.97          237                1                  256       1         0         3         1              200              8192        0           0           0.022780     NA          0.071726          1.819796            1.819795           1.92                 99            9
2.97          232                1                  256       1         0         3         1              100              1024        0           0           0.003224     NA          0.010000          0.441930            0.441930           0.46                 17            6
2.97          232                1                  256       1         0         3         1              100              4096        0           0           0.011257     NA          0.036956          1.776469            1.776468           1.84                 51            5
2.96          231                1                  256       1         0         3         1              100              8192        0           0           0.022459     NA          0.068184          3.558969            3.558968           3.67                 99            4
2.96          232                1                  256       1         0         3         1              50               1024        0           0           0.003210     NA          0.010198          0.866217            0.866216           0.89                 15            3
2.95          232                1                  256       1         0         3         1              50               4096        0           0           0.011078     NA          0.035225          3.513508            3.513507           3.58                 51            2
2.96          233                1                  256       1         0         3         1              50               8192        0           0           0.022491     NA          0.065262          7.040604            7.040603           7.15                 99            2
2.96          232                1                  256       1         0         3         1              30               1024        0           0           0.002890     NA          0.009922          1.438388            1.438387           1.45                 15            1
2.96          232                1                  256       1         0         3         1              30               4096        0           0           0.011219     NA          0.036999          5.828595            5.828594           5.88                 51            1
