comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);freqs(GHz);datatype;optshare;packbool;protocol;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.39;216;1;2.8;512;1;0;1;14000;40960;0;0;0.055449;NA;0.427474;0.350541;0.350540;0.81;1274;109
1.38;215;1;2.8;512;1;0;1;14000;40960;0;1;.011814;NA;.090377;.128612;.128611;1.38;215;100
1.38;215;1;2.8;512;1;0;1;13000;40960;0;0;0.055899;NA;0.428897;0.369818;0.369817;0.83;1274;106
1.37;216;1;2.8;512;1;0;1;13000;40960;0;1;.011794;NA;.090859;.133152;.133152;1.37;216;99
1.37;217;1;2.8;512;1;0;1;12000;40960;0;0;0.054560;NA;0.432017;0.378400;0.378399;0.84;1273;106
1.38;217;1;2.8;512;1;0;1;12000;40960;0;1;.011708;NA;.089702;.144047;.144047;1.38;217;99
1.39;215;1;2.8;512;1;0;1;11000;40960;0;0;0.055321;NA;0.431948;0.385139;0.385139;0.84;1273;105
1.38;216;1;2.8;512;1;0;1;11000;40960;0;1;.011764;NA;.087961;.153097;.153097;1.38;216;99
1.38;215;1;2.8;512;1;0;1;10000;40960;0;0;0.055436;NA;0.426792;0.400494;0.400493;0.86;1273;102
1.38;216;1;2.8;512;1;0;1;10000;40960;0;1;.011739;NA;.088154;.159684;.159684;1.38;216;99
1.38;216;1;2.8;512;1;0;1;9000;40960;0;0;0.056231;NA;0.431694;0.416923;0.416922;0.88;1275;101
1.38;216;1;2.8;512;1;0;1;9000;40960;0;1;.011798;NA;.086599;.174876;.174876;1.38;216;100
1.38;216;1;2.8;512;1;0;1;8000;40960;0;0;0.055699;NA;0.424157;0.430958;0.430958;0.89;1273;99
1.38;216;1;2.8;512;1;0;1;8000;40960;0;1;.011798;NA;.086646;.196433;.196433;1.38;216;99
1.34;215;1;2.8;512;1;0;2;25000;40960;0;0;0.101010;NA;0.429540;0.460221;0.460220;0.96;1438;96
1.36;214;1;2.8;512;1;0;2;25000;40960;0;1;.017016;NA;.088620;.104028;.104027;1.36;214;100
1.35;214;1;2.8;512;1;0;2;24000;40960;0;0;0.100515;NA;0.429284;0.460349;0.460348;0.96;1440;96
1.35;214;1;2.8;512;1;0;2;24000;40960;0;1;.016934;NA;.090753;.104896;.104895;1.35;214;100
1.36;214;1;2.8;512;1;0;2;23000;40960;0;0;0.100626;NA;0.430759;0.464026;0.464025;0.97;1438;96
1.36;215;1;2.8;512;1;0;2;23000;40960;0;1;.017134;NA;.087622;.104428;.104428;1.36;215;100
1.36;214;1;2.8;512;1;0;2;22000;40960;0;0;0.101135;NA;0.427798;0.465177;0.465177;0.97;1438;96
1.36;216;1;2.8;512;1;0;2;22000;40960;0;1;.017038;NA;.088207;.105766;.105766;1.36;216;99
1.36;215;1;2.8;512;1;0;2;21000;40960;0;0;0.101820;NA;0.431499;0.464033;0.464032;0.97;1440;96
1.35;215;1;2.8;512;1;0;2;21000;40960;0;1;.016948;NA;.088056;.106283;.106283;1.35;215;99
1.36;215;1;2.8;512;1;0;2;20000;40960;0;0;0.101069;NA;0.430971;0.462680;0.462680;0.97;1439;96
1.36;214;1;2.8;512;1;0;2;20000;40960;0;1;.017075;NA;.088875;.107909;.107909;1.36;214;100
1.35;214;1;2.8;512;1;0;2;19000;40960;0;0;0.100526;NA;0.437377;0.470723;0.470722;0.97;1440;96
1.35;214;1;2.8;512;1;0;2;19000;40960;0;1;.017423;NA;.088513;.109258;.109258;1.35;214;99
1.35;215;1;2.8;512;1;0;2;18000;40960;0;0;0.100472;NA;0.424777;0.470840;0.470839;0.97;1438;95
1.36;214;1;2.8;512;1;0;2;18000;40960;0;1;.016955;NA;.088323;.113197;.113197;1.36;214;99
1.35;214;1;2.8;512;1;0;2;17000;40960;0;0;0.100917;NA;0.425490;0.476673;0.476672;0.98;1440;94
1.35;214;1;2.8;512;1;0;2;17000;40960;0;1;.016991;NA;.086902;.114178;.114178;1.35;214;100
1.36;215;1;2.8;512;1;0;2;16000;40960;0;0;0.100963;NA;0.429780;0.486331;0.486330;0.99;1438;94
1.35;215;1;2.8;512;1;0;2;16000;40960;0;1;.016920;NA;.087798;.118097;.118096;1.35;215;100
1.36;215;1;2.8;512;1;0;2;15000;40960;0;0;0.103847;NA;0.438488;0.504796;0.504795;1.02;1440;93
1.35;214;1;2.8;512;1;0;2;15000;40960;0;1;.016994;NA;.084173;.124375;.124375;1.35;214;100
1.36;215;1;2.8;512;1;0;2;14000;40960;0;0;0.100674;NA;0.424104;0.505382;0.505382;1.01;1440;91
1.35;214;1;2.8;512;1;0;2;14000;40960;0;1;.017259;NA;.086231;.125690;.125690;1.35;214;99
1.35;215;1;2.8;512;1;0;2;13000;40960;0;0;0.101897;NA;0.436244;0.519189;0.519188;1.03;1438;91
1.35;216;1;2.8;512;1;0;2;13000;40960;0;1;.017004;NA;.084381;.134713;.134713;1.35;216;99
1.35;215;1;2.8;512;1;0;2;12000;40960;0;0;0.101928;NA;0.441973;0.543470;0.543469;1.05;1438;90
1.35;215;1;2.8;512;1;0;2;12000;40960;0;1;.017047;NA;.085201;.144152;.144152;1.35;215;99
1.35;215;1;2.8;512;1;0;2;11000;40960;0;0;0.101383;NA;0.428442;0.552800;0.552800;1.06;1438;88
1.35;216;1;2.8;512;1;0;2;11000;40960;0;1;.016926;NA;.083368;.142911;.142911;1.35;216;99
1.36;214;1;2.8;512;1;0;2;10000;40960;0;0;0.101201;NA;0.423957;0.572770;0.572769;1.08;1440;86
1.34;215;1;2.8;512;1;0;2;10000;40960;0;1;.017222;NA;.082897;.161273;.161273;1.34;215;99
1.35;214;1;2.8;512;1;0;2;9000;40960;0;0;0.100391;NA;0.425157;0.604479;0.604478;1.11;1440;83
1.35;214;1;2.8;512;1;0;2;9000;40960;0;1;.017231;NA;.081437;.169277;.169277;1.35;214;99
1.35;216;1;2.8;512;1;0;2;8000;40960;0;0;0.101772;NA;0.430821;0.640450;0.640449;1.15;1438;81
1.35;215;1;2.8;512;1;0;2;8000;40960;0;1;.017073;NA;.082151;.177181;.177181;1.35;215;99
1.34;213;1;2.8;512;1;0;3;25000;40960;0;0;0.095163;NA;0.238296;0.488257;0.488257;0.99;961;74
1.34;213;1;2.8;512;1;0;3;25000;40960;0;1;.018388;NA;.073466;.097927;.097927;1.34;213;100
1.33;214;1;2.8;512;1;0;3;24000;40960;0;0;0.095607;NA;0.253802;0.488918;0.488917;0.99;961;75
1.32;213;1;2.8;512;1;0;3;24000;40960;0;1;.018365;NA;.072794;.098254;.098254;1.32;213;100
1.33;213;1;2.8;512;1;0;3;23000;40960;0;0;0.094859;NA;0.240039;0.486153;0.486152;0.99;961;74
1.32;214;1;2.8;512;1;0;3;23000;40960;0;1;.018291;NA;.072323;.096817;.096817;1.32;214;99
1.34;213;1;2.8;512;1;0;3;22000;40960;0;0;0.094233;NA;0.239298;0.488997;0.488996;0.99;961;74
1.33;214;1;2.8;512;1;0;3;22000;40960;0;1;.018469;NA;.073361;.098140;.098140;1.33;214;100
1.33;213;1;2.8;512;1;0;3;21000;40960;0;0;0.096183;NA;0.245490;0.492253;0.492252;1.00;961;75
1.32;215;1;2.8;512;1;0;3;21000;40960;0;1;.018450;NA;.072516;.097374;.097374;1.32;215;99
1.33;214;1;2.8;512;1;0;3;20000;40960;0;0;0.096150;NA;0.246050;0.500406;0.500406;1.01;963;74
1.32;213;1;2.8;512;1;0;3;20000;40960;0;1;.018307;NA;.071966;.097489;.097489;1.32;213;100
1.32;213;1;2.8;512;1;0;3;19000;40960;0;0;0.095905;NA;0.243086;0.504688;0.504687;1.01;962;73
1.33;213;1;2.8;512;1;0;3;19000;40960;0;1;.018393;NA;.072294;.097335;.097335;1.33;213;99
1.33;214;1;2.8;512;1;0;3;18000;40960;0;0;0.094571;NA;0.248791;0.509059;0.509058;1.02;961;73
1.33;213;1;2.8;512;1;0;3;18000;40960;0;1;.018371;NA;.072018;.102311;.102310;1.33;213;99
1.32;213;1;2.8;512;1;0;3;17000;40960;0;0;0.095302;NA;0.242153;0.521367;0.521366;1.03;961;72
1.32;213;1;2.8;512;1;0;3;17000;40960;0;1;.018595;NA;.072750;.099620;.099620;1.32;213;99
1.32;213;1;2.8;512;1;0;3;16000;40960;0;0;0.094605;NA;0.242019;0.528904;0.528903;1.03;961;71
1.32;214;1;2.8;512;1;0;3;16000;40960;0;1;.018327;NA;.071985;.099073;.099072;1.32;214;99
1.33;213;1;2.8;512;1;0;3;15000;40960;0;0;0.095274;NA;0.242585;0.542485;0.542485;1.05;963;71
1.32;213;1;2.8;512;1;0;3;15000;40960;0;1;.018562;NA;.072472;.102554;.102554;1.32;213;100
1.32;213;1;2.8;512;1;0;3;14000;40960;0;0;0.095855;NA;0.246609;0.551081;0.551081;1.05;963;71
1.32;214;1;2.8;512;1;0;3;14000;40960;0;1;.018347;NA;.072382;.103620;.103620;1.32;214;99
1.33;213;1;2.8;512;1;0;3;13000;40960;0;0;0.095077;NA;0.240307;0.569156;0.569155;1.07;961;68
1.32;214;1;2.8;512;1;0;3;13000;40960;0;1;.018232;NA;.071055;.107402;.107402;1.32;214;100
1.33;214;1;2.8;512;1;0;3;12000;40960;0;0;0.094033;NA;0.235834;0.589755;0.589754;1.09;961;67
1.32;213;1;2.8;512;1;0;3;12000;40960;0;1;.018274;NA;.070717;.112037;.112037;1.32;213;100
1.33;213;1;2.8;512;1;0;3;11000;40960;0;0;0.094238;NA;0.244473;0.608990;0.608989;1.11;961;66
1.33;213;1;2.8;512;1;0;3;11000;40960;0;1;.018436;NA;.069105;.116446;.116446;1.33;213;99
1.33;213;1;2.8;512;1;0;3;10000;40960;0;0;0.095120;NA;0.237312;0.636576;0.636575;1.14;961;64
1.32;213;1;2.8;512;1;0;3;10000;40960;0;1;.018245;NA;.068322;.122765;.122765;1.32;213;99
1.32;213;1;2.8;512;1;0;3;9000;40960;0;0;0.093571;NA;0.238049;0.674790;0.674789;1.18;961;62
1.32;217;1;2.8;512;1;0;3;9000;40960;0;1;.018346;NA;.068099;.135161;.135161;1.32;217;99
1.32;214;1;2.8;512;1;0;3;8000;40960;0;0;0.094575;NA;0.238605;0.723538;0.723538;1.23;961;60
1.32;215;1;2.8;512;1;0;3;8000;40960;0;1;.018328;NA;.067558;.143356;.143356;1.32;215;99
1.32;214;1;2.8;512;1;0;4;25000;40960;0;0;0.089727;NA;0.255249;0.392898;0.392897;0.89;960;84
1.31;212;1;2.8;512;1;0;4;25000;40960;0;1;.017758;NA;.057796;.078182;.078182;1.31;212;100
1.32;213;1;2.8;512;1;0;4;24000;40960;0;0;0.089499;NA;0.254737;0.389070;0.389068;0.89;958;84
1.32;214;1;2.8;512;1;0;4;24000;40960;0;1;.018019;NA;.060160;.078718;.078718;1.32;214;99
1.31;214;1;2.8;512;1;0;4;23000;40960;0;0;0.089777;NA;0.258445;0.393450;0.393450;0.89;958;84
1.32;214;1;2.8;512;1;0;4;23000;40960;0;1;.017740;NA;.060459;.079938;.079938;1.32;214;99
1.32;213;1;2.8;512;1;0;4;22000;40960;0;0;0.089646;NA;0.258135;0.393895;0.393894;0.89;958;84
1.32;214;1;2.8;512;1;0;4;22000;40960;0;1;.017734;NA;.060136;.079273;.079273;1.32;214;100
1.31;212;1;2.8;512;1;0;4;21000;40960;0;0;0.089961;NA;0.257135;0.396091;0.396091;0.90;958;84
1.32;214;1;2.8;512;1;0;4;21000;40960;0;1;.017740;NA;.058098;.078931;.078931;1.32;214;100
1.33;214;1;2.8;512;1;0;4;20000;40960;0;0;0.090065;NA;0.264422;0.396019;0.396018;0.89;959;84
1.32;213;1;2.8;512;1;0;4;20000;40960;0;1;.017662;NA;.058546;.079373;.079373;1.32;213;99
1.31;212;1;2.8;512;1;0;4;19000;40960;0;0;0.088940;NA;0.255215;0.398903;0.398903;0.90;958;83
1.32;214;1;2.8;512;1;0;4;19000;40960;0;1;.017751;NA;.058146;.078563;.078563;1.32;214;99
1.32;214;1;2.8;512;1;0;4;18000;40960;0;0;0.089539;NA;0.253865;0.401308;0.401307;0.90;958;83
1.32;214;1;2.8;512;1;0;4;18000;40960;0;1;.017761;NA;.058165;.078711;.078711;1.32;214;100
1.31;214;1;2.8;512;1;0;4;17000;40960;0;0;0.089966;NA;0.258383;0.408507;0.408507;0.91;958;83
1.32;214;1;2.8;512;1;0;4;17000;40960;0;1;.018097;NA;.057325;.080215;.080214;1.32;214;100
1.32;212;1;2.8;512;1;0;4;16000;40960;0;0;0.088157;NA;0.256668;0.415162;0.415162;0.92;959;82
1.32;213;1;2.8;512;1;0;4;16000;40960;0;1;.017690;NA;.058358;.081593;.081593;1.32;213;99
1.32;214;1;2.8;512;1;0;4;15000;40960;0;0;0.089847;NA;0.260711;0.427614;0.427613;0.93;958;81
1.32;214;1;2.8;512;1;0;4;15000;40960;0;1;.017750;NA;.058897;.083822;.083821;1.32;214;99
1.32;213;1;2.8;512;1;0;4;14000;40960;0;0;0.090114;NA;0.256477;0.436679;0.436678;0.93;958;80
1.33;214;1;2.8;512;1;0;4;14000;40960;0;1;.017874;NA;.057165;.084292;.084292;1.33;214;99
1.32;213;1;2.8;512;1;0;4;13000;40960;0;0;0.088943;NA;0.253966;0.450048;0.450047;0.95;958;78
1.32;214;1;2.8;512;1;0;4;13000;40960;0;1;.017948;NA;.058016;.090943;.090943;1.32;214;100
1.32;212;1;2.8;512;1;0;4;12000;40960;0;0;0.089499;NA;0.256183;0.461399;0.461399;0.96;958;78
1.33;212;1;2.8;512;1;0;4;12000;40960;0;1;.017812;NA;.055642;.094478;.094478;1.33;212;99
1.33;214;1;2.8;512;1;0;4;11000;40960;0;0;0.089394;NA;0.255703;0.481610;0.481610;0.98;958;76
1.33;213;1;2.8;512;1;0;4;11000;40960;0;1;.017772;NA;.055952;.097695;.097694;1.33;213;99
1.32;213;1;2.8;512;1;0;4;10000;40960;0;0;0.089096;NA;0.253398;0.500441;0.500440;1.00;958;74
1.32;214;1;2.8;512;1;0;4;10000;40960;0;1;.017814;NA;.054846;.105696;.105696;1.32;214;100
1.32;216;1;2.8;512;1;0;4;9000;40960;0;0;0.088650;NA;0.252444;0.530677;0.530676;1.03;958;72
1.31;214;1;2.8;512;1;0;4;9000;40960;0;1;.017772;NA;.056343;.114503;.114503;1.31;214;99
1.33;213;1;2.8;512;1;0;4;8000;40960;0;0;0.089263;NA;0.257385;0.574294;0.574293;1.07;958;70
1.33;213;1;2.8;512;1;0;4;8000;40960;0;1;.018445;NA;.054474;.126060;.126060;1.33;213;100
1.33;215;1;2.8;512;1;0;5;25000;40960;0;0;0.095909;NA;0.330746;0.448374;0.448373;0.95;1121;87
1.33;213;1;2.8;512;1;0;5;25000;40960;0;1;.018383;NA;.071123;.092915;.092915;1.33;213;99
1.33;214;1;2.8;512;1;0;5;24000;40960;0;0;0.093718;NA;0.327172;0.447072;0.447072;0.95;1121;86
1.33;213;1;2.8;512;1;0;5;24000;40960;0;1;.018573;NA;.070602;.092768;.092768;1.33;213;99
1.34;214;1;2.8;512;1;0;5;23000;40960;0;0;0.095020;NA;0.340172;0.456110;0.456109;0.96;1121;87
1.33;214;1;2.8;512;1;0;5;23000;40960;0;1;.018227;NA;.070831;.093367;.093366;1.33;214;100
1.33;213;1;2.8;512;1;0;5;22000;40960;0;0;0.093911;NA;0.326585;0.447789;0.447789;0.95;1121;86
1.33;213;1;2.8;512;1;0;5;22000;40960;0;1;.018365;NA;.072897;.093659;.093659;1.33;213;99
1.33;215;1;2.8;512;1;0;5;21000;40960;0;0;0.094202;NA;0.339454;0.455739;0.455738;0.96;1121;87
1.33;214;1;2.8;512;1;0;5;21000;40960;0;1;.018636;NA;.070823;.092937;.092937;1.33;214;99
1.34;213;1;2.8;512;1;0;5;20000;40960;0;0;0.094814;NA;0.326447;0.449815;0.449814;0.96;1121;86
1.34;214;1;2.8;512;1;0;5;20000;40960;0;1;.018257;NA;.071082;.092951;.092951;1.34;214;100
1.34;213;1;2.8;512;1;0;5;19000;40960;0;0;0.094271;NA;0.326736;0.444005;0.444004;0.94;1121;87
1.34;215;1;2.8;512;1;0;5;19000;40960;0;1;.018304;NA;.072916;.095548;.095548;1.34;215;99
1.34;213;1;2.8;512;1;0;5;18000;40960;0;0;0.093364;NA;0.327025;0.452268;0.452267;0.96;1121;86
1.33;213;1;2.8;512;1;0;5;18000;40960;0;1;.018335;NA;.070513;.094228;.094228;1.33;213;99
1.33;214;1;2.8;512;1;0;5;17000;40960;0;0;0.096282;NA;0.332830;0.461960;0.461959;0.97;1123;86
1.34;215;1;2.8;512;1;0;5;17000;40960;0;1;.019172;NA;.070691;.097408;.097408;1.34;215;99
1.33;214;1;2.8;512;1;0;5;16000;40960;0;0;0.094504;NA;0.328879;0.470386;0.470385;0.97;1121;85
1.33;216;1;2.8;512;1;0;5;16000;40960;0;1;.018201;NA;.070793;.096730;.096729;1.33;216;99
1.33;215;1;2.8;512;1;0;5;15000;40960;0;0;0.094422;NA;0.332708;0.483273;0.483272;0.99;1123;84
1.33;215;1;2.8;512;1;0;5;15000;40960;0;1;.018381;NA;.073551;.102535;.102534;1.33;215;99
1.34;214;1;2.8;512;1;0;5;14000;40960;0;0;0.095752;NA;0.330272;0.500961;0.500961;1.01;1123;82
1.33;214;1;2.8;512;1;0;5;14000;40960;0;1;.018580;NA;.070534;.100201;.100201;1.33;214;99
1.33;213;1;2.8;512;1;0;5;13000;40960;0;0;0.095126;NA;0.329399;0.516167;0.516167;1.02;1121;81
1.33;215;1;2.8;512;1;0;5;13000;40960;0;1;.018390;NA;.071021;.102702;.102701;1.33;215;99
1.33;214;1;2.8;512;1;0;5;12000;40960;0;0;0.093815;NA;0.328100;0.534636;0.534636;1.04;1121;79
1.33;213;1;2.8;512;1;0;5;12000;40960;0;1;.018280;NA;.070044;.107759;.107759;1.33;213;99
1.34;214;1;2.8;512;1;0;5;11000;40960;0;0;0.094719;NA;0.324298;0.553585;0.553585;1.06;1121;77
1.34;214;1;2.8;512;1;0;5;11000;40960;0;1;.018261;NA;.068582;.114661;.114661;1.34;214;99
1.34;213;1;2.8;512;1;0;5;10000;40960;0;0;0.095445;NA;0.331140;0.588570;0.588570;1.09;1121;76
1.33;214;1;2.8;512;1;0;5;10000;40960;0;1;.018593;NA;.067635;.122285;.122284;1.33;214;99
1.34;214;1;2.8;512;1;0;5;9000;40960;0;0;0.095382;NA;0.328334;0.637288;0.637288;1.14;1121;72
1.33;213;1;2.8;512;1;0;5;9000;40960;0;1;.018221;NA;.067947;.129093;.129092;1.33;213;99
1.33;214;1;2.8;512;1;0;5;8000;40960;0;0;0.092650;NA;0.324972;0.666465;0.666465;1.17;1121;70
1.34;214;1;2.8;512;1;0;5;8000;40960;0;1;.018242;NA;.067526;.137753;.137753;1.34;214;100
1.32;213;1;2.8;512;1;0;6;25000;40960;0;0;0.051067;NA;0.147212;0.219330;0.219329;0.67;803;89
1.33;213;1;2.8;512;1;0;6;25000;40960;0;1;.010594;NA;.030436;.045080;.045080;1.33;213;99
1.32;214;1;2.8;512;1;0;6;24000;40960;0;0;0.048879;NA;0.145520;0.215704;0.215703;0.67;805;89
1.32;214;1;2.8;512;1;0;6;24000;40960;0;1;.010602;NA;.027751;.044259;.044259;1.32;214;99
1.32;213;1;2.8;512;1;0;6;23000;40960;0;0;0.049141;NA;0.144054;0.212735;0.212734;0.66;805;89
1.32;214;1;2.8;512;1;0;6;23000;40960;0;1;.010511;NA;.025227;.041923;.041923;1.32;214;99
1.32;213;1;2.8;512;1;0;6;22000;40960;0;0;0.048663;NA;0.144000;0.211465;0.211464;0.66;803;89
1.31;214;1;2.8;512;1;0;6;22000;40960;0;1;.010568;NA;.028062;.044712;.044712;1.31;214;99
1.31;214;1;2.8;512;1;0;6;21000;40960;0;0;0.049897;NA;0.147103;0.215189;0.215188;0.67;805;90
1.31;213;1;2.8;512;1;0;6;21000;40960;0;1;.010459;NA;.025470;.041633;.041632;1.31;213;99
1.32;214;1;2.8;512;1;0;6;20000;40960;0;0;0.049949;NA;0.147133;0.216635;0.216634;0.67;805;89
1.32;212;1;2.8;512;1;0;6;20000;40960;0;1;.010587;NA;.025520;.041809;.041809;1.32;212;99
1.32;212;1;2.8;512;1;0;6;19000;40960;0;0;0.051561;NA;0.147555;0.224749;0.224748;0.68;805;88
1.32;214;1;2.8;512;1;0;6;19000;40960;0;1;.010601;NA;.025309;.042044;.042044;1.32;214;99
1.32;214;1;2.8;512;1;0;6;18000;40960;0;0;0.049711;NA;0.144833;0.226570;0.226569;0.68;803;87
1.31;214;1;2.8;512;1;0;6;18000;40960;0;1;.010616;NA;.025519;.042139;.042139;1.31;214;99
1.32;213;1;2.8;512;1;0;6;17000;40960;0;0;0.049315;NA;0.146596;0.232283;0.232282;0.68;803;87
1.32;213;1;2.8;512;1;0;6;17000;40960;0;1;.010553;NA;.025206;.042723;.042723;1.32;213;100
1.32;213;1;2.8;512;1;0;6;16000;40960;0;0;0.050435;NA;0.143397;0.233513;0.233513;0.68;803;86
1.32;213;1;2.8;512;1;0;6;16000;40960;0;1;.010530;NA;.025178;.043459;.043459;1.32;213;99
1.32;212;1;2.8;512;1;0;6;15000;40960;0;0;0.048901;NA;0.142627;0.239749;0.239748;0.69;805;85
1.33;214;1;2.8;512;1;0;6;15000;40960;0;1;.010613;NA;.025255;.044103;.044103;1.33;214;99
1.32;214;1;2.8;512;1;0;6;14000;40960;0;0;0.050796;NA;0.142796;0.247053;0.247052;0.70;805;84
1.33;213;1;2.8;512;1;0;6;14000;40960;0;1;.010581;NA;.025096;.045125;.045125;1.33;213;99
1.32;213;1;2.8;512;1;0;6;13000;40960;0;0;0.048758;NA;0.142439;0.255434;0.255433;0.71;805;83
1.32;213;1;2.8;512;1;0;6;13000;40960;0;1;.010639;NA;.024768;.046155;.046154;1.32;213;99
1.32;214;1;2.8;512;1;0;6;12000;40960;0;0;0.050273;NA;0.142663;0.260257;0.260257;0.71;805;83
1.32;213;1;2.8;512;1;0;6;12000;40960;0;1;.010581;NA;.025004;.047769;.047769;1.32;213;99
1.32;214;1;2.8;512;1;0;6;11000;40960;0;0;0.049636;NA;0.152200;0.276221;0.276220;0.73;805;82
1.32;213;1;2.8;512;1;0;6;11000;40960;0;1;.010520;NA;.024855;.049456;.049456;1.32;213;99
1.31;213;1;2.8;512;1;0;6;10000;40960;0;0;0.049330;NA;0.142047;0.282665;0.282665;0.73;803;80
1.31;214;1;2.8;512;1;0;6;10000;40960;0;1;.010484;NA;.024434;.051350;.051350;1.31;214;99
1.33;214;1;2.8;512;1;0;6;9000;40960;0;0;0.050998;NA;0.144498;0.302556;0.302556;0.76;803;79
1.32;213;1;2.8;512;1;0;6;9000;40960;0;1;.010575;NA;.024644;.054106;.054106;1.32;213;99
1.32;212;1;2.8;512;1;0;6;8000;40960;0;0;0.050093;NA;0.145202;0.318700;0.318699;0.77;803;77
1.32;212;1;2.8;512;1;0;6;8000;40960;0;1;.010505;NA;.024610;.057177;.057177;1.32;212;99
1.38;215;1;2.6;512;1;0;1;25000;40960;0;0;0.055022;NA;0.434808;0.332473;0.332472;0.79;1274;112
1.38;215;1;2.6;512;1;0;1;25000;40960;0;1;.011785;NA;.095645;.098994;.098994;1.38;215;99
1.38;216;1;2.6;512;1;0;1;24000;40960;0;0;0.056038;NA;0.438258;0.339757;0.339756;0.80;1274;112
1.38;215;1;2.6;512;1;0;1;24000;40960;0;1;.011763;NA;.096143;.099035;.099035;1.38;215;99
1.39;215;1;2.6;512;1;0;1;23000;40960;0;0;0.056201;NA;0.430970;0.340969;0.340968;0.80;1275;111
1.38;215;1;2.6;512;1;0;1;23000;40960;0;1;.011752;NA;.099284;.101700;.101700;1.38;215;100
1.38;215;1;2.6;512;1;0;1;22000;40960;0;0;0.055024;NA;0.434597;0.333998;0.333997;0.79;1273;112
1.37;215;1;2.6;512;1;0;1;22000;40960;0;1;.011845;NA;.094010;.101156;.101156;1.37;215;100
1.38;216;1;2.6;512;1;0;1;21000;40960;0;0;0.055773;NA;0.436535;0.345543;0.345542;0.81;1274;110
1.38;217;1;2.6;512;1;0;1;21000;40960;0;1;.011996;NA;.093658;.102802;.102802;1.38;217;99
1.38;216;1;2.6;512;1;0;1;20000;40960;0;0;0.055924;NA;0.434731;0.335200;0.335199;0.80;1273;112
1.37;216;1;2.6;512;1;0;1;20000;40960;0;1;.011910;NA;.092126;.108162;.108162;1.37;216;99
1.38;216;1;2.6;512;1;0;1;19000;40960;0;0;0.055493;NA;0.439718;0.336343;0.336342;0.79;1273;112
1.37;216;1;2.6;512;1;0;1;19000;40960;0;1;.011812;NA;.095718;.107285;.107284;1.37;216;100
1.38;216;1;2.6;512;1;0;1;18000;40960;0;0;0.054992;NA;0.431558;0.336087;0.336086;0.80;1274;111
1.37;217;1;2.6;512;1;0;1;18000;40960;0;1;.011843;NA;.093525;.111432;.111431;1.37;217;100
1.37;217;1;2.6;512;1;0;1;17000;40960;0;0;0.056165;NA;0.434382;0.349142;0.349141;0.81;1274;110
1.38;216;1;2.6;512;1;0;1;17000;40960;0;1;.011811;NA;.091809;.112810;.112810;1.38;216;99
1.37;215;1;2.6;512;1;0;1;16000;40960;0;0;0.055966;NA;0.436027;0.343049;0.343048;0.81;1274;111
1.37;216;1;2.6;512;1;0;1;16000;40960;0;1;.012119;NA;.093036;.115559;.115559;1.37;216;99
1.37;216;1;2.6;512;1;0;1;15000;40960;0;0;0.056127;NA;0.430027;0.352936;0.352935;0.81;1274;109
1.38;215;1;2.6;512;1;0;1;15000;40960;0;1;.011757;NA;.091189;.122644;.122644;1.38;215;99
1.37;215;1;2.6;512;1;0;1;14000;40960;0;0;0.055979;NA;0.430400;0.360966;0.360966;0.82;1275;108
1.38;216;1;2.6;512;1;0;1;14000;40960;0;1;.011800;NA;.090878;.129880;.129880;1.38;216;99
1.38;215;1;2.6;512;1;0;1;13000;40960;0;0;0.055665;NA;0.440090;0.374617;0.374616;0.84;1273;107
1.38;216;1;2.6;512;1;0;1;13000;40960;0;1;.011880;NA;.090189;.132459;.132459;1.38;216;99
1.39;216;1;2.6;512;1;0;1;12000;40960;0;0;0.055234;NA;0.440167;0.376764;0.376764;0.83;1274;107
1.37;216;1;2.6;512;1;0;1;12000;40960;0;1;.011810;NA;.089854;.144938;.144938;1.37;216;99
1.38;215;1;2.6;512;1;0;1;11000;40960;0;0;0.054986;NA;0.423207;0.389367;0.389366;0.85;1274;103
1.38;217;1;2.6;512;1;0;1;11000;40960;0;1;.011901;NA;.087978;.150380;.150380;1.38;217;99
1.38;216;1;2.6;512;1;0;1;10000;40960;0;0;0.055987;NA;0.429839;0.401902;0.401902;0.86;1274;103
1.37;216;1;2.6;512;1;0;1;10000;40960;0;1;.012037;NA;.089487;.164531;.164531;1.37;216;100
1.38;215;1;2.6;512;1;0;1;9000;40960;0;0;0.055337;NA;0.421969;0.412597;0.412596;0.87;1275;101
1.39;218;1;2.6;512;1;0;1;9000;40960;0;1;.011731;NA;.087544;.177482;.177481;1.39;218;100
1.37;215;1;2.6;512;1;0;1;8000;40960;0;0;0.055624;NA;0.425993;0.438493;0.438492;0.90;1273;98
1.38;216;1;2.6;512;1;0;1;8000;40960;0;1;.011803;NA;.088286;.195450;.195450;1.38;216;100
1.36;215;1;2.6;512;1;0;2;25000;40960;0;0;0.100860;NA;0.430047;0.457635;0.457635;0.96;1440;97
1.36;216;1;2.6;512;1;0;2;25000;40960;0;1;.016993;NA;.089491;.104966;.104965;1.36;216;100
1.36;215;1;2.6;512;1;0;2;24000;40960;0;0;0.101667;NA;0.433701;0.468454;0.468453;0.97;1439;96
