comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  freqs(GHz)  datatype  optshare  packbool  protocol  bandwidths(Mbs)  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.32          213                1                  2.4         512       1         0         4         24000            40960       0           1           .021111      NA          .066459           .086919             .086919            1.32                 213           99
1.32          214                1                  2.4         512       1         0         4         23000            40960       0           0           0.110584     NA          0.292809          0.438084            0.438083           1.10                 958           86
1.32          213                1                  2.4         512       1         0         4         23000            40960       0           1           .021658      NA          .062816           .084030             .084030            1.32                 213           99
1.32          214                1                  2.4         512       1         0         4         22000            40960       0           0           0.110578     NA          0.291528          0.428000            0.427999           1.08                 958           86
1.33          214                1                  2.4         512       1         0         4         22000            40960       0           1           .021212      NA          .062527           .085403             .085403            1.33                 214           100
1.32          214                1                  2.4         512       1         0         4         21000            40960       0           0           0.110810     NA          0.298988          0.430793            0.430792           1.09                 958           87
1.32          213                1                  2.4         512       1         0         4         21000            40960       0           1           .021612      NA          .061843           .087527             .087527            1.32                 213           99
1.32          212                1                  2.4         512       1         0         4         20000            40960       0           0           0.111289     NA          0.292995          0.428539            0.428538           1.09                 958           87
1.32          212                1                  2.4         512       1         0         4         20000            40960       0           1           .021197      NA          .062409           .084239             .084239            1.32                 212           100
1.32          214                1                  2.4         512       1         0         4         19000            40960       0           0           0.111489     NA          0.298640          0.436568            0.436567           1.09                 958           87
1.33          213                1                  2.4         512       1         0         4         19000            40960       0           1           .021028      NA          .062422           .084045             .084045            1.33                 213           99
1.32          213                1                  2.4         512       1         0         4         18000            40960       0           0           0.111783     NA          0.296540          0.436059            0.436058           1.09                 958           87
1.32          213                1                  2.4         512       1         0         4         18000            40960       0           1           .021476      NA          .064386           .085907             .085907            1.32                 213           99
1.32          214                1                  2.4         512       1         0         4         17000            40960       0           0           0.111892     NA          0.296189          0.443991            0.443990           1.10                 958           86
1.32          213                1                  2.4         512       1         0         4         17000            40960       0           1           .021242      NA          .064731           .087358             .087358            1.32                 213           99
1.33          214                1                  2.4         512       1         0         4         16000            40960       0           0           0.111816     NA          0.300481          0.451762            0.451761           1.11                 958           86
1.33          213                1                  2.4         512       1         0         4         16000            40960       0           1           .021322      NA          .062700           .086102             .086102            1.33                 213           100
1.33          214                1                  2.4         512       1         0         4         15000            40960       0           0           0.111394     NA          0.297305          0.464683            0.464682           1.12                 958           84
1.32          216                1                  2.4         512       1         0         4         15000            40960       0           1           .021575      NA          .065702           .092174             .092174            1.32                 216           99
1.31          214                1                  2.4         512       1         0         4         14000            40960       0           0           0.110290     NA          0.289879          0.471397            0.471396           1.13                 958           83
1.32          213                1                  2.4         512       1         0         4         14000            40960       0           1           .021125      NA          .061664           .088706             .088706            1.32                 213           99
1.32          213                1                  2.4         512       1         0         4         13000            40960       0           0           0.111001     NA          0.295632          0.481204            0.481203           1.14                 958           83
1.32          215                1                  2.4         512       1         0         4         13000            40960       0           1           .021119      NA          .062126           .090296             .090296            1.32                 215           99
1.33          213                1                  2.4         512       1         0         4         12000            40960       0           0           0.110994     NA          0.291076          0.494733            0.494732           1.15                 958           82
1.33          214                1                  2.4         512       1         0         4         12000            40960       0           1           .021242      NA          .062649           .094966             .094966            1.33                 214           99
1.33          213                1                  2.4         512       1         0         4         11000            40960       0           0           0.111061     NA          0.290187          0.514099            0.514099           1.17                 958           80
1.33          213                1                  2.4         512       1         0         4         11000            40960       0           1           .021426      NA          .060509           .100135             .100135            1.33                 213           99
1.32          213                1                  2.4         512       1         0         4         10000            40960       0           0           0.110398     NA          0.289834          0.535905            0.535904           1.19                 958           79
1.32          214                1                  2.4         512       1         0         4         10000            40960       0           1           .021168      NA          .060166           .106798             .106798            1.32                 214           99
1.32          213                1                  2.4         512       1         0         4         9000             40960       0           0           0.110364     NA          0.305870          0.562717            0.562716           1.22                 958           78
1.33          213                1                  2.4         512       1         0         4         9000             40960       0           1           .021157      NA          .062733           .125761             .125761            1.33                 213           99
1.32          213                1                  2.4         512       1         0         4         8000             40960       0           0           0.110496     NA          0.286972          0.598677            0.598676           1.25                 959           74
1.32          213                1                  2.4         512       1         0         4         8000             40960       0           1           .021578      NA          .059620           .127330             .127330            1.32                 213           99
1.34          214                1                  2.4         512       1         0         5         25000            40960       0           0           0.119245     NA          0.374980          0.492623            0.492622           1.16                 1121          89
1.34          213                1                  2.4         512       1         0         5         25000            40960       0           1           .022184      NA          .077632           .099215             .099215            1.34                 213           100
1.33          214                1                  2.4         512       1         0         5         24000            40960       0           0           0.118132     NA          0.373103          0.490819            0.490818           1.16                 1121          89
1.33          214                1                  2.4         512       1         0         5         24000            40960       0           1           .022019      NA          .076795           .098725             .098725            1.33                 214           100
1.34          215                1                  2.4         512       1         0         5         23000            40960       0           0           0.119197     NA          0.373075          0.491424            0.491423           1.16                 1121          89
1.33          214                1                  2.4         512       1         0         5         23000            40960       0           1           .022446      NA          .076339           .101673             .101673            1.33                 214           100
1.35          214                1                  2.4         512       1         0         5         22000            40960       0           0           0.119433     NA          0.379323          0.492639            0.492638           1.15                 1121          90
1.33          214                1                  2.4         512       1         0         5         22000            40960       0           1           .022438      NA          .077308           .100421             .100421            1.33                 214           99
1.33          214                1                  2.4         512       1         0         5         21000            40960       0           0           0.118753     NA          0.380716          0.495965            0.495964           1.16                 1121          89
1.33          213                1                  2.4         512       1         0         5         21000            40960       0           1           .021897      NA          .077373           .098807             .098806            1.33                 213           99
1.33          213                1                  2.4         512       1         0         5         20000            40960       0           0           0.116628     NA          0.371895          0.486199            0.486198           1.15                 1121          89
1.33          213                1                  2.4         512       1         0         5         20000            40960       0           1           .021938      NA          .076585           .099556             .099555            1.33                 213           100
1.33          213                1                  2.4         512       1         0         5         19000            40960       0           0           0.117806     NA          0.369633          0.494275            0.494274           1.16                 1121          88
1.33          214                1                  2.4         512       1         0         5         19000            40960       0           1           .021915      NA          .078625           .101286             .101286            1.33                 214           99
1.33          214                1                  2.4         512       1         0         5         18000            40960       0           0           0.119116     NA          0.378319          0.494825            0.494824           1.16                 1121          89
1.33          214                1                  2.4         512       1         0         5         18000            40960       0           1           .021897      NA          .077821           .103670             .103670            1.33                 214           99
1.34          213                1                  2.4         512       1         0         5         17000            40960       0           0           0.118741     NA          0.373254          0.496166            0.496165           1.16                 1121          89
1.34          213                1                  2.4         512       1         0         5         17000            40960       0           1           .021976      NA          .076272           .101516             .101516            1.34                 213           99
1.33          214                1                  2.4         512       1         0         5         16000            40960       0           0           0.119483     NA          0.371390          0.507281            0.507281           1.17                 1121          88
1.33          214                1                  2.4         512       1         0         5         16000            40960       0           1           .021924      NA          .075949           .102297             .102297            1.33                 214           99
1.34          214                1                  2.4         512       1         0         5         15000            40960       0           0           0.118986     NA          0.367864          0.515132            0.515132           1.17                 1121          87
1.33          214                1                  2.4         512       1         0         5         15000            40960       0           1           .021987      NA          .077947           .105317             .105316            1.33                 214           99
1.33          213                1                  2.4         512       1         0         5         14000            40960       0           0           0.118032     NA          0.366901          0.531354            0.531353           1.19                 1121          85
1.33          214                1                  2.4         512       1         0         5         14000            40960       0           1           .022077      NA          .076226           .106522             .106522            1.33                 214           99
1.33          213                1                  2.4         512       1         0         5         13000            40960       0           0           0.118328     NA          0.373408          0.549002            0.549002           1.21                 1121          85
1.33          215                1                  2.4         512       1         0         5         13000            40960       0           1           .022133      NA          .075836           .107792             .107792            1.33                 215           99
1.34          213                1                  2.4         512       1         0         5         12000            40960       0           0           0.119179     NA          0.367603          0.568046            0.568045           1.23                 1121          83
1.34          214                1                  2.4         512       1         0         5         12000            40960       0           1           .022192      NA          .075431           .115579             .115578            1.34                 214           99
1.34          213                1                  2.4         512       1         0         5         11000            40960       0           0           0.120081     NA          0.375382          0.591544            0.591544           1.25                 1123          82
1.34          213                1                  2.4         512       1         0         5         11000            40960       0           1           .022018      NA          .076045           .116671             .116671            1.34                 213           99
1.34          214                1                  2.4         512       1         0         5         10000            40960       0           0           0.120923     NA          0.376895          0.629676            0.629676           1.29                 1121          80
1.34          215                1                  2.4         512       1         0         5         10000            40960       0           1           .022166      NA          .074565           .126663             .126663            1.34                 215           100
1.33          214                1                  2.4         512       1         0         5         9000             40960       0           0           0.118722     NA          0.380803          0.653966            0.653966           1.32                 1122          79
1.33          215                1                  2.4         512       1         0         5         9000             40960       0           1           .022164      NA          .074113           .134590             .134590            1.33                 215           100
1.34          213                1                  2.4         512       1         0         5         8000             40960       0           0           0.119694     NA          0.369300          0.700101            0.700101           1.36                 1123          75
1.34          214                1                  2.4         512       1         0         5         8000             40960       0           1           .022059      NA          .073269           .143825             .143825            1.34                 214           99
1.32          214                1                  2.4         512       1         0         6         25000            40960       0           0           0.056966     NA          0.164154          0.233544            0.233543           0.83                 803           91
1.32          213                1                  2.4         512       1         0         6         25000            40960       0           1           .011544      NA          .027625           .045484             .045484            1.32                 213           99
1.32          213                1                  2.4         512       1         0         6         24000            40960       0           0           0.056302     NA          0.164295          0.233981            0.233980           0.83                 805           91
1.32          214                1                  2.4         512       1         0         6         24000            40960       0           1           .011355      NA          .027746           .044573             .044573            1.32                 214           99
1.33          213                1                  2.4         512       1         0         6         23000            40960       0           0           0.055767     NA          0.161023          0.231828            0.231827           0.82                 805           91
1.32          213                1                  2.4         512       1         0         6         23000            40960       0           1           .011826      NA          .027399           .044611             .044611            1.32                 213           100
1.33          214                1                  2.4         512       1         0         6         22000            40960       0           0           0.056768     NA          0.161777          0.230140            0.230139           0.82                 803           91
1.32          213                1                  2.4         512       1         0         6         22000            40960       0           1           .011509      NA          .028078           .045013             .045013            1.32                 213           100
1.32          213                1                  2.4         512       1         0         6         21000            40960       0           0           0.058750     NA          0.158160          0.229317            0.229316           0.82                 805           91
1.31          214                1                  2.4         512       1         0         6         21000            40960       0           1           .011656      NA          .027735           .044978             .044978            1.31                 214           99
1.33          216                1                  2.4         512       1         0         6         20000            40960       0           0           0.056807     NA          0.160767          0.235177            0.235176           0.83                 805           91
1.32          213                1                  2.4         512       1         0         6         20000            40960       0           1           .011751      NA          .027548           .044353             .044353            1.32                 213           99
1.33          214                1                  2.4         512       1         0         6         19000            40960       0           0           0.055905     NA          0.159765          0.238104            0.238103           0.83                 805           90
1.32          213                1                  2.4         512       1         0         6         19000            40960       0           1           .011366      NA          .027468           .044299             .044299            1.32                 213           99
1.32          214                1                  2.4         512       1         0         6         18000            40960       0           0           0.056378     NA          0.165218          0.240317            0.240316           0.83                 803           90
1.31          213                1                  2.4         512       1         0         6         18000            40960       0           1           .011408      NA          .027621           .044806             .044806            1.31                 213           100
1.32          213                1                  2.4         512       1         0         6         17000            40960       0           0           0.054963     NA          0.159329          0.244312            0.244310           0.83                 805           89
1.31          213                1                  2.4         512       1         0         6         17000            40960       0           1           .011695      NA          .027656           .044546             .044546            1.31                 213           99
1.32          212                1                  2.4         512       1         0         6         16000            40960       0           0           0.057725     NA          0.164217          0.251818            0.251817           0.85                 805           89
1.32          213                1                  2.4         512       1         0         6         16000            40960       0           1           .011287      NA          .027442           .046748             .046748            1.32                 213           99
1.33          213                1                  2.4         512       1         0         6         15000            40960       0           0           0.056316     NA          0.162560          0.258369            0.258368           0.85                 803           88
1.31          213                1                  2.4         512       1         0         6         15000            40960       0           1           .011445      NA          .027598           .046002             .046002            1.31                 213           100
1.32          217                1                  2.4         512       1         0         6         14000            40960       0           0           0.057529     NA          0.158065          0.262692            0.262691           0.85                 805           87
1.32          213                1                  2.4         512       1         0         6         14000            40960       0           1           .011387      NA          .027463           .050719             .050719            1.32                 213           99
1.32          213                1                  2.4         512       1         0         6         13000            40960       0           0           0.056437     NA          0.157816          0.270617            0.270616           0.86                 803           86
1.32          213                1                  2.4         512       1         0         6         13000            40960       0           1           .011520      NA          .026992           .048246             .048245            1.32                 213           99
1.33          213                1                  2.4         512       1         0         6         12000            40960       0           0           0.058282     NA          0.160296          0.278037            0.278036           0.87                 805           86
1.31          214                1                  2.4         512       1         0         6         12000            40960       0           1           .011493      NA          .027172           .049790             .049790            1.31                 214           100
1.32          214                1                  2.4         512       1         0         6         11000            40960       0           0           0.055721     NA          0.160452          0.288368            0.288367           0.88                 803           85
1.32          212                1                  2.4         512       1         0         6         11000            40960       0           1           .011226      NA          .026960           .051818             .051818            1.32                 212           100
1.31          214                1                  2.4         512       1         0         6         10000            40960       0           0           0.055162     NA          0.158048          0.301286            0.301285           0.89                 805           83
1.33          213                1                  2.4         512       1         0         6         10000            40960       0           1           .011384      NA          .027099           .053469             .053469            1.33                 213           99
1.32          214                1                  2.4         512       1         0         6         9000             40960       0           0           0.059049     NA          0.161536          0.315343            0.315343           0.91                 805           83
1.32          213                1                  2.4         512       1         0         6         9000             40960       0           1           .011418      NA          .026868           .055887             .055887            1.32                 213           99
1.32          213                1                  2.4         512       1         0         6         8000             40960       0           0           0.055542     NA          0.158318          0.334458            0.334457           0.92                 805           80
1.32          212                1                  2.4         512       1         0         6         8000             40960       0           1           .011182      NA          .026889           .059067             .059067            1.32                 212           100
1.38          216                1                  2.2         512       1         0         1         25000            40960       0           0           0.090762     NA          0.635088          0.454043            0.454042           1.20                 1273          114
1.49          216                1                  2.2         512       1         0         1         25000            40960       0           1           .018427      NA          .115732           .108731             .108731            1.49                 216           99
1.38          216                1                  2.2         512       1         0         1         24000            40960       0           0           0.092473     NA          0.632090          0.482277            0.482276           1.23                 1274          110
1.39          215                1                  2.2         512       1         0         1         24000            40960       0           1           .018397      NA          .115917           .106943             .106942            1.39                 215           99
1.40          215                1                  2.2         512       1         0         1         23000            40960       0           0           0.091546     NA          0.601669          0.463703            0.463702           1.22                 1274          110
1.39          216                1                  2.2         512       1         0         1         23000            40960       0           1           .018519      NA          .118823           .112094             .112094            1.39                 216           99
1.53          216                1                  2.2         512       1         0         1         22000            40960       0           0           0.094152     NA          0.647604          0.481356            0.481355           1.24                 1273          113
1.38          216                1                  2.2         512       1         0         1         22000            40960       0           1           .017781      NA          .118488           .107658             .107658            1.38                 216           99
1.39          215                1                  2.2         512       1         0         1         21000            40960       0           0           0.090525     NA          0.606505          0.457330            0.457329           1.22                 1273          110
1.39          215                1                  2.2         512       1         0         1         21000            40960       0           1           .015822      NA          .112063           .111183             .111183            1.39                 215           100
1.40          216                1                  2.2         512       1         0         1         20000            40960       0           0           0.090699     NA          0.627432          0.460643            0.460642           1.21                 1273          112
1.39          215                1                  2.2         512       1         0         1         20000            40960       0           1           .018293      NA          .116570           .112570             .112569            1.39                 215           99
1.44          216                1                  2.2         512       1         0         1         19000            40960       0           0           0.094453     NA          0.647605          0.481102            0.481101           1.28                 1274          112
1.39          215                1                  2.2         512       1         0         1         19000            40960       0           1           .016533      NA          .114761           .114806             .114806            1.39                 215           99
1.38          215                1                  2.2         512       1         0         1         18000            40960       0           0           0.091476     NA          0.602272          0.465324            0.465323           1.20                 1274          111
1.38          217                1                  2.2         512       1         0         1         18000            40960       0           1           .017689      NA          .117210           .115792             .115792            1.38                 217           99
1.38          215                1                  2.2         512       1         0         1         17000            40960       0           0           0.089122     NA          0.572877          0.457848            0.457847           1.20                 1273          108
1.40          216                1                  2.2         512       1         0         1         17000            40960       0           1           .018416      NA          .117751           .124627             .124627            1.40                 216           100
1.44          219                1                  2.2         512       1         0         1         16000            40960       0           0           0.090494     NA          0.604780          0.458093            0.458092           1.20                 1274          112
1.39          215                1                  2.2         512       1         0         1         16000            40960       0           1           .017296      NA          .116969           .122244             .122244            1.39                 215           99
1.38          216                1                  2.2         512       1         0         1         15000            40960       0           0           0.094227     NA          0.643052          0.481251            0.481250           1.23                 1274          112
1.39          215                1                  2.2         512       1         0         1         15000            40960       0           1           .018467      NA          .114951           .135577             .135577            1.39                 215           100
1.45          216                1                  2.2         512       1         0         1         14000            40960       0           0           0.089130     NA          0.625649          0.464739            0.464738           1.20                 1274          113
1.39          215                1                  2.2         512       1         0         1         14000            40960       0           1           .018406      NA          .118779           .134762             .134762            1.39                 215           99
1.73          216                1                  2.2         512       1         0         1         13000            40960       0           0           0.090399     NA          0.626638          0.482316            0.482315           1.22                 1273          111
1.38          215                1                  2.2         512       1         0         1         13000            40960       0           1           .017862      NA          .114107           .146950             .146950            1.38                 215           99
1.44          217                1                  2.2         512       1         0         1         12000            40960       0           0           0.088876     NA          0.617091          0.463875            0.463874           1.20                 1274          112
1.38          216                1                  2.2         512       1         0         1         12000            40960       0           1           .016513      NA          .121119           .156178             .156178            1.38                 216           100
1.43          216                1                  2.2         512       1         0         1         11000            40960       0           0           0.091367     NA          0.606340          0.476120            0.476119           1.22                 1274          110
1.39          217                1                  2.2         512       1         0         1         11000            40960       0           1           .015937      NA          .119380           .152078             .152078            1.39                 217           99
1.46          217                1                  2.2         512       1         0         1         10000            40960       0           0           0.090842     NA          0.595726          0.512725            0.512724           1.26                 1274          106
1.42          216                1                  2.2         512       1         0         1         10000            40960       0           1           .016700      NA          .121841           .163616             .163615            1.42                 216           99
1.51          216                1                  2.2         512       1         0         1         9000             40960       0           0           0.092223     NA          0.660450          0.563070            0.563069           1.30                 1274          106
1.38          217                1                  2.2         512       1         0         1         9000             40960       0           1           .017505      NA          .121170           .186997             .186996            1.38                 217           99
1.39          216                1                  2.2         512       1         0         1         8000             40960       0           0           0.090427     NA          0.608509          0.552374            0.552373           1.30                 1273          104
1.44          216                1                  2.2         512       1         0         1         8000             40960       0           1           .018786      NA          .123566           .202569             .202569            1.44                 216           99
1.35          214                1                  2.2         512       1         0         2         25000            40960       0           0           0.164721     NA          0.589239          0.618897            0.618896           1.43                 1438          97
1.35          214                1                  2.2         512       1         0         2         25000            40960       0           1           .024437      NA          .105758           .120658             .120657            1.35                 214           99
1.41          215                1                  2.2         512       1         0         2         24000            40960       0           0           0.163413     NA          0.594011          0.622848            0.622847           1.43                 1438          97
1.49          215                1                  2.2         512       1         0         2         24000            40960       0           1           .027341      NA          .113884           .128051             .128051            1.49                 215           99
1.35          215                1                  2.2         512       1         0         2         23000            40960       0           0           0.165081     NA          0.566546          0.593016            0.593015           1.41                 1438          98
1.35          215                1                  2.2         512       1         0         2         23000            40960       0           1           .023374      NA          .107450           .121051             .121051            1.35                 215           99
1.36          214                1                  2.2         512       1         0         2         22000            40960       0           0           0.163026     NA          0.584360          0.592423            0.592422           1.40                 1440          99
1.45          215                1                  2.2         512       1         0         2         22000            40960       0           1           .025346      NA          .107874           .119543             .119543            1.45                 215           99
1.66          214                1                  2.2         512       1         0         2         21000            40960       0           0           0.168359     NA          0.567420          0.629069            0.629068           1.46                 1439          95
1.36          215                1                  2.2         512       1         0         2         21000            40960       0           1           .023394      NA          .105431           .124383             .124383            1.36                 215           99
1.35          214                1                  2.2         512       1         0         2         20000            40960       0           0           0.167924     NA          0.616472          0.632522            0.632521           1.46                 1438          98
1.35          214                1                  2.2         512       1         0         2         20000            40960       0           1           .023858      NA          .107579           .123794             .123794            1.35                 214           99
1.37          216                1                  2.2         512       1         0         2         19000            40960       0           0           0.165729     NA          0.679094          0.666853            0.666853           1.48                 1438          100
1.36          215                1                  2.2         512       1         0         2         19000            40960       0           1           .023684      NA          .106022           .128735             .128735            1.36                 215           99
1.37          214                1                  2.2         512       1         0         2         18000            40960       0           0           0.166709     NA          0.593306          0.604203            0.604202           1.42                 1438          99
1.36          215                1                  2.2         512       1         0         2         18000            40960       0           1           .023757      NA          .102000           .122177             .122177            1.36                 215           99
1.35          215                1                  2.2         512       1         0         2         17000            40960       0           0           0.161091     NA          0.627110          0.623104            0.623103           1.42                 1438          100
1.35          214                1                  2.2         512       1         0         2         17000            40960       0           1           .023554      NA          .106662           .130693             .130693            1.35                 214           100
1.36          214                1                  2.2         512       1         0         2         16000            40960       0           0           0.162115     NA          0.656501          0.652064            0.652064           1.46                 1438          100
1.36          215                1                  2.2         512       1         0         2         16000            40960       0           1           .025363      NA          .106786           .133496             .133496            1.36                 215           99
1.37          215                1                  2.2         512       1         0         2         15000            40960       0           0           0.165778     NA          0.594388          0.638182            0.638182           1.45                 1438          96
1.36          214                1                  2.2         512       1         0         2         15000            40960       0           1           .025012      NA          .103227           .130899             .130899            1.36                 214           99
