program  c.domain  adv.model   protocol        partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  latencies(ms)  bandwidths(Mbs)  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  Tx(MB)   Tx(rounds)  Tx(s)        Rx(MB)   Rx(rounds)  Rx(s)        Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)  Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)  Ex(rounds)  Ex(s)  Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)  Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             100            500              4096        0.233356             2.07                 294           96         NA            0.520248        1.03652          4.8e-05  3           7.2801e-05   4.8e-05  3           0.0227302    NA             NA                 NA            NA        NA            NA       0.5202       8                0.0537217   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             100            400              4096        0.210265             2.10                 294           96         NA            0.520248        1.03652          4.8e-05  3           5.4562e-05   4.8e-05  3           0.000289125  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0617159   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             100            300              4096        0.214046             2.07                 296           96         NA            0.520248        1.03652          4.8e-05  3           6.2084e-05   4.8e-05  3           0.00028709   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0620807   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             100            200              4096        0.258666             2.09                 294           95         NA            0.520248        1.03652          4.8e-05  3           6.9857e-05   4.8e-05  3           0.0222845    NA             NA                 NA            NA        NA            NA       0.5202       8                0.063966    NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             100            100              4096        0.295249             2.11                 294           94         NA            0.520248        1.03652          4.8e-05  3           7.4985e-05   4.8e-05  3           0.042674     NA             NA                 NA            NA        NA            NA       0.5202       8                0.0690885   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             100            80               4096        0.322837             2.14                 294           92         NA            0.520248        1.03652          4.8e-05  3           7.2986e-05   4.8e-05  3           0.0692953    NA             NA                 NA            NA        NA            NA       0.5202       8                0.0795395   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             100            60               4096        0.26375              2.10                 294           95         NA            0.520248        1.03652          4.8e-05  3           5.6836e-05   4.8e-05  3           0.00603537   NA             NA                 NA            NA        NA            NA       0.5202       8                0.095721    NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             100            40               4096        0.293388             2.13                 294           93         NA            0.520248        1.03652          4.8e-05  3           4.7847e-05   4.8e-05  3           0.000410357  NA             NA                 NA            NA        NA            NA       0.5202       8                0.131657    NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             100            30               4096        0.317924             2.15                 294           93         NA            0.520248        1.03652          4.8e-05  3           6.4829e-05   4.8e-05  3           0.00026001   NA             NA                 NA            NA        NA            NA       0.5202       8                0.157261    NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             200            600              4096        0.226688             2.05                 294           96         NA            0.520248        1.03652          4.8e-05  3           8.6198e-05   4.8e-05  3           0.0205128    NA             NA                 NA            NA        NA            NA       0.5202       8                0.0503763   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             200            500              4096        0.218132             2.04                 294           96         NA            0.520248        1.03652          4.8e-05  3           9.9092e-05   4.8e-05  3           0.0141831    NA             NA                 NA            NA        NA            NA       0.5202       8                0.0540242   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             200            400              4096        0.199639             2.03                 294           96         NA            0.520248        1.03652          4.8e-05  3           6.7152e-05   4.8e-05  3           0.000308138  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0604011   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             200            300              4096        0.275635             2.11                 294           94         NA            0.520248        1.03652          4.8e-05  3           8.4574e-05   4.8e-05  3           0.0471872    NA             NA                 NA            NA        NA            NA       0.5202       8                0.0566907   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             200            200              4096        0.2366               2.05                 294           96         NA            0.520248        1.03652          4.8e-05  3           7.2804e-05   4.8e-05  3           0.0172527    NA             NA                 NA            NA        NA            NA       0.5202       8                0.0602655   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             200            100              4096        0.229951             2.13                 294           96         NA            0.520248        1.03652          4.8e-05  3           5.2789e-05   4.8e-05  3           0.000236595  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0781643   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             200            80               4096        0.285407             2.11                 296           95         NA            0.520248        1.03652          4.8e-05  3           9.033e-05    4.8e-05  3           0.0211701    NA             NA                 NA            NA        NA            NA       0.5202       8                0.0811015   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             200            60               4096        0.257577             2.10                 294           95         NA            0.520248        1.03652          4.8e-05  3           7.5017e-05   4.8e-05  3           0.000229609  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0960854   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             200            40               4096        0.293792             2.18                 294           94         NA            0.520248        1.03652          4.8e-05  3           6.0308e-05   4.8e-05  3           0.000290322  NA             NA                 NA            NA        NA            NA       0.5202       8                0.131859    NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             200            30               4096        0.366052             2.20                 294           92         NA            0.520248        1.03652          4.8e-05  3           8.1159e-05   4.8e-05  3           0.0398373    NA             NA                 NA            NA        NA            NA       0.5202       8                0.148208    NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             300            600              4096        0.201205             2.03                 296           96         NA            0.520248        1.03652          4.8e-05  3           6.4314e-05   4.8e-05  3           0.000294741  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0592603   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             300            500              4096        0.28146              2.11                 294           94         NA            0.520248        1.03652          4.8e-05  3           7.5218e-05   4.8e-05  3           0.0590362    NA             NA                 NA            NA        NA            NA       0.5202       8                0.0566184   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             300            400              4096        0.211564             2.07                 294           97         NA            0.520248        1.03652          4.8e-05  3           7.1376e-05   4.8e-05  3           0.00100339   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0544348   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             300            300              4096        0.237614             2.06                 294           96         NA            0.520248        1.03652          4.8e-05  3           8.9252e-05   4.8e-05  3           0.0124566    NA             NA                 NA            NA        NA            NA       0.5202       8                0.0674502   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             300            200              4096        0.218219             2.05                 294           96         NA            0.520248        1.03652          4.8e-05  3           4.916e-05    4.8e-05  3           0.000295798  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0651989   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             300            100              4096        0.307853             2.12                 294           93         NA            0.520248        1.03652          4.8e-05  3           7.007e-05    4.8e-05  3           0.0548937    NA             NA                 NA            NA        NA            NA       0.5202       8                0.0814469   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             300            80               4096        0.250127             2.08                 294           96         NA            0.520248        1.03652          4.8e-05  3           5.2243e-05   4.8e-05  3           0.00187176   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0763196   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             300            60               4096        0.28439              2.13                 294           94         NA            0.520248        1.03652          4.8e-05  3           0.000102761  4.8e-05  3           0.0195385    NA             NA                 NA            NA        NA            NA       0.5202       8                0.0900363   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             300            40               4096        0.289229             2.12                 294           94         NA            0.520248        1.03652          4.8e-05  3           8.8872e-05   4.8e-05  3           0.00111267   NA             NA                 NA            NA        NA            NA       0.5202       8                0.126826    NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             300            30               4096        0.31815              2.14                 294           94         NA            0.520248        1.03652          4.8e-05  3           4.928e-05    4.8e-05  3           0.00032634   NA             NA                 NA            NA        NA            NA       0.5202       8                0.14544     NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             400            600              4096        0.199034             2.06                 294           97         NA            0.520248        1.03652          4.8e-05  3           6.5174e-05   4.8e-05  3           0.000237172  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0539178   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             400            500              4096        0.23054              2.07                 294           96         NA            0.520248        1.03652          4.8e-05  3           7.7981e-05   4.8e-05  3           0.0116916    NA             NA                 NA            NA        NA            NA       0.5202       8                0.0645417   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             400            400              4096        0.2118               2.04                 296           97         NA            0.520248        1.03652          4.8e-05  3           4.7854e-05   4.8e-05  3           0.000284717  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0578433   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             400            300              4096        0.309087             2.14                 294           93         NA            0.520248        1.03652          4.8e-05  3           8.396e-05    4.8e-05  3           0.0712572    NA             NA                 NA            NA        NA            NA       0.5202       8                0.0645364   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             400            200              4096        0.225718             2.04                 296           96         NA            0.520248        1.03652          4.8e-05  3           8.0541e-05   4.8e-05  3           0.00867728   NA             NA                 NA            NA        NA            NA       0.5202       8                0.070174    NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             400            100              4096        0.227119             2.09                 294           96         NA            0.520248        1.03652          4.8e-05  3           6.6375e-05   4.8e-05  3           0.000458944  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0693709   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             400            80               4096        0.239307             2.07                 294           96         NA            0.520248        1.03652          4.8e-05  3           6.3265e-05   4.8e-05  3           0.000341928  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0770444   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             400            60               4096        0.259935             2.09                 294           95         NA            0.520248        1.03652          4.8e-05  3           5.2346e-05   4.8e-05  3           0.000575932  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0929377   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             400            40               4096        0.298432             2.12                 296           93         NA            0.520248        1.03652          4.8e-05  3           9.3345e-05   4.8e-05  3           0.0002242    NA             NA                 NA            NA        NA            NA       0.5202       8                0.135639    NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             400            30               4096        0.36208              2.17                 294           91         NA            0.520248        1.03652          4.8e-05  3           6.3282e-05   4.8e-05  3           0.015354     NA             NA                 NA            NA        NA            NA       0.5202       8                0.17375     NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             500            600              4096        0.209331             2.03                 296           97         NA            0.520248        1.03652          4.8e-05  3           8.1504e-05   4.8e-05  3           0.00797381   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0505465   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             500            500              4096        0.294627             2.11                 294           93         NA            0.520248        1.03652          4.8e-05  3           6.1671e-05   4.8e-05  3           0.0748446    NA             NA                 NA            NA        NA            NA       0.5202       8                0.0525746   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             500            400              4096        0.200051             2.09                 294           97         NA            0.520248        1.03652          4.8e-05  3           6.4337e-05   4.8e-05  3           0.000150543  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0511113   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             500            300              4096        0.218907             2.05                 294           96         NA            0.520248        1.03652          4.8e-05  3           7.5097e-05   4.8e-05  3           0.00633338   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0597782   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             500            200              4096        0.22066              2.06                 294           96         NA            0.520248        1.03652          4.8e-05  3           6.0652e-05   4.8e-05  3           0.00091417   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0612138   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             500            100              4096        0.233951             2.06                 294           95         NA            0.520248        1.03652          4.8e-05  3           9.329e-05    4.8e-05  3           0.00418608   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0808748   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             500            80               4096        0.26274              2.09                 296           95         NA            0.520248        1.03652          4.8e-05  3           8.8129e-05   4.8e-05  3           0.0143784    NA             NA                 NA            NA        NA            NA       0.5202       8                0.0826381   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             500            60               4096        0.268153             2.13                 294           95         NA            0.520248        1.03652          4.8e-05  3           6.0916e-05   4.8e-05  3           0.00119974   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0977472   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             500            40               4096        0.350355             2.18                 294           92         NA            0.520248        1.03652          4.8e-05  3           7.4576e-05   4.8e-05  3           0.0531571    NA             NA                 NA            NA        NA            NA       0.5202       8                0.116402    NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             500            30               4096        0.344152             2.23                 294           92         NA            0.520248        1.03652          4.8e-05  3           6.5937e-05   4.8e-05  3           0.000522644  NA             NA                 NA            NA        NA            NA       0.5202       8                0.17881     NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
