comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.43;229;1;0;1;128;0;1;0;5;50;50;40960;0;0;0.003520;NA;0.744791;0.390829;0.390828;0.48;250;172
0.02;3;1;0;1;128;0;1;0;5;50;50;40960;0;1;.000862;NA;.108659;.055664;.055663;.073333;297;996
0.02;3;1;0;1;128;0;1;0;5;50;50;40960;0;2;.000301;NA;.037741;.019647;.019647;.026666;297;2854
1.44;229;1;0;1;128;0;1;0;5;50;200;40960;0;0;0.002856;NA;0.328677;0.276034;0.276034;0.37;244;111
0.02;3;1;0;1;128;0;1;0;5;50;200;40960;0;1;.000791;NA;.061350;.041130;.041130;.065000;293;684
0.02;3;1;0;1;128;0;1;0;5;50;200;40960;0;2;.000269;NA;.025378;.014741;.014741;.021666;293;2523
1.41;228;1;0;1;128;0;1;0;5;200;0;40960;0;0;0.001799;NA;0.136057;0.303226;0.303225;0.39;243;55
0.02;3;1;0;1;128;0;1;0;5;200;0;40960;0;1;.000613;NA;.038897;.047839;.047839;.068333;284;461
0.02;3;1;0;1;128;0;1;0;5;200;0;40960;0;2;.000208;NA;.014079;.015966;.015966;.022777;284;1457
1.41;228;1;0;1;128;0;1;0;5;200;10;40960;0;0;0.006938;NA;1.515234;1.067833;1.067832;1.17;282;136
0.01;3;1;0;1;128;0;1;0;5;200;10;40960;0;1;.001207;NA;.176712;.157333;.157333;.188333;304;609
0.02;3;1;0;1;128;0;1;0;5;200;10;40960;0;2;.000426;NA;.062087;.049540;.049540;.065555;304;1834
1.41;229;1;0;1;128;0;1;0;5;200;50;40960;0;0;0.003488;NA;0.708464;0.383694;0.383693;0.48;250;165
0.02;3;1;0;1;128;0;1;0;5;200;50;40960;0;1;.000802;NA;.096467;.057103;.057102;.083333;288;786
0.02;3;1;0;1;128;0;1;0;5;200;50;40960;0;2;.000277;NA;.034316;.019736;.019736;.027222;288;2605
1.44;228;1;0;1;128;0;1;0;5;200;200;40960;0;0;0.002868;NA;0.430631;0.262050;0.262049;0.35;244;145
0.02;3;1;0;1;128;0;1;0;5;200;200;40960;0;1;.000724;NA;.067906;.040276;.040276;.058333;285;836
0.02;3;1;0;1;128;0;1;0;5;200;200;40960;0;2;.000243;NA;.023119;.014883;.014883;.022222;285;2334
1.41;228;1;0;1;128;0;1;0;6;0;0;40960;0;0;0.000924;NA;0.060692;0.049646;0.049645;0.13;163;104
0.02;3;1;0;1;128;0;1;0;6;0;0;40960;0;1;.000133;NA;.006617;.008103;.008103;.023333;163;477
0.02;3;1;0;1;128;0;1;0;6;0;0;40960;0;2;.000044;NA;.003639;.004086;.004086;.009444;163;1466
1.40;227;1;0;1;128;0;1;0;6;0;10;40960;0;0;0.004718;NA;0.471248;0.228698;0.228697;0.32;186;173
0.02;3;1;0;1;128;0;1;0;6;0;10;40960;0;1;.000308;NA;.026654;.032339;.032339;.055000;185;419
0.02;3;1;0;1;128;0;1;0;6;0;10;40960;0;2;.000113;NA;.009922;.011373;.011373;.020000;186;1280
1.38;228;1;0;1;128;0;1;0;6;0;50;40960;0;0;0.001682;NA;0.242145;0.121165;0.121164;0.20;167;155
0.02;3;1;0;1;128;0;1;0;6;0;50;40960;0;1;.000149;NA;.016922;.017172;.017172;.035000;167;485
0.02;3;1;0;1;128;0;1;0;6;0;50;40960;0;2;.000050;NA;.005043;.005507;.005507;.011111;167;1453
1.41;228;1;0;1;128;0;1;0;6;0;200;40960;0;0;0.001282;NA;0.133185;0.068769;0.068768;0.15;164;137
0.02;3;1;0;1;128;0;1;0;6;0;200;40960;0;1;.000125;NA;.008730;.009017;.009017;.026666;164;469
0.02;3;1;0;1;128;0;1;0;6;0;200;40960;0;2;.000041;NA;.003828;.003967;.003967;.009444;164;1507
1.39;228;1;0;1;128;0;1;0;6;10;0;40960;0;0;0.000921;NA;0.040855;0.366625;0.366623;0.45;163;26
0.02;3;1;0;1;128;0;1;0;6;10;0;40960;0;1;.000278;NA;.034220;.056739;.056739;.075000;182;374
0.02;3;1;0;1;128;0;1;0;6;10;0;40960;0;2;.000094;NA;.009678;.016037;.016037;.023333;182;1059
1.40;228;1;0;1;128;0;1;0;6;10;10;40960;0;0;0.004558;NA;0.538524;0.403505;0.403504;0.50;185;124
0.01;3;1;0;1;128;0;1;0;6;10;10;40960;0;1;.000496;NA;.052018;.059741;.059741;.076666;186;503
0.02;3;1;0;1;128;0;1;0;6;10;10;40960;0;2;.000182;NA;.018650;.019245;.019245;.026111;187;1585
1.42;228;1;0;1;128;0;1;0;6;10;50;40960;0;0;0.001682;NA;0.149882;0.368692;0.368691;0.45;167;51
0.02;3;1;0;1;128;0;1;0;6;10;50;40960;0;1;.000312;NA;.043353;.054189;.054189;.073333;182;452
0.02;3;1;0;1;128;0;1;0;6;10;50;40960;0;2;.000115;NA;.012788;.017271;.017271;.023888;184;1308
1.38;227;1;0;1;128;0;1;0;6;10;200;40960;0;0;0.001302;NA;0.085048;0.354960;0.354959;0.44;164;37
0.02;3;1;0;1;128;0;1;0;6;10;200;40960;0;1;.000302;NA;.040217;.055941;.055941;.073333;182;433
0.02;3;1;0;1;128;0;1;0;6;10;200;40960;0;2;.000107;NA;.012717;.017034;.017034;.025000;182;1216
1.38;227;1;0;1;128;0;1;0;6;50;0;40960;0;0;0.000923;NA;0.044436;0.132064;0.132063;0.22;163;56
0.02;3;1;0;1;128;0;1;0;6;50;0;40960;0;1;.000155;NA;.013955;.020040;.020040;.036666;167;438
0.02;3;1;0;1;128;0;1;0;6;50;0;40960;0;2;.000052;NA;.004429;.006460;.006460;.012222;167;1300
1.36;227;1;0;1;128;0;1;0;6;50;10;40960;0;0;0.004510;NA;0.460043;0.252266;0.252265;0.34;185;160
0.02;3;1;0;1;128;0;1;0;6;50;10;40960;0;1;.000355;NA;.036715;.039347;.039347;.060000;185;486
0.02;3;1;0;1;128;0;1;0;6;50;10;40960;0;2;.000127;NA;.012546;.012557;.012557;.020000;186;1496
1.40;227;1;0;1;128;0;1;0;6;50;50;40960;0;0;0.001726;NA;0.238230;0.147841;0.147840;0.24;167;132
0.02;3;1;0;1;128;0;1;0;6;50;50;40960;0;1;.000204;NA;.023120;.021723;.021723;.040000;169;530
0.02;3;1;0;1;128;0;1;0;6;50;50;40960;0;2;.000068;NA;.006967;.006690;.006690;.012777;167;1590
1.40;228;1;0;1;128;0;1;0;6;50;200;40960;0;0;0.001289;NA;0.081914;0.122883;0.122882;0.21;164;79
0.02;3;1;0;1;128;0;1;0;6;50;200;40960;0;1;.000179;NA;.018270;.018018;.018018;.038333;167;491
0.02;3;1;0;1;128;0;1;0;6;50;200;40960;0;2;.000062;NA;.005354;.005850;.005850;.012222;167;1454
1.41;227;1;0;1;128;0;1;0;6;200;0;40960;0;0;0.000920;NA;0.044978;0.100868;0.100867;0.18;163;67
0.02;3;1;0;1;128;0;1;0;6;200;0;40960;0;1;.000146;NA;.010284;.015322;.015322;.031666;164;427
0.02;3;1;0;1;128;0;1;0;6;200;0;40960;0;2;.000048;NA;.003731;.004786;.004786;.011111;164;1274
1.40;227;1;0;1;128;0;1;0;6;200;10;40960;0;0;0.004463;NA;0.451098;0.230101;0.230100;0.32;185;167
0.02;3;1;0;1;128;0;1;0;6;200;10;40960;0;1;.000356;NA;.034655;.036464;.036464;.055000;186;513
0.02;3;1;0;1;128;0;1;0;6;200;10;40960;0;2;.000124;NA;.009912;.011403;.011403;.018888;186;1353
1.41;227;1;0;1;128;0;1;0;6;200;50;40960;0;0;0.001666;NA;0.229837;0.144151;0.144150;0.23;167;134
0.02;3;1;0;1;128;0;1;0;6;200;50;40960;0;1;.000196;NA;.021497;.018808;.018808;.038333;167;513
0.02;3;1;0;1;128;0;1;0;6;200;50;40960;0;2;.000064;NA;.006371;.006020;.006020;.012777;167;1488
1.39;227;1;0;1;128;0;1;0;6;200;200;40960;0;0;0.001312;NA;0.143258;0.081552;0.081551;0.16;164;134
0.02;3;1;0;1;128;0;1;0;6;200;200;40960;0;1;.000168;NA;.012861;.013287;.013287;.028333;164;508
0.02;3;1;0;1;128;0;1;0;6;200;200;40960;0;2;.000056;NA;.004838;.004489;.004488;.010000;168;1605
1.46;232;1;0;1;256;0;1;0;1;0;0;40960;0;0;0.007356;NA;0.298021;0.263624;0.263623;0.38;638;107
0.01;3;1;0;1;256;0;1;0;1;0;0;40960;0;1;.001240;NA;.057640;.058453;.058453;.081666;638;564
0.01;3;1;0;1;256;0;1;0;1;0;0;40960;0;2;.000431;NA;.028394;.033057;.033057;.042222;638;1511
1.49;233;1;0;1;256;0;1;0;1;0;10;40960;0;0;0.010777;NA;1.189641;0.509577;0.509576;0.64;693;205
0.01;3;1;0;1;256;0;1;0;1;0;10;40960;0;1;.001835;NA;.191854;.086939;.086939;.118333;693;1073
0.02;3;1;0;1;256;0;1;0;1;0;10;40960;0;2;.000648;NA;.075797;.037058;.037057;.050555;693;2962
1.48;233;1;0;1;256;0;1;0;1;0;50;40960;0;0;0.009461;NA;0.772094;0.350358;0.350357;0.48;649;186
0.02;3;1;0;1;256;0;1;0;1;0;50;40960;0;1;.001681;NA;.135914;.066335;.066335;.103333;649;908
0.02;3;1;0;1;256;0;1;0;1;0;50;40960;0;2;.000558;NA;.059650;.033177;.033177;.043888;652;2754
1.46;233;1;0;1;256;0;1;0;1;0;200;40960;0;0;0.008054;NA;0.616351;0.324591;0.324590;0.46;641;160
0.02;3;1;0;1;256;0;1;0;1;0;200;40960;0;1;.001361;NA;.090465;.051561;.051561;.080000;641;821
0.02;3;1;0;1;256;0;1;0;1;0;200;40960;0;2;.000466;NA;.044763;.029093;.029093;.040000;641;2391
1.49;233;1;0;1;256;0;1;0;1;10;0;40960;0;0;0.010659;NA;1.325871;0.718731;0.718730;0.86;692;168
0.02;3;1;0;1;256;0;1;0;1;10;0;40960;0;1;.001823;NA;.176828;.109563;.109563;.141666;692;844
0.02;3;1;0;1;256;0;1;0;1;10;0;40960;0;2;.000622;NA;.067668;.042008;.042008;.055000;692;2561
1.49;234;1;0;1;256;0;1;0;1;10;10;40960;0;0;0.013230;NA;1.564608;0.491589;0.491588;0.62;747;268
0.02;3;1;0;1;256;0;1;0;1;10;10;40960;0;1;.002265;NA;.272676;.088521;.088521;.123333;749;1435
0.02;3;1;0;1;256;0;1;0;1;10;10;40960;0;2;.000788;NA;.099599;.038985;.038985;.054444;749;3714
1.48;234;1;0;1;256;0;1;0;1;10;50;40960;0;0;0.013064;NA;1.218996;0.494585;0.494584;0.64;703;212
0.02;3;1;0;1;256;0;1;0;1;10;50;40960;0;1;.002042;NA;.177514;.068804;.068804;.101666;703;1168
0.02;3;1;0;1;256;0;1;0;1;10;50;40960;0;2;.000714;NA;.083031;.035700;.035699;.051666;709;3280
1.51;235;1;0;1;256;0;1;0;1;10;200;40960;0;0;0.011215;NA;1.059914;0.494261;0.494260;0.63;695;188
0.02;3;1;0;1;256;0;1;0;1;10;200;40960;0;1;.001904;NA;.144842;.069406;.069406;.101666;695;981
0.02;3;1;0;1;256;0;1;0;1;10;200;40960;0;2;.000665;NA;.072486;.031817;.031817;.046666;695;3272
1.50;233;1;0;1;256;0;1;0;1;50;0;40960;0;0;0.009935;NA;0.656546;0.445478;0.445477;0.58;649;134
0.02;3;1;0;1;256;0;1;0;1;50;0;40960;0;1;.001645;NA;.098327;.070139;.070139;.096666;649;744
0.02;3;1;0;1;256;0;1;0;1;50;0;40960;0;2;.000575;NA;.042700;.032305;.032305;.043888;653;2144
1.49;234;1;0;1;256;0;1;0;1;50;10;40960;0;0;0.012325;NA;1.364129;0.452454;0.452453;0.59;704;248
0.02;3;1;0;1;256;0;1;0;1;50;10;40960;0;1;.002094;NA;.236657;.091396;.091396;.125000;704;1226
0.02;3;1;0;1;256;0;1;0;1;50;10;40960;0;2;.000716;NA;.088216;.038877;.038877;.052777;704;3328
1.52;233;1;0;1;256;0;1;0;1;50;50;40960;0;0;0.012061;NA;1.108831;0.353347;0.353347;0.49;660;251
0.02;3;1;0;1;256;0;1;0;1;50;50;40960;0;1;.002007;NA;.172749;.064536;.064536;.093333;660;1240
0.01;3;1;0;1;256;0;1;0;1;50;50;40960;0;2;.000686;NA;.068431;.034304;.034304;.047777;660;2978
1.49;233;1;0;1;256;0;1;0;1;50;200;40960;0;0;0.010079;NA;0.653004;0.288857;0.288856;0.42;652;184
0.01;3;1;0;1;256;0;1;0;1;50;200;40960;0;1;.001667;NA;.117521;.051425;.051425;.080000;652;1052
0.01;3;1;0;1;256;0;1;0;1;50;200;40960;0;2;.000592;NA;.056597;.030431;.030430;.046666;652;2596
1.47;233;1;0;1;256;0;1;0;1;200;0;40960;0;0;0.008008;NA;0.489875;0.323982;0.323981;0.45;641;134
0.02;3;1;0;1;256;0;1;0;1;200;0;40960;0;1;.001342;NA;.080606;.057635;.057635;.085000;641;710
0.01;3;1;0;1;256;0;1;0;1;200;0;40960;0;2;.000456;NA;.036496;.030350;.030350;.041666;641;1979
1.46;234;1;0;1;256;0;1;0;1;200;10;40960;0;0;0.011246;NA;1.461543;0.524807;0.524806;0.66;696;239
0.02;3;1;0;1;256;0;1;0;1;200;10;40960;0;1;.001942;NA;.226290;.090689;.090689;.123333;696;1210
0.01;3;1;0;1;256;0;1;0;1;200;10;40960;0;2;.000678;NA;.080910;.038557;.038557;.054444;699;2970
1.52;235;1;0;1;256;0;1;0;1;200;50;40960;0;0;0.010416;NA;0.961147;0.347819;0.347818;0.48;652;224
0.02;3;1;0;1;256;0;1;0;1;200;50;40960;0;1;.001810;NA;.149323;.063875;.063875;.095000;652;1072
0.02;3;1;0;1;256;0;1;0;1;200;50;40960;0;2;.000604;NA;.065996;.034133;.034133;.047777;652;2892
1.48;234;1;0;1;256;0;1;0;1;200;200;40960;0;0;0.010017;NA;0.627034;0.275591;0.275590;0.41;644;183
0.02;3;1;0;1;256;0;1;0;1;200;200;40960;0;1;.001579;NA;.107085;.050935;.050935;.076666;644;1006
0.02;3;1;0;1;256;0;1;0;1;200;200;40960;0;2;.000537;NA;.054043;.030205;.030205;.043888;644;2696
1.44;232;1;0;1;256;0;1;0;2;0;0;40960;0;0;0.007302;NA;0.252607;0.252879;0.252879;0.38;641;95
0.02;3;1;0;1;256;0;1;0;2;0;0;40960;0;1;.001672;NA;.044738;.049959;.049959;.071666;641;533
0.01;3;1;0;1;256;0;1;0;2;0;0;40960;0;2;.000656;NA;.021751;.027487;.027487;.037222;641;1376
1.45;232;1;0;1;256;0;1;0;2;0;10;40960;0;0;0.013271;NA;1.796739;0.826792;0.826792;0.97;759;198
0.02;3;1;0;1;256;0;1;0;2;0;10;40960;0;1;.002329;NA;.208927;.121125;.121125;.158333;760;865
0.01;3;1;0;1;256;0;1;0;2;0;10;40960;0;2;.001012;NA;.077599;.046039;.046039;.057777;760;2678
1.43;232;1;0;1;256;0;1;0;2;0;50;40960;0;0;0.010652;NA;0.945643;0.457981;0.457981;0.59;664;181
0.02;3;1;0;1;256;0;1;0;2;0;50;40960;0;1;.001947;NA;.112813;.072507;.072507;.100000;664;794
0.02;3;1;0;1;256;0;1;0;2;0;50;40960;0;2;.000766;NA;.050685;.033825;.033825;.045000;664;2364
1.47;231;1;0;1;256;0;1;0;2;0;200;40960;0;0;0.007807;NA;0.602465;0.332280;0.332279;0.47;646;153
0.02;3;1;0;1;256;0;1;0;2;0;200;40960;0;1;.001761;NA;.074078;.054953;.054953;.083333;646;679
0.02;3;1;0;1;256;0;1;0;2;0;200;40960;0;2;.000701;NA;.036168;.027882;.027881;.038333;648;2068
1.47;232;1;0;1;256;0;1;0;2;10;0;40960;0;0;0.009750;NA;0.682741;0.821131;0.821130;0.96;703;84
0.02;3;1;0;1;256;0;1;0;2;10;0;40960;0;1;.002347;NA;.151430;.130835;.130835;.163333;766;640
0.02;3;1;0;1;256;0;1;0;2;10;0;40960;0;2;.000879;NA;.052123;.046969;.046969;.061666;766;1779
1.45;233;1;0;1;256;0;1;0;2;10;10;40960;0;0;0.015241;NA;2.124167;1.161134;1.161134;1.33;822;169
0.02;3;1;0;1;256;0;1;0;2;10;10;40960;0;1;.003148;NA;.291944;.147052;.147052;.186666;829;1018
0.02;3;1;0;1;256;0;1;0;2;10;10;40960;0;2;.001210;NA;.104118;.049823;.049823;.065555;831;3147
1.48;234;1;0;1;256;0;1;0;2;10;50;40960;0;0;0.012387;NA;1.062517;0.754410;0.754409;0.90;726;133
0.02;3;1;0;1;256;0;1;0;2;10;50;40960;0;1;.002550;NA;.195486;.109632;.109632;.148333;778;886
0.02;3;1;0;1;256;0;1;0;2;10;50;40960;0;2;.001004;NA;.074254;.042202;.042202;.060555;778;2487
1.47;233;1;0;1;256;0;1;0;2;10;200;40960;0;0;0.010128;NA;0.869342;0.747089;0.747088;0.90;708;112
0.02;3;1;0;1;256;0;1;0;2;10;200;40960;0;1;.002415;NA;.156712;.103323;.103323;.136666;769;797
0.02;3;1;0;1;256;0;1;0;2;10;200;40960;0;2;.000930;NA;.061481;.040390;.040390;.055555;769;2268
1.48;232;1;0;1;256;0;1;0;2;50;0;40960;0;0;0.007963;NA;0.414581;0.474677;0.474677;0.60;653;89
0.02;3;1;0;1;256;0;1;0;2;50;0;40960;0;1;.001866;NA;.082880;.078473;.078472;.105000;666;594
0.02;3;1;0;1;256;0;1;0;2;50;0;40960;0;2;.000751;NA;.033923;.030702;.030702;.042222;666;1820
1.46;232;1;0;1;256;0;1;0;2;50;10;40960;0;0;0.013680;NA;2.013547;0.923532;0.923531;1.07;772;200
0.02;3;1;0;1;256;0;1;0;2;50;10;40960;0;1;.002484;NA;.254801;.125987;.125987;.161666;772;1029
0.02;3;1;0;1;256;0;1;0;2;50;10;40960;0;2;.001030;NA;.087719;.044001;.044001;.058333;772;3007
1.46;232;1;0;1;256;0;1;0;2;50;50;40960;0;0;0.011114;NA;0.896459;0.345476;0.345475;0.48;677;212
0.01;3;1;0;1;256;0;1;0;2;50;50;40960;0;1;.002114;NA;.145538;.071100;.071100;.100000;678;1001
0.02;3;1;0;1;256;0;1;0;2;50;50;40960;0;2;.000826;NA;.060867;.031414;.031414;.044444;680;2891
1.49;232;1;0;1;256;0;1;0;2;50;200;40960;0;0;0.008493;NA;0.628201;0.296041;0.296041;0.43;659;175
0.02;3;1;0;1;256;0;1;0;2;50;200;40960;0;1;.001930;NA;.102643;.054660;.054660;.083333;669;881
0.02;3;1;0;1;256;0;1;0;2;50;200;40960;0;2;.000771;NA;.046890;.027624;.027624;.040555;669;2569
1.48;232;1;0;1;256;0;1;0;2;200;0;40960;0;0;0.007889;NA;0.383840;0.381442;0.381441;0.50;644;99
0.02;3;1;0;1;256;0;1;0;2;200;0;40960;0;1;.001826;NA;.067504;.061894;.061894;.091666;647;574
0.02;3;1;0;1;256;0;1;0;2;200;0;40960;0;2;.000718;NA;.031065;.027155;.027155;.038333;647;1894
1.50;236;1;0;1;256;0;1;0;2;200;10;40960;0;0;0.013693;NA;1.873846;0.917495;0.917494;1.07;763;188
0.02;3;1;0;1;256;0;1;0;2;200;10;40960;0;1;.002450;NA;.228204;.123302;.123302;.170000;763;884
0.02;3;1;0;1;256;0;1;0;2;200;10;40960;0;2;.000941;NA;.083925;.044686;.044686;.058888;763;2861
1.49;232;1;0;1;256;0;1;0;2;200;50;40960;0;0;0.011184;NA;0.920937;0.367111;0.367110;0.50;667;207
0.02;3;1;0;1;256;0;1;0;2;200;50;40960;0;1;.002074;NA;.133533;.070340;.070340;.098333;667;948
0.02;3;1;0;1;256;0;1;0;2;200;50;40960;0;2;.000819;NA;.056523;.032658;.032658;.046111;667;2620
1.47;233;1;0;1;256;0;1;0;2;200;200;40960;0;0;0.008189;NA;0.686987;0.333244;0.333243;0.47;650;172
0.02;3;1;0;1;256;0;1;0;2;200;200;40960;0;1;.002030;NA;.089027;.052324;.052324;.080000;650;827
0.02;3;1;0;1;256;0;1;0;2;200;200;40960;0;2;.000772;NA;.042066;.027356;.027356;.040000;650;2375
1.44;232;1;0;1;256;0;1;0;3;0;0;40960;0;0;0.001803;NA;0.154067;0.265584;0.265583;0.38;402;62
0.02;3;1;0;1;256;0;1;0;3;0;0;40960;0;1;.000410;NA;.035372;.048394;.048394;.071666;640;443
0.02;3;1;0;1;256;0;1;0;3;0;0;40960;0;2;.000140;NA;.017604;.023723;.023723;.031666;640;1351
1.47;232;1;0;1;256;0;1;0;3;0;10;40960;0;0;0.007041;NA;1.675554;1.363894;1.363892;1.49;529;120
0.02;3;1;0;1;256;0;1;0;3;0;10;40960;0;1;.001083;NA;.206663;.189714;.189714;.238333;702;567
0.02;3;1;0;1;256;0;1;0;3;0;10;40960;0;2;.000386;NA;.065643;.058725;.058725;.080000;702;1631
1.44;231;1;0;1;256;0;1;0;3;0;50;40960;0;0;0.004242;NA;0.789953;0.519187;0.519186;0.64;427;141
0.02;3;1;0;1;256;0;1;0;3;0;50;40960;0;1;.000713;NA;.107024;.091558;.091557;.120000;652;634
0.02;3;1;0;1;256;0;1;0;3;0;50;40960;0;2;.000245;NA;.038044;.031740;.031740;.042222;652;1922
1.47;232;1;0;1;256;0;1;0;3;0;200;40960;0;0;0.003578;NA;0.482233;0.389125;0.389124;0.51;408;117
0.02;3;1;0;1;256;0;1;0;3;0;200;40960;0;1;.000627;NA;.067528;.066824;.066824;.091666;643;565
0.02;3;1;0;1;256;0;1;0;3;0;200;40960;0;2;.000214;NA;.025550;.024973;.024973;.034444;643;1675
1.45;232;1;0;1;256;0;1;0;3;10;0;40960;0;0;0.001808;NA;0.157283;0.883700;0.883699;1.00;402;26
0.02;3;1;0;1;256;0;1;0;3;10;0;40960;0;1;.001026;NA;.125730;.149613;.149613;.183333;829;480
0.02;3;1;0;1;256;0;1;0;3;10;0;40960;0;2;.000370;NA;.043805;.050227;.050227;.063333;828;1447
1.45;233;1;0;1;256;0;1;0;3;10;10;40960;0;0;0.006699;NA;1.762326;1.359885;1.359884;1.48;529;126
0.02;3;1;0;1;256;0;1;0;3;10;10;40960;0;1;.001543;NA;.279941;.185270;.185270;.235000;891;770
0.02;3;1;0;1;256;0;1;0;3;10;10;40960;0;2;.000575;NA;.100739;.057894;.057894;.072222;891;2732
1.46;232;1;0;1;256;0;1;0;3;10;50;40960;0;0;0.003886;NA;0.583640;0.803419;0.803419;0.93;427;75
0.02;3;1;0;1;256;0;1;0;3;10;50;40960;0;1;.001194;NA;.167291;.123543;.123542;.153333;839;740
0.02;3;1;0;1;256;0;1;0;3;10;50;40960;0;2;.000429;NA;.061134;.045184;.045184;.060000;842;2081
1.42;233;1;0;1;256;0;1;0;3;10;200;40960;0;0;0.003166;NA;0.264475;0.820849;0.820848;0.93;408;37
0.02;3;1;0;1;256;0;1;0;3;10;200;40960;0;1;.001095;NA;.155528;.132921;.132921;.163333;829;645
0.01;3;1;0;1;256;0;1;0;3;10;200;40960;0;2;.000418;NA;.051668;.043509;.043509;.057222;831;1863
1.43;232;1;0;1;256;0;1;0;3;50;0;40960;0;0;0.001807;NA;0.156818;0.508749;0.508748;0.63;402;37
0.02;3;1;0;1;256;0;1;0;3;50;0;40960;0;1;.000670;NA;.066127;.080324;.080324;.115000;677;446
0.02;3;1;0;1;256;0;1;0;3;50;0;40960;0;2;.000232;NA;.024467;.028330;.028330;.040555;677;1402
1.47;233;1;0;1;256;0;1;0;3;50;10;40960;0;0;0.006702;NA;1.750948;1.213634;1.213633;1.34;529;139
0.01;3;1;0;1;256;0;1;0;3;50;10;40960;0;1;.001286;NA;.215719;.165269;.165269;.215000;740;665
0.02;3;1;0;1;256;0;1;0;3;50;10;40960;0;2;.000446;NA;.083853;.047961;.047961;.066111;740;2477
1.44;231;1;0;1;256;0;1;0;3;50;50;40960;0;0;0.003789;NA;0.788795;0.428305;0.428305;0.55;427;164
0.02;3;1;0;1;256;0;1;0;3;50;50;40960;0;1;.000849;NA;.129262;.070128;.070127;.096666;689;923
0.01;3;1;0;1;256;0;1;0;3;50;50;40960;0;2;.000295;NA;.048364;.027423;.027423;.038888;689;2640
1.41;231;1;0;1;256;0;1;0;3;50;200;40960;0;0;0.003166;NA;0.354735;0.383181;0.383180;0.50;408;93
0.02;3;1;0;1;256;0;1;0;3;50;200;40960;0;1;.000771;NA;.089591;.059235;.059235;.086666;680;747
0.02;3;1;0;1;256;0;1;0;3;50;200;40960;0;2;.000272;NA;.034954;.023727;.023727;.036111;680;2186
1.47;233;1;0;1;256;0;1;0;3;200;0;40960;0;0;0.001804;NA;0.155554;0.419387;0.419386;0.53;402;50
0.02;3;1;0;1;256;0;1;0;3;200;0;40960;0;1;.000615;NA;.047872;.062002;.062001;.091666;649;432
0.02;3;1;0;1;256;0;1;0;3;200;0;40960;0;2;.000207;NA;.022586;.023422;.023422;.033888;649;1580
1.46;233;1;0;1;256;0;1;0;3;200;10;40960;0;0;0.006712;NA;1.775456;1.326481;1.326480;1.46;529;130
0.02;3;1;0;1;256;0;1;0;3;200;10;40960;0;1;.001195;NA;.228723;.161109;.161109;.211666;712;702
0.02;3;1;0;1;256;0;1;0;3;200;10;40960;0;2;.000427;NA;.077414;.050509;.050509;.068888;712;2200
1.44;231;1;0;1;256;0;1;0;3;200;50;40960;0;0;0.003825;NA;0.778414;0.403110;0.403110;0.52;427;170
0.02;3;1;0;1;256;0;1;0;3;200;50;40960;0;1;.000778;NA;.124393;.067054;.067054;.093333;661;912
0.02;3;1;0;1;256;0;1;0;3;200;50;40960;0;2;.000269;NA;.047291;.026330;.026330;.038333;661;2665
1.47;232;1;0;1;256;0;1;0;3;200;200;40960;0;0;0.003164;NA;0.392103;0.300246;0.300246;0.43;408;117
0.02;3;1;0;1;256;0;1;0;3;200;200;40960;0;1;.000696;NA;.074516;.047949;.047949;.076666;652;735
0.02;3;1;0;1;256;0;1;0;3;200;200;40960;0;2;.000238;NA;.034426;.021939;.021939;.033333;652;2354
1.40;230;1;0;1;256;0;1;0;4;0;0;40960;0;0;0.001743;NA;0.151632;0.232113;0.232112;0.34;401;75
0.02;3;1;0;1;256;0;1;0;4;0;0;40960;0;1;.000428;NA;.030767;.041906;.041906;.063333;560;452
0.01;3;1;0;1;256;0;1;0;4;0;0;40960;0;2;.000151;NA;.013578;.019847;.019847;.027777;558;1282
1.47;232;1;0;1;256;0;1;0;4;0;10;40960;0;0;0.006565;NA;1.734352;1.370588;1.370587;1.50;526;123
0.02;3;1;0;1;256;0;1;0;4;0;10;40960;0;1;.001056;NA;.212354;.183065;.183065;.230000;621;602
0.02;3;1;0;1;256;0;1;0;4;0;10;40960;0;2;.000375;NA;.066533;.053732;.053732;.073333;621;1794
1.44;231;1;0;1;256;0;1;0;4;0;50;40960;0;0;0.003001;NA;0.776891;0.459228;0.459227;0.58;426;152
0.02;3;1;0;1;256;0;1;0;4;0;50;40960;0;1;.000629;NA;.102530;.069884;.069883;.101666;571;709
0.02;3;1;0;1;256;0;1;0;4;0;50;40960;0;2;.000213;NA;.037036;.027095;.027095;.036666;571;2134
1.43;232;1;0;1;256;0;1;0;4;0;200;40960;0;0;0.002357;NA;0.454223;0.316058;0.316057;0.44;407;128
0.01;3;1;0;1;256;0;1;0;4;0;200;40960;0;1;.000549;NA;.061606;.054397;.054397;.081666;562;598
0.02;3;1;0;1;256;0;1;0;4;0;200;40960;0;2;.000185;NA;.023170;.020306;.020305;.029444;562;1845
1.47;232;1;0;1;256;0;1;0;4;10;0;40960;0;0;0.001884;NA;0.149843;0.794757;0.794755;0.91;401;28
0.02;3;1;0;1;256;0;1;0;4;10;0;40960;0;1;.000955;NA;.119274;.143300;.143300;.178333;747;470
