nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;cpus;freqs;quotas;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;41600;25200;2804;6;2.3;320;400;0.51701;22;~5687;10.0697;24.7051
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;62400;37800;4204;6;2.3;320;600;0.740715;20;~8515;13.9845;33.8575
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;83200;50400;5604;6;2.3;320;800;0.995151;18;~11345;17.7927;43.65
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;104000;63000;7004;6;2.3;320;1000;1.18278;20;~14173;21.3875;52.8024
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;124800;75600;8404;6;2.3;320;1200;1.39442;20;~17001;25.3023;61.9548
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;145600;88200;9804;6;2.3;320;1400;1.6521;20;~19829;28.8971;71.1072
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;166400;100800;11204;6;2.3;320;1600;1.87896;18;~22659;32.7052;80.8997
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;187200;113400;12604;6;2.3;320;1800;2.15904;20;~25487;36.62;90.052
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;208000;126000;14004;6;2.3;320;2000;2.39182;20;~28315;40.2148;99.2044
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;1040;630;74;6;2.3;240;10;0.0577901;19;~171;2.89453;6.44194
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;20800;12600;1404;6;2.3;240;200;0.274984;22;~2859;6.47491;15.5527
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;41600;25200;2804;6;2.3;240;400;0.512906;20;~5687;10.0697;24.7051
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;62400;37800;4204;6;2.3;240;600;0.746763;20;~8515;13.9845;33.8575
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;83200;50400;5604;6;2.3;240;800;0.987187;20;~11345;17.7927;43.65
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;104000;63000;7004;6;2.3;240;1000;1.2198;20;~14173;21.3875;52.8024
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;124800;75600;8404;6;2.3;240;1200;1.45725;20;~17001;25.3023;61.9548
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;145600;88200;9804;6;2.3;240;1400;1.67948;20;~19829;28.8971;71.1072
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;166400;100800;11204;6;2.3;240;1600;1.84449;22;~22659;32.7052;80.8997
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;187200;113400;12604;6;2.3;240;1800;2.08637;22;~25487;36.62;90.052
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;208000;126000;14004;6;2.3;240;2000;2.37397;20;~28315;40.2148;99.2044
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;1040;630;74;6;2.3;160;10;0.0578118;21;~171;2.89453;6.44194
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;20800;12600;1404;6;2.3;160;200;0.289195;22;~2859;6.47491;15.5527
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;41600;25200;2804;6;2.3;160;400;0.518696;20;~5687;10.0697;24.7051
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;62400;37800;4204;6;2.3;160;600;0.745124;20;~8515;13.9845;33.8575
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;83200;50400;5604;6;2.3;160;800;1.00059;20;~11345;17.7927;43.65
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;104000;63000;7004;6;2.3;160;1000;1.24465;20;~14173;21.3875;52.8024
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;124800;75600;8404;6;2.3;160;1200;1.42397;20;~17001;25.3023;61.9548
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;145600;88200;9804;6;2.3;160;1400;1.69468;20;~19829;28.8971;71.1072
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;166400;100800;11204;6;2.3;160;1600;1.91056;18;~22659;32.7052;80.8997
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;187200;113400;12604;6;2.3;160;1800;2.19153;20;~25487;36.62;90.052
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;208000;126000;14004;6;2.3;160;2000;2.38005;20;~28315;40.2148;99.2044
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;1040;630;74;6;2.3;80;10;0.0694051;20;~171;2.89453;6.44194
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;20800;12600;1404;6;2.3;80;200;0.520023;20;~2859;6.47491;15.5527
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;41600;25200;2804;6;2.3;80;400;0.987271;20;~5687;10.0697;24.7051
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;62400;37800;4204;6;2.3;80;600;1.40984;20;~8515;13.9845;33.8575
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;83200;50400;5604;6;2.3;80;800;1.90442;20;~11345;17.7927;43.65
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;104000;63000;7004;6;2.3;80;1000;2.29951;22;~14173;21.3875;52.8024
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;124800;75600;8404;6;2.3;80;1200;2.7125;18;~17001;25.3023;61.9548
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;145600;88200;9804;6;2.3;80;1400;3.22789;20;~19829;28.8971;71.1072
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;166400;100800;11204;6;2.3;80;1600;3.68241;20;~22659;32.7052;80.8997
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;187200;113400;12604;6;2.3;80;1800;4.12292;20;~25487;36.62;90.052
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;208000;126000;14004;6;2.3;80;2000;4.58213;22;~28315;40.2148;99.2044
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;1040;630;74;6;2;800;10;0.0637163;18;~171;2.89453;6.44194
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;20800;12600;1404;6;2;800;200;0.331248;20;~2859;6.47491;15.5527
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;41600;25200;2804;6;2;800;400;0.60443;22;~5687;10.0697;24.7051
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;62400;37800;4204;6;2;800;600;0.864794;20;~8515;13.9845;33.8575
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;83200;50400;5604;6;2;800;800;1.1586;20;~11345;17.7927;43.65
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;104000;63000;7004;6;2;800;1000;1.42554;20;~14173;21.3875;52.8024
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;124800;75600;8404;6;2;800;1200;1.70302;22;~17001;25.3023;61.9548
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;145600;88200;9804;6;2;800;1400;1.9458;22;~19829;28.8971;71.1072
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;166400;100800;11204;6;2;800;1600;2.25583;20;~22659;32.7052;80.8997
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;187200;113400;12604;6;2;800;1800;2.52407;20;~25487;36.62;90.052
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;208000;126000;14004;6;2;800;2000;2.83974;20;~28315;40.2148;99.2044
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;1040;630;74;6;2;400;10;0.0643062;19;~171;2.89453;6.44194
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;20800;12600;1404;6;2;400;200;0.328481;22;~2859;6.47491;15.5527
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;41600;25200;2804;6;2;400;400;0.612047;20;~5687;10.0697;24.7051
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;62400;37800;4204;6;2;400;600;0.873398;20;~8515;13.9845;33.8575
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;83200;50400;5604;6;2;400;800;1.16877;20;~11345;17.7927;43.65
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;104000;63000;7004;6;2;400;1000;1.41791;20;~14173;21.3875;52.8024
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;124800;75600;8404;6;2;400;1200;1.71451;20;~17001;25.3023;61.9548
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;145600;88200;9804;6;2;400;1400;1.96334;20;~19829;28.8971;71.1072
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;166400;100800;11204;6;2;400;1600;2.234;20;~22659;32.7052;80.8997
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;187200;113400;12604;6;2;400;1800;2.51022;20;~25487;36.62;90.052
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;208000;126000;14004;6;2;400;2000;2.76878;20;~28315;40.2148;99.2044
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;1040;630;74;6;2;320;10;0.0659749;20;~171;2.89453;6.44194
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;20800;12600;1404;6;2;320;200;0.323972;20;~2859;6.47491;15.5527
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;41600;25200;2804;6;2;320;400;0.574656;20;~5687;10.0697;24.7051
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;62400;37800;4204;6;2;320;600;0.862963;22;~8515;13.9845;33.8575
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;83200;50400;5604;6;2;320;800;1.16771;20;~11345;17.7927;43.65
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;104000;63000;7004;6;2;320;1000;1.44348;18;~14173;21.3875;52.8024
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;124800;75600;8404;6;2;320;1200;1.68996;20;~17001;25.3023;61.9548
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;145600;88200;9804;6;2;320;1400;1.93584;20;~19829;28.8971;71.1072
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;166400;100800;11204;6;2;320;1600;2.28957;20;~22659;32.7052;80.8997
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;187200;113400;12604;6;2;320;1800;2.53978;20;~25487;36.62;90.052
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;208000;126000;14004;6;2;320;2000;2.78053;20;~28315;40.2148;99.2044
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;1040;630;74;6;2;240;10;0.064847;20;~171;2.89453;6.44194
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;20800;12600;1404;6;2;240;200;0.332909;18;~2859;6.47491;15.5527
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;41600;25200;2804;6;2;240;400;0.59145;20;~5687;10.0697;24.7051
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;62400;37800;4204;6;2;240;600;0.876068;20;~8515;13.9845;33.8575
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;83200;50400;5604;6;2;240;800;1.15389;22;~11345;17.7927;43.65
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;104000;63000;7004;6;2;240;1000;1.42756;22;~14173;21.3875;52.8024
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;124800;75600;8404;6;2;240;1200;1.69467;22;~17001;25.3023;61.9548
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;145600;88200;9804;6;2;240;1400;1.96635;20;~19829;28.8971;71.1072
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;166400;100800;11204;6;2;240;1600;2.24558;22;~22659;32.7052;80.8997
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;187200;113400;12604;6;2;240;1800;2.55052;22;~25487;36.62;90.052
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;208000;126000;14004;6;2;240;2000;2.75525;20;~28315;40.2148;99.2044
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;1040;630;74;6;2;160;10;0.063741;19;~171;2.89453;6.44194
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;20800;12600;1404;6;2;160;200;0.341124;20;~2859;6.47491;15.5527
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;41600;25200;2804;6;2;160;400;0.619782;20;~5687;10.0697;24.7051
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;62400;37800;4204;6;2;160;600;0.891306;20;~8515;13.9845;33.8575
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;83200;50400;5604;6;2;160;800;1.22971;20;~11345;17.7927;43.65
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;104000;63000;7004;6;2;160;1000;1.4791;20;~14173;21.3875;52.8024
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;124800;75600;8404;6;2;160;1200;1.76559;20;~17001;25.3023;61.9548
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;145600;88200;9804;6;2;160;1400;2.04972;20;~19829;28.8971;71.1072
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;166400;100800;11204;6;2;160;1600;2.37691;22;~22659;32.7052;80.8997
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;187200;113400;12604;6;2;160;1800;2.65966;18;~25487;36.62;90.052
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;208000;126000;14004;6;2;160;2000;2.84382;22;~28315;40.2148;99.2044
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;1040;630;74;6;2;80;10;0.0796706;17;~171;2.89453;6.44194
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;20800;12600;1404;6;2;80;200;0.631327;20;~2859;6.47491;15.5527
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;41600;25200;2804;6;2;80;400;1.23562;22;~5687;10.0697;24.7051
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;62400;37800;4204;6;2;80;600;1.78657;20;~8515;13.9845;33.8575
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;83200;50400;5604;6;2;80;800;2.3485;20;~11345;17.7927;43.65
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;104000;63000;7004;6;2;80;1000;3.00942;20;~14173;21.3875;52.8024
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;124800;75600;8404;6;2;80;1200;3.58073;20;~17001;25.3023;61.9548
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;145600;88200;9804;6;2;80;1400;4.15581;20;~19829;28.8971;71.1072
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;166400;100800;11204;6;2;80;1600;4.60812;20;~22659;32.7052;80.8997
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;187200;113400;12604;6;2;80;1800;5.20886;22;~25487;36.62;90.052
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;208000;126000;14004;6;2;80;2000;5.8872;22;~28315;40.2148;99.2044
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;1040;630;74;6;1.7;800;10;0.0766392;19;~171;2.89453;6.44194
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;20800;12600;1404;6;1.7;800;200;0.377706;20;~2859;6.47491;15.5527
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;41600;25200;2804;6;1.7;800;400;0.663265;20;~5687;10.0697;24.7051
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;62400;37800;4204;6;1.7;800;600;1.0153;22;~8515;13.9845;33.8575
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;83200;50400;5604;6;1.7;800;800;1.37844;20;~11345;17.7927;43.65
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;104000;63000;7004;6;1.7;800;1000;1.687;20;~14173;21.3875;52.8024
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;124800;75600;8404;6;1.7;800;1200;1.96737;20;~17001;25.3023;61.9548
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;145600;88200;9804;6;1.7;800;1400;2.30755;18;~19829;28.8971;71.1072
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;166400;100800;11204;6;1.7;800;1600;2.56941;18;~22659;32.7052;80.8997
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;187200;113400;12604;6;1.7;800;1800;2.9612;20;~25487;36.62;90.052
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;208000;126000;14004;6;1.7;800;2000;3.28057;22;~28315;40.2148;99.2044
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;1040;630;74;6;1.7;400;10;0.0761241;22;~171;2.89453;6.44194
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;20800;12600;1404;6;1.7;400;200;0.38156;22;~2859;6.47491;15.5527
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;41600;25200;2804;6;1.7;400;400;0.691997;20;~5687;10.0697;24.7051
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;62400;37800;4204;6;1.7;400;600;1.02595;20;~8515;13.9845;33.8575
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;83200;50400;5604;6;1.7;400;800;1.32375;20;~11345;17.7927;43.65
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;104000;63000;7004;6;1.7;400;1000;1.6286;20;~14173;21.3875;52.8024
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;124800;75600;8404;6;1.7;400;1200;1.99794;20;~17001;25.3023;61.9548
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;145600;88200;9804;6;1.7;400;1400;2.29579;20;~19829;28.8971;71.1072
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;166400;100800;11204;6;1.7;400;1600;2.62721;20;~22659;32.7052;80.8997
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;187200;113400;12604;6;1.7;400;1800;2.99102;20;~25487;36.62;90.052
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;208000;126000;14004;6;1.7;400;2000;3.26495;20;~28315;40.2148;99.2044
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;1040;630;74;6;1.7;320;10;0.0754188;20;~171;2.89453;6.44194
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;20800;12600;1404;6;1.7;320;200;0.387244;22;~2859;6.47491;15.5527
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;41600;25200;2804;6;1.7;320;400;0.699695;20;~5687;10.0697;24.7051
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;62400;37800;4204;6;1.7;320;600;1.02046;20;~8515;13.9845;33.8575
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;83200;50400;5604;6;1.7;320;800;1.34055;20;~11345;17.7927;43.65
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;104000;63000;7004;6;1.7;320;1000;1.58237;20;~14173;21.3875;52.8024
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;124800;75600;8404;6;1.7;320;1200;2.01179;22;~17001;25.3023;61.9548
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;145600;88200;9804;6;1.7;320;1400;2.24046;22;~19829;28.8971;71.1072
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;166400;100800;11204;6;1.7;320;1600;2.57474;20;~22659;32.7052;80.8997
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;187200;113400;12604;6;1.7;320;1800;2.88436;20;~25487;36.62;90.052
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;208000;126000;14004;6;1.7;320;2000;3.19079;22;~28315;40.2148;99.2044
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;1040;630;74;6;1.7;240;10;0.0763661;19;~171;2.89453;6.44194
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;20800;12600;1404;6;1.7;240;200;0.374095;20;~2859;6.47491;15.5527
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;41600;25200;2804;6;1.7;240;400;0.699301;20;~5687;10.0697;24.7051
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;62400;37800;4204;6;1.7;240;600;1.01004;20;~8515;13.9845;33.8575
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;83200;50400;5604;6;1.7;240;800;1.33333;20;~11345;17.7927;43.65
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;104000;63000;7004;6;1.7;240;1000;1.67731;20;~14173;21.3875;52.8024
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;124800;75600;8404;6;1.7;240;1200;1.93469;20;~17001;25.3023;61.9548
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;145600;88200;9804;6;1.7;240;1400;2.27131;20;~19829;28.8971;71.1072
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;166400;100800;11204;6;1.7;240;1600;2.64808;20;~22659;32.7052;80.8997
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;187200;113400;12604;6;1.7;240;1800;2.90526;20;~25487;36.62;90.052
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;208000;126000;14004;6;1.7;240;2000;3.17546;20;~28315;40.2148;99.2044
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;1040;630;74;6;1.7;160;10;0.0767488;19;~171;2.89453;6.44194
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;20800;12600;1404;6;1.7;160;200;0.399678;20;~2859;6.47491;15.5527
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;41600;25200;2804;6;1.7;160;400;0.765113;20;~5687;10.0697;24.7051
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;62400;37800;4204;6;1.7;160;600;1.12921;18;~8515;13.9845;33.8575
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;83200;50400;5604;6;1.7;160;800;1.4006;20;~11345;17.7927;43.65
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;104000;63000;7004;6;1.7;160;1000;1.83324;20;~14173;21.3875;52.8024
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;124800;75600;8404;6;1.7;160;1200;2.10829;20;~17001;25.3023;61.9548
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;145600;88200;9804;6;1.7;160;1400;2.42476;20;~19829;28.8971;71.1072
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;166400;100800;11204;6;1.7;160;1600;2.79034;18;~22659;32.7052;80.8997
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;187200;113400;12604;6;1.7;160;1800;3.09778;22;~25487;36.62;90.052
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;208000;126000;14004;6;1.7;160;2000;3.44312;20;~28315;40.2148;99.2044
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;1040;630;74;6;1.7;80;10;0.0759954;21;~171;2.89453;6.44194
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;20800;12600;1404;6;1.7;80;200;0.730892;20;~2859;6.47491;15.5527
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;41600;25200;2804;6;1.7;80;400;1.45271;20;~5687;10.0697;24.7051
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;62400;37800;4204;6;1.7;80;600;2.16633;20;~8515;13.9845;33.8575
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;83200;50400;5604;6;1.7;80;800;2.68737;18;~11345;17.7927;43.65
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;104000;63000;7004;6;1.7;80;1000;3.30382;20;~14173;21.3875;52.8024
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;124800;75600;8404;6;1.7;80;1200;4.18422;20;~17001;25.3023;61.9548
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;145600;88200;9804;6;1.7;80;1400;4.86973;20;~19829;28.8971;71.1072
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;166400;100800;11204;6;1.7;80;1600;5.45271;20;~22659;32.7052;80.8997
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;187200;113400;12604;6;1.7;80;1800;6.52582;20;~25487;36.62;90.052
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;208000;126000;14004;6;1.7;80;2000;6.99443;22;~28315;40.2148;99.2044
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;1040;630;74;4;2.6;800;10;0.0612842;19;~171;2.89453;6.44194
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;20800;12600;1404;4;2.6;800;200;0.298013;22;~2859;6.47491;15.5527
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;41600;25200;2804;4;2.6;800;400;0.540795;20;~5687;10.0697;24.7051
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;62400;37800;4204;4;2.6;800;600;0.794595;20;~8515;13.9845;33.8575
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;83200;50400;5604;4;2.6;800;800;1.04332;22;~11345;17.7927;43.65
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;104000;63000;7004;4;2.6;800;1000;1.2898;20;~14173;21.3875;52.8024
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;124800;75600;8404;4;2.6;800;1200;1.53592;20;~17001;25.3023;61.9548
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;145600;88200;9804;4;2.6;800;1400;1.77201;22;~19829;28.8971;71.1072
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;166400;100800;11204;4;2.6;800;1600;2.00737;20;~22659;32.7052;80.8997
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;187200;113400;12604;4;2.6;800;1800;2.27105;20;~25487;36.62;90.052
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;208000;126000;14004;4;2.6;800;2000;2.52843;20;~28315;40.2148;99.2044
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;1040;630;74;4;2.6;400;10;0.0620829;19;~171;2.89453;6.44194
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;20800;12600;1404;4;2.6;400;200;0.295796;20;~2859;6.47491;15.5527
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;41600;25200;2804;4;2.6;400;400;0.540962;20;~5687;10.0697;24.7051
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;62400;37800;4204;4;2.6;400;600;0.789311;22;~8515;13.9845;33.8575
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;83200;50400;5604;4;2.6;400;800;1.04;22;~11345;17.7927;43.65
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;104000;63000;7004;4;2.6;400;1000;1.27786;20;~14173;21.3875;52.8024
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;124800;75600;8404;4;2.6;400;1200;1.52487;20;~17001;25.3023;61.9548
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;145600;88200;9804;4;2.6;400;1400;1.82475;20;~19829;28.8971;71.1072
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;166400;100800;11204;4;2.6;400;1600;2.0345;22;~22659;32.7052;80.8997
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;187200;113400;12604;4;2.6;400;1800;2.3128;20;~25487;36.62;90.052
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;208000;126000;14004;4;2.6;400;2000;2.50886;20;~28315;40.2148;99.2044
todd,ned,rod;31_scalable_search;FIELD;semihonest;atlas;1040;630;74;4;2.6;320;10;0.0619806;19;~171;2.89453;6.44194
