nodes;program;c.domain;adv.model;protocol;partysize;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
todd,ned,rod;35_set_intersection;RING;semihonest;replicated-ring;3;8;0.00482089;NA;~65;0.001024;0.003072
todd,ned,rod;35_set_intersection;RING;semihonest;replicated-ring;3;24;0.0378033;NA;~577;0.009216;0.027648
todd,ned,rod;35_set_intersection;BINARY;maldishonest;tinier;3;8;2.33707;NA;NA;104.211;NA
todd,ned,rod;35_set_intersection;BINARY;maldishonest;tinier;3;24;17.4485;NA;NA;754.559;NA
todd,ned,rod;35_set_intersection;BINARY;maldishonest;real-bmr;3;8;128.247;NA;NA;24209.1;NA
todd,ned,rod;35_set_intersection;BINARY;maldishonest;real-bmr;3;24;1142.8;NA;NA;217321;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;8;0.855045;NA;NA;22.982;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;24;5.67513;NA;NA;32.624;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;8;0.0505488;NA;NA;1.20832;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;24;0.531174;NA;NA;10.8749;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bmr;3;8;16.8108;NA;NA;4064.4;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bmr;3;24;150.487;NA;NA;36522.1;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;8;0.56184;NA;NA;1.43654;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;24;5.0501;NA;NA;6.2903;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;8;0.859464;NA;NA;4.85565;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;24;8.06087;NA;NA;41.9407;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;8;2.23429;NA;NA;67.7548;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;24;8.32831;NA;NA;72.9146;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-shamir-bmr;3;8;3.366;NA;NA;158.464;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-shamir-bmr;3;24;27.6056;NA;NA;1410.34;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-rep-bmr;3;8;2.38446;NA;NA;56.5292;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-rep-bmr;3;24;17.708;NA;NA;507.482;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;replicated-bin;3;8;0.398061;NA;NA;0.042288;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;replicated-bin;3;24;4.80864;NA;NA;0.380208;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;ccd;3;8;0.641523;NA;NA;0.087552;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;ccd;3;24;6.19688;NA;NA;0.787968;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;shamir-bmr;3;8;1.8498;NA;NA;48.1705;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;shamir-bmr;3;24;14.9324;NA;NA;432.254;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;rep-bmr;3;8;1.16728;NA;NA;23.4128;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;rep-bmr;3;24;9.22602;NA;NA;210.715;NA
