comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.48;245;1;1;256;1;0;1;10240;0;0;0.004498;NA;0.141349;0.092624;0.092622;0.15;166;133
0.01;3;1;1;256;1;0;1;10240;0;1;.000586;NA;.030037;.020113;.020113;0.19;166;733
1.54;244;1;1;256;1;0;1;102400;0;0;0.018346;NA;1.371294;0.844663;0.844662;1.07;1594;148
0.01;3;1;1;256;1;0;1;102400;0;1;.003093;NA;.235452;.157594;.157594;1.17;1595;826
1.49;244;1;1;256;1;0;2;1024;0;0;0.000481;NA;0.023473;0.019047;0.019046;0.04;23;115
0.01;3;1;1;256;1;0;2;1024;0;1;.000150;NA;.002815;.003094;.003093;0.04;23;495
1.50;245;1;1;256;1;0;2;10240;0;0;0.004654;NA;0.139993;0.101865;0.101864;0.16;166;124
0.01;3;1;1;256;1;0;2;10240;0;1;.000758;NA;.022591;.020754;.020754;0.20;166;549
1.51;245;1;1;256;1;0;2;102400;0;0;0.017842;NA;1.128547;0.882863;0.882862;1.10;1601;121
0.01;3;1;1;256;1;0;2;102400;0;1;.004095;NA;.158715;.149729;.149729;1.13;1601;617
1.49;243;1;1;256;1;0;3;1024;0;0;0.000133;NA;0.014099;0.020717;0.020715;0.04;17;87
0.01;3;1;1;256;1;0;3;1024;0;1;.000025;NA;.002733;.003164;.003164;0.05;23;425
1.52;248;1;1;256;1;0;3;10240;0;0;0.001183;NA;0.099463;0.147617;0.147616;0.20;107;76
0.01;3;1;1;256;1;0;3;10240;0;1;.000185;NA;.020736;.022656;.022656;0.21;166;480
1.49;244;1;1;256;1;0;3;102400;0;0;0.004461;NA;0.563483;0.900728;0.900727;1.10;1004;69
0.01;3;1;1;256;1;0;3;102400;0;1;.001027;NA;.126421;.146221;.146221;1.11;1598;515
1.48;244;1;1;256;1;0;4;1024;0;0;0.000065;NA;0.007644;0.018234;0.018233;0.04;17;60
0.01;3;1;1;256;1;0;4;1024;0;1;.000029;NA;.002612;.003151;.003151;0.04;21;489
1.48;243;1;1;256;1;0;4;10240;0;0;0.001244;NA;0.095171;0.123372;0.123371;0.17;106;84
0.01;3;1;1;256;1;0;4;10240;0;1;.000214;NA;.017244;.020427;.020427;0.20;146;443
1.48;244;1;1;256;1;0;4;102400;0;0;0.004607;NA;0.535487;0.815245;0.815245;1.00;1001;70
0.01;3;1;1;256;1;0;4;102400;0;1;.001102;NA;.113009;.134161;.134160;1.05;1395;497
1.49;243;1;1;256;1;0;5;1024;0;0;0.000134;NA;0.016695;0.018873;0.018872;0.03;19;100
0.01;3;1;1;256;1;0;5;1024;0;1;.000027;NA;.002754;.003058;.003057;0.04;21;544
1.50;244;1;1;256;1;0;5;10240;0;0;0.001143;NA;0.109043;0.137828;0.137826;0.20;127;81
0.01;3;1;1;256;1;0;5;10240;0;1;.000210;NA;.018140;.022099;.022099;0.20;146;480
1.51;245;1;1;256;1;0;5;102400;0;0;0.004461;NA;0.566206;0.850603;0.850602;1.05;1204;72
0.01;3;1;1;256;1;0;5;102400;0;1;.001058;NA;.119537;.140554;.140554;1.07;1398;510
1.49;242;1;1;256;1;0;6;1024;0;0;0.000067;NA;0.008456;0.007442;0.007441;0.02;15;100
0.01;3;1;1;256;1;0;6;1024;0;1;.000009;NA;.000895;.001017;.001017;0.03;15;576
1.47;243;1;1;256;1;0;6;10240;0;0;0.000596;NA;0.074464;0.056987;0.056986;0.11;87;116
0.01;3;1;1;256;1;0;6;10240;0;1;.000049;NA;.005183;.007878;.007878;0.12;87;378
1.50;243;1;1;256;1;0;6;102400;0;0;0.002257;NA;0.393297;0.323797;0.323796;0.52;807;109
0.01;3;1;1;256;1;0;6;102400;0;1;.000254;NA;.041011;.049666;.049666;0.52;807;505
