comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.86;234;1;1;128;1;0;4;8192;0;0;0.016418;NA;0.110538;0.170855;0.170854;0.21;55;73
2.86;235;1;1;128;1;0;4;40960;0;0;0.078852;NA;0.533389;0.678107;0.678107;0.85;246;82
2.88;236;1;1;128;1;0;5;4096;0;0;0.008526;NA;0.056217;0.081133;0.081132;0.11;35;81
2.88;235;1;1;128;1;0;5;8192;0;0;0.019894;NA;0.113140;0.162533;0.162532;0.21;63;79
2.88;236;1;1;128;1;0;5;40960;0;0;0.086490;NA;0.563368;0.677338;0.677337;0.86;286;86
2.84;233;1;1;128;1;0;6;4096;0;0;0.004202;NA;0.027666;0.024071;0.024070;0.06;27;101
2.83;234;1;1;128;1;0;6;8192;0;0;0.009314;NA;0.052767;0.045586;0.045585;0.09;47;104
2.85;233;1;1;128;1;0;6;40960;0;0;0.042493;NA;0.241358;0.243469;0.243468;0.37;207;101
1.87;210;1;1;256;1;0;1;4096;0;0;0.041635;NA;0.244659;0.219920;0.219919;0.34;207;107
1.86;210;1;1;256;1;0;1;8192;0;0;0.041595;NA;0.212177;0.207839;0.207838;0.34;207;101
1.88;211;1;1;256;1;0;1;40960;0;0;0.042418;NA;0.206962;0.202423;0.202422;0.33;207;102
1.88;210;1;1;256;1;0;2;4096;0;0;0.041472;NA;0.207901;0.209559;0.209558;0.33;207;100
1.87;211;1;1;256;1;0;2;8192;0;0;0.041406;NA;0.221587;0.211831;0.211830;0.34;207;102
1.88;211;1;1;256;1;0;2;40960;0;0;0.041442;NA;0.212733;0.213256;0.213255;0.34;207;99
1.88;210;1;1;256;1;0;3;4096;0;0;0.041571;NA;0.206827;0.213554;0.213553;0.34;207;97
1.86;210;1;1;256;1;0;3;8192;0;0;0.042041;NA;0.218198;0.224879;0.224878;0.35;207;100
1.86;210;1;1;256;1;0;3;40960;0;0;0.042770;NA;0.206095;0.211450;0.211449;0.34;207;100
1.85;209;1;1;256;1;0;4;4096;0;0;0.041588;NA;0.240381;0.215131;0.215130;0.34;207;106
1.86;210;1;1;256;1;0;4;8192;0;0;0.042018;NA;0.215194;0.213040;0.213039;0.34;207;101
1.87;210;1;1;256;1;0;4;40960;0;0;0.041870;NA;0.204890;0.194497;0.194496;0.32;207;105
1.86;211;1;1;256;1;0;5;4096;0;0;0.041569;NA;0.199065;0.211155;0.211154;0.34;207;94
1.86;209;1;1;256;1;0;5;8192;0;0;0.041949;NA;0.203822;0.206297;0.206296;0.33;207;100
1.90;211;1;1;256;1;0;5;40960;0;0;0.042123;NA;0.245860;0.215295;0.215294;0.34;207;109
1.86;209;1;1;256;1;0;6;4096;0;0;0.041547;NA;0.206691;0.208324;0.208323;0.33;207;100
1.86;210;1;1;256;1;0;6;8192;0;0;0.041683;NA;0.247555;0.215145;0.215144;0.35;207;108
1.87;209;1;1;256;1;0;6;40960;0;0;0.042119;NA;0.258499;0.252394;0.252393;0.38;207;101
