comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.47;231;1;256;1;0;2;12288;0;0;0.012868;NA;0.064630;0.068989;0.068988;0.16;220;97
1.47;231;1;256;1;0;2;12288;0;1;.001564;NA;.012553;.014630;.014629;1.47;231;99
1.46;232;1;256;1;0;2;16384;0;0;0.017366;NA;0.084521;0.087672;0.087672;0.20;291;98
1.45;231;1;256;1;0;2;16384;0;1;.002027;NA;.017350;.019024;.019024;1.45;231;99
1.45;232;1;256;1;0;2;20480;0;0;0.021571;NA;0.102176;0.112167;0.112166;0.25;362;95
1.47;232;1;256;1;0;2;20480;0;1;.002648;NA;.021319;.024590;.024589;1.47;232;99
1.47;232;1;256;1;0;2;24576;0;0;0.025939;NA;0.127526;0.135663;0.135662;0.29;434;96
1.46;231;1;256;1;0;2;24576;0;1;.003347;NA;.023463;.027484;.027484;1.46;231;99
1.43;232;1;256;1;0;2;28672;0;0;0.029709;NA;0.149506;0.156689;0.156689;0.34;506;97
1.46;230;1;256;1;0;2;28672;0;1;.004023;NA;.027834;.032623;.032623;1.46;230;99
1.46;231;1;256;1;0;2;32768;0;0;0.034994;NA;0.171536;0.173174;0.173173;0.38;577;93
1.47;232;1;256;1;0;2;32768;0;1;.004861;NA;.031038;.036488;.036488;1.47;232;99
1.46;231;1;256;1;0;2;36864;0;0;0.039986;NA;0.192459;0.213338;0.213337;0.44;649;95
1.44;232;1;256;1;0;2;36864;0;1;.005356;NA;.034559;.042359;.042359;1.44;232;99
1.46;232;1;256;1;0;2;40960;0;0;0.043740;NA;0.213023;0.204874;0.204873;0.45;722;101
1.46;232;1;256;1;0;2;40960;0;1;.006156;NA;.036961;.044790;.044790;1.46;232;99
1.44;231;1;256;1;0;3;4096;0;0;0.005937;NA;0.011733;0.030497;0.030496;0.09;51;72
1.41;231;1;256;1;0;3;4096;0;1;.001050;NA;.003946;.005258;.005258;1.41;231;99
1.39;230;1;256;1;0;3;8192;0;0;0.006968;NA;0.019055;0.048307;0.048306;0.12;99;76
1.39;230;1;256;1;0;3;8192;0;1;.001201;NA;.007231;.009630;.009630;1.39;230;100
1.42;230;1;256;1;0;3;12288;0;0;0.011317;NA;0.025557;0.070669;0.070669;0.17;147;69
1.39;230;1;256;1;0;3;12288;0;1;.001981;NA;.010683;.014066;.014066;1.39;230;99
1.44;231;1;256;1;0;3;16384;0;0;0.015041;NA;0.037209;0.095240;0.095239;0.22;195;71
1.44;231;1;256;1;0;3;16384;0;1;.002722;NA;.013651;.017803;.017803;1.44;231;99
1.42;230;1;256;1;0;3;20480;0;0;0.017873;NA;0.049640;0.121861;0.121860;0.26;245;71
1.42;230;1;256;1;0;3;20480;0;1;.003354;NA;.016220;.021656;.021656;1.42;230;100
1.40;230;1;256;1;0;3;24576;0;0;0.021676;NA;0.062843;0.126488;0.126487;0.28;291;77
1.44;230;1;256;1;0;3;24576;0;1;.004176;NA;.017393;.027059;.027059;1.44;230;99
1.43;230;1;256;1;0;3;28672;0;0;0.025964;NA;0.070666;0.159628;0.159627;0.34;339;70
1.42;230;1;256;1;0;3;28672;0;1;.004845;NA;.022252;.030809;.030809;1.42;230;99
1.44;231;1;256;1;0;3;32768;0;0;0.029402;NA;0.083524;0.170017;0.170016;0.37;386;76
1.42;230;1;256;1;0;3;32768;0;1;.005591;NA;.025830;.034764;.034764;1.42;230;99
1.43;230;1;256;1;0;3;36864;0;0;0.033195;NA;0.096116;0.210822;0.210822;0.43;434;72
1.43;229;1;256;1;0;3;36864;0;1;.006375;NA;.028493;.036742;.036742;1.43;229;99
1.44;230;1;256;1;0;3;40960;0;0;0.037828;NA;0.105867;0.226280;0.226279;0.47;482;73
1.42;230;1;256;1;0;3;40960;0;1;.007499;NA;.032058;.043427;.043426;1.42;230;99
1.44;229;1;256;1;0;4;4096;0;0;0.005776;NA;0.011522;0.028229;0.028228;0.08;51;78
1.42;229;1;256;1;0;4;4096;0;1;.000885;NA;.003524;.004630;.004630;1.42;229;99
1.43;231;1;256;1;0;4;8192;0;0;0.006897;NA;0.020885;0.044602;0.044601;0.12;99;77
1.43;230;1;256;1;0;4;8192;0;1;.001249;NA;.006194;.008172;.008172;1.43;230;99
1.43;230;1;256;1;0;4;12288;0;0;0.010314;NA;0.028838;0.057332;0.057331;0.15;147;81
1.43;231;1;256;1;0;4;12288;0;1;.002043;NA;.007512;.010654;.010654;1.43;231;99
1.44;230;1;256;1;0;4;16384;0;0;0.014393;NA;0.040959;0.076187;0.076186;0.19;195;81
1.41;231;1;256;1;0;4;16384;0;1;.002661;NA;.011090;.014606;.014606;1.41;231;99
1.40;231;1;256;1;0;4;20480;0;0;0.017461;NA;0.046082;0.098302;0.098301;0.24;242;76
1.43;230;1;256;1;0;4;20480;0;1;.003222;NA;.013979;.017794;.017793;1.43;230;99
1.43;230;1;256;1;0;4;24576;0;0;0.022160;NA;0.063955;0.115936;0.115935;0.28;290;80
1.41;230;1;256;1;0;4;24576;0;1;.004012;NA;.014235;.022213;.022212;1.41;230;99
1.42;229;1;256;1;0;4;28672;0;0;0.024577;NA;0.075494;0.132229;0.132229;0.31;338;81
1.43;229;1;256;1;0;4;28672;0;1;.004915;NA;.017503;.023997;.023997;1.43;229;100
1.43;229;1;256;1;0;4;32768;0;0;0.028758;NA;0.088172;0.149536;0.149535;0.35;385;82
1.43;230;1;256;1;0;4;32768;0;1;.005528;NA;.021534;.028918;.028918;1.43;230;99
1.42;230;1;256;1;0;4;36864;0;0;0.034036;NA;0.098741;0.168100;0.168099;0.39;433;81
1.43;231;1;256;1;0;4;36864;0;1;.006202;NA;.024256;.032168;.032168;1.43;231;100
1.43;229;1;256;1;0;4;40960;0;0;0.038359;NA;0.104741;0.186044;0.186044;0.43;481;80
1.42;230;1;256;1;0;4;40960;0;1;.007172;NA;.026565;.036881;.036881;1.42;230;100
1.45;232;1;256;1;0;5;4096;0;0;0.007203;NA;0.012372;0.027350;0.027349;0.08;59;77
1.44;230;1;256;1;0;5;4096;0;1;.000827;NA;.003626;.004919;.004918;1.44;230;99
1.43;230;1;256;1;0;5;8192;0;0;0.006767;NA;0.026279;0.044720;0.044719;0.12;115;80
1.43;230;1;256;1;0;5;8192;0;1;.001199;NA;.007099;.008209;.008209;1.43;230;99
1.43;232;1;256;1;0;5;12288;0;0;0.011571;NA;0.038303;0.072446;0.072445;0.18;171;65
1.42;230;1;256;1;0;5;12288;0;1;.002183;NA;.009250;.013020;.013020;1.42;230;99
1.42;231;1;256;1;0;5;16384;0;0;0.014823;NA;0.053313;0.092266;0.092265;0.22;227;79
1.43;230;1;256;1;0;5;16384;0;1;.002722;NA;.011895;.016137;.016137;1.43;230;99
1.44;230;1;256;1;0;5;20480;0;0;0.019099;NA;0.068609;0.114703;0.114703;0.25;283;81
1.41;232;1;256;1;0;5;20480;0;1;.003318;NA;.015638;.020891;.020891;1.41;232;99
1.44;231;1;256;1;0;5;24576;0;0;0.022246;NA;0.082186;0.127152;0.127151;0.28;339;84
1.43;231;1;256;1;0;5;24576;0;1;.003958;NA;.019654;.024474;.024474;1.43;231;100
1.44;231;1;256;1;0;5;28672;0;0;0.026469;NA;0.096664;0.144887;0.144887;0.32;394;84
1.42;231;1;256;1;0;5;28672;0;1;.004847;NA;.022739;.027745;.027744;1.42;231;100
1.45;232;1;256;1;0;5;32768;0;0;0.028980;NA;0.111912;0.156854;0.156853;0.37;450;84
1.44;231;1;256;1;0;5;32768;0;1;.005462;NA;.025205;.031993;.031993;1.44;231;99
1.44;230;1;256;1;0;5;36864;0;0;0.033881;NA;0.126875;0.188066;0.188065;0.42;506;83
1.42;231;1;256;1;0;5;36864;0;1;.006286;NA;.026959;.039331;.039330;1.42;231;99
1.42;231;1;256;1;0;5;40960;0;0;0.039976;NA;0.144700;0.226038;0.226038;0.48;562;81
1.44;231;1;256;1;0;5;40960;0;1;.007162;NA;.031129;.039721;.039721;1.44;231;99
1.43;230;1;256;1;0;6;4096;0;0;0.003688;NA;0.006686;0.010197;0.010196;0.06;43;87
1.40;231;1;256;1;0;6;4096;0;1;.000633;NA;.001487;.002402;.002401;1.40;231;99
1.39;230;1;256;1;0;6;8192;0;0;0.003818;NA;0.011153;0.017156;0.017155;0.08;83;92
1.40;231;1;256;1;0;6;8192;0;1;.000586;NA;.002547;.004042;.004042;1.40;231;100
1.40;229;1;256;1;0;6;12288;0;0;0.005833;NA;0.016146;0.027365;0.027364;0.12;123;88
1.40;230;1;256;1;0;6;12288;0;1;.000913;NA;.003028;.005277;.005276;1.40;230;99
1.40;231;1;256;1;0;6;16384;0;0;0.007349;NA;0.020226;0.033544;0.033543;0.14;163;90
1.41;229;1;256;1;0;6;16384;0;1;.001203;NA;.004161;.006443;.006443;1.41;229;99
1.43;230;1;256;1;0;6;20480;0;0;0.009466;NA;0.025249;0.036947;0.036946;0.16;203;92
1.39;231;1;256;1;0;6;20480;0;1;.001557;NA;.004707;.007653;.007653;1.39;231;99
1.43;230;1;256;1;0;6;24576;0;0;0.011187;NA;0.030475;0.041181;0.041180;0.18;243;94
1.43;230;1;256;1;0;6;24576;0;1;.001990;NA;.006586;.009926;.009925;1.43;230;99
1.43;230;1;256;1;0;6;28672;0;0;0.013350;NA;0.036093;0.052947;0.052947;0.22;283;90
1.39;230;1;256;1;0;6;28672;0;1;.002345;NA;.007034;.011023;.011023;1.39;230;99
1.40;229;1;256;1;0;6;32768;0;0;0.015511;NA;0.040427;0.068597;0.068596;0.25;323;89
1.43;230;1;256;1;0;6;32768;0;1;.002683;NA;.008220;.012722;.012721;1.43;230;99
1.42;231;1;256;1;0;6;36864;0;0;0.019090;NA;0.044610;0.075665;0.075664;0.28;363;89
1.40;230;1;256;1;0;6;36864;0;1;.003287;NA;.009691;.015640;.015640;1.40;230;99
1.39;231;1;256;1;0;6;40960;0;0;0.019965;NA;0.053587;0.077581;0.077581;0.31;403;89
1.43;229;1;256;1;0;6;40960;0;1;.003736;NA;.009377;.015576;.015576;1.43;229;99
