comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);freqs(GHz);datatype;optshare;packbool;protocol;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.42;232;1;2.6;256;1;0;2;23000;40960;0;1;.006115;NA;.032209;.064205;.064205;1.42;232;99
1.41;232;1;2.6;256;1;0;2;22000;40960;0;0;0.043874;NA;0.189438;0.208086;0.208085;0.42;721;95
1.41;232;1;2.6;256;1;0;2;22000;40960;0;1;.006218;NA;.031837;.064539;.064539;1.41;232;99
1.42;232;1;2.6;256;1;0;2;21000;40960;0;0;0.044147;NA;0.178503;0.194347;0.194346;0.42;722;95
1.40;233;1;2.6;256;1;0;2;21000;40960;0;1;.006130;NA;.032242;.068434;.068434;1.40;233;99
1.42;232;1;2.6;256;1;0;2;20000;40960;0;0;0.042885;NA;0.179759;0.196664;0.196664;0.42;721;95
1.39;232;1;2.6;256;1;0;2;20000;40960;0;1;.006172;NA;.032735;.071348;.071348;1.39;232;99
1.42;231;1;2.6;256;1;0;2;19000;40960;0;0;0.044048;NA;0.176834;0.193526;0.193526;0.41;721;95
1.41;231;1;2.6;256;1;0;2;19000;40960;0;1;.006213;NA;.031304;.070296;.070295;1.41;231;99
1.40;232;1;2.6;256;1;0;2;18000;40960;0;0;0.044694;NA;0.177514;0.204152;0.204152;0.42;723;93
1.40;231;1;2.6;256;1;0;2;18000;40960;0;1;.006105;NA;.031139;.072689;.072689;1.40;231;99
1.41;232;1;2.6;256;1;0;2;17000;40960;0;0;0.043819;NA;0.188502;0.201932;0.201932;0.42;721;96
1.41;231;1;2.6;256;1;0;2;17000;40960;0;1;.006144;NA;.031691;.078596;.078595;1.41;231;99
1.42;233;1;2.6;256;1;0;2;16000;40960;0;0;0.044876;NA;0.176244;0.202616;0.202615;0.42;721;93
1.40;231;1;2.6;256;1;0;2;16000;40960;0;1;.006145;NA;.031152;.079502;.079501;1.40;231;100
1.42;232;1;2.6;256;1;0;2;15000;40960;0;0;0.044934;NA;0.183694;0.210179;0.210179;0.43;723;93
1.40;231;1;2.6;256;1;0;2;15000;40960;0;1;.006111;NA;.031313;.088563;.088563;1.40;231;100
1.40;232;1;2.6;256;1;0;2;14000;40960;0;0;0.044552;NA;0.179423;0.207091;0.207090;0.43;721;93
1.41;231;1;2.6;256;1;0;2;14000;40960;0;1;.006186;NA;.030890;.088800;.088800;1.41;231;99
1.41;231;1;2.6;256;1;0;2;13000;40960;0;0;0.044381;NA;0.178964;0.214038;0.214038;0.43;721;91
1.41;231;1;2.6;256;1;0;2;13000;40960;0;1;.006109;NA;.030903;.096012;.096012;1.41;231;99
1.41;232;1;2.6;256;1;0;2;12000;40960;0;0;0.044566;NA;0.178074;0.217375;0.217374;0.43;721;90
1.40;232;1;2.6;256;1;0;2;12000;40960;0;1;.006133;NA;.030938;.107202;.107202;1.40;232;99
1.41;231;1;2.6;256;1;0;2;11000;40960;0;0;0.044279;NA;0.180198;0.227499;0.227499;0.44;721;89
1.42;231;1;2.6;256;1;0;2;11000;40960;0;1;.006128;NA;.030335;.109353;.109353;1.42;231;99
1.40;230;1;2.6;256;1;0;2;10000;40960;0;0;0.045440;NA;0.179871;0.252777;0.252776;0.47;721;84
1.41;231;1;2.6;256;1;0;2;10000;40960;0;1;.006119;NA;.030501;.119472;.119472;1.41;231;99
1.42;233;1;2.6;256;1;0;2;9000;40960;0;0;0.044089;NA;0.184674;0.263554;0.263553;0.48;722;83
1.41;232;1;2.6;256;1;0;2;9000;40960;0;1;.006181;NA;.029970;.129108;.129108;1.41;232;99
1.41;232;1;2.6;256;1;0;2;8000;40960;0;0;0.043097;NA;0.182644;0.287929;0.287928;0.51;721;79
1.41;232;1;2.6;256;1;0;2;8000;40960;0;1;.006118;NA;.029903;.141987;.141987;1.41;232;99
1.38;231;1;2.6;256;1;0;3;25000;40960;0;0;0.037920;NA;0.093409;0.202111;0.202111;0.42;482;73
1.39;231;1;2.6;256;1;0;3;25000;40960;0;1;.007491;NA;.028275;.044755;.044755;1.39;231;99
1.38;231;1;2.6;256;1;0;3;24000;40960;0;0;0.038870;NA;0.094971;0.193835;0.193834;0.40;482;75
1.38;231;1;2.6;256;1;0;3;24000;40960;0;1;.007356;NA;.028072;.046935;.046935;1.38;231;99
1.37;231;1;2.6;256;1;0;3;23000;40960;0;0;0.036742;NA;0.093842;0.195744;0.195743;0.42;482;74
1.37;230;1;2.6;256;1;0;3;23000;40960;0;1;.007391;NA;.027667;.046611;.046611;1.37;230;99
1.38;230;1;2.6;256;1;0;3;22000;40960;0;0;0.038502;NA;0.094236;0.200185;0.200184;0.42;482;73
1.37;231;1;2.6;256;1;0;3;22000;40960;0;1;.007359;NA;.027725;.048775;.048775;1.37;231;99
1.38;229;1;2.6;256;1;0;3;21000;40960;0;0;0.038505;NA;0.093637;0.210103;0.210102;0.44;482;69
1.37;229;1;2.6;256;1;0;3;21000;40960;0;1;.007372;NA;.027600;.051651;.051650;1.37;229;99
1.37;231;1;2.6;256;1;0;3;20000;40960;0;0;0.038329;NA;0.093717;0.212667;0.212666;0.43;482;72
1.37;230;1;2.6;256;1;0;3;20000;40960;0;1;.007326;NA;.025904;.055948;.055948;1.37;230;99
1.37;230;1;2.6;256;1;0;3;19000;40960;0;0;0.038857;NA;0.091965;0.211091;0.211091;0.43;482;71
1.37;230;1;2.6;256;1;0;3;19000;40960;0;1;.007407;NA;.027000;.054418;.054418;1.37;230;99
1.37;230;1;2.6;256;1;0;3;18000;40960;0;0;0.038716;NA;0.106610;0.214313;0.214313;0.43;482;73
1.39;231;1;2.6;256;1;0;3;18000;40960;0;1;.007373;NA;.026828;.056419;.056419;1.39;231;99
1.38;231;1;2.6;256;1;0;3;17000;40960;0;0;0.041108;NA;0.093946;0.221004;0.221003;0.43;484;70
1.38;231;1;2.6;256;1;0;3;17000;40960;0;1;.007381;NA;.027240;.059104;.059104;1.38;231;99
1.37;230;1;2.6;256;1;0;3;16000;40960;0;0;0.038204;NA;0.092429;0.222244;0.222244;0.45;482;69
1.37;230;1;2.6;256;1;0;3;16000;40960;0;1;.007366;NA;.026201;.066999;.066999;1.37;230;99
1.38;230;1;2.6;256;1;0;3;15000;40960;0;0;0.038438;NA;0.093685;0.234559;0.234559;0.45;482;69
1.37;230;1;2.6;256;1;0;3;15000;40960;0;1;.007606;NA;.025894;.068018;.068018;1.37;230;99
1.38;231;1;2.6;256;1;0;3;14000;40960;0;0;0.039686;NA;0.093601;0.251448;0.251447;0.46;482;66
1.37;231;1;2.6;256;1;0;3;14000;40960;0;1;.007337;NA;.026835;.070250;.070249;1.37;231;99
1.37;229;1;2.6;256;1;0;3;13000;40960;0;0;0.037251;NA;0.092276;0.250107;0.250107;0.46;482;65
1.37;230;1;2.6;256;1;0;3;13000;40960;0;1;.007413;NA;.025847;.075139;.075139;1.37;230;100
1.37;230;1;2.6;256;1;0;3;12000;40960;0;0;0.038900;NA;0.093914;0.269332;0.269332;0.49;482;62
1.36;231;1;2.6;256;1;0;3;12000;40960;0;1;.007380;NA;.025978;.080717;.080717;1.36;231;99
1.38;231;1;2.6;256;1;0;3;11000;40960;0;0;0.038721;NA;0.092820;0.279274;0.279273;0.49;484;62
1.37;232;1;2.6;256;1;0;3;11000;40960;0;1;.007337;NA;.025955;.086293;.086293;1.37;232;99
1.37;229;1;2.6;256;1;0;3;10000;40960;0;0;0.039630;NA;0.092947;0.294369;0.294369;0.50;482;60
1.38;229;1;2.6;256;1;0;3;10000;40960;0;1;.007368;NA;.025771;.093717;.093717;1.38;229;99
1.38;231;1;2.6;256;1;0;3;9000;40960;0;0;0.039172;NA;0.096174;0.316326;0.316326;0.54;482;58
1.38;229;1;2.6;256;1;0;3;9000;40960;0;1;.007410;NA;.025971;.101041;.101041;1.38;229;100
1.39;231;1;2.6;256;1;0;3;8000;40960;0;0;0.038344;NA;0.093331;0.340632;0.340631;0.55;482;55
1.38;230;1;2.6;256;1;0;3;8000;40960;0;1;.007418;NA;.025672;.110378;.110378;1.38;230;99
1.37;230;1;2.6;256;1;0;4;25000;40960;0;0;0.037549;NA;0.097218;0.170050;0.170049;0.38;481;80
1.38;230;1;2.6;256;1;0;4;25000;40960;0;1;.007303;NA;.021347;.041222;.041222;1.38;230;99
1.37;229;1;2.6;256;1;0;4;24000;40960;0;0;0.038966;NA;0.098951;0.164510;0.164509;0.38;481;81
1.37;230;1;2.6;256;1;0;4;24000;40960;0;1;.007326;NA;.021946;.043718;.043718;1.37;230;99
1.36;230;1;2.6;256;1;0;4;23000;40960;0;0;0.040325;NA;0.096630;0.170631;0.170630;0.39;481;79
1.37;231;1;2.6;256;1;0;4;23000;40960;0;1;.007329;NA;.021045;.045466;.045466;1.37;231;99
1.37;231;1;2.6;256;1;0;4;22000;40960;0;0;0.037765;NA;0.096840;0.168935;0.168935;0.38;482;81
1.36;230;1;2.6;256;1;0;4;22000;40960;0;1;.007305;NA;.022277;.047421;.047421;1.36;230;100
1.36;230;1;2.6;256;1;0;4;21000;40960;0;0;0.037976;NA;0.096249;0.168583;0.168582;0.39;481;80
1.37;230;1;2.6;256;1;0;4;21000;40960;0;1;.007280;NA;.022301;.048500;.048500;1.37;230;99
1.36;230;1;2.6;256;1;0;4;20000;40960;0;0;0.037808;NA;0.095681;0.180120;0.180119;0.39;481;77
1.37;231;1;2.6;256;1;0;4;20000;40960;0;1;.007361;NA;.022613;.050832;.050831;1.37;231;99
1.38;231;1;2.6;256;1;0;4;19000;40960;0;0;0.037288;NA;0.095483;0.173535;0.173534;0.38;481;79
1.36;231;1;2.6;256;1;0;4;19000;40960;0;1;.007278;NA;.020775;.053370;.053370;1.36;231;99
1.38;230;1;2.6;256;1;0;4;18000;40960;0;0;0.038298;NA;0.097042;0.195704;0.195703;0.41;481;76
1.37;229;1;2.6;256;1;0;4;18000;40960;0;1;.007331;NA;.020961;.055056;.055056;1.37;229;99
1.37;229;1;2.6;256;1;0;4;17000;40960;0;0;0.038102;NA;0.095385;0.199044;0.199044;0.42;481;74
1.37;229;1;2.6;256;1;0;4;17000;40960;0;1;.007317;NA;.021872;.058283;.058283;1.37;229;99
1.37;231;1;2.6;256;1;0;4;16000;40960;0;0;0.038368;NA;0.096007;0.191323;0.191322;0.41;482;76
1.36;229;1;2.6;256;1;0;4;16000;40960;0;1;.007310;NA;.021446;.061899;.061899;1.36;229;99
1.37;229;1;2.6;256;1;0;4;15000;40960;0;0;0.037474;NA;0.095963;0.191890;0.191889;0.41;481;75
1.37;230;1;2.6;256;1;0;4;15000;40960;0;1;.007342;NA;.021343;.064473;.064473;1.37;230;99
1.38;231;1;2.6;256;1;0;4;14000;40960;0;0;0.037248;NA;0.094865;0.211086;0.211085;0.43;481;71
1.38;230;1;2.6;256;1;0;4;14000;40960;0;1;.007319;NA;.021461;.067622;.067622;1.38;230;99
1.37;230;1;2.6;256;1;0;4;13000;40960;0;0;0.038708;NA;0.094737;0.217931;0.217930;0.43;481;71
1.36;229;1;2.6;256;1;0;4;13000;40960;0;1;.007374;NA;.020912;.072270;.072270;1.36;229;99
1.38;229;1;2.6;256;1;0;4;12000;40960;0;0;0.037620;NA;0.095345;0.229639;0.229638;0.44;481;69
1.38;230;1;2.6;256;1;0;4;12000;40960;0;1;.007292;NA;.020738;.079274;.079274;1.38;230;99
1.38;229;1;2.6;256;1;0;4;11000;40960;0;0;0.039173;NA;0.098808;0.238467;0.238466;0.46;481;68
1.39;230;1;2.6;256;1;0;4;11000;40960;0;1;.007455;NA;.021005;.080555;.080555;1.39;230;99
1.36;229;1;2.6;256;1;0;4;10000;40960;0;0;0.036637;NA;0.094942;0.260127;0.260126;0.47;481;64
1.36;230;1;2.6;256;1;0;4;10000;40960;0;1;.007406;NA;.020733;.090876;.090876;1.36;230;99
1.36;230;1;2.6;256;1;0;4;9000;40960;0;0;0.038769;NA;0.095821;0.283363;0.283362;0.50;482;62
1.36;230;1;2.6;256;1;0;4;9000;40960;0;1;.007363;NA;.020575;.102224;.102224;1.36;230;99
1.37;229;1;2.6;256;1;0;4;8000;40960;0;0;0.037131;NA;0.094813;0.304583;0.304582;0.52;481;59
1.37;232;1;2.6;256;1;0;4;8000;40960;0;1;.007403;NA;.021540;.108136;.108136;1.37;232;99
1.39;230;1;2.6;256;1;0;5;25000;40960;0;0;0.041045;NA;0.135232;0.191336;0.191336;0.41;564;86
1.37;231;1;2.6;256;1;0;5;25000;40960;0;1;.007363;NA;.026997;.044969;.044969;1.37;231;99
1.38;231;1;2.6;256;1;0;5;24000;40960;0;0;0.038764;NA;0.131078;0.192776;0.192775;0.40;562;85
1.38;230;1;2.6;256;1;0;5;24000;40960;0;1;.007329;NA;.027906;.045488;.045488;1.38;230;99
1.38;231;1;2.6;256;1;0;5;23000;40960;0;0;0.039290;NA;0.132106;0.182779;0.182778;0.40;562;86
1.38;230;1;2.6;256;1;0;5;23000;40960;0;1;.007383;NA;.027709;.046712;.046712;1.38;230;99
1.38;231;1;2.6;256;1;0;5;22000;40960;0;0;0.039722;NA;0.129619;0.198291;0.198290;0.42;562;81
1.39;231;1;2.6;256;1;0;5;22000;40960;0;1;.007397;NA;.028606;.047933;.047933;1.39;231;99
1.38;232;1;2.6;256;1;0;5;21000;40960;0;0;0.038776;NA;0.131002;0.197170;0.197169;0.41;562;83
1.37;230;1;2.6;256;1;0;5;21000;40960;0;1;.007432;NA;.027773;.048943;.048943;1.37;230;99
1.39;230;1;2.6;256;1;0;5;20000;40960;0;0;0.039063;NA;0.132406;0.204011;0.204010;0.42;562;82
1.37;230;1;2.6;256;1;0;5;20000;40960;0;1;.007662;NA;.027516;.054081;.054081;1.37;230;100
1.39;232;1;2.6;256;1;0;5;19000;40960;0;0;0.038707;NA;0.128768;0.200817;0.200817;0.41;562;82
1.38;230;1;2.6;256;1;0;5;19000;40960;0;1;.007469;NA;.026199;.057876;.057875;1.38;230;99
1.38;231;1;2.6;256;1;0;5;18000;40960;0;0;0.038619;NA;0.130618;0.197949;0.197949;0.42;562;82
1.38;231;1;2.6;256;1;0;5;18000;40960;0;1;.007307;NA;.027436;.056410;.056409;1.38;231;99
1.39;231;1;2.6;256;1;0;5;17000;40960;0;0;0.039706;NA;0.127529;0.209015;0.209015;0.42;562;80
1.37;231;1;2.6;256;1;0;5;17000;40960;0;1;.007536;NA;.027016;.059971;.059971;1.37;231;99
1.37;230;1;2.6;256;1;0;5;16000;40960;0;0;0.038891;NA;0.128507;0.217959;0.217959;0.43;562;79
1.38;231;1;2.6;256;1;0;5;16000;40960;0;1;.007456;NA;.025851;.060731;.060731;1.38;231;99
1.38;230;1;2.6;256;1;0;5;15000;40960;0;0;0.040102;NA;0.127560;0.222313;0.222312;0.44;562;77
1.38;231;1;2.6;256;1;0;5;15000;40960;0;1;.007475;NA;.026769;.066410;.066410;1.38;231;100
1.37;231;1;2.6;256;1;0;5;14000;40960;0;0;0.039388;NA;0.126502;0.227459;0.227458;0.44;562;76
1.39;230;1;2.6;256;1;0;5;14000;40960;0;1;.007426;NA;.026893;.070494;.070494;1.39;230;99
1.38;230;1;2.6;256;1;0;5;13000;40960;0;0;0.039999;NA;0.132949;0.242030;0.242030;0.47;562;75
1.39;231;1;2.6;256;1;0;5;13000;40960;0;1;.007395;NA;.026754;.074184;.074184;1.39;231;99
1.40;230;1;2.6;256;1;0;5;12000;40960;0;0;0.039616;NA;0.126216;0.252774;0.252773;0.47;562;72
1.39;231;1;2.6;256;1;0;5;12000;40960;0;1;.007388;NA;.026640;.079980;.079980;1.39;231;99
1.39;231;1;2.6;256;1;0;5;11000;40960;0;0;0.040084;NA;0.127305;0.263091;0.263091;0.48;562;71
1.39;231;1;2.6;256;1;0;5;11000;40960;0;1;.007414;NA;.026137;.086326;.086326;1.39;231;100
1.39;231;1;2.6;256;1;0;5;10000;40960;0;0;0.039909;NA;0.127475;0.279215;0.279215;0.50;562;69
1.39;232;1;2.6;256;1;0;5;10000;40960;0;1;.007391;NA;.025321;.095413;.095413;1.39;232;99
1.37;230;1;2.6;256;1;0;5;9000;40960;0;0;0.038554;NA;0.127223;0.304120;0.304120;0.52;562;65
1.39;231;1;2.6;256;1;0;5;9000;40960;0;1;.007418;NA;.026379;.103079;.103079;1.39;231;99
1.39;230;1;2.6;256;1;0;5;8000;40960;0;0;0.038489;NA;0.128846;0.333614;0.333613;0.54;562;62
1.39;230;1;2.6;256;1;0;5;8000;40960;0;1;.007366;NA;.025528;.115381;.115380;1.39;230;99
1.38;230;1;2.6;256;1;0;6;25000;40960;0;0;0.020166;NA;0.047269;0.071549;0.071548;0.27;403;89
1.36;230;1;2.6;256;1;0;6;25000;40960;0;1;.003797;NA;.009204;.016065;.016065;1.36;230;99
1.38;230;1;2.6;256;1;0;6;24000;40960;0;0;0.020370;NA;0.046323;0.074718;0.074717;0.27;403;89
1.38;230;1;2.6;256;1;0;6;24000;40960;0;1;.003686;NA;.009441;.015489;.015488;1.38;230;99
1.37;230;1;2.6;256;1;0;6;23000;40960;0;0;0.020481;NA;0.046016;0.071717;0.071716;0.26;403;89
1.38;230;1;2.6;256;1;0;6;23000;40960;0;1;.003696;NA;.009758;.016605;.016605;1.38;230;99
1.37;230;1;2.6;256;1;0;6;22000;40960;0;0;0.020221;NA;0.045299;0.072956;0.072956;0.27;403;87
1.38;229;1;2.6;256;1;0;6;22000;40960;0;1;.003719;NA;.009363;.016814;.016814;1.38;229;99
1.37;229;1;2.6;256;1;0;6;21000;40960;0;0;0.020258;NA;0.046662;0.073516;0.073515;0.27;403;88
1.37;230;1;2.6;256;1;0;6;21000;40960;0;1;.003887;NA;.009321;.016905;.016905;1.37;230;99
1.36;231;1;2.6;256;1;0;6;20000;40960;0;0;0.020184;NA;0.045628;0.075327;0.075326;0.27;403;86
1.36;230;1;2.6;256;1;0;6;20000;40960;0;1;.003703;NA;.009335;.016636;.016636;1.36;230;99
1.36;230;1;2.6;256;1;0;6;19000;40960;0;0;0.019792;NA;0.045794;0.077132;0.077131;0.27;403;87
1.36;230;1;2.6;256;1;0;6;19000;40960;0;1;.003879;NA;.009275;.017771;.017771;1.36;230;99
1.36;230;1;2.6;256;1;0;6;18000;40960;0;0;0.020138;NA;0.049632;0.078628;0.078628;0.28;403;88
1.36;229;1;2.6;256;1;0;6;18000;40960;0;1;.003856;NA;.009113;.017877;.017877;1.36;229;99
1.37;230;1;2.6;256;1;0;6;17000;40960;0;0;0.019882;NA;0.045722;0.080469;0.080468;0.27;403;87
1.36;231;1;2.6;256;1;0;6;17000;40960;0;1;.003646;NA;.008992;.017786;.017786;1.36;231;99
1.37;229;1;2.6;256;1;0;6;16000;40960;0;0;0.020302;NA;0.045568;0.083590;0.083589;0.28;403;86
1.37;230;1;2.6;256;1;0;6;16000;40960;0;1;.003690;NA;.009339;.018655;.018654;1.37;230;99
1.36;230;1;2.6;256;1;0;6;15000;40960;0;0;0.020402;NA;0.045926;0.086156;0.086155;0.29;403;84
1.38;229;1;2.6;256;1;0;6;15000;40960;0;1;.003732;NA;.009045;.020044;.020043;1.38;229;100
1.37;230;1;2.6;256;1;0;6;14000;40960;0;0;0.020229;NA;0.045639;0.089118;0.089117;0.29;403;84
1.36;230;1;2.6;256;1;0;6;14000;40960;0;1;.003852;NA;.008421;.021737;.021736;1.36;230;99
1.38;230;1;2.6;256;1;0;6;13000;40960;0;0;0.020391;NA;0.045843;0.092813;0.092813;0.29;403;83
1.37;230;1;2.6;256;1;0;6;13000;40960;0;1;.003772;NA;.008932;.021268;.021268;1.37;230;99
1.37;229;1;2.6;256;1;0;6;12000;40960;0;0;0.020256;NA;0.046385;0.096630;0.096629;0.29;403;81
1.38;231;1;2.6;256;1;0;6;12000;40960;0;1;.003702;NA;.009019;.022203;.022202;1.38;231;99
1.37;231;1;2.6;256;1;0;6;11000;40960;0;0;0.020052;NA;0.044830;0.102482;0.102481;0.30;405;79
1.37;230;1;2.6;256;1;0;6;11000;40960;0;1;.003777;NA;.008803;.024645;.024645;1.37;230;99
1.36;230;1;2.6;256;1;0;6;10000;40960;0;0;0.020581;NA;0.045790;0.109301;0.109300;0.30;403;78
1.38;230;1;2.6;256;1;0;6;10000;40960;0;1;.003832;NA;.008487;.027419;.027419;1.38;230;99
1.36;230;1;2.6;256;1;0;6;9000;40960;0;0;0.020331;NA;0.045906;0.116998;0.116998;0.32;403;76
1.36;230;1;2.6;256;1;0;6;9000;40960;0;1;.003708;NA;.008908;.026695;.026695;1.36;230;99
1.38;229;1;2.6;256;1;0;6;8000;40960;0;0;0.020483;NA;0.046053;0.124751;0.124750;0.33;403;74
1.38;230;1;2.6;256;1;0;6;8000;40960;0;1;.003868;NA;.008541;.033031;.033031;1.38;230;99
1.43;231;1;2.4;256;1;0;1;25000;40960;0;0;0.026146;NA;0.175451;0.143000;0.143000;0.35;639;108
1.43;234;1;2.4;256;1;0;1;25000;40960;0;1;.005005;NA;.033246;.065200;.065200;1.43;234;99
1.44;232;1;2.4;256;1;0;1;24000;40960;0;0;0.025521;NA;0.176974;0.142749;0.142748;0.35;638;108
1.42;232;1;2.4;256;1;0;1;24000;40960;0;1;.004809;NA;.033338;.061334;.061333;1.42;232;100
1.44;232;1;2.4;256;1;0;1;23000;40960;0;0;0.025686;NA;0.179257;0.142488;0.142487;0.36;638;107
1.43;232;1;2.4;256;1;0;1;23000;40960;0;1;.004695;NA;.033001;.065674;.065674;1.43;232;99
1.43;231;1;2.4;256;1;0;1;22000;40960;0;0;0.026140;NA;0.179252;0.150809;0.150808;0.35;638;107
1.42;231;1;2.4;256;1;0;1;22000;40960;0;1;.004786;NA;.032349;.068678;.068678;1.42;231;100
1.42;232;1;2.4;256;1;0;1;21000;40960;0;0;0.026010;NA;0.177918;0.150234;0.150233;0.35;640;107
1.42;232;1;2.4;256;1;0;1;21000;40960;0;1;.004739;NA;.032575;.069896;.069896;1.42;232;99
1.44;233;1;2.4;256;1;0;1;20000;40960;0;0;0.025752;NA;0.183599;0.153417;0.153416;0.36;639;106
1.43;233;1;2.4;256;1;0;1;20000;40960;0;1;.004828;NA;.033360;.077375;.077374;1.43;233;99
1.44;233;1;2.4;256;1;0;1;19000;40960;0;0;0.026000;NA;0.179374;0.153036;0.153035;0.35;640;107
1.42;233;1;2.4;256;1;0;1;19000;40960;0;1;.004814;NA;.032992;.074730;.074730;1.42;233;99
1.44;232;1;2.4;256;1;0;1;18000;40960;0;0;0.025911;NA;0.176470;0.160555;0.160554;0.37;638;102
1.43;233;1;2.4;256;1;0;1;18000;40960;0;1;.004804;NA;.032269;.081754;.081754;1.43;233;99
1.43;232;1;2.4;256;1;0;1;17000;40960;0;0;0.025503;NA;0.178516;0.160199;0.160198;0.36;638;103
1.43;233;1;2.4;256;1;0;1;17000;40960;0;1;.004846;NA;.032077;.085311;.085311;1.43;233;99
1.43;232;1;2.4;256;1;0;1;16000;40960;0;0;0.025989;NA;0.181059;0.172449;0.172449;0.38;639;100
1.43;231;1;2.4;256;1;0;1;16000;40960;0;1;.004770;NA;.031841;.090366;.090366;1.43;231;100
1.42;232;1;2.4;256;1;0;1;15000;40960;0;0;0.025604;NA;0.179121;0.177099;0.177098;0.38;638;98
1.43;232;1;2.4;256;1;0;1;15000;40960;0;1;.004749;NA;.032536;.094284;.094284;1.43;232;99
1.42;233;1;2.4;256;1;0;1;14000;40960;0;0;0.025965;NA;0.177365;0.178292;0.178291;0.38;639;99
1.42;233;1;2.4;256;1;0;1;14000;40960;0;1;.004853;NA;.031960;.104289;.104289;1.42;233;99
1.42;233;1;2.4;256;1;0;1;13000;40960;0;0;0.026109;NA;0.176325;0.194739;0.194739;0.40;639;94
1.42;233;1;2.4;256;1;0;1;13000;40960;0;1;.004709;NA;.032134;.106428;.106428;1.42;233;99
1.43;231;1;2.4;256;1;0;1;12000;40960;0;0;0.025965;NA;0.178576;0.201212;0.201211;0.40;640;94
1.43;233;1;2.4;256;1;0;1;12000;40960;0;1;.004746;NA;.031496;.114438;.114438;1.43;233;99
1.44;233;1;2.4;256;1;0;1;11000;40960;0;0;0.026014;NA;0.176270;0.220181;0.220180;0.42;639;89
1.42;232;1;2.4;256;1;0;1;11000;40960;0;1;.004814;NA;.031810;.130433;.130433;1.42;232;99
1.42;233;1;2.4;256;1;0;1;10000;40960;0;0;0.025954;NA;0.174562;0.218762;0.218761;0.42;638;89
1.43;233;1;2.4;256;1;0;1;10000;40960;0;1;.004753;NA;.031895;.138477;.138477;1.43;233;99
1.43;233;1;2.4;256;1;0;1;9000;40960;0;0;0.025374;NA;0.178787;0.233664;0.233663;0.44;639;86
1.42;232;1;2.4;256;1;0;1;9000;40960;0;1;.004873;NA;.031141;.149730;.149730;1.42;232;99
1.42;233;1;2.4;256;1;0;1;8000;40960;0;0;0.025232;NA;0.174862;0.284088;0.284088;0.48;638;77
1.42;233;1;2.4;256;1;0;1;8000;40960;0;1;.004873;NA;.031697;.175607;.175607;1.42;233;99
1.42;232;1;2.4;256;1;0;2;25000;40960;0;0;0.045028;NA;0.181920;0.198452;0.198451;0.42;722;96
1.40;232;1;2.4;256;1;0;2;25000;40960;0;1;.006132;NA;.031960;.060392;.060391;1.40;232;99
1.42;232;1;2.4;256;1;0;2;24000;40960;0;0;0.044941;NA;0.182748;0.197798;0.197797;0.42;721;96
1.41;233;1;2.4;256;1;0;2;24000;40960;0;1;.006187;NA;.031947;.062967;.062967;1.41;233;99
1.41;232;1;2.4;256;1;0;2;23000;40960;0;0;0.044655;NA;0.182235;0.187308;0.187308;0.41;725;98
1.41;231;1;2.4;256;1;0;2;23000;40960;0;1;.006132;NA;.031716;.064373;.064373;1.41;231;99
1.41;231;1;2.4;256;1;0;2;22000;40960;0;0;0.045223;NA;0.178478;0.200390;0.200389;0.42;723;94
1.40;231;1;2.4;256;1;0;2;22000;40960;0;1;.006110;NA;.031522;.065228;.065228;1.40;231;99
1.41;232;1;2.4;256;1;0;2;21000;40960;0;0;0.047179;NA;0.179159;0.188949;0.188948;0.41;721;97
1.41;231;1;2.4;256;1;0;2;21000;40960;0;1;.006118;NA;.031831;.071598;.071598;1.41;231;99
1.41;232;1;2.4;256;1;0;2;20000;40960;0;0;0.046563;NA;0.177253;0.190082;0.190081;0.41;721;96
1.40;232;1;2.4;256;1;0;2;20000;40960;0;1;.006170;NA;.031627;.068166;.068166;1.40;232;99
1.41;231;1;2.4;256;1;0;2;19000;40960;0;0;0.045677;NA;0.179374;0.191319;0.191318;0.41;721;97
1.40;232;1;2.4;256;1;0;2;19000;40960;0;1;.006251;NA;.032389;.071441;.071440;1.40;232;100
1.42;232;1;2.4;256;1;0;2;18000;40960;0;0;0.044549;NA;0.178196;0.188940;0.188939;0.41;721;97
1.41;231;1;2.4;256;1;0;2;18000;40960;0;1;.006122;NA;.030914;.073777;.073777;1.41;231;99
1.41;232;1;2.4;256;1;0;2;17000;40960;0;0;0.046430;NA;0.178388;0.193582;0.193581;0.41;721;96
1.40;232;1;2.4;256;1;0;2;17000;40960;0;1;.006092;NA;.031250;.079375;.079374;1.40;232;100
1.41;231;1;2.4;256;1;0;2;16000;40960;0;0;0.046371;NA;0.183430;0.203031;0.203030;0.42;721;95
1.41;231;1;2.4;256;1;0;2;16000;40960;0;1;.006066;NA;.031291;.078848;.078848;1.41;231;99
1.40;231;1;2.4;256;1;0;2;15000;40960;0;0;0.043417;NA;0.178584;0.207759;0.207758;0.43;721;93
1.41;231;1;2.4;256;1;0;2;15000;40960;0;1;.006413;NA;.031608;.085377;.085377;1.41;231;99
1.42;231;1;2.4;256;1;0;2;14000;40960;0;0;0.046645;NA;0.187937;0.215769;0.215769;0.44;721;93
