nodes;program;c.domain;adv.model;protocol;partysize;cpus;freqs(GHz);quotas(%);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;240;400;27.4552;NA;~12948;182.917;535.749
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;240;500;36.1527;NA;~16280;242.963;712.471
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;240;600;44.9107;NA;~19620;303.073;889.321
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;240;700;45.3013;NA;~22500;304.126;891.423
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;240;800;53.8714;NA;~25840;364.235;1068.27
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;240;900;62.5152;NA;~29172;424.281;1245
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;240;1000;63.3198;NA;~32052;425.334;1247.1
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;160;10;9.10335;NA;~804;60.7613;178.182
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;160;100;9.56829;NA;~3396;61.7088;180.074
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;160;200;18.3066;NA;~6728;121.755;356.796
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;160;300;26.868;NA;~10068;181.864;533.646
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;160;400;27.4422;NA;~12948;182.917;535.749
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;160;500;36.0994;NA;~16280;242.963;712.471
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;160;600;44.9096;NA;~19620;303.073;889.321
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;160;700;45.3124;NA;~22500;304.126;891.423
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;160;800;54.0636;NA;~25840;364.235;1068.27
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;160;900;62.6099;NA;~29172;424.281;1245
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;160;1000;63.2003;NA;~32052;425.334;1247.1
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;80;10;10.9938;NA;~804;60.7613;178.182
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;80;100;11.6035;NA;~3396;61.7088;180.074
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;80;200;21.7741;NA;~6728;121.755;356.796
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;80;300;32.0962;NA;~10068;181.864;533.646
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;80;400;32.7309;NA;~12948;182.917;535.749
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;80;500;42.9905;NA;~16280;242.963;712.471
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;80;600;53.6092;NA;~19620;303.073;889.321
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;80;700;53.8041;NA;~22500;304.126;891.423
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;80;800;64.2128;NA;~25840;364.235;1068.27
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;80;900;74.5398;NA;~29172;424.281;1245
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.6;80;1000;74.9669;NA;~32052;425.334;1247.1
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;800;10;9.08285;NA;~804;60.7613;178.182
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;800;100;9.56464;NA;~3396;61.7088;180.074
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;800;200;18.1941;NA;~6728;121.755;356.796
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;800;300;26.9607;NA;~10068;181.864;533.646
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;800;400;27.545;NA;~12948;182.917;535.749
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;800;500;36.0592;NA;~16280;242.963;712.471
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;800;600;44.8524;NA;~19620;303.073;889.321
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;800;700;45.3437;NA;~22500;304.126;891.423
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;800;800;53.989;NA;~25840;364.235;1068.27
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;800;900;62.5068;NA;~29172;424.281;1245
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;800;1000;63.1919;NA;~32052;425.334;1247.1
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;400;10;9.0808;NA;~804;60.7613;178.182
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;400;100;9.60923;NA;~3396;61.7088;180.074
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;400;200;18.2245;NA;~6728;121.755;356.796
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;400;300;26.9141;NA;~10068;181.864;533.646
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;400;400;27.464;NA;~12948;182.917;535.749
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;400;500;36.0712;NA;~16280;242.963;712.471
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;400;600;44.8404;NA;~19620;303.073;889.321
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;400;700;45.2723;NA;~22500;304.126;891.423
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;400;800;53.9321;NA;~25840;364.235;1068.27
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;400;900;62.5342;NA;~29172;424.281;1245
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;400;1000;63.3838;NA;~32052;425.334;1247.1
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;320;10;9.10911;NA;~804;60.7613;178.182
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;320;100;9.58297;NA;~3396;61.7088;180.074
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;320;200;18.2242;NA;~6728;121.755;356.796
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;320;300;26.9254;NA;~10068;181.864;533.646
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;320;400;27.4571;NA;~12948;182.917;535.749
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;320;500;36.3077;NA;~16280;242.963;712.471
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;320;600;44.7472;NA;~19620;303.073;889.321
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;320;700;45.2289;NA;~22500;304.126;891.423
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;320;800;53.9976;NA;~25840;364.235;1068.27
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;320;900;62.6603;NA;~29172;424.281;1245
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;320;1000;63.1816;NA;~32052;425.334;1247.1
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;240;10;9.06358;NA;~804;60.7613;178.182
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;240;100;9.57014;NA;~3396;61.7088;180.074
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;240;200;18.2626;NA;~6728;121.755;356.796
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;240;300;26.9022;NA;~10068;181.864;533.646
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;240;400;27.462;NA;~12948;182.917;535.749
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;240;500;36.2851;NA;~16280;242.963;712.471
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;240;600;44.7565;NA;~19620;303.073;889.321
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;240;700;45.4196;NA;~22500;304.126;891.423
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;240;800;56.4751;NA;~25840;364.235;1068.27
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;240;900;62.8014;NA;~29172;424.281;1245
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;240;1000;63.2867;NA;~32052;425.334;1247.1
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;160;10;9.13221;NA;~804;60.7613;178.182
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;160;100;9.61804;NA;~3396;61.7088;180.074
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;160;200;18.2919;NA;~6728;121.755;356.796
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;160;300;26.9454;NA;~10068;181.864;533.646
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;160;400;27.4623;NA;~12948;182.917;535.749
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;160;500;36.0348;NA;~16280;242.963;712.471
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;160;600;44.9697;NA;~19620;303.073;889.321
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;160;700;45.2365;NA;~22500;304.126;891.423
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;160;800;53.8206;NA;~25840;364.235;1068.27
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;160;900;62.761;NA;~29172;424.281;1245
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;160;1000;63.1714;NA;~32052;425.334;1247.1
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;80;10;10.9028;NA;~804;60.7613;178.182
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;80;100;11.4757;NA;~3396;61.7088;180.074
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;80;200;21.8158;NA;~6728;121.755;356.796
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;80;300;32.0888;NA;~10068;181.864;533.646
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;80;400;32.6407;NA;~12948;182.917;535.749
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;2.3;80;500;43.2203;NA;~16280;242.963;712.471
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;800;10;75.1651;NA;~638;131.511;362.445
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;800;100;32.1401;NA;~3343;167.964;491.851
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;800;200;37.8707;NA;~6458;180.731;528.107
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;800;300;47.0818;NA;~9589;224.205;677.683
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;800;400;58.3851;NA;~12853;272.764;842.026
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;800;500;64.3808;NA;~15842;309.291;971.581
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;800;600;73.7626;NA;~18973;352.765;1121.16
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;800;700;79.4488;NA;~22088;365.53;1157.41
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;800;800;93.9805;NA;~25368;444.796;1435.08
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;800;900;96.987;NA;~28345;450.649;1451.38
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;800;1000;105.836;NA;~31472;494.091;1600.89
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;400;10;26.0058;NA;~638;131.512;362.444
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;400;100;32.2309;NA;~3343;167.964;491.853
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;400;200;37.8251;NA;~6458;180.731;528.107
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;400;300;47.0583;NA;~9589;224.203;677.681
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;400;400;58.1667;NA;~12853;272.765;842.028
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;400;500;64.6762;NA;~15842;309.291;971.582
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;400;600;73.9502;NA;~18973;352.764;1121.16
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;400;700;79.1947;NA;~22088;365.532;1157.41
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;400;800;93.9176;NA;~25368;444.796;1435.08
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;400;900;96.7422;NA;~28345;450.648;1451.38
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;400;1000;106.064;NA;~31472;494.09;1600.88
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;320;10;26.0934;NA;~638;131.511;362.446
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;320;100;32.2219;NA;~3343;167.966;491.853
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;320;200;37.8584;NA;~6458;180.732;528.107
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;320;300;47.0645;NA;~9589;224.205;677.684
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;320;400;58.3275;NA;~12853;272.765;842.027
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;320;500;64.5908;NA;~15842;309.292;971.58
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;320;600;73.4981;NA;~18973;352.762;1121.15
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;320;700;79.3017;NA;~22088;365.528;1157.41
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;320;800;94.0075;NA;~25368;444.795;1435.08
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;320;900;96.938;NA;~28345;450.649;1451.37
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;320;1000;105.976;NA;~31472;494.088;1600.88
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;240;10;26.0852;NA;~638;131.512;362.445
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;240;100;32.2552;NA;~3343;167.965;491.854
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;240;200;37.8585;NA;~6458;180.731;528.107
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;240;300;47.0531;NA;~9589;224.204;677.683
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;240;400;58.3779;NA;~12853;272.765;842.03
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;240;500;64.612;NA;~15842;309.291;971.585
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;240;600;73.7127;NA;~18973;352.763;1121.15
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;240;700;79.387;NA;~22088;365.532;1157.41
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;240;800;94.0291;NA;~25368;444.797;1435.08
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;240;900;97.0562;NA;~28345;450.649;1451.37
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;240;1000;105.821;NA;~31472;494.092;1600.89
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;160;10;26.0849;NA;~638;131.51;362.444
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;160;100;32.2097;NA;~3343;167.964;491.854
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;160;200;37.7649;NA;~6458;180.732;528.108
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;160;300;47.1322;NA;~9589;224.203;677.682
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;160;400;58.5235;NA;~12853;272.766;842.029
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;160;500;64.5396;NA;~15842;309.291;971.582
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;160;600;73.6075;NA;~18973;352.764;1121.16
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;160;700;79.5196;NA;~22088;365.531;1157.41
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;160;800;94.3481;NA;~25368;444.796;1435.08
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;160;900;96.7532;NA;~28345;450.65;1451.38
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;160;1000;106.232;NA;~31472;494.088;1600.88
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;80;10;32.4491;NA;~638;131.512;362.446
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;80;100;39.7731;NA;~3343;167.963;491.85
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;80;200;46.9329;NA;~6458;180.732;528.108
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;80;300;58.0581;NA;~9589;224.205;677.683
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;80;400;71.7478;NA;~12853;272.765;842.027
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;80;500;79.4262;NA;~15842;309.292;971.582
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;80;600;90.5701;NA;~18973;352.762;1121.16
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;80;700;97.4908;NA;~22088;365.529;1157.41
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;80;800;115.867;NA;~25368;444.797;1435.08
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;80;900;119.141;NA;~28345;450.649;1451.38
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.6;80;1000;130.001;NA;~31472;494.088;1600.88
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.3;800;10;26.0694;NA;~638;131.512;362.446
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.3;800;100;32.175;NA;~3343;167.964;491.853
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.3;800;200;37.8699;NA;~6458;180.732;528.108
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.3;800;300;46.9254;NA;~9589;224.204;677.684
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.3;800;400;58.3139;NA;~12853;272.765;842.03
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.3;800;500;64.5156;NA;~15842;309.29;971.581
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.3;800;600;73.4518;NA;~18973;352.765;1121.16
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.3;800;700;79.3566;NA;~22088;365.53;1157.41
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.3;800;800;93.9585;NA;~25368;444.796;1435.08
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.3;800;900;96.9934;NA;~28345;450.649;1451.38
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.3;800;1000;106.387;NA;~31472;494.09;1600.89
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.3;400;10;26.0401;NA;~638;131.512;362.446
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.3;400;100;32.2502;NA;~3343;167.964;491.851
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.3;400;200;37.8562;NA;~6458;180.731;528.109
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.3;400;300;47.0881;NA;~9589;224.203;677.683
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.3;400;400;58.3975;NA;~12853;272.765;842.027
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.3;400;500;64.5891;NA;~15842;309.291;971.584
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.3;400;600;73.7399;NA;~18973;352.764;1121.16
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.3;400;700;79.2636;NA;~22088;365.529;1157.41
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.3;400;800;93.9867;NA;~25368;444.795;1435.08
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.3;400;900;97.0068;NA;~28345;450.649;1451.38
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.3;400;1000;105.8;NA;~31472;494.088;1600.88
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.3;320;10;26.0434;NA;~638;131.512;362.446
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;2.3;320;100;32.1746;NA;~3343;167.964;491.852
