comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.62;216;1;0;512;1;0;3;24576;0;0;0.008872;NA;0.233888;0.448088;0.448087;0.63;482;61
0.01;3;1;0;512;1;0;3;24576;0;1;.001738;NA;.056391;.070128;.070128;0.62;767;498
0.01;3;1;0;512;1;0;3;24576;0;2;.000549;NA;.025002;.032143;.032143;0.79;767;1408
1.37;217;1;0;512;1;0;3;28672;0;0;0.008048;NA;0.223966;0.479334;0.479333;0.68;562;54
0.01;3;1;0;512;1;0;3;28672;0;1;.001921;NA;.064329;.083428;.083427;0.72;894;474
0.01;3;1;0;512;1;0;3;28672;0;2;.000649;NA;.029742;.037191;.037191;0.94;894;1409
1.37;216;1;0;512;1;0;3;32768;0;0;0.012255;NA;0.320743;0.576512;0.576511;0.80;641;67
0.01;3;1;0;512;1;0;3;32768;0;1;.002101;NA;.072376;.091288;.091288;0.79;1021;480
0.01;3;1;0;512;1;0;3;32768;0;2;.000739;NA;.033595;.042557;.042557;1.03;1021;1447
1.36;217;1;0;512;1;0;3;36864;0;0;0.012696;NA;0.304027;0.625905;0.625904;0.87;721;62
0.01;3;1;0;512;1;0;3;36864;0;1;.002235;NA;.080152;.102839;.102839;0.91;1149;455
0.01;3;1;0;512;1;0;3;36864;0;2;.000827;NA;.036270;.047624;.047624;1.16;1149;1401
1.64;215;1;0;512;1;0;3;40960;0;0;0.016182;NA;0.367059;0.673026;0.673025;0.95;801;67
0.01;3;1;0;512;1;0;3;40960;0;1;.002272;NA;.085942;.111015;.111015;0.95;1276;471
0.01;3;1;0;512;1;0;3;40960;0;2;.000921;NA;.039989;.052486;.052486;1.29;1276;1387
1.44;216;1;0;512;1;0;4;4096;0;0;0.001583;NA;0.044706;0.072976;0.072975;0.11;83;69
0.01;3;1;0;512;1;0;4;4096;0;1;.000287;NA;.009491;.013436;.013435;0.12;114;429
0.01;3;1;0;512;1;0;4;4096;0;2;.000094;NA;.003342;.004835;.004835;0.15;114;1167
1.45;216;1;0;512;1;0;4;8192;0;0;0.003100;NA;0.091276;0.140648;0.140647;0.20;162;73
0.01;3;1;0;512;1;0;4;8192;0;1;.000559;NA;.016579;.022739;.022739;0.21;225;430
0.01;3;1;0;512;1;0;4;8192;0;2;.000189;NA;.006681;.009253;.009253;0.25;226;1310
1.64;216;1;0;512;1;0;4;12288;0;0;0.004636;NA;0.143460;0.221605;0.221604;0.31;242;73
0.01;3;1;0;512;1;0;4;12288;0;1;.000787;NA;.023970;.032962;.032962;0.30;336;444
0.01;3;1;0;512;1;0;4;12288;0;2;.000288;NA;.010064;.014048;.014048;0.37;336;1316
1.58;216;1;0;512;1;0;4;16384;0;0;0.006372;NA;0.200871;0.294580;0.294579;0.41;321;76
0.01;3;1;0;512;1;0;4;16384;0;1;.000977;NA;.031519;.043414;.043414;0.39;447;457
0.01;3;1;0;512;1;0;4;16384;0;2;.000375;NA;.012806;.018326;.018326;0.48;449;1288
1.60;215;1;0;512;1;0;4;20480;0;0;0.007350;NA;0.213267;0.357181;0.357180;0.50;401;67
0.01;3;1;0;512;1;0;4;20480;0;1;.001471;NA;.043755;.054256;.054256;0.48;558;494
0.01;3;1;0;512;1;0;4;20480;0;2;.000472;NA;.016474;.022971;.022971;0.59;558;1340
1.62;215;1;0;512;1;0;4;24576;0;0;0.009130;NA;0.295451;0.415933;0.415932;0.58;480;78
0.01;3;1;0;512;1;0;4;24576;0;1;.001604;NA;.047864;.062672;.062672;0.56;669;473
0.01;3;1;0;512;1;0;4;24576;0;2;.000546;NA;.019869;.026559;.026559;0.68;669;1386
1.35;216;1;0;512;1;0;4;28672;0;0;0.011007;NA;0.242514;0.446885;0.446885;0.64;560;67
0.01;3;1;0;512;1;0;4;28672;0;1;.001930;NA;.053423;.070687;.070687;0.63;780;479
0.01;3;1;0;512;1;0;4;28672;0;2;.000648;NA;.023368;.030790;.030790;0.79;780;1407
1.50;217;1;0;512;1;0;4;32768;0;0;0.012207;NA;0.387768;0.545288;0.545286;0.77;639;78
0.01;3;1;0;512;1;0;4;32768;0;1;.002116;NA;.061916;.081311;.081311;0.72;891;467
0.01;3;1;0;512;1;0;4;32768;0;2;.000751;NA;.027592;.035531;.035531;0.91;891;1429
1.85;215;1;0;512;1;0;4;36864;0;0;0.014144;NA;0.417213;0.592524;0.592523;0.84;719;78
0.01;3;1;0;512;1;0;4;36864;0;1;.002389;NA;.067955;.089828;.089828;0.80;1002;475
0.01;3;1;0;512;1;0;4;36864;0;2;.000827;NA;.029620;.040266;.040265;1.02;1003;1403
1.62;216;1;0;512;1;0;4;40960;0;0;0.015114;NA;0.459998;0.664640;0.664639;0.95;798;77
0.01;3;1;0;512;1;0;4;40960;0;1;.002379;NA;.076606;.098316;.098315;0.86;1113;482
0.01;3;1;0;512;1;0;4;40960;0;2;.000908;NA;.032861;.043797;.043796;1.11;1113;1401
1.69;216;1;0;512;1;0;5;4096;0;0;0.001102;NA;0.039764;0.076074;0.076073;0.11;99;61
0.01;3;1;0;512;1;0;5;4096;0;1;.000277;NA;.009209;.012610;.012609;0.12;115;410
0.01;3;1;0;512;1;0;5;4096;0;2;.000098;NA;.004145;.005315;.005315;0.15;115;1324
1.68;215;1;0;512;1;0;5;8192;0;0;0.003085;NA;0.086261;0.129232;0.129231;0.20;195;69
0.01;3;1;0;512;1;0;5;8192;0;1;.000485;NA;.019638;.024150;.024150;0.21;226;494
0.01;3;1;0;512;1;0;5;8192;0;2;.000189;NA;.008301;.010763;.010763;0.27;226;1386
1.64;216;1;0;512;1;0;5;12288;0;0;0.004256;NA;0.141850;0.217368;0.217367;0.31;291;69
0.01;3;1;0;512;1;0;5;12288;0;1;.000707;NA;.029109;.036275;.036275;0.32;337;474
0.01;3;1;0;512;1;0;5;12288;0;2;.000276;NA;.012158;.015826;.015826;0.44;337;1285
1.37;215;1;0;512;1;0;5;16384;0;0;0.006375;NA;0.187944;0.297551;0.297550;0.41;386;72
0.01;3;1;0;512;1;0;5;16384;0;1;.001081;NA;.036520;.044970;.044970;0.40;448;488
0.01;3;1;0;512;1;0;5;16384;0;2;.000370;NA;.016157;.020553;.020553;0.52;448;1396
1.52;216;1;0;512;1;0;5;20480;0;0;0.007369;NA;0.237578;0.354583;0.354582;0.50;482;75
0.01;3;1;0;512;1;0;5;20480;0;1;.001154;NA;.045895;.056586;.056586;0.49;560;489
0.01;3;1;0;512;1;0;5;20480;0;2;.000468;NA;.020418;.025834;.025834;0.63;560;1451
1.44;215;1;0;512;1;0;5;24576;0;0;0.006362;NA;0.225769;0.355232;0.355231;0.53;578;64
0.01;3;1;0;512;1;0;5;24576;0;1;.001460;NA;.054157;.065721;.065721;0.58;671;494
0.01;3;1;0;512;1;0;5;24576;0;2;.000544;NA;.024674;.030749;.030749;0.75;671;1479
1.79;216;1;0;512;1;0;5;28672;0;0;0.011920;NA;0.291639;0.453964;0.453963;0.66;674;72
0.01;3;1;0;512;1;0;5;28672;0;1;.001647;NA;.062348;.078138;.078138;0.70;782;464
0.01;3;1;0;512;1;0;5;28672;0;2;.000657;NA;.029205;.035863;.035863;0.88;782;1475
1.43;215;1;0;512;1;0;5;32768;0;0;0.011220;NA;0.387326;0.538159;0.538158;0.77;769;76
0.01;3;1;0;512;1;0;5;32768;0;1;.001762;NA;.070551;.089051;.089051;0.78;893;465
0.01;3;1;0;512;1;0;5;32768;0;2;.000721;NA;.031696;.040748;.040748;0.99;893;1439
1.38;215;1;0;512;1;0;5;36864;0;0;0.013927;NA;0.351868;0.519898;0.519897;0.77;865;77
0.01;3;1;0;512;1;0;5;36864;0;1;.002194;NA;.079998;.098123;.098123;0.86;1005;480
0.01;3;1;0;512;1;0;5;36864;0;2;.000810;NA;.036489;.045377;.045377;1.12;1005;1457
1.67;216;1;0;512;1;0;5;40960;0;0;0.016774;NA;0.409424;0.608672;0.608671;0.89;961;76
0.01;3;1;0;512;1;0;5;40960;0;1;.002201;NA;.086318;.105858;.105858;0.92;1116;489
0.01;3;1;0;512;1;0;5;40960;0;2;.000897;NA;.039449;.050874;.050874;1.30;1116;1360
1.35;215;1;0;512;1;0;6;4096;0;0;0.000642;NA;0.024091;0.029043;0.029042;0.06;67;76
0.01;3;1;0;512;1;0;6;4096;0;1;.000073;NA;.003970;.005487;.005487;0.07;67;440
0.01;3;1;0;512;1;0;6;4096;0;2;.000029;NA;.001254;.001969;.001969;0.08;67;1228
1.45;216;1;0;512;1;0;6;8192;0;0;0.001792;NA;0.068767;0.067939;0.067938;0.13;131;96
0.01;3;1;0;512;1;0;6;8192;0;1;.000145;NA;.007765;.010159;.010159;0.12;131;477
0.01;3;1;0;512;1;0;6;8192;0;2;.000054;NA;.002605;.003836;.003836;0.15;131;1235
1.33;216;1;0;512;1;0;6;12288;0;0;0.002222;NA;0.108940;0.098560;0.098559;0.18;195;103
0.01;3;1;0;512;1;0;6;12288;0;1;.000260;NA;.010808;.013772;.013771;0.18;195;488
0.01;3;1;0;512;1;0;6;12288;0;2;.000076;NA;.004115;.005814;.005814;0.21;195;1297
1.35;217;1;0;512;1;0;6;16384;0;0;0.002001;NA;0.123554;0.117825;0.117825;0.23;259;100
0.01;3;1;0;512;1;0;6;16384;0;1;.000332;NA;.013654;.017471;.017471;0.23;259;481
0.01;3;1;0;512;1;0;6;16384;0;2;.000105;NA;.005368;.007492;.007492;0.29;259;1249
1.58;216;1;0;512;1;0;6;20480;0;0;0.003329;NA;0.160611;0.148731;0.148730;0.29;323;103
0.01;3;1;0;512;1;0;6;20480;0;1;.000332;NA;.018068;.021829;.021829;0.28;323;478
0.01;3;1;0;512;1;0;6;20480;0;2;.000144;NA;.007537;.009603;.009603;0.34;323;1465
1.82;216;1;0;512;1;0;6;24576;0;0;0.004144;NA;0.180609;0.163214;0.163213;0.33;387;103
0.01;3;1;0;512;1;0;6;24576;0;1;.000460;NA;.021866;.026654;.026654;0.34;387;490
0.01;3;1;0;512;1;0;6;24576;0;2;.000164;NA;.008546;.011049;.011049;0.39;387;1453
1.36;216;1;0;512;1;0;6;28672;0;0;0.004162;NA;0.197053;0.191226;0.191225;0.38;451;89
0.01;3;1;0;512;1;0;6;28672;0;1;.000476;NA;.022541;.028780;.028780;0.37;451;499
0.01;3;1;0;512;1;0;6;28672;0;2;.000183;NA;.009894;.012996;.012996;0.46;451;1425
1.60;215;1;0;512;1;0;6;32768;0;0;0.005820;NA;0.225854;0.211049;0.211048;0.44;515;97
0.01;3;1;0;512;1;0;6;32768;0;1;.000670;NA;.028738;.034196;.034196;0.43;515;519
0.01;3;1;0;512;1;0;6;32768;0;2;.000207;NA;.011290;.014567;.014567;0.52;515;1503
1.37;215;1;0;512;1;0;6;36864;0;0;0.007926;NA;0.271970;0.270580;0.270579;0.52;579;97
0.01;3;1;0;512;1;0;6;36864;0;1;.000619;NA;.029913;.038053;.038053;0.47;579;490
0.01;3;1;0;512;1;0;6;36864;0;2;.000244;NA;.012643;.016702;.016702;0.58;579;1469
1.35;216;1;0;512;1;0;6;40960;0;0;0.007456;NA;0.350412;0.280650;0.280649;0.56;643;111
0.01;3;1;0;512;1;0;6;40960;0;1;.000747;NA;.032072;.041602;.041601;0.52;643;473
0.01;3;1;0;512;1;0;6;40960;0;2;.000274;NA;.013869;.018480;.018480;0.65;643;1432
